osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
"[726567568, 692650017]","['2', '3']",71,Balatoni út,primary,50,False,False,126.149,"LINESTRING (18.1077267 47.032921, 18.1072526 47.0328673, 18.1067066 47.0328052, 18.1060844 47.0327364)",,
"[726567569, 726567571]","['4', '5']",71,Balatoni út,primary,50,False,True,78.748,"LINESTRING (18.1077267 47.032921, 18.1082489 47.032978, 18.1087531 47.0330312)",,
"[726567570, 4447886]",3,,Bakó József utca,residential,,False,True,61.593,"LINESTRING (18.1077267 47.032921, 18.1076912 47.0330145, 18.1075551 47.0333726, 18.1075222 47.0334571)",,
4447886,,,Bakó József utca,residential,,False,False,144.0,"LINESTRING (18.107171 47.0348689, 18.1071388 47.0348349, 18.1071368 47.0347873, 18.1072439 47.034323, 18.1073399 47.0339391, 18.1074677 47.0336027)",,
4447887,,,Táncsics Mihály utca,residential,,False,False,57.417,"LINESTRING (18.107171 47.0348689, 18.1073139 47.0348965, 18.1079141 47.0349672)",,
209551255,,,Táncsics Mihály utca,residential,,False,True,81.095,"LINESTRING (18.107171 47.0348689, 18.1071025 47.034899, 18.1068627 47.0348768, 18.1064897 47.0347598, 18.1061923 47.0346533)",,
4447887,,,Táncsics Mihály utca,residential,,False,True,57.417,"LINESTRING (18.1079141 47.0349672, 18.1073139 47.0348965, 18.107171 47.0348689)",,
41746843,,,Táncsics Mihály utca,residential,,False,False,85.681,"LINESTRING (18.1079141 47.0349672, 18.1082995 47.0349445, 18.1085553 47.0349596, 18.1089071 47.0350258, 18.1090263 47.0350436)",,
209551707,,,Béri Balogh Ádám tér,residential,,False,False,111.84800000000001,"LINESTRING (18.1079141 47.0349672, 18.10816 47.0350949, 18.1082995 47.0351794, 18.1085479 47.0353563, 18.1086176 47.0354561, 18.1086391 47.0355419, 18.1086378 47.0356662, 18.1086061 47.0357651)",,
209551707,,,Béri Balogh Ádám tér,residential,,False,True,111.84800000000001,"LINESTRING (18.1086061 47.0357651, 18.1086378 47.0356662, 18.1086391 47.0355419, 18.1086176 47.0354561, 18.1085479 47.0353563, 18.1082995 47.0351794, 18.10816 47.0350949, 18.1079141 47.0349672)",,
1238665641,,7213,Fő utca,secondary,,True,False,14.595,"LINESTRING (18.1086061 47.0357651, 18.1086648 47.0357828, 18.1087077 47.0358154, 18.108727 47.0358571)",roundabout,
4447888,2,7213,Fő utca,secondary,,False,False,129.384,"LINESTRING (18.10854 47.0359676, 18.1084255 47.0361337, 18.1082784 47.0363633, 18.1081107 47.0366149, 18.107835 47.0370273)",,
1082268821,,7213,Fő utca,secondary,,True,False,14.827000000000002,"LINESTRING (18.10854 47.0359676, 18.1084813 47.0359482, 18.1084398 47.0359139, 18.1084234 47.0358709)",roundabout,
209551255,,,Táncsics Mihály utca,residential,,False,False,117.501,"LINESTRING (18.1046918 47.0344161, 18.1051395 47.0344696, 18.1055089 47.034494, 18.1057415 47.0345304, 18.1059687 47.0345835, 18.1061923 47.0346533)",,
279900311,,,Batthyány utca,residential,50,False,False,158.53799999999998,"LINESTRING (18.1046918 47.0344161, 18.1046542 47.0345168, 18.1046976 47.0356031, 18.1046902 47.0358382)",,
