osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction
599318114,Kossuth Lajos utca,residential,50,False,False,29.741,,,"LINESTRING (16.6021686 47.0104321, 16.6020883 47.0106939)",
685196559,Rákóczi utca,primary,50,False,True,26.416,4,8,"LINESTRING (16.6021686 47.0104321, 16.6018237 47.0103985)",
196941563,Zrínyi Miklós utca,residential,,False,True,90.82,,,"LINESTRING (16.6021686 47.0104321, 16.6022088 47.0102592, 16.6022153 47.0102311, 16.6022721 47.0099864, 16.6023491 47.0096551, 16.602356 47.0096254)",
685196559,Rákóczi utca,primary,50,False,False,190.123,4,8,"LINESTRING (16.6021686 47.0104321, 16.6022455 47.0104403, 16.6037529 47.0106019, 16.6041056 47.0106496, 16.6046181 47.0107308, 16.6046352 47.0107348)",
294866926,Dr. Batthyány-Strattmann László utca,tertiary,,False,False,15.137,,,"LINESTRING (16.6048823 47.0107852, 16.6049396 47.0106548)",
627386532,Rákóczi utca,primary,50,False,False,18.976,4,8,"LINESTRING (16.6048823 47.0107852, 16.6051216 47.0108352)",
922161105,Rákóczi utca,primary,50,False,True,19.555,4,8,"LINESTRING (16.6048823 47.0107852, 16.6046352 47.0107348)",
35317761,Hunyadi János utca,secondary,50,False,False,366.01099999999997,2,8722,"LINESTRING (16.6057529 47.0109871, 16.6056791 47.0111277, 16.6056182 47.0112424, 16.605434 47.0115918, 16.6053597 47.0117327, 16.6041679 47.0139922, 16.6041441 47.0140373, 16.6041192 47.0140845)",
922161103,Rákóczi utca,primary,50,False,True,50.758,4,8,"LINESTRING (16.6057529 47.0109871, 16.6052056 47.0108548, 16.6051368 47.0108389, 16.6051216 47.0108352)",
559389098,Hunyadi János utca,secondary,50,False,False,113.688,2,8722,"LINESTRING (16.6026982 47.0167785, 16.604132 47.0170781)",
1024387402,Vasútmellék utca,residential,50,False,True,128.377,2,,"LINESTRING (16.6026982 47.0167785, 16.6021995 47.0166764, 16.6010764 47.0164464)",
1262968691,Hunyadi János utca,secondary,50,False,True,137.23899999999998,2,8722,"LINESTRING (16.6026982 47.0167785, 16.6027343 47.0167099, 16.602752 47.0166764, 16.6032886 47.0156592, 16.6033108 47.0156171)",
294866933,Vasútmellék utca,residential,50,False,True,200.215,2,,"LINESTRING (16.5975563 47.0157657, 16.5973323 47.0157267, 16.5971369 47.0156928, 16.597083 47.0156834, 16.5968446 47.0156439, 16.5967543 47.0156289, 16.5962597 47.0155512, 16.5953552 47.0153839, 16.5950027 47.0153085)",
"[1024387403, 627540484]",Vasútmellék utca,residential,50,False,False,148.297,2,,"LINESTRING (16.5975563 47.0157657, 16.5977566 47.0158024, 16.5980386 47.0158542, 16.5980594 47.015858, 16.5982721 47.015897, 16.5988389 47.016001, 16.5994452 47.0161123)",
196941566,Deák Ferenc utca,residential,50,True,False,143.74499999999998,,,"LINESTRING (16.5982048 47.014551, 16.5981821 47.0145933, 16.5975853 47.0157041, 16.5975563 47.0157657)",
627276610,Bercsényi utca,residential,50,False,False,198.07100000000003,,,"LINESTRING (16.5982048 47.014551, 16.5981634 47.0145356, 16.5966948 47.0139892, 16.5961788 47.0137972, 16.5960137 47.0137357, 16.5959841 47.0137247, 16.5959115 47.0136977)",
627276610,Bercsényi utca,residential,50,False,True,147.346,,,"LINESTRING (16.5982048 47.014551, 16.5982556 47.0145699, 16.5998588 47.0151664, 16.5999108 47.0151858)",
"[627276608, 1024387401]",Vasútmellék utca,residential,50,False,True,129.124,2,,"LINESTRING (16.6010764 47.0164464, 16.6003814 47.0163041, 16.6003299 47.0162935, 16.5994452 47.0161123)",
627276611,Thököly Imre utca,residential,,False,True,86.76599999999999,,,"LINESTRING (16.6010764 47.0164464, 16.6011008 47.0163945, 16.6011138 47.0163669, 16.6012542 47.0160682, 16.6014256 47.0157033)",
1024387402,Vasútmellék utca,residential,50,False,False,128.377,2,,"LINESTRING (16.6010764 47.0164464, 16.6021995 47.0166764, 16.6026982 47.0167785)",
