osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry
294414302,4,85;86,Soproni út,primary,50,False,True,24.989,,"LINESTRING (17.2525326 47.6121318, 17.2522084 47.6120795)"
420910895,4,85;86,Soproni út,primary,50,False,False,45.107,,"LINESTRING (17.2525326 47.6121318, 17.2531189 47.6122231)"
38452037,,85;86,Soproni út,primary,50,True,False,5.802,roundabout,"LINESTRING (17.2449811 47.6112536, 17.2449515 47.6112751, 17.2449209 47.6112849)"
162599000,,,Mátyás király utca,residential,,False,False,126.408,,"LINESTRING (17.2556641 47.6126044, 17.2558159 47.6114722)"
294414301,2,85,Soproni út,primary,50,False,False,70.034,,"LINESTRING (17.2556641 47.6126044, 17.2547521 47.6124677)"
28109105,,85,Soproni út,primary,50,True,False,32.388,,"LINESTRING (17.2442916 47.6112594, 17.2444806 47.6112318, 17.2445871 47.611212, 17.2447001 47.6111712)"
96699588,2,86,Eszperantó út,primary,50,False,False,294.437,,"LINESTRING (17.2550908 47.6153585, 17.2550241 47.6151459, 17.2549413 47.6149521, 17.2543625 47.6139135, 17.2542679 47.6137081, 17.2541813 47.613464, 17.2541459 47.6131983, 17.25411 47.6128124)"
294416790,,8512,Andrássy utca,secondary,,False,True,71.207,,"LINESTRING (17.2550908 47.6153585, 17.2555783 47.6154173, 17.256026 47.615471)"
1215810224,,85;86,Soproni út,primary,50,True,False,8.875,roundabout,"LINESTRING (17.2447001 47.6111712, 17.2447201 47.6111383, 17.2447653 47.6111062)"
38452037,,85;86,Soproni út,primary,50,True,False,11.646,roundabout,"LINESTRING (17.2449209 47.6112849, 17.2448755 47.6112954, 17.2448194 47.6112947, 17.2447721 47.6112814)"
38452038,,,Jázmin út,residential,,True,False,32.348,,"LINESTRING (17.2449209 47.6112849, 17.2449083 47.611436, 17.2448931 47.6115752)"
38452037,,85;86,Soproni út,primary,50,True,False,1.775,roundabout,"LINESTRING (17.2447721 47.6112814, 17.2447501 47.6112755)"
294414305,,85,Soproni út,primary,50,True,False,34.435,,"LINESTRING (17.2447501 47.6112755, 17.2445969 47.6112659, 17.2444851 47.6112619, 17.2442916 47.6112594)"
1215810225,,85;86,Soproni út,primary,50,True,False,12.826,roundabout,"LINESTRING (17.2447501 47.6112755, 17.2447106 47.6112424, 17.2446954 47.6112089, 17.2447001 47.6111712)"
162497039,,,Jázmin utca,residential,,False,False,93.06,,"LINESTRING (17.2448855 47.6119685, 17.2443679 47.6127292)"
294414297,,,Jázmin út,residential,,False,True,43.737,,"LINESTRING (17.2448855 47.6119685, 17.2448931 47.6115752)"
55243084,,,Széchenyi tér,residential,,False,False,92.78399999999999,,"LINESTRING (17.2448855 47.6119685, 17.2450122 47.6120692, 17.245137 47.6120854, 17.2458361 47.6120783, 17.245961 47.6120959, 17.2460439 47.6121158)"
55243084,,,Széchenyi tér,residential,,False,True,92.78399999999999,,"LINESTRING (17.2460439 47.6121158, 17.245961 47.6120959, 17.2458361 47.6120783, 17.245137 47.6120854, 17.2450122 47.6120692, 17.2448855 47.6119685)"
55243092,,,Szent István tér,residential,,False,False,43.998,,"LINESTRING (17.2460439 47.6121158, 17.2460726 47.6124145, 17.246083 47.6125106)"
55243092,,,Szent István tér,residential,,False,True,34.885000000000005,,"LINESTRING (17.2460439 47.6121158, 17.2462023 47.6120853, 17.2464999 47.6120566)"
38452040,,,Árpád utca,residential,,False,True,215.642,,"LINESTRING (17.246183 47.6132141, 17.2463474 47.6132424, 17.2472621 47.6132842, 17.2474916 47.6133102, 17.2477029 47.6133341, 17.2478156 47.6133517, 17.2480526 47.6133957, 17.2485405 47.6134863, 17.2487221 47.61352, 17.2489364 47.6135636, 17.2489959 47.6135786)"
55243081,,,Táncsics Mihály út,residential,,False,False,224.41,,"LINESTRING (17.246183 47.6132141, 17.2460657 47.6133725, 17.2456177 47.6138501, 17.2446004 47.6149262)"
55243092,,,Szent István tér,residential,,False,True,78.732,,"LINESTRING (17.246183 47.6132141, 17.2461435 47.6131031, 17.246083 47.6125106)"
420910908,,,Árpád utca,residential,,False,True,146.35500000000002,,"LINESTRING (17.246183 47.6132141, 17.246055 47.6131791, 17.2443679 47.6127292)"
55243071,,,Felsőszeri lakótelep,residential,,False,False,57.892,,"LINESTRING (17.2446004 47.6149262, 17.2453056 47.6151385)"
55243081,,,Táncsics Mihály út,residential,,False,False,82.988,,"LINESTRING (17.2446004 47.6149262, 17.2442864 47.6152642, 17.2440511 47.6155734)"
55243081,,,Táncsics Mihály út,residential,,False,True,224.41,,"LINESTRING (17.2446004 47.6149262, 17.2456177 47.6138501, 17.2460657 47.6133725, 17.246183 47.6132141)"
55243071,,,Felsőszeri lakótelep,residential,,False,False,63.323,,"LINESTRING (17.2453056 47.6151385, 17.2461229 47.6152826)"
55243071,,,Felsőszeri lakótelep,residential,,False,True,57.892,,"LINESTRING (17.2453056 47.6151385, 17.2446004 47.6149262)"
162497079,,,Szabadság utca,residential,,False,False,204.606,,"LINESTRING (17.2453056 47.6151385, 17.2448843 47.6168511, 17.244841 47.616951)"
55243148,,,Laky Döme utca,residential,,False,True,43.241,,"LINESTRING (17.2493542 47.6151475, 17.2491516 47.6152901, 17.2489542 47.6154277)"
162497016,,,Laky Döme utca,residential,,False,False,43.473,,"LINESTRING (17.2493542 47.6151475, 17.2493108 47.6153518, 17.2492841 47.6155355)"
162497016,,,Laky Döme utca,residential,,False,True,160.72899999999998,,"LINESTRING (17.2493542 47.6151475, 17.2496692 47.6138907, 17.249632 47.6137217)"
55243156,,,Szent Imre tér,residential,,False,False,18.253999999999998,,"LINESTRING (17.249632 47.6137217, 17.2495354 47.6137048, 17.2494032 47.6136668)"
162497006,,,Andrássy utca,residential,,True,False,67.066,,"LINESTRING (17.249632 47.6137217, 17.2500807 47.6138127, 17.2504809 47.6139114)"
162497016,,,Laky Döme utca,residential,,False,False,160.72899999999998,,"LINESTRING (17.249632 47.6137217, 17.2496692 47.6138907, 17.2493542 47.6151475)"
38452040,,,Árpád utca,residential,,False,False,32.068,,"LINESTRING (17.2494032 47.6136668, 17.2489959 47.6135786)"
55243141,,,Szent István tér,residential,,False,False,235.11599999999999,,"LINESTRING (17.2494032 47.6136668, 17.2495641 47.6132145, 17.249711 47.6127793, 17.2498562 47.6123413, 17.2500198 47.6118342, 17.2500856 47.6116992, 17.2501471 47.6116158)"
55243156,,,Szent Imre tér,residential,,False,True,18.253999999999998,,"LINESTRING (17.2494032 47.6136668, 17.2495354 47.6137048, 17.249632 47.6137217)"
55243071,,,Felsőszeri lakótelep,residential,,False,False,79.451,,"LINESTRING (17.2461229 47.6152826, 17.2471394 47.6154851)"
55243071,,,Felsőszeri lakótelep,residential,,False,True,63.323,,"LINESTRING (17.2461229 47.6152826, 17.2453056 47.6151385)"
38452039,,,Felsőszeri lakótelep,residential,,False,False,137.495,,"LINESTRING (17.2461229 47.6152826, 17.2468599 47.6142276, 17.2469024 47.6141633)"
420910906,,,,residential,,False,False,50.333,,"LINESTRING (17.2469024 47.6141633, 17.2462998 47.6139636)"
38452039,,,Felsőszeri lakótelep,residential,,False,False,212.81,,"LINESTRING (17.2469024 47.6141633, 17.2471373 47.614239, 17.2479179 47.6145063, 17.2479663 47.6145844, 17.2476951 47.6149542, 17.2475503 47.6151196, 17.2472551 47.6153696, 17.2471394 47.6154851)"
38452039,,,Felsőszeri lakótelep,residential,,False,True,137.495,,"LINESTRING (17.2469024 47.6141633, 17.2468599 47.6142276, 17.2461229 47.6152826)"
38452040,,,Árpád utca,residential,,False,True,32.068,,"LINESTRING (17.2489959 47.6135786, 17.2494032 47.6136668)"
38452040,,,Árpád utca,residential,,False,False,215.642,,"LINESTRING (17.2489959 47.6135786, 17.2489364 47.6135636, 17.2487221 47.61352, 17.2485405 47.6134863, 17.2480526 47.6133957, 17.2478156 47.6133517, 17.2477029 47.6133341, 17.2474916 47.6133102, 17.2472621 47.6132842, 17.2463474 47.6132424, 17.246183 47.6132141)"
38452041,,,Szent István tér,residential,,True,False,108.611,,"LINESTRING (17.2489959 47.6135786, 17.2491386 47.6130832, 17.2492413 47.6126162)"
55243092,,,Szent István tér,residential,,False,False,34.885000000000005,,"LINESTRING (17.2464999 47.6120566, 17.2462023 47.6120853, 17.2460439 47.6121158)"
55243112,,,Templom utca,residential,,True,False,98.964,,"LINESTRING (17.2464999 47.6120566, 17.2465492 47.6118281, 17.2465895 47.611645, 17.2466743 47.61126, 17.2466943 47.6111763)"
38452042,,,Erzsébet királyné utca,residential,,False,False,129.51,,"LINESTRING (17.2484651 47.6112935, 17.2484875 47.6111635, 17.2485244 47.6110244, 17.2486318 47.6105502, 17.2487242 47.6101421)"
294414302,4,85;86,Soproni út,primary,50,False,False,18.115000000000002,,"LINESTRING (17.2484651 47.6112935, 17.2485762 47.6113064, 17.2487021 47.6113251)"
294414302,4,85;86,Soproni út,primary,50,False,True,133.429,,"LINESTRING (17.2484651 47.6112935, 17.2482496 47.611272, 17.247563 47.6112217, 17.2472719 47.6112015, 17.2466943 47.6111763)"
55243071,,,Felsőszeri lakótelep,residential,,False,True,79.451,,"LINESTRING (17.2471394 47.6154851, 17.2461229 47.6152826)"
38452039,,,Felsőszeri lakótelep,residential,,False,True,212.81000000000003,,"LINESTRING (17.2471394 47.6154851, 17.2472551 47.6153696, 17.2475503 47.6151196, 17.2476951 47.6149542, 17.2479663 47.6145844, 17.2479179 47.6145063, 17.2471373 47.614239, 17.2469024 47.6141633)"
55243071,,,Felsőszeri lakótelep,residential,,False,False,101.193,,"LINESTRING (17.2471394 47.6154851, 17.2482984 47.6158306, 17.2483723 47.6158557)"
997954605,,85;86,,primary,50,True,False,6.019,roundabout,"LINESTRING (17.2538533 47.6122932, 17.2538986 47.6122693, 17.2539198 47.6122637)"
294414301,2,85,Soproni út,primary,50,False,True,70.034,,"LINESTRING (17.2547521 47.6124677, 17.2556641 47.6126044)"
104861315,,85,Soproni út,primary,50,True,False,47.32,,"LINESTRING (17.2547521 47.6124677, 17.2543224 47.6124288, 17.2541281 47.6124534)"
104861419,,85;86,Soproni út,primary,50,True,False,57.047000000000004,,"LINESTRING (17.2538149 47.6124166, 17.2536647 47.61234, 17.2531189 47.6122231)"
840128278,,85;86,,primary,50,True,False,14.682,roundabout,"LINESTRING (17.2538149 47.6124166, 17.2538052 47.6123843, 17.2538087 47.6123514, 17.2538252 47.6123203, 17.2538533 47.6122932)"
104861314,,85,Soproni út,primary,50,True,False,48.882999999999996,,"LINESTRING (17.2541424 47.6123135, 17.2542699 47.6123558, 17.2543482 47.6123755, 17.2547521 47.6124677)"
1215810226,,85;86,,primary,50,True,False,16.54,roundabout,"LINESTRING (17.2541424 47.6123135, 17.2541633 47.6123479, 17.2541679 47.612385, 17.2541558 47.6124213, 17.2541281 47.6124534)"
23091986,,85;86,,primary,50,True,False,1.533,roundabout,"LINESTRING (17.2541309 47.6123021, 17.2541424 47.6123135)"
997954604,,85;86,,primary,50,True,False,1.152,roundabout,"LINESTRING (17.2541281 47.6124534, 17.2541172 47.6124607)"
23091986,,85;86,,primary,50,True,False,17.29,roundabout,"LINESTRING (17.2539198 47.6122637, 17.2540172 47.6122606, 17.2540776 47.6122705, 17.2541309 47.6123021)"
294414299,,,József Attila utca,residential,,True,False,33.247,,"LINESTRING (17.2539198 47.6122637, 17.2539954 47.6122193, 17.2540269 47.6121889, 17.2540689 47.6121464, 17.2541028 47.6120753, 17.254144 47.6120126)"
96699588,2,86,Eszperantó út,primary,50,False,True,8.91,,"LINESTRING (17.2540992 47.6127326, 17.25411 47.6128124)"
104861418,,86,Eszperantó út,primary,50,True,False,29.458,,"LINESTRING (17.2540992 47.6127326, 17.2540093 47.6126035, 17.2539309 47.6124932)"
420910895,4,85;86,Soproni út,primary,50,False,True,45.107,,"LINESTRING (17.2531189 47.6122231, 17.2525326 47.6121318)"
104861416,,85;86,Soproni út,primary,50,True,False,55.602000000000004,,"LINESTRING (17.2531189 47.6122231, 17.2536735 47.6122744, 17.2538533 47.6122932)"
104861417,,86,Eszperantó út,primary,50,True,False,30.29,,"LINESTRING (17.2541172 47.6124607, 17.2540999 47.6125965, 17.2540992 47.6127326)"
840128277,,85;86,,primary,50,True,False,15.170000000000002,roundabout,"LINESTRING (17.2541172 47.6124607, 17.2540557 47.6124898, 17.2540149 47.6124976, 17.2539725 47.6124987, 17.2539309 47.6124932)"
38452042,,,Erzsébet királyné utca,residential,,False,True,78.856,,"LINESTRING (17.2489126 47.6094444, 17.2487242 47.6101421)"
162497113,,,Ifjúsági lakótelep,residential,,False,False,127.699,,"LINESTRING (17.2489126 47.6094444, 17.2506041 47.6095801)"
162497113,,,Ifjúsági lakótelep,residential,,False,True,127.699,,"LINESTRING (17.2506041 47.6095801, 17.2489126 47.6094444)"
490522613,,,Arany János utca,residential,,False,True,138.808,,"LINESTRING (17.2506041 47.6095801, 17.2504525 47.6100879, 17.2504054 47.6103011, 17.2503888 47.6104971, 17.2503789 47.6106061, 17.2503722 47.6106817, 17.2504803 47.6107936)"
162497057,,,Kossuth utca,residential,,True,False,145.293,,"LINESTRING (17.2523977 47.6108308, 17.2524013 47.6109566, 17.2524195 47.6112903, 17.2524215 47.611369, 17.2524674 47.6119151, 17.2524883 47.6120014, 17.2525326 47.6121318)"
55243141,,,Szent István tér,residential,,False,True,235.11599999999999,,"LINESTRING (17.2501471 47.6116158, 17.2500856 47.6116992, 17.2500198 47.6118342, 17.2498562 47.6123413, 17.249711 47.6127793, 17.2495641 47.6132145, 17.2494032 47.6136668)"
162497007,,,Mártírok tere,residential,,False,False,21.642,,"LINESTRING (17.2501471 47.6116158, 17.2502268 47.6114994, 17.2502715 47.6114402)"
294414302,4,85;86,Soproni út,primary,50,False,False,163.09300000000002,,"LINESTRING (17.2501471 47.6116158, 17.2503589 47.6116724, 17.2508432 47.6117939, 17.2512868 47.6119068, 17.2513675 47.6119272, 17.2516914 47.6119876, 17.2522084 47.6120795)"
294414302,4,85;86,Soproni út,primary,50,False,True,113.11,,"LINESTRING (17.2501471 47.6116158, 17.2492214 47.6114118, 17.2487021 47.6113251)"
162497039,,,Jázmin utca,residential,,False,True,93.06,,"LINESTRING (17.2443679 47.6127292, 17.2448855 47.6119685)"
162497039,,,Jázmin utca,residential,,False,False,173.892,,"LINESTRING (17.2443679 47.6127292, 17.2440352 47.6131672, 17.2438291 47.6133676, 17.2431898 47.6140745)"
420910908,,,Árpád utca,residential,,False,False,146.35500000000002,,"LINESTRING (17.2443679 47.6127292, 17.246055 47.6131791, 17.246183 47.6132141)"
96699588,2,86,Eszperantó út,primary,50,False,False,8.91,,"LINESTRING (17.25411 47.6128124, 17.2540992 47.6127326)"
96699588,2,86,Eszperantó út,primary,50,False,True,294.437,,"LINESTRING (17.25411 47.6128124, 17.2541459 47.6131983, 17.2541813 47.613464, 17.2542679 47.6137081, 17.2543625 47.6139135, 17.2549413 47.6149521, 17.2550241 47.6151459, 17.2550908 47.6153585)"
162497065,,,Park utca,residential,,True,False,416.4,,"LINESTRING (17.25411 47.6128124, 17.253707 47.6127812, 17.2536162 47.6128092, 17.2535392 47.6130687, 17.2535264 47.6133628, 17.2536162 47.6136224, 17.253682 47.6139227, 17.2536249 47.6140166, 17.253522 47.6140858, 17.2533595 47.6141241, 17.2523248 47.6140887, 17.2506555 47.6138938, 17.2504809 47.6139114)"
162497006,,,Andrássy utca,residential,,True,False,324.00500000000005,,"LINESTRING (17.2504809 47.6139114, 17.2507163 47.6140306, 17.2513284 47.6143197, 17.2515802 47.614414, 17.2524064 47.6146635, 17.2537974 47.6150674, 17.2543293 47.6152106)"
162497039,,,Jázmin utca,residential,,False,True,173.892,,"LINESTRING (17.2431898 47.6140745, 17.2438291 47.6133676, 17.2440352 47.6131672, 17.2443679 47.6127292)"
162497006,,,Andrássy utca,residential,,True,False,59.50999999999999,,"LINESTRING (17.2543293 47.6152106, 17.2547473 47.6153061, 17.2548855 47.6153327, 17.2550908 47.6153585)"
