osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width
319193696,,Deák út,residential,,False,False,253.398,,"LINESTRING (20.8145048 47.9373619, 20.8119163 47.9368027, 20.8117018 47.9367309, 20.8115976 47.9366884, 20.8114793 47.9366272, 20.8113584 47.9365466)",
"[319193696, 319193705, 190043394]",,Deák út,residential,,False,True,37.338,yes,"LINESTRING (20.8145048 47.9373619, 20.8146548 47.9373659, 20.8148087 47.9373529, 20.8150029 47.9373352)",
190164091,,Lévai út,residential,,False,False,35.178,,"LINESTRING (20.8189947 47.9376513, 20.8185226 47.937644)",
190164091,,Lévai út,residential,,False,True,43.231,,"LINESTRING (20.8189947 47.9376513, 20.8195742 47.937672)",
190164093,,Rákóczi út,residential,,False,False,207.512,,"LINESTRING (20.8189947 47.9376513, 20.8188553 47.9369181, 20.8188517 47.9363098, 20.8188748 47.9358749, 20.8188194 47.9358)",
190164093,,Rákóczi út,residential,,False,True,86.918,,"LINESTRING (20.8189947 47.9376513, 20.8189411 47.9382262, 20.8189168 47.9384312)",
212697796,,Vörösmarty út,residential,,False,False,130.598,,"LINESTRING (20.815272 47.933856, 20.813523 47.9337766)",
190043393,,Kossuth tér,residential,,False,False,118.674,,"LINESTRING (20.815272 47.933856, 20.8153275 47.9338554, 20.8160383 47.933878, 20.8166996 47.9338703, 20.816864 47.9338727)",
203910824,,Kazinczy út,residential,,False,True,199.911,,"LINESTRING (20.815272 47.933856, 20.8151851 47.9347846, 20.815129 47.9356512)",
212672442,,Kodály Zoltán út,residential,,False,False,118.267,,"LINESTRING (20.822165 47.936955, 20.8218153 47.937278, 20.8215711 47.9376769, 20.8214397 47.9378931)",
212675208,3,Arany János út,primary,50,False,False,98.42500000000001,,"LINESTRING (20.822165 47.936955, 20.8219092 47.9368096, 20.821615 47.9366449, 20.8211935 47.9363566)",
190043393,,Kossuth tér,residential,,False,True,118.674,,"LINESTRING (20.816864 47.9338727, 20.8166996 47.9338703, 20.8160383 47.933878, 20.8153275 47.9338554, 20.815272 47.933856)",
319193698,2514,Kossuth Lajos út,secondary,,False,True,201.644,,"LINESTRING (20.816864 47.9338727, 20.8168428 47.9341651, 20.8167241 47.9356837)",
920260132,2514,Kossuth Lajos út,secondary,,False,False,21.297,,"LINESTRING (20.816864 47.9338727, 20.8168693 47.9337981, 20.8168777 47.9336814)",
190164095,,Patak út,residential,,False,False,197.40800000000002,,"LINESTRING (20.8113584 47.9365466, 20.8112391 47.9361565, 20.8112059 47.9361086, 20.8111569 47.9360642, 20.8109943 47.93596, 20.810828 47.9358218, 20.8106376 47.9356154, 20.8105062 47.9354086, 20.8104399 47.9352754, 20.8104044 47.9351169, 20.8103856 47.9349446)",
319193696,,Deák út,residential,,False,True,253.398,,"LINESTRING (20.8113584 47.9365466, 20.8114793 47.9366272, 20.8115976 47.9366884, 20.8117018 47.9367309, 20.8119163 47.9368027, 20.8145048 47.9373619)",
306461062,3,Arany János út,primary,50,False,False,69.447,,"LINESTRING (20.8108598 47.9311118, 20.8099311 47.9310583)",
190164095,,Patak út,residential,,False,True,229.571,,"LINESTRING (20.8108598 47.9311118, 20.8108494 47.9312247, 20.8105511 47.9331659)",
319193707,3,Arany János út,primary,50,False,True,303.198,,"LINESTRING (20.8108598 47.9311118, 20.8110369 47.931121, 20.8113781 47.9311388, 20.8116852 47.9311613, 20.8121191 47.9311972, 20.8125765 47.9312433, 20.8128093 47.9312803, 20.8129994 47.9313163, 20.8132706 47.9313794, 20.8136494 47.9314884, 20.8140036 47.931607, 20.8143172 47.9317271, 20.8146853 47.9318979)",
212697796,,Vörösmarty út,residential,,False,True,130.598,,"LINESTRING (20.813523 47.9337766, 20.815272 47.933856)",
"[319193696, 319193705, 190043394]",,Deák út,residential,,False,False,37.338,yes,"LINESTRING (20.8150029 47.9373352, 20.8148087 47.9373529, 20.8146548 47.9373659, 20.8145048 47.9373619)",
190043394,,Deák út,residential,,False,True,149.452,,"LINESTRING (20.8150029 47.9373352, 20.8152185 47.9373256, 20.815404 47.9373306, 20.8156009 47.9373489, 20.8158362 47.9373934, 20.815939 47.9374034, 20.8169856 47.9373027)",
203910824,,Kazinczy út,residential,,False,False,187.571,,"LINESTRING (20.8150029 47.9373352, 20.8150083 47.9369264, 20.8150686 47.9364943, 20.815129 47.9356512)",
190043725,33308,Dózsa György út,residential,,False,True,122.441,,"LINESTRING (20.81966 47.9320902, 20.8187522 47.9311723)",
212674649,33308,Sándor út,residential,,False,False,120.459,,"LINESTRING (20.81966 47.9320902, 20.8182869 47.9326622)",
"[212674652, 190043725]",33308,"['Munkás út', 'Dózsa György út']",residential,,False,False,372.483,,"LINESTRING (20.81966 47.9320902, 20.8210736 47.9333115, 20.8211263 47.9333377, 20.8211907 47.9333507, 20.8213014 47.9333597, 20.8214624 47.9333381, 20.8215265 47.9333124, 20.8230354 47.9323449, 20.8231231 47.9322889)",
212674649,33308,Sándor út,residential,,False,True,120.459,,"LINESTRING (20.8182869 47.9326622, 20.81966 47.9320902)",
190043723,33308,Ady Endre út,tertiary,,False,True,137.2,,"LINESTRING (20.8187522 47.9311723, 20.8205385 47.9308724)",
190043725,33308,Dózsa György út,residential,,False,False,122.441,,"LINESTRING (20.8187522 47.9311723, 20.81966 47.9320902)",
190043723,33308,Ady Endre út,tertiary,,False,False,292.98199999999997,,"LINESTRING (20.8187522 47.9311723, 20.8150349 47.9317343, 20.8149164 47.931753)",
"[212672450, 190043723]",33308,"['Vasút út', 'Ady Endre út']","['residential', 'tertiary']",,False,False,291.48,,"LINESTRING (20.8231231 47.9322889, 20.8219714 47.9310157, 20.8217482 47.9307559, 20.8216394 47.9307251, 20.821414 47.9307362, 20.8205385 47.9308724)",
"[212674652, 190043725]",33308,"['Munkás út', 'Dózsa György út']",residential,,False,True,372.48300000000006,,"LINESTRING (20.8231231 47.9322889, 20.8230354 47.9323449, 20.8215265 47.9333124, 20.8214624 47.9333381, 20.8213014 47.9333597, 20.8211907 47.9333507, 20.8211263 47.9333377, 20.8210736 47.9333115, 20.81966 47.9320902)",
190164091,,Lévai út,residential,,False,False,43.231,,"LINESTRING (20.8195742 47.937672, 20.8189947 47.9376513)",
190164091,,Lévai út,residential,,False,True,141.263,,"LINESTRING (20.8195742 47.937672, 20.8203288 47.9377336, 20.8214397 47.9378931)",
487524736,,,residential,,False,True,190.10999999999999,,"LINESTRING (20.8195742 47.937672, 20.819728 47.9374929, 20.8202081 47.9371173, 20.820597 47.9367777, 20.8211935 47.9363566)",2.5 m
190164091,,Lévai út,residential,,False,True,35.178,,"LINESTRING (20.8185226 47.937644, 20.8189947 47.9376513)",
190164091,,Lévai út,residential,,False,False,141.405,,"LINESTRING (20.8185226 47.937644, 20.8182498 47.9377499, 20.8179244 47.9378769, 20.8175508 47.9380981, 20.8173236 47.9381812, 20.8170636 47.9382043, 20.8168784 47.9382196)",
498049390,,,residential,,False,True,144.208,,"LINESTRING (20.8185226 47.937644, 20.8183414 47.9375947, 20.818076 47.9374928, 20.8174955 47.9371845, 20.8169286 47.9369168)",
190164091,,Lévai út,residential,,False,True,141.405,,"LINESTRING (20.8168784 47.9382196, 20.8170636 47.9382043, 20.8173236 47.9381812, 20.8175508 47.9380981, 20.8179244 47.9378769, 20.8182498 47.9377499, 20.8185226 47.937644)",
319193698,2514,Kossuth Lajos út,secondary,,False,False,59.342,,"LINESTRING (20.8168784 47.9382196, 20.8169501 47.9379737, 20.8169939 47.9376921)",
190164091,,Lévai út,residential,,False,False,141.263,,"LINESTRING (20.8214397 47.9378931, 20.8203288 47.9377336, 20.8195742 47.937672)",
212672442,,Kodály Zoltán út,residential,,False,True,118.267,,"LINESTRING (20.8214397 47.9378931, 20.8215711 47.9376769, 20.8218153 47.937278, 20.822165 47.936955)",
184745299,36102,Geleji út,tertiary,,False,False,19.468,,"LINESTRING (20.8148778 47.9317795, 20.8146853 47.9318979)",
184745299,36102,Geleji út,tertiary,,False,True,4.117,,"LINESTRING (20.8148778 47.9317795, 20.8149164 47.931753)",
203910825,,,residential,,False,True,137.03,,"LINESTRING (20.8148778 47.9317795, 20.8148315 47.9316969, 20.8147988 47.9316584, 20.8147457 47.9316083, 20.8146835 47.931563, 20.8145428 47.9314875, 20.8144517 47.931455, 20.8136314 47.9313777, 20.8135093 47.9313628, 20.8134317 47.9313446, 20.8133056 47.9313043)",
203910828,2514,,secondary,,True,False,25.087,,"LINESTRING (20.8171201 47.9335248, 20.8168777 47.9336814)",
920260130,3,Arany János út,primary,50,False,False,29.685,,"LINESTRING (20.8171201 47.9335248, 20.816847 47.9333304)",
212675208,3,Arany János út,primary,50,False,True,208.03699999999998,,"LINESTRING (20.8171201 47.9335248, 20.8172166 47.9335925, 20.8189655 47.9348426, 20.8190308 47.9348892)",
920260128,2514,,secondary,,True,False,19.167,,"LINESTRING (20.8168871 47.9335512, 20.8169474 47.9335151, 20.8170034 47.9335079, 20.8171201 47.9335248)",
920260129,2514,,secondary,,True,False,24.742,,"LINESTRING (20.8168871 47.9335512, 20.8168728 47.9334475, 20.816847 47.9333304)",
203910829,2514,,secondary,,True,False,14.495,,"LINESTRING (20.8168777 47.9336814, 20.8168871 47.9335512)",
920260132,2514,Kossuth Lajos út,secondary,,False,True,21.297,,"LINESTRING (20.8168777 47.9336814, 20.8168693 47.9337981, 20.816864 47.9338727)",
319193698,2514,Kossuth Lajos út,secondary,,False,True,43.12,,"LINESTRING (20.8169286 47.9369168, 20.8169856 47.9373027)",
319193698,2514,Kossuth Lajos út,secondary,,False,False,138.563,,"LINESTRING (20.8169286 47.9369168, 20.8167267 47.9362209, 20.8167241 47.9356837)",
498049390,,,residential,,False,False,144.208,,"LINESTRING (20.8169286 47.9369168, 20.8174955 47.9371845, 20.818076 47.9374928, 20.8183414 47.9375947, 20.8185226 47.937644)",
319193698,2514,Kossuth Lajos út,secondary,,False,False,43.12,,"LINESTRING (20.8169856 47.9373027, 20.8169286 47.9369168)",
319193698,2514,Kossuth Lajos út,secondary,,False,True,43.304,,"LINESTRING (20.8169856 47.9373027, 20.8169939 47.9376921)",
190043394,,Deák út,residential,,False,False,149.45200000000003,,"LINESTRING (20.8169856 47.9373027, 20.815939 47.9374034, 20.8158362 47.9373934, 20.8156009 47.9373489, 20.815404 47.9373306, 20.8152185 47.9373256, 20.8150029 47.9373352)",
190164095,,Patak út,residential,,False,False,62.114,,"LINESTRING (20.8105543 47.9337245, 20.8105511 47.9331659)",
190164095,,Patak út,residential,,False,True,136.25,,"LINESTRING (20.8105543 47.9337245, 20.8103856 47.9349446)",
"[319193708, 212697799]",,Vörösmarty út,residential,,False,True,94.932,,"LINESTRING (20.8105543 47.9337245, 20.8107031 47.9337123, 20.811485 47.9337335, 20.8118267 47.9337393)",
203910824,,Kazinczy út,residential,,False,False,199.911,,"LINESTRING (20.815129 47.9356512, 20.8151851 47.9347846, 20.815272 47.933856)",
203910824,,Kazinczy út,residential,,False,True,187.571,,"LINESTRING (20.815129 47.9356512, 20.8150686 47.9364943, 20.8150083 47.9369264, 20.8150029 47.9373352)",
212697798,,Hunyadi út,residential,,False,True,118.89,,"LINESTRING (20.815129 47.9356512, 20.8164053 47.9356812, 20.8167241 47.9356837)",
190164093,,Rákóczi út,residential,,False,False,86.918,,"LINESTRING (20.8189168 47.9384312, 20.8189411 47.9382262, 20.8189947 47.9376513)",
190164093,,Rákóczi út,residential,,False,False,102.494,,"LINESTRING (20.8188194 47.9358, 20.8189377 47.9353019, 20.8190308 47.9348892)",
190164093,,Rákóczi út,residential,,False,True,207.512,,"LINESTRING (20.8188194 47.9358, 20.8188748 47.9358749, 20.8188517 47.9363098, 20.8188553 47.9369181, 20.8189947 47.9376513)",
212698927,,Parajdi út,residential,,False,True,156.713,,"LINESTRING (20.8188194 47.9358, 20.8171322 47.9357248, 20.8167241 47.9356837)",
212697798,,Hunyadi út,residential,,False,False,118.89,,"LINESTRING (20.8167241 47.9356837, 20.8164053 47.9356812, 20.815129 47.9356512)",
212698927,,Parajdi út,residential,,False,False,156.713,,"LINESTRING (20.8167241 47.9356837, 20.8171322 47.9357248, 20.8188194 47.9358)",
319193698,2514,Kossuth Lajos út,secondary,,False,False,201.644,,"LINESTRING (20.8167241 47.9356837, 20.8168428 47.9341651, 20.816864 47.9338727)",
319193698,2514,Kossuth Lajos út,secondary,,False,True,138.563,,"LINESTRING (20.8167241 47.9356837, 20.8167267 47.9362209, 20.8169286 47.9369168)",
251209967,,Ifjúság utca,residential,,False,False,114.8,,"LINESTRING (20.8202234 47.9298618, 20.8205385 47.9308724)",
251210028,,Akác utca,residential,,False,False,352.405,,"LINESTRING (20.8202234 47.9298618, 20.8201346 47.9298777, 20.8178099 47.9302329, 20.8159085 47.9305296, 20.8158003 47.9305384, 20.8156851 47.9305352, 20.815608 47.9305349)",
184745299,36102,Geleji út,tertiary,,False,True,18.069,,"LINESTRING (20.815608 47.9305349, 20.8156789 47.9303795)",
184745299,36102,Geleji út,tertiary,,False,False,145.884,,"LINESTRING (20.815608 47.9305349, 20.8151047 47.9315778, 20.8149164 47.931753)",
251210028,,Akác utca,residential,,False,True,352.40500000000003,,"LINESTRING (20.815608 47.9305349, 20.8156851 47.9305352, 20.8158003 47.9305384, 20.8159085 47.9305296, 20.8178099 47.9302329, 20.8201346 47.9298777, 20.8202234 47.9298618)",
190043723,33308,Ady Endre út,tertiary,,False,False,137.2,,"LINESTRING (20.8205385 47.9308724, 20.8187522 47.9311723)",
251209967,,Ifjúság utca,residential,,False,True,114.8,,"LINESTRING (20.8205385 47.9308724, 20.8202234 47.9298618)",
"[212672450, 190043723]",33308,"['Vasút út', 'Ady Endre út']","['residential', 'tertiary']",,False,True,291.47999999999996,,"LINESTRING (20.8205385 47.9308724, 20.821414 47.9307362, 20.8216394 47.9307251, 20.8217482 47.9307559, 20.8219714 47.9310157, 20.8231231 47.9322889)",
"[319193708, 212697799]",,Vörösmarty út,residential,,False,False,94.93199999999999,,"LINESTRING (20.8118267 47.9337393, 20.811485 47.9337335, 20.8107031 47.9337123, 20.8105543 47.9337245)",
212675208,3,Arany János út,primary,50,False,False,229.312,,"LINESTRING (20.8211935 47.9363566, 20.819523 47.9352138, 20.8191167 47.9349459, 20.8190308 47.9348892)",
212675208,3,Arany János út,primary,50,False,True,98.425,,"LINESTRING (20.8211935 47.9363566, 20.821615 47.9366449, 20.8219092 47.9368096, 20.822165 47.936955)",
487524736,,,residential,,False,False,190.10999999999999,,"LINESTRING (20.8211935 47.9363566, 20.820597 47.9367777, 20.8202081 47.9371173, 20.819728 47.9374929, 20.8195742 47.937672)",2.5 m
920260131,,Sándor út,residential,,False,False,9.068,,"LINESTRING (20.8169443 47.9332814, 20.816847 47.9333304)",
"[490993669, 190043726]",,Sándor út,residential,,False,"[False, True]",188.05100000000002,,"LINESTRING (20.8169443 47.9332814, 20.8179126 47.9328174, 20.8179733 47.9328372, 20.8179662 47.9328728, 20.8178459 47.9329345, 20.8173751 47.9331526, 20.8171486 47.9332569, 20.8170354 47.9332878, 20.8169443 47.9332814)",
"[490993669, 190043726]",,Sándor út,residential,,False,"[False, True]",188.05100000000002,,"LINESTRING (20.8169443 47.9332814, 20.8170354 47.9332878, 20.8171486 47.9332569, 20.8173751 47.9331526, 20.8178459 47.9329345, 20.8179662 47.9328728, 20.8179733 47.9328372, 20.8179126 47.9328174, 20.8169443 47.9332814)",
498049391,,,residential,,False,True,77.522,,"LINESTRING (20.815958 47.9377586, 20.8169939 47.9376921)",
203910825,,,residential,,False,False,137.03,,"LINESTRING (20.8133056 47.9313043, 20.8134317 47.9313446, 20.8135093 47.9313628, 20.8136314 47.9313777, 20.8144517 47.931455, 20.8145428 47.9314875, 20.8146835 47.931563, 20.8147457 47.9316083, 20.8147988 47.9316584, 20.8148315 47.9316969, 20.8148778 47.9317795)",
