osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width
"[1150936553, 1150936554, 102408916]",,,Móricz Zsigmond rakpart,residential,30,False,False,512.3530000000001,"LINESTRING (17.6323948 47.6898071, 17.6323549 47.6898093, 17.6323183 47.689814, 17.6322672 47.6898234, 17.6322184 47.6898379, 17.632178 47.6898556, 17.6321323 47.689879, 17.6320914 47.6899025, 17.6320651 47.6899227, 17.6320434 47.6899407, 17.6320154 47.6899667, 17.631997 47.6899965, 17.6319902 47.6900244, 17.6319891 47.6900478, 17.6319935 47.6900726, 17.632004 47.6900976, 17.6320223 47.6901236, 17.6320432 47.6901441, 17.6320746 47.6901679, 17.6321096 47.69019, 17.6321417 47.6902056, 17.6321771 47.6902214, 17.6322965 47.6902552, 17.6325102 47.6903156, 17.6328483 47.6904019, 17.633304 47.6905209, 17.6341664 47.6907586, 17.6345186 47.6908578, 17.6345772 47.6908752, 17.634712 47.6909202, 17.6348619 47.6909694, 17.6350184 47.6910236, 17.6359193 47.6913414, 17.6361293 47.6914158, 17.6362105 47.6914484, 17.6362842 47.691481, 17.6363565 47.6915168, 17.6364523 47.6915683, 17.6365423 47.691622, 17.6366221 47.6916748, 17.6367334 47.6917528, 17.6367719 47.6917732, 17.6368173 47.6917898, 17.6368695 47.6918007, 17.6369201 47.6918038, 17.6369654 47.6918005, 17.6370107 47.6917932, 17.6370499 47.6917803, 17.6370855 47.691765, 17.6371088 47.6917462, 17.6372374 47.6915731, 17.6372777 47.6915192)",,,
"[26384240, 102408916, 26384518, 98184407]",2,,"['Kossuth híd', 'Jedlik Ányos utca', 'Rónay Jácint utca', 'Móricz Zsigmond rakpart']",residential,"['30', '50']",False,"[False, True]",212.423,"LINESTRING (17.6323948 47.6898071, 17.6324364 47.6898063, 17.632481 47.6898097, 17.632523 47.6898179, 17.6325581 47.6898305, 17.6325851 47.6898464, 17.6326051 47.6898667, 17.6326171 47.6898923, 17.6326215 47.6899119, 17.6326238 47.6899295, 17.6326206 47.6899481, 17.6325068 47.6901246, 17.6318349 47.6912061, 17.6316604 47.6914818)",,yes,
498569351,,,,residential,5,False,True,17.099999999999998,"LINESTRING (17.6323948 47.6898071, 17.6323901 47.6897546, 17.6323841 47.6897251, 17.6323687 47.6896903, 17.6323437 47.6896595)",,,
1055848819,,,Aradi vértanúk útja,residential,,True,False,100.126,"LINESTRING (17.6334709 47.6843642, 17.6328323 47.6851554)",,,
"[169266537, 1150741454, 1150741455]",,,Árpád út,residential,30,False,False,203.812,"LINESTRING (17.6334709 47.6843642, 17.633607 47.684412, 17.633704 47.6844461, 17.6337299 47.6844552, 17.6343837 47.6846849, 17.6347073 47.6847986, 17.6347561 47.6848158, 17.6348149 47.6848364, 17.6349027 47.6848673, 17.6349526 47.6848848, 17.6350017 47.684902, 17.6351446 47.6849522, 17.6351679 47.6849604, 17.6354989 47.6850767, 17.6357257 47.6851564, 17.6358778 47.6852203)",,,
313326287,,,Rákóczi Ferenc utca,residential,,True,False,89.055,"LINESTRING (17.6353666 47.6889282, 17.6364119 47.6893107)",,,
313326285,,,Rákóczi Ferenc utca,residential,,False,True,51.00299999999999,"LINESTRING (17.6353666 47.6889282, 17.6352513 47.6888834, 17.6348188 47.6887446, 17.6347557 47.6887256)",,,
313326296,,,Teleki László utca,residential,,True,False,69.988,"LINESTRING (17.6353666 47.6889282, 17.6354855 47.6887406, 17.6355132 47.6886978, 17.6357405 47.6883513)",,,
"[287039138, 1150744620, 117684589, 1050983470, 102420338]",1,,"['Kisfaludy utca', 'Czuczor Gergely utca']",residential,50,True,False,286.905,"LINESTRING (17.6352535 47.6860318, 17.6352005 47.6860985, 17.6349239 47.6864463, 17.6346473 47.6868373, 17.634411 47.6872147, 17.6352596 47.6875097, 17.6355 47.6875932, 17.6360256 47.6877759, 17.6360839 47.6877962)",,,
"[117684594, 353871434]",1,,Czuczor Gergely utca,residential,50,True,False,101.636,"LINESTRING (17.6352535 47.6860318, 17.6353491 47.6859202, 17.6354398 47.6857981, 17.6358778 47.6852203)",,,
"[1150738817, 1150738722, 1150738818, 117499055]",1,,Bajcsy-Zsilinszky út,residential,50,True,False,205.827,"LINESTRING (17.6352535 47.6860318, 17.6352066 47.6860128, 17.6351888 47.6860061, 17.634648 47.6858035, 17.6343949 47.6857086, 17.6343255 47.6856826, 17.6342731 47.685664, 17.6341826 47.6856317, 17.6341121 47.6856066, 17.6334814 47.6853817, 17.6328889 47.6851704, 17.6328323 47.6851554)",,,
"[294368777, 522452268, 115239216, 98599153, 313326298]",,,"['Virágpiac tér', 'Aradi vértanúk útja']",residential,,True,False,218.019,"LINESTRING (17.6328323 47.6851554, 17.6326393 47.6854119, 17.6324383 47.6856706, 17.6323007 47.6858693, 17.6322298 47.6859707, 17.6321529 47.6860815, 17.6321317 47.6861147, 17.6321213 47.686125, 17.6321093 47.6861356, 17.6320973 47.6861441, 17.6320833 47.6861523, 17.6320657 47.6861584, 17.6320477 47.6861629, 17.6320324 47.6861654, 17.6320166 47.6861671, 17.6319942 47.6861677, 17.6319716 47.6861664, 17.6319482 47.6861628, 17.6319237 47.6861571, 17.6318746 47.6861438, 17.6310765 47.6859378, 17.6309105 47.6858974)",,,
865104557,,,Bajcsy-Zsilinszky út,residential,,True,False,171.224,"LINESTRING (17.6328323 47.6851554, 17.6327781 47.6851341, 17.6326792 47.6850955, 17.630984 47.6845048, 17.6308474 47.6844585, 17.6308045 47.6844433)",,,
28463694,,,Jókai utca,residential,,True,False,99.78599999999999,"LINESTRING (17.6308045 47.6844433, 17.630866 47.6843641, 17.6311863 47.6839323, 17.6313508 47.6837105, 17.631404 47.6836418)",,,
327889832,,,Bajcsy-Zsilinszky út,residential,,True,False,203.88799999999998,"LINESTRING (17.6308045 47.6844433, 17.6306313 47.6843818, 17.6286031 47.6836567, 17.6285031 47.6836226, 17.6283989 47.6835835)",,,
865104556,,,Jókai utca,residential,,False,True,68.188,"LINESTRING (17.6308045 47.6844433, 17.6307672 47.6844931, 17.6304105 47.6849367, 17.6303746 47.6849839)",,,
102408931,,,Dunakapu tér,residential,,False,True,57.373999999999995,"LINESTRING (17.6346892 47.6900149, 17.6346501 47.6900757, 17.6343749 47.6904855)",,,
"[491722401, 376161364]",,,Teleki László utca,residential,50,False,False,47.209,"LINESTRING (17.6346892 47.6900149, 17.6347604 47.6899086, 17.6349373 47.6896246)",,,
42485628,,,,residential,,True,False,31.339,"LINESTRING (17.6283989 47.6835835, 17.6283082 47.6836065, 17.6282595 47.683634, 17.6282291 47.683666, 17.6282066 47.683721, 17.6282074 47.6837461, 17.6282371 47.6837959)",,,
327889832,,,Bajcsy-Zsilinszky út,residential,,True,False,30.271,"LINESTRING (17.6283989 47.6835835, 17.6282999 47.6835474, 17.6282551 47.6835325, 17.62817 47.6835132, 17.6281113 47.6835164, 17.628078 47.6835234, 17.6280203 47.6835287)",,,
1149216619,1,,Bajcsy-Zsilinszky út,residential,50,True,False,82.063,"LINESTRING (17.6391742 47.6874116, 17.6382038 47.6870682)",,,
"[1149212384, 28598435]",2,,Gárdonyi Géza utca,residential,50,False,True,103.027,"LINESTRING (17.6391742 47.6874116, 17.6397208 47.6866848, 17.6397399 47.6866532, 17.6397836 47.6865812)",,,
"[32540506, 1058582261]",2,,Batthyány tér,residential,50,False,False,90.466,"LINESTRING (17.6391742 47.6874116, 17.6387491 47.6879378, 17.6385935 47.6881251)",,,
313326264,1,,Kiss János utca,residential,50,False,True,69.797,"LINESTRING (17.6404422 47.6892027, 17.6400236 47.6897636)",,,
102408929,2,,Batthyány tér,residential,50,False,False,130.809,"LINESTRING (17.6404422 47.6892027, 17.641186 47.6882404, 17.6412526 47.6881605)",,,
"[1058582262, 1149228579, 1149227683, 102735022]",2,,Batthyány tér,residential,50,False,False,133.457,"LINESTRING (17.6404422 47.6892027, 17.6397544 47.688974, 17.6393707 47.6888465, 17.6391973 47.6887888, 17.6389303 47.6887001, 17.6388436 47.6886712)",,,
46420205,1,,Batthyány tér,residential,50,True,False,176.468,"LINESTRING (17.6412526 47.6881605, 17.6402539 47.687792, 17.6391742 47.6874116)",,,
102408929,2,,Batthyány tér,residential,50,False,True,130.809,"LINESTRING (17.6412526 47.6881605, 17.641186 47.6882404, 17.6404422 47.6892027)",,,
686716598,2,,Rónay Jácint utca,residential,50,False,False,4.714,"LINESTRING (17.6314934 47.6917456, 17.6314687 47.6917846)",,,
26384518,2,,Rónay Jácint utca,residential,50,False,True,31.884999999999998,"LINESTRING (17.6314934 47.6917456, 17.6315517 47.6916536, 17.6315741 47.6916182, 17.6316604 47.6914818)",,,
37146748,,,Apáca utca,residential,,True,False,84.057,"LINESTRING (17.6359907 47.6898866, 17.6349373 47.6896246)",,,
313326300,,,Vörösmarty utca,residential,,True,False,36.386,"LINESTRING (17.6359907 47.6898866, 17.6361973 47.6895904)",,,
102420317,,,Liszt Ferenc utca,residential,30,True,False,132.9,"LINESTRING (17.638501 47.6892791, 17.6369127 47.6887449)",,,
"[313326338, 313326339, 265002966]",1,,Újvilág utca,residential,30,True,False,87.178,"LINESTRING (17.638501 47.6892791, 17.6384007 47.6891109, 17.6382469 47.6887605, 17.6382323 47.6887191, 17.6382238 47.6886755, 17.6382221 47.688641, 17.6382213 47.6886243, 17.6382198 47.6885735, 17.6382178 47.6885496, 17.6382133 47.6885249)",,,
313326295,,,Teleki László utca,residential,50,True,False,41.03,"LINESTRING (17.6349373 47.6896246, 17.6351385 47.6893019, 17.6351467 47.6892837)",,,
"[491722401, 376161364]",,,Teleki László utca,residential,50,False,True,47.209,"LINESTRING (17.6349373 47.6896246, 17.6347604 47.6899086, 17.6346892 47.6900149)",,,
313326337,,,Új kapu utca,residential,30,True,False,52.843,"LINESTRING (17.6379598 47.6904047, 17.6382146 47.6899615)",,,
37146748,,,Apáca utca,residential,,True,False,14.994,"LINESTRING (17.6379598 47.6904047, 17.6378285 47.6903643, 17.6377782 47.6903478)",,,
313326287,,,Rákóczi Ferenc utca,residential,,True,False,100.111,"LINESTRING (17.6364119 47.6893107, 17.6375889 47.6897383)",,,
98602345,2,,Vörösmarty utca,residential,50,False,False,60.658,"LINESTRING (17.6353117 47.6908253, 17.6353604 47.6907539, 17.6356526 47.6903304)",,,
173111318,1,,Móricz Zsigmond rakpart,residential,50,True,False,79.65299999999999,"LINESTRING (17.6353117 47.6908253, 17.6345995 47.6905694, 17.6343749 47.6904855)",,,
686716598,2,,Rónay Jácint utca,residential,50,False,True,4.714,"LINESTRING (17.6314687 47.6917846, 17.6314934 47.6917456)",,,
327889840,,,Rónay Jácint utca,residential,,False,False,25.295,"LINESTRING (17.6314687 47.6917846, 17.6313983 47.6918959, 17.6313363 47.6919939)",,,
"[1150931676, 686716597]",1,,Kálóczy tér,residential,50,True,False,19.052999999999997,"LINESTRING (17.6311908 47.6918538, 17.6312626 47.6919127, 17.6313363 47.6919939)",,,
"[686716602, 1150931475]",1,,Kálóczy tér,residential,50,True,False,22.183999999999997,"LINESTRING (17.6311908 47.6918538, 17.6313066 47.6918274, 17.6314687 47.6917846)",,,
313326287,,,Rákóczi Ferenc utca,residential,,True,False,108.907,"LINESTRING (17.6382146 47.6899615, 17.6395026 47.6904171)",,,
313326337,,,Új kapu utca,residential,30,True,False,79.88300000000001,"LINESTRING (17.6382146 47.6899615, 17.6385164 47.6893884, 17.6385184 47.6893446, 17.638501 47.6892791)",,,
102420317,,,Liszt Ferenc utca,residential,30,True,False,98.055,"LINESTRING (17.6369127 47.6887449, 17.6362991 47.6885347, 17.6357405 47.6883513)",,,
"[1010212176, 1149222649, 313326278]",,,Lukács Sándor utca,residential,50,False,False,80.284,"LINESTRING (17.6369127 47.6887449, 17.6371413 47.6883883, 17.63724 47.6882344, 17.6372743 47.6881801, 17.6372878 47.6881578, 17.6373016 47.6881334, 17.6373154 47.6881079, 17.6373307 47.6880801)",,,
313326276,,,Lukács Sándor utca,residential,50,False,False,85.96300000000001,"LINESTRING (17.6388515 47.6862575, 17.6392825 47.6857136, 17.639392 47.6855754)",,,
744154328,1,,Árpád út,residential,50,True,False,78.512,"LINESTRING (17.6388515 47.6862575, 17.6397347 47.686563, 17.6397836 47.6865812)",,,
1058582268,2,,Pálffy utca,residential,50,False,False,3.555,"LINESTRING (17.6373719 47.688096, 17.6373307 47.6880801)",,,
1058582268,2,,Pálffy utca,residential,50,False,True,28.783,"LINESTRING (17.6373719 47.688096, 17.6377032 47.6882274)",,,
"[1149214202, 98612963, 1149215437, 1149214222]",1,,Lukács Sándor utca,residential,"['50', '30']",True,False,130.168,"LINESTRING (17.6373719 47.688096, 17.637561 47.6878762, 17.6376217 47.6878056, 17.6376824 47.6877262, 17.6380274 47.6872908, 17.6382038 47.6870682)",,,
313326276,,,Lukács Sándor utca,residential,50,False,True,85.96300000000001,"LINESTRING (17.639392 47.6855754, 17.6392825 47.6857136, 17.6388515 47.6862575)",,,
1149215745,,,Lukács Sándor utca,residential,30,True,False,102.357,"LINESTRING (17.6382038 47.6870682, 17.6388515 47.6862575)",,,
46420204,1,,Bajcsy-Zsilinszky út,residential,50,True,False,114.219,"LINESTRING (17.6382038 47.6870682, 17.6374497 47.6868064, 17.6373024 47.6867552, 17.6370442 47.6866655, 17.6368477 47.6865973)",,,
313326264,1,,Kiss János utca,residential,50,False,False,69.797,"LINESTRING (17.6400236 47.6897636, 17.6404422 47.6892027)",,,
102420324,,,Liszt Ferenc utca,residential,50,True,False,126.06099999999999,"LINESTRING (17.6400236 47.6897636, 17.6388099 47.6893753, 17.638501 47.6892791)",,,
"[1103515578, 46420030]",2,,Kiss János utca,residential,50,False,True,82.469,"LINESTRING (17.6400236 47.6897636, 17.6396656 47.6902127, 17.6395026 47.6904171)",,,
46420030,2,,Kiss János utca,residential,50,False,True,47.441,"LINESTRING (17.6395026 47.6904171, 17.6392121 47.6907963)",,,
1149230044,1,,Rákóczi Ferenc utca,residential,50,True,False,127.511,"LINESTRING (17.6395026 47.6904171, 17.6410112 47.6909498)",,,
"[1103515578, 46420030]",2,,Kiss János utca,residential,50,False,False,82.469,"LINESTRING (17.6395026 47.6904171, 17.6396656 47.6902127, 17.6400236 47.6897636)",,,
28226008,2,,Tarcsay Vilmos utca,residential,50,False,True,91.25,"LINESTRING (17.6410112 47.6909498, 17.6404474 47.6916774)",,,
1054798277,2,,Móricz Zsigmond rakpart,residential,50,False,False,49.916,"LINESTRING (17.6372777 47.6915192, 17.6372079 47.6914946, 17.6366871 47.6913107)",,,
1054798278,1,,Új kapu utca,residential,50,True,False,61.748,"LINESTRING (17.6372777 47.6915192, 17.637313 47.6914654, 17.6376013 47.6910084)",,,
"[102408921, 1054798279]",2,,Móricz Zsigmond rakpart,residential,50,False,True,91.83800000000001,"LINESTRING (17.6372777 47.6915192, 17.6373814 47.6915556, 17.6374835 47.6915917, 17.6382262 47.6918605, 17.6383596 47.6919088)",,,
"[1150936553, 1150936554, 102408916]",,,Móricz Zsigmond rakpart,residential,30,False,True,512.353,"LINESTRING (17.6372777 47.6915192, 17.6372374 47.6915731, 17.6371088 47.6917462, 17.6370855 47.691765, 17.6370499 47.6917803, 17.6370107 47.6917932, 17.6369654 47.6918005, 17.6369201 47.6918038, 17.6368695 47.6918007, 17.6368173 47.6917898, 17.6367719 47.6917732, 17.6367334 47.6917528, 17.6366221 47.6916748, 17.6365423 47.691622, 17.6364523 47.6915683, 17.6363565 47.6915168, 17.6362842 47.691481, 17.6362105 47.6914484, 17.6361293 47.6914158, 17.6359193 47.6913414, 17.6350184 47.6910236, 17.6348619 47.6909694, 17.634712 47.6909202, 17.6345772 47.6908752, 17.6345186 47.6908578, 17.6341664 47.6907586, 17.633304 47.6905209, 17.6328483 47.6904019, 17.6325102 47.6903156, 17.6322965 47.6902552, 17.6321771 47.6902214, 17.6321417 47.6902056, 17.6321096 47.69019, 17.6320746 47.6901679, 17.6320432 47.6901441, 17.6320223 47.6901236, 17.632004 47.6900976, 17.6319935 47.6900726, 17.6319891 47.6900478, 17.6319902 47.6900244, 17.631997 47.6899965, 17.6320154 47.6899667, 17.6320434 47.6899407, 17.6320651 47.6899227, 17.6320914 47.6899025, 17.6321323 47.689879, 17.632178 47.6898556, 17.6322184 47.6898379, 17.6322672 47.6898234, 17.6323183 47.689814, 17.6323549 47.6898093, 17.6323948 47.6898071)",,,
102408943,,,Hó köz,residential,,False,True,67.965,"LINESTRING (17.6377782 47.6903478, 17.6376128 47.6897468)",,,
37146748,,,Apáca utca,residential,,True,False,143.286,"LINESTRING (17.6377782 47.6903478, 17.6366272 47.690051, 17.6359907 47.6898866)",,,
"[102408921, 1054798279]",2,,Móricz Zsigmond rakpart,residential,50,False,False,91.83800000000001,"LINESTRING (17.6383596 47.6919088, 17.6382262 47.6918605, 17.6374835 47.6915917, 17.6373814 47.6915556, 17.6372777 47.6915192)",,,
1103515613,2,,Kiss János utca,residential,50,True,False,62.251000000000005,"LINESTRING (17.6383596 47.6919088, 17.638428 47.6918195, 17.638741 47.6914113)",,,
313326287,,,Rákóczi Ferenc utca,residential,,True,False,2.023,"LINESTRING (17.6375889 47.6897383, 17.6376128 47.6897468)",,,
"[996088297, 123224009]",,,Belváros köz,unclassified,,False,False,111.075,"LINESTRING (17.6375889 47.6897383, 17.6374436 47.6897873, 17.6372587 47.6898068, 17.6370752 47.6898261, 17.6369988 47.6898185, 17.6368646 47.6897913, 17.6365878 47.6897137, 17.6361973 47.6895904)",,,2.5 m
685616851,1,,Petőfi híd,tertiary,,True,False,4.917999999999999,"LINESTRING (17.6280144 47.6834851, 17.6280219 47.6835059, 17.6280203 47.6835287)",roundabout,,
313326299,,,Vörösmarty utca,residential,,True,False,55.459,"LINESTRING (17.6356526 47.6903304, 17.6359907 47.6898866)",,,
98602345,2,,Vörösmarty utca,residential,50,False,True,60.658,"LINESTRING (17.6356526 47.6903304, 17.6353604 47.6907539, 17.6353117 47.6908253)",,,
"[1149646171, 102420327]",,,Bástya utca,residential,30,True,False,80.58,"LINESTRING (17.6356526 47.6903304, 17.6351282 47.6901385, 17.6350832 47.6901221, 17.6348198 47.690032, 17.6346892 47.6900149)",,,
46420030,2,,Kiss János utca,residential,50,False,False,47.441,"LINESTRING (17.6392121 47.6907963, 17.6395026 47.6904171)",,,
46420030,2,,Kiss János utca,residential,50,False,True,43.561,"LINESTRING (17.6392121 47.6907963, 17.6389454 47.6911445)",,,
379370436,,,Apáca utca,living_street,20,False,True,67.972,"LINESTRING (17.6392121 47.6907963, 17.6383929 47.6905325)",,,
46420030,2,,Kiss János utca,residential,50,False,False,33.379,"LINESTRING (17.638741 47.6914113, 17.6389454 47.6911445)",,,
"[313326260, 1103515855]",1,,Bástya utca,residential,"['50', '30']",True,False,96.35300000000001,"LINESTRING (17.638741 47.6914113, 17.6382204 47.6912273, 17.6376013 47.6910084)",,,
1050983469,1,,Teleki László utca,residential,50,True,False,25.055,"LINESTRING (17.6360839 47.6877962, 17.636105 47.6877755, 17.6361299 47.6877552, 17.6361594 47.6877367, 17.6362068 47.6877121, 17.6363344 47.6876492)",,,
265002877,1,,Új kapu utca,residential,30,True,False,72.293,"LINESTRING (17.6376013 47.6910084, 17.6379598 47.6904047)",,,
372466565,,,Bástya utca,residential,30,True,False,164.216,"LINESTRING (17.6376013 47.6910084, 17.6367514 47.690723, 17.6363168 47.6905758, 17.6357263 47.6903576, 17.6356526 47.6903304)",,,
57889512,2,,Gárdonyi Géza utca,residential,50,False,False,101.702,"LINESTRING (17.6404712 47.6858052, 17.6403811 47.6858428, 17.6403414 47.6858692, 17.6403125 47.6858921, 17.6402668 47.6859503, 17.640207 47.6860298, 17.6397836 47.6865812)",,,
"[605070518, 102734977, 1055848812, 261313516]","['5', '6']",1,Szent István út,primary,50,False,False,210.26,"LINESTRING (17.6404712 47.6858052, 17.6403156 47.6857511, 17.6401922 47.6857085, 17.6397266 47.6855371, 17.6394868 47.6854494, 17.6390384 47.6852854, 17.637994 47.684914)",,,
102735087,1,,Gárdonyi Géza utca,residential,50,True,False,94.76599999999999,"LINESTRING (17.6404712 47.6858052, 17.6405428 47.6856598, 17.640554 47.6856355, 17.6405627 47.6856165, 17.6405882 47.6855702, 17.6406325 47.6855003, 17.6409928 47.6850309)",,,
102735116,2,,Tihanyi Árpád út,tertiary,,True,False,125.734,"LINESTRING (17.6404712 47.6858052, 17.6405997 47.6856779, 17.6406175 47.6856598, 17.6406564 47.6856205, 17.6407025 47.6855668, 17.6409399 47.6852638, 17.6411474 47.6849903, 17.6412203 47.6849064, 17.6413025 47.6848243)",,,
499251716,6,1,Szent István út,primary,50,False,True,41.332,"LINESTRING (17.6404712 47.6858052, 17.6407621 47.6858988, 17.6409635 47.6859732)",,,
498569351,,,,residential,5,False,False,17.1,"LINESTRING (17.6323437 47.6896595, 17.6323687 47.6896903, 17.6323841 47.6897251, 17.6323901 47.6897546, 17.6323948 47.6898071)",,,
102735087,1,,Gárdonyi Géza utca,residential,50,True,False,48.562999999999995,"LINESTRING (17.6409928 47.6850309, 17.6412102 47.684729, 17.6412229 47.6847056, 17.6412338 47.6846822, 17.6412455 47.6846576, 17.6412554 47.6846325)",,,
106505867,1,,Bisinger József sétány,residential,30,True,False,396.96000000000004,"LINESTRING (17.6409928 47.6850309, 17.6409151 47.6850031, 17.6406494 47.6849047, 17.6401123 47.6847172, 17.6371294 47.6836758, 17.6363629 47.6834034, 17.6362908 47.6833806)",,,
106505961,,,Rokop József utca,residential,,False,False,48.002,"LINESTRING (17.63607 47.6837852, 17.636201 47.6835715, 17.6362381 47.6834754, 17.6362908 47.6833806)",,,
744154328,1,,Árpád út,residential,50,True,False,74.32499999999999,"LINESTRING (17.6379667 47.6859542, 17.63819 47.68603, 17.6388515 47.6862575)",,,
"[1057993288, 1057993289, 117684602]",2,,Árpád út,residential,50,False,True,48.961999999999996,"LINESTRING (17.6379667 47.6859542, 17.6377992 47.685896, 17.6375845 47.6858214, 17.6375514 47.6858098, 17.6375162 47.6857976, 17.6373855 47.6857522)",,,
