osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,ref,junction,access,tunnel
592757570,True,1,Vörösmarty utca,tertiary,30,,False,63.614000000000004,"LINESTRING (20.149226 46.2552667, 20.1497901 46.2549654, 20.1498807 46.2549169)",,,,
35371827,False,,Deák Ferenc utca,residential,,,False,69.011,"LINESTRING (20.1516212 46.2540259, 20.1515451 46.2539196, 20.1512052 46.253476)",,,,
172012092,True,,Deák Ferenc utca,residential,30,,False,152.229,"LINESTRING (20.1516212 46.2540259, 20.1516456 46.2540573, 20.1516944 46.2541171, 20.1518548 46.2543213, 20.1518855 46.2543636, 20.1519319 46.2544194, 20.1520568 46.2545848, 20.1521719 46.2547297, 20.1524623 46.2551004, 20.1525005 46.2551519, 20.1525097 46.2551644, 20.1525611 46.2552307)",,,,
418996067,False,2,Vörösmarty utca,tertiary,50,,False,54.415,"LINESTRING (20.1516212 46.2540259, 20.1518715 46.2539129, 20.152115 46.2538134, 20.1522327 46.2537824)",,,,
"[672150332, 672150335]",False,3,Vörösmarty utca,tertiary,30,,True,82.097,"LINESTRING (20.1516212 46.2540259, 20.1511751 46.254251, 20.1508745 46.2544017, 20.1507603 46.2544626)",,,,
4829361,False,2,Dózsa utca,residential,50,,True,115.538,"LINESTRING (20.1532875 46.2550132, 20.1525677 46.2541011)",,,,
4829361,False,2,Dózsa utca,residential,50,,False,101.845,"LINESTRING (20.1532875 46.2550132, 20.1533434 46.2550814, 20.1534521 46.2552138, 20.1539322 46.2558133)",,,,
682275176,False,,Arany János utca,residential,30,,False,48.620999999999995,"LINESTRING (20.1532875 46.2550132, 20.1532047 46.255056, 20.1531735 46.2550721, 20.1529411 46.2551922, 20.1527812 46.2552752)",,,,
172012094,True,,Arany János utca,residential,30,,False,23.0,"LINESTRING (20.1527812 46.2552752, 20.1525532 46.2554091)",,,,
682275176,False,,Arany János utca,residential,30,,True,48.621,"LINESTRING (20.1527812 46.2552752, 20.1529411 46.2551922, 20.1531735 46.2550721, 20.1532047 46.255056, 20.1532875 46.2550132)",,,,
"[126670072, 76465954]",False,2,"['Somogyi utca', 'Dugonics tér']",residential,30,6.7,"[False, True]",166.55700000000002,"LINESTRING (20.1450731 46.2509052, 20.1462098 46.2505533, 20.1470501 46.2502931)",,,,
126670073,True,1,Dugonics tér,residential,30,,False,25.088,"LINESTRING (20.1450731 46.2509052, 20.1449112 46.2509673, 20.1448323 46.2509819, 20.144773 46.2509849)",,,,
863552399,False,2,Széchenyi tér,residential,30,,False,18.348,"LINESTRING (20.1473801 46.2531514, 20.1476016 46.25309)",,,,
26238442,True,1,Széchenyi tér,residential,30,,False,20.403,"LINESTRING (20.1473801 46.2531514, 20.1474535 46.2531856, 20.1475142 46.2532301, 20.1475592 46.2532827)",,,,
939681243,False,2,Nagy Jenő utca,residential,50,,True,57.32,"LINESTRING (20.1473801 46.2531514, 20.1473027 46.2531813, 20.1467912 46.2533943, 20.14674 46.2534156)",,,,
4829361,False,2,Dózsa utca,residential,50,,False,115.538,"LINESTRING (20.1525677 46.2541011, 20.1532875 46.2550132)",,,,
960094013,False,2,Stefánia,residential,50,,True,10.532,"LINESTRING (20.1525677 46.2541011, 20.1525061 46.2540165)",,,,
26238437,True,,Vár utca,residential,,,False,62.302,"LINESTRING (20.1511166 46.2522369, 20.1510042 46.2522836, 20.1504219 46.2525253)",,,,
"[4766060, 1139168204, 1015981629]",False,2,Stefánia,tertiary,50,,True,55.301,"LINESTRING (20.1511166 46.2522369, 20.1509544 46.2520598, 20.1508122 46.2518914, 20.150745 46.2518112)",,,,
"[1015981635, 1069667292, 235059167]",False,2,Stefánia,tertiary,50,,False,109.489,"LINESTRING (20.1511166 46.2522369, 20.1511531 46.252283, 20.151524 46.252751, 20.1516343 46.2528901, 20.1518106 46.2530966)",,,,
26238438,True,,Deák Ferenc utca,residential,,,False,55.519,"LINESTRING (20.1504219 46.2525253, 20.1500836 46.2520842)",,,,
204850364,False,,Vár utca,residential,,,False,77.54899999999999,"LINESTRING (20.1504219 46.2525253, 20.1496697 46.252835, 20.1495696 46.2528957)",,,,
235059118,False,2,Deák Ferenc utca,residential,,,False,55.105000000000004,"LINESTRING (20.1500836 46.2520842, 20.1500288 46.2520188, 20.1497652 46.2516882, 20.1497361 46.2516508)",,,,
235059131,False,3,Híd utca,residential,30,,False,59.226,"LINESTRING (20.1500836 46.2520842, 20.1505747 46.2518815, 20.1506656 46.2518439, 20.150745 46.2518112)",,,,
"[424745592, 1217988721, 26238439]",False,3,Híd utca,residential,30,,True,84.419,"LINESTRING (20.1500836 46.2520842, 20.1494064 46.252364, 20.1492585 46.2524251, 20.1492407 46.2524324, 20.1492224 46.25244, 20.1491595 46.252466, 20.1491411 46.2524736)",,,,
4937501,True,1,Kossuth Lajos sugárút,tertiary,50,18,False,112.564,"LINESTRING (20.1450393 46.2574658, 20.1451561 46.2574, 20.1455146 46.2572026, 20.1460008 46.2569439, 20.1461923 46.256842)",,,,
34956632,False,2,Vadász utca,residential,30,,True,12.045,"LINESTRING (20.1450393 46.2574658, 20.1450671 46.257495, 20.1450899 46.257519, 20.1451254 46.2575563)",,,,
38576522,False,2,Török utca,residential,30,,True,134.977,"LINESTRING (20.1450393 46.2574658, 20.1446854 46.2570361, 20.144668 46.2570149, 20.1442907 46.2565568, 20.1442665 46.2565274, 20.1441441 46.2564235)",,,,
102663535,False,,Lechner tér,residential,30,10,False,112.42,"LINESTRING (20.1463629 46.2586729, 20.1475365 46.2580698)",,,,
34956632,False,2,Vadász utca,residential,30,,False,156.421,"LINESTRING (20.1463629 46.2586729, 20.1459667 46.2583152, 20.1451684 46.2575942, 20.1451254 46.2575563)",,,,
4937501,True,1,Kossuth Lajos sugárút,tertiary,50,18,False,84.305,"LINESTRING (20.1461923 46.256842, 20.1463005 46.2567856, 20.1470679 46.2563856)",,,,
34956631,False,2,Szilágyi utca,residential,30,,True,12.312000000000001,"LINESTRING (20.1461923 46.256842, 20.1462204 46.2568768, 20.1462409 46.2569023, 20.1462703 46.2569387)",,,,
41661793,False,,Tábor utca,residential,30,,False,122.4,"LINESTRING (20.1461923 46.256842, 20.1461522 46.2567933, 20.146049 46.2566682, 20.1459781 46.2565821, 20.1456266 46.2561658, 20.1453936 46.2558898)",,,,
102663533,False,2,Madách utca,residential,30,,False,84.289,"LINESTRING (20.1475365 46.2580698, 20.148423 46.2576238)",,,,
102663535,False,,Lechner tér,residential,30,10,True,112.42,"LINESTRING (20.1475365 46.2580698, 20.1463629 46.2586729)",,,,
34956631,False,2,Szilágyi utca,residential,30,,False,159.084,"LINESTRING (20.1475365 46.2580698, 20.146487 46.2571408, 20.1463129 46.2569867, 20.1462703 46.2569387)",,,,
102663532,True,,Lechner tér,residential,30,,False,99.199,"LINESTRING (20.1483145 46.2587815, 20.1475365 46.2580698)",,,,
173909296,False,2,Imre utca,residential,30,,True,86.065,"LINESTRING (20.1483145 46.2587815, 20.1492182 46.2583247)",,,,
34956620,False,,Püspök utca,residential,30,,True,113.43299999999999,"LINESTRING (20.1470679 46.2563856, 20.1470226 46.2563368, 20.1465716 46.2558505, 20.1462973 46.2555161)",,,,
666169252,False,,Kossuth Lajos sugárút,residential,,,False,11.979,"LINESTRING (20.1470679 46.2563856, 20.1470875 46.2564119, 20.1471071 46.2564382, 20.14714 46.2564811)",,,,
1067290570,True,2,Kossuth Lajos sugárút,tertiary,50,,False,90.14199999999998,"LINESTRING (20.1470679 46.2563856, 20.1472139 46.2562827, 20.1477698 46.2559869, 20.1478086 46.2559663, 20.1478724 46.2559323, 20.1479625 46.2558841, 20.1479776 46.255876)",,,,
102663533,False,2,Madách utca,residential,30,,True,84.289,"LINESTRING (20.148423 46.2576238, 20.1475365 46.2580698)",,,,
1072356424,True,,Bocskai utca,residential,30,,False,99.054,"LINESTRING (20.148423 46.2576238, 20.1492182 46.2583247)",,,,
102663533,False,2,Madách utca,residential,30,,False,125.795,"LINESTRING (20.148423 46.2576238, 20.1496481 46.2569896, 20.1496678 46.2569781, 20.1497289 46.2569424)",,,,
173909296,False,2,Imre utca,residential,30,,False,86.065,"LINESTRING (20.1492182 46.2583247, 20.1483145 46.2587815)",,,,
34956635,False,2,Szent István tér,residential,30,,True,112.48299999999999,"LINESTRING (20.1492182 46.2583247, 20.1494094 46.2582243, 20.1497322 46.2580536, 20.1503018 46.2577532, 20.1503225 46.2577423, 20.1503815 46.2577112)",,,,
173909299,False,2,Szent István tér,residential,30,,False,110.076,"LINESTRING (20.1492182 46.2583247, 20.1493337 46.2584313, 20.149639 46.2587165, 20.1496556 46.2587346, 20.1496819 46.2587551, 20.1498922 46.2589264, 20.149936 46.2589623, 20.150054 46.2590115, 20.1501387 46.2590319, 20.1501717 46.2590398)",,,,
34956634,False,2,Szent István tér,residential,30,,True,31.264,"LINESTRING (20.1501717 46.2590398, 20.15043 46.2590189, 20.1505756 46.2590071)",,,,
173909299,False,2,Szent István tér,residential,30,,True,110.076,"LINESTRING (20.1501717 46.2590398, 20.1501387 46.2590319, 20.150054 46.2590115, 20.149936 46.2589623, 20.1498922 46.2589264, 20.1496819 46.2587551, 20.1496556 46.2587346, 20.149639 46.2587165, 20.1493337 46.2584313, 20.1492182 46.2583247)",,,,
98599140,False,2,Vidra utca,residential,30,,False,99.123,"LINESTRING (20.1497289 46.2569424, 20.1503815 46.2577112)",,,,
89631044,False,,Kálvin tér,residential,,,False,79.22399999999999,"LINESTRING (20.1497289 46.2569424, 20.1497891 46.2569071, 20.1498073 46.2568965, 20.1499196 46.2568393, 20.150268 46.2566627, 20.1504312 46.2565811, 20.1504697 46.2565503, 20.1505207 46.2564941)",,,,
102663533,False,2,Madách utca,residential,30,,True,125.795,"LINESTRING (20.1497289 46.2569424, 20.1496678 46.2569781, 20.1496481 46.2569896, 20.148423 46.2576238)",,,,
235059139,False,,Kálvin tér,residential,30,,True,88.56899999999999,"LINESTRING (20.1497289 46.2569424, 20.1492031 46.2563203, 20.1491676 46.2562484)",,,,
98599140,False,2,Vidra utca,residential,30,,True,99.123,"LINESTRING (20.1503815 46.2577112, 20.1497289 46.2569424)",,,,
34956622,False,,Szent Mihály utca,residential,30,,True,135.026,"LINESTRING (20.1503815 46.2577112, 20.1504451 46.2576773, 20.1504656 46.2576663, 20.1517675 46.2569654)",,,,
34956635,False,2,Szent István tér,residential,30,,False,112.483,"LINESTRING (20.1503815 46.2577112, 20.1503225 46.2577423, 20.1503018 46.2577532, 20.1497322 46.2580536, 20.1494094 46.2582243, 20.1492182 46.2583247)",,,,
116169538,False,2,Szent István tér,residential,30,,True,105.06500000000001,"LINESTRING (20.1503815 46.2577112, 20.1507617 46.25816, 20.1509555 46.2584227, 20.1509898 46.2585026, 20.1509897 46.2585491)",,,,
116169538,False,2,Szent István tér,residential,30,,False,105.065,"LINESTRING (20.1509897 46.2585491, 20.1509898 46.2585026, 20.1509555 46.2584227, 20.1507617 46.25816, 20.1503815 46.2577112)",,,,
173909295,False,2,Szent István tér,residential,30,,False,62.824999999999996,"LINESTRING (20.1509897 46.2585491, 20.15098 46.2585851, 20.1509582 46.2586251, 20.1509371 46.2586506, 20.1508805 46.2586924, 20.1506975 46.2587978, 20.1506421 46.2588382, 20.1506071 46.2588784, 20.1505829 46.2589257, 20.1505756 46.2590071)",,,,
76562269,False,,Juhász Gyula utca,residential,30,,False,104.234,"LINESTRING (20.1517675 46.2569654, 20.1526255 46.2576912)",,,,
34956622,False,,Szent Mihály utca,residential,30,,False,135.026,"LINESTRING (20.1517675 46.2569654, 20.1504656 46.2576663, 20.1504451 46.2576773, 20.1503815 46.2577112)",,,,
76562269,False,,Juhász Gyula utca,residential,30,,True,31.466,"LINESTRING (20.1517675 46.2569654, 20.1517877 46.256748, 20.1517937 46.256683)",,,,
76562269,False,,Juhász Gyula utca,residential,30,,True,104.234,"LINESTRING (20.1526255 46.2576912, 20.1517675 46.2569654)",,,,
252689380,False,,Sóhordó utca,residential,30,,True,67.53,"LINESTRING (20.1526255 46.2576912, 20.1519647 46.2580913)",,,,
252689380,False,,Sóhordó utca,residential,30,,False,114.301,"LINESTRING (20.1526255 46.2576912, 20.1532549 46.2574269, 20.153914 46.257179)",,,,
252689380,False,,Sóhordó utca,residential,30,,False,93.39,"LINESTRING (20.153914 46.257179, 20.1550617 46.2569039)",,,,
252689380,False,,Sóhordó utca,residential,30,,True,114.301,"LINESTRING (20.153914 46.257179, 20.1532549 46.2574269, 20.1526255 46.2576912)",,,,
421037299,False,,Teleki utca,residential,30,,True,59.71,"LINESTRING (20.153914 46.257179, 20.1536743 46.2567403, 20.1536523 46.256674)",,,,
93065602,False,,Dugonics utca,residential,30,,False,31.794,"LINESTRING (20.1550617 46.2569039, 20.1549294 46.256633)",,,,
252689380,False,,Sóhordó utca,residential,30,,True,93.39,"LINESTRING (20.1550617 46.2569039, 20.153914 46.257179)",,,,
76707084,True,,Feketesas utca,residential,,,False,96.818,"LINESTRING (20.1485929 46.2555739, 20.148572 46.2555493, 20.1482291 46.2551512, 20.1479948 46.2548791, 20.1479481 46.254826)",,,,
419651528,True,1,Vörösmarty utca,tertiary,30,,False,59.551,"LINESTRING (20.1485929 46.2555739, 20.1490124 46.2553541, 20.149226 46.2552667)",,,,
76562266,False,2,Kiss Ernő utca,residential,,,True,68.404,"LINESTRING (20.1479481 46.254826, 20.1472902 46.2550989, 20.1472547 46.2551136, 20.1471841 46.2551412)",,,,
419651520,True,,Feketesas utca,residential,,,False,67.568,"LINESTRING (20.1479481 46.254826, 20.1479068 46.2547776, 20.1478925 46.2547608, 20.1475024 46.2543023)",,,,
419651522,False,2,Kiss Ernő utca,residential,,,False,59.957,"LINESTRING (20.1479481 46.254826, 20.1479995 46.2548048, 20.1484706 46.2546102, 20.1484937 46.2546006, 20.1486175 46.2545494)",,,,
50651126,False,2,Széchenyi tér,residential,,,True,66.573,"LINESTRING (20.1486175 46.2545494, 20.1481821 46.2540319)",,,,
419651522,False,2,Kiss Ernő utca,residential,,,True,59.95700000000001,"LINESTRING (20.1486175 46.2545494, 20.1484937 46.2546006, 20.1484706 46.2546102, 20.1479995 46.2548048, 20.1479481 46.254826)",,,,
"[598858939, 419651524]",False,2,Széchenyi tér,residential,,,False,92.48200000000001,"LINESTRING (20.1486175 46.2545494, 20.1486559 46.2545945, 20.1489606 46.254945, 20.1491799 46.2552056, 20.1491826 46.2552088, 20.149226 46.2552667)",,,,
35017814,True,,Berzsenyi utca,residential,30,,False,100.79299999999999,"LINESTRING (20.1525532 46.2554091, 20.1525824 46.2554413, 20.1532374 46.2561823)",,,,
50651130,True,,Arany János utca,residential,30,,False,152.11700000000002,"LINESTRING (20.1525532 46.2554091, 20.1511251 46.2562321, 20.1510204 46.2562718)",,,,
"[50651131, 1136146191]",False,,Kazinczy utca,residential,30,,False,67.36099999999999,"LINESTRING (20.1532374 46.2561823, 20.1534187 46.2560852, 20.1538121 46.2558747, 20.1539322 46.2558133)",,,,
"[1136146192, 50651131]",False,,Kazinczy utca,residential,30,,True,31.66,"LINESTRING (20.1532374 46.2561823, 20.1531596 46.2562225, 20.1529076 46.2563528)",,,,
"[1136146192, 50651131]",False,,Kazinczy utca,residential,30,,False,31.66,"LINESTRING (20.1529076 46.2563528, 20.1531596 46.2562225, 20.1532374 46.2561823)",,,,
204850361,True,,Feketesas utca,residential,,,False,64.735,"LINESTRING (20.1471727 46.253915, 20.14712 46.253856, 20.1471073 46.2538413, 20.1467787 46.2534605, 20.1467694 46.2534497, 20.14674 46.2534156)",,,,
436878768,False,2,Nagy Jenő utca,residential,50,,True,71.216,"LINESTRING (20.14674 46.2534156, 20.146656 46.25345, 20.1463253 46.2535853, 20.1460465 46.2536994, 20.1460222 46.2537091, 20.1459423 46.2537411)",,,,
939681243,False,2,Nagy Jenő utca,residential,50,,False,57.32,"LINESTRING (20.14674 46.2534156, 20.1467912 46.2533943, 20.1473027 46.2531813, 20.1473801 46.2531514)",,,,
939681244,True,,Feketesas utca,residential,,,False,67.948,"LINESTRING (20.14674 46.2534156, 20.146708 46.2533775, 20.1467013 46.2533695, 20.1463396 46.2529393, 20.1462959 46.2528873)",,,,
252689380,False,,Sóhordó utca,residential,30,,False,67.53,"LINESTRING (20.1519647 46.2580913, 20.1526255 46.2576912)",,,,
34956626,True,,Sóhordó utca,residential,30,,False,92.30799999999999,"LINESTRING (20.1519647 46.2580913, 20.1512572 46.2585008, 20.1511407 46.2585321, 20.1509897 46.2585491)",,,,
132220870,True,,Gogol utca,residential,30,,False,70.516,"LINESTRING (20.1439944 46.2522202, 20.1431556 46.2524766)",,,,
302327268,False,,Bolyai János utca,residential,30,,False,74.977,"LINESTRING (20.1431556 46.2524766, 20.1434795 46.2531126)",,,,
302327268,False,,Bolyai János utca,residential,30,,True,137.844,"LINESTRING (20.1431556 46.2524766, 20.1427642 46.2512951, 20.142757 46.251268)",,,,
302327268,False,,Bolyai János utca,residential,30,,True,74.977,"LINESTRING (20.1434795 46.2531126, 20.1431556 46.2524766)",,,,
34912285,True,,Gutenberg utca,residential,30,6.4,False,129.57,"LINESTRING (20.1434795 46.2531126, 20.1441169 46.2528745, 20.1442597 46.2528473, 20.1448903 46.2526065, 20.1449703 46.2525748)",,,,
302327268,False,,Bolyai János utca,residential,30,,False,93.15700000000001,"LINESTRING (20.1434795 46.2531126, 20.1435131 46.2531794, 20.1438933 46.2539)",,,,
76715127,True,,Hajnóczy utca,residential,30,7.6,False,128.034,"LINESTRING (20.1438933 46.2539, 20.1430302 46.2542602, 20.1424672 46.2544945)",,,,
302327268,False,,Bolyai János utca,residential,30,,False,66.789,"LINESTRING (20.1438933 46.2539, 20.1441899 46.2543726, 20.1442391 46.254451)",,,,
302327268,False,,Bolyai János utca,residential,30,,True,93.15700000000001,"LINESTRING (20.1438933 46.2539, 20.1435131 46.2531794, 20.1434795 46.2531126)",,,,
302327268,False,,Bolyai János utca,residential,30,,True,66.789,"LINESTRING (20.1442391 46.254451, 20.1441899 46.2543726, 20.1438933 46.2539)",,,,
470686707,True,,Attila utca,residential,50,,False,142.70000000000002,"LINESTRING (20.1442391 46.254451, 20.1457405 46.2538219, 20.1458274 46.2537871)",,,,
665051368,False,,Bartók tér,residential,30,,False,65.529,"LINESTRING (20.1442391 46.254451, 20.144279 46.2544999, 20.1444454 46.254704, 20.1446334 46.2549319, 20.1446608 46.2549631)",,,,
108114159,False,,Jósika utca,residential,30,6,True,65.66,"LINESTRING (20.1424672 46.2544945, 20.142911 46.254999)",,,,
108114159,False,,Jósika utca,residential,30,6,False,65.66,"LINESTRING (20.142911 46.254999, 20.1424672 46.2544945)",,,,
"[470686708, 38576437]",False,,Bartók tér,residential,,9.9,False,65.405,"LINESTRING (20.142911 46.254999, 20.1431205 46.2552369, 20.1433296 46.2554744, 20.1433522 46.2555019)",,,,
1222789868,True,,Bartók tér,residential,50,,False,118.916,"LINESTRING (20.142911 46.254999, 20.1429803 46.2549705, 20.143448 46.2547785, 20.1435188 46.2547512, 20.1435832 46.2547251, 20.1442391 46.254451)",,,,
76823480,False,2,Victor Hugo utca,residential,,,True,61.437,"LINESTRING (20.1497361 46.2516508, 20.1502559 46.2514482, 20.1503125 46.2514114, 20.1503846 46.2513411)",,,,
105697708,True,,Victor Hugo utca,residential,,,False,85.326,"LINESTRING (20.1497361 46.2516508, 20.1488313 46.2520034, 20.1487873 46.2520197, 20.1487686 46.2520266)",,,,
235059118,False,2,Deák Ferenc utca,residential,,,True,55.105000000000004,"LINESTRING (20.1497361 46.2516508, 20.1497652 46.2516882, 20.1500288 46.2520188, 20.1500836 46.2520842)",,,,
126670067,False,,Kelemen László utca,residential,,,True,57.366,"LINESTRING (20.1487686 46.2520266, 20.1490848 46.2524076, 20.1491411 46.2524736)",,,no,
172012086,False,,Wesselényi utca,residential,,,True,76.611,"LINESTRING (20.1512052 46.253476, 20.1503472 46.2538263)",,,,
35371827,False,,Deák Ferenc utca,residential,,,True,69.011,"LINESTRING (20.1512052 46.253476, 20.1515451 46.2539196, 20.1516212 46.2540259)",,,,
"[172012096, 1137279242, 1137279243, 1137279244, 1137288693]",True,,Deák Ferenc utca,residential,,,False,121.666,"LINESTRING (20.1512052 46.253476, 20.1511679 46.2534307, 20.1510995 46.2533478, 20.1510501 46.253288, 20.1504951 46.2526156, 20.1504586 46.2525714, 20.1504219 46.2525253)",,,,
172012091,True,,Takaréktár utca,residential,30,,False,144.928,"LINESTRING (20.1510204 46.2562718, 20.150992 46.2561803, 20.1500861 46.2551453)",,,,
1010359310,False,2,Takaréktár utca,residential,30,,True,8.461,"LINESTRING (20.1510204 46.2562718, 20.1510096 46.2563091, 20.1510067 46.2563471)",,,,
34956634,False,2,Szent István tér,residential,30,,False,31.264,"LINESTRING (20.1505756 46.2590071, 20.15043 46.2590189, 20.1501717 46.2590398)",,,,
173909295,False,2,Szent István tér,residential,30,,True,62.825,"LINESTRING (20.1505756 46.2590071, 20.1505829 46.2589257, 20.1506071 46.2588784, 20.1506421 46.2588382, 20.1506975 46.2587978, 20.1508805 46.2586924, 20.1509371 46.2586506, 20.1509582 46.2586251, 20.15098 46.2585851, 20.1509897 46.2585491)",,,,
34956620,False,,Püspök utca,residential,30,,False,113.43299999999999,"LINESTRING (20.1462973 46.2555161, 20.1465716 46.2558505, 20.1470226 46.2563368, 20.1470679 46.2563856)",,,,
313307906,True,,Mérey utca,residential,30,,False,66.602,"LINESTRING (20.1462973 46.2555161, 20.1468889 46.2552649, 20.1469349 46.255247, 20.1470375 46.255205)",,,,
341499046,False,,Püspök utca,residential,30,,False,117.881,"LINESTRING (20.1462973 46.2555161, 20.1462527 46.2554416, 20.1461021 46.2552684, 20.1455229 46.2546021)",,,,
313307907,False,2,Tábor utca,residential,30,,False,117.442,"LINESTRING (20.1453936 46.2558898, 20.1446608 46.2549631)",,,,
327777515,True,,Mérey utca,residential,30,,False,80.959,"LINESTRING (20.1453936 46.2558898, 20.1462973 46.2555161)",,,,
41661793,False,,Tábor utca,residential,30,,True,122.39999999999999,"LINESTRING (20.1453936 46.2558898, 20.1456266 46.2561658, 20.1459781 46.2565821, 20.146049 46.2566682, 20.1461522 46.2567933, 20.1461923 46.256842)",,,,
76718066,False,2,Mérey utca,residential,30,,True,112.919,"LINESTRING (20.1453936 46.2558898, 20.1447438 46.2561664, 20.1445154 46.2562636, 20.1441441 46.2564235)",,,,
38576522,False,2,Török utca,residential,30,,True,119.2,"LINESTRING (20.1441441 46.2564235, 20.1433522 46.2555019)",,,,
76718066,False,2,Mérey utca,residential,30,,True,48.927,"LINESTRING (20.1441441 46.2564235, 20.1435986 46.2566501)",,,,
38576522,False,2,Török utca,residential,30,,False,134.97699999999998,"LINESTRING (20.1441441 46.2564235, 20.1442665 46.2565274, 20.1442907 46.2565568, 20.144668 46.2570149, 20.1446854 46.2570361, 20.1450393 46.2574658)",,,,
76718066,False,2,Mérey utca,residential,30,,False,112.91900000000001,"LINESTRING (20.1441441 46.2564235, 20.1445154 46.2562636, 20.1447438 46.2561664, 20.1453936 46.2558898)",,,,
302327268,False,,Bolyai János utca,residential,30,,False,137.844,"LINESTRING (20.142757 46.251268, 20.1427642 46.2512951, 20.1431556 46.2524766)",,,,
660757607,True,1,,tertiary,50,,False,8.579,"LINESTRING (20.1442652 46.250216, 20.1442639 46.2501886, 20.1442736 46.250162, 20.1442876 46.2501419)",,roundabout,,
8411099,True,1,Dugonics tér,tertiary,50,,False,66.369,"LINESTRING (20.1444418 46.251044, 20.1443546 46.2510416, 20.1442801 46.2510414, 20.1437617 46.2511231, 20.1435926 46.2511329)",,,,
