osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
"[205847833, 117556148]",12303,Liszt Ferenc sétány,tertiary,"['90', '50']",False,True,68.648,"LINESTRING (19.1251003 47.7770497, 19.1252475 47.7774845, 19.1252726 47.7775475, 19.1252869 47.7776043, 19.1252922 47.7776528)",,
205847846,2,Dr. Csányi László körút,primary,50,False,False,72.75200000000001,"LINESTRING (19.1306268 47.7804887, 19.1304538 47.7805421, 19.1301604 47.780634, 19.1297438 47.7807644)",4,
303401561,,Széchenyi utca,tertiary,,False,True,22.348,"LINESTRING (19.1306268 47.7804887, 19.130764 47.7805685, 19.1308562 47.7806176)",3,
636162943,2,Dr. Csányi László körút,primary,50,False,True,34.949,"LINESTRING (19.1306268 47.7804887, 19.1307623 47.780437, 19.1310319 47.7803316)",4,
38999288,,Görgey Artúr utca,residential,50,False,False,66.705,"LINESTRING (19.1315824 47.7788535, 19.1315303 47.7788731, 19.1308205 47.7791403, 19.1308036 47.7791467)",,
38999290,,Posta park,residential,50,True,False,113.872,"LINESTRING (19.1315824 47.7788535, 19.1316289 47.7789105, 19.1316746 47.7789588, 19.1323087 47.7796288, 19.1323269 47.779648, 19.1323866 47.779723)",,
38999288,,Görgey Artúr utca,residential,50,False,True,66.705,"LINESTRING (19.1308036 47.7791467, 19.1308205 47.7791403, 19.1315303 47.7788731, 19.1315824 47.7788535)",,
39008103,,Piac utca,residential,50,False,False,37.032999999999994,"LINESTRING (19.1308036 47.7791467, 19.130773 47.7791133, 19.1305348 47.7788669)",,
78176167,2,Dr. Csányi László körút,primary,50,False,True,67.908,"LINESTRING (19.1316528 47.7800833, 19.1323866 47.779723)",4,
38999289,,Posta park,residential,50,True,False,121.986,"LINESTRING (19.1316528 47.7800833, 19.1315954 47.780029, 19.13084 47.7791941, 19.1308036 47.7791467)",,
"[636162942, 78176167]",2,Dr. Csányi László körút,primary,50,False,False,53.988,"LINESTRING (19.1316528 47.7800833, 19.1314003 47.780185, 19.1310319 47.7803316)",4,
