osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width
13215587,Szent Erzsébet utca,residential,40,False,False,43.102000000000004,"LINESTRING (18.9099043 47.6213381, 18.909782 47.6214026, 18.9096596 47.6214671, 18.9094334 47.6215594)",,,
990955444,Fő utca,primary,50,False,False,91.13900000000001,"LINESTRING (18.9099043 47.6213381, 18.9097891 47.6213067, 18.9097194 47.6212798, 18.90969 47.6212684, 18.9095312 47.6211839, 18.9092499 47.6210238, 18.9089388 47.6208469)",2,10,
"[990955444, 244269727]",Fő utca,primary,50,False,True,86.56700000000001,"LINESTRING (18.9099043 47.6213381, 18.9099771 47.621347, 18.9100602 47.6213519, 18.9102526 47.6213607, 18.9103166 47.6213614, 18.9104771 47.6213627, 18.9106708 47.6213617, 18.9107758 47.6213585, 18.9108516 47.6213529, 18.9109781 47.6213373, 18.911052 47.6213237)",2,10,
754365068,Fő utca,primary,50,False,True,42.494,"LINESTRING (18.9051337 47.618563, 18.9052486 47.6186294, 18.905281 47.6186481, 18.9055639 47.6188119)",2,10,
287727307,Retek utca,residential,,False,False,31.57,"LINESTRING (18.916411 47.6248023, 18.9166958 47.6245931)",,,
190638218,Csobánkai utca,secondary,,False,True,175.617,"LINESTRING (18.916411 47.6248023, 18.9162185 47.6247793, 18.9160314 47.6247736, 18.9158368 47.624785, 18.9156582 47.6248163, 18.9151916 47.6249056, 18.9149514 47.6249401, 18.9147183 47.6249504, 18.9145524 47.6249411, 18.9144049 47.6249127, 18.9142687 47.6248747, 18.9141485 47.6248152)",,1109,
190638218,Csobánkai utca,secondary,,False,False,175.61700000000002,"LINESTRING (18.9141485 47.6248152, 18.9142687 47.6248747, 18.9144049 47.6249127, 18.9145524 47.6249411, 18.9147183 47.6249504, 18.9149514 47.6249401, 18.9151916 47.6249056, 18.9156582 47.6248163, 18.9158368 47.624785, 18.9160314 47.6247736, 18.9162185 47.6247793, 18.916411 47.6248023)",,1109,
190638218,Csobánkai utca,secondary,,False,True,121.473,"LINESTRING (18.9141485 47.6248152, 18.9140867 47.6247664, 18.9140239 47.6247079, 18.9139262 47.6245959, 18.9137373 47.6243698, 18.9135354 47.6241174, 18.9133367 47.6238716)",,1109,
190638214,,primary_link,,True,False,4.4,"LINESTRING (18.9114586 47.6213063, 18.9113999 47.6213061)",,,
189806015,Fő tér,residential,,True,False,42.611000000000004,"LINESTRING (18.9114586 47.6213063, 18.9116018 47.6212308, 18.911777 47.6211359, 18.9118539 47.6210982, 18.9119144 47.621079)",,,
190638218,Csobánkai utca,secondary,,False,False,68.616,"LINESTRING (18.9114586 47.6213063, 18.9117108 47.6215488, 18.9117563 47.6216073, 18.9117844 47.6216563, 18.9118052 47.6217077, 18.9118304 47.6218558)",,1109,
56127611,Petőfi Sándor utca,residential,30,True,False,181.594,"LINESTRING (18.9071182 47.6197484, 18.906464 47.6201877, 18.9060398 47.620462, 18.9053911 47.6208937)",,,
"[732702195, 990955444]",Fő utca,primary,50,False,False,156.257,"LINESTRING (18.9071182 47.6197484, 18.906733 47.6195149, 18.9065485 47.6194067, 18.9055639 47.6188119)",2,10,
990955444,Fő utca,primary,50,False,True,69.09799999999998,"LINESTRING (18.9071182 47.6197484, 18.9071631 47.619775, 18.9074879 47.619967, 18.9078128 47.620157)",2,10,
56127612,Iskola utca,residential,30,False,False,93.481,"LINESTRING (18.9055639 47.6188119, 18.9056456 47.6187494, 18.9056806 47.6187229, 18.9057132 47.6187008, 18.9065205 47.6185638, 18.9067081 47.6185354)",,,3
"[732702195, 990955444]",Fő utca,primary,50,False,True,156.257,"LINESTRING (18.9055639 47.6188119, 18.9065485 47.6194067, 18.906733 47.6195149, 18.9071182 47.6197484)",2,10,
754365068,Fő utca,primary,50,False,False,42.494,"LINESTRING (18.9055639 47.6188119, 18.905281 47.6186481, 18.9052486 47.6186294, 18.9051337 47.618563)",2,10,
56220460,Templom tér,residential,30,True,False,62.153,"LINESTRING (18.9086665 47.618357, 18.909314 47.6187062)",,,
56127612,Iskola utca,residential,30,False,True,148.867,"LINESTRING (18.9086665 47.618357, 18.9077864 47.618504, 18.9072625 47.6185249, 18.9067081 47.6185354)",,,3
370210219,Iskola utca,residential,30,True,False,100.774,"LINESTRING (18.9086665 47.618357, 18.908705 47.6183466, 18.9087578 47.6183223, 18.9088321 47.6182596, 18.908915 47.6182155, 18.9089914 47.6181887, 18.9091108 47.6181783, 18.9092195 47.6181779, 18.9094126 47.6181871, 18.9097148 47.6182199, 18.9099115 47.6182424)",,,
56220465,Dózsa György utca,residential,,False,False,50.605000000000004,"LINESTRING (18.9132602 47.6170779, 18.9130218 47.6168257, 18.9128974 47.6166941)",,,
288525147,Hősök tere,residential,,False,True,32.994,"LINESTRING (18.9132602 47.6170779, 18.9132604 47.6171712, 18.9132469 47.6172041, 18.9132148 47.6172537, 18.9130935 47.6173348)",,,
