osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref
8364999,False,Orgona utca,residential,30,False,13.613,"LINESTRING (18.2849292 46.0508218, 18.2847535 46.0508109)",
8364999,False,Orgona utca,residential,30,True,20.019,"LINESTRING (18.2849292 46.0508218, 18.2850492 46.0508303, 18.2851878 46.0508254)",
8364977,False,,residential,30,True,106.355,"LINESTRING (18.2839719 46.0486501, 18.2829168 46.0492654)",
149182939,False,Rózsa utca,residential,30,True,256.493,"LINESTRING (18.2839719 46.0486501, 18.2835084 46.0483507, 18.2830423 46.0480908, 18.2826154 46.0478862, 18.2821817 46.0477099, 18.2815786 46.0475499, 18.2813663 46.0475044, 18.2811722 46.0474627)",
149182951,False,,residential,30,False,151.804,"LINESTRING (18.2839719 46.0486501, 18.2846285 46.0482398, 18.2849912 46.0480228, 18.2851049 46.0479738, 18.285233 46.0479365, 18.2854099 46.0479197, 18.2855632 46.0479179)",
827498280,False,Rózsa utca,residential,30,True,248.27400000000003,"LINESTRING (18.2839719 46.0486501, 18.2844519 46.0496765, 18.2845952 46.0501868, 18.2846865 46.0505289, 18.2847192 46.0506514, 18.2847535 46.0508109)",
4059631,False,Pécsi utca,secondary,50,False,398.51500000000004,"LINESTRING (18.2855632 46.0479179, 18.2858901 46.0452892, 18.2859616 46.044567, 18.2859758 46.0444608, 18.2859912 46.0443464)",5711
149182951,False,,residential,30,True,151.804,"LINESTRING (18.2855632 46.0479179, 18.2854099 46.0479197, 18.285233 46.0479365, 18.2851049 46.0479738, 18.2849912 46.0480228, 18.2846285 46.0482398, 18.2839719 46.0486501)",
355147098,False,Zrínyi utca,secondary,50,True,324.59999999999997,"LINESTRING (18.2855632 46.0479179, 18.2855566 46.0479992, 18.2851878 46.0508254)",5711
"[775027401, 1006414730]",False,,residential,30,False,74.307,"LINESTRING (18.2855632 46.0479179, 18.2858277 46.0479279, 18.2865253 46.047943)",
4059667,False,,residential,30,False,112.22,"LINESTRING (18.2870041 46.0443987, 18.2877262 46.044436, 18.2884541 46.0444735)",
