osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,access
40652771,,Rákóczi Ferenc utca,residential,50,False,False,19.281,"LINESTRING (17.9071333 47.0937437, 17.9071928 47.0936719, 17.90722 47.0936391, 17.9072585 47.0935927)",,,
97890554,,Óváros tér,residential,50,False,False,97.88,"LINESTRING (17.9071333 47.0937437, 17.9071035 47.093838, 17.9070808 47.0939364, 17.9070427 47.094213, 17.9069959 47.0944667, 17.9069298 47.0946105)",,,
"[173598195, 40652772]",2,"['Horgos utca', 'Jókai Mór utca']",residential,40,False,True,150.11300000000003,"LINESTRING (17.9053356 47.0936874, 17.9052768 47.0937211, 17.9052457 47.093739, 17.9051292 47.0938197, 17.9050043 47.0939241, 17.9047048 47.0941744, 17.9045648 47.0943076, 17.9044998 47.0943882, 17.904258 47.0948001)",,,
"[143951596, 964725414]",,Horgos utca,residential,30,True,False,156.737,"LINESTRING (17.9053356 47.0936874, 17.9055468 47.0935934, 17.9061516 47.0933999, 17.9062168 47.093379, 17.9062495 47.0933686, 17.9063212 47.09334, 17.9065084 47.0932721, 17.9065952 47.0932406, 17.9071141 47.0930523, 17.9071718 47.0930408)",,,
30961390,,Szabadság tér,residential,50,True,False,29.279,"LINESTRING (17.9076361 47.0930566, 17.9076841 47.0932032, 17.9076767 47.0933162)",,,
"[192251312, 26706881]",2,Szabadság tér,residential,50,False,False,56.684,"LINESTRING (17.9076361 47.0930566, 17.9076872 47.0929675, 17.9077437 47.0928318, 17.9078338 47.0926567, 17.9078473 47.0926233, 17.907852 47.0925705)",,,
"[192107804, 30961390]",,"['Szabadság tér', 'Buhim utca']",residential,"['50', '30']",True,False,70.77,"LINESTRING (17.9076767 47.0933162, 17.9076733 47.0933605, 17.9076694 47.0933928, 17.9076676 47.0934061, 17.9076319 47.093534, 17.9076191 47.0936723, 17.907625 47.0937626, 17.9076627 47.093948)",,,
166009942,,Szabadság tér,residential,50,True,False,7.747,"LINESTRING (17.9076767 47.0933162, 17.9076322 47.0933401, 17.9075873 47.0933457)",,,
39088189,,Deák Ferenc utca,residential,40,False,False,15.116,"LINESTRING (17.907798 47.0957783, 17.9076033 47.0958085)",,,
188063925,,Fenyves utca,residential,40,False,True,257.04499999999996,"LINESTRING (17.907798 47.0957783, 17.9078762 47.0958101, 17.9079472 47.0958647, 17.9082958 47.0961761, 17.9084709 47.0963585, 17.9086276 47.096552, 17.9087957 47.0967596, 17.9090084 47.096922, 17.9091391 47.0970218, 17.9092192 47.0970993, 17.909232 47.0971117, 17.9092809 47.0972009, 17.9092955 47.0973017, 17.9092777 47.0975171, 17.9092353 47.0977512)",,,
30841137,2,Deák Ferenc utca,residential,50,False,False,87.385,"LINESTRING (17.9059577 47.0961601, 17.9056158 47.0963915, 17.9053952 47.0965904, 17.9053429 47.0966967, 17.9053126 47.0967908)",,,
39088189,,Deák Ferenc utca,residential,40,False,True,131.037,"LINESTRING (17.9059577 47.0961601, 17.9062293 47.0960807, 17.9064302 47.0960367, 17.9067351 47.0959789, 17.907126 47.0959318, 17.9072779 47.0958997, 17.9076033 47.0958085)",,,
97083050,,Ostrom lépcső,residential,50,False,False,53.126,"LINESTRING (17.9059577 47.0961601, 17.9059392 47.0961154, 17.9059444 47.0960571, 17.9059687 47.0959515, 17.906039 47.0956898)",,,
30841137,2,Deák Ferenc utca,residential,50,False,True,87.38499999999999,"LINESTRING (17.9053126 47.0967908, 17.9053429 47.0966967, 17.9053952 47.0965904, 17.9056158 47.0963915, 17.9059577 47.0961601)",,,
157773888,,Komakút tér,tertiary,50,True,False,60.835,"LINESTRING (17.907165 47.0899072, 17.9066193 47.0903088)",,,
165424751,,Egyetem utca,tertiary,50,False,True,105.07499999999999,"LINESTRING (17.907165 47.0899072, 17.9072132 47.0898174, 17.907329 47.0896016, 17.907336 47.0895826, 17.9073702 47.0895166, 17.9075186 47.0891574, 17.9075837 47.0890069)",,,
173598201,,Komakút tér,tertiary,50,False,True,59.512,"LINESTRING (17.907165 47.0899072, 17.9069736 47.0903796, 17.9069694 47.0904083, 17.9069703 47.0904246)",,,
188063915,,Budapest út,secondary,50,True,False,11.376999999999999,"LINESTRING (17.9137892 47.092643, 17.9138635 47.0925981, 17.9139079 47.0925811)",roundabout,,
"[192251310, 192251311]",2,Jutasi út,tertiary,50,False,False,129.539,"LINESTRING (17.9134278 47.0960941, 17.9133826 47.0959978, 17.9130731 47.0953666, 17.9129697 47.0950932, 17.9129274 47.0949807)",,,
192269444,2,Széchenyi István utca,residential,50,False,True,36.452,"LINESTRING (17.9134278 47.0960941, 17.9135094 47.0961092, 17.9137925 47.0961613, 17.9138926 47.0961798)",,,
1196773628,2,Jutasi út,tertiary,50,False,True,63.035000000000004,"LINESTRING (17.9134278 47.0960941, 17.9134798 47.0962426, 17.9135046 47.0963647, 17.9135151 47.0965237, 17.9135173 47.0966555)",,,
97808048,2,Bagolyvári utca,residential,50,False,False,24.432000000000002,"LINESTRING (17.9129274 47.0949807, 17.9127966 47.0949869, 17.9126051 47.0949821)",,,
"[192251310, 192251311]",2,Jutasi út,tertiary,50,False,True,129.539,"LINESTRING (17.9129274 47.0949807, 17.9129697 47.0950932, 17.9130731 47.0953666, 17.9133826 47.0959978, 17.9134278 47.0960941)",,,
"[647429964, 192269439]",2,Jutasi út,tertiary,50,False,False,194.84099999999998,"LINESTRING (17.9129274 47.0949807, 17.9128987 47.0948712, 17.9128893 47.0945885, 17.9128935 47.0945102, 17.9129016 47.0943942, 17.9129201 47.0942313, 17.9129397 47.0941008, 17.9129567 47.093971, 17.9129816 47.093895, 17.9130358 47.0937496, 17.9130763 47.0936701, 17.9131411 47.0935631, 17.9132935 47.0933797, 17.9133699 47.0932938)",,,
1196773629,2,Jutasi út,tertiary,50,False,False,15.602,"LINESTRING (17.9134965 47.0967951, 17.9135173 47.0966555)",,,
97083050,,Ostrom lépcső,residential,50,False,True,53.126,"LINESTRING (17.906039 47.0956898, 17.9059687 47.0959515, 17.9059444 47.0960571, 17.9059392 47.0961154, 17.9059577 47.0961601)",,,
97808041,,Cserhát utca,residential,20,False,False,26.116,"LINESTRING (17.9119279 47.0949463, 17.911798 47.0951001, 17.9117559 47.0951499)",,,
97808048,2,Bagolyvári utca,residential,50,False,True,51.483000000000004,"LINESTRING (17.9119279 47.0949463, 17.9120656 47.0949608, 17.912202 47.094972, 17.9126051 47.0949821)",,,
"[189109764, 368182975]",,Bagolyvári utca,residential,20,False,False,254.27,"LINESTRING (17.9119279 47.0949463, 17.9117626 47.0949245, 17.9107155 47.0947446, 17.9105701 47.0947116, 17.9104053 47.094667, 17.9103236 47.0946445, 17.9103035 47.094639, 17.9101863 47.0946005, 17.9100532 47.0945465, 17.9099641 47.0945104, 17.90989 47.0944804, 17.9097792 47.0944355, 17.9096133 47.0943683, 17.9091489 47.09418, 17.9090996 47.094138, 17.9090721 47.0940925, 17.9090634 47.0939691)",,,
189109765,,Bagolyvári utca,residential,50,False,False,41.359,"LINESTRING (17.9090634 47.0939691, 17.9091539 47.0938573, 17.9092658 47.0937189, 17.909327 47.0936433)",,,
"[189109764, 368182975]",,Bagolyvári utca,residential,20,False,True,254.27,"LINESTRING (17.9090634 47.0939691, 17.9090721 47.0940925, 17.9090996 47.094138, 17.9091489 47.09418, 17.9096133 47.0943683, 17.9097792 47.0944355, 17.90989 47.0944804, 17.9099641 47.0945104, 17.9100532 47.0945465, 17.9101863 47.0946005, 17.9103035 47.094639, 17.9103236 47.0946445, 17.9104053 47.094667, 17.9105701 47.0947116, 17.9107155 47.0947446, 17.9117626 47.0949245, 17.9119279 47.0949463)",,,
413034958,,Kereszt utca,residential,50,False,True,53.09,"LINESTRING (17.9090634 47.0939691, 17.9090304 47.0939211, 17.9089801 47.0938964, 17.908706 47.0938089, 17.9085099 47.0937463, 17.9084776 47.0937279)",,,
1196773629,2,Jutasi út,tertiary,50,False,True,15.602,"LINESTRING (17.9135173 47.0966555, 17.9134965 47.0967951)",,,
1196773628,2,Jutasi út,tertiary,50,False,False,63.035000000000004,"LINESTRING (17.9135173 47.0966555, 17.9135151 47.0965237, 17.9135046 47.0963647, 17.9134798 47.0962426, 17.9134278 47.0960941)",,,
202462904,,Bezerédi utca,residential,50,False,False,81.189,"LINESTRING (17.9127663 47.0919872, 17.9127582 47.0920465, 17.9128486 47.092109, 17.9129582 47.0921559, 17.9136311 47.0923427)",,,
97785045,,Jutasi út,residential,50,True,False,61.811,"LINESTRING (17.9138926 47.0961798, 17.9136905 47.0965525, 17.9136104 47.0966169, 17.9135173 47.0966555)",,,
"[192269440, 192269442, 192269438]",,Jutasi út,residential,20,False,False,238.89999999999998,"LINESTRING (17.9138926 47.0961798, 17.9139367 47.0960986, 17.9140087 47.0959748, 17.914137 47.0957843, 17.914209 47.0956554, 17.9142858 47.0954828, 17.9143255 47.0953447, 17.9143457 47.0952622, 17.9143858 47.0950863, 17.9143907 47.0950044, 17.9143664 47.0947362, 17.9142525 47.0943936, 17.9141321 47.0941085)",,,
192269444,2,Széchenyi István utca,residential,50,False,False,36.452,"LINESTRING (17.9138926 47.0961798, 17.9137925 47.0961613, 17.9135094 47.0961092, 17.9134278 47.0960941)",,,
413034958,,Kereszt utca,residential,50,False,False,18.396,"LINESTRING (17.9083572 47.0935895, 17.9083814 47.0936506, 17.9084371 47.093705, 17.9084776 47.0937279)",,,
"[192269440, 192269442, 192269438]",,Jutasi út,residential,20,False,True,238.9,"LINESTRING (17.9141321 47.0941085, 17.9142525 47.0943936, 17.9143664 47.0947362, 17.9143907 47.0950044, 17.9143858 47.0950863, 17.9143457 47.0952622, 17.9143255 47.0953447, 17.9142858 47.0954828, 17.914209 47.0956554, 17.914137 47.0957843, 17.9140087 47.0959748, 17.9139367 47.0960986, 17.9138926 47.0961798)",,,
202462904,,Bezerédi utca,residential,50,False,False,37.641999999999996,"LINESTRING (17.9136311 47.0923427, 17.9138054 47.0923976, 17.9138785 47.0924524, 17.913915 47.0925133, 17.9139079 47.0925811)",,,
202462904,,Bezerédi utca,residential,50,False,True,81.18900000000001,"LINESTRING (17.9136311 47.0923427, 17.9129582 47.0921559, 17.9128486 47.092109, 17.9127582 47.0920465, 17.9127663 47.0919872)",,,
97808035,,Völgykúti utca,residential,50,False,False,61.961,"LINESTRING (17.9101024 47.0955697, 17.9102018 47.0950166)",,,
189654052,,Galamb utca,residential,20,False,False,152.58,"LINESTRING (17.9101024 47.0955697, 17.9099947 47.0955591, 17.9098909 47.0955607, 17.9093826 47.0955098, 17.9092947 47.0954934, 17.9092326 47.0954805, 17.909165 47.0954549, 17.9090939 47.0954261, 17.9089032 47.0952828, 17.9088585 47.0952257, 17.9087952 47.0951211, 17.9087508 47.095063, 17.9086661 47.0949784, 17.9086026 47.0949378, 17.9085312 47.0948961)",,,
189654052,,Galamb utca,residential,20,False,True,35.841,"LINESTRING (17.9101024 47.0955697, 17.9103401 47.0956525, 17.9105294 47.0957086)",,,
97808035,,Völgykúti utca,residential,50,False,True,61.961,"LINESTRING (17.9102018 47.0950166, 17.9101024 47.0955697)",,,
97808019,,Fortuna udvar,residential,50,False,True,69.943,"LINESTRING (17.9084776 47.0937279, 17.9085832 47.0936148, 17.9086011 47.0935781, 17.9086003 47.09335, 17.9085984 47.0932686, 17.9085965 47.0931807, 17.9085952 47.0931218)",,,
413034958,,Kereszt utca,residential,50,False,False,53.089999999999996,"LINESTRING (17.9084776 47.0937279, 17.9085099 47.0937463, 17.908706 47.0938089, 17.9089801 47.0938964, 17.9090304 47.0939211, 17.9090634 47.0939691)",,,
413034958,,Kereszt utca,residential,50,False,True,18.396,"LINESTRING (17.9084776 47.0937279, 17.9084371 47.093705, 17.9083814 47.0936506, 17.9083572 47.0935895)",,,
97808019,,Fortuna udvar,residential,50,False,False,69.943,"LINESTRING (17.9085952 47.0931218, 17.9085965 47.0931807, 17.9085984 47.0932686, 17.9086003 47.09335, 17.9086011 47.0935781, 17.9085832 47.0936148, 17.9084776 47.0937279)",,,
"[97808058, 189654052]",,"['Galamb utca', 'Thököly utca']",residential,20,False,"[False, True]",136.707,"LINESTRING (17.9076627 47.093948, 17.907827 47.0939367, 17.9078775 47.0939444, 17.9079121 47.0939645, 17.9080958 47.094146, 17.908134 47.0942044, 17.9083145 47.0947251, 17.9083333 47.0947618, 17.9083575 47.0947948, 17.9084807 47.0948667, 17.9085312 47.0948961)",,,
188063920,,Buhim utca,residential,30,True,False,204.361,"LINESTRING (17.9076627 47.093948, 17.9076681 47.0939745, 17.907723 47.094251, 17.9077313 47.0943733, 17.9077047 47.0946988, 17.9076907 47.0948559, 17.9076895 47.0950062, 17.9076993 47.0951668, 17.9077247 47.0953556, 17.907798 47.0957783)",,,
189654052,,Galamb utca,residential,20,False,False,7.863,"LINESTRING (17.9111136 47.0958606, 17.911013 47.095843)",,,
97808041,,Cserhát utca,residential,20,False,True,93.309,"LINESTRING (17.9111136 47.0958606, 17.9111801 47.0958284, 17.9112663 47.0957292, 17.9114012 47.0955697, 17.9114313 47.095534, 17.9116396 47.0952876, 17.9117559 47.0951499)",,,
"[97890538, 97808021]",,"['Galamb utca', 'Köd utca']",residential,50,False,True,101.232,"LINESTRING (17.9111136 47.0958606, 17.9116621 47.0961174, 17.9113493 47.096522)",,,
319017915,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,False,5.889,"LINESTRING (17.9124987 47.0907308, 17.9124343 47.0907605)",,,
319017915,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,True,101.485,"LINESTRING (17.9124987 47.0907308, 17.9129664 47.0904812, 17.9135337 47.0901511)",,,
319017915,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,False,7.736,"LINESTRING (17.9136078 47.0901032, 17.9135337 47.0901511)",,,
97818364,,Vitéz utca,residential,50,True,False,76.05,"LINESTRING (17.9136078 47.0901032, 17.9135416 47.0900559, 17.9134284 47.0899749, 17.9128969 47.0896201)",,,
202462903,,Bezerédi utca,residential,50,True,False,129.166,"LINESTRING (17.9133695 47.0909006, 17.9127663 47.0919872)",,,
97785011,,Bezerédi utca,residential,50,False,True,89.864,"LINESTRING (17.9133695 47.0909006, 17.9136326 47.0904466, 17.9136547 47.0903812, 17.9136584 47.0903208, 17.9136436 47.090268, 17.9135337 47.0901511)",,,
97818386,,Vörösmarty Mihály tér,residential,50,True,False,77.001,"LINESTRING (17.9133695 47.0909006, 17.9132373 47.0908515, 17.9131929 47.0908465, 17.9130193 47.0909245, 17.912975 47.0909345, 17.9129011 47.090922, 17.9125867 47.0907726, 17.9125583 47.0907591, 17.9124987 47.0907308)",,,
319017915,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,True,7.736,"LINESTRING (17.9135337 47.0901511, 17.9136078 47.0901032)",,,
97785011,,Bezerédi utca,residential,50,False,False,89.864,"LINESTRING (17.9135337 47.0901511, 17.9136436 47.090268, 17.9136584 47.0903208, 17.9136547 47.0903812, 17.9136326 47.0904466, 17.9133695 47.0909006)",,,
319017915,2,Bajcsy-Zsilinszky Endre utca,tertiary,50,False,False,101.485,"LINESTRING (17.9135337 47.0901511, 17.9129664 47.0904812, 17.9124987 47.0907308)",,,
"[368113640, 640656510]",,Mártírok útja,tertiary,50,False,True,184.60399999999996,"LINESTRING (17.9119408 47.088962, 17.9116884 47.0897784, 17.9116602 47.0898693, 17.9116319 47.0899814, 17.9116277 47.0899981, 17.9116174 47.0901012, 17.9116148 47.0901927, 17.9116161 47.0903332, 17.9116384 47.0905997)",,,
97890601,,Sziklay János utca,residential,50,True,False,105.185,"LINESTRING (17.9054534 47.0943648, 17.9051327 47.0944287, 17.9047766 47.0945292, 17.9047042 47.0945603, 17.9046336 47.0946031, 17.9043607 47.0947859, 17.9043116 47.0947999, 17.904258 47.0948001)",,,
173598207,,Vas Gereben utca,residential,50,False,True,149.209,"LINESTRING (17.9054534 47.0943648, 17.9055323 47.0943258, 17.9055689 47.0942941, 17.9057758 47.0941017, 17.9060211 47.0939274, 17.9061075 47.0938912, 17.9063313 47.0938151, 17.9066472 47.0937424, 17.9067582 47.0937556, 17.9069578 47.0938349, 17.907022 47.0938681)",,2.5,
165424751,,Egyetem utca,tertiary,50,False,False,105.07499999999999,"LINESTRING (17.9075837 47.0890069, 17.9075186 47.0891574, 17.9073702 47.0895166, 17.907336 47.0895826, 17.907329 47.0896016, 17.9072132 47.0898174, 17.907165 47.0899072)",,,
97890589,,Jókai Mór utca,residential,40,False,True,152.915,"LINESTRING (17.904258 47.0948001, 17.9041566 47.0949622, 17.9040684 47.0950608, 17.9039433 47.0951417, 17.9032459 47.0954415, 17.9031281 47.0955054, 17.9029437 47.0956367, 17.9028314 47.0957297)",,,
"[173598195, 40652772]",2,"['Horgos utca', 'Jókai Mór utca']",residential,40,False,False,150.113,"LINESTRING (17.904258 47.0948001, 17.9044998 47.0943882, 17.9045648 47.0943076, 17.9047048 47.0941744, 17.9050043 47.0939241, 17.9051292 47.0938197, 17.9052457 47.093739, 17.9052768 47.0937211, 17.9053356 47.0936874)",,,
97890632,,Malom utca,residential,20,False,False,90.411,"LINESTRING (17.911013 47.095843, 17.9103765 47.096531)",,3,destination
189654052,,Galamb utca,residential,20,False,False,39.541,"LINESTRING (17.911013 47.095843, 17.9105294 47.0957086)",,,
189654052,,Galamb utca,residential,20,False,True,7.863,"LINESTRING (17.911013 47.095843, 17.9111136 47.0958606)",,,
213546274,,Virág Benedek utca,residential,50,False,True,55.858999999999995,"LINESTRING (17.9055319 47.0933796, 17.9055958 47.0933454, 17.905655 47.0933237, 17.9059643 47.0931677, 17.9061248 47.0930815)",,,
97890579,,Szeglethy György utca,residential,50,False,False,109.57600000000001,"LINESTRING (17.9067375 47.0921887, 17.9067003 47.0922428, 17.9064329 47.0926325, 17.9061248 47.0930815)",,,
733353080,,Óvári Ferenc utca,secondary,50,False,False,94.63499999999999,"LINESTRING (17.9067375 47.0921887, 17.9068931 47.0922524, 17.9069774 47.0922848, 17.9070515 47.0923133, 17.9072151 47.0923761, 17.9074685 47.0924658, 17.907647 47.0925143, 17.9077464 47.0925414, 17.907852 47.0925705)",,,
733353080,,Óvári Ferenc utca,secondary,50,False,True,130.62599999999998,"LINESTRING (17.9067375 47.0921887, 17.906337 47.0920112, 17.9053049 47.0915691, 17.9052811 47.0915588)",,,
97890589,,Jókai Mór utca,residential,40,False,False,152.915,"LINESTRING (17.9028314 47.0957297, 17.9029437 47.0956367, 17.9031281 47.0955054, 17.9032459 47.0954415, 17.9039433 47.0951417, 17.9040684 47.0950608, 17.9041566 47.0949622, 17.904258 47.0948001)",,,
188063926,,Festő utca,residential,50,False,True,167.135,"LINESTRING (17.9028314 47.0957297, 17.9028724 47.0956396, 17.9029024 47.0955398, 17.9029229 47.0954499, 17.902954 47.0953502, 17.9029873 47.0952762, 17.9031118 47.095116, 17.9031447 47.0950407, 17.9031717 47.0949531, 17.9032046 47.0948288, 17.9032166 47.0947106, 17.9032196 47.0946129, 17.9032111 47.0944902, 17.9031957 47.0942685)",,,
"[97890597, 213510871]",,Óváros tér,residential,50,False,True,98.683,"LINESTRING (17.9059437 47.09435, 17.9068807 47.093977, 17.9069677 47.0939332, 17.907022 47.0938681)",,4.5,
234911248,,Óváros tér,residential,50,False,False,27.125999999999998,"LINESTRING (17.9059437 47.09435, 17.9057948 47.0943916, 17.9057766 47.094421, 17.9057755 47.0944411, 17.9057954 47.0944601, 17.9058335 47.0944644, 17.9058768 47.0944502)",,,
1070361603,,Óváros tér,residential,50,False,True,12.239,"LINESTRING (17.9059437 47.09435, 17.9059038 47.0944097, 17.9058768 47.0944502)",,,
97890521,,Festő utca,residential,50,False,True,171.501,"LINESTRING (17.9031957 47.0942685, 17.9031807 47.0940506, 17.9031687 47.0940037, 17.9028635 47.0933865, 17.9028305 47.0933376, 17.90265 47.0930937, 17.9025293 47.0929308, 17.9024527 47.0928272)",,,destination
188063926,,Festő utca,residential,50,False,False,167.135,"LINESTRING (17.9031957 47.0942685, 17.9032111 47.0944902, 17.9032196 47.0946129, 17.9032166 47.0947106, 17.9032046 47.0948288, 17.9031717 47.0949531, 17.9031447 47.0950407, 17.9031118 47.095116, 17.9029873 47.0952762, 17.902954 47.0953502, 17.9029229 47.0954499, 17.9029024 47.0955398, 17.9028724 47.0956396, 17.9028314 47.0957297)",,,
97890632,,Malom utca,residential,20,False,True,90.411,"LINESTRING (17.9103765 47.096531, 17.911013 47.095843)",,3,destination
"[218598330, 193840518]",,Csutorás utca,residential,20,True,False,167.743,"LINESTRING (17.9103765 47.096531, 17.9102714 47.09659, 17.9101028 47.0966882, 17.9100453 47.0967217, 17.9099299 47.0968123, 17.9098774 47.0968722, 17.9097559 47.0970342, 17.9097269 47.0971223, 17.9097024 47.0972518, 17.9096845 47.0973138, 17.9096326 47.0973881, 17.9093698 47.0976674, 17.9093238 47.0977443, 17.9092353 47.0977512)",,,
193842609,,Malom utca,residential,20,False,False,126.217,"LINESTRING (17.9103765 47.096531, 17.9103073 47.0966415, 17.9102592 47.0967314, 17.9100355 47.0971694, 17.9099917 47.0972376, 17.9099035 47.0973132, 17.909643 47.0975358)",,,
97890570,,Csutorás utca,residential,50,False,False,35.758,"LINESTRING (17.9105294 47.0957086, 17.9103574 47.0960081)",,,
189654052,,Galamb utca,residential,20,False,True,39.541,"LINESTRING (17.9105294 47.0957086, 17.911013 47.095843)",,,
189654052,,Galamb utca,residential,20,False,False,35.841,"LINESTRING (17.9105294 47.0957086, 17.9103401 47.0956525, 17.9101024 47.0955697)",,,
97890550,,Bem József utca,residential,50,True,False,18.618,"LINESTRING (17.9022533 47.0927292, 17.9024527 47.0928272)",,,
165424749,,Dózsa György utca,secondary,50,False,False,8.041,"LINESTRING (17.9022533 47.0927292, 17.9023143 47.09267)",,,
165424749,,Dózsa György utca,secondary,50,False,True,76.297,"LINESTRING (17.9022533 47.0927292, 17.9016625 47.0932851)",,,
"[188063907, 625952483]",,Toborzó utca,residential,50,True,False,61.891000000000005,"LINESTRING (17.9048474 47.093252, 17.9048983 47.0932622, 17.9049344 47.093284, 17.9049491 47.0932928, 17.9052781 47.0936286, 17.905308 47.0936592, 17.9053356 47.0936874)",,,
97890554,,Óváros tér,residential,50,False,True,97.88,"LINESTRING (17.9069298 47.0946105, 17.9069959 47.0944667, 17.9070427 47.094213, 17.9070808 47.0939364, 17.9071035 47.093838, 17.9071333 47.0937437)",,,
188794627,,Óváros tér,residential,50,True,False,31.150999999999996,"LINESTRING (17.9069298 47.0946105, 17.9069527 47.09462, 17.9069679 47.0946341, 17.9069738 47.0946569, 17.9069631 47.094678, 17.9069284 47.0946962, 17.9068798 47.0946943, 17.9068514 47.0946775, 17.906842 47.0946453, 17.9068559 47.0946247, 17.9068886 47.0946098, 17.9069298 47.0946105)",,,
97890597,,Óváros tér,residential,50,False,True,16.197,"LINESTRING (17.907022 47.0938681, 17.9071333 47.0937437)",,,
"[97890597, 213510871]",,Óváros tér,residential,50,False,False,98.683,"LINESTRING (17.907022 47.0938681, 17.9069677 47.0939332, 17.9068807 47.093977, 17.9059437 47.09435)",,4.5,
173598207,,Vas Gereben utca,residential,50,False,False,149.20900000000003,"LINESTRING (17.907022 47.0938681, 17.9069578 47.0938349, 17.9067582 47.0937556, 17.9066472 47.0937424, 17.9063313 47.0938151, 17.9061075 47.0938912, 17.9060211 47.0939274, 17.9057758 47.0941017, 17.9055689 47.0942941, 17.9055323 47.0943258, 17.9054534 47.0943648)",,2.5,
"[97890538, 97808021]",,"['Köd utca', 'Galamb utca']",residential,50,False,False,101.232,"LINESTRING (17.9113493 47.096522, 17.9116621 47.0961174, 17.9111136 47.0958606)",,,
97890579,,Szeglethy György utca,residential,50,False,True,109.576,"LINESTRING (17.9061248 47.0930815, 17.9064329 47.0926325, 17.9067003 47.0922428, 17.9067375 47.0921887)",,,
