osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access
700294161,2,8301,Bakonybéli utca,secondary,50,False,True,158.957,"LINESTRING (17.875337 47.2580665, 17.8732576 47.2578388)",
625968193,2,82,Kossuth Lajos utca,primary,50,False,False,256.88800000000003,"LINESTRING (17.875337 47.2580665, 17.8752792 47.2582064, 17.8752188 47.2583596, 17.8751687 47.2585065, 17.8751137 47.258684, 17.8750606 47.2589382, 17.8750452 47.2590672, 17.8750321 47.2591771, 17.8750268 47.2594293, 17.8750395 47.259652, 17.875123 47.2603524)",
27016470,,8301,Bakonybéli utca,secondary,50,False,True,131.149,"LINESTRING (17.8659699 47.2571352, 17.8660603 47.2572044, 17.8661711 47.2572598, 17.8663066 47.2572924, 17.8664378 47.2573182, 17.8666418 47.257333, 17.8676194 47.2573594)",
332408168,2,82,Rákóczi tér,primary,50,False,False,51.108999999999995,"LINESTRING (17.8723608 47.2631999, 17.8723411 47.2632423, 17.8723296 47.2632848, 17.8723221 47.2633198, 17.8723218 47.2633517, 17.8723246 47.2633866, 17.8723326 47.2634172, 17.8723488 47.2634591, 17.8723733 47.2635045, 17.8723978 47.2635459, 17.8724443 47.2635965, 17.8724847 47.2636293)",
"[332408168, 483546187, 658987821]",2,82,"['Széchenyi utca', 'Rákóczi tér']",primary,50,False,True,246.75599999999997,"LINESTRING (17.8723608 47.2631999, 17.8723842 47.2631669, 17.8724351 47.2631097, 17.8724915 47.2630575, 17.8725864 47.2629808, 17.8729362 47.2627558, 17.87324 47.262571, 17.8732642 47.2625556, 17.8746254 47.2616908, 17.8746888 47.2616505)",
166244211,,,,tertiary,50,True,False,59.033,"LINESTRING (17.8724847 47.2636293, 17.8724386 47.2636361, 17.8723819 47.2636429, 17.8723072 47.2636446, 17.872202 47.2636369, 17.8721127 47.2636253, 17.8720228 47.2636055, 17.8719109 47.2635713, 17.8717478 47.2635067)",
166255511,3,82,Rákóczi tér,primary,50,False,False,16.961,"LINESTRING (17.8724847 47.2636293, 17.872527 47.2636601, 17.8725809 47.2636913, 17.8726215 47.263711, 17.872657 47.2637262)",
332408168,2,82,Rákóczi tér,primary,50,False,True,51.108999999999995,"LINESTRING (17.8724847 47.2636293, 17.8724443 47.2635965, 17.8723978 47.2635459, 17.8723733 47.2635045, 17.8723488 47.2634591, 17.8723326 47.2634172, 17.8723246 47.2633866, 17.8723218 47.2633517, 17.8723221 47.2633198, 17.8723296 47.2632848, 17.8723411 47.2632423, 17.8723608 47.2631999)",
211116612,,,József Attila utca,tertiary,50,False,False,106.821,"LINESTRING (17.8656895 47.2611856, 17.8657395 47.2612116, 17.8658017 47.2612254, 17.8658829 47.2612227, 17.8663119 47.2611753, 17.8663296 47.2611734, 17.8667487 47.2611272, 17.8670732 47.2610918)",
219379715,,,Béke utca,tertiary,50,False,False,212.98,"LINESTRING (17.8656895 47.2611856, 17.8656489 47.2611475, 17.8656305 47.2610972, 17.8656463 47.2606987, 17.8656664 47.260115, 17.8656926 47.2594971, 17.8657104 47.2593635, 17.8657228 47.2592822)",
211116614,,,Kórház utca,residential,,False,True,31.165,"LINESTRING (17.8680247 47.2610333, 17.8680591 47.260754)",
211116612,,,József Attila utca,tertiary,50,False,False,78.447,"LINESTRING (17.8680247 47.2610333, 17.868181 47.2610445, 17.8683268 47.2610613, 17.8690434 47.2611706)",
211116612,,,József Attila utca,tertiary,50,False,True,72.292,"LINESTRING (17.8680247 47.2610333, 17.8678455 47.261029, 17.867646 47.2610354, 17.8674626 47.2610494, 17.8670732 47.2610918)",
166244259,,83106,,tertiary,50,True,False,58.828,"LINESTRING (17.8717478 47.2635067, 17.8722113 47.2632203, 17.8722819 47.2632076, 17.8723608 47.2631999)",
"[332408169, 658705622]",,,Rákóczi tér,tertiary,50,False,True,192.827,"LINESTRING (17.8717478 47.2635067, 17.8716253 47.2634498, 17.8715053 47.2633859, 17.8713975 47.2633245, 17.8713135 47.2632574, 17.8712688 47.2632002, 17.8712344 47.2631383, 17.8712017 47.2630511, 17.8711616 47.2629089, 17.8711233 47.2627403, 17.8710983 47.2626069, 17.8710852 47.262468, 17.8710862 47.2623779, 17.871087 47.2623059, 17.8711048 47.2620745, 17.8711157 47.2619321)",
"[315171941, 485110782]",,83106,Deák Ferenc utca,tertiary,50,False,True,81.19,"LINESTRING (17.8717478 47.2635067, 17.8716713 47.2635592, 17.8710059 47.2640355)",
169647642,,,Reguly Antal utca,residential,,False,True,69.376,"LINESTRING (17.870961 47.2608744, 17.8705465 47.2614313)",
75374077,,,Petőfi Sándor utca,residential,,False,False,298.857,"LINESTRING (17.870961 47.2608744, 17.8711073 47.2608511, 17.871214 47.2608599, 17.8713473 47.2608801, 17.8741926 47.261479, 17.8747468 47.2616102)",
169647642,,,Reguly Antal utca,residential,,False,False,61.101,"LINESTRING (17.870961 47.2608744, 17.8709847 47.260798, 17.8709956 47.260717, 17.8710402 47.2603281)",
166255511,3,82,Rákóczi tér,primary,50,False,True,16.961,"LINESTRING (17.872657 47.2637262, 17.8726215 47.263711, 17.8725809 47.2636913, 17.872527 47.2636601, 17.8724847 47.2636293)",
"[219379712, 315171938]",,,Alkotmány utca,residential,,False,True,224.56,"LINESTRING (17.872657 47.2637262, 17.872624 47.2638197, 17.8725339 47.2640477, 17.8723621 47.2645059, 17.8722552 47.2647826, 17.8721863 47.2649664, 17.8721694 47.2650758, 17.8721596 47.2652887, 17.8721664 47.2653465, 17.8722066 47.2654835, 17.8722287 47.2655447, 17.8722603 47.2656227, 17.8722958 47.2656929)",
"[485110784, 219379720, 658987822]",2,82,Köztársaság utca,primary,50,False,False,268.05400000000003,"LINESTRING (17.872657 47.2637262, 17.8726988 47.2637387, 17.8728014 47.2637601, 17.8728127 47.263762, 17.87321 47.2638299, 17.8735358 47.2638884, 17.8748408 47.2641197, 17.8750869 47.2641634, 17.8760908 47.2643418)",
219379716,,,Erzsébet királyné utca,residential,,False,False,135.196,"LINESTRING (17.8657228 47.2592822, 17.8675124 47.2593379)",
57768071,,,Béke utca,tertiary,50,True,False,241.445,"LINESTRING (17.8657228 47.2592822, 17.8658461 47.2573142, 17.8658765 47.2572243, 17.8659699 47.2571352)",
219379715,,,Béke utca,tertiary,50,False,True,212.98000000000002,"LINESTRING (17.8657228 47.2592822, 17.8657104 47.2593635, 17.8656926 47.2594971, 17.8656664 47.260115, 17.8656463 47.2606987, 17.8656305 47.2610972, 17.8656489 47.2611475, 17.8656895 47.2611856)",
169647642,,,Reguly Antal utca,residential,,False,False,69.376,"LINESTRING (17.8705465 47.2614313, 17.870961 47.2608744)",
211116612,,,József Attila utca,tertiary,50,False,True,107.11,"LINESTRING (17.8705465 47.2614313, 17.8698543 47.261301, 17.8691728 47.2611895)",
"[211116618, 700294163]",,,"['Rákóczi tér', 'József Attila utca']",tertiary,50,False,"[False, True]",77.42200000000001,"LINESTRING (17.8705465 47.2614313, 17.8706851 47.261471, 17.8708392 47.2615287, 17.8709513 47.2615841, 17.8710286 47.261636, 17.8710693 47.2616859, 17.8710977 47.2617496, 17.8711129 47.2618229, 17.8711157 47.2619321)",
75374086,,,Jókai Mór utca,residential,,False,False,104.142,"LINESTRING (17.8659402 47.2644093, 17.8667455 47.2651699)",
75374088,,,Bajcsy-Zsilinszky utca,residential,,False,False,210.752,"LINESTRING (17.8659402 47.2644093, 17.8677832 47.2631628, 17.867845 47.2631122, 17.8678922 47.263057)",
625968193,2,82,Kossuth Lajos utca,primary,50,False,False,6.264,"LINESTRING (17.8747468 47.2616102, 17.8746888 47.2616505)",
75374077,,,Petőfi Sándor utca,residential,,False,True,298.85699999999997,"LINESTRING (17.8747468 47.2616102, 17.8741926 47.261479, 17.8713473 47.2608801, 17.871214 47.2608599, 17.8711073 47.2608511, 17.870961 47.2608744)",
625968193,2,82,Kossuth Lajos utca,primary,50,False,True,52.001,"LINESTRING (17.8747468 47.2616102, 17.8748877 47.2615168, 17.8749806 47.2614465, 17.8750591 47.2613611, 17.8751157 47.2612738, 17.8751326 47.2612318)",
75374080,,,Rákóczi tér,residential,,False,True,152.632,"LINESTRING (17.8711157 47.2619321, 17.871227 47.2619473, 17.8713429 47.2619949, 17.8725531 47.2625729, 17.8727934 47.2626876)",
"[211116618, 700294163]",,,"['József Attila utca', 'Rákóczi tér']",tertiary,50,False,"[False, True]",77.422,"LINESTRING (17.8711157 47.2619321, 17.8711129 47.2618229, 17.8710977 47.2617496, 17.8710693 47.2616859, 17.8710286 47.261636, 17.8709513 47.2615841, 17.8708392 47.2615287, 17.8706851 47.261471, 17.8705465 47.2614313)",
"[332408169, 658705622]",,,Rákóczi tér,tertiary,50,False,False,192.827,"LINESTRING (17.8711157 47.2619321, 17.8711048 47.2620745, 17.871087 47.2623059, 17.8710862 47.2623779, 17.8710852 47.262468, 17.8710983 47.2626069, 17.8711233 47.2627403, 17.8711616 47.2629089, 17.8712017 47.2630511, 17.8712344 47.2631383, 17.8712688 47.2632002, 17.8713135 47.2632574, 17.8713975 47.2633245, 17.8715053 47.2633859, 17.8716253 47.2634498, 17.8717478 47.2635067)",
