osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction
"[970732696, 592775570, 856108915, 987339783]",False,2,111,Esztergomi út,primary,50,False,150.148,"LINESTRING (18.7295417 47.7224962, 18.729452 47.7221082, 18.7293292 47.7215769, 18.7292782 47.7213717, 18.729227 47.7211626)",
856108915,False,2,111,Esztergomi út,primary,50,True,456.61699999999996,"LINESTRING (18.7295417 47.7224962, 18.7296178 47.7228589, 18.729665 47.7231236, 18.729667 47.7231926, 18.7296613 47.7232552, 18.7296516 47.7233012, 18.7296266 47.7233656, 18.7296054 47.7234158, 18.7285333 47.7252219, 18.7284804 47.7253107, 18.7281019 47.7259458, 18.728016 47.7260898, 18.7280097 47.7261013, 18.7279022 47.7262982, 18.7278788 47.7263713)",
32693687,False,,,Kálvária utca,residential,,True,8.475,"LINESTRING (18.728455 47.7191858, 18.728489 47.7192585)",
59284247,True,,,István király utca,residential,,False,147.233,"LINESTRING (18.728455 47.7191858, 18.7286569 47.7189574, 18.7292994 47.7184371, 18.7294654 47.7182725, 18.7295382 47.7181882, 18.7295711 47.7181056)",
107413893,False,,,Kálvária utca,residential,,False,74.909,"LINESTRING (18.728455 47.7191858, 18.7283139 47.7191054, 18.7281944 47.719056, 18.7276711 47.7189468, 18.727544 47.7189351)",
32696928,False,,,Béla király utca,residential,,False,22.186,"LINESTRING (18.7295711 47.7181056, 18.7296185 47.7181258, 18.7298228 47.7182111)",
32696928,False,,,Béla király utca,residential,,True,95.80099999999999,"LINESTRING (18.7308219 47.71875, 18.7307835 47.7187294, 18.7307514 47.7187119, 18.7306992 47.7186834, 18.7306709 47.7186677, 18.7302319 47.7184301, 18.729903 47.718252, 18.7298228 47.7182111)",
573319738,False,2,10,Bécsi út,primary,50,False,149.773,"LINESTRING (18.7308219 47.71875, 18.7304961 47.7189517, 18.7300682 47.7192211, 18.7297562 47.7194176, 18.7296497 47.7194847, 18.7294211 47.719612, 18.7293393 47.7196544)",
573319738,False,2,10,Bécsi út,primary,50,True,58.705,"LINESTRING (18.7308219 47.71875, 18.7311849 47.7185349, 18.7314115 47.7184016)",
32926926,False,,,Erőmű utca,residential,,False,58.913,"LINESTRING (18.7263106 47.7216767, 18.726721 47.7221289)",
32722700,False,,,Erőmű utca,residential,,False,70.11,"LINESTRING (18.7263106 47.7216767, 18.7259007 47.7212339, 18.7258616 47.7211917, 18.7258151 47.7211415)",
