osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref
95741899,True,1,primary_link,False,55.982000000000006,"LINESTRING (51.5299379 25.288584, 51.5298801 25.2883637, 51.5298673 25.28832, 51.5298495 25.2882814, 51.5298242 25.2882564, 51.5297849 25.2882271, 51.5296779 25.2881746)",,,
490198551,True,3,tertiary,False,46.431000000000004,"LINESTRING (51.5299379 25.288584, 51.5299612 25.2884472, 51.5299908 25.2882262, 51.5300048 25.2881711)",شارع جاسم بن محمد,50,
95475520,True,3,tertiary,False,252.26899999999998,"LINESTRING (51.5307157 25.2853203, 51.530512 25.2851793, 51.5301964 25.2849529, 51.5300778 25.2848786, 51.529966 25.2848045, 51.5298572 25.2847426, 51.5296507 25.2846416, 51.5294757 25.2845417, 51.5293129 25.2844547, 51.5291304 25.2843695, 51.5288859 25.2842851, 51.5285678 25.2841758)",شارع وادي مشريب,50,Q5
624810618,True,2,tertiary,False,9.788,"LINESTRING (51.528275 25.2840371, 51.5281827 25.2840091)",شارع وادي مشريب,50,Q5
479598727,True,2,residential,False,23.661,"LINESTRING (51.528275 25.2840371, 51.5282451 25.2841201, 51.5282099 25.2842415)",عبد العزيز بن احمد,,
583332872,True,2,tertiary,False,12.681,"LINESTRING (51.53113 25.2855496, 51.5310159 25.285501)",شارع وادي مشريب,,
1049388541,True,2,tertiary,False,22.752,"LINESTRING (51.53113 25.2855496, 51.5310122 25.2857243)",شارع جاسم بن محمد,50,
107195551,True,2,primary,False,27.244,"LINESTRING (51.5231607 25.2888323, 51.5232756 25.2886104)",الديوان,60,
1030094001,True,4,primary,False,91.618,"LINESTRING (51.5231607 25.2888323, 51.5230468 25.2888412, 51.5229821 25.2888589, 51.5228473 25.2888931, 51.5222707 25.2890033)",طريق الريان,60,Q3
1033066931,True,2,primary_link,False,6.72,"LINESTRING (51.5231607 25.2888323, 51.5231822 25.2888536, 51.5232048 25.2888777)",,,
1036775328,True,2,primary,False,11.729,"LINESTRING (51.5233678 25.2887529, 51.5232552 25.2887805)",طريق الريان,50,Q3
1034928955,True,2,primary,False,27.6,"LINESTRING (51.5233678 25.2887529, 51.5233318 25.2888058, 51.5232993 25.2888604, 51.5232703 25.2889166, 51.523245 25.2889743)",شارع قلعة العسكر,60,
479613493,True,2,tertiary,False,19.62,"LINESTRING (51.5312376 25.2854024, 51.53113 25.2855496)",شارع جاسم بن محمد,,
756094689,True,4,primary,False,13.558,"LINESTRING (51.524488 25.2822406, 51.5245571 25.2821359)",شارع أحمد بن محمد بن ثاني,60,
"[1083279377, 95475533]",True,3,primary,False,42.427,"LINESTRING (51.524488 25.2822406, 51.524393 25.2821714, 51.5241596 25.282001)",شارع وادي مشريب,60,Q5
"[1033096225, 489630962]",True,4,primary,False,68.395,"LINESTRING (51.5239695 25.2834934, 51.524 25.2833476, 51.5240268 25.283236, 51.524063 25.2831087, 51.52408 25.2830601, 51.5240952 25.2830165, 51.5241448 25.2829005)",الديوان,60,
"[1002551264, 1083279378]",True,3,primary_link,False,146.69900000000004,"LINESTRING (51.5239695 25.2834934, 51.5240563 25.2833779, 51.5241006 25.2833088, 51.5241395 25.2832369, 51.5241703 25.283173, 51.5241958 25.283099, 51.5242377 25.2829723, 51.5242816 25.2828577, 51.5243223 25.2827689, 51.5243594 25.2826891, 51.524394 25.2826241, 51.5244433 25.2825382, 51.5244922 25.2824527, 51.5245157 25.2824163, 51.5245586 25.2823526, 51.5245929 25.2823079)",,,
1010643115,True,3,primary_link,False,195.169,"LINESTRING (51.5237144 25.2868945, 51.5237023 25.2870206, 51.5236969 25.2870825, 51.5236956 25.2871467, 51.5236983 25.2877009, 51.5236956 25.2877773, 51.5236916 25.2878537, 51.5236856 25.2879206, 51.5236755 25.2879955, 51.5236593 25.2880722, 51.5236312 25.2881738, 51.5235949 25.2882681, 51.5235481 25.2883581, 51.5234984 25.2884345, 51.5233873 25.2885861)",,,
"[1033066933, 1033066934]",True,"['2', '3']",primary,False,45.492999999999995,"LINESTRING (51.5237144 25.2868945, 51.5237477 25.2869523, 51.5237654 25.2870135, 51.5237759 25.287081, 51.52378 25.2871453, 51.5237865 25.2872933)",الديوان,60,
