osmid,highway,maxspeed,oneway,reversed,length,geometry,bridge,name,junction
301760251,residential,,False,False,49.68,"LINESTRING (19.6650197 41.075954, 19.6651237 41.0760616, 19.6653233 41.0763368)",,,
337407472,secondary,,True,False,10.446,"LINESTRING (19.6650197 41.075954, 19.6650007 41.0759662, 19.6649791 41.0759755, 19.6649555 41.0759815, 19.6649308 41.0759841, 19.6649059 41.0759831)",,,roundabout
337407472,secondary,,True,False,18.788,"LINESTRING (19.6649059 41.0759831, 19.6648818 41.0759786, 19.6648592 41.0759707, 19.6648389 41.0759597, 19.6648218 41.0759461, 19.6648085 41.0759302, 19.6647994 41.0759127, 19.6647948 41.0758943, 19.6647949 41.0758755, 19.6647998 41.0758571)",,,roundabout
337407474,secondary,,True,False,43.331,"LINESTRING (19.6649059 41.0759831, 19.6647891 41.0760539, 19.6646402 41.0761202, 19.6645503 41.076148, 19.6644585 41.0761715)",,,
337407472,secondary,,True,False,8.357,"LINESTRING (19.6647998 41.0758571, 19.6648091 41.0758397, 19.6648227 41.0758239, 19.66484 41.0758104, 19.6648604 41.0757996)",,,roundabout
338007383,residential,,False,True,452.18600000000004,"LINESTRING (19.6638088 41.0737057, 19.6638523 41.0736869, 19.663884 41.0736728, 19.6639386 41.0736445, 19.6639981 41.0736199, 19.664104 41.0735868, 19.6649932 41.0733664, 19.6667328 41.0729327, 19.6676463 41.0727416, 19.6678964 41.0726986, 19.6679616 41.0726906, 19.6680382 41.0726863, 19.6681686 41.072687, 19.6683405 41.0726931, 19.6685385 41.0727042, 19.6686909 41.072714, 19.6688987 41.0727275, 19.6689785 41.0727343)",,,
431456784,secondary,50,False,False,23.92,"LINESTRING (19.6638088 41.0737057, 19.6638998 41.0738612, 19.6639204 41.0739036)",,,
337407472,secondary,,True,False,12.530000000000003,"LINESTRING (19.6648604 41.0757996, 19.6648831 41.0757919, 19.6649074 41.0757875, 19.6649323 41.0757867, 19.6649569 41.0757895, 19.6649804 41.0757958, 19.6650019 41.0758052)",,,roundabout
431456784,secondary,50,False,True,85.969,"LINESTRING (19.6648604 41.0757996, 19.6647857 41.0756172, 19.6647098 41.0754592, 19.6645229 41.0750697)",,,
337407472,secondary,,True,False,14.623999999999999,"LINESTRING (19.6650019 41.0758052, 19.6650207 41.0758176, 19.665036 41.0758324, 19.6650473 41.0758492, 19.6650541 41.0758672, 19.6650564 41.0758859, 19.6650539 41.0759046, 19.6650467 41.0759226)",,,roundabout
337407473,secondary,,True,False,43.403,"LINESTRING (19.6650019 41.0758052, 19.6651133 41.0758092, 19.6651883 41.0758033, 19.6652948 41.0757908, 19.6655114 41.0757506)",,,
337407472,secondary,,True,False,4.18,"LINESTRING (19.6650467 41.0759226, 19.6650352 41.0759393, 19.6650197 41.075954)",,,roundabout
215622920,secondary,40,False,True,158.268,"LINESTRING (19.6644585 41.0761715, 19.6627806 41.0768242)",,,
337407476,secondary,,True,False,45.213,"LINESTRING (19.6644585 41.0761715, 19.6645162 41.0761191, 19.6645678 41.0760757, 19.6646448 41.0760088, 19.6647087 41.0759526, 19.6647998 41.0758571)",,,
301760251,residential,,False,False,31.62,"LINESTRING (19.6657492 41.0768408, 19.6658386 41.076917, 19.6660264 41.0770324)",,,
301760251,residential,,False,True,44.227,"LINESTRING (19.6657492 41.0768408, 19.6657326 41.0768267, 19.6656312 41.0767346, 19.6655167 41.0766035, 19.6654516 41.0765138)",,,
301760259,residential,,False,False,206.439,"LINESTRING (19.6657492 41.0768408, 19.6656381 41.0769726, 19.6656174 41.0770004, 19.665607 41.0770404, 19.6656024 41.0770777, 19.6656024 41.0770986, 19.6656318 41.0771655, 19.6656611 41.0772401, 19.6656774 41.0772828, 19.6656694 41.0773192, 19.6656584 41.0773574, 19.6656399 41.0773799, 19.665605 41.0774446, 19.6655728 41.0775214, 19.6655379 41.0776488, 19.6655031 41.0777822, 19.6654816 41.077859, 19.6654816 41.0779076, 19.6655004 41.0779622, 19.6655404 41.078057, 19.6657871 41.0786009)",,,
301760251,residential,,False,False,22.428,"LINESTRING (19.6653233 41.0763368, 19.6654516 41.0765138)",,,
301760251,residential,,False,True,49.68,"LINESTRING (19.6653233 41.0763368, 19.6651237 41.0760616, 19.6650197 41.075954)",,,
337536856,residential,,False,False,397.771,"LINESTRING (19.6653233 41.0763368, 19.6657794 41.0761173, 19.6659054 41.0760607, 19.66601 41.0760202, 19.666128 41.0759818, 19.6664231 41.0758827, 19.6666216 41.075812, 19.6670024 41.0756745, 19.6671366 41.075628, 19.6673109 41.0755713, 19.6674852 41.0755147, 19.667614 41.0754662, 19.6678178 41.0753894, 19.6680968 41.0752822, 19.6683248 41.0751892, 19.669454 41.0747524, 19.6695496 41.0747181)",,,
337536857,residential,,False,False,50.738,"LINESTRING (19.6697412 41.0750269, 19.6702855 41.0748273)",,,
337654545,residential,,False,False,37.908,"LINESTRING (19.6697412 41.0750269, 19.6695496 41.0747181)",,,
337536857,residential,,False,True,406.56399999999996,"LINESTRING (19.6697412 41.0750269, 19.6694459 41.0751467, 19.6692179 41.0752317, 19.6690543 41.0752903, 19.6687942 41.0753833, 19.668188 41.0756017, 19.6675013 41.0758767, 19.6660261 41.076465, 19.6659832 41.0764752, 19.6659591 41.0764731, 19.6659376 41.076463, 19.6659242 41.0764408, 19.6658893 41.0763943, 19.6658492 41.0763871, 19.6658036 41.0763901, 19.6654516 41.0765138)",,,
337654550,residential,,False,False,49.919,"LINESTRING (19.6707522 41.0742651, 19.6704808 41.0738655)",,,
337536856,residential,,False,True,112.705,"LINESTRING (19.6707522 41.0742651, 19.6700065 41.0745543, 19.6696793 41.0746716, 19.6695496 41.0747181)",,,
337536857,residential,,False,True,50.738,"LINESTRING (19.6702855 41.0748273, 19.6697412 41.0750269)",,,
337654536,residential,,False,True,43.737,"LINESTRING (19.6702855 41.0748273, 19.6703675 41.0749555, 19.6704176 41.0750328, 19.6704828 41.0751233, 19.6705241 41.0751769)",,,
337654541,residential,,False,False,46.052,"LINESTRING (19.667901 41.0763013, 19.668137 41.0766753)",,,
337537090,residential,,False,False,197.374,"LINESTRING (19.667901 41.0763013, 19.6694915 41.0756724, 19.669513 41.0756704, 19.6695398 41.0756866, 19.6697624 41.0760263)",,,
337537090,residential,,False,True,177.313,"LINESTRING (19.667901 41.0763013, 19.6663802 41.0768553, 19.6662166 41.076924, 19.6661441 41.0769584, 19.6660985 41.0769847, 19.6660264 41.0770324)",,,
337537091,residential,,False,False,41.94,"LINESTRING (19.6697624 41.0760263, 19.670205 41.0758504)",,,
337537091,residential,,False,True,19.577,"LINESTRING (19.6697624 41.0760263, 19.669556 41.0761087)",,,
337537090,residential,,False,True,197.37400000000002,"LINESTRING (19.6697624 41.0760263, 19.6695398 41.0756866, 19.669513 41.0756704, 19.6694915 41.0756724, 19.667901 41.0763013)",,,
337537091,residential,,False,False,134.6,"LINESTRING (19.668137 41.0766753, 19.669556 41.0761087)",,,
337654541,residential,,False,True,46.052,"LINESTRING (19.668137 41.0766753, 19.667901 41.0763013)",,,
337537091,residential,,False,True,156.95600000000002,"LINESTRING (19.668137 41.0766753, 19.6671714 41.0770595, 19.666981 41.0771242, 19.6667852 41.077195, 19.6666806 41.0772475, 19.6666055 41.07729, 19.6665159 41.0773662)",,,
337654536,residential,,False,False,19.79,"LINESTRING (19.6707683 41.0755673, 19.6706735 41.0754043)",,,
337654536,residential,,False,True,20.837,"LINESTRING (19.6707683 41.0755673, 19.6708821 41.0757339)",,,
337537091,residential,,False,True,56.769999999999996,"LINESTRING (19.6707683 41.0755673, 19.6704786 41.075721, 19.6703337 41.0757897, 19.670205 41.0758504)",,,
337537091,residential,,False,True,41.94,"LINESTRING (19.670205 41.0758504, 19.6697624 41.0760263)",,,
337537091,residential,,False,False,56.77,"LINESTRING (19.670205 41.0758504, 19.6703337 41.0757897, 19.6704786 41.075721, 19.6707683 41.0755673)",,,
337654538,residential,,False,False,99.57399999999998,"LINESTRING (19.670205 41.0758504, 19.6704104 41.0761596, 19.6704128 41.0761661, 19.6704143 41.0761731, 19.6704137 41.0761785, 19.6704085 41.0761831, 19.6698357 41.0764238, 19.669798 41.0764335)",,,
215622920,secondary,40,False,False,149.237,"LINESTRING (19.6611977 41.0774386, 19.6627806 41.0768242)",,,
215622920,secondary,40,False,True,37.974,"LINESTRING (19.6611977 41.0774386, 19.6607949 41.0775949)",,,
337654537,residential,,False,False,107.011,"LINESTRING (19.6611977 41.0774386, 19.6606375 41.0766302, 19.6606066 41.0765856)",,,
337654542,living_street,,False,False,75.395,"LINESTRING (19.6685166 41.0778889, 19.6689575 41.0784799)",,,
337654542,living_street,,False,True,75.395,"LINESTRING (19.6689575 41.0784799, 19.6685166 41.0778889)",,,
337654548,residential,,False,False,218.671,"LINESTRING (19.6689575 41.0784799, 19.6689788 41.0784569, 19.6690383 41.0783943, 19.6690872 41.0783494, 19.6691402 41.0783119, 19.6692078 41.0782745, 19.6699558 41.0778777, 19.6700292 41.0778421, 19.6701032 41.0778004, 19.6701729 41.0777609, 19.6703687 41.0776669, 19.6704707 41.0776184, 19.670531 41.0775881, 19.6706088 41.0775375, 19.6706866 41.0774738, 19.6707724 41.0773919, 19.6708877 41.0772696, 19.6709387 41.0772292)",,,
337654548,residential,,False,True,90.006,"LINESTRING (19.6689575 41.0784799, 19.66893 41.0785097, 19.668886 41.0785398, 19.6688314 41.0785669, 19.6687808 41.0785847, 19.6687205 41.0785945, 19.6686187 41.0786013, 19.6685282 41.0786013, 19.6684248 41.0785927, 19.6683237 41.0785804, 19.6682194 41.0785583, 19.6680657 41.0785185, 19.6680266 41.0785129, 19.6679883 41.0785123, 19.6679556 41.0785222)",,,
166704682,residential,,False,False,68.026,"LINESTRING (19.6679556 41.0785222, 19.667429 41.0780567)",,,
166704682,residential,,False,True,36.031,"LINESTRING (19.6679556 41.0785222, 19.6681467 41.0786911, 19.6682452 41.0787611)",,,
337654548,residential,,False,False,90.006,"LINESTRING (19.6679556 41.0785222, 19.6679883 41.0785123, 19.6680266 41.0785129, 19.6680657 41.0785185, 19.6682194 41.0785583, 19.6683237 41.0785804, 19.6684248 41.0785927, 19.6685282 41.0786013, 19.6686187 41.0786013, 19.6687205 41.0785945, 19.6687808 41.0785847, 19.6688314 41.0785669, 19.668886 41.0785398, 19.66893 41.0785097, 19.6689575 41.0784799)",,,
240791576,secondary,40,False,True,111.005,"LINESTRING (19.6704808 41.0738655, 19.6692976 41.0743138)",,Rogozhinë - Peqin,
337654550,residential,,False,True,49.919,"LINESTRING (19.6704808 41.0738655, 19.6707522 41.0742651)",,,
431456784,secondary,50,False,True,22.966,"LINESTRING (19.6640144 41.0740976, 19.6639204 41.0739036)",,,
337654544,residential,,False,True,278.108,"LINESTRING (19.6640144 41.0740976, 19.6635919 41.0741282, 19.6635504 41.0741286, 19.6635234 41.0741312, 19.6634934 41.0741364, 19.66346 41.0741438, 19.6623808 41.0744909, 19.6623145 41.0745117, 19.66228 41.07452, 19.6622362 41.0745265, 19.6621716 41.0745326, 19.6614408 41.0746112, 19.6613408 41.0746218, 19.6613206 41.0746268, 19.6613039 41.0746344, 19.6612953 41.0746429, 19.6612907 41.0746542, 19.6612898 41.0746653, 19.6612933 41.0746779, 19.6612993 41.0746924, 19.6614716 41.0749696)",,,
431456784,secondary,50,False,False,87.136,"LINESTRING (19.6640144 41.0740976, 19.6642217 41.074499, 19.6643947 41.0748269)",,,
240791576,secondary,40,False,False,111.005,"LINESTRING (19.6692976 41.0743138, 19.6704808 41.0738655)",,Rogozhinë - Peqin,
240791576,secondary,40,False,True,67.408,"LINESTRING (19.6692976 41.0743138, 19.6685819 41.0745902)",,Rogozhinë - Peqin,
337654545,residential,,False,True,49.672,"LINESTRING (19.6692976 41.0743138, 19.6695496 41.0747181)",,,
337654545,residential,,False,False,49.672,"LINESTRING (19.6695496 41.0747181, 19.6692976 41.0743138)",,,
337654545,residential,,False,True,37.908,"LINESTRING (19.6695496 41.0747181, 19.6697412 41.0750269)",,,
337536856,residential,,False,False,112.705,"LINESTRING (19.6695496 41.0747181, 19.6696793 41.0746716, 19.6700065 41.0745543, 19.6707522 41.0742651)",,,
337536856,residential,,False,True,397.7710000000001,"LINESTRING (19.6695496 41.0747181, 19.669454 41.0747524, 19.6683248 41.0751892, 19.6680968 41.0752822, 19.6678178 41.0753894, 19.667614 41.0754662, 19.6674852 41.0755147, 19.6673109 41.0755713, 19.6671366 41.075628, 19.6670024 41.0756745, 19.6666216 41.075812, 19.6664231 41.0758827, 19.666128 41.0759818, 19.66601 41.0760202, 19.6659054 41.0760607, 19.6657794 41.0761173, 19.6653233 41.0763368)",,,
337654543,residential,,False,True,268.622,"LINESTRING (19.6643947 41.0748269, 19.6642545 41.0748732, 19.6642314 41.074884, 19.664213 41.0748962, 19.6641875 41.0749169, 19.6641716 41.0749271, 19.6641472 41.0749345, 19.6640046 41.0749606, 19.6639692 41.0749639, 19.6639553 41.0749621, 19.6639431 41.0749569, 19.6639362 41.0749507, 19.6639311 41.0749438, 19.6638671 41.0747644, 19.6637899 41.0746506, 19.6637726 41.0746424, 19.6637554 41.0746406, 19.663741 41.074641, 19.6637191 41.0746463, 19.6628219 41.074946, 19.6627275 41.0749803, 19.6626514 41.0750098, 19.6625702 41.0750454, 19.6617556 41.0753783)",,,
431456784,secondary,50,False,False,29.058,"LINESTRING (19.6643947 41.0748269, 19.6644561 41.0749433, 19.6645229 41.0750697)",,,
431456784,secondary,50,False,True,87.136,"LINESTRING (19.6643947 41.0748269, 19.6642217 41.074499, 19.6640144 41.0740976)",,,
337654544,residential,,False,True,51.303,"LINESTRING (19.6614716 41.0749696, 19.6617556 41.0753783)",,,
338007371,living_street,,False,True,61.338,"LINESTRING (19.6614716 41.0749696, 19.6608237 41.075226)",,,
337654544,residential,,False,False,278.108,"LINESTRING (19.6614716 41.0749696, 19.6612993 41.0746924, 19.6612933 41.0746779, 19.6612898 41.0746653, 19.6612907 41.0746542, 19.6612953 41.0746429, 19.6613039 41.0746344, 19.6613206 41.0746268, 19.6613408 41.0746218, 19.6614408 41.0746112, 19.6621716 41.0745326, 19.6622362 41.0745265, 19.66228 41.07452, 19.6623145 41.0745117, 19.6623808 41.0744909, 19.66346 41.0741438, 19.6634934 41.0741364, 19.6635234 41.0741312, 19.6635504 41.0741286, 19.6635919 41.0741282, 19.6640144 41.0740976)",,,
337654536,residential,,False,False,43.737,"LINESTRING (19.6705241 41.0751769, 19.6704828 41.0751233, 19.6704176 41.0750328, 19.6703675 41.0749555, 19.6702855 41.0748273)",,,
