osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
209096157,2,Rruga Misto Mame,tertiary,False,False,69.135,"LINESTRING (19.7042134 40.9384887, 19.7049748 40.9387248)",,,
209096157,2,Rruga Misto Mame,tertiary,False,True,11.461,"LINESTRING (19.7042134 40.9384887, 19.7040897 40.9384452)",,,
715802167,,,residential,False,False,315.66299999999995,"LINESTRING (19.7042134 40.9384887, 19.7029254 40.9406113, 19.7029079 40.9406609, 19.7029254 40.9407106, 19.702991 40.9407465, 19.7030121 40.9407854, 19.7030087 40.9408288, 19.702882 40.9410645)",,,
727822244,2,Rruga Misto Mame,secondary,True,False,4.166,"LINESTRING (19.7058217 40.939031, 19.7058295 40.938994)",30,,
727832051,1,Rruga Misto Mame,tertiary,True,False,8.754,"LINESTRING (19.7058217 40.939031, 19.7057317 40.9389913)",,,
727822243,2,Rruga Misto Mame,secondary,True,False,38.735,"LINESTRING (19.7034032 40.943841, 19.7036209 40.9435339)",30,,
1153936052,2,Shetitorja Kongresi i Lushnjes,secondary,False,True,88.059,"LINESTRING (19.7034032 40.943841, 19.7024545 40.9441781)",40,,
228493457,2,,residential,False,False,135.729,"LINESTRING (19.7034032 40.943841, 19.7035985 40.9439666, 19.7046409 40.9446258)",,,
229175902,,Shetitorja Kongresi i Lushnjes,secondary,False,True,114.315,"LINESTRING (19.7020086 40.9443544, 19.7008126 40.9448451)",40,,
209096155,,,residential,False,False,104.84700000000001,"LINESTRING (19.7020086 40.9443544, 19.7021434 40.9444754, 19.70224 40.9445463, 19.7024063 40.9446537, 19.7029345 40.9449837)",,,
209096155,,,residential,False,True,61.57000000000001,"LINESTRING (19.7020086 40.9443544, 19.7019584 40.9443052, 19.7018028 40.9441411, 19.7015748 40.9439081)",,,
"[295966957, 229175902]",,Shetitorja Kongresi i Lushnjes,secondary,False,False,42.272999999999996,"LINESTRING (19.7020086 40.9443544, 19.7021115 40.9443122, 19.7024545 40.9441781)",40,yes,
