osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed
242947554,False,2,D47,Trg kralja Tomislava,primary,False,41.793,"LINESTRING (17.1625844 45.4149518, 17.1624551 45.4149181, 17.1620826 45.4148207)",
242947555,True,1,D5,Trg kralja Tomislava,primary,False,39.839999999999996,"LINESTRING (17.1625844 45.4149518, 17.1625305 45.4149211, 17.1624828 45.4148939, 17.1624158 45.4148456, 17.1623248 45.4147511, 17.1622634 45.4146779)",
"[762493037, 1034924710]",False,2,D5,"['Ulica Ante Starčevića', 'Trg kralja Tomislava']",primary,True,85.152,"LINESTRING (17.1625844 45.4149518, 17.1628429 45.4150194, 17.1634262 45.4151757, 17.1634759 45.4151949, 17.1635148 45.4151995, 17.1636031 45.4152232)",
97391604,True,2,D5,Slavonska ulica,primary,False,34.620000000000005,"LINESTRING (17.1617421 45.4097247, 17.1618421 45.4097705, 17.1619287 45.4097965, 17.1620314 45.4098196, 17.16215 45.4098399)",40
162851446,False,2,D5,Jadranska ulica,primary,False,21.399,"LINESTRING (17.1617421 45.4097247, 17.161671 45.4096538, 17.1615901 45.4095646)",
1034924710,False,2,D5,Ulica Ante Starčevića,primary,False,36.866,"LINESTRING (17.166379 45.4161071, 17.1659729 45.4159378)",
162851446,False,2,D5,Jadranska ulica,primary,False,34.474000000000004,"LINESTRING (17.1615901 45.4095646, 17.1614935 45.4094487, 17.1614138 45.4092821)",
162851446,False,2,D5,Jadranska ulica,primary,True,21.399,"LINESTRING (17.1615901 45.4095646, 17.161671 45.4096538, 17.1617421 45.4097247)",
162851452,False,,,Baranjska ulica,residential,False,180.08200000000002,"LINESTRING (17.1615901 45.4095646, 17.1616989 45.4095779, 17.1631987 45.4099055, 17.163264 45.4099079, 17.1633115 45.4098854, 17.1633612 45.4098031, 17.1633973 45.4096716, 17.1634187 45.4096122, 17.1634807 45.4095592)",
761316939,False,,,Baranjska ulica,residential,False,80.946,"LINESTRING (17.1641263 45.4106174, 17.1645929 45.4112675)",
761316939,False,,,Baranjska ulica,residential,True,80.946,"LINESTRING (17.1645929 45.4112675, 17.1641263 45.4106174)",
404346206,False,,,Baranjska ulica,residential,False,85.929,"LINESTRING (17.1645929 45.4112675, 17.1646393 45.4114272, 17.1647054 45.4116021, 17.1647954 45.4117826, 17.1649229 45.4120027)",
162851476,False,,,Udinska ulica,residential,False,82.02099999999999,"LINESTRING (17.1649229 45.4120027, 17.1648292 45.4120693, 17.1647208 45.412139, 17.1641713 45.4123989, 17.1641487 45.4124096, 17.1640819 45.4124412)",
404346206,False,,,Baranjska ulica,residential,False,122.255,"LINESTRING (17.1649229 45.4120027, 17.1650552 45.4120629, 17.1651703 45.4121316, 17.1654415 45.4123111, 17.1657144 45.4124419, 17.1662046 45.4126235)",
404346206,False,,,Baranjska ulica,residential,True,85.929,"LINESTRING (17.1649229 45.4120027, 17.1647954 45.4117826, 17.1647054 45.4116021, 17.1646393 45.4114272, 17.1645929 45.4112675)",
162851476,False,,,Udinska ulica,residential,False,7.106,"LINESTRING (17.1630491 45.4128679, 17.1629682 45.4128972)",
162851476,False,,,Udinska ulica,residential,True,21.707,"LINESTRING (17.1630491 45.4128679, 17.16314 45.4128334, 17.1632933 45.4127745)",
162851477,True,1,,Vukovarska avenija,living_street,False,128.547,"LINESTRING (17.1630491 45.4128679, 17.1630938 45.4129291, 17.1633314 45.4132342, 17.1636371 45.4136287, 17.1637094 45.413728, 17.1637342 45.4137786, 17.1637465 45.4138358, 17.1637621 45.4139025)",
162851476,False,,,Udinska ulica,residential,True,85.12599999999999,"LINESTRING (17.1619422 45.4131358, 17.1620428 45.4131425, 17.1620902 45.4131326, 17.1624825 45.4130345, 17.1628963 45.4129174, 17.1629682 45.4128972)",
"[761237163, 762493036]",True,"['1', '2']",D5,Ulica Marije Terezije,primary,False,361.14200000000005,"LINESTRING (17.1619422 45.4131358, 17.1619841 45.4130087, 17.1620839 45.4126909, 17.1622109 45.4122766, 17.1622617 45.4120313, 17.1624174 45.4112794, 17.1624525 45.4111253, 17.16247 45.4109212, 17.1624723 45.410779, 17.1624743 45.4107443, 17.1624664 45.4106012, 17.1624299 45.4104699, 17.1623681 45.4103449, 17.1623006 45.4102334, 17.1622311 45.4101311, 17.1621859 45.4100789, 17.1621317 45.4100275, 17.1620806 45.4099869)",
45925130,False,2,D47,Ulica Matije Gupca,primary,False,16.362,"LINESTRING (17.1579056 45.4140431, 17.1576962 45.4140497)",
242471348,False,2,D47,Trg dr. Franje Tuđmana,primary,True,9.312,"LINESTRING (17.1579056 45.4140431, 17.1580249 45.4140435)",
242471346,False,,,Ulica Alojzija Stepinca,residential,False,229.137,"LINESTRING (17.1612526 45.4146039, 17.1612231 45.4146601, 17.1611817 45.4147403, 17.161122 45.4148557, 17.1610296 45.4150345, 17.160988 45.4151641, 17.1609862 45.4152368, 17.1610056 45.4153225, 17.1610336 45.4154031, 17.1611084 45.4155592, 17.1617191 45.4165314)",
242471348,False,2,D47,Trg dr. Franje Tuđmana,primary,False,261.837,"LINESTRING (17.1612526 45.4146039, 17.160988 45.4145378, 17.1600146 45.4143031, 17.1599804 45.4142951, 17.1592694 45.4141278, 17.1590371 45.4140834, 17.1588109 45.4140563, 17.1585587 45.4140388, 17.1581634 45.4140521, 17.1580249 45.4140435)",
242947554,False,2,D47,Trg kralja Tomislava,primary,True,69.12599999999999,"LINESTRING (17.1612526 45.4146039, 17.1613537 45.4146303, 17.1620394 45.4148094, 17.1620525 45.4148128, 17.1620826 45.4148207)",
162851473,True,1,,,primary_link,False,23.717000000000002,"LINESTRING (17.1620826 45.4148207, 17.1621498 45.4148083, 17.1622028 45.4147877, 17.1622305 45.4147667, 17.1622471 45.4147439, 17.162261 45.4147172, 17.1622634 45.4146779)",
242947554,False,2,D47,Trg kralja Tomislava,primary,False,69.12599999999999,"LINESTRING (17.1620826 45.4148207, 17.1620525 45.4148128, 17.1620394 45.4148094, 17.1613537 45.4146303, 17.1612526 45.4146039)",
242947554,False,2,D47,Trg kralja Tomislava,primary,True,41.793,"LINESTRING (17.1620826 45.4148207, 17.1624551 45.4149181, 17.1625844 45.4149518)",
1034924710,False,2,D5,Ulica Ante Starčevića,primary,True,7.821,"LINESTRING (17.1636031 45.4152232, 17.1636967 45.4152483)",
"[762493037, 1034924710]",False,2,D5,"['Ulica Ante Starčevića', 'Trg kralja Tomislava']",primary,False,85.152,"LINESTRING (17.1636031 45.4152232, 17.1635148 45.4151995, 17.1634759 45.4151949, 17.1634262 45.4151757, 17.1628429 45.4150194, 17.1625844 45.4149518)",
761237129,False,2,,Vukovarska avenija,living_street,True,188.04399999999998,"LINESTRING (17.1645041 45.4154647, 17.1645062 45.4154054, 17.1645044 45.4153649, 17.1645046 45.4153102, 17.1645056 45.4149428, 17.164485 45.4148596, 17.1644441 45.4147765, 17.1644138 45.4147328, 17.1643735 45.4146746, 17.1643027 45.4145863, 17.1638583 45.4140317, 17.1637951 45.4139517, 17.1637621 45.4139025)",
