osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed
228262666,False,,,Ulica Ivana Gojtana,residential,False,109.78200000000001,"LINESTRING (15.3786646 44.5452834, 15.3788448 44.5450662, 15.3788992 44.5450024, 15.3790537 44.5449787, 15.3791222 44.5450074, 15.3792452 44.5450754, 15.3795142 44.5452227, 15.3797054 44.5452465)",,
281590271,True,,,Ulica Eugena Kumićića,residential,False,90.68099999999998,"LINESTRING (15.3786646 44.5452834, 15.3785525 44.5452888, 15.3781163 44.5451182, 15.3776853 44.5448931)",,
228262639,False,,,Ulica Lavoslava Vukelića,residential,True,58.824,"LINESTRING (15.3797054 44.5452465, 15.3796383 44.5454008, 15.379496 44.545754)",,
228262666,False,,,Ulica Ivana Gojtana,residential,True,109.78199999999998,"LINESTRING (15.3797054 44.5452465, 15.3795142 44.5452227, 15.3792452 44.5450754, 15.3791222 44.5450074, 15.3790537 44.5449787, 15.3788992 44.5450024, 15.3788448 44.5450662, 15.3786646 44.5452834)",,
228262652,True,,,Ulica Żakana Broza,residential,False,69.956,"LINESTRING (15.3766273 44.5454364, 15.3759901 44.545001)",,
228262671,False,2,,Ulica dr. Ante Starčevića,residential,False,63.53,"LINESTRING (15.3766273 44.5454364, 15.37633 44.5456087, 15.3759973 44.5457896)",,
228262671,False,2,,Ulica dr. Ante Starčevića,residential,True,57.428,"LINESTRING (15.3766273 44.5454364, 15.3767073 44.54539, 15.3772113 44.5451308)",,
228262649,False,,,Ulica popa Frana Binićkog,residential,True,31.234,"LINESTRING (15.3752577 44.5454683, 15.3751447 44.5457374)",,
228262649,False,,,Ulica popa Frana Binićkog,residential,False,68.285,"LINESTRING (15.3752577 44.5454683, 15.3757952 44.5451273, 15.3759003 44.5450592)",,
253655237,False,,,Minarska ulica,residential,False,149.512,"LINESTRING (15.3752577 44.5454683, 15.3750552 44.5453699, 15.3748845 44.5452638, 15.3748451 44.5451795, 15.3748407 44.5450641, 15.3749327 44.5450142, 15.3750158 44.5449892, 15.3751503 44.5449798, 15.3751953 44.5449767, 15.3755061 44.5449799, 15.3756637 44.5449799, 15.3757863 44.5449892, 15.3759003 44.5450592)",,
228262638,False,,,Vrtlarska ulica,residential,True,178.745,"LINESTRING (15.379496 44.545754, 15.3794941 44.5458986, 15.3794055 44.5460754, 15.3790304 44.5466331, 15.3788414 44.5468689, 15.3785157 44.5471762)",,
228262639,False,,,Ulica Lavoslava Vukelića,residential,False,58.824,"LINESTRING (15.379496 44.545754, 15.3796383 44.5454008, 15.3797054 44.5452465)",,
281590271,True,,,Ulica Eugena Kumićića,residential,False,85.227,"LINESTRING (15.379496 44.545754, 15.3789436 44.5453765, 15.3788098 44.5453178, 15.3786646 44.5452834)",,
281586545,False,,,Ulica Senjskih żrtava,residential,False,37.292,"LINESTRING (15.3774815 44.5460934, 15.3771163 44.5463049)",,
281586631,True,,,Ulica Frana Kurelca,residential,False,99.596,"LINESTRING (15.3774815 44.5460934, 15.3766273 44.5454364)",,
281586545,False,,,Ulica Senjskih żrtava,residential,True,128.709,"LINESTRING (15.3774815 44.5460934, 15.3777178 44.5459503, 15.3777443 44.5457967, 15.3776823 44.5456072, 15.3774815 44.545342, 15.3772113 44.5451308)",,
228262640,False,,,Ulica Miroslava Kraljevića,residential,True,70.856,"LINESTRING (15.3771163 44.5463049, 15.3777609 44.5467465)",,
281586545,False,,,Ulica Senjskih żrtava,residential,True,37.292,"LINESTRING (15.3771163 44.5463049, 15.3774815 44.5460934)",,
281586545,False,,,Ulica Senjskih żrtava,residential,False,70.579,"LINESTRING (15.3771163 44.5463049, 15.3770562 44.5463397, 15.3767373 44.546567, 15.3765783 44.5467989)",,
228262640,False,,,Ulica Miroslava Kraljevića,residential,False,70.856,"LINESTRING (15.3777609 44.5467465, 15.3771163 44.5463049)",,
228262640,False,,,Ulica Miroslava Kraljevića,residential,True,76.556,"LINESTRING (15.3777609 44.5467465, 15.3785157 44.5471762)",,
228262667,False,,,Ulica neznanih junaka,residential,True,140.508,"LINESTRING (15.3777609 44.5467465, 15.3774711 44.5469362, 15.3767858 44.547304, 15.3767121 44.5473445, 15.3763575 44.5475161)",,
228262640,False,,,Ulica Miroslava Kraljevića,residential,False,76.556,"LINESTRING (15.3785157 44.5471762, 15.3777609 44.5467465)",,
228262638,False,,,Vrtlarska ulica,residential,False,178.745,"LINESTRING (15.3785157 44.5471762, 15.3788414 44.5468689, 15.3790304 44.5466331, 15.3794055 44.5460754, 15.3794941 44.5458986, 15.379496 44.545754)",,
228262640,False,,,Ulica Miroslava Kraljevića,residential,True,120.603,"LINESTRING (15.3785157 44.5471762, 15.3785795 44.5472178, 15.3788235 44.5473953, 15.379084 44.5477072, 15.3793539 44.548071)",,
281589103,False,,,Ulica neznanih junaka,residential,True,72.049,"LINESTRING (15.3763575 44.5475161, 15.3769201 44.5480251)",,
228262667,False,,,Ulica neznanih junaka,residential,False,140.50799999999998,"LINESTRING (15.3763575 44.5475161, 15.3767121 44.5473445, 15.3767858 44.547304, 15.3774711 44.5469362, 15.3777609 44.5467465)",,
228262667,False,,,Ulica neznanih junaka,residential,True,35.847,"LINESTRING (15.3763575 44.5475161, 15.3763078 44.547503, 15.3762669 44.5474755, 15.3760634 44.5472786)",,
228262640,False,,,Ulica Miroslava Kraljevića,residential,False,120.603,"LINESTRING (15.3793539 44.548071, 15.379084 44.5477072, 15.3788235 44.5473953, 15.3785795 44.5472178, 15.3785157 44.5471762)",,
281586545,False,,,Ulica Senjskih żrtava,residential,True,156.59,"LINESTRING (15.3746119 44.548234, 15.3746684 44.5481974, 15.3749889 44.5479898, 15.3754252 44.5477072, 15.3756386 44.5475689, 15.3756562 44.5475571, 15.3760634 44.5472786)",,
335033788,False,2,D25;D50,Budačka ulica,primary,False,87.69,"LINESTRING (15.3746119 44.548234, 15.3742757 44.5478216, 15.3741048 44.5476257, 15.3740462 44.5475563)",,
"[335033779, 335033785, 335033786, 335033787, 335033788]",False,"['2', '3']",D25;D50,Budačka ulica,primary,True,318.06899999999996,"LINESTRING (15.3746119 44.548234, 15.3752663 44.5489787, 15.3753726 44.5491061, 15.3754565 44.5492066, 15.3757219 44.5495147, 15.3759665 44.5497736, 15.3760366 44.5498478, 15.3763298 44.5502115, 15.3763837 44.5502784, 15.3766211 44.5505311, 15.376665 44.5505777, 15.3767405 44.5506581)",,
265959189,False,2,590820,Pazariška ulica,tertiary,False,109.246,"LINESTRING (15.3721579 44.5499407, 15.3716079 44.5508416)",,
265959189,False,2,590820,Pazariška ulica,tertiary,True,116.53,"LINESTRING (15.3721579 44.5499407, 15.3727889 44.5489941)",,
228262673,False,,,Ulica Ferdinanda Kovaćevića,residential,True,113.121,"LINESTRING (15.3721579 44.5499407, 15.3718125 44.549771, 15.3713781 44.5494585, 15.3711568 44.549229)",,
228262649,False,,,Ulica popa Frana Binićkog,residential,False,9.619,"LINESTRING (15.3759003 44.5450592, 15.3759901 44.545001)",,
228262649,False,,,Ulica popa Frana Binićkog,residential,True,68.285,"LINESTRING (15.3759003 44.5450592, 15.3757952 44.5451273, 15.3752577 44.5454683)",,
253655237,False,,,Minarska ulica,residential,True,149.512,"LINESTRING (15.3759003 44.5450592, 15.3757863 44.5449892, 15.3756637 44.5449799, 15.3755061 44.5449799, 15.3751953 44.5449767, 15.3751503 44.5449798, 15.3750158 44.5449892, 15.3749327 44.5450142, 15.3748407 44.5450641, 15.3748451 44.5451795, 15.3748845 44.5452638, 15.3750552 44.5453699, 15.3752577 44.5454683)",,
281589103,False,,,Ulica neznanih junaka,residential,False,72.049,"LINESTRING (15.3769201 44.5480251, 15.3763575 44.5475161)",,
302773006,False,,,Ulica grofa Janka Draškovića,residential,True,122.77499999999999,"LINESTRING (15.373344 44.5437732, 15.3728904 44.543709, 15.3727304 44.5436613, 15.3726229 44.5435867, 15.3724077 44.5435556, 15.3722797 44.5436282, 15.3722478 44.5437608, 15.3722339 44.5438968)",,
228262658,False,,,Ulica Antuna Mihanovića,residential,False,54.578,"LINESTRING (15.3722339 44.5438968, 15.371556 44.5438103)",,
228262658,False,,,Ulica Antuna Mihanovića,residential,True,98.865,"LINESTRING (15.3722339 44.5438968, 15.3734619 44.5440534)",,
302773006,False,,,Ulica grofa Janka Draškovića,residential,False,122.775,"LINESTRING (15.3722339 44.5438968, 15.3722478 44.5437608, 15.3722797 44.5436282, 15.3724077 44.5435556, 15.3726229 44.5435867, 15.3727304 44.5436613, 15.3728904 44.543709, 15.373344 44.5437732)",,
28042535,False,3,D25,Kaniška ulica,primary,True,26.887,"LINESTRING (15.3726139 44.545226, 15.3728222 44.5452608, 15.3729436 44.545283)",,
"[335033795, 335033796]",False,"['2', '3']",D25,Kaniška ulica,primary,False,73.718,"LINESTRING (15.3726139 44.545226, 15.3723693 44.545186, 15.3722251 44.5451754, 15.3719732 44.5451791, 15.3716909 44.5451824)",,50
335033800,True,1,,,primary_link,False,39.967,"LINESTRING (15.3726139 44.545226, 15.3726883 44.5451973, 15.3727798 44.5451843, 15.3728262 44.5451677, 15.3729055 44.5451277, 15.3730233 44.5450332)",,
45927206,False,2,D25;D50,Kaniška ulica,primary,False,11.622,"LINESTRING (15.3752849 44.545768, 15.3752415 44.5457576, 15.3751447 44.5457374)",,
701424054,True,1,D25;D50,Kaniška ulica,primary,False,24.576999999999998,"LINESTRING (15.3752849 44.545768, 15.3753952 44.545771, 15.3754802 44.5457843, 15.3755872 44.5458096)",,
281593597,False,2,D25;D50,Ulica dr. Franje Tuđmana,primary,True,62.723,"LINESTRING (15.3749539 44.5465578, 15.3748125 44.5466858, 15.3747897 44.5467064, 15.3744677 44.5470029)",,
335033789,False,3,D25;D50,Ulica dr. Franje Tuđmana,primary,False,64.154,"LINESTRING (15.3749539 44.5465578, 15.3752963 44.5462823, 15.3754881 44.5461243)",,
"[1141771610, 253484750]",False,,,"['Trg Alojzija Stepinca', 'Ulica Hrvatskog sokola']",residential,False,119.006,"LINESTRING (15.3749539 44.5465578, 15.3753821 44.5468079, 15.3758108 44.5470754, 15.3760937 44.5472544)",,
448810077,True,,,Ulica popa Nikole Mašića,residential,False,114.415,"LINESTRING (15.3765783 44.5467989, 15.3754881 44.5461243)",,
281586545,False,,,Ulica Senjskih żrtava,residential,False,63.711000000000006,"LINESTRING (15.3765783 44.5467989, 15.3765453 44.5468469, 15.3764592 44.5469273, 15.3763912 44.5469907, 15.3763127 44.5470638, 15.3761961 44.5471726, 15.3760937 44.5472544)",,
281586545,False,,,Ulica Senjskih żrtava,residential,True,70.579,"LINESTRING (15.3765783 44.5467989, 15.3767373 44.546567, 15.3770562 44.5463397, 15.3771163 44.5463049)",,
335033789,False,3,D25;D50,Ulica dr. Franje Tuđmana,primary,True,20.296,"LINESTRING (15.3756617 44.5459901, 15.3754881 44.5461243)",,
697352919,False,3,D25;D50,Ulica dr. Franje Tuđmana,primary,False,3.532,"LINESTRING (15.3756617 44.5459901, 15.375692 44.5459668)",,
448811057,True,1,D25;D50,Kaniška ulica,primary,False,38.775999999999996,"LINESTRING (15.3756617 44.5459901, 15.3755461 44.5459291, 15.375448 44.5458703, 15.3753853 44.5458324, 15.3752849 44.545768)",,
448811058,True,1,D25;D50,Kaniška ulica,primary,False,20.504,"LINESTRING (15.3755872 44.5458096, 15.3756261 44.5458309, 15.3756667 44.5458678, 15.3756877 44.5459001, 15.3756928 44.5459278, 15.375692 44.5459668)",,
448811071,True,,,Kaniška ulica,residential,False,32.891999999999996,"LINESTRING (15.3755872 44.5458096, 15.3756865 44.5458166, 15.3757666 44.5458191, 15.3758624 44.5458133, 15.3759973 44.5457896)",,
281593597,False,2,D25;D50,Ulica dr. Franje Tuđmana,primary,False,57.321,"LINESTRING (15.3740279 44.5474121, 15.3740787 44.5473609, 15.3744677 44.5470029)",,
281593597,False,2,D25;D50,Ulica dr. Franje Tuđmana,primary,True,16.766,"LINESTRING (15.3740279 44.5474121, 15.3740114 44.5474451, 15.3740102 44.54748, 15.374023 44.5475188, 15.3740462 44.5475563)",,
281593597,False,2,D25;D50,Ulica dr. Franje Tuđmana,primary,False,16.766000000000002,"LINESTRING (15.3740462 44.5475563, 15.374023 44.5475188, 15.3740102 44.54748, 15.3740114 44.5474451, 15.3740279 44.5474121)",,
335033788,False,2,D25;D50,Budačka ulica,primary,True,87.69,"LINESTRING (15.3740462 44.5475563, 15.3741048 44.5476257, 15.3742757 44.5478216, 15.3746119 44.548234)",,
964019409,True,1,,,tertiary_link,False,17.451999999999998,"LINESTRING (15.3740462 44.5475563, 15.3740112 44.5475457, 15.3739701 44.5475421, 15.3739226 44.5475457, 15.3738882 44.5475527, 15.3738412 44.547576)",,
93153691,False,2,590820,,tertiary,True,41.771,"LINESTRING (15.3738412 44.547576, 15.3735329 44.5478807)",,
964019410,True,1,,,tertiary_link,False,23.482999999999997,"LINESTRING (15.3738412 44.547576, 15.3739432 44.5474819, 15.3740279 44.5474121)",,
92350173,False,,,Smiljanska ulica,residential,False,163.812,"LINESTRING (15.3706892 44.5480054, 15.3708261 44.5480264, 15.3712864 44.5481164, 15.3714858 44.5482086, 15.3723739 44.5487502, 15.3724099 44.5487673)",,
92350173,False,,,Smiljanska ulica,residential,True,18.571,"LINESTRING (15.3706892 44.5480054, 15.370601 44.5479919, 15.3705324 44.5479711, 15.3704782 44.54794)",,
451957168,False,2,512600,Trg Stjepana Radića,secondary,True,16.683,"LINESTRING (15.3706134 44.547825, 15.3704782 44.54794)",,
451957168,False,2,512600,Trg Stjepana Radića,secondary,False,158.625,"LINESTRING (15.3706134 44.547825, 15.3712022 44.5473245, 15.3712849 44.5472542, 15.3718591 44.5467861, 15.3719192 44.5467442)",,
964019411,True,1,,,residential,False,21.859,"LINESTRING (15.3706134 44.547825, 15.370611 44.5478806, 15.37062 44.5479256, 15.3706428 44.5479689, 15.3706892 44.5480054)",,
281593597,False,2,D25;D50,Ulica dr. Franje Tuđmana,primary,False,62.723,"LINESTRING (15.3744677 44.5470029, 15.3747897 44.5467064, 15.3748125 44.5466858, 15.3749539 44.5465578)",,
281593597,False,2,D25;D50,Ulica dr. Franje Tuđmana,primary,True,57.321,"LINESTRING (15.3744677 44.5470029, 15.3740787 44.5473609, 15.3740279 44.5474121)",,
982800308,False,,,,residential,False,105.40899999999999,"LINESTRING (15.3744677 44.5470029, 15.37358 44.5465333, 15.3734941 44.5464865, 15.3734007 44.5464369)",,
982800308,False,,,,residential,True,105.40899999999999,"LINESTRING (15.3734007 44.5464369, 15.3734941 44.5464865, 15.37358 44.5465333, 15.3744677 44.5470029)",,
281586545,False,,,Ulica Senjskih żrtava,residential,False,3.606,"LINESTRING (15.3760937 44.5472544, 15.3760634 44.5472786)",,
