osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,junction
123951918,,6049,secondary,False,False,122.90899999999999,Ulica Antuna Mihanovića,"LINESTRING (15.6159065 44.034896, 15.6158726 44.0348048, 15.6158065 44.0347294, 15.615242 44.0341126, 15.6151937 44.0340408, 15.6151348 44.0339461)",
123951919,,6049,secondary,False,True,81.49199999999999,Ulica Nikole Tesle,"LINESTRING (15.6159065 44.034896, 15.6158938 44.0349759, 15.615816 44.035096, 15.6154321 44.0354127, 15.6153859 44.0354455, 15.6153334 44.035483)",
775715563,2,6003,secondary,False,True,7.025,Ulica Petra Zoranića,"LINESTRING (15.6147656 44.0307841, 15.6146836 44.0308068)",
94415027,2,,residential,False,False,362.16800000000006,Glagoljaška ulica,"LINESTRING (15.6147656 44.0307841, 15.6149251 44.0307437, 15.6162086 44.0304182, 15.6172342 44.0301092, 15.6173911 44.0301213, 15.6175032 44.0301696, 15.6178285 44.0306062, 15.6182586 44.0311833)",
"[1208116921, 1208116918]","['1', '2']",D27,primary,True,False,134.111,Karinska ulica,"LINESTRING (15.6147656 44.0307841, 15.6150477 44.0312877, 15.6151089 44.0313876, 15.6151701 44.0314821, 15.6153233 44.0317197, 15.6154457 44.0318857)",
181407651,,63125,tertiary,False,False,43.299,Ulica knezova Šubića Bribirskih,"LINESTRING (15.6091207 44.034619, 15.6092188 44.034648, 15.6096523 44.0346785)",
181407651,,63125,tertiary,False,True,136.66,Ulica knezova Šubića Bribirskih,"LINESTRING (15.6091207 44.034619, 15.6090206 44.0345704, 15.6089445 44.0344941, 15.6088967 44.0344317, 15.6088045 44.0342928, 15.6083857 44.0335267)",
184594928,,,residential,False,False,68.92999999999999,Ulica Plamena Lapčana,"LINESTRING (15.6091207 44.034619, 15.6090993 44.0346501, 15.6090456 44.0346819, 15.6089316 44.0347089, 15.6087962 44.0347166, 15.6086688 44.0347195, 15.6085508 44.0347523, 15.6084724 44.0347937, 15.608371 44.0348603)",
184594929,,,residential,False,False,67.077,,"LINESTRING (15.6091207 44.034619, 15.6091448 44.0344444, 15.6093004 44.034213, 15.6093755 44.034051)",
88140052,,,residential,False,False,113.647,Vukovarska ulica,"LINESTRING (15.6152168 44.0339192, 15.6146355 44.0329865)",
1013125019,2,63125,tertiary,False,True,7.205,Ulica kralja Dmitra Zvonimira,"LINESTRING (15.6152168 44.0339192, 15.6151348 44.0339461)",
1013125019,2,63125,tertiary,False,False,126.846,Ulica kralja Dmitra Zvonimira,"LINESTRING (15.6152168 44.0339192, 15.6165435 44.0334861, 15.6166616 44.0334476)",
164044214,2,6003,secondary,False,True,47.883,Ulica Petra Zoranića,"LINESTRING (15.6112792 44.0323283, 15.6107875 44.0325742)",
310788694,,,residential,False,False,68.117,Ulica Tina Ujevića,"LINESTRING (15.6112792 44.0323283, 15.6117157 44.0328544)",
164044214,2,6003,secondary,False,False,147.92600000000002,Ulica Petra Zoranića,"LINESTRING (15.6112792 44.0323283, 15.6119942 44.0319379, 15.6122335 44.0318072, 15.6127554 44.0315262)",
310788694,,,residential,False,True,260.144,Ulica Tina Ujevića,"LINESTRING (15.6112792 44.0323283, 15.6108908 44.0318325, 15.6103154 44.0320652, 15.6086733 44.0325995)",
94415028,,63124,tertiary,True,False,167.91700000000003,Ulica Ivana Meštrovića,"LINESTRING (15.6133805 44.0325668, 15.6135794 44.0328692, 15.6136679 44.0330096, 15.61416 44.0338374, 15.6141732 44.033897, 15.614165 44.0339576)",
184572278,,,residential,True,False,70.459,Ulica Ante Starčevića,"LINESTRING (15.6141662 44.0322797, 15.6133805 44.0325668)",
88140052,,,residential,False,False,124.90400000000001,Vukovarska ulica,"LINESTRING (15.6141662 44.0322797, 15.613758 44.0316594, 15.6135504 44.0313472, 15.6134875 44.0312682)",
88140052,,,residential,False,True,87.088,Vukovarska ulica,"LINESTRING (15.6141662 44.0322797, 15.6144045 44.0326386, 15.6146355 44.0329865)",
164044215,,,tertiary,False,True,13.402,Vukovarska ulica,"LINESTRING (15.6126384 44.029974, 15.6126166 44.0298545)",
297342212,,63124,tertiary,False,True,37.856,Ulica Ivana Meštrovića,"LINESTRING (15.6126384 44.029974, 15.6124944 44.0300713, 15.6123455 44.0302383)",
775715565,,,residential,False,True,144.296,Vukovarska ulica,"LINESTRING (15.6126384 44.029974, 15.6133516 44.0310653, 15.6134077 44.0311479)",
92764866,,,residential,True,False,160.934,Ulica Ante Starčevića,"LINESTRING (15.6116544 44.0333116, 15.6118603 44.0332234, 15.6133805 44.0325668)",
1147978036,,,residential,False,True,109.593,,"LINESTRING (15.6116544 44.0333116, 15.6115291 44.0331373, 15.6113832 44.0330213, 15.6111834 44.0329403, 15.6110528 44.0328648, 15.6107875 44.0325742)",
164041064,,,residential,False,True,81.952,Ulica Grgura Ninskog,"LINESTRING (15.6086733 44.0325995, 15.6090683 44.0332796)",
164041064,,,residential,False,False,223.159,Ulica Grgura Ninskog,"LINESTRING (15.6086733 44.0325995, 15.6081291 44.0318275, 15.6080684 44.0317415, 15.6078401 44.0313819, 15.6076911 44.0311473, 15.6076643 44.0310509, 15.6076858 44.0309468, 15.6076965 44.0308542, 15.6076268 44.0307731)",
310788694,,,residential,False,False,260.144,Ulica Tina Ujevića,"LINESTRING (15.6086733 44.0325995, 15.6103154 44.0320652, 15.6108908 44.0318325, 15.6112792 44.0323283)",
297342212,,63124,tertiary,False,False,37.856,Ulica Ivana Meštrovića,"LINESTRING (15.6123455 44.0302383, 15.6124944 44.0300713, 15.6126384 44.029974)",
297342212,,63124,tertiary,False,True,149.001,Ulica Ivana Meštrovića,"LINESTRING (15.6123455 44.0302383, 15.6123255 44.0304891, 15.612322 44.0305329, 15.6123795 44.0307949, 15.6124978 44.031033, 15.6127554 44.0315262)",
164044215,,,tertiary,False,False,13.402,Vukovarska ulica,"LINESTRING (15.6126166 44.0298545, 15.6126384 44.029974)",
88140049,,63124,tertiary,False,False,116.736,Ulica svetog Nikole Tavelića,"LINESTRING (15.6126166 44.0298545, 15.6132463 44.0295656, 15.6137611 44.029327, 15.6138437 44.0292856)",
164041064,,,residential,False,False,81.952,Ulica Grgura Ninskog,"LINESTRING (15.6090683 44.0332796, 15.6086733 44.0325995)",
"[744331298, 164044214]",2,6003,secondary,False,False,158.353,"['Ulica kralja Tomislava', 'Ulica Petra Zoranića']","LINESTRING (15.6090683 44.0332796, 15.6097403 44.0330137, 15.6099441 44.032933, 15.6105478 44.0326941, 15.6107875 44.0325742)",
744331298,,6003,secondary,False,True,61.12,Ulica kralja Tomislava,"LINESTRING (15.6090683 44.0332796, 15.6085186 44.0334854, 15.6083857 44.0335267)",
"[184594927, 750705367]",,,residential,False,True,91.907,Ulica Lučke Župe,"LINESTRING (15.6090683 44.0332796, 15.6090979 44.033414, 15.6090993 44.033495, 15.6090912 44.0335519, 15.6090631 44.0337053, 15.609017 44.0338758, 15.6089248 44.0340896)",
94406264,,,residential,False,True,216.786,Velebitska ulica,"LINESTRING (15.6137776 44.0364663, 15.6128968 44.0356582, 15.6126883 44.0354746, 15.6123394 44.0351312, 15.6122763 44.0350608, 15.6122361 44.035002, 15.612212 44.0349451, 15.6121884 44.034896)",
123951919,,6049,secondary,False,False,138.145,Ulica Nikole Tesle,"LINESTRING (15.6137776 44.0364663, 15.6150192 44.0356944, 15.6150869 44.0356555)",
94406264,,,residential,False,False,216.786,Velebitska ulica,"LINESTRING (15.6121884 44.034896, 15.612212 44.0349451, 15.6122361 44.035002, 15.6122763 44.0350608, 15.6123394 44.0351312, 15.6126883 44.0354746, 15.6128968 44.0356582, 15.6137776 44.0364663)",
94406275,,63125,tertiary,False,False,17.437,Ulica Stjepana Radića,"LINESTRING (15.6121884 44.034896, 15.6123181 44.0348723, 15.6124005 44.0348595)",
94406275,,63125,tertiary,False,True,114.143,Ulica Stjepana Radića,"LINESTRING (15.6121884 44.034896, 15.6110179 44.0350927, 15.6108793 44.0351004, 15.6107945 44.0350871)",
181407651,,63125,tertiary,False,False,110.342,Ulica knezova Šubića Bribirskih,"LINESTRING (15.6096523 44.0346785, 15.6099868 44.0346887, 15.6101814 44.0346989, 15.6102842 44.0347127, 15.6103903 44.0347498, 15.6104752 44.0347943, 15.610547 44.0348447, 15.6105634 44.0348617, 15.6107175 44.0350417, 15.6107665 44.0350721, 15.6107945 44.0350871)",
181407651,,63125,tertiary,False,True,43.299,Ulica knezova Šubića Bribirskih,"LINESTRING (15.6096523 44.0346785, 15.6092188 44.034648, 15.6091207 44.034619)",
184594930,,,residential,False,False,99.578,,"LINESTRING (15.6096523 44.0346785, 15.6099977 44.0344676, 15.6101522 44.0343251, 15.6102069 44.0342747, 15.6102767 44.0341166, 15.6102499 44.0339585)",
94406275,,63125,tertiary,False,False,114.143,Ulica Stjepana Radića,"LINESTRING (15.6107945 44.0350871, 15.6108793 44.0351004, 15.6110179 44.0350927, 15.6121884 44.034896)",
164041062,,,residential,False,False,218.184,Ulica braće Lučića,"LINESTRING (15.6107945 44.0350871, 15.6107622 44.0351359, 15.6107298 44.0352256, 15.6107252 44.0353208, 15.6107344 44.0353928, 15.6108145 44.0357284, 15.6109239 44.0359665, 15.6109501 44.0361071, 15.6108669 44.0362356, 15.6106928 44.036353, 15.6103493 44.0365811, 15.610072 44.0367561)",
181407651,,63125,tertiary,False,True,110.34199999999998,Ulica knezova Šubića Bribirskih,"LINESTRING (15.6107945 44.0350871, 15.6107665 44.0350721, 15.6107175 44.0350417, 15.6105634 44.0348617, 15.610547 44.0348447, 15.6104752 44.0347943, 15.6103903 44.0347498, 15.6102842 44.0347127, 15.6101814 44.0346989, 15.6099868 44.0346887, 15.6096523 44.0346785)",
164041063,,,residential,False,True,52.172999999999995,,"LINESTRING (15.6097587 44.0363513, 15.6098517 44.0364128, 15.6099349 44.036528, 15.6100027 44.0366487, 15.610035 44.0366985, 15.610072 44.0367561)",
164041062,,,residential,False,True,218.18400000000003,Ulica braće Lučića,"LINESTRING (15.610072 44.0367561, 15.6103493 44.0365811, 15.6106928 44.036353, 15.6108669 44.0362356, 15.6109501 44.0361071, 15.6109239 44.0359665, 15.6108145 44.0357284, 15.6107344 44.0353928, 15.6107252 44.0353208, 15.6107298 44.0352256, 15.6107622 44.0351359, 15.6107945 44.0350871)",
164041063,,,residential,False,False,52.173,,"LINESTRING (15.610072 44.0367561, 15.610035 44.0366985, 15.6100027 44.0366487, 15.6099349 44.036528, 15.6098517 44.0364128, 15.6097587 44.0363513)",
184594929,,,residential,False,True,67.077,,"LINESTRING (15.6093755 44.034051, 15.6093004 44.034213, 15.6091448 44.0344444, 15.6091207 44.034619)",
"[750705367, 184594927]",,,residential,False,False,91.90700000000001,Ulica Lučke Župe,"LINESTRING (15.6089248 44.0340896, 15.609017 44.0338758, 15.6090631 44.0337053, 15.6090912 44.0335519, 15.6090993 44.033495, 15.6090979 44.033414, 15.6090683 44.0332796)",
184594930,,,residential,False,True,99.57799999999999,,"LINESTRING (15.6102499 44.0339585, 15.6102767 44.0341166, 15.6102069 44.0342747, 15.6101522 44.0343251, 15.6099977 44.0344676, 15.6096523 44.0346785)",
184594928,,,residential,False,True,110.679,Ulica Plamena Lapčana,"LINESTRING (15.607223 44.0355035, 15.6080048 44.0350759, 15.6083162 44.0348929)",
184595576,,,residential,False,False,91.69300000000001,Brigovita ulica,"LINESTRING (15.607219 44.0342516, 15.6074876 44.0343823, 15.6075841 44.0344436, 15.6077467 44.0345883, 15.6079988 44.0348433)",
184595576,,,residential,False,True,98.339,Brigovita ulica,"LINESTRING (15.607219 44.0342516, 15.607142 44.0341974, 15.6070902 44.0341441, 15.6070648 44.0340966, 15.6069561 44.0337965, 15.6068237 44.0334277)",
184595576,,,residential,False,False,98.33900000000001,Brigovita ulica,"LINESTRING (15.6068237 44.0334277, 15.6069561 44.0337965, 15.6070648 44.0340966, 15.6070902 44.0341441, 15.607142 44.0341974, 15.607219 44.0342516)",
744331298,,6003,secondary,False,False,125.738,Ulica kralja Tomislava,"LINESTRING (15.6068237 44.0334277, 15.6079821 44.0335345, 15.6081471 44.0335403, 15.6083013 44.0335365, 15.6083857 44.0335267)",
184595576,,,residential,False,False,26.397999999999996,Brigovita ulica,"LINESTRING (15.6079988 44.0348433, 15.6081208 44.0348609, 15.6082712 44.0348704, 15.6083162 44.0348929)",
184595576,,,residential,False,True,91.693,Brigovita ulica,"LINESTRING (15.6079988 44.0348433, 15.6077467 44.0345883, 15.6075841 44.0344436, 15.6074876 44.0343823, 15.607219 44.0342516)",
184594928,,,residential,False,False,5.686,Ulica Plamena Lapčana,"LINESTRING (15.608371 44.0348603, 15.6083162 44.0348929)",
184594928,,,residential,False,True,68.93,Ulica Plamena Lapčana,"LINESTRING (15.608371 44.0348603, 15.6084724 44.0347937, 15.6085508 44.0347523, 15.6086688 44.0347195, 15.6087962 44.0347166, 15.6089316 44.0347089, 15.6090456 44.0346819, 15.6090993 44.0346501, 15.6091207 44.034619)",
"[750705370, 750705371]",,,residential,False,"[False, True]",205.599,Ulica Braće Lučića,"LINESTRING (15.608371 44.0348603, 15.6084525 44.0349228, 15.6085233 44.0349915, 15.6086224 44.0350729, 15.6087498 44.0351747, 15.6088635 44.0353438, 15.6090722 44.0355899, 15.6091369 44.0356918, 15.6091677 44.0357826, 15.6091767 44.0359261, 15.6090192 44.036523)",
310788694,,,residential,False,True,68.117,Ulica Tina Ujevića,"LINESTRING (15.6117157 44.0328544, 15.6112792 44.0323283)",
164044217,2,63125,tertiary,False,False,7.779,Ulica kralja Dmitra Zvonimira,"LINESTRING (15.6166616 44.0334476, 15.6167504 44.033419)",
1013125019,2,63125,tertiary,False,True,126.846,Ulica kralja Dmitra Zvonimira,"LINESTRING (15.6166616 44.0334476, 15.6165435 44.0334861, 15.6152168 44.0339192)",
"[1208116920, 1208116919]","['1', '2']",D27,primary,True,False,199.17000000000002,Karinska ulica,"LINESTRING (15.6166616 44.0334476, 15.6164524 44.0332061, 15.6162173 44.0329376, 15.61597 44.0326589, 15.615738 44.0323922, 15.6155446 44.0321584, 15.6153664 44.0319182)",
"[1208116922, 335387203]","['1', '2']",D27,primary,True,False,132.024,Karinska ulica,"LINESTRING (15.617604 44.0344188, 15.6174702 44.0343255, 15.6173834 44.0342464, 15.6170733 44.0339052, 15.6167808 44.0335801, 15.6166616 44.0334476)",
366125996,,,residential,False,True,7.297,,"LINESTRING (15.6153664 44.0319182, 15.6154457 44.0318857)",
"[335387208, 335387205]","['1', '2']",D27,primary,True,False,135.216,Karinska ulica,"LINESTRING (15.6153664 44.0319182, 15.6152703 44.0317895, 15.6151742 44.0316553, 15.6150037 44.0313773, 15.6148762 44.0311556, 15.6147718 44.0309646, 15.6146836 44.0308068)",
366125996,,,residential,False,False,172.47699999999998,,"LINESTRING (15.6153664 44.0319182, 15.6152888 44.03195, 15.6152439 44.0319834, 15.6152118 44.0320118, 15.6152003 44.0320404, 15.6152076 44.032068, 15.6155488 44.032478, 15.6155542 44.0325397, 15.6155113 44.0325994, 15.6153986 44.0326534, 15.6146355 44.0329865)",
88140052,,,residential,False,True,113.647,Vukovarska ulica,"LINESTRING (15.6146355 44.0329865, 15.6152168 44.0339192)",
88140052,,,residential,False,False,87.088,Vukovarska ulica,"LINESTRING (15.6146355 44.0329865, 15.6144045 44.0326386, 15.6141662 44.0322797)",
366125996,,,residential,False,True,172.47699999999995,,"LINESTRING (15.6146355 44.0329865, 15.6153986 44.0326534, 15.6155113 44.0325994, 15.6155542 44.0325397, 15.6155488 44.032478, 15.6152076 44.032068, 15.6152003 44.0320404, 15.6152118 44.0320118, 15.6152439 44.0319834, 15.6152888 44.03195, 15.6153664 44.0319182)",
377295260,,,residential,False,False,293.20099999999996,,"LINESTRING (15.6158215 44.0317406, 15.6160346 44.0320213, 15.6160898 44.0320597, 15.6161385 44.0320887, 15.6162275 44.0321006, 15.6165326 44.031992, 15.6166811 44.0319774, 15.6170498 44.0320327, 15.6171377 44.0320363, 15.6172255 44.0320059, 15.617854 44.0318119, 15.6179065 44.0317727, 15.617917 44.0317195, 15.6177193 44.031482, 15.6177175 44.0314315, 15.617744 44.0313951, 15.6182586 44.0311833)",
377295261,,,residential,False,False,123.38399999999999,,"LINESTRING (15.6158215 44.0317406, 15.6163963 44.0315274, 15.6164189 44.031519, 15.6164725 44.0314973, 15.6166096 44.0314417, 15.6168667 44.0313375, 15.6171817 44.0312166)",
377295261,,,residential,False,True,34.102000000000004,,"LINESTRING (15.6158215 44.0317406, 15.6155569 44.0318428, 15.6154457 44.0318857)",
94415027,2,,residential,False,True,362.16800000000006,Glagoljaška ulica,"LINESTRING (15.6182586 44.0311833, 15.6178285 44.0306062, 15.6175032 44.0301696, 15.6173911 44.0301213, 15.6172342 44.0301092, 15.6162086 44.0304182, 15.6149251 44.0307437, 15.6147656 44.0307841)",
377295260,,,residential,False,True,293.201,,"LINESTRING (15.6182586 44.0311833, 15.617744 44.0313951, 15.6177175 44.0314315, 15.6177193 44.031482, 15.617917 44.0317195, 15.6179065 44.0317727, 15.617854 44.0318119, 15.6172255 44.0320059, 15.6171377 44.0320363, 15.6170498 44.0320327, 15.6166811 44.0319774, 15.6165326 44.031992, 15.6162275 44.0321006, 15.6161385 44.0320887, 15.6160898 44.0320597, 15.6160346 44.0320213, 15.6158215 44.0317406)",
377295261,,,residential,False,True,123.38400000000001,,"LINESTRING (15.6171817 44.0312166, 15.6168667 44.0313375, 15.6166096 44.0314417, 15.6164725 44.0314973, 15.6164189 44.031519, 15.6163963 44.0315274, 15.6158215 44.0317406)",
94406275,,63125,tertiary,False,False,175.34499999999997,Ulica Stjepana Radića,"LINESTRING (15.6124005 44.0348595, 15.612523 44.0348291, 15.6126432 44.0347826, 15.6132532 44.0344658, 15.6140604 44.0340848, 15.6141132 44.0340469, 15.614165 44.0339576)",
94406275,,63125,tertiary,False,True,17.437,Ulica Stjepana Radića,"LINESTRING (15.6124005 44.0348595, 15.6123181 44.0348723, 15.6121884 44.034896)",
377295263,,,residential,False,False,90.327,,"LINESTRING (15.6124005 44.0348595, 15.6123928 44.0348224, 15.6123951 44.0347898, 15.6124028 44.0347444, 15.612476 44.0345433, 15.6126819 44.0340777)",
377295263,,,residential,False,True,90.327,,"LINESTRING (15.6126819 44.0340777, 15.612476 44.0345433, 15.6124028 44.0347444, 15.6123951 44.0347898, 15.6123928 44.0348224, 15.6124005 44.0348595)",
164041064,,,residential,False,True,223.159,Ulica Grgura Ninskog,"LINESTRING (15.6076268 44.0307731, 15.6076965 44.0308542, 15.6076858 44.0309468, 15.6076643 44.0310509, 15.6076911 44.0311473, 15.6078401 44.0313819, 15.6080684 44.0317415, 15.6081291 44.0318275, 15.6086733 44.0325995)",
"[82711352, 335387209]","['2', '4']",D27;D56,primary,False,True,91.651,Domobranska ulica,"LINESTRING (15.6076268 44.0307731, 15.6075513 44.0308133, 15.6067092 44.0312672)",
394360833,,,residential,True,False,18.536,,"LINESTRING (15.615274 44.0356957, 15.6153017 44.0357356, 15.6153216 44.0357793, 15.6153583 44.0358507)",
94415028,,63124,tertiary,True,False,126.041,Ulica Ivana Meštrovića,"LINESTRING (15.6127554 44.0315262, 15.6130117 44.0319598, 15.6133805 44.0325668)",
164044214,2,6003,secondary,False,False,58.913000000000004,Ulica Petra Zoranića,"LINESTRING (15.6127554 44.0315262, 15.6133007 44.0312823, 15.6133811 44.0312463)",
164044214,2,6003,secondary,False,True,147.926,Ulica Petra Zoranića,"LINESTRING (15.6127554 44.0315262, 15.6122335 44.0318072, 15.6119942 44.0319379, 15.6112792 44.0323283)",
297342212,,63124,tertiary,False,False,149.001,Ulica Ivana Meštrovića,"LINESTRING (15.6127554 44.0315262, 15.6124978 44.031033, 15.6123795 44.0307949, 15.612322 44.0305329, 15.6123255 44.0304891, 15.6123455 44.0302383)",
88140052,,,residential,False,True,124.904,Vukovarska ulica,"LINESTRING (15.6134875 44.0312682, 15.6135504 44.0313472, 15.613758 44.0316594, 15.6141662 44.0322797)",
775715564,1,6003,secondary,True,False,9.437000000000001,Ulica Petra Zoranića,"LINESTRING (15.6134875 44.0312682, 15.6134586 44.0312724, 15.6134293 44.0312699, 15.6134026 44.0312609, 15.6133811 44.0312463)",roundabout
775715563,2,6003,secondary,False,False,100.501,Ulica Petra Zoranića,"LINESTRING (15.6135412 44.0311807, 15.6136466 44.0311326, 15.6139082 44.0310411, 15.6141799 44.0309514, 15.6145696 44.0308381, 15.6146836 44.0308068)",
775715564,1,6003,secondary,True,False,11.797,Ulica Petra Zoranića,"LINESTRING (15.6135412 44.0311807, 15.6135477 44.0312014, 15.6135448 44.0312225, 15.6135329 44.0312419, 15.6135131 44.0312577, 15.6134875 44.0312682)",roundabout
164044214,2,6003,secondary,False,True,58.913000000000004,Ulica Petra Zoranića,"LINESTRING (15.6133811 44.0312463, 15.6133007 44.0312823, 15.6127554 44.0315262)",
775715564,1,6003,secondary,True,False,12.541,Ulica Petra Zoranića,"LINESTRING (15.6133811 44.0312463, 15.6133671 44.0312277, 15.6133618 44.0312051, 15.6133675 44.0311826, 15.6133834 44.0311627, 15.6134077 44.0311479)",roundabout
775715564,1,6003,secondary,True,False,12.739,Ulica Petra Zoranića,"LINESTRING (15.6134077 44.0311479, 15.6134376 44.0311399, 15.6134694 44.0311395, 15.6134996 44.0311469, 15.6135245 44.0311612, 15.6135412 44.0311807)",roundabout
775715565,,,residential,False,False,144.296,Vukovarska ulica,"LINESTRING (15.6134077 44.0311479, 15.6133516 44.0310653, 15.6126384 44.029974)",
123951919,,6049,secondary,False,False,24.45,Ulica Nikole Tesle,"LINESTRING (15.615114 44.0356362, 15.6153334 44.035483)",
123951919,,6049,secondary,False,True,3.049,Ulica Nikole Tesle,"LINESTRING (15.615114 44.0356362, 15.6150869 44.0356555)",
394360833,,,residential,True,False,15.960999999999999,,"LINESTRING (15.615114 44.0356362, 15.6151718 44.0356292, 15.6152049 44.0356383, 15.6152455 44.0356713, 15.615274 44.0356957)",
123951919,,6049,secondary,False,False,3.049,Ulica Nikole Tesle,"LINESTRING (15.6150869 44.0356555, 15.615114 44.0356362)",
123951919,,6049,secondary,False,True,138.145,Ulica Nikole Tesle,"LINESTRING (15.6150869 44.0356555, 15.6150192 44.0356944, 15.6137776 44.0364663)",
394360838,,,residential,True,False,30.69,Ulica Antuna Mihanovića,"LINESTRING (15.6153583 44.0358507, 15.6151524 44.0357035, 15.6150869 44.0356555)",
164044214,2,6003,secondary,False,False,47.883,Ulica Petra Zoranića,"LINESTRING (15.6107875 44.0325742, 15.6112792 44.0323283)",
"[744331298, 164044214]",2,6003,secondary,False,True,158.35299999999998,"['Ulica kralja Tomislava', 'Ulica Petra Zoranića']","LINESTRING (15.6107875 44.0325742, 15.6105478 44.0326941, 15.6099441 44.032933, 15.6097403 44.0330137, 15.6090683 44.0332796)",
1147978036,,,residential,False,False,109.59299999999999,,"LINESTRING (15.6107875 44.0325742, 15.6110528 44.0328648, 15.6111834 44.0329403, 15.6113832 44.0330213, 15.6115291 44.0331373, 15.6116544 44.0333116)",
88140049,,63124,tertiary,False,True,7.323,Ulica svetog Nikole Tavelića,"LINESTRING (15.6139188 44.0292479, 15.6138437 44.0292856)",
"[1208116914, 1208116917]","['1', '2']",D27,primary,True,False,183.839,Ulica žrtava Domovinskog rata,"LINESTRING (15.6139188 44.0292479, 15.6139907 44.0293528, 15.6140798 44.0294955, 15.6142603 44.0298053, 15.6144102 44.0300963, 15.6147656 44.0307841)",
88140049,,63124,tertiary,False,False,7.323,Ulica svetog Nikole Tavelića,"LINESTRING (15.6138437 44.0292856, 15.6139188 44.0292479)",
88140049,,63124,tertiary,False,True,116.73599999999999,Ulica svetog Nikole Tavelića,"LINESTRING (15.6138437 44.0292856, 15.6137611 44.029327, 15.6132463 44.0295656, 15.6126166 44.0298545)",
775715563,2,6003,secondary,False,False,7.025,Ulica Petra Zoranića,"LINESTRING (15.6146836 44.0308068, 15.6147656 44.0307841)",
"[1208116915, 335387199]","['1', '2']",D27,primary,True,False,182.07500000000002,Ulica žrtava Domovinskog rata,"LINESTRING (15.6146836 44.0308068, 15.61459 44.0306276, 15.6141913 44.0298624, 15.614068 44.0296445, 15.6140131 44.0295459, 15.613929 44.0294106, 15.6138437 44.0292856)",
775715563,2,6003,secondary,False,True,100.50100000000002,Ulica Petra Zoranića,"LINESTRING (15.6146836 44.0308068, 15.6145696 44.0308381, 15.6141799 44.0309514, 15.6139082 44.0310411, 15.6136466 44.0311326, 15.6135412 44.0311807)",
366125996,,,residential,False,False,7.297,,"LINESTRING (15.6154457 44.0318857, 15.6153664 44.0319182)",
"[335387192, 335387194]","['1', '2']",D27,primary,True,False,199.916,Karinska ulica,"LINESTRING (15.6154457 44.0318857, 15.6156065 44.0320958, 15.615766 44.0322921, 15.6158936 44.0324435, 15.6160543 44.0326297, 15.616306 44.0329145, 15.6166333 44.0332848, 15.6167504 44.033419)",
377295261,,,residential,False,False,34.102000000000004,,"LINESTRING (15.6154457 44.0318857, 15.6155569 44.0318428, 15.6158215 44.0317406)",
