osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width
"[802443184, 83804902, 802443183]",Put Križa,residential,False,False,280.574,"LINESTRING (16.6024386 43.1816794, 16.6024482 43.1818037, 16.602424 43.1819585, 16.6021506 43.1829738, 16.6021453 43.1829937, 16.6021319 43.1830434, 16.6020514 43.183518, 16.6020315 43.1835999, 16.6020003 43.1837786, 16.6019663 43.1838984, 16.6019198 43.1840049, 16.6018343 43.1841059, 16.6017907 43.1841349)",,,,,
145428702,,tertiary,False,False,201.426,"LINESTRING (16.6024386 43.1816794, 16.6035731 43.1814889, 16.6046025 43.1813161, 16.6047637 43.1812891, 16.6048595 43.181273)",2,67187,30,,
146630989,Put bana Josipa Jelačića,secondary,False,False,20.281,"LINESTRING (16.6017861 43.1842729, 16.6016296 43.184241, 16.6015423 43.1842353)",,6202,,,
146630990,,secondary,False,False,283.673,"LINESTRING (16.6017861 43.1842729, 16.6020652 43.1843489, 16.6024619 43.1845226, 16.6031605 43.1847421, 16.6034426 43.1848563, 16.6036785 43.1849919, 16.603993 43.1851708, 16.6041586 43.1852664, 16.6046336 43.1855057, 16.6046838 43.1855242, 16.6047365 43.1855359, 16.604792 43.185534)",,6202,,,
"[224962040, 224962041, 96473610, 96468843]",Put kardinala Alojzija Stepinca,residential,False,True,169.726,"LINESTRING (16.6017861 43.1842729, 16.6017381 43.1844123, 16.6016287 43.1847091, 16.60159 43.1847499, 16.6015636 43.1847698, 16.6015268 43.1847912, 16.600585 43.1848555, 16.6004056 43.1848698, 16.6002117 43.1848868)",,,,yes,
773873236,,residential,False,True,15.367,"LINESTRING (16.6017861 43.1842729, 16.601784 43.184242, 16.6017851 43.1841871, 16.6017907 43.1841349)",,,,,
146630990,,secondary,False,True,283.67300000000006,"LINESTRING (16.604792 43.185534, 16.6047365 43.1855359, 16.6046838 43.1855242, 16.6046336 43.1855057, 16.6041586 43.1852664, 16.603993 43.1851708, 16.6036785 43.1849919, 16.6034426 43.1848563, 16.6031605 43.1847421, 16.6024619 43.1845226, 16.6020652 43.1843489, 16.6017861 43.1842729)",,6202,,,
160932520,,secondary,False,False,498.802,"LINESTRING (16.604792 43.185534, 16.6048782 43.1855009, 16.6049493 43.1854401, 16.6050557 43.1852596, 16.605422 43.1847007, 16.6055727 43.1844292, 16.6056151 43.1842955, 16.6056578 43.1840776, 16.6056524 43.1838539, 16.6055458 43.1835103, 16.6052596 43.182635, 16.6048595 43.181273)",,6202,,,
145428702,,tertiary,False,True,201.426,"LINESTRING (16.6048595 43.181273, 16.6047637 43.1812891, 16.6046025 43.1813161, 16.6035731 43.1814889, 16.6024386 43.1816794)",2,67187,30,,
160932520,,secondary,False,True,498.80199999999996,"LINESTRING (16.6048595 43.181273, 16.6052596 43.182635, 16.6055458 43.1835103, 16.6056524 43.1838539, 16.6056578 43.1840776, 16.6056151 43.1842955, 16.6055727 43.1844292, 16.605422 43.1847007, 16.6050557 43.1852596, 16.6049493 43.1854401, 16.6048782 43.1855009, 16.604792 43.185534)",,6202,,,
88215878,Obala doktora Franje Tuđmana,residential,False,True,151.454,"LINESTRING (16.5983042 43.1849815, 16.5979398 43.1850046, 16.5976192 43.1850428, 16.5975736 43.1850784, 16.5975092 43.1852231, 16.5974744 43.1852898, 16.5969601 43.1855847, 16.5968788 43.1856129, 16.5968199 43.1856203)",,,,,
111787726,Ivana Meštrovića,secondary,False,False,38.143,"LINESTRING (16.5983042 43.1849815, 16.5982141 43.1851035, 16.5981692 43.1851836, 16.5981572 43.1853012)",2,6202,,,
172145060,Obala doktora Franje Tuđmana,secondary,False,True,55.117000000000004,"LINESTRING (16.5983042 43.1849815, 16.5984573 43.1849683, 16.5987868 43.1849385, 16.5988836 43.1849142, 16.5989612 43.1848792)",2,6202,,,
83676076,Domobranska,residential,False,False,113.962,"LINESTRING (16.5976489 43.1871381, 16.5976128 43.1871433, 16.5973451 43.1871765, 16.5971093 43.187188, 16.596255 43.1872661)",,,,,
88212953,Ulica Ivana Zajca,residential,False,False,62.723,"LINESTRING (16.5976489 43.1871381, 16.5980139 43.1871824, 16.598266 43.1871746, 16.5984118 43.1871451)",,,,,
"[88508424, 151699919]","['Ulica Ivana Meštrovića', 'Kralja Tomislava']",secondary,False,"[False, True]",288.61699999999996,"LINESTRING (16.5976489 43.1871381, 16.5974481 43.1875293, 16.5974245 43.1875646, 16.5973871 43.1875853, 16.5970712 43.1876749, 16.5968911 43.1877302, 16.5967535 43.1877716, 16.5965624 43.1878009, 16.5945743 43.188005)",2,6202,,,
151699919,Ulica Ivana Meštrovića,secondary,False,True,83.992,"LINESTRING (16.5976489 43.1871381, 16.5978297 43.1868655, 16.597941 43.1865809, 16.5979665 43.1864254)",2,6202,,,
773873236,,residential,False,False,15.366999999999999,"LINESTRING (16.6017907 43.1841349, 16.6017851 43.1841871, 16.601784 43.184242, 16.6017861 43.1842729)",,,,,
773873237,Put Križa,residential,False,False,23.103,"LINESTRING (16.6017907 43.1841349, 16.601687 43.1841863, 16.6015423 43.1842353)",,,,,
"[802443184, 83804902, 802443183]",Put Križa,residential,False,True,280.574,"LINESTRING (16.6017907 43.1841349, 16.6018343 43.1841059, 16.6019198 43.1840049, 16.6019663 43.1838984, 16.6020003 43.1837786, 16.6020315 43.1835999, 16.6020514 43.183518, 16.6021319 43.1830434, 16.6021453 43.1829937, 16.6021506 43.1829738, 16.602424 43.1819585, 16.6024482 43.1818037, 16.6024386 43.1816794)",,,,,
86097809,Put kardinala Alojzija Stepinca,tertiary,False,False,102.018,"LINESTRING (16.5989612 43.1848792, 16.5991515 43.1848774, 16.599496 43.1848709, 16.5996538 43.1849034, 16.5998237 43.1849096, 16.6002117 43.1848868)",,67188,,,
88500582,,residential,False,True,45.395,"LINESTRING (16.5989612 43.1848792, 16.59897 43.1850132, 16.5990105 43.1852857)",,,,,
"[123076120, 802438273]","['Obala doktora Franje Tuđmana', 'Put bana Josipa Jelačića']",secondary,False,True,227.89300000000003,"LINESTRING (16.5989612 43.1848792, 16.5990573 43.184812, 16.5991194 43.1847172, 16.5991385 43.1845693, 16.5990986 43.1844053, 16.5990654 43.1842691, 16.5990762 43.1842293, 16.5991336 43.1841913, 16.5992042 43.1841683, 16.5995851 43.1841625, 16.5997626 43.1841598, 16.5998139 43.1841591, 16.6001847 43.184183, 16.6009033 43.1842016)",2,6202,,,
172145060,Obala doktora Franje Tuđmana,secondary,False,False,55.117000000000004,"LINESTRING (16.5989612 43.1848792, 16.5988836 43.1849142, 16.5987868 43.1849385, 16.5984573 43.1849683, 16.5983042 43.1849815)",2,6202,,,
83676076,Domobranska,residential,False,True,272.777,"LINESTRING (16.5929116 43.187537, 16.5931358 43.1875076, 16.596255 43.1872661)",,,,,
84523169,,residential,False,True,70.44,"LINESTRING (16.5929116 43.187537, 16.5931814 43.1880591, 16.593219 43.1881295)",,,,,
84523169,,residential,False,False,70.44,"LINESTRING (16.593219 43.1881295, 16.5931814 43.1880591, 16.5929116 43.187537)",,,,,
88508424,Kralja Tomislava,secondary,False,False,110.74799999999999,"LINESTRING (16.593219 43.1881295, 16.5932877 43.1881238, 16.5935998 43.1880962, 16.5945743 43.188005)",2,6202,,,
88658685,Put Rudine,tertiary,False,False,109.362,"LINESTRING (16.6004518 43.1860465, 16.6007425 43.1870069)",,67188,,,
86097808,Ulica Petra Krešimira IV,residential,False,True,117.96799999999999,"LINESTRING (16.6004518 43.1860465, 16.6003491 43.1860662, 16.6001857 43.1860976, 16.5994776 43.186301, 16.5992278 43.1863688, 16.5990783 43.1863898)",,,,,
88658685,Put Rudine,tertiary,False,True,61.845,"LINESTRING (16.6004518 43.1860465, 16.6004317 43.1859419, 16.6003272 43.1855312, 16.600319 43.1854989)",,67188,,,
