osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,bridge,maxspeed
146508122,65051,tertiary,False,False,87.961,"LINESTRING (16.1569557 43.8594163, 16.1575181 43.8587371)",,Ulica Domovinskog rata,,
92556902,65050,tertiary,False,False,132.56199999999998,"LINESTRING (16.1569557 43.8594163, 16.1573857 43.8597164, 16.1574526 43.859749, 16.1579571 43.8599947, 16.1580309 43.8600306, 16.158263 43.8601388)",,142. brigade,,
150025182,,residential,False,False,37.705,"LINESTRING (16.1569557 43.8594163, 16.1566883 43.859202, 16.1566331 43.8591704)",,142. brigade,,
257140852,65051,tertiary,False,True,189.63100000000003,"LINESTRING (16.1569557 43.8594163, 16.1564169 43.8597769, 16.1561823 43.8598497, 16.1560421 43.8598884, 16.1558799 43.8598832, 16.1555691 43.8598342, 16.1555013 43.8598394, 16.1554077 43.8598836, 16.1552 43.8600106, 16.1551147 43.8600592, 16.1549712 43.860141)",,Ulica Kardinala Alojzija Stepinca,,
92556903,,residential,False,False,37.498999999999995,"LINESTRING (16.1533412 43.8590124, 16.1535397 43.8588152, 16.1536523 43.8587687)",,,,
92556903,,residential,False,True,76.67099999999999,"LINESTRING (16.1533412 43.8590124, 16.1529711 43.8592948, 16.1526277 43.8594659)",,,,
129109415,,residential,False,True,70.626,"LINESTRING (16.1533412 43.8590124, 16.1532851 43.8589838, 16.1531802 43.8589082, 16.1530776 43.858814, 16.1530076 43.8586678, 16.152913 43.8584753)",,,,
92556903,,residential,False,False,142.568,"LINESTRING (16.1536523 43.8587687, 16.1537435 43.8587997, 16.154151 43.859202, 16.1541895 43.8593197, 16.1541654 43.8595675, 16.1541424 43.8597524, 16.1542046 43.8599021)",,,,
92556903,,residential,False,True,37.498999999999995,"LINESTRING (16.1536523 43.8587687, 16.1535397 43.8588152, 16.1533412 43.8590124)",,,,
97413972,,residential,False,True,113.618,"LINESTRING (16.1536523 43.8587687, 16.1540751 43.8582804, 16.1543763 43.8578907)",,,,
96021046,,residential,False,True,27.12,"LINESTRING (16.1551283 43.8619184, 16.1553453 43.8617313)",,Ulica Ante Mihanovića,,
153205369,6246,secondary,False,True,63.966,"LINESTRING (16.1551283 43.8619184, 16.1544652 43.8615985)",,Kralja Zvonimira,,
153205369,6246,secondary,False,False,54.682,"LINESTRING (16.1551283 43.8619184, 16.155182 43.8619507, 16.1555684 43.862293)",,Kralja Zvonimira,,
464739218,,residential,False,False,29.633000000000003,"LINESTRING (16.1554079 43.8611694, 16.1554263 43.8610572, 16.1555092 43.8609158)",,,,
464739218,,residential,False,True,37.697,"LINESTRING (16.1554079 43.8611694, 16.1554099 43.8612837, 16.1554058 43.8613333, 16.1553913 43.861508)",,,,
96021052,,residential,True,False,49.608,"LINESTRING (16.154788 43.8604806, 16.1545755 43.8608996)",1,,,
96021042,,residential,False,True,154.50900000000001,"LINESTRING (16.1562509 43.864506, 16.1556529 43.8639993, 16.1553258 43.8636281, 16.1550506 43.8634243)",,,,
92556902,65050,tertiary,False,False,12.266,"LINESTRING (16.158263 43.8601388, 16.158392 43.8601981)",,142. brigade,,
92556902,65050,tertiary,False,True,132.562,"LINESTRING (16.158263 43.8601388, 16.1580309 43.8600306, 16.1579571 43.8599947, 16.1574526 43.859749, 16.1573857 43.8597164, 16.1569557 43.8594163)",,142. brigade,,
96021046,,residential,False,False,748.565,"LINESTRING (16.158263 43.8601388, 16.1581558 43.8602551, 16.1580877 43.8603215, 16.1579615 43.860445, 16.1583628 43.8610783, 16.1580902 43.8614823, 16.1580826 43.8618044, 16.158185 43.8619732, 16.1583127 43.8620755, 16.1584827 43.8621628, 16.1588138 43.8622898, 16.1590822 43.8624977, 16.1590712 43.862829, 16.1589316 43.8629987, 16.1586678 43.8632501, 16.1582498 43.8632295, 16.1576283 43.8630764, 16.1571134 43.8628253, 16.1564547 43.8623776, 16.156339 43.8620134, 16.156263 43.8617786, 16.1562502 43.8617389, 16.1560728 43.8615955, 16.1558016 43.8613762)",,Ulica Ante Mihanovića,,
96021042,,residential,False,False,154.50900000000001,"LINESTRING (16.1550506 43.8634243, 16.1553258 43.8636281, 16.1556529 43.8639993, 16.1562509 43.864506)",,,,
96021042,,residential,False,True,150.823,"LINESTRING (16.1550506 43.8634243, 16.1549788 43.8631125, 16.1545846 43.8628398, 16.154474 43.8626159, 16.1544537 43.8622074)",,,,
96021046,,residential,False,False,26.714,"LINESTRING (16.1558016 43.8613762, 16.1555751 43.8615524)",,Ulica Ante Mihanovića,,
464737904,,residential,False,False,29.522,"LINESTRING (16.1558016 43.8613762, 16.1560201 43.8611625)",,,,
96021046,,residential,False,True,748.565,"LINESTRING (16.1558016 43.8613762, 16.1560728 43.8615955, 16.1562502 43.8617389, 16.156263 43.8617786, 16.156339 43.8620134, 16.1564547 43.8623776, 16.1571134 43.8628253, 16.1576283 43.8630764, 16.1582498 43.8632295, 16.1586678 43.8632501, 16.1589316 43.8629987, 16.1590712 43.862829, 16.1590822 43.8624977, 16.1588138 43.8622898, 16.1584827 43.8621628, 16.1583127 43.8620755, 16.158185 43.8619732, 16.1580826 43.8618044, 16.1580902 43.8614823, 16.1583628 43.8610783, 16.1579615 43.860445, 16.1580877 43.8603215, 16.1581558 43.8602551, 16.158263 43.8601388)",,Ulica Ante Mihanovića,,
96021046,,residential,False,False,27.12,"LINESTRING (16.1553453 43.8617313, 16.1551283 43.8619184)",,Ulica Ante Mihanovića,,
96021046,,residential,False,True,27.114,"LINESTRING (16.1553453 43.8617313, 16.1555751 43.8615524)",,Ulica Ante Mihanovića,,
464739218,,residential,False,False,25.102,"LINESTRING (16.1553453 43.8617313, 16.1553913 43.861508)",,,,
97414007,,residential,False,False,62.242,"LINESTRING (16.1545755 43.8608996, 16.1541545 43.8613699)",,,,
96021052,,residential,True,False,73.18299999999999,"LINESTRING (16.1545755 43.8608996, 16.1549579 43.8610189, 16.1551 43.8610632, 16.1554079 43.8611694)",1,,,
97413959,,residential,False,False,80.05499999999999,"LINESTRING (16.152913 43.8584753, 16.1528306 43.8584979, 16.1525996 43.8585366, 16.1522826 43.8586678, 16.152117 43.8587653, 16.1520504 43.858813)",,,,
97413959,,residential,False,True,137.489,"LINESTRING (16.152913 43.8584753, 16.1535893 43.8579834, 16.1541498 43.8576913, 16.1541586 43.8576466)",,,,
129109415,,residential,False,False,70.626,"LINESTRING (16.152913 43.8584753, 16.1530076 43.8586678, 16.1530776 43.858814, 16.1531802 43.8589082, 16.1532851 43.8589838, 16.1533412 43.8590124)",,,,
152277886,,residential,False,True,117.507,"LINESTRING (16.1607444 43.8587644, 16.1606808 43.8587757, 16.1606366 43.8587781, 16.1605781 43.8587813, 16.1604309 43.8587813, 16.160292 43.8587793, 16.1601323 43.8587693, 16.1600073 43.8587633, 16.1599018 43.8587599, 16.159829 43.8587575, 16.1596698 43.8587543, 16.1594712 43.8587653, 16.159286 43.8587905)",,,,
92556903,,residential,False,False,370.786,"LINESTRING (16.1523075 43.8614959, 16.1520512 43.8613732, 16.1518214 43.8613732, 16.1515746 43.8614468, 16.1513192 43.8611952, 16.1510299 43.8609804, 16.1509533 43.8607534, 16.1510469 43.8604465, 16.1511405 43.8601949, 16.1513022 43.8599679, 16.1516512 43.8598267, 16.1526277 43.8594659)",,,,
734084586,6055,secondary,False,False,123.233,"LINESTRING (16.1523075 43.8614959, 16.1523697 43.8614453, 16.1526841 43.8612421, 16.1530328 43.8609817, 16.1533742 43.8606998)",,,,50
734084586,6055,secondary,False,True,113.81699999999998,"LINESTRING (16.1523075 43.8614959, 16.1518279 43.8618862, 16.1516509 43.8620603, 16.151517 43.8623078, 16.1515047 43.8623264)",,,,50
92556902,65050,tertiary,False,True,12.266,"LINESTRING (16.158392 43.8601981, 16.158263 43.8601388)",,142. brigade,,
"[97413979, 152277887]",,residential,False,False,184.218,"LINESTRING (16.158392 43.8601981, 16.1584153 43.8601462, 16.1584087 43.8599945, 16.1584942 43.8598096, 16.1586223 43.8596344, 16.1587441 43.8594682, 16.1588756 43.8592691, 16.1588888 43.8591363, 16.1588822 43.8589798, 16.1589677 43.8588897, 16.159286 43.8587905)",,,,
153205372,65050,tertiary,False,False,132.71900000000002,"LINESTRING (16.158392 43.8601981, 16.1586051 43.8602927, 16.1588129 43.8603443, 16.1588825 43.8603532, 16.1592615 43.8604016, 16.1599829 43.860481)",,142. brigade,,
97414017,,residential,False,False,114.108,"LINESTRING (16.1571252 43.857653, 16.1571905 43.857486, 16.1574005 43.8572264, 16.1574599 43.8571363, 16.1573482 43.8570455, 16.1572572 43.8570137, 16.1570424 43.8570571, 16.1569092 43.8570419)",,,,
129109417,,residential,False,False,70.137,"LINESTRING (16.1571252 43.857653, 16.157017 43.8573218, 16.1569092 43.8570419)",,,,
97414017,,residential,False,True,32.091,"LINESTRING (16.1571252 43.857653, 16.1569143 43.857803, 16.1568477 43.8578606)",,,,
441671538,,residential,False,False,96.98400000000001,"LINESTRING (16.1571252 43.857653, 16.1572137 43.8581151, 16.157323 43.8584539, 16.1573511 43.8585081)",,,,
97414007,,residential,False,True,62.242,"LINESTRING (16.1541545 43.8613699, 16.1545755 43.8608996)",,,,
153205369,6246,secondary,False,False,35.59,"LINESTRING (16.1541545 43.8613699, 16.1544652 43.8615985)",,Kralja Zvonimira,,
153205369,6246,secondary,False,True,78.388,"LINESTRING (16.1541545 43.8613699, 16.1540588 43.8612995, 16.153554 43.8608145)",,Kralja Zvonimira,,
97414017,,residential,False,False,25.598,"LINESTRING (16.1569092 43.8570419, 16.156637 43.8571622)",,,,
97414017,,residential,False,True,114.10799999999999,"LINESTRING (16.1569092 43.8570419, 16.1570424 43.8570571, 16.1572572 43.8570137, 16.1573482 43.8570455, 16.1574599 43.8571363, 16.1574005 43.8572264, 16.1571905 43.857486, 16.1571252 43.857653)",,,,
129109417,,residential,False,True,70.137,"LINESTRING (16.1569092 43.8570419, 16.157017 43.8573218, 16.1571252 43.857653)",,,,
129109417,,residential,False,False,37.191,"LINESTRING (16.1569092 43.8570419, 16.1568822 43.856912, 16.1569405 43.8567833, 16.1569951 43.8567282)",,,,
89563951,6246,secondary,False,False,50.980999999999995,"LINESTRING (16.1517088 43.8584263, 16.1517922 43.8585209, 16.1520504 43.858813)",,Ulica Stjepana Radića,,
89563951,6246,secondary,False,True,83.828,"LINESTRING (16.1517088 43.8584263, 16.1515343 43.8582284, 16.1514699 43.8581653, 16.1512655 43.8579651, 16.1510649 43.8578382)",,Ulica Stjepana Radića,,
699236846,,residential,False,False,210.29,"LINESTRING (16.1517088 43.8584263, 16.1523072 43.8580925, 16.1526522 43.8580546, 16.1531701 43.8577701, 16.1537285 43.8573929, 16.1538022 43.8573431)",,,,
97413992,,residential,False,True,44.221,"LINESTRING (16.1541586 43.8576466, 16.1538022 43.8573431)",,,,
97413959,,residential,False,False,137.48899999999998,"LINESTRING (16.1541586 43.8576466, 16.1541498 43.8576913, 16.1535893 43.8579834, 16.152913 43.8584753)",,,,
97413992,,residential,False,False,31.852,"LINESTRING (16.1541586 43.8576466, 16.1543256 43.8576541, 16.1544861 43.8576086, 16.1545387 43.8576253)",,,,
"[97413996, 97414013]",,residential,False,"[False, True]",386.01099999999997,"LINESTRING (16.1580751 43.8644152, 16.1582494 43.8645959, 16.1584509 43.864859, 16.1586743 43.8652007, 16.1587832 43.8653106, 16.1589521 43.8654795, 16.1589957 43.8655659, 16.1595717 43.8654029, 16.1589752 43.8645537, 16.1587505 43.8642444, 16.1585207 43.8638906)",,,,
97413996,,residential,False,True,399.964,"LINESTRING (16.1580751 43.8644152, 16.1576938 43.864211, 16.157209 43.8639871, 16.1568604 43.8639047, 16.1566152 43.8639479, 16.1561958 43.8637004, 16.1558417 43.8634923, 16.155662 43.8632841, 16.1555025 43.8630288, 16.155357 43.8628403, 16.1550083 43.8625811, 16.154736 43.8622905, 16.1546864 43.8622796, 16.1544537 43.8622074)",,,,
97414022,,residential,False,False,321.956,"LINESTRING (16.1580751 43.8644152, 16.1578579 43.8640214, 16.1576949 43.8637321, 16.1576366 43.8636798, 16.1574709 43.8635703, 16.1574275 43.8635416, 16.1569089 43.8633122, 16.1566692 43.8632054, 16.1565515 43.8630766, 16.1562814 43.8629321, 16.1559589 43.8627593, 16.1556844 43.8625142, 16.1555711 43.8623822, 16.1555684 43.862293)",,,,
96021042,,residential,False,True,67.713,"LINESTRING (16.1544537 43.8622074, 16.1544652 43.8615985)",,,,
96021042,,residential,False,False,150.823,"LINESTRING (16.1544537 43.8622074, 16.154474 43.8626159, 16.1545846 43.8628398, 16.1549788 43.8631125, 16.1550506 43.8634243)",,,,
97413996,,residential,False,False,399.96399999999994,"LINESTRING (16.1544537 43.8622074, 16.1546864 43.8622796, 16.154736 43.8622905, 16.1550083 43.8625811, 16.155357 43.8628403, 16.1555025 43.8630288, 16.155662 43.8632841, 16.1558417 43.8634923, 16.1561958 43.8637004, 16.1566152 43.8639479, 16.1568604 43.8639047, 16.157209 43.8639871, 16.1576938 43.864211, 16.1580751 43.8644152)",,,,
97414021,,residential,False,True,240.925,"LINESTRING (16.1539407 43.8615143, 16.1537449 43.8616555, 16.1535492 43.8618887, 16.1532598 43.8620482, 16.1528513 43.8621157, 16.1525874 43.8621894, 16.1524512 43.8623857, 16.1521401 43.8624309, 16.1519526 43.8624386, 16.1515047 43.8623264)",,,,
89563951,6246,secondary,False,False,83.828,"LINESTRING (16.1510649 43.8578382, 16.1512655 43.8579651, 16.1514699 43.8581653, 16.1515343 43.8582284, 16.1517088 43.8584263)",,Ulica Stjepana Radića,,
97413970,,unclassified,False,True,176.078,"LINESTRING (16.1510649 43.8578382, 16.15106 43.8576513, 16.150999 43.8575069, 16.1509679 43.8574332, 16.1507641 43.8571676, 16.1503695 43.8569021, 16.1499421 43.8565395)",,,,
"[97414017, 97413978]",,residential,False,"[False, True]",177.44199999999998,"LINESTRING (16.1558915 43.8589129, 16.1560183 43.8587691, 16.1557635 43.8586269, 16.1556484 43.858538, 16.1556073 43.8584195, 16.1556484 43.8582831, 16.1557964 43.8580757, 16.1560512 43.8579275, 16.1562238 43.8578267, 16.1563964 43.8576963)",,,,
150025182,,residential,False,False,41.260000000000005,"LINESTRING (16.1558915 43.8589129, 16.1556798 43.8588732, 16.1554062 43.858792)",,142. brigade,,
150025182,,residential,False,True,66.952,"LINESTRING (16.1558915 43.8589129, 16.1562163 43.8589738, 16.1564791 43.8590821, 16.1566331 43.8591704)",,142. brigade,,
1092851494,,residential,False,True,102.43,"LINESTRING (16.1558915 43.8589129, 16.1556829 43.8591067, 16.1553503 43.8591918, 16.1550552 43.8593445, 16.1548369 43.8593188)",,,,
146508122,65051,tertiary,False,False,153.599,"LINESTRING (16.1575181 43.8587371, 16.1585104 43.8575555)",,Ulica Domovinskog rata,,
146508122,65051,tertiary,False,True,87.961,"LINESTRING (16.1575181 43.8587371, 16.1569557 43.8594163)",,Ulica Domovinskog rata,,
441671538,,residential,False,True,6.467,"LINESTRING (16.1575181 43.8587371, 16.1574691 43.8586909)",,,,
97414022,,residential,False,True,321.9560000000001,"LINESTRING (16.1555684 43.862293, 16.1555711 43.8623822, 16.1556844 43.8625142, 16.1559589 43.8627593, 16.1562814 43.8629321, 16.1565515 43.8630766, 16.1566692 43.8632054, 16.1569089 43.8633122, 16.1574275 43.8635416, 16.1574709 43.8635703, 16.1576366 43.8636798, 16.1576949 43.8637321, 16.1578579 43.8640214, 16.1580751 43.8644152)",,,,
153205369,6246,secondary,False,False,298.205,"LINESTRING (16.1555684 43.862293, 16.1562221 43.8627568, 16.1576774 43.8635506, 16.1583268 43.8638616, 16.1585207 43.8638906)",,Kralja Zvonimira,,
153205369,6246,secondary,False,True,54.682,"LINESTRING (16.1555684 43.862293, 16.155182 43.8619507, 16.1551283 43.8619184)",,Kralja Zvonimira,,
97414017,,residential,False,True,24.426,"LINESTRING (16.1564293 43.8573229, 16.156637 43.8571622)",,,,
97414017,,residential,False,False,42.212,"LINESTRING (16.1564293 43.8573229, 16.156454 43.8575422, 16.1563964 43.8576963)",,,,
129109412,,residential,False,False,74.021,"LINESTRING (16.1564293 43.8573229, 16.1561285 43.857403, 16.1558662 43.8574786, 16.1557059 43.8575417, 16.1555777 43.8575774)",,,,
97413972,,residential,False,False,32.256,"LINESTRING (16.1545387 43.8576253, 16.1543763 43.8578907)",,,,
97413972,,residential,False,True,54.801,"LINESTRING (16.1545387 43.8576253, 16.154855 43.8573264, 16.1549152 43.8572179)",,,,
97413992,,residential,False,True,31.852,"LINESTRING (16.1545387 43.8576253, 16.1544861 43.8576086, 16.1543256 43.8576541, 16.1541586 43.8576466)",,,,
969586684,D33,primary,False,False,130.81500000000003,"LINESTRING (16.1615975 43.8606375, 16.1613411 43.8606012, 16.1611478 43.860574, 16.1609374 43.8605461, 16.1607345 43.8605243, 16.1605445 43.8605067, 16.1603545 43.8604963, 16.1601655 43.8604893, 16.1599829 43.860481)",,,,
97413970,,unclassified,False,False,176.078,"LINESTRING (16.1499421 43.8565395, 16.1503695 43.8569021, 16.1507641 43.8571676, 16.1509679 43.8574332, 16.150999 43.8575069, 16.15106 43.8576513, 16.1510649 43.8578382)",,,,
97413992,,residential,False,False,269.99899999999997,"LINESTRING (16.1499421 43.8565395, 16.1502644 43.8564013, 16.1505339 43.8562857, 16.1511915 43.8562193, 16.1512797 43.8561707, 16.1515532 43.8560201, 16.1517899 43.8559727, 16.1520267 43.8559822, 16.152316 43.8560581, 16.1526317 43.855949, 16.1527632 43.85593, 16.1528947 43.8559964, 16.152966 43.8560698)",,,,
97413992,,residential,False,False,44.221,"LINESTRING (16.1538022 43.8573431, 16.1541586 43.8576466)",,,,
699236846,,residential,False,False,78.222,"LINESTRING (16.1538022 43.8573431, 16.1545172 43.8568645)",,,,
97413992,,residential,False,True,61.574,"LINESTRING (16.1538022 43.8573431, 16.1535194 43.8570254, 16.1534265 43.8568624)",,,,
699236846,,residential,False,True,210.29,"LINESTRING (16.1538022 43.8573431, 16.1537285 43.8573929, 16.1531701 43.8577701, 16.1526522 43.8580546, 16.1523072 43.8580925, 16.1517088 43.8584263)",,,,
"[97414017, 97413978]",,residential,False,"[False, True]",177.442,"LINESTRING (16.1563964 43.8576963, 16.1562238 43.8578267, 16.1560512 43.8579275, 16.1557964 43.8580757, 16.1556484 43.8582831, 16.1556073 43.8584195, 16.1556484 43.858538, 16.1557635 43.8586269, 16.1560183 43.8587691, 16.1558915 43.8589129)",,,,
97414017,,residential,False,True,42.212,"LINESTRING (16.1563964 43.8576963, 16.156454 43.8575422, 16.1564293 43.8573229)",,,,
129109411,,residential,False,False,43.026,"LINESTRING (16.1563964 43.8576963, 16.1565804 43.857698, 16.1567342 43.8577703, 16.1568477 43.8578606)",,,,
97413972,,residential,False,False,38.789,"LINESTRING (16.1558607 43.8562983, 16.1557748 43.8563805, 16.1556507 43.8564993, 16.1556064 43.8565345, 16.1555602 43.8565713)",,,,
97414017,,residential,False,False,24.426,"LINESTRING (16.156637 43.8571622, 16.1564293 43.8573229)",,,,
