osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
32401757,D2,Ulica Nikole Andrića,primary,False,False,121.735,"LINESTRING (19.0039427 45.3481701, 19.0040438 45.3480879, 19.004186 45.3479931, 19.0043666 45.347893, 19.0045168 45.3478308, 19.0047611 45.3477391, 19.0049815 45.3476827, 19.0052668 45.3476414)",,,
419771972,,Trg hrvatskih branitelja,residential,True,False,56.447,"LINESTRING (19.0039427 45.3481701, 19.0043995 45.3484232, 19.0044447 45.3484405, 19.0044862 45.3484514, 19.0045301 45.3484579)",1,,
32401757,D2,Ulica Nikole Andrića,primary,False,True,52.914,"LINESTRING (19.0058988 45.3475061, 19.0058283 45.3475461, 19.0057339 45.3475849, 19.0056485 45.3476097, 19.0055583 45.3476223, 19.0052668 45.3476414)",,,
41603957,,Ulica Stjepana Radića,residential,False,False,46.946,"LINESTRING (19.0058988 45.3475061, 19.00566 45.3476984, 19.0055014 45.3478227)",2,,
885594198,D2,Ulica Stjepana Radića,primary,False,False,157.424,"LINESTRING (19.0058988 45.3475061, 19.0059872 45.3474398, 19.0060769 45.3473562, 19.0069849 45.3463162)",2,50,
289022531,,Ulica Europske unije,secondary,False,False,98.542,"LINESTRING (19.0023241 45.3488829, 19.0022221 45.348798, 19.0021382 45.3487215, 19.0020471 45.3486272, 19.0019482 45.3485086, 19.0018678 45.3483674, 19.0018325 45.3482829, 19.0018138 45.3481962, 19.0018146 45.348097)",2,40,
82652213,,Ulica Vijeća Europe,residential,False,True,227.30800000000002,"LINESTRING (18.9982115 45.3441609, 18.9982152 45.3441189, 18.9982126 45.3440915, 18.9982038 45.344062, 18.997316 45.3422203)",2,50,
289069961,4137,Duga ulica,secondary,False,False,100.561,"LINESTRING (18.9982115 45.3441609, 18.9981565 45.3441485, 18.9980897 45.3441488, 18.9980229 45.3441619, 18.9971042 45.3444234, 18.99701 45.3444502)",2,,
289069961,4137,Duga ulica,secondary,False,True,11.961,"LINESTRING (18.9982115 45.3441609, 18.9982708 45.344194, 18.9983233 45.3442339)",2,,
41604058,,Ulica Stanka Vraza,residential,False,False,42.363,"LINESTRING (19.0069766 45.340828, 19.0068447 45.3407967, 19.0066434 45.3407941, 19.0064456 45.340821)",,,
41604058,,Ulica Stanka Vraza,residential,False,True,198.07600000000002,"LINESTRING (19.0069766 45.340828, 19.0073186 45.3411099, 19.0077759 45.3414652, 19.0083942 45.3419696, 19.0085459 45.3420759, 19.0086621 45.3421574)",,,
229689241,,Ulica Lijeva bara,residential,False,False,78.972,"LINESTRING (19.0069766 45.340828, 19.0071912 45.340615, 19.0072891 45.3405009, 19.0073669 45.3403718, 19.0074366 45.340203)",,,
41604058,,Ulica Stanka Vraza,residential,False,False,24.619,"LINESTRING (19.0064456 45.340821, 19.0061508 45.340899)",,,
41604058,,Ulica Stanka Vraza,residential,False,True,42.363,"LINESTRING (19.0064456 45.340821, 19.0066434 45.3407941, 19.0068447 45.3407967, 19.0069766 45.340828)",,,
32401458,D57,Sajmište,primary,False,False,228.265,"LINESTRING (19.0027931 45.3410949, 19.0027366 45.3415888, 19.0026836 45.3420387, 19.0025736 45.3431419)",2,50,
32401458,D57,Sajmište,primary,False,True,78.054,"LINESTRING (19.0027931 45.3410949, 19.0028364 45.340762, 19.0028743 45.3403953)",2,50,
289173144,,Istarska ulica,residential,False,True,175.456,"LINESTRING (19.0027931 45.3410949, 19.0030566 45.3410994, 19.0050374 45.3411315)",,,
88082579,,Ulica Eugena Kvaternika,residential,False,True,179.044,"LINESTRING (18.99701 45.3444502, 18.997171 45.3460564)",,,
88082579,,Ulica Eugena Kvaternika,residential,False,False,309.207,"LINESTRING (18.99701 45.3444502, 18.9970062 45.3443747, 18.996989 45.3440349, 18.9969492 45.343826, 18.9963309 45.3425633, 18.9963287 45.3425108, 18.9963725 45.3424583, 18.9964727 45.3424198, 18.997316 45.3422203)",,,
289069961,4137,Duga ulica,secondary,False,True,100.561,"LINESTRING (18.99701 45.3444502, 18.9971042 45.3444234, 18.9980229 45.3441619, 18.9980897 45.3441488, 18.9981565 45.3441485, 18.9982115 45.3441609)",2,,
82652213,,Ulica Vijeća Europe,residential,False,False,227.30800000000002,"LINESTRING (18.997316 45.3422203, 18.9982038 45.344062, 18.9982126 45.3440915, 18.9982152 45.3441189, 18.9982115 45.3441609)",2,50,
88082579,,Ulica Eugena Kvaternika,residential,False,True,309.20699999999994,"LINESTRING (18.997316 45.3422203, 18.9964727 45.3424198, 18.9963725 45.3424583, 18.9963287 45.3425108, 18.9963309 45.3425633, 18.9969492 45.343826, 18.996989 45.3440349, 18.9970062 45.3443747, 18.99701 45.3444502)",,,
401695000,,Ulica Marka Miljanova,residential,False,True,64.529,"LINESTRING (19.0017357 45.3433431, 19.0016799 45.3439221)",,,
1263028849,,Bogdanovačka ulica,residential,False,False,50.256,"LINESTRING (18.9968411 45.3486373, 18.9971867 45.3486746, 18.9974776 45.3487017)",2,30,
88082579,,Ulica Eugena Kvaternika,residential,False,False,179.044,"LINESTRING (18.997171 45.3460564, 18.99701 45.3444502)",,,
88082579,,Ulica Eugena Kvaternika,residential,False,True,28.152,"LINESTRING (18.997171 45.3460564, 18.9971878 45.3463093)",,,
132192248,,Ulica Dore Pejačević,residential,False,False,136.364,"LINESTRING (18.997171 45.3460564, 18.9972942 45.346045, 18.9989009 45.345896)",,,
88082579,,Ulica Eugena Kvaternika,residential,False,False,65.165,"LINESTRING (18.9974776 45.3487017, 18.9974427 45.3486317, 18.9974003 45.3481207)",,,
289068822,,Milovo brdo,residential,False,False,9.07,"LINESTRING (18.9974776 45.3487017, 18.9974977 45.3487306, 18.997527 45.3487755)",,,
1263028849,,Bogdanovačka ulica,residential,False,True,50.256,"LINESTRING (18.9974776 45.3487017, 18.9971867 45.3486746, 18.9968411 45.3486373)",2,30,
289173145,,Dalmatinska ulica,residential,False,False,69.735,"LINESTRING (19.0050374 45.3411315, 19.0050668 45.3405047)",,,
41604058,,Ulica Stanka Vraza,residential,False,True,91.372,"LINESTRING (19.0050374 45.3411315, 19.0052762 45.3411208, 19.0061508 45.340899)",,,
70656560,,Dalmatinska ulica,residential,False,True,366.41,"LINESTRING (19.0050374 45.3411315, 19.0049777 45.3438975, 19.0049572 45.3443739, 19.0049616 45.3444035, 19.0049731 45.3444245)",,,
289173144,,Istarska ulica,residential,False,False,175.456,"LINESTRING (19.0050374 45.3411315, 19.0030566 45.3410994, 19.0027931 45.3410949)",,,
41428295,4137,Ulica Vatroslava Lisinskog,secondary,False,True,118.217,"LINESTRING (18.9983233 45.3442339, 18.9983894 45.3442583, 18.9984777 45.3442681, 18.9989707 45.3442743, 18.9998251 45.3443049)",2,,
289066795,,Ulica Petra Preradovića,residential,False,False,191.074,"LINESTRING (18.9983233 45.3442339, 18.998323 45.3442955, 18.9983381 45.3443439, 18.9987203 45.3451292, 18.9989009 45.345896)",,,
289069961,4137,Duga ulica,secondary,False,False,11.961,"LINESTRING (18.9983233 45.3442339, 18.9982708 45.344194, 18.9982115 45.3441609)",2,,
132192248,,Ulica Dore Pejačević,residential,False,True,96.787,"LINESTRING (19.0001258 45.3457675, 18.9989009 45.345896)",,,
289022525,,Uilca Tri ruže,residential,False,False,183.177,"LINESTRING (19.0001258 45.3457675, 19.0005148 45.347392)",,,
289022525,,Uilca Tri ruže,residential,False,True,164.323,"LINESTRING (19.0001258 45.3457675, 18.9998251 45.3443049)",,,
132192248,,Ulica Dore Pejačević,residential,False,False,96.787,"LINESTRING (18.9989009 45.345896, 19.0001258 45.3457675)",,,
289066795,,Ulica Petra Preradovića,residential,False,False,156.498,"LINESTRING (18.9989009 45.345896, 18.999137 45.3472936)",,,
132192248,,Ulica Dore Pejačević,residential,False,True,136.364,"LINESTRING (18.9989009 45.345896, 18.9972942 45.346045, 18.997171 45.3460564)",,,
289066795,,Ulica Petra Preradovića,residential,False,True,191.07399999999998,"LINESTRING (18.9989009 45.345896, 18.9987203 45.3451292, 18.9983381 45.3443439, 18.998323 45.3442955, 18.9983233 45.3442339)",,,
88082579,,Ulica Eugena Kvaternika,residential,False,False,28.152,"LINESTRING (18.9971878 45.3463093, 18.997171 45.3460564)",,,
132192247,,Ulica Dragovoljaca HOS-a,residential,False,False,62.718,"LINESTRING (18.9971878 45.3463093, 18.9963862 45.3463364)",,,
88082579,,Ulica Eugena Kvaternika,residential,False,True,202.11700000000002,"LINESTRING (18.9971878 45.3463093, 18.997371 45.3477676, 18.9974003 45.3481207)",,,
132192247,,Ulica Dragovoljaca HOS-a,residential,False,False,13.572,"LINESTRING (18.9963862 45.3463364, 18.9962127 45.3463418)",,,
132192247,,Ulica Dragovoljaca HOS-a,residential,False,True,62.718,"LINESTRING (18.9963862 45.3463364, 18.9971878 45.3463093)",,,
132192247,,Ulica Dragovoljaca HOS-a,residential,False,True,13.572,"LINESTRING (18.9962127 45.3463418, 18.9963862 45.3463364)",,,
750746888,,Trg hrvatskih branitelja,residential,False,False,38.883,"LINESTRING (19.004949 45.3482638, 19.0046621 45.3485495)",2,,
41603957,,Ulica Stjepana Radića,residential,False,True,65.345,"LINESTRING (19.004949 45.3482638, 19.0050727 45.3481601, 19.0055014 45.3478227)",2,,
229689218,,Ulica Lijeva bara,residential,False,False,76.634,"LINESTRING (19.0084085 45.34098, 19.008507 45.3402943)",,,
229689210,,Ulica Lijeva bara,residential,False,False,84.275,"LINESTRING (19.008507 45.3402943, 19.0074366 45.340203)",,,
229689218,,Ulica Lijeva bara,residential,False,True,76.634,"LINESTRING (19.008507 45.3402943, 19.0084085 45.34098)",,,
229689210,,Ulica Lijeva bara,residential,False,True,84.275,"LINESTRING (19.0074366 45.340203, 19.008507 45.3402943)",,,
229689241,,Ulica Lijeva bara,residential,False,True,78.97200000000001,"LINESTRING (19.0074366 45.340203, 19.0073669 45.3403718, 19.0072891 45.3405009, 19.0071912 45.340615, 19.0069766 45.340828)",,,
41428295,4137,Ulica Vatroslava Lisinskog,secondary,False,True,7.656,"LINESTRING (18.9998251 45.3443049, 18.9999227 45.3443108)",2,,
289022525,,Uilca Tri ruže,residential,False,False,164.323,"LINESTRING (18.9998251 45.3443049, 19.0001258 45.3457675)",,,
41428295,4137,Ulica Vatroslava Lisinskog,secondary,False,False,118.217,"LINESTRING (18.9998251 45.3443049, 18.9989707 45.3442743, 18.9984777 45.3442681, 18.9983894 45.3442583, 18.9983233 45.3442339)",2,,
401695000,,Ulica Marka Miljanova,residential,False,False,64.529,"LINESTRING (19.0016799 45.3439221, 19.0017357 45.3433431)",,,
288961856,,Ulica Siniše Glavaševića,residential,False,False,211.74099999999999,"LINESTRING (19.0016799 45.3439221, 19.0009395 45.3438991, 19.0009083 45.3437711, 19.0010269 45.3425204)",,,
401695000,,Ulica Marka Miljanova,residential,False,True,51.13399999999999,"LINESTRING (19.0016799 45.3439221, 19.0016627 45.3440592, 19.0016446 45.3442037, 19.0016373 45.3442971, 19.0016308 45.3443806)",,,
288961856,,Ulica Siniše Glavaševića,residential,False,True,211.74099999999999,"LINESTRING (19.0010269 45.3425204, 19.0009083 45.3437711, 19.0009395 45.3438991, 19.0016799 45.3439221)",,,
289022525,,Uilca Tri ruže,residential,False,True,183.177,"LINESTRING (19.0005148 45.347392, 19.0001258 45.3457675)",,,
289022526,,Ukrajinska ulica,residential,False,False,83.805,"LINESTRING (19.0005148 45.347392, 19.0015818 45.3473166)",,,
329320563,,Ulica Silvija Strahimira Kranjčevića,residential,False,True,82.494,"LINESTRING (19.0005148 45.347392, 18.9999698 45.3474407, 18.9997052 45.347461, 18.9994661 45.3474759)",,50,
289022526,,Ukrajinska ulica,residential,False,True,83.805,"LINESTRING (19.0015818 45.3473166, 19.0005148 45.347392)",,,
289022526,,Ukrajinska ulica,residential,False,False,332.202,"LINESTRING (19.0015818 45.3473166, 19.0012822 45.3457803, 19.0010378 45.3444719, 19.0010319 45.3443547)",,,
289022527,,Ulica fra. Antuna Tomaševića,residential,False,False,89.38,"LINESTRING (19.0015818 45.3473166, 19.0016204 45.3474624, 19.0016149 45.3475836, 19.0015733 45.3479678, 19.0016017 45.3480487, 19.0016789 45.3480856)",,,
41428295,4137,Ulica Vatroslava Lisinskog,secondary,False,False,86.824,"LINESTRING (19.0010319 45.3443547, 18.9999227 45.3443108)",2,,
41428295,4137,Ulica Vatroslava Lisinskog,secondary,False,True,46.894,"LINESTRING (19.0010319 45.3443547, 19.0016308 45.3443806)",2,,
289022526,,Ukrajinska ulica,residential,False,True,332.202,"LINESTRING (19.0010319 45.3443547, 19.0010378 45.3444719, 19.0012822 45.3457803, 19.0015818 45.3473166)",,,
289022527,,Ulica fra. Antuna Tomaševića,residential,False,True,10.68,"LINESTRING (19.0018146 45.348097, 19.0016789 45.3480856)",,,
