osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,bridge
40824211,,33018,Rajičevac,tertiary,False,True,218.962,"LINESTRING (16.6324648 45.5751614, 16.632389 45.5746824, 16.6323517 45.5742392, 16.6323498 45.5740352, 16.6323498 45.5738027, 16.632369 45.5735581, 16.6323988 45.5731969)",,
40824212,,,Ulica Julija Banderijera,residential,False,True,170.917,"LINESTRING (16.6220001 45.572516, 16.6236482 45.5715003)",,
40824209,,,Ulica Josipa Badalića,residential,False,True,103.355,"LINESTRING (16.6220001 45.572516, 16.6227597 45.5732135, 16.6228051 45.5732552)",,
40824212,,,Ulica Julija Banderijera,residential,False,False,102.02799999999999,"LINESTRING (16.6220001 45.572516, 16.6218874 45.572562, 16.6215232 45.5726722, 16.6212401 45.572759, 16.6208067 45.5728942)",,
368668686,2,3124,Kutinska ulica,secondary,False,False,17.799,"LINESTRING (16.6299291 45.5690495, 16.6297066 45.5690864)",,
40824211,,33018,Rajičevac,tertiary,False,False,535.173,"LINESTRING (16.6299291 45.5690495, 16.6299549 45.5691114, 16.6300227 45.5691963, 16.6300955 45.5692705, 16.6303385 45.5694633, 16.6306347 45.5696613, 16.6311302 45.5698928, 16.6314944 45.5700205, 16.6316724 45.570098, 16.6317101 45.5701242, 16.6317492 45.5701619, 16.631772 45.5702051, 16.6317952 45.5702566, 16.6318681 45.5706259, 16.6319206 45.5709122, 16.6319598 45.5710827, 16.6320179 45.5712593, 16.632162 45.5716273, 16.6322938 45.5719598, 16.6323312 45.572091, 16.6323624 45.5722238, 16.6323807 45.5723437, 16.6323967 45.5724901, 16.6323988 45.5731969)",,
"[239822646, 239822645, 368668686]",2,3124,"['Kutinska', 'Kutinska ulica']",secondary,False,"[False, True]",337.875,"LINESTRING (16.6299291 45.5690495, 16.6301114 45.5690232, 16.6304951 45.56898, 16.6309032 45.5689493, 16.6310926 45.5689231, 16.6312492 45.5688976, 16.6314058 45.5688474, 16.6315388 45.5687903, 16.6316706 45.5687124, 16.6317886 45.5686128, 16.6319601 45.5684412, 16.6321107 45.5682821, 16.632279 45.5680915, 16.6324684 45.5678793, 16.6325796 45.5677478, 16.6329832 45.5672255)",,yes
40824212,,,Ulica Julija Banderijera,residential,False,False,196.395,"LINESTRING (16.6259837 45.5700951, 16.6259109 45.5701347, 16.6247678 45.5708174, 16.6240646 45.5712416)",,
720201450,2,,Trg grofova Erdödyja,residential,False,False,136.887,"LINESTRING (16.6259837 45.5700951, 16.625865 45.5699916, 16.625533 45.569688, 16.6251536 45.5694053, 16.6248238 45.5691722)",,
720201450,2,,Trg grofova Erdödyja,residential,False,True,103.16,"LINESTRING (16.6259837 45.5700951, 16.6261165 45.5702146, 16.6264732 45.5705506, 16.626785 45.570834)",,
40824212,,,Ulica Julija Banderijera,residential,False,True,102.02799999999999,"LINESTRING (16.6208067 45.5728942, 16.6212401 45.572759, 16.6215232 45.5726722, 16.6218874 45.572562, 16.6220001 45.572516)",,
40840922,,,Ulica braće Weiss,residential,False,False,117.836,"LINESTRING (16.6237228 45.5698535, 16.6225645 45.5705358)",,
40840922,,,Ulica braće Weiss,residential,False,True,114.387,"LINESTRING (16.6237228 45.5698535, 16.624755 45.569215, 16.6248238 45.5691722)",,
40840916,1,,Trg grofova Erdodyja,residential,True,False,12.436,"LINESTRING (16.626785 45.570834, 16.626843 45.5708507, 16.6268877 45.5708537, 16.6269396 45.5708502)",,
720201450,2,,Trg grofova Erdödyja,residential,False,False,103.16,"LINESTRING (16.626785 45.570834, 16.6264732 45.5705506, 16.6261165 45.5702146, 16.6259837 45.5700951)",,
40840922,,,Ulica braće Weiss,residential,False,False,114.387,"LINESTRING (16.6248238 45.5691722, 16.624755 45.569215, 16.6237228 45.5698535)",,
720201450,2,,Trg grofova Erdödyja,residential,False,True,136.887,"LINESTRING (16.6248238 45.5691722, 16.6251536 45.5694053, 16.625533 45.569688, 16.625865 45.5699916, 16.6259837 45.5700951)",,
882871896,2,,Sisačka ulica,residential,False,False,61.165,"LINESTRING (16.6248238 45.5691722, 16.6244766 45.5689512, 16.6244164 45.5689021, 16.6243737 45.5688597, 16.6243526 45.5688072, 16.6243552 45.5687568)",,
40840919,,,Ulica Alojzija Stepinca,residential,False,False,99.56800000000001,"LINESTRING (16.6266211 45.5716729, 16.627002 45.5720475, 16.6272085 45.572221, 16.6274108 45.5723758)",,
720201454,,3124,Zagrebačka ulica,secondary,False,False,137.751,"LINESTRING (16.6266211 45.5716729, 16.6258925 45.5719897, 16.625118 45.5723268)",,
720201454,,3124,Zagrebačka ulica,secondary,False,True,52.972,"LINESTRING (16.6266211 45.5716729, 16.6266958 45.5716382, 16.6271984 45.5714207)",,
40840919,,,Ulica Alojzija Stepinca,residential,False,True,99.568,"LINESTRING (16.6274108 45.5723758, 16.6272085 45.572221, 16.627002 45.5720475, 16.6266211 45.5716729)",,
365118750,,,Ulica Alojzija Stepinca,residential,False,False,58.906000000000006,"LINESTRING (16.6274108 45.5723758, 16.6275665 45.5725008, 16.6273691 45.5725789, 16.6274108 45.5723758)",,
365118750,,,Ulica Alojzija Stepinca,residential,False,True,58.906000000000006,"LINESTRING (16.6274108 45.5723758, 16.6273691 45.5725789, 16.6275665 45.5725008, 16.6274108 45.5723758)",,
40840920,,,Obleanov prolaz,residential,True,False,146.031,"LINESTRING (16.625118 45.5723268, 16.6247644 45.5720048, 16.6244965 45.571732, 16.6240646 45.5712416)",,
720201454,,3124,Zagrebačka ulica,secondary,False,False,208.31400000000002,"LINESTRING (16.625118 45.5723268, 16.6245796 45.5725847, 16.6241024 45.5728078, 16.6236756 45.5729933, 16.6232771 45.5731205, 16.6228051 45.5732552)",,
720201454,,3124,Zagrebačka ulica,secondary,False,True,137.751,"LINESTRING (16.625118 45.5723268, 16.6258925 45.5719897, 16.6266211 45.5716729)",,
40824212,,,Ulica Julija Banderijera,residential,False,False,43.336,"LINESTRING (16.6240646 45.5712416, 16.6236482 45.5715003)",,
40824212,,,Ulica Julija Banderijera,residential,False,True,196.39499999999998,"LINESTRING (16.6240646 45.5712416, 16.6247678 45.5708174, 16.6259109 45.5701347, 16.6259837 45.5700951)",,
40824212,,,Ulica Julija Banderijera,residential,False,False,170.917,"LINESTRING (16.6236482 45.5715003, 16.6220001 45.572516)",,
40824212,,,Ulica Julija Banderijera,residential,False,True,43.336,"LINESTRING (16.6236482 45.5715003, 16.6240646 45.5712416)",,
40840921,,,Ulica Milke Trnine,residential,False,False,136.477,"LINESTRING (16.6236482 45.5715003, 16.6228392 45.5707986, 16.6225645 45.5705358)",,
40840922,,,Ulica braće Weiss,residential,False,True,31.121,"LINESTRING (16.6211358 45.571388, 16.6214343 45.5712018)",,
40856575,,,,unclassified,False,False,67.291,"LINESTRING (16.6229504 45.5682795, 16.6231745 45.5680308, 16.6234432 45.567783)",,
839844303,2,D36,Sisačka ulica,primary,False,True,121.55199999999999,"LINESTRING (16.6229504 45.5682795, 16.6234079 45.5684362, 16.6238125 45.5685725, 16.6243552 45.5687568)",,
40856575,,,,unclassified,False,True,67.291,"LINESTRING (16.6234432 45.567783, 16.6231745 45.5680308, 16.6229504 45.5682795)",,
40840922,,,Ulica braće Weiss,residential,False,False,53.463,"LINESTRING (16.6225645 45.5705358, 16.6220424 45.5708482)",,
40840922,,,Ulica braće Weiss,residential,False,True,117.836,"LINESTRING (16.6225645 45.5705358, 16.6237228 45.5698535)",,
40840921,,,Ulica Milke Trnine,residential,False,True,136.477,"LINESTRING (16.6225645 45.5705358, 16.6228392 45.5707986, 16.6236482 45.5715003)",,
239821436,,,,residential,False,False,159.031,"LINESTRING (16.6225645 45.5705358, 16.6223745 45.5703842, 16.6222375 45.5702605, 16.622109 45.5701835, 16.6219544 45.5701183, 16.6217854 45.5700732, 16.621697 45.570064, 16.6216396 45.5700763, 16.6215866 45.5701011, 16.6215424 45.5701351, 16.6212054 45.5705821)",,
40824208,,,Vinogradska ulica,residential,False,False,471.95199999999994,"LINESTRING (16.6300802 45.5751233, 16.6299799 45.5750602, 16.629902 45.5749961, 16.6298205 45.5749192, 16.6297401 45.5748254, 16.6296617 45.5747313, 16.6295862 45.5746311, 16.6294738 45.5744308, 16.6293753 45.5742319, 16.6292936 45.5740323, 16.6291702 45.5736635, 16.6290732 45.5733256, 16.6289715 45.5730731, 16.6287804 45.5726998, 16.628602 45.5724095, 16.6285254 45.5722998, 16.628257 45.5719307, 16.6280465 45.571715, 16.6278352 45.5715542, 16.6275566 45.5713385)",,
40824208,,,Vinogradska ulica,residential,False,True,189.439,"LINESTRING (16.6300802 45.5751233, 16.6301877 45.5751628, 16.6303208 45.575208, 16.6304537 45.5752423, 16.6305765 45.5752628, 16.6307034 45.5752731, 16.6308759 45.5752665, 16.6311244 45.5752469, 16.6318334 45.5751951, 16.6324648 45.5751614)",,
42135026,1,3124,Zagrebačka ulica,secondary,True,False,14.469,"LINESTRING (16.6271984 45.5714207, 16.6272211 45.5713883, 16.627228 45.5713622, 16.6272306 45.5713336, 16.6272199 45.5712955)",,
720201454,,3124,Zagrebačka ulica,secondary,False,False,52.972,"LINESTRING (16.6271984 45.5714207, 16.6266958 45.5716382, 16.6266211 45.5716729)",,
42135025,1,3124,Kutinska ulica,secondary,True,False,14.765,"LINESTRING (16.627143 45.5707691, 16.6271141 45.5708063, 16.6271077 45.5708435, 16.6271197 45.5708958)",,
238263849,2,3124,Kutinska ulica,secondary,False,False,229.693,"LINESTRING (16.627143 45.5707691, 16.6274845 45.5705941, 16.627582 45.5705259, 16.6276482 45.5704498, 16.627754 45.5702736, 16.6279213 45.5700364, 16.6280332 45.5699087, 16.6281343 45.5698152, 16.628259 45.5697126, 16.6283725 45.5696332, 16.628522 45.5695422, 16.6287168 45.5694477, 16.6290361 45.569323, 16.6291004 45.5692941)",,
40824208,,,Vinogradska ulica,residential,False,True,471.952,"LINESTRING (16.6275566 45.5713385, 16.6278352 45.5715542, 16.6280465 45.571715, 16.628257 45.5719307, 16.6285254 45.5722998, 16.628602 45.5724095, 16.6287804 45.5726998, 16.6289715 45.5730731, 16.6290732 45.5733256, 16.6291702 45.5736635, 16.6292936 45.5740323, 16.6293753 45.5742319, 16.6294738 45.5744308, 16.6295862 45.5746311, 16.6296617 45.5747313, 16.6297401 45.5748254, 16.6298205 45.5749192, 16.629902 45.5749961, 16.6299799 45.5750602, 16.6300802 45.5751233)",,
720201453,1,,Vinogradska ulica,residential,True,False,13.096,"LINESTRING (16.6275566 45.5713385, 16.6274927 45.5713184, 16.6274445 45.5713109, 16.6273957 45.5713117)",,
207359148,2,D36,Trg grofova Erdödyja,primary,False,False,381.95200000000006,"LINESTRING (16.6291778 45.5691468, 16.6290404 45.5691564, 16.6284314 45.569176, 16.6279471 45.5691852, 16.6273817 45.5691872, 16.6268105 45.5691723, 16.6265135 45.5691539, 16.6262316 45.5691237, 16.6260462 45.5691039, 16.625677 45.5690583, 16.6251223 45.5689555, 16.6249207 45.5689049, 16.6245061 45.568798, 16.6243552 45.5687568)",,
238263849,2,3124,Kutinska ulica,secondary,False,True,18.262999999999998,"LINESTRING (16.6291778 45.5691468, 16.6291797 45.5692005, 16.6291648 45.5692313, 16.6291466 45.5692577, 16.6291004 45.5692941)",,
368668686,2,3124,Kutinska ulica,secondary,False,True,41.747,"LINESTRING (16.6291778 45.5691468, 16.629348 45.5691333, 16.6295273 45.5691143, 16.6297066 45.5690864)",,
238264345,1,3124,,secondary,True,False,14.396999999999998,"LINESTRING (16.6329724 45.5668942, 16.6330083 45.5668591, 16.6330555 45.5668314, 16.6331111 45.5668127)",roundabout,
882871903,1,3160,Kolodvorska ulica,secondary,True,False,14.179000000000002,"LINESTRING (16.6329724 45.5668942, 16.6329782 45.5668503, 16.6329751 45.5668135, 16.6329675 45.5667911, 16.6329597 45.5667682)",,
238264345,1,3124,,secondary,True,False,23.894000000000002,"LINESTRING (16.6330093 45.5670945, 16.6329661 45.5670501, 16.6329446 45.5669985, 16.6329468 45.5669448, 16.6329724 45.5668942)",roundabout,
238264345,1,3124,,secondary,True,False,5.736,"LINESTRING (16.6331111 45.5668127, 16.6331837 45.5668039)",roundabout,
238264345,1,3124,,secondary,True,False,14.198,"LINESTRING (16.6331837 45.5668039, 16.6332442 45.5668082, 16.6333013 45.5668228, 16.6333516 45.5668467)",roundabout,
882871906,1,3124,Veliko Brdo,secondary,True,False,17.172,"LINESTRING (16.6331837 45.5668039, 16.6332266 45.5667783, 16.6332604 45.5667441, 16.6332838 45.5667178, 16.6333158 45.5666818)",,
238264345,1,3124,,secondary,True,False,20.436999999999998,"LINESTRING (16.6334354 45.5669693, 16.6334294 45.567015, 16.6334063 45.5670581, 16.6333678 45.5670953, 16.6333167 45.5671241)",roundabout,
238264345,1,3124,,secondary,True,False,13.883,"LINESTRING (16.6331664 45.5671483, 16.6331083 45.5671395, 16.6330549 45.5671212, 16.6330093 45.5670945)",roundabout,
882871901,1,3124,Kutinska ulica,secondary,True,False,16.67,"LINESTRING (16.6331664 45.5671483, 16.6331033 45.5671709, 16.6330501 45.5671934, 16.6329832 45.5672255)",,
238264345,1,3124,,secondary,True,False,12.157,"LINESTRING (16.6333167 45.5671241, 16.6332443 45.5671446, 16.6331664 45.5671483)",roundabout,
882871907,1,3124,Veliko Brdo,secondary,True,False,18.802,"LINESTRING (16.6333158 45.5666818, 16.633316 45.5667275, 16.633323 45.5667988, 16.6333516 45.5668467)",,
40824211,,33018,Rajičevac,tertiary,False,False,218.962,"LINESTRING (16.6323988 45.5731969, 16.632369 45.5735581, 16.6323498 45.5738027, 16.6323498 45.5740352, 16.6323517 45.5742392, 16.632389 45.5746824, 16.6324648 45.5751614)",,
40824211,,33018,Rajičevac,tertiary,False,True,535.1729999999999,"LINESTRING (16.6323988 45.5731969, 16.6323967 45.5724901, 16.6323807 45.5723437, 16.6323624 45.5722238, 16.6323312 45.572091, 16.6322938 45.5719598, 16.632162 45.5716273, 16.6320179 45.5712593, 16.6319598 45.5710827, 16.6319206 45.5709122, 16.6318681 45.5706259, 16.6317952 45.5702566, 16.631772 45.5702051, 16.6317492 45.5701619, 16.6317101 45.5701242, 16.6316724 45.570098, 16.6314944 45.5700205, 16.6311302 45.5698928, 16.6306347 45.5696613, 16.6303385 45.5694633, 16.6300955 45.5692705, 16.6300227 45.5691963, 16.6299549 45.5691114, 16.6299291 45.5690495)",,
239623999,,,Ulica Antuna Nemčića,residential,False,False,190.779,"LINESTRING (16.6323988 45.5731969, 16.6316993 45.5733125, 16.6310562 45.5734342, 16.6309904 45.5734542, 16.6309428 45.5734873, 16.6309395 45.5735332, 16.630978 45.57382, 16.6310285 45.5741331)",,
239623999,,,Ulica Antuna Nemčića,residential,False,True,190.779,"LINESTRING (16.6310285 45.5741331, 16.630978 45.57382, 16.6309395 45.5735332, 16.6309428 45.5734873, 16.6309904 45.5734542, 16.6310562 45.5734342, 16.6316993 45.5733125, 16.6323988 45.5731969)",,
40840922,,,Ulica braće Weiss,residential,False,False,31.121,"LINESTRING (16.6214343 45.5712018, 16.6211358 45.571388)",,
40840922,,,Ulica braće Weiss,residential,False,True,61.534,"LINESTRING (16.6214343 45.5712018, 16.6220424 45.5708482)",,
239821436,,,,residential,False,True,93.816,"LINESTRING (16.6214343 45.5712018, 16.6210582 45.5710914, 16.621014 45.5710635, 16.6209875 45.5710202, 16.6209831 45.5709707, 16.6210007 45.5709089, 16.6212054 45.5705821)",,
882871904,1,3160,Kolodvorska ulica,secondary,True,False,12.908000000000001,"LINESTRING (16.6329597 45.5667682, 16.633009 45.5667901, 16.6330553 45.5668035, 16.6331111 45.5668127)",,
40840916,1,,Trg grofova Erdodyja,residential,True,False,15.226,"LINESTRING (16.6268915 45.5709485, 16.6268376 45.5708988, 16.626785 45.570834)",,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,12.558000000000002,"LINESTRING (16.6268915 45.5709485, 16.6268847 45.5709051, 16.6269023 45.5708722, 16.6269396 45.5708502)",roundabout,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,42.946000000000005,"LINESTRING (16.6271197 45.5708958, 16.6273963 45.5711881, 16.6274189 45.57122)",roundabout,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,46.284,"LINESTRING (16.6272199 45.5712955, 16.6268915 45.5709485)",roundabout,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,4.538,"LINESTRING (16.6273957 45.5713117, 16.6273466 45.5713337)",roundabout,
1012556163,1,3124,Zagrebačka ulica,secondary,True,False,15.055,"LINESTRING (16.6273466 45.5713337, 16.6271984 45.5714207)",,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,11.711,"LINESTRING (16.6273466 45.5713337, 16.627298 45.5713386, 16.6272588 45.5713256, 16.6272199 45.5712955)",roundabout,
720201453,1,,Vinogradska ulica,residential,True,False,16.986,"LINESTRING (16.6274189 45.57122, 16.6275566 45.5713385)",,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,10.84,"LINESTRING (16.6274189 45.57122, 16.6274284 45.5712552, 16.6274188 45.5712842, 16.6273957 45.5713117)",roundabout,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,4.187,"LINESTRING (16.6269396 45.5708502, 16.6269918 45.5708411)",roundabout,
1012556162,1,3124,Kutinska ulica,secondary,True,False,14.234,"LINESTRING (16.6269918 45.5708411, 16.627143 45.5707691)",,
40840923,2,3124,Trg grofova Erdödyja,secondary,True,False,12.267,"LINESTRING (16.6269918 45.5708411, 16.6270388 45.5708461, 16.6270848 45.5708637, 16.6271197 45.5708958)",roundabout,
841420038,,,,residential,False,False,71.556,"LINESTRING (16.6212054 45.5705821, 16.6220424 45.5708482)",,
239821436,,,,residential,False,False,93.816,"LINESTRING (16.6212054 45.5705821, 16.6210007 45.5709089, 16.6209831 45.5709707, 16.6209875 45.5710202, 16.621014 45.5710635, 16.6210582 45.5710914, 16.6214343 45.5712018)",,
239821436,,,,residential,False,True,159.031,"LINESTRING (16.6212054 45.5705821, 16.6215424 45.5701351, 16.6215866 45.5701011, 16.6216396 45.5700763, 16.621697 45.570064, 16.6217854 45.5700732, 16.6219544 45.5701183, 16.622109 45.5701835, 16.6222375 45.5702605, 16.6223745 45.5703842, 16.6225645 45.5705358)",,
40840922,,,Ulica braće Weiss,residential,False,False,61.534,"LINESTRING (16.6220424 45.5708482, 16.6214343 45.5712018)",,
40840922,,,Ulica braće Weiss,residential,False,True,53.463,"LINESTRING (16.6220424 45.5708482, 16.6225645 45.5705358)",,
841420038,,,,residential,False,True,71.556,"LINESTRING (16.6220424 45.5708482, 16.6212054 45.5705821)",,
"[239822645, 239822646, 368668686]",2,3124,"['Kutinska', 'Kutinska ulica']",secondary,False,"[False, True]",337.875,"LINESTRING (16.6329832 45.5672255, 16.6325796 45.5677478, 16.6324684 45.5678793, 16.632279 45.5680915, 16.6321107 45.5682821, 16.6319601 45.5684412, 16.6317886 45.5686128, 16.6316706 45.5687124, 16.6315388 45.5687903, 16.6314058 45.5688474, 16.6312492 45.5688976, 16.6310926 45.5689231, 16.6309032 45.5689493, 16.6304951 45.56898, 16.6301114 45.5690232, 16.6299291 45.5690495)",,yes
882871905,1,3124,Kutinska ulica,secondary,True,False,14.898,"LINESTRING (16.6329832 45.5672255, 16.6330005 45.5671839, 16.6330148 45.5671379, 16.6330093 45.5670945)",,
238263849,2,3124,Kutinska ulica,secondary,False,False,18.262999999999998,"LINESTRING (16.6291004 45.5692941, 16.6291466 45.5692577, 16.6291648 45.5692313, 16.6291797 45.5692005, 16.6291778 45.5691468)",,
238263849,2,3124,Kutinska ulica,secondary,False,True,229.69300000000004,"LINESTRING (16.6291004 45.5692941, 16.6290361 45.569323, 16.6287168 45.5694477, 16.628522 45.5695422, 16.6283725 45.5696332, 16.628259 45.5697126, 16.6281343 45.5698152, 16.6280332 45.5699087, 16.6279213 45.5700364, 16.627754 45.5702736, 16.6276482 45.5704498, 16.627582 45.5705259, 16.6274845 45.5705941, 16.627143 45.5707691)",,
