osmid,oneway,lanes,ref,highway,junction,reversed,length,geometry,name,maxspeed
39979782,False,2,,residential,,False,26.752,"LINESTRING (16.4372586 46.3878088, 16.4372866 46.3877453, 16.4372979 46.3877196, 16.43736 46.3875786)",Ulica Ljudevita Gaja,
452982502,False,2,GC01,secondary,,False,51.614000000000004,"LINESTRING (16.4372586 46.3878088, 16.4373434 46.3878322, 16.4378834 46.3879812)",Ulica Otokara Keršovanija,
145312299,True,1,GC01,secondary,roundabout,False,17.709,"LINESTRING (16.4401452 46.3882064, 16.4401455 46.3881798, 16.4401529 46.3881538, 16.4401672 46.3881291, 16.4401878 46.3881067, 16.440214 46.3880873, 16.4402449 46.3880715)",,50
162093601,True,1,GC01,secondary,,False,30.852,"LINESTRING (16.4401452 46.3882064, 16.4400203 46.3881676, 16.4397644 46.3881194)",Ulica Otokara Keršovanija,
39979781,False,2,,residential,,False,98.475,"LINESTRING (16.4350045 46.3857672, 16.4355465 46.3856706, 16.4362463 46.3855424)",Mlinska ulica,50
39979781,False,2,,residential,,True,63.742,"LINESTRING (16.4350045 46.3857672, 16.4349402 46.3857792, 16.4347047 46.3858207, 16.4344932 46.385859, 16.4343385 46.3859068, 16.4343001 46.3859187, 16.4342766 46.3859268, 16.4342426 46.3859397, 16.4342197 46.3859482)",Mlinska ulica,50
"[39977899, 35019838]",True,2,,residential,,False,179.788,"LINESTRING (16.4378834 46.3879812, 16.4378823 46.3880552, 16.4378638 46.3882741, 16.4377873 46.3882794, 16.4376701 46.3882876, 16.4371242 46.3883257, 16.4367014 46.3883594, 16.4361029 46.3883672, 16.4360486 46.3883679, 16.4359521 46.3883611)",Ulica Valenta Morandinija,
452982502,False,2,GC01,secondary,,False,65.373,"LINESTRING (16.4378834 46.3879812, 16.4380225 46.3879999, 16.4386326 46.3880743, 16.4387234 46.3880789)",Ulica Otokara Keršovanija,
452982502,False,2,GC01,secondary,,True,51.614000000000004,"LINESTRING (16.4378834 46.3879812, 16.4373434 46.3878322, 16.4372586 46.3878088)",Ulica Otokara Keršovanija,
39977898,False,2,,residential,,False,63.661,"LINESTRING (16.4359521 46.3883611, 16.4360595 46.3881474, 16.4360721 46.3879502, 16.4360683 46.3879094, 16.436058 46.3878584, 16.4360401 46.3878032)",Ulica Matice hrvatske,
39977898,False,2,,residential,,True,71.064,"LINESTRING (16.4359521 46.3883611, 16.4358085 46.3885473, 16.4357697 46.3887408, 16.4357755 46.3888069, 16.435798 46.3889728)",Ulica Matice hrvatske,
145312299,True,1,GC01,secondary,roundabout,False,16.552,"LINESTRING (16.4405539 46.3881574, 16.4405607 46.3881868, 16.4405585 46.3882165, 16.4405475 46.3882453, 16.4405281 46.3882719, 16.4405012 46.3882952)",,50
378144462,True,1,GC03,secondary,,False,34.973,"LINESTRING (16.4405539 46.3881574, 16.4406896 46.3881955, 16.4407664 46.388216, 16.4409783 46.3882724)",,
299747052,True,1,GC02,secondary,roundabout,False,6.857,"LINESTRING (16.4359419 46.3928045, 16.4359196 46.3928049, 16.4358974 46.392803, 16.4358758 46.392799, 16.4358552 46.392793)",,
385818820,True,2,,residential,,False,23.836,"LINESTRING (16.4359419 46.3928045, 16.4359131 46.3928998, 16.4358441 46.3930067)",Ulica Ivana Gorana Kovačića,
35340498,False,2,,residential,,False,189.83499999999998,"LINESTRING (16.4432483 46.3926182, 16.4431794 46.3926295, 16.4431222 46.3926384, 16.4424833 46.3927372, 16.4409804 46.3929696, 16.4409306 46.3929773, 16.4408332 46.3929924)",Ulica Stanka Vraza,
35340498,False,2,,residential,,True,189.835,"LINESTRING (16.4408332 46.3929924, 16.4409306 46.3929773, 16.4409804 46.3929696, 16.4424833 46.3927372, 16.4431222 46.3926384, 16.4431794 46.3926295, 16.4432483 46.3926182)",Ulica Stanka Vraza,
39977903,False,2,,residential,,False,101.87100000000001,"LINESTRING (16.4408332 46.3929924, 16.4408 46.3929257, 16.4404703 46.3922625, 16.4404023 46.3921258)",Ulica Ivana Mažuranića,
452982502,False,2,GC01,secondary,,False,42.393,"LINESTRING (16.4392133 46.3880902, 16.4397644 46.3881194)",Ulica Otokara Keršovanija,
37386275,True,1,,residential,,False,229.83099999999996,"LINESTRING (16.4392133 46.3880902, 16.4392134 46.3880178, 16.4392385 46.3878305, 16.4392555 46.387726, 16.4392939 46.3875971, 16.4393338 46.3874976, 16.4393729 46.3874148, 16.4394339 46.3873152, 16.4395188 46.3872319, 16.4396707 46.387136, 16.4398082 46.387089, 16.4402062 46.3869531, 16.4408071 46.3867631, 16.4409402 46.3867195, 16.441016 46.3866954)",Ulica Ruđera Boškovića,
452982502,False,2,GC01,secondary,,True,37.596000000000004,"LINESTRING (16.4392133 46.3880902, 16.4391341 46.3880883, 16.4387234 46.3880789)",Ulica Otokara Keršovanija,
39977898,False,2,,residential,,True,63.661,"LINESTRING (16.4360401 46.3878032, 16.436058 46.3878584, 16.4360683 46.3879094, 16.4360721 46.3879502, 16.4360595 46.3881474, 16.4359521 46.3883611)",Ulica Matice hrvatske,
452982503,False,2,,residential,,False,22.65,"LINESTRING (16.4360401 46.3878032, 16.4360253 46.3877632, 16.4360014 46.3877212, 16.4359385 46.3876288, 16.4359292 46.387615)",Ulica Matice hrvatske,
39865653,False,,,residential,,False,103.425,"LINESTRING (16.4432942 46.3887523, 16.443276 46.388792, 16.4432584 46.3888304, 16.4428879 46.3896392)",Ulica Stjepana Bencea,
378144461,False,2,GC03,secondary,,True,185.928,"LINESTRING (16.4432942 46.3887523, 16.4424637 46.3886376, 16.4419879 46.388527, 16.4417583 46.3884737, 16.4409783 46.3882724)",Ulica Stjepana Radića,
39865654,False,,,residential,,False,36.555,"LINESTRING (16.4428879 46.3896392, 16.4433343 46.3897544)",Ulica Stjepana Bencea,
39865653,False,,,residential,,False,151.38,"LINESTRING (16.4428879 46.3896392, 16.4420944 46.3893913, 16.4417209 46.3893067, 16.4414367 46.3892587, 16.4413718 46.3892747, 16.4413476 46.3893082, 16.4413271 46.3893568, 16.4412979 46.3894191, 16.4412888 46.3894322, 16.4412439 46.3894972)",Ulica Stjepana Bencea,
39865653,False,,,residential,,True,103.42499999999998,"LINESTRING (16.4428879 46.3896392, 16.4432584 46.3888304, 16.443276 46.388792, 16.4432942 46.3887523)",Ulica Stjepana Bencea,
39865654,False,,,residential,,True,36.555,"LINESTRING (16.4433343 46.3897544, 16.4428879 46.3896392)",Ulica Stjepana Bencea,
59291261,False,2,,residential,,False,24.387,"LINESTRING (16.4304723 46.391198, 16.4303495 46.3914003)",Planinarski put,
59291263,False,,,residential,,False,78.172,"LINESTRING (16.4304723 46.391198, 16.4307349 46.39082, 16.4308598 46.3906438, 16.4309157 46.390565)",,
59291261,False,2,,residential,,True,24.387,"LINESTRING (16.4303495 46.3914003, 16.4304723 46.391198)",Planinarski put,
39977429,False,2,,residential,,False,229.666,"LINESTRING (16.4303495 46.3914003, 16.4307992 46.3915074, 16.4316537 46.3917108, 16.4326106 46.3919386, 16.4330623 46.3920493, 16.4331038 46.3920551, 16.4331748 46.3920818)",Ulica Franje Punčeca,
182186645,False,2,GC02,secondary,,True,48.369,"LINESTRING (16.4316769 46.3905121, 16.4311545 46.3902684)",Zrinsko-Frankopanska ulica,
182186635,False,2,GC02,secondary,,True,110.368,"LINESTRING (16.4316769 46.3905121, 16.4322713 46.3907251, 16.4325066 46.3907915, 16.4329911 46.3909119)",Zrinsko-Frankopanska ulica,
"[182186641, 1082088338]",True,1,GC02,secondary,,False,223.65599999999998,"LINESTRING (16.4316769 46.3905121, 16.432042 46.3906046, 16.4323601 46.3906771, 16.4332866 46.3908308, 16.433749 46.3909063, 16.4337787 46.3909098, 16.4339194 46.3909262, 16.4340502 46.3909401, 16.4345054 46.3909803)",Zrinsko-Frankopanska ulica,30
33428666,True,1,GC02,secondary,roundabout,False,42.19,"LINESTRING (16.4333086 46.3909642, 16.4334084 46.3909324, 16.433518 46.3909254, 16.4336246 46.3909442, 16.4337159 46.3909866, 16.4337813 46.3910476)",,50
"[619195079, 59291263]",False,,,residential,,False,37.733000000000004,"LINESTRING (16.4309157 46.390565, 16.4310552 46.3903869, 16.4310965 46.3903342, 16.4311545 46.3902684)",,
59291263,False,,,residential,,True,78.172,"LINESTRING (16.4309157 46.390565, 16.4308598 46.3906438, 16.4307349 46.39082, 16.4304723 46.391198)",,
61589530,False,2,,residential,,False,69.943,"LINESTRING (16.441016 46.3866954, 16.44098 46.386641, 16.4409641 46.386617, 16.4408213 46.386401, 16.4406587 46.386155, 16.4406376 46.3861231)",Ulica Nikole Tesle,
61589530,False,2,,residential,,False,57.967999999999996,"LINESTRING (16.4406376 46.3861231, 16.4404023 46.3857294, 16.440382 46.3856953, 16.4403504 46.3856409)",Ulica Nikole Tesle,
61589531,False,2,,residential,,True,370.23999999999995,"LINESTRING (16.4406376 46.3861231, 16.4407045 46.3860946, 16.4410572 46.3859443, 16.4417335 46.385648, 16.442105 46.385527, 16.4422698 46.3854633, 16.4423541 46.3853853, 16.4424047 46.3852792, 16.4423866 46.385197, 16.4423355 46.3851074, 16.4422704 46.3850373, 16.4421696 46.3849813, 16.4420128 46.3849607, 16.4418214 46.3849883, 16.4413728 46.3851085, 16.4409778 46.3852828, 16.4404303 46.3855967, 16.4403504 46.3856409)",Ulica Lavoslava Ružičke,
61589530,False,2,,residential,,True,69.943,"LINESTRING (16.4406376 46.3861231, 16.4406587 46.386155, 16.4408213 46.386401, 16.4409641 46.386617, 16.44098 46.386641, 16.441016 46.3866954)",Ulica Nikole Tesle,
61589530,False,2,,residential,,True,57.967999999999996,"LINESTRING (16.4403504 46.3856409, 16.440382 46.3856953, 16.4404023 46.3857294, 16.4406376 46.3861231)",Ulica Nikole Tesle,
61589531,False,2,,residential,,False,370.23999999999995,"LINESTRING (16.4403504 46.3856409, 16.4404303 46.3855967, 16.4409778 46.3852828, 16.4413728 46.3851085, 16.4418214 46.3849883, 16.4420128 46.3849607, 16.4421696 46.3849813, 16.4422704 46.3850373, 16.4423355 46.3851074, 16.4423866 46.385197, 16.4424047 46.3852792, 16.4423541 46.3853853, 16.4422698 46.3854633, 16.442105 46.385527, 16.4417335 46.385648, 16.4410572 46.3859443, 16.4407045 46.3860946, 16.4406376 46.3861231)",Ulica Lavoslava Ružičke,
61589531,False,2,,residential,,True,124.333,"LINESTRING (16.4403504 46.3856409, 16.4402619 46.3856964, 16.4391509 46.386393)",Ulica Lavoslava Ružičke,
710486103,False,2,,residential,,False,69.99,"LINESTRING (16.4403504 46.3856409, 16.4402947 46.385561, 16.4402732 46.3855302, 16.4400713 46.3852241, 16.4400091 46.3851922, 16.4399384 46.3851753, 16.4398462 46.3851898)",Ulica Nikole Tesle,
39979782,False,2,,residential,,True,26.752,"LINESTRING (16.43736 46.3875786, 16.4372979 46.3877196, 16.4372866 46.3877453, 16.4372586 46.3878088)",Ulica Ljudevita Gaja,
61589531,False,2,,residential,,False,190.452,"LINESTRING (16.43736 46.3875786, 16.4373844 46.3875636, 16.4378998 46.3872487, 16.4381013 46.3871109, 16.4382068 46.3870387, 16.4385538 46.3868014, 16.4391509 46.386393)",Ulica Lavoslava Ružičke,
704288187,False,2,,residential,,False,247.324,"LINESTRING (16.43736 46.3875786, 16.4373071 46.3875332, 16.4368872 46.3871731, 16.4366348 46.386805, 16.4365704 46.3867236, 16.4364202 46.3863387, 16.436292 46.3857822, 16.4362692 46.3856625, 16.43626 46.3856144, 16.4362463 46.3855424)",Ulica Ljudevita Gaja,
61589531,False,2,,residential,,False,124.333,"LINESTRING (16.4391509 46.386393, 16.4402619 46.3856964, 16.4403504 46.3856409)",Ulica Lavoslava Ružičke,
61589531,False,2,,residential,,True,190.452,"LINESTRING (16.4391509 46.386393, 16.4385538 46.3868014, 16.4382068 46.3870387, 16.4381013 46.3871109, 16.4378998 46.3872487, 16.4373844 46.3875636, 16.43736 46.3875786)",Ulica Lavoslava Ružičke,
61589534,False,,,residential,,False,131.72899999999998,"LINESTRING (16.4391509 46.386393, 16.4391055 46.3862764, 16.4388397 46.3855938, 16.4388369 46.3855003, 16.438884 46.3854468, 16.4389866 46.3854063, 16.4391473 46.3853617)",Ulica Otona Kučere,
710486103,False,2,,residential,,True,69.99000000000001,"LINESTRING (16.4398462 46.3851898, 16.4399384 46.3851753, 16.4400091 46.3851922, 16.4400713 46.3852241, 16.4402732 46.3855302, 16.4402947 46.385561, 16.4403504 46.3856409)",Ulica Nikole Tesle,
61589534,False,,,residential,,True,131.729,"LINESTRING (16.4391473 46.3853617, 16.4389866 46.3854063, 16.438884 46.3854468, 16.4388369 46.3855003, 16.4388397 46.3855938, 16.4391055 46.3862764, 16.4391509 46.386393)",Ulica Otona Kučere,
378144458,False,2,GC01,secondary,,True,260.352,"LINESTRING (16.4431721 46.3863587, 16.4429616 46.3864883, 16.4429392 46.3865005, 16.4427221 46.3866182, 16.4424699 46.3867317, 16.442164 46.3868686, 16.4417554 46.3870474, 16.4413491 46.3872318, 16.4411238 46.3873663, 16.4410047 46.3874654, 16.4409238 46.387551, 16.4408494 46.3876296, 16.4407756 46.3877092, 16.4406745 46.3878184, 16.4406325 46.3878637)",Ulica dr. Ante Starčevića,50
61851333,False,2,,residential,,False,67.002,"LINESTRING (16.4381116 46.3926549, 16.4381519 46.3926172, 16.4386399 46.392175)",Ulica Martina Pušteka,
699701492,False,2,,residential,,False,163.162,"LINESTRING (16.4381116 46.3926549, 16.4379746 46.3926167, 16.4361895 46.3921755, 16.4361101 46.3921578)",Ulica Ivana Gundulića,
699701492,False,2,,residential,,True,89.159,"LINESTRING (16.4381116 46.3926549, 16.4382197 46.3927261, 16.4388631 46.3931377, 16.4389624 46.3932013)",Ulica Ivana Gundulića,
35018055,True,1,GC02,secondary,,False,49.614,"LINESTRING (16.4361101 46.3921578, 16.4360263 46.3924551, 16.4359768 46.3925943)",Ulica Ivana Gorana Kovačića,
699701492,False,2,,residential,,True,163.162,"LINESTRING (16.4361101 46.3921578, 16.4361895 46.3921755, 16.4379746 46.3926167, 16.4381116 46.3926549)",Ulica Ivana Gundulića,
39977903,False,2,,residential,,False,56.330999999999996,"LINESTRING (16.4404023 46.3921258, 16.4403547 46.3920227, 16.4403114 46.3918811, 16.4402835 46.3917616, 16.4402678 46.3916294)",Ulica Ivana Mažuranića,
39977903,False,2,,residential,,True,101.871,"LINESTRING (16.4404023 46.3921258, 16.4404703 46.3922625, 16.4408 46.3929257, 16.4408332 46.3929924)",Ulica Ivana Mažuranića,
61851332,False,2,,residential,,False,87.83899999999998,"LINESTRING (16.4404023 46.3921258, 16.4403184 46.3921569, 16.4401937 46.3921969, 16.4401165 46.39223, 16.4396586 46.3926114, 16.4395916 46.392666)",Ulica Marije Jurić Zagorke,
61851332,False,2,,residential,,False,76.625,"LINESTRING (16.4395916 46.392666, 16.4390363 46.3931384, 16.4389624 46.3932013)",Ulica Marije Jurić Zagorke,
61851332,False,2,,residential,,True,87.839,"LINESTRING (16.4395916 46.392666, 16.4396586 46.3926114, 16.4401165 46.39223, 16.4401937 46.3921969, 16.4403184 46.3921569, 16.4404023 46.3921258)",Ulica Marije Jurić Zagorke,
61851334,False,,,residential,,False,91.15,"LINESTRING (16.4395916 46.392666, 16.438682 46.3921977, 16.4386399 46.392175)",Ulica Petra Preradovića,
61851332,False,2,,residential,,True,76.625,"LINESTRING (16.4389624 46.3932013, 16.4390363 46.3931384, 16.4395916 46.392666)",Ulica Marije Jurić Zagorke,
699701492,False,2,,residential,,False,89.159,"LINESTRING (16.4389624 46.3932013, 16.4388631 46.3931377, 16.4382197 46.3927261, 16.4381116 46.3926549)",Ulica Ivana Gundulića,
61851333,False,2,,residential,,False,133.187,"LINESTRING (16.4386399 46.392175, 16.4386601 46.3921588, 16.4389463 46.3918855, 16.4389685 46.3918606, 16.4389825 46.3918393, 16.4390017 46.3917214, 16.4390546 46.3914291, 16.439091 46.3912051, 16.4390975 46.3911652, 16.4391068 46.3910575)",Ulica Martina Pušteka,
61851333,False,2,,residential,,True,67.002,"LINESTRING (16.4386399 46.392175, 16.4381519 46.3926172, 16.4381116 46.3926549)",Ulica Martina Pušteka,
61851334,False,,,residential,,False,123.35499999999999,"LINESTRING (16.4386399 46.392175, 16.4385741 46.3921369, 16.4383082 46.3919947, 16.4381318 46.3919146, 16.4380128 46.3918718, 16.4377485 46.3917946, 16.4375733 46.3917524, 16.437212 46.3917041)",Ulica Petra Preradovića,
61851334,False,,,residential,,True,91.15,"LINESTRING (16.4386399 46.392175, 16.438682 46.3921977, 16.4395916 46.392666)",Ulica Petra Preradovića,
61851333,False,2,,residential,,True,133.187,"LINESTRING (16.4391068 46.3910575, 16.4390975 46.3911652, 16.439091 46.3912051, 16.4390546 46.3914291, 16.4390017 46.3917214, 16.4389825 46.3918393, 16.4389685 46.3918606, 16.4389463 46.3918855, 16.4386601 46.3921588, 16.4386399 46.392175)",Ulica Martina Pušteka,
"[299747049, 749896917]",False,"['2', '3']",GC02,secondary,,False,61.039,"LINESTRING (16.4391068 46.3910575, 16.4393107 46.3910592, 16.4399026 46.3910537)",Ulica Tome Masaryka,50
299747049,False,2,GC02,secondary,,True,188.62199999999999,"LINESTRING (16.4391068 46.3910575, 16.4390189 46.3910568, 16.4382864 46.3910508, 16.4380833 46.3910492, 16.4375847 46.3910451, 16.4366971 46.3910378, 16.4366476 46.3910374)",Ulica Tome Masaryka,50
61851334,False,,,residential,,True,123.35500000000002,"LINESTRING (16.437212 46.3917041, 16.4375733 46.3917524, 16.4377485 46.3917946, 16.4380128 46.3918718, 16.4381318 46.3919146, 16.4383082 46.3919947, 16.4385741 46.3921369, 16.4386399 46.392175)",Ulica Petra Preradovića,
145312299,True,1,GC01,secondary,roundabout,False,11.775,"LINESTRING (16.4402449 46.3880715, 16.4402723 46.3880619, 16.4403014 46.3880552, 16.4403316 46.3880515, 16.4403623 46.3880509, 16.4403928 46.3880534)",,50
145312299,True,1,GC01,secondary,roundabout,False,8.346,"LINESTRING (16.4405012 46.3882952, 16.4404736 46.3883114, 16.4404423 46.3883241, 16.4404083 46.3883328)",,50
33428666,True,1,GC02,secondary,roundabout,False,12.001,"LINESTRING (16.4337605 46.3912727, 16.4337092 46.3913134, 16.4336452 46.3913445)",,50
385849733,True,1,GC02,secondary,,False,36.575,"LINESTRING (16.4337605 46.3912727, 16.4338139 46.3913192, 16.4338503 46.3913509, 16.4339865 46.3914524, 16.4340408 46.3915352)",,
145312299,True,1,GC01,secondary,roundabout,False,9.828,"LINESTRING (16.4404083 46.3883328, 16.4403447 46.388338, 16.4402818 46.3883295)",,50
"[378144457, 651457403]",True,"['1', '2']",GC02,secondary,,False,164.58800000000002,"LINESTRING (16.4404083 46.3883328, 16.440377 46.3884198, 16.4403721 46.3884629, 16.4403763 46.3886032, 16.4403838 46.3888575, 16.4403883 46.3888976, 16.4404118 46.3891056, 16.4404308 46.3893301, 16.4404515 46.3895758, 16.4404555 46.3896764, 16.4404512 46.3898085)",Trg Eugena Kvaternika,
299747060,True,1,GC04,secondary,,False,17.206,"LINESTRING (16.4310734 46.385781, 16.4310211 46.3858858, 16.4310021 46.3859277)",Kalnička ulica,
452982502,False,2,GC01,secondary,,True,42.393,"LINESTRING (16.4397644 46.3881194, 16.4392133 46.3880902)",Ulica Otokara Keršovanija,
104583310,True,1,GC01,secondary,,False,37.5,"LINESTRING (16.4397644 46.3881194, 16.4399116 46.3881208, 16.4400215 46.3881115, 16.4400465 46.3881091, 16.4402449 46.3880715)",Ulica Otokara Keršovanija,
33428666,True,1,GC02,secondary,roundabout,False,15.12,"LINESTRING (16.4331891 46.39107, 16.4332182 46.3910294, 16.4332586 46.3909936, 16.4333086 46.3909642)",,50
385849704,True,1,GC02,secondary,,False,23.528,"LINESTRING (16.4331891 46.39107, 16.433122 46.390991, 16.4330853 46.3909688, 16.4329911 46.3909119)",,
299747052,True,1,GC02,secondary,roundabout,False,10.471,"LINESTRING (16.4360562 46.3927583, 16.4360339 46.3927761, 16.4360065 46.3927901, 16.4359754 46.3927998, 16.4359419 46.3928045)",,
299747052,True,1,GC02,secondary,roundabout,False,6.414,"LINESTRING (16.4358065 46.3926278, 16.4358372 46.3926083, 16.4358744 46.392595)",,
385818818,True,1,GC02,secondary,,False,29.591,"LINESTRING (16.4358065 46.3926278, 16.435729 46.3925638, 16.435622 46.3924846, 16.4355615 46.3924229)",Ulica ZAVNOH-a,
