osmid,lanes,ref,highway,oneway,reversed,length,bridge,name,geometry,maxspeed,junction,tunnel
1029556455,1,6220,secondary,True,False,5.76,,,"LINESTRING (17.646762 43.0532507, 17.6467376 43.0532695, 17.6467065 43.0532819)",,roundabout,
144974386,,,residential,False,True,88.259,,Trg bana Jelačića,"LINESTRING (17.6449764 43.0531013, 17.6449509 43.0534444, 17.6449382 43.0536237, 17.6449247 43.0538102, 17.6449184 43.0538939)",,,
740938008,,,residential,False,False,147.455,,Ulica Ante Starčevića,"LINESTRING (17.6449764 43.0531013, 17.6445612 43.0530788, 17.6444954 43.0530503, 17.644474 43.0530035, 17.644488 43.0527914, 17.6445119 43.0526218, 17.6445358 43.0524516, 17.6445663 43.0520896)",,,
740938008,,,residential,False,True,69.105,,Ulica Ante Starčevića,"LINESTRING (17.6449764 43.0531013, 17.6455315 43.0531369, 17.6458243 43.0531489)",,,
144974382,,,residential,False,True,86.969,,Ulica kneza Domagoja,"LINESTRING (17.6449184 43.0538939, 17.6451453 43.0538835, 17.645355 43.0538872, 17.6459866 43.0539208)",,,
144974386,,,residential,False,False,88.259,,Trg bana Jelačića,"LINESTRING (17.6449184 43.0538939, 17.6449247 43.0538102, 17.6449382 43.0536237, 17.6449509 43.0534444, 17.6449764 43.0531013)",,,
41759303,3,D9,primary,False,True,117.613,,Ulica Ivana Gundulića,"LINESTRING (17.6484884 43.0540388, 17.6498707 43.0537249)",50,,
699231602,3,D9,primary,False,False,22.519,,Ulica Ivana Gundulića,"LINESTRING (17.6484884 43.0540388, 17.6482239 43.0540993)",50,,
645338494,,6220,secondary,False,True,8.074,,Dubrovačka,"LINESTRING (17.6486779 43.0491503, 17.6487763 43.0491402)",50,,
41759310,,6220,secondary,False,True,59.53,,Ulica kralja Zvonimira,"LINESTRING (17.6486779 43.0491503, 17.6486174 43.0491857, 17.6485481 43.04927, 17.6483485 43.0495374, 17.6483027 43.0496054)",50,,
645338494,,6220,secondary,False,False,8.074,,Dubrovačka,"LINESTRING (17.6487763 43.0491402, 17.6486779 43.0491503)",50,,
645338494,,6220,secondary,False,True,203.981,,Dubrovačka,"LINESTRING (17.6487763 43.0491402, 17.6488744 43.0491632, 17.6491478 43.0492489, 17.6493439 43.0493036, 17.6495088 43.0493441, 17.6497428 43.0493926, 17.6499286 43.0494126, 17.6501791 43.0494201, 17.650582 43.0493888, 17.6506306 43.0493823, 17.6508538 43.0493525, 17.6510986 43.0493013, 17.6511962 43.0492674)",50,,
529011098,,,residential,False,True,275.0,,Sportska ulica,"LINESTRING (17.6458243 43.0531489, 17.6458353 43.0530606, 17.6459091 43.0519274, 17.6459316 43.0515811, 17.6459172 43.0515547, 17.6459111 43.0514235, 17.6459206 43.0512217, 17.6459717 43.0506813)",,,
740938008,,,residential,False,False,69.105,,Ulica Ante Starčevića,"LINESTRING (17.6458243 43.0531489, 17.6455315 43.0531369, 17.6449764 43.0531013)",,,
740938008,,,residential,False,True,40.501999999999995,,Ulica Ante Starčevića,"LINESTRING (17.6458243 43.0531489, 17.6461039 43.0531611, 17.6463215 43.0531745)",,,
529011098,,,residential,False,False,274.99999999999994,,Sportska ulica,"LINESTRING (17.6459717 43.0506813, 17.6459206 43.0512217, 17.6459111 43.0514235, 17.6459172 43.0515547, 17.6459316 43.0515811, 17.6459091 43.0519274, 17.6458353 43.0530606, 17.6458243 43.0531489)",,,
529011098,,,residential,False,True,174.468,,Sportska ulica,"LINESTRING (17.6459717 43.0506813, 17.6453141 43.0506367, 17.6452668 43.0506171, 17.645236 43.0505616, 17.6452706 43.0501398, 17.6453099 43.0496614, 17.6453206 43.049618, 17.6453523 43.0495843)",,,
41751088,,,residential,False,False,196.97799999999998,,Antuna Gustava Matoša,"LINESTRING (17.6483027 43.0496054, 17.648388 43.0496417, 17.6491837 43.0499556, 17.6494509 43.0500758, 17.6496848 43.0501682, 17.6497576 43.050197, 17.6503572 43.0504282, 17.6504275 43.0504573)",,,
41759310,,6220,secondary,False,False,59.53,,Ulica kralja Zvonimira,"LINESTRING (17.6483027 43.0496054, 17.6483485 43.0495374, 17.6485481 43.04927, 17.6486174 43.0491857, 17.6486779 43.0491503)",50,,
41759310,,6220,secondary,False,True,193.10000000000002,,Ulica kralja Zvonimira,"LINESTRING (17.6483027 43.0496054, 17.6482806 43.0496409, 17.6481867 43.0498256, 17.6481169 43.0500217, 17.6480437 43.0503472, 17.6480349 43.0504564, 17.6480276 43.0505471, 17.6480514 43.0507055, 17.6480717 43.0507619, 17.6481125 43.0508749, 17.6481558 43.0509582, 17.6483232 43.0512799)",50,,
144974384,,,residential,False,False,196.587,,Mobine,"LINESTRING (17.6483027 43.0496054, 17.6482335 43.0495776, 17.6479903 43.0495059, 17.6476007 43.0494053, 17.6472297 43.0493146, 17.6466031 43.0491804, 17.6460894 43.0490816, 17.646005 43.0490598)",,,
41751085,,,residential,False,False,69.481,,Petra Zoranića,"LINESTRING (17.646005 43.0490598, 17.6458948 43.0491203, 17.6456803 43.0492417, 17.6455619 43.0493091, 17.6453254 43.049439)",,,
144974384,,,residential,False,True,196.58700000000002,,Mobine,"LINESTRING (17.646005 43.0490598, 17.6460894 43.0490816, 17.6466031 43.0491804, 17.6472297 43.0493146, 17.6476007 43.0494053, 17.6479903 43.0495059, 17.6482335 43.0495776, 17.6483027 43.0496054)",,,
41759328,2,,unclassified,False,False,211.26500000000001,,Hercegovačka ulica,"LINESTRING (17.6480105 43.0573513, 17.648121 43.0573664, 17.6487012 43.0574943, 17.6488144 43.0575193, 17.6491012 43.0575835, 17.6491876 43.0575901, 17.6492515 43.0575778, 17.6493255 43.0575466, 17.6493726 43.0574991, 17.6495094 43.0573041, 17.6495532 43.0572795, 17.6496025 43.0572738, 17.6496754 43.0572803, 17.6503203 43.0574032)",,,
"[180714152, 35934817, 180714151]",,,residential,False,True,109.601,,Put Narone,"LINESTRING (17.6480105 43.0573513, 17.6480436 43.0572729, 17.6480549 43.0572408, 17.6481533 43.0569607, 17.6482411 43.0566695, 17.6482808 43.0565635, 17.6482952 43.0563906)",,,yes
529011098,,,residential,False,False,16.304,,Sportska ulica,"LINESTRING (17.6453254 43.049439, 17.6453523 43.0495843)",,,
41751085,,,residential,False,True,69.481,,Petra Zoranića,"LINESTRING (17.6453254 43.049439, 17.6455619 43.0493091, 17.6456803 43.0492417, 17.6458948 43.0491203, 17.646005 43.0490598)",,,
740938008,,,residential,False,True,147.45499999999998,,Ulica Ante Starčevića,"LINESTRING (17.6445663 43.0520896, 17.6445358 43.0524516, 17.6445119 43.0526218, 17.644488 43.0527914, 17.644474 43.0530035, 17.6444954 43.0530503, 17.6445612 43.0530788, 17.6449764 43.0531013)",,,
41751088,,,residential,False,True,196.978,,Antuna Gustava Matoša,"LINESTRING (17.6504275 43.0504573, 17.6503572 43.0504282, 17.6497576 43.050197, 17.6496848 43.0501682, 17.6494509 43.0500758, 17.6491837 43.0499556, 17.648388 43.0496417, 17.6483027 43.0496054)",,,
529487299,,,residential,False,False,146.961,,O. Ante Gabrića,"LINESTRING (17.6504275 43.0504573, 17.6510045 43.0496437, 17.6510518 43.0495695, 17.6511836 43.049353, 17.6511966 43.0493013, 17.6511962 43.0492674)",,,
41759290,,,residential,False,True,89.60000000000001,,Paška Baburice,"LINESTRING (17.6520788 43.0491107, 17.6518241 43.0492633, 17.6517803 43.0493171, 17.6517247 43.0493916, 17.6516605 43.0494722, 17.6516294 43.0495193, 17.6516177 43.0495589, 17.6515976 43.0496677, 17.6515754 43.0497884)",,,
41759291,,,residential,False,True,37.117,,Fra Stanka Petrova,"LINESTRING (17.6520806 43.0492914, 17.652016 43.0493531, 17.6519642 43.0494059, 17.6519571 43.0494388, 17.6519758 43.0494693, 17.6519931 43.0494957, 17.6519772 43.0495199, 17.6519055 43.0495637)",,,
529487299,,,residential,False,True,146.961,,O. Ante Gabrića,"LINESTRING (17.6511962 43.0492674, 17.6511966 43.0493013, 17.6511836 43.049353, 17.6510518 43.0495695, 17.6510045 43.0496437, 17.6504275 43.0504573)",,,
645338494,,6220,secondary,False,False,203.981,,Dubrovačka,"LINESTRING (17.6511962 43.0492674, 17.6510986 43.0493013, 17.6508538 43.0493525, 17.6506306 43.0493823, 17.650582 43.0493888, 17.6501791 43.0494201, 17.6499286 43.0494126, 17.6497428 43.0493926, 17.6495088 43.0493441, 17.6493439 43.0493036, 17.6491478 43.0492489, 17.6488744 43.0491632, 17.6487763 43.0491402)",50,,
41759290,,,residential,False,False,89.6,,Paška Baburice,"LINESTRING (17.6515754 43.0497884, 17.6515976 43.0496677, 17.6516177 43.0495589, 17.6516294 43.0495193, 17.6516605 43.0494722, 17.6517247 43.0493916, 17.6517803 43.0493171, 17.6518241 43.0492633, 17.6520788 43.0491107)",,,
41759290,,,residential,False,True,54.486000000000004,,Paška Baburice,"LINESTRING (17.6515754 43.0497884, 17.6515567 43.04983, 17.6515208 43.0498822, 17.6514536 43.0499518, 17.651352 43.0500489, 17.6512543 43.0501422, 17.6512045 43.0501935)",,,
41759291,,,residential,False,False,36.892,,Fra Stanka Petrova,"LINESTRING (17.6515754 43.0497884, 17.6516117 43.0497754, 17.6516853 43.0497187, 17.6517772 43.0496523, 17.6518559 43.0495895, 17.6519055 43.0495637)",,,
41759291,,,residential,False,False,37.117000000000004,,Fra Stanka Petrova,"LINESTRING (17.6519055 43.0495637, 17.6519772 43.0495199, 17.6519931 43.0494957, 17.6519758 43.0494693, 17.6519571 43.0494388, 17.6519642 43.0494059, 17.652016 43.0493531, 17.6520806 43.0492914)",,,
41759291,,,residential,False,True,36.891999999999996,,Fra Stanka Petrova,"LINESTRING (17.6519055 43.0495637, 17.6518559 43.0495895, 17.6517772 43.0496523, 17.6516853 43.0497187, 17.6516117 43.0497754, 17.6515754 43.0497884)",,,
"[41759296, 41759337, 41759336]",,,residential,False,"[False, True]",146.429,,"['Omiška', 'Frane Supila']","LINESTRING (17.6519055 43.0495637, 17.6518891 43.0496043, 17.6518366 43.0497025, 17.6517569 43.0498064, 17.6517284 43.0498479, 17.65172 43.0498792, 17.651717 43.049915, 17.6517221 43.0499673, 17.6517119 43.0500016, 17.651699 43.0500404, 17.651695 43.0501294, 17.6516814 43.0501755, 17.6516055 43.0502707, 17.651518 43.0503828, 17.6514688 43.050449, 17.6514199 43.0505255, 17.651364 43.0505777, 17.6512794 43.0506191, 17.6512083 43.0506347, 17.6511597 43.0506258, 17.6511247 43.050593)",,,
41759310,,6220,secondary,False,False,193.1,,Ulica kralja Zvonimira,"LINESTRING (17.6483232 43.0512799, 17.6481558 43.0509582, 17.6481125 43.0508749, 17.6480717 43.0507619, 17.6480514 43.0507055, 17.6480276 43.0505471, 17.6480349 43.0504564, 17.6480437 43.0503472, 17.6481169 43.0500217, 17.6481867 43.0498256, 17.6482806 43.0496409, 17.6483027 43.0496054)",50,,
41759310,,6220,secondary,False,True,183.034,,Ulica kralja Zvonimira,"LINESTRING (17.6483232 43.0512799, 17.6484136 43.0514747, 17.6485017 43.0516563, 17.6485347 43.0517498, 17.6485558 43.0518549, 17.6485551 43.0519614, 17.6485241 43.0522094, 17.6484806 43.0525639, 17.6484594 43.0528072, 17.6484424 43.052896)",50,,
41759349,,,residential,False,False,104.41300000000001,,Tina Ujevića,"LINESTRING (17.6483232 43.0512799, 17.6483985 43.0512711, 17.6484904 43.0512763, 17.6487089 43.0513317, 17.6490778 43.0514285, 17.6492832 43.0514744, 17.649341 43.05149, 17.6494506 43.0515298, 17.6495331 43.0515635)",,,
41759292,,,residential,True,False,160.846,,O. Ante Gabrića,"LINESTRING (17.6493922 43.0521532, 17.6494192 43.0520219, 17.6494621 43.0519077, 17.6495212 43.0517722, 17.6495322 43.0517523, 17.6496195 43.0515908, 17.6497076 43.0514613, 17.6497681 43.0513699, 17.6499415 43.0511602, 17.6501194 43.0509495, 17.6501993 43.0508455)",,,
41759314,,,residential,False,False,151.212,,Petra Svačića,"LINESTRING (17.6493922 43.0521532, 17.6493866 43.0522324, 17.6493887 43.0523073, 17.6493963 43.0523777, 17.6494044 43.052464, 17.6494598 43.0526291, 17.6494882 43.0526886, 17.6495016 43.0527437, 17.6494907 43.052833, 17.6494919 43.052922, 17.6495032 43.0529753, 17.649555 43.0530368, 17.6495681 43.0530454, 17.649588 43.0530464, 17.6496698 43.0530211, 17.6496901 43.0530235, 17.6497396 43.0530496, 17.6497765 43.0530622, 17.6498205 43.0530676, 17.6498893 43.0530666, 17.6499636 43.0530572, 17.6501484 43.0530562)",,,
144974380,,,residential,False,False,35.948,,Ulica Ante Starčevića,"LINESTRING (17.649193 43.0533013, 17.6487525 43.0532712)",,,
41759292,,,residential,True,False,139.241,,O. Ante Gabrića,"LINESTRING (17.649193 43.0533013, 17.649186 43.0532437, 17.6491586 43.0531634, 17.6491136 43.0529906, 17.649056 43.0527528, 17.64903 43.0525184, 17.6490535 43.0524528, 17.649099 43.0524038, 17.6492568 43.052246, 17.6493319 43.0521837, 17.6493922 43.0521532)",,,
"[144974380, 41759334]",,,residential,False,"[False, True]",171.714,,"['Ulica Ante Starčevića', 'Ulica Vladimira Nazora']","LINESTRING (17.649193 43.0533013, 17.6495495 43.0533348, 17.6497195 43.0533248, 17.6498374 43.053302, 17.6499495 43.0532836, 17.6500516 43.0532717, 17.650165 43.053271, 17.650241 43.05327, 17.6503728 43.0532656, 17.6505341 43.0532388, 17.6506527 43.0532088, 17.6508327 43.0531493, 17.651095 43.0530744, 17.6511686 43.053058, 17.6512163 43.0530405, 17.6512238 43.0530259)",,,
235387503,1,,residential,True,False,167.96499999999997,,Ulica hrvatskih iseljenika,"LINESTRING (17.6495829 43.0545489, 17.6494168 43.0546051, 17.6491895 43.0546618, 17.6489 43.0547082, 17.6485073 43.0547544, 17.6483647 43.0547666, 17.6482131 43.0547679, 17.6479861 43.0547749, 17.6477741 43.0547762, 17.647559 43.0547666)",,,
"[41759350, 692562870]",,,residential,False,False,131.888,,"['Trg kralja Tomislava', 'Ulica hrvatskih iseljenika']","LINESTRING (17.6495829 43.0545489, 17.6499411 43.0544932, 17.6501523 43.0544563, 17.650134 43.0544089, 17.6500071 43.0540909, 17.649978 43.0540124, 17.6498707 43.0537249)",,,
41759290,,,residential,False,False,73.91499999999999,,Paška Baburice,"LINESTRING (17.6505884 43.0506808, 17.6506182 43.0506601, 17.650741 43.0505466, 17.6508508 43.050449, 17.6509477 43.050371, 17.6512045 43.0501935)",,,
41759290,,,residential,False,True,36.747,,Paška Baburice,"LINESTRING (17.6505884 43.0506808, 17.6505495 43.0506976, 17.6505091 43.0507113, 17.6502779 43.0508222, 17.6502317 43.0508412, 17.6501993 43.0508455)",,,
41759334,,,residential,False,True,66.164,,Ulica Vladimira Nazora,"LINESTRING (17.6505884 43.0506808, 17.650555 43.0507426, 17.6505006 43.0508653, 17.6504804 43.0509181, 17.6504544 43.0511314, 17.6504457 43.051201, 17.6504289 43.0512605)",,,
41759290,,,residential,False,False,36.747,,Paška Baburice,"LINESTRING (17.6501993 43.0508455, 17.6502317 43.0508412, 17.6502779 43.0508222, 17.6505091 43.0507113, 17.6505495 43.0506976, 17.6505884 43.0506808)",,,
41759292,,,residential,True,False,46.986000000000004,,O. Ante Gabrića,"LINESTRING (17.6501993 43.0508455, 17.6502635 43.0507287, 17.6504275 43.0504573)",,,
41759334,,,residential,False,False,66.164,,Ulica Vladimira Nazora,"LINESTRING (17.6504289 43.0512605, 17.6504457 43.051201, 17.6504544 43.0511314, 17.6504804 43.0509181, 17.6505006 43.0508653, 17.650555 43.0507426, 17.6505884 43.0506808)",,,
41759334,,,residential,False,True,122.20799999999998,,Ulica Vladimira Nazora,"LINESTRING (17.6504289 43.0512605, 17.6504055 43.0513295, 17.6503973 43.0513539, 17.6503648 43.0514701, 17.6503304 43.0516107, 17.6502982 43.0517679, 17.6502921 43.0518426, 17.6502941 43.0518881, 17.6502982 43.0519224, 17.6502992 43.0519307, 17.6502911 43.0519822, 17.6502594 43.0521121, 17.6502527 43.0521403, 17.650244 43.052177, 17.6502175 43.0522547, 17.6501818 43.0523404)",,,
41759335,,,residential,False,True,95.57600000000001,,Petra Preradovića,"LINESTRING (17.6504289 43.0512605, 17.6504969 43.0512413, 17.6505689 43.0512088, 17.6506374 43.0511655, 17.6507027 43.0511066, 17.6508432 43.0509004, 17.6509709 43.0507349, 17.6510196 43.0506898, 17.6510942 43.0506338, 17.6511247 43.050593)",,,
41759290,,,residential,False,False,54.486000000000004,,Paška Baburice,"LINESTRING (17.6512045 43.0501935, 17.6512543 43.0501422, 17.651352 43.0500489, 17.6514536 43.0499518, 17.6515208 43.0498822, 17.6515567 43.04983, 17.6515754 43.0497884)",,,
41759290,,,residential,False,True,73.91499999999999,,Paška Baburice,"LINESTRING (17.6512045 43.0501935, 17.6509477 43.050371, 17.6508508 43.050449, 17.650741 43.0505466, 17.6506182 43.0506601, 17.6505884 43.0506808)",,,
41759335,,,residential,False,False,45.278000000000006,,Petra Preradovića,"LINESTRING (17.6512045 43.0501935, 17.6512055 43.0502217, 17.6511978 43.0502485, 17.6511595 43.0503233, 17.6511452 43.0503576, 17.6511247 43.050593)",,,
41759335,,,residential,False,False,95.576,,Petra Preradovića,"LINESTRING (17.6511247 43.050593, 17.6510942 43.0506338, 17.6510196 43.0506898, 17.6509709 43.0507349, 17.6508432 43.0509004, 17.6507027 43.0511066, 17.6506374 43.0511655, 17.6505689 43.0512088, 17.6504969 43.0512413, 17.6504289 43.0512605)",,,
41759335,,,residential,False,True,45.278000000000006,,Petra Preradovića,"LINESTRING (17.6511247 43.050593, 17.6511452 43.0503576, 17.6511595 43.0503233, 17.6511978 43.0502485, 17.6512055 43.0502217, 17.6512045 43.0501935)",,,
"[41759336, 41759337, 41759296]",,,residential,False,"[False, True]",146.429,,"['Omiška', 'Frane Supila']","LINESTRING (17.6511247 43.050593, 17.6511597 43.0506258, 17.6512083 43.0506347, 17.6512794 43.0506191, 17.651364 43.0505777, 17.6514199 43.0505255, 17.6514688 43.050449, 17.651518 43.0503828, 17.6516055 43.0502707, 17.6516814 43.0501755, 17.651695 43.0501294, 17.651699 43.0500404, 17.6517119 43.0500016, 17.6517221 43.0499673, 17.651717 43.049915, 17.65172 43.0498792, 17.6517284 43.0498479, 17.6517569 43.0498064, 17.6518366 43.0497025, 17.6518891 43.0496043, 17.6519055 43.0495637)",,,
"[41759348, 41779909]",,,"['residential', 'unclassified']",False,"[False, True]",239.04399999999995,,Svetog Đorđa,"LINESTRING (17.6516099 43.0510314, 17.6515301 43.0511125, 17.6514964 43.0511717, 17.6514652 43.0512228, 17.6514548 43.0512425, 17.651444 43.0512629, 17.6514178 43.0514123, 17.6514116 43.0514861, 17.6514129 43.0515362, 17.6514366 43.0515817, 17.6514478 43.05162, 17.6514445 43.051687, 17.6514515 43.0518642, 17.651454 43.0519343, 17.6514613 43.0519794, 17.6514696 43.0520079, 17.6515427 43.0520134, 17.651622 43.0520212, 17.651696 43.0520356, 17.6517485 43.0520452, 17.6518966 43.0521022, 17.6520025 43.0521224, 17.6520954 43.0521245, 17.6521586 43.0521181, 17.6522457 43.0521028, 17.6523648 43.0520733, 17.652576 43.0520603, 17.6528409 43.0520407, 17.6529295 43.052054, 17.6529651 43.0520816)",,,
41759311,,,residential,False,False,235.99699999999996,,Lovački put,"LINESTRING (17.6501818 43.0523404, 17.6503088 43.052343, 17.6504278 43.0523521, 17.6505222 43.0523648, 17.6506035 43.0523871, 17.6507893 43.0524566, 17.6508743 43.0524847, 17.6509505 43.0524942, 17.651042 43.05249, 17.6511712 43.052465, 17.6514419 43.052421, 17.6515827 43.0523839, 17.6518433 43.0523287, 17.6522535 43.0522389, 17.6524773 43.0521905, 17.6526415 43.0521522, 17.6527836 43.0521247, 17.6528656 43.0521081, 17.6529651 43.0520816)",,,
41759334,,,residential,False,False,122.20800000000001,,Ulica Vladimira Nazora,"LINESTRING (17.6501818 43.0523404, 17.6502175 43.0522547, 17.650244 43.052177, 17.6502527 43.0521403, 17.6502594 43.0521121, 17.6502911 43.0519822, 17.6502992 43.0519307, 17.6502982 43.0519224, 17.6502941 43.0518881, 17.6502921 43.0518426, 17.6502982 43.0517679, 17.6503304 43.0516107, 17.6503648 43.0514701, 17.6503973 43.0513539, 17.6504055 43.0513295, 17.6504289 43.0512605)",,,
41759334,,,residential,False,True,68.648,,Ulica Vladimira Nazora,"LINESTRING (17.6501818 43.0523404, 17.6501265 43.0524972, 17.6501269 43.0525363, 17.6501626 43.0525885, 17.6502447 43.0526446, 17.6503855 43.0527292, 17.6505327 43.0528229)",,,
41759323,,,residential,False,True,102.71799999999999,,Makarska,"LINESTRING (17.6497771 43.0524196, 17.6497689 43.0524982, 17.6497621 43.0525875, 17.6497774 43.0526432, 17.6497978 43.0526817, 17.6498516 43.0527459, 17.6498934 43.0527721, 17.650026 43.0528842, 17.6500924 43.0529081, 17.6501579 43.0529182, 17.6502337 43.0529075, 17.6503746 43.0528683, 17.6505327 43.0528229)",,,
41759311,,,residential,False,False,96.287,,Lovački put,"LINESTRING (17.6529651 43.0520816, 17.6531313 43.0520428, 17.6533584 43.0519878, 17.6535884 43.0519166, 17.6537125 43.0518666, 17.6537887 43.0518301, 17.6538697 43.0517912, 17.6540216 43.0517057)",,,
41759311,,,residential,False,True,235.99700000000007,,Lovački put,"LINESTRING (17.6529651 43.0520816, 17.6528656 43.0521081, 17.6527836 43.0521247, 17.6526415 43.0521522, 17.6524773 43.0521905, 17.6522535 43.0522389, 17.6518433 43.0523287, 17.6515827 43.0523839, 17.6514419 43.052421, 17.6511712 43.052465, 17.651042 43.05249, 17.6509505 43.0524942, 17.6508743 43.0524847, 17.6507893 43.0524566, 17.6506035 43.0523871, 17.6505222 43.0523648, 17.6504278 43.0523521, 17.6503088 43.052343, 17.6501818 43.0523404)",,,
"[41759348, 41779909]",,,"['unclassified', 'residential']",False,"[False, True]",239.044,,Svetog Đorđa,"LINESTRING (17.6529651 43.0520816, 17.6529295 43.052054, 17.6528409 43.0520407, 17.652576 43.0520603, 17.6523648 43.0520733, 17.6522457 43.0521028, 17.6521586 43.0521181, 17.6520954 43.0521245, 17.6520025 43.0521224, 17.6518966 43.0521022, 17.6517485 43.0520452, 17.651696 43.0520356, 17.651622 43.0520212, 17.6515427 43.0520134, 17.6514696 43.0520079, 17.6514613 43.0519794, 17.651454 43.0519343, 17.6514515 43.0518642, 17.6514445 43.051687, 17.6514478 43.05162, 17.6514366 43.0515817, 17.6514129 43.0515362, 17.6514116 43.0514861, 17.6514178 43.0514123, 17.651444 43.0512629, 17.6514548 43.0512425, 17.6514652 43.0512228, 17.6514964 43.0511717, 17.6515301 43.0511125, 17.6516099 43.0510314)",,,
41759342,,,residential,False,False,330.096,,Put Kaštela,"LINESTRING (17.6545545 43.052084, 17.6544077 43.0521343, 17.6541644 43.0522108, 17.6540134 43.0522715, 17.6539344 43.0523143, 17.6538338 43.0523601, 17.6537086 43.0523946, 17.6536541 43.0524118, 17.6534723 43.0525015, 17.6533041 43.0525536, 17.6531193 43.0525836, 17.6528852 43.0526061, 17.6527528 43.0526219, 17.6525618 43.0526221, 17.6524452 43.05262, 17.6523765 43.05263, 17.6522832 43.0526528, 17.652175 43.0526844, 17.652084 43.0527007, 17.6519556 43.0527169, 17.6517697 43.0527466, 17.6515837 43.0527863, 17.6514897 43.052805, 17.6513967 43.0528155, 17.6513252 43.0528249, 17.651173 43.052855, 17.6510165 43.0528812, 17.6508859 43.0528901, 17.6507101 43.0529069)",,,
41759314,,,residential,False,True,151.21200000000002,,Petra Svačića,"LINESTRING (17.6501484 43.0530562, 17.6499636 43.0530572, 17.6498893 43.0530666, 17.6498205 43.0530676, 17.6497765 43.0530622, 17.6497396 43.0530496, 17.6496901 43.0530235, 17.6496698 43.0530211, 17.649588 43.0530464, 17.6495681 43.0530454, 17.649555 43.0530368, 17.6495032 43.0529753, 17.6494919 43.052922, 17.6494907 43.052833, 17.6495016 43.0527437, 17.6494882 43.0526886, 17.6494598 43.0526291, 17.6494044 43.052464, 17.6493963 43.0523777, 17.6493887 43.0523073, 17.6493866 43.0522324, 17.6493922 43.0521532)",,,
41759334,,,residential,False,False,17.302,,Ulica Vladimira Nazora,"LINESTRING (17.6507101 43.0529069, 17.6506636 43.0528943, 17.6505327 43.0528229)",,,
41759334,,,residential,False,True,44.764,,Ulica Vladimira Nazora,"LINESTRING (17.6507101 43.0529069, 17.6507557 43.0529183, 17.6508353 43.0529392, 17.6509447 43.0529594, 17.6510605 43.0529778, 17.6511481 43.0529878, 17.6512144 43.0530079, 17.6512238 43.0530259)",,,
