osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
35161257,6808,Béke út,secondary,50,False,True,9.144,,"LINESTRING (17.0949125 46.2669439, 17.0950111 46.2668979)"
"[35161257, 745537805]",6808,Béke út,secondary,50,False,False,148.269,yes,"LINESTRING (17.0949125 46.2669439, 17.0946981 46.2670463, 17.0945542 46.2671056, 17.0944423 46.2671443, 17.0943392 46.2671739, 17.0942382 46.2671994, 17.0940951 46.2672303, 17.0932947 46.2674023, 17.0931333 46.2674354)"
488123675,6819,Rákóczi Ferenc út,secondary,50,True,False,54.479,,"LINESTRING (17.0949125 46.2669439, 17.0948751 46.2668935, 17.0948583 46.2668455, 17.0948475 46.2668002, 17.0948422 46.266739, 17.0948402 46.2666973, 17.0948459 46.266642, 17.0948733 46.2665333, 17.0949029 46.2664672)"
97381402,68127,Nagyváthy utca,tertiary,50,False,True,9.726,,"LINESTRING (17.0954349 46.26724, 17.0955186 46.2671744)"
614487692,6819,Johanniták tere,secondary,50,True,False,52.54899999999999,,"LINESTRING (17.0954349 46.26724, 17.0953328 46.2671904, 17.0952463 46.267154, 17.0951591 46.2671188, 17.0951039 46.267093, 17.0950536 46.2670609, 17.0950057 46.2670265, 17.0949592 46.2669945, 17.0949125 46.2669439)"
488135854,6819,Rákóczi Ferenc út,secondary,50,False,False,104.901,,"LINESTRING (17.0950552 46.2655297, 17.0949029 46.2664672)"
97381404,,Szabadság tér,residential,,False,False,152.334,,"LINESTRING (17.0950552 46.2655297, 17.0966335 46.2656519, 17.0968451 46.2656734, 17.0969278 46.2656881, 17.0970139 46.2657146)"
488135854,6819,Rákóczi Ferenc út,secondary,50,False,True,513.684,,"LINESTRING (17.0950552 46.2655297, 17.0952906 46.2640918, 17.0953109 46.2639019, 17.0953385 46.2635841, 17.0953562 46.2631084, 17.0953461 46.2627671, 17.0953084 46.2624573, 17.0952113 46.2616587, 17.0952088 46.261563, 17.0952118 46.2614803, 17.0952212 46.2614032, 17.095235 46.2613302, 17.095268 46.2612082, 17.095326 46.2610199, 17.0953541 46.2609339)"
97381404,,Szabadság tér,residential,,False,False,136.57300000000004,,"LINESTRING (17.0970139 46.2657146, 17.0971041 46.2657748, 17.0972011 46.2658302, 17.0977538 46.2661335, 17.0978098 46.2661593, 17.097873 46.2661777, 17.0979306 46.2661866, 17.0983021 46.2662305, 17.0983623 46.2662489, 17.098397 46.266266, 17.0984229 46.2662878, 17.0984448 46.2663151, 17.0984607 46.2663505)"
97381404,,Szabadság tér,residential,,False,True,152.334,,"LINESTRING (17.0970139 46.2657146, 17.0969278 46.2656881, 17.0968451 46.2656734, 17.0966335 46.2656519, 17.0950552 46.2655297)"
97381415,,Szabadság tér,residential,,False,False,92.717,,"LINESTRING (17.0970139 46.2657146, 17.0970967 46.2649396, 17.0971259 46.2648866)"
97381402,68127,Nagyváthy utca,tertiary,50,False,False,247.398,,"LINESTRING (17.0984607 46.2663505, 17.0966151 46.2667266, 17.0963437 46.2667809, 17.0962331 46.2668069, 17.0961181 46.2668459, 17.0960195 46.2668867, 17.0959217 46.2669346, 17.0958101 46.2669977, 17.0956661 46.2670792, 17.0955186 46.2671744)"
97381404,,Szabadság tér,residential,,False,True,136.573,,"LINESTRING (17.0984607 46.2663505, 17.0984448 46.2663151, 17.0984229 46.2662878, 17.098397 46.266266, 17.0983623 46.2662489, 17.0983021 46.2662305, 17.0979306 46.2661866, 17.097873 46.2661777, 17.0978098 46.2661593, 17.0977538 46.2661335, 17.0972011 46.2658302, 17.0971041 46.2657748, 17.0970139 46.2657146)"
97381415,,Szabadság tér,residential,,False,False,114.66,,"LINESTRING (17.0971259 46.2648866, 17.0970917 46.2648252, 17.0971572 46.2638609)"
97381415,,Szabadság tér,residential,,False,True,92.717,,"LINESTRING (17.0971259 46.2648866, 17.0970967 46.2649396, 17.0970139 46.2657146)"
97381468,,Dankó utca,residential,,False,False,110.747,,"LINESTRING (17.0971259 46.2648866, 17.0979744 46.2646512, 17.0981894 46.2645708, 17.0982958 46.2645088, 17.0983857 46.2644321)"
"[488123659, 488123660, 97381423]",,Béke utca,residential,,False,False,238.45699999999997,yes,"LINESTRING (17.0953541 46.2609339, 17.0937932 46.2608088, 17.093695 46.2607968, 17.0929949 46.2607114, 17.0928914 46.2607073, 17.0928161 46.2607097, 17.0927542 46.2607151, 17.092701 46.2607321, 17.0926346 46.2607661, 17.0925733 46.2608114, 17.0925252 46.2608659, 17.092452 46.2609604)"
488135854,6819,Rákóczi Ferenc út,secondary,50,False,False,513.684,,"LINESTRING (17.0953541 46.2609339, 17.095326 46.2610199, 17.095268 46.2612082, 17.095235 46.2613302, 17.0952212 46.2614032, 17.0952118 46.2614803, 17.0952088 46.261563, 17.0952113 46.2616587, 17.0953084 46.2624573, 17.0953461 46.2627671, 17.0953562 46.2631084, 17.0953385 46.2635841, 17.0953109 46.2639019, 17.0952906 46.2640918, 17.0950552 46.2655297)"
97381468,,Dankó utca,residential,,False,True,110.747,,"LINESTRING (17.0983857 46.2644321, 17.0982958 46.2645088, 17.0981894 46.2645708, 17.0979744 46.2646512, 17.0971259 46.2648866)"
