osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,junction
1192925425,2,Rákóczi Ferenc utca,secondary,False,False,38.575,6535,50,"LINESTRING (18.5305479 46.2997824, 18.5305671 46.299934, 18.530596 46.3001277)",,
"[1029008610, 74515839]",2,Mikes Kelemen utca,residential,False,True,300.57700000000006,,,"LINESTRING (18.5312789 46.2945242, 18.5314442 46.2952379, 18.5314639 46.2952806, 18.5316235 46.2954688, 18.5317455 46.2955984, 18.5321736 46.2960798, 18.5323007 46.2962452, 18.5324037 46.2964297, 18.5325609 46.2967502, 18.5326399 46.296869, 18.5326946 46.2969511, 18.5327268 46.2969995)",,
74515902,2,Sándor utca,residential,False,False,169.786,,,"LINESTRING (18.5312789 46.2945242, 18.5301738 46.2946569, 18.5290992 46.2947755)",,
74515902,2,Sándor utca,residential,False,True,89.049,,,"LINESTRING (18.5279509 46.2948843, 18.5290992 46.2947755)",,
405835127,2,Perczel Mór utca,residential,False,False,33.667,,,"LINESTRING (18.5279509 46.2948843, 18.5281059 46.2951675)",,
405835127,2,Perczel Mór utca,residential,False,False,21.207,,,"LINESTRING (18.5291381 46.2971987, 18.5292353 46.2973772)",,
405835127,2,Perczel Mór utca,residential,False,True,36.345,,,"LINESTRING (18.5291381 46.2971987, 18.5289781 46.2968911)",,
405835127,2,Perczel Mór utca,residential,False,True,33.667,,,"LINESTRING (18.5281059 46.2951675, 18.5279509 46.2948843)",,
74517745,2,Madách Imre utca,residential,False,False,266.29200000000003,,,"LINESTRING (18.5281059 46.2951675, 18.5267573 46.295303, 18.5267641 46.2953637, 18.5267701 46.2954173, 18.5268225 46.2958865, 18.5268394 46.2960374, 18.5268466 46.2961023, 18.5269192 46.2967519)",,
405835127,2,Perczel Mór utca,residential,False,False,203.037,,,"LINESTRING (18.5281059 46.2951675, 18.5283754 46.2956842, 18.5289781 46.2968911)",,
74517745,2,Madách Imre utca,residential,False,True,266.29200000000003,,,"LINESTRING (18.5269192 46.2967519, 18.5268466 46.2961023, 18.5268394 46.2960374, 18.5268225 46.2958865, 18.5267701 46.2954173, 18.5267641 46.2953637, 18.5267573 46.295303, 18.5281059 46.2951675)",,
39481913,2,Vörösmarty tér,residential,False,False,94.966,,,"LINESTRING (18.5278536 46.3014245, 18.5279891 46.3012246, 18.528182 46.3010401, 18.5283244 46.3009132, 18.528455 46.3008109, 18.5285706 46.3007371)",,
74517897,2,Dózsa György utca,residential,False,False,86.807,,50,"LINESTRING (18.5278536 46.3014245, 18.5276102 46.3020377, 18.5275752 46.3021805)",,
83036185,2,Vörösmarty tér,residential,False,True,67.337,,,"LINESTRING (18.5278536 46.3014245, 18.5275845 46.3009039, 18.5275588 46.3008542)",,
74517897,2,Dózsa György utca,residential,False,True,86.807,,50,"LINESTRING (18.5275752 46.3021805, 18.5276102 46.3020377, 18.5278536 46.3014245)",,
74518085,2,Forberger László utca,residential,False,True,260.837,,50,"LINESTRING (18.5275752 46.3021805, 18.5276833 46.302202, 18.5278433 46.3022, 18.528313 46.3021939, 18.5287531 46.3021882, 18.5291596 46.302183, 18.5293845 46.3021801, 18.5295218 46.3021783, 18.529869 46.3021739, 18.52999 46.3021723, 18.5300709 46.3021703, 18.5305278 46.3021446, 18.5309581 46.302094)",,
405835130,2,Szent Imre utca,residential,False,False,171.196,,,"LINESTRING (18.5285706 46.3007371, 18.5301854 46.2996761)",,
39481913,2,Vörösmarty tér,residential,False,True,94.966,,,"LINESTRING (18.5285706 46.3007371, 18.528455 46.3008109, 18.5283244 46.3009132, 18.528182 46.3010401, 18.5279891 46.3012246, 18.5278536 46.3014245)",,
74518062,2,Vörösmarty tér,residential,False,True,79.331,,,"LINESTRING (18.5285706 46.3007371, 18.5276659 46.3008669, 18.5275588 46.3008542)",,
74518062,2,Vörösmarty tér,residential,False,False,79.331,,,"LINESTRING (18.5275588 46.3008542, 18.5276659 46.3008669, 18.5285706 46.3007371)",,
83012681,2,Bajcsy-Zsilinszky utca,residential,False,True,147.334,,,"LINESTRING (18.5275588 46.3008542, 18.5274362 46.3007587, 18.527161 46.3003707, 18.5269898 46.300092, 18.5267066 46.2996729)",,
83036185,2,Vörösmarty tér,residential,False,False,67.337,,,"LINESTRING (18.5275588 46.3008542, 18.5275845 46.3009039, 18.5278536 46.3014245)",,
74518085,2,Forberger László utca,residential,False,False,260.837,,50,"LINESTRING (18.5309581 46.302094, 18.5305278 46.3021446, 18.5300709 46.3021703, 18.52999 46.3021723, 18.529869 46.3021739, 18.5295218 46.3021783, 18.5293845 46.3021801, 18.5291596 46.302183, 18.5287531 46.3021882, 18.528313 46.3021939, 18.5278433 46.3022, 18.5276833 46.302202, 18.5275752 46.3021805)",,
1192925422,2,Forberger László utca,residential,False,True,258.705,,50,"LINESTRING (18.5309581 46.302094, 18.5315598 46.30204, 18.5323621 46.3019912, 18.5330066 46.3019803, 18.5343169 46.3019546)",,
1192925423,3,Rákóczi Ferenc utca,secondary,False,False,56.113,6535,50,"LINESTRING (18.5309581 46.302094, 18.5309807 46.3022011, 18.5310468 46.3025273, 18.5310546 46.3025941)",,
"[1192925424, 1192925425]","['2', '3']",Rákóczi Ferenc utca,secondary,False,True,116.36000000000001,6535,50,"LINESTRING (18.5309581 46.302094, 18.5308207 46.3014314, 18.5307416 46.3010583)",,
74515902,2,Sándor utca,residential,False,False,89.049,,,"LINESTRING (18.5290992 46.2947755, 18.5279509 46.2948843)",,
74515902,2,Sándor utca,residential,False,True,169.786,,,"LINESTRING (18.5290992 46.2947755, 18.5301738 46.2946569, 18.5312789 46.2945242)",,
170448420,,Mester utca,residential,False,False,150.571,,,"LINESTRING (18.5290992 46.2947755, 18.5292491 46.2954163, 18.5302673 46.2953707)",,
170448420,,Mester utca,residential,False,True,150.571,,,"LINESTRING (18.5302673 46.2953707, 18.5292491 46.2954163, 18.5290992 46.2947755)",,
170448417,1,Pór Apát utca,residential,False,False,168.626,,,"LINESTRING (18.5311191 46.2965579, 18.5296602 46.2967953, 18.5289781 46.2968911)",,
405835127,2,Perczel Mór utca,residential,False,False,36.345,,,"LINESTRING (18.5289781 46.2968911, 18.5291381 46.2971987)",,
170448417,1,Pór Apát utca,residential,False,True,168.626,,,"LINESTRING (18.5289781 46.2968911, 18.5296602 46.2967953, 18.5311191 46.2965579)",,
405835127,2,Perczel Mór utca,residential,False,True,203.037,,,"LINESTRING (18.5289781 46.2968911, 18.5283754 46.2956842, 18.5281059 46.2951675)",,
170448174,,,residential,False,True,67.606,,15,"LINESTRING (18.5343521 46.297701, 18.5341485 46.2974629, 18.5340063 46.2974246, 18.5337661 46.2974325, 18.5336806 46.2974421)",,
170448149,2,Gyár utca,residential,False,False,113.27000000000001,,,"LINESTRING (18.533769 46.2984564, 18.5337493 46.2983359, 18.5337342 46.2980041, 18.533746 46.2977668, 18.5337297 46.2976494, 18.5336806 46.2974421)",,
170448149,2,Gyár utca,residential,False,True,280.737,,,"LINESTRING (18.533769 46.2984564, 18.5337937 46.2985061, 18.5338136 46.2985612, 18.5338511 46.2986995, 18.5338578 46.2987231, 18.5339762 46.2991952, 18.5340148 46.2993935, 18.5340371 46.2995932, 18.5340599 46.3001905, 18.5340941 46.3005075, 18.5341548 46.3009613)",,
287372752,3,Szabadság tér,secondary,False,False,21.321,6535,50,"LINESTRING (18.5306094 46.2986732, 18.5306233 46.2984817)",,
"[287372776, 74515142]",3,Szabadság tér,secondary,False,False,60.69199999999999,6535,50,"LINESTRING (18.5306094 46.2986732, 18.5305875 46.2988982, 18.5305526 46.2992176)",,
1192925425,2,Rákóczi Ferenc utca,secondary,False,False,79.435,6535,50,"LINESTRING (18.530596 46.3001277, 18.5307103 46.3008377)",,
218897230,1,Szabadság utca,residential,False,True,226.834,,,"LINESTRING (18.530596 46.3001277, 18.5321118 46.3000915, 18.533547 46.3000584)",,
1192925425,2,Rákóczi Ferenc utca,secondary,False,True,38.575,6535,50,"LINESTRING (18.530596 46.3001277, 18.5305671 46.299934, 18.5305479 46.2997824)",,
170448149,2,Gyár utca,residential,False,False,280.73699999999997,,,"LINESTRING (18.5341548 46.3009613, 18.5340941 46.3005075, 18.5340599 46.3001905, 18.5340371 46.2995932, 18.5340148 46.2993935, 18.5339762 46.2991952, 18.5338578 46.2987231, 18.5338511 46.2986995, 18.5338136 46.2985612, 18.5337937 46.2985061, 18.533769 46.2984564)",,
170448149,2,Gyár utca,residential,False,True,111.161,,,"LINESTRING (18.5341548 46.3009613, 18.5342204 46.3013328, 18.5343103 46.3018824, 18.5343169 46.3019546)",,
170448149,2,Gyár utca,residential,False,False,111.161,,,"LINESTRING (18.5343169 46.3019546, 18.5343103 46.3018824, 18.5342204 46.3013328, 18.5341548 46.3009613)",,
"[374363361, 379587749, 374363359]",2,Forberger László utca,residential,False,True,224.33599999999998,,,"LINESTRING (18.5343169 46.3019546, 18.5358527 46.3018602, 18.5366501 46.3017976, 18.5370608 46.3017839, 18.5372253 46.3017784)",yes,
1192925422,2,Forberger László utca,residential,False,False,258.705,,50,"LINESTRING (18.5343169 46.3019546, 18.5330066 46.3019803, 18.5323621 46.3019912, 18.5315598 46.30204, 18.5309581 46.302094)",,
170448403,,Gábor Áron utca,residential,False,True,136.987,,,"LINESTRING (18.5310546 46.3025941, 18.5308845 46.3026051, 18.530078 46.3026646, 18.5293584 46.3026972, 18.5292784 46.3027007)",,
1192925423,3,Rákóczi Ferenc utca,secondary,False,True,56.113,6535,50,"LINESTRING (18.5310546 46.3025941, 18.5310468 46.3025273, 18.5309807 46.3022011, 18.5309581 46.302094)",,
170448403,,Gábor Áron utca,residential,False,False,136.987,,,"LINESTRING (18.5292784 46.3027007, 18.5293584 46.3026972, 18.530078 46.3026646, 18.5308845 46.3026051, 18.5310546 46.3025941)",,
379654135,,Belvárosi sétány,residential,False,False,14.736,,,"LINESTRING (18.5298988 46.2990676, 18.5300878 46.299045)",,
320376732,,,residential,False,True,100.66499999999999,,,"LINESTRING (18.5279408 46.2993753, 18.5270214 46.2995736, 18.5268511 46.2996167, 18.5267066 46.2996729)",,
287372752,3,Szabadság tér,secondary,False,True,21.321,6535,50,"LINESTRING (18.5306233 46.2984817, 18.5306094 46.2986732)",,
293912391,2,Szabadság tér,residential,False,True,56.1,,,"LINESTRING (18.5306233 46.2984817, 18.5298959 46.2984373)",,
331302235,2,Szabadság tér,secondary,False,False,22.187,6535,,"LINESTRING (18.5306233 46.2984817, 18.5309121 46.298482)",,
"[311896616, 311896617, 271922250, 1117941657]","['2', '3']",Zrínyi Miklós utca,secondary,False,False,323.27299999999997,6535,50,"LINESTRING (18.5386024 46.2965317, 18.5381385 46.2966285, 18.5375861 46.2967493, 18.5360969 46.2970269, 18.53568 46.2970181, 18.5354361 46.2969899, 18.534616 46.296877, 18.5345163 46.296867)",yes,
83012681,2,Bajcsy-Zsilinszky utca,residential,False,False,147.33399999999997,,,"LINESTRING (18.5267066 46.2996729, 18.5269898 46.300092, 18.527161 46.3003707, 18.5274362 46.3007587, 18.5275588 46.3008542)",,
320376732,,,residential,False,False,100.66499999999999,,,"LINESTRING (18.5267066 46.2996729, 18.5268511 46.2996167, 18.5270214 46.2995736, 18.5279408 46.2993753)",,
320377061,1,Bank utca,residential,False,False,163.447,,,"LINESTRING (18.5300054 46.2987943, 18.5279182 46.2990792)",,
347313263,1,Szabadság tér,residential,True,False,40.597,,,"LINESTRING (18.5300054 46.2987943, 18.5299312 46.2985784, 18.5298959 46.2984373)",,
320377061,1,Bank utca,residential,False,True,163.447,,,"LINESTRING (18.5279182 46.2990792, 18.5300054 46.2987943)",,
218897230,1,Szabadság utca,residential,False,False,226.834,,,"LINESTRING (18.533547 46.3000584, 18.5321118 46.3000915, 18.530596 46.3001277)",,
1192925425,2,Rákóczi Ferenc utca,secondary,False,False,24.647,6535,50,"LINESTRING (18.5307103 46.3008377, 18.5307416 46.3010583)",,
1192925425,2,Rákóczi Ferenc utca,secondary,False,True,79.435,6535,50,"LINESTRING (18.5307103 46.3008377, 18.530596 46.3001277)",,
"[354394516, 354394517]",,Mártírok tere,residential,False,False,137.91500000000002,,,"LINESTRING (18.5307103 46.3008377, 18.530144 46.300881, 18.529928 46.300895, 18.529274 46.300941, 18.529071 46.300967, 18.528939 46.301008)",,
"[354394516, 354394517]",,Mártírok tere,residential,False,True,137.915,,,"LINESTRING (18.528939 46.301008, 18.529071 46.300967, 18.529274 46.300941, 18.529928 46.300895, 18.530144 46.300881, 18.5307103 46.3008377)",,
"[374363361, 379587749, 374363359]",2,Forberger László utca,residential,False,False,224.336,,,"LINESTRING (18.5372253 46.3017784, 18.5370608 46.3017839, 18.5366501 46.3017976, 18.5358527 46.3018602, 18.5343169 46.3019546)",yes,
39481912,1,József Attila utca,residential,True,False,63.127,,,"LINESTRING (18.5285767 46.297731, 18.5293904 46.297652)",,
379834930,2,Illyés Gyula utca,residential,False,False,80.655,,,"LINESTRING (18.5285767 46.297731, 18.5287772 46.298443)",,
379834930,2,Illyés Gyula utca,residential,False,True,80.655,,,"LINESTRING (18.5287772 46.298443, 18.5285767 46.297731)",,
347313263,1,Szabadság tér,residential,True,False,70.575,,,"LINESTRING (18.5301854 46.2996761, 18.5300878 46.299045)",,
405835130,2,Szent Imre utca,residential,False,False,58.267,,,"LINESTRING (18.5301854 46.2996761, 18.5305526 46.2992176)",,
405835130,2,Szent Imre utca,residential,False,True,171.196,,,"LINESTRING (18.5301854 46.2996761, 18.5285706 46.3007371)",,
74515470,2,Szabadság tér,residential,False,True,31.22,,,"LINESTRING (18.5301854 46.2996761, 18.5302877 46.2996809, 18.5303993 46.2997032, 18.5305479 46.2997824)",,
170448287,2,Táncsics Mihály utca,residential,False,True,97.338,,,"LINESTRING (18.5320069 46.3010121, 18.5307416 46.3010583)",,
1192925421,1,,residential,False,False,71.99,,,"LINESTRING (18.5320069 46.3010121, 18.531999 46.3003647)",,
398064157,1,Táncsics Mihály utca,residential,True,False,165.112,,,"LINESTRING (18.5320069 46.3010121, 18.5335372 46.3009837, 18.5341548 46.3009613)",,
971568252,,,residential,False,True,62.251999999999995,,,"LINESTRING (18.5300152 46.2972295, 18.5299366 46.29724, 18.5297768 46.2972846, 18.5295936 46.2973185, 18.5294233 46.2973465, 18.5292353 46.2973772)",,
405835127,2,Perczel Mór utca,residential,False,False,32.798,,,"LINESTRING (18.5292353 46.2973772, 18.5293904 46.297652)",,
405835127,2,Perczel Mór utca,residential,False,True,21.207,,,"LINESTRING (18.5292353 46.2973772, 18.5291381 46.2971987)",,
971568252,,,residential,False,False,62.251999999999995,,,"LINESTRING (18.5292353 46.2973772, 18.5294233 46.2973465, 18.5295936 46.2973185, 18.5297768 46.2972846, 18.5299366 46.29724, 18.5300152 46.2972295)",,
170448149,2,Gyár utca,residential,False,True,113.27,,,"LINESTRING (18.5336806 46.2974421, 18.5337297 46.2976494, 18.533746 46.2977668, 18.5337342 46.2980041, 18.5337493 46.2983359, 18.533769 46.2984564)",,
170448174,,,residential,False,False,67.60600000000001,,15,"LINESTRING (18.5336806 46.2974421, 18.5337661 46.2974325, 18.5340063 46.2974246, 18.5341485 46.2974629, 18.5343521 46.297701)",,
1117941655,2,Gyár utca,residential,False,False,13.667,,,"LINESTRING (18.5336806 46.2974421, 18.5336432 46.2973422, 18.5336367 46.297323)",,
293912389,1,Széchenyi tér,secondary,True,False,60.667,6535,50,"LINESTRING (18.5329029 46.2968665, 18.5330085 46.2968144, 18.5330766 46.2968007, 18.53319 46.2967972, 18.5333274 46.2968021, 18.5334936 46.2968112, 18.5335696 46.2968135, 18.533663 46.2968012)",,
1117941653,2,Széchenyi tér,secondary,False,False,20.415,6535,50,"LINESTRING (18.5329029 46.2968665, 18.5328256 46.2969004, 18.5327268 46.2969995)",,
1028137884,1,Gyár utca,residential,True,False,41.247,,,"LINESTRING (18.5336367 46.297323, 18.533611 46.2972209, 18.5336031 46.2970714, 18.5336052 46.2970107, 18.5336121 46.2969539)",,
1117941655,2,Gyár utca,residential,False,True,13.667,,,"LINESTRING (18.5336367 46.297323, 18.5336432 46.2973422, 18.5336806 46.2974421)",,
1028137886,1,,secondary,True,False,15.892,6535,50,"LINESTRING (18.5335946 46.2969263, 18.5335883 46.2968966, 18.5335938 46.2968667, 18.5336087 46.2968411, 18.5336323 46.2968189, 18.533663 46.2968012)",,roundabout
1117941652,1,Széchenyi tér,secondary,True,False,55.318999999999996,6535,50,"LINESTRING (18.5335946 46.2969263, 18.5335044 46.2968947, 18.5334688 46.2968832, 18.5333984 46.2968637, 18.5333334 46.2968503, 18.533261 46.2968415, 18.5331926 46.2968387, 18.5331208 46.2968387, 18.5330283 46.2968452, 18.5329029 46.2968665)",,
1028137886,1,,secondary,True,False,3.351,6535,50,"LINESTRING (18.5336121 46.2969539, 18.5335946 46.2969263)",,roundabout
1028137886,1,,secondary,True,False,16.633,6535,50,"LINESTRING (18.5338011 46.2970017, 18.5337587 46.2970072, 18.5337157 46.2970048, 18.5336752 46.2969946, 18.5336396 46.2969772, 18.5336121 46.2969539)",,roundabout
1117941654,1,Gyár utca,residential,True,False,39.501,,,"LINESTRING (18.5338011 46.2970017, 18.5337317 46.2970462, 18.5336968 46.297081, 18.5336646 46.2971389, 18.5336532 46.2971727, 18.5336472 46.2972126, 18.5336367 46.297323)",,
1028137886,1,,secondary,True,False,9.954,6535,50,"LINESTRING (18.5338961 46.296944, 18.5338724 46.2969689, 18.5338399 46.2969886, 18.5338011 46.2970017)",,roundabout
1028137886,1,,secondary,True,False,11.956,6535,50,"LINESTRING (18.5338911 46.2968404, 18.5339049 46.2968624, 18.5339115 46.2968859, 18.5339095 46.2969157, 18.5338961 46.296944)",,roundabout
1117941656,1,Zrínyi Miklós utca,secondary,True,False,48.216,6535,50,"LINESTRING (18.5338911 46.2968404, 18.5340254 46.2968401, 18.5344432 46.2968558, 18.5345163 46.296867)",,
1028137886,1,,secondary,True,False,2.666,6535,50,"LINESTRING (18.5338709 46.2968209, 18.5338911 46.2968404)",,roundabout
1028137886,1,,secondary,True,False,14.422,6535,50,"LINESTRING (18.5336991 46.2967894, 18.5337358 46.2967841, 18.5337734 46.2967848, 18.5338097 46.2967915, 18.5338427 46.2968037, 18.5338709 46.2968209)",,roundabout
1116244849,1,,residential,True,False,28.677,,,"LINESTRING (18.5336991 46.2967894, 18.5337263 46.2967386, 18.5337495 46.2966992, 18.5338216 46.2965459)",,
1028137886,1,,secondary,True,False,3.068,6535,50,"LINESTRING (18.533663 46.2968012, 18.5336991 46.2967894)",,roundabout
271922251,1,Zrínyi Miklós utca,secondary,True,False,48.655,6535,50,"LINESTRING (18.5345163 46.296867, 18.5344049 46.2968674, 18.5342735 46.2968786, 18.5340348 46.2969151, 18.5339565 46.296929, 18.5338961 46.296944)",,
"[311896616, 1117941657, 271922250, 311896617]","['2', '3']",Zrínyi Miklós utca,secondary,False,True,323.273,6535,50,"LINESTRING (18.5345163 46.296867, 18.534616 46.296877, 18.5354361 46.2969899, 18.53568 46.2970181, 18.5360969 46.2970269, 18.5375861 46.2967493, 18.5381385 46.2966285, 18.5386024 46.2965317)",yes,
1117941658,1,Sport utca,residential,True,False,30.895000000000003,,,"LINESTRING (18.5338216 46.2965459, 18.5338371 46.2967013, 18.5338474 46.2967567, 18.5338709 46.2968209)",,
1192925421,1,,residential,False,True,71.99,,,"LINESTRING (18.531999 46.3003647, 18.5320069 46.3010121)",,
