osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
562294244,Fáy András utca,tertiary,50,False,False,66.771,"LINESTRING (19.0268143 47.6479748, 19.0269081 47.647785, 19.0269256 47.6476802, 19.0269812 47.6474697, 19.0270006 47.6474431, 19.0270288 47.6473952)",,,,
7996426,Fáy András utca,tertiary,30,True,False,78.87,"LINESTRING (19.0253645 47.6486235, 19.0259962 47.6484961, 19.026314 47.6483398)",1,,,
7997312,Verebes utca,residential,,False,False,69.64,"LINESTRING (19.0253645 47.6486235, 19.0253162 47.6485955, 19.0249877 47.6483985, 19.0249085 47.6483651, 19.024694 47.6483696, 19.0245759 47.6483696)",,,,
313851040,Kisrét utca,residential,50,False,True,81.499,"LINESTRING (19.024812 47.6489017, 19.0251485 47.6495987)",,,,
7996426,Fáy András utca,tertiary,30,True,False,51.969,"LINESTRING (19.024812 47.6489017, 19.0248482 47.6488701, 19.024922 47.6488331, 19.0250963 47.6487337, 19.0253645 47.6486235)",1,,,
313851040,Kisrét utca,residential,50,False,False,61.757,"LINESTRING (19.024812 47.6489017, 19.0247899 47.6488463, 19.0245759 47.6483696)",,,,
7996426,Fáy András utca,tertiary,30,True,False,128.999,"LINESTRING (19.0232187 47.6491466, 19.0234105 47.6491159, 19.0236975 47.649077, 19.0240341 47.6490716, 19.0244807 47.6490535, 19.0247262 47.6490156, 19.0247959 47.6489605, 19.024812 47.6489017)",1,,,
12080210,Lámpa utca,residential,,True,False,79.186,"LINESTRING (19.0232187 47.6491466, 19.0229867 47.6487509, 19.0229271 47.6485507, 19.0229063 47.6484694)",,,,
7996426,Fáy András utca,tertiary,30,True,False,19.476,"LINESTRING (19.0229747 47.6492071, 19.0232187 47.6491466)",1,,,
8032871,Nagyrét utca,residential,,False,False,44.364000000000004,"LINESTRING (19.0229747 47.6492071, 19.0231366 47.6494655, 19.0231867 47.6495791)",,,,
7996426,Fáy András utca,tertiary,30,True,False,160.77700000000002,"LINESTRING (19.0210589 47.6498254, 19.0213868 47.6497745, 19.0218428 47.6496787, 19.0222384 47.6495233, 19.0227225 47.6492993, 19.0229747 47.6492071)",1,,,
1210776615,Plébánia utca,residential,,False,True,142.01600000000002,"LINESTRING (19.0210589 47.6498254, 19.0211615 47.6499362, 19.022335 47.6507667)",,,,
589687105,Mártírok útja,secondary,50,False,False,239.48499999999999,"LINESTRING (19.0301744 47.6472231, 19.02987 47.6472687, 19.0295716 47.6473169, 19.0290593 47.6473965, 19.0286654 47.6474497, 19.02849 47.6474632, 19.0283498 47.6474687, 19.0281856 47.6474678, 19.0279415 47.647461, 19.027245 47.6474351, 19.0271799 47.6474321, 19.0271307 47.6474264, 19.0270759 47.6474139, 19.0270288 47.6473952)",2,1112,,
9015641,Szőlőtelep utca,residential,30,True,False,207.17700000000002,"LINESTRING (19.0297407 47.6442464, 19.0296973 47.6442011, 19.0292526 47.6437762, 19.0281018 47.642746)",,,,
819470599,József Attila utca,secondary,50,False,False,114.86499999999998,"LINESTRING (19.0297407 47.6442464, 19.0296069 47.6442946, 19.0294344 47.6443486, 19.0291096 47.6444332, 19.0290104 47.6444602, 19.0289482 47.6444746, 19.028684 47.6445357, 19.028588 47.6445618, 19.028331 47.6446486)",2,1111,,
"[8014832, 627542817]",Jankovich Gyula utca,residential,30,False,"[False, True]",178.421,"LINESTRING (19.028331 47.6446486, 19.028252 47.6445768, 19.0282421 47.6445685, 19.0282268 47.6445536, 19.0280617 47.644403, 19.0279629 47.644319, 19.0277032 47.6440779, 19.027372 47.6437744, 19.0270609 47.6434893, 19.0269171 47.6433575)",,,,
819470599,József Attila utca,secondary,50,False,False,138.73600000000002,"LINESTRING (19.028331 47.6446486, 19.0281698 47.6447281, 19.0280234 47.6448078, 19.0279897 47.6448262, 19.0278831 47.6448981, 19.0278563 47.6449161, 19.0277116 47.64502, 19.0276713 47.6450586, 19.0274795 47.6452425, 19.0274397 47.6452819, 19.0273108 47.6454095, 19.0272423 47.6454774, 19.0271408 47.6455896)",2,1111,,
819470599,József Attila utca,secondary,50,False,True,114.865,"LINESTRING (19.028331 47.6446486, 19.028588 47.6445618, 19.028684 47.6445357, 19.0289482 47.6444746, 19.0290104 47.6444602, 19.0291096 47.6444332, 19.0294344 47.6443486, 19.0296069 47.6442946, 19.0297407 47.6442464)",2,1111,,
8014834,Dózsa György utca,residential,30,True,False,216.87699999999998,"LINESTRING (19.0271408 47.6455896, 19.0270801 47.6455429, 19.025416 47.6440234)",,,,
819470599,József Attila utca,secondary,50,False,False,35.102999999999994,"LINESTRING (19.0271408 47.6455896, 19.0271001 47.6456484, 19.0270682 47.64572, 19.0270485 47.6457967, 19.0270515 47.6458949)",2,1111,,
819470599,József Attila utca,secondary,50,False,True,138.736,"LINESTRING (19.0271408 47.6455896, 19.0272423 47.6454774, 19.0273108 47.6454095, 19.0274397 47.6452819, 19.0274795 47.6452425, 19.0276713 47.6450586, 19.0277116 47.64502, 19.0278563 47.6449161, 19.0278831 47.6448981, 19.0279897 47.6448262, 19.0280234 47.6448078, 19.0281698 47.6447281, 19.028331 47.6446486)",2,1111,,
"[198405459, 311410908, 177029743]",József Attila utca,secondary,50,False,False,77.607,"LINESTRING (19.0270515 47.6458949, 19.0270606 47.6459726, 19.0270758 47.6460963, 19.027122 47.6463337, 19.0271608 47.6465888)",2,1111,yes,
819470599,József Attila utca,secondary,50,False,True,35.102999999999994,"LINESTRING (19.0270515 47.6458949, 19.0270485 47.6457967, 19.0270682 47.64572, 19.0271001 47.6456484, 19.0271408 47.6455896)",2,1111,,
