osmid,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,lanes,access
1051690522,26,Hadak útja,primary,50,False,False,10.47,,"LINESTRING (20.6276249 48.2579246, 20.627491 48.2579549)",,
22824600,,,tertiary,,True,False,13.891,roundabout,"LINESTRING (20.6260598 48.254712, 20.6260227 48.2547157, 20.6259852 48.2547139, 20.6259493 48.2547068, 20.6259165 48.2546947, 20.6258884 48.2546781)",,
22824619,,Jószerencsét út,tertiary,,True,False,47.106,,"LINESTRING (20.6258884 48.2546781, 20.6257969 48.2547067, 20.6253125 48.2548582)",1,
1051690563,,,tertiary,,True,False,10.109,roundabout,"LINESTRING (20.6258884 48.2546781, 20.6258625 48.2546532, 20.6258473 48.2546246, 20.6258439 48.2545944)",,
1051690562,,,tertiary,,True,False,8.49,roundabout,"LINESTRING (20.6258439 48.2545944, 20.6258479 48.2545755, 20.6258565 48.2545573, 20.6258696 48.2545403, 20.6258867 48.254525)",,
42998092,,Jószerencsét út,residential,,True,False,159.874,,"LINESTRING (20.6261133 48.2545061, 20.6262575 48.2544499, 20.6266363 48.2543021, 20.6267344 48.2542581, 20.6272324 48.2540359, 20.6278308 48.2537759, 20.627931 48.2537308)",,
1051690561,,,tertiary,,True,False,11.492,roundabout,"LINESTRING (20.6261133 48.2545061, 20.6261512 48.2545296, 20.6261769 48.2545595, 20.6261881 48.2545931)",,
1051690524,,,tertiary,,True,False,4.734,roundabout,"LINESTRING (20.6261881 48.2545931, 20.6261873 48.2546144, 20.6261806 48.2546352)",,
659350625,,Jószerencsét út,tertiary,,True,False,76.054,,"LINESTRING (20.6249501 48.2549269, 20.6256094 48.2547104, 20.6257425 48.2546446, 20.6258439 48.2545944)",,
660929247,,Jószerencsét út,tertiary,,False,False,77.93599999999999,,"LINESTRING (20.6249501 48.2549269, 20.6248164 48.2549602, 20.6242082 48.2551118, 20.623959 48.2551624)",,
660929247,,Jószerencsét út,tertiary,,False,True,125.08699999999999,,"LINESTRING (20.6223042 48.2553887, 20.6224839 48.2553598, 20.6226649 48.2553331, 20.6227458 48.2553218, 20.6233998 48.2552394, 20.6237748 48.2551878, 20.623959 48.2551624)",,
1093095450,,Alsóvárosi körút,residential,,False,False,80.97200000000001,,"LINESTRING (20.6223042 48.2553887, 20.6216828 48.2554804, 20.6212435 48.2555648)",,
1234693536,,Építők útja,tertiary,,False,False,235.932,,"LINESTRING (20.6223042 48.2553887, 20.622233 48.2553272, 20.6222216 48.2553173, 20.6220152 48.2551531, 20.6218182 48.2550065, 20.6214946 48.2547829, 20.6214291 48.254738, 20.6209042 48.2543782, 20.6201256 48.2538416)",,
41416487,,Fő tér,residential,,False,False,318.0520000000001,,"LINESTRING (20.6233619 48.2529959, 20.6234237 48.2529622, 20.6244508 48.2525336, 20.6249525 48.2530406, 20.625026 48.2530844, 20.625135 48.2531046, 20.6252621 48.2531027, 20.6253412 48.2530879, 20.6256051 48.252972, 20.6262534 48.2526795, 20.6266299 48.2525338, 20.6267491 48.2524901)",,
660929248,,Egressy Béni út,residential,,False,False,153.805,,"LINESTRING (20.6233619 48.2529959, 20.6230268 48.252794, 20.6228764 48.2526937, 20.6227873 48.2526286, 20.6226623 48.2525364, 20.6225267 48.2524292, 20.6220047 48.2519548)",,
660929248,,Egressy Béni út,residential,,False,True,173.822,,"LINESTRING (20.6233619 48.2529959, 20.62389 48.2532921, 20.624099 48.2534138, 20.624615 48.2537187, 20.6251309 48.2540235)",,
22967095,,,residential,,False,True,53.307,,"LINESTRING (20.6220047 48.2519548, 20.6214138 48.2522287)",,
660929248,,Egressy Béni út,residential,,False,False,79.67,,"LINESTRING (20.6220047 48.2519548, 20.6214388 48.2513821, 20.6214148 48.2513556)",,
660929248,,Egressy Béni út,residential,,False,True,153.805,,"LINESTRING (20.6220047 48.2519548, 20.6225267 48.2524292, 20.6226623 48.2525364, 20.6227873 48.2526286, 20.6228764 48.2526937, 20.6230268 48.252794, 20.6233619 48.2529959)",,
22982445,,Alsóvárosi körút,residential,,False,False,54.601,,"LINESTRING (20.6212435 48.2555648, 20.6208292 48.2556532, 20.6205475 48.2557265)",,
70712083,,Alsóvárosi körút,residential,,False,False,214.949,,"LINESTRING (20.6212435 48.2555648, 20.6212416 48.2556319, 20.6212385 48.2557461, 20.6214651 48.2558084, 20.6216917 48.2559002, 20.6218972 48.2560542, 20.6220548 48.2562173, 20.6221507 48.25641, 20.6221987 48.2566095, 20.6222591 48.2568412, 20.6222878 48.2569516, 20.6223352 48.2572094)",,
1093095450,,Alsóvárosi körút,residential,,False,True,80.97200000000001,,"LINESTRING (20.6212435 48.2555648, 20.6216828 48.2554804, 20.6223042 48.2553887)",,
70712093,,,residential,,True,False,41.431,,"LINESTRING (20.6179125 48.2563943, 20.6173852 48.2565191)",,
22982445,,Alsóvárosi körút,residential,,False,False,35.776,,"LINESTRING (20.6179125 48.2563943, 20.6178032 48.2564476, 20.6177259 48.2565016, 20.6176965 48.2565285, 20.6176751 48.2565587, 20.6176311 48.2566441)",,
22982445,,Alsóvárosi körút,residential,,False,True,208.743,,"LINESTRING (20.6179125 48.2563943, 20.6182455 48.2563104, 20.6186097 48.2562215, 20.6188565 48.2561612, 20.6189562 48.2561381, 20.6205475 48.2557265)",,
660929248,,Egressy Béni út,residential,,False,False,37.404999999999994,,"LINESTRING (20.6214148 48.2513556, 20.6213995 48.2513403, 20.621126 48.2510796)",,
660929248,,Egressy Béni út,residential,,False,True,79.67,,"LINESTRING (20.6214148 48.2513556, 20.6214388 48.2513821, 20.6220047 48.2519548)",,
1217876673,,Pollack Mihály utca,residential,,False,True,37.087,,"LINESTRING (20.6214148 48.2513556, 20.621492 48.2513075, 20.6217784 48.2511262)",,
1217876673,,Pollack Mihály utca,residential,,False,False,34.921,,"LINESTRING (20.6221018 48.2508976, 20.6217784 48.2511262)",,
73018831,,,residential,,False,True,124.27300000000001,,"LINESTRING (20.6221018 48.2508976, 20.6221426 48.2509121, 20.6223012 48.25098, 20.622799 48.2515235, 20.6223806 48.2516902)",,
1217876673,,Pollack Mihály utca,residential,,False,True,42.67,,"LINESTRING (20.6221018 48.2508976, 20.6223013 48.2506995, 20.6224219 48.2505785)",,
42436614,,,residential,,False,False,36.412,,"LINESTRING (20.6267491 48.2524901, 20.6270421 48.2527531)",,
41416487,,Fő tér,residential,,False,True,318.052,,"LINESTRING (20.6267491 48.2524901, 20.6266299 48.2525338, 20.6262534 48.2526795, 20.6256051 48.252972, 20.6253412 48.2530879, 20.6252621 48.2531027, 20.625135 48.2531046, 20.625026 48.2530844, 20.6249525 48.2530406, 20.6244508 48.2525336, 20.6234237 48.2529622, 20.6233619 48.2529959)",,
1098640031,,Fő tér,residential,20,False,False,155.51299999999998,,"LINESTRING (20.6267491 48.2524901, 20.6274461 48.2522283, 20.6278274 48.2520606, 20.6284539 48.2517712, 20.6284724 48.2517627, 20.6285199 48.2517403)",,
1098640031,,Fő tér,residential,20,False,True,155.513,,"LINESTRING (20.6285199 48.2517403, 20.6284724 48.2517627, 20.6284539 48.2517712, 20.6278274 48.2520606, 20.6274461 48.2522283, 20.6267491 48.2524901)",,
1217876682,,Mátyás király út,residential,,False,True,115.827,,"LINESTRING (20.6285199 48.2517403, 20.6281457 48.2514292, 20.628029 48.2513345, 20.6278198 48.251164, 20.6276702 48.2510577, 20.6274968 48.2509547)",,
41427634,,Fő tér,residential,,False,False,468.60200000000003,,"LINESTRING (20.6274968 48.2509547, 20.6274619 48.2509778, 20.6274493 48.2509879, 20.6272326 48.2510818, 20.6269743 48.2511329, 20.626659 48.2511502, 20.6262379 48.2512434, 20.6256114 48.2515191, 20.6255543 48.2515435, 20.6255151 48.2515602, 20.6250098 48.251776, 20.6242736 48.2520894, 20.6236224 48.2523746, 20.6235289 48.2524129, 20.6234354 48.2524328, 20.6232919 48.2524426, 20.6232047 48.2524365, 20.6231326 48.2524211, 20.6230686 48.2523906, 20.6230408 48.2523733, 20.6230131 48.2523497, 20.6229587 48.2523042, 20.6228245 48.2521558, 20.6223806 48.2516902)",,
1217876682,,Mátyás király út,residential,,False,False,115.827,,"LINESTRING (20.6274968 48.2509547, 20.6276702 48.2510577, 20.6278198 48.251164, 20.628029 48.2513345, 20.6281457 48.2514292, 20.6285199 48.2517403)",,
41424216,,Szabó Ervin utca,residential,,False,False,100.78,,"LINESTRING (20.61784 48.2537723, 20.6187049 48.2534288, 20.6190138 48.2533135)",,
694448028,,Május 1. út,residential,,False,False,111.94800000000001,,"LINESTRING (20.61784 48.2537723, 20.6183066 48.2542705, 20.6183271 48.2543105, 20.6183387 48.2543605, 20.6183219 48.2544105, 20.6182823 48.2544943, 20.6182287 48.2545828, 20.6182049 48.254643, 20.6182034 48.254673)",,
694448028,,Május 1. út,residential,,False,True,84.33500000000001,,"LINESTRING (20.61784 48.2537723, 20.6174819 48.2534006, 20.6174047 48.2533145, 20.6173434 48.2532467, 20.6172344 48.25313)",,
41424216,,Szabó Ervin utca,residential,,False,True,29.105999999999998,,"LINESTRING (20.6193567 48.2531855, 20.6193193 48.2531995, 20.6190138 48.2533135)",,
"[1234693536, 22824626]",,Építők útja,tertiary,,False,False,131.289,,"LINESTRING (20.6193567 48.2531855, 20.6192027 48.2530291, 20.618758 48.2525775, 20.6183902 48.2521956)",,
1234693536,,Építők útja,tertiary,,False,True,92.77999999999999,,"LINESTRING (20.6193567 48.2531855, 20.6194446 48.2532747, 20.6197965 48.2536062, 20.6200368 48.2537777, 20.6200848 48.253816, 20.6201256 48.2538416)",,
42769503,,Tavasz utca,residential,,True,False,238.42100000000002,,"LINESTRING (20.6165281 48.2552708, 20.6165097 48.2553218, 20.6165066 48.2553689, 20.6165309 48.2554262, 20.6168249 48.2558681, 20.6168682 48.2559148, 20.6169305 48.2559551, 20.6169917 48.2559838, 20.6170656 48.2560062, 20.6172073 48.2560359, 20.6173617 48.2560627, 20.6175151 48.256077, 20.6176757 48.2560864, 20.6178125 48.256091, 20.6179542 48.2560858, 20.6180976 48.2560724, 20.6182725 48.256042, 20.6184557 48.2559983, 20.6186561 48.255936, 20.6189165 48.2558578)",,
402068266,,,residential,,False,True,72.735,,"LINESTRING (20.6165281 48.2552708, 20.6163219 48.2551635, 20.6161878 48.254692)",,
41424218,,Tavasz utca,residential,,False,False,25.017,,"LINESTRING (20.6189165 48.2558578, 20.6189301 48.255633)",,
