osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel
135806130,2,Hatvan utca,residential,False,False,129.075,"LINESTRING (21.621144 47.5311339, 21.621708 47.5312695, 21.6225146 47.5314688, 21.6227611 47.531528)",,
"[206801963, 370710790]",,Bethlen utca,residential,False,True,141.516,"LINESTRING (21.621144 47.5311339, 21.6210976 47.5312099, 21.6209146 47.5315755, 21.6207964 47.5318599, 21.6206843 47.5321434, 21.6206326 47.5323563)",,
736847162,4,Hatvan utca,residential,False,True,42.641000000000005,"LINESTRING (21.621144 47.5311339, 21.6209791 47.5310836, 21.6206293 47.5309718)",,
135618750,,Bethlen utca,residential,False,True,33.201,"LINESTRING (21.6208455 47.5342325, 21.620949 47.5344033, 21.6210142 47.5345085)",,
206801963,,Bethlen utca,residential,False,False,112.866,"LINESTRING (21.6208455 47.5342325, 21.6206183 47.5338474, 21.6205472 47.533669, 21.6205003 47.5335056, 21.6204695 47.533348, 21.6204594 47.5332579)",,
24573563,,Hunyadi János utca,tertiary,False,False,129.062,"LINESTRING (21.6216623 47.5345382, 21.6227947 47.5345794, 21.6233798 47.5345771)",60,
"[574092224, 598484683]",,Hunyadi János utca,tertiary,False,True,48.768,"LINESTRING (21.6216623 47.5345382, 21.6212585 47.5345215, 21.6210142 47.5345085)",60,
598484684,,,tertiary_link,True,False,54.095000000000006,"LINESTRING (21.6216623 47.5345382, 21.6215162 47.534569, 21.6214009 47.5346098, 21.6212967 47.5346648, 21.6212569 47.534737, 21.6212524 47.5347702, 21.6212531 47.5348658)",,
83897642,,Rákóczi utca,tertiary,False,True,100.281,"LINESTRING (21.6296674 47.5329517, 21.6292423 47.5335431, 21.6290942 47.5337662)",60,
137727879,,Rákóczi utca,tertiary,False,False,34.777,"LINESTRING (21.6296674 47.5329517, 21.6298288 47.5327536, 21.6298918 47.5326781)",60,
23069910,,Burgundia utca,tertiary,False,False,147.40200000000002,"LINESTRING (21.6298918 47.5326781, 21.6307995 47.5318406, 21.6310025 47.5315875)",60,
"[135802394, 580945052]",,Csapó utca,tertiary,False,False,41.182,"LINESTRING (21.6298918 47.5326781, 21.6300513 47.5327587, 21.6303311 47.5328999)",,
137727879,,Rákóczi utca,tertiary,False,True,34.777,"LINESTRING (21.6298918 47.5326781, 21.6298288 47.5327536, 21.6296674 47.5329517)",60,
1018800932,,Burgundia utca,tertiary,False,False,32.033,"LINESTRING (21.6310025 47.5315875, 21.6311443 47.5313158)",60,
23069910,,Burgundia utca,tertiary,False,True,147.40200000000002,"LINESTRING (21.6310025 47.5315875, 21.6307995 47.5318406, 21.6298918 47.5326781)",60,
"[445487458, 485902123]",,Domb utca,residential,False,False,101.909,"LINESTRING (21.6310025 47.5315875, 21.6311961 47.5316667, 21.6318895 47.53227)",30,
137723928,,,tertiary_link,True,False,56.543,"LINESTRING (21.6315465 47.5296603, 21.6316496 47.5298224, 21.631778 47.5299441, 21.631974 47.53007)",,
137727875,,Klaipeda utca,tertiary,False,False,266.144,"LINESTRING (21.6315465 47.5296603, 21.6318638 47.5282167, 21.6320422 47.5274114, 21.6320684 47.5272929)",60,
206986885,,Klaipeda utca,tertiary,False,True,35.098,"LINESTRING (21.6315465 47.5296603, 21.6314925 47.5298819, 21.631471 47.5299718)",60,
137727875,,Klaipeda utca,tertiary,False,True,266.144,"LINESTRING (21.6320684 47.5272929, 21.6320422 47.5274114, 21.6318638 47.5282167, 21.6315465 47.5296603)",60,
