osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge
162459126,Arany János utca,residential,False,True,273.83099999999996,"LINESTRING (18.2146922 47.3744905, 18.2142648 47.3742962, 18.2139038 47.3741785, 18.2134557 47.3739892, 18.2134259 47.3739738, 18.2130094 47.3736424, 18.212716 47.3734164, 18.2125265 47.3731325, 18.2123652 47.3729613, 18.212151 47.372811)",,,,,
235373055,Bajcsy-Zsilinszky utca,secondary,False,False,45.831,"LINESTRING (18.2146922 47.3744905, 18.2142507 47.3744378, 18.2140944 47.3744136)",8127,50,,,
44051000,Szent István tér,residential,False,True,92.07,"LINESTRING (18.211406 47.3735633, 18.2112587 47.3736355, 18.2109431 47.373851, 18.2105348 47.3741419)",,,,,
304485245,Bajcsy-Zsilinszky utca,secondary,False,True,123.393,"LINESTRING (18.211406 47.3735633, 18.2116113 47.3736726, 18.2119065 47.3738064, 18.2123538 47.373982, 18.2128018 47.3741402)",8127,50,,,
816428557,Szent István tér,secondary,False,False,206.49800000000002,"LINESTRING (18.211406 47.3735633, 18.2112601 47.3734857, 18.2100249 47.3728154, 18.2098612 47.3727325, 18.2097251 47.3726321, 18.20942 47.3723075)",8127,30,,,
"[816811794, 162382158]",Táncsics Mihály utca,residential,False,False,100.766,"LINESTRING (18.211406 47.3735633, 18.2114751 47.373498, 18.2115943 47.3733852, 18.212039 47.3729134, 18.212151 47.372811)",,,,,
44051004,Városház köz,residential,False,True,47.649,"LINESTRING (18.207862 47.3723502, 18.2082755 47.3725864, 18.2083449 47.3726271)",,,,,
"[44050994, 44050997]","['Szent István tér', 'Lovarda utca']",residential,False,False,212.63899999999998,"LINESTRING (18.2083449 47.3726271, 18.2085426 47.3727375, 18.2085729 47.3727544, 18.2090845 47.3731027, 18.2090416 47.3731557, 18.2088922 47.3733485, 18.20882 47.3735592, 18.2087377 47.3739245, 18.2087085 47.3741177, 18.2087074 47.3741252, 18.2087198 47.3742492, 18.2087229 47.37428)",,,,,
44051004,Városház köz,residential,False,False,47.649,"LINESTRING (18.2083449 47.3726271, 18.2082755 47.3725864, 18.207862 47.3723502)",,,,,
162382140,Köztársaság tér,tertiary,False,True,77.799,"LINESTRING (18.2083449 47.3726271, 18.2082656 47.372659, 18.2079826 47.372773, 18.2074489 47.3729753)",,50,2,,
813129870,Szent István tér,tertiary,False,True,26.259999999999998,"LINESTRING (18.2083449 47.3726271, 18.2083979 47.3726022, 18.2086049 47.3724703)",,50,,,
925920332,,secondary,True,False,14.713000000000001,"LINESTRING (18.2090361 47.3718892, 18.2090884 47.3718995, 18.2091258 47.3719157, 18.2091558 47.3719412, 18.2091727 47.3719719)",8127,50,1,roundabout,
1208420638,,secondary,True,False,21.377,"LINESTRING (18.2090361 47.3718892, 18.2090684 47.3718564, 18.2091066 47.3718149, 18.2092178 47.3717433)",8127,30,,,
925920332,,secondary,True,False,3.629,"LINESTRING (18.2090794 47.3721199, 18.2090315 47.3721235)",8127,50,1,roundabout,
1035098277,Dózsa György utca,secondary,False,True,3.691,"LINESTRING (18.2098574 47.3710035, 18.2098857 47.3709764)",8127,30,,,
"[289606321, 162459151]",Vámos köz,residential,False,False,257.19599999999997,"LINESTRING (18.2098574 47.3710035, 18.2099673 47.371049, 18.2107822 47.3714206, 18.2110425 47.3714954, 18.2111573 47.3715284, 18.2112755 47.3715574, 18.2117068 47.3716632, 18.2125543 47.3718174, 18.2128866 47.3718977, 18.2129637 47.3719163)",,,,,
1035098277,Dózsa György utca,secondary,False,False,95.381,"LINESTRING (18.2098574 47.3710035, 18.2094977 47.3713992, 18.2092915 47.3716393, 18.2092178 47.3717433)",8127,30,,,
162459156,,residential,False,False,14.154,"LINESTRING (18.2087229 47.37428, 18.2085481 47.3742332)",,,,,
162459156,,residential,False,True,13.443,"LINESTRING (18.2087229 47.37428, 18.2088749 47.3743434)",,,,,
"[44050994, 44050997]","['Szent István tér', 'Lovarda utca']",residential,False,True,212.63899999999998,"LINESTRING (18.2087229 47.37428, 18.2087198 47.3742492, 18.2087074 47.3741252, 18.2087085 47.3741177, 18.2087377 47.3739245, 18.20882 47.3735592, 18.2088922 47.3733485, 18.2090416 47.3731557, 18.2090845 47.3731027, 18.2085729 47.3727544, 18.2085426 47.3727375, 18.2083449 47.3726271)",,,,,
44050998,Vértes utca,residential,False,False,267.41499999999996,"LINESTRING (18.2067081 47.3736555, 18.2065927 47.3736008, 18.2061562 47.3734105, 18.2060576 47.3733667, 18.2059686 47.3733099, 18.2057948 47.3731888, 18.2055881 47.3729931, 18.2055077 47.3728823, 18.2054739 47.3728356, 18.2053933 47.3726563, 18.2053465 47.3724734, 18.2053273 47.3722654, 18.2053337 47.3722045, 18.2053512 47.3720395, 18.2054362 47.3718399, 18.2055113 47.371652)",,,,,
44050999,Wekerle Sándor utca,tertiary,False,False,321.44499999999994,"LINESTRING (18.2067081 47.3736555, 18.2066296 47.3737374, 18.2065929 47.3737789, 18.2065149 47.373867, 18.2053278 47.3752077, 18.2050473 47.3755744, 18.2046853 47.3761935)",,50,2,,
162459124,Ady Endre utca,residential,False,False,88.727,"LINESTRING (18.2067081 47.3736555, 18.2068869 47.3737176, 18.2072583 47.3738294, 18.2073425 47.3738533, 18.207391 47.3738671, 18.207397 47.3738688, 18.2077882 47.3739732)",,,,,
925920309,Wekerle Sándor utca,tertiary,False,True,94.87100000000001,"LINESTRING (18.2067081 47.3736555, 18.2067636 47.3735958, 18.2068635 47.3734882, 18.2071212 47.3732106, 18.2072139 47.3731108, 18.2073254 47.373035, 18.2074489 47.3729753)",,50,2,,
44050996,Kapucinus tér,residential,False,False,119.66799999999999,"LINESTRING (18.2105348 47.3741419, 18.2106427 47.3742243, 18.2115827 47.3748364, 18.211671 47.3748939)",,,,,
44051000,Szent István tér,residential,False,False,92.07000000000001,"LINESTRING (18.2105348 47.3741419, 18.2109431 47.373851, 18.2112587 47.3736355, 18.211406 47.3735633)",,,,,
162459140,Kossuth utca,residential,False,True,71.275,"LINESTRING (18.2105348 47.3741419, 18.2104314 47.3742052, 18.2100735 47.3744285, 18.2098306 47.3745701)",,,,,
640607787,Kapucinus tér,residential,False,False,49.162,"LINESTRING (18.211671 47.3748939, 18.2115229 47.3753245)",,,,,
44050996,Kapucinus tér,residential,False,True,119.66799999999999,"LINESTRING (18.211671 47.3748939, 18.2115827 47.3748364, 18.2106427 47.3742243, 18.2105348 47.3741419)",,,,,
"[162459137, 304485250, 816428556]",Kapucinus tér,residential,False,False,120.472,"LINESTRING (18.211671 47.3748939, 18.2118197 47.374852, 18.2125631 47.374326, 18.2126205 47.3742813, 18.2126985 47.3742206, 18.2128018 47.3741402)",,,,,
925920332,,secondary,True,False,7.689,"LINESTRING (18.2089404 47.3719072, 18.2089876 47.37189, 18.2090361 47.3718892)",8127,50,1,roundabout,
925920332,,secondary,True,False,7.106999999999999,"LINESTRING (18.2091727 47.3719719, 18.2091832 47.3720025, 18.2091831 47.372035)",8127,50,1,roundabout,
"[44050992, 816109174]",Szent István tér,"['tertiary_link', 'tertiary']",True,False,50.32600000000001,"LINESTRING (18.2090315 47.3721235, 18.2089251 47.372208, 18.2088685 47.3722678, 18.2088478 47.3722896, 18.2087269 47.3723868, 18.2086702 47.3724278, 18.2086049 47.3724703)",,50,,,
925920332,,secondary,True,False,11.394,"LINESTRING (18.2090315 47.3721235, 18.2089806 47.3721161, 18.2089408 47.3720968, 18.2089109 47.3720694)",8127,50,1,roundabout,
162382167,Vágóhíd utca,residential,False,True,291.117,"LINESTRING (18.202655 47.367669, 18.2028781 47.3679142, 18.203022 47.3681874, 18.2030944 47.368388, 18.2031897 47.3686125, 18.2032532 47.3687991, 18.203297 47.3689186, 18.2033452 47.3691039, 18.2033584 47.3694028, 18.203415 47.3698987, 18.2035003 47.3701938)",,,,,
162382132,Kórház utca,residential,False,False,74.24,"LINESTRING (18.2116805 47.3677593, 18.2125407 47.3680854)",,,,,
162382132,Kórház utca,residential,False,True,63.476,"LINESTRING (18.2116805 47.3677593, 18.2110751 47.3675589, 18.2109075 47.3675442)",,,,,
162459159,,residential,False,False,249.12,"LINESTRING (18.2116805 47.3677593, 18.2116481 47.367843, 18.2114948 47.3681201, 18.2114799 47.3683791, 18.2114999 47.3684632, 18.2115452 47.3686079, 18.211583 47.3689808, 18.2116137 47.3692557, 18.2115037 47.369968)",,,,,
282806492,Deák Ferenc utca,secondary,False,False,33.169,"LINESTRING (18.2035003 47.3701938, 18.2039279 47.3702653)",8216,50,,,
162382167,Vágóhíd utca,residential,False,False,291.117,"LINESTRING (18.2035003 47.3701938, 18.203415 47.3698987, 18.2033584 47.3694028, 18.2033452 47.3691039, 18.203297 47.3689186, 18.2032532 47.3687991, 18.2031897 47.3686125, 18.2030944 47.368388, 18.203022 47.3681874, 18.2028781 47.3679142, 18.202655 47.367669)",,,,,
282806492,Deák Ferenc utca,secondary,False,True,33.169,"LINESTRING (18.2039279 47.3702653, 18.2035003 47.3701938)",8216,50,,,
"[282806492, 814469222, 814469223]",Deák Ferenc utca,secondary,False,False,70.758,"LINESTRING (18.2039279 47.3702653, 18.20436 47.3703264, 18.2044211 47.3703353, 18.204487 47.3703449, 18.2048077 47.3703932, 18.2048465 47.370399)",8216,50,,,yes
327191822,Deák Ferenc utca,secondary,False,False,19.658,"LINESTRING (18.2048465 47.370399, 18.2050981 47.3704461)",8216,50,,,
"[282806492, 814469222, 814469223]",Deák Ferenc utca,secondary,False,True,70.758,"LINESTRING (18.2048465 47.370399, 18.2048077 47.3703932, 18.204487 47.3703449, 18.2044211 47.3703353, 18.20436 47.3703264, 18.2039279 47.3702653)",8216,50,,,yes
327191822,Deák Ferenc utca,secondary,False,True,19.658,"LINESTRING (18.2050981 47.3704461, 18.2048465 47.370399)",8216,50,,,
162382173,Deák Ferenc utca,residential,False,False,134.61299999999997,"LINESTRING (18.2050981 47.3704461, 18.2050543 47.3705454, 18.2050224 47.3706176, 18.2048655 47.3709726, 18.2047823 47.3711588, 18.2047762 47.37123, 18.2048163 47.3713013, 18.20492 47.3713715, 18.2050915 47.3714641, 18.2051735 47.3715084)",,,,,
327191822,Deák Ferenc utca,secondary,False,False,76.725,"LINESTRING (18.2050981 47.3704461, 18.2052632 47.3704773, 18.2055353 47.3705287, 18.2058059 47.3705975, 18.2059028 47.3706222, 18.2060619 47.3706671)",8216,50,,,
"[289606320, 326225420, 326225421]",Táncsics Mihály utca,residential,False,True,80.937,"LINESTRING (18.2147789 47.3710209, 18.2143033 47.3714521, 18.214208 47.3715009, 18.2140958 47.3715443, 18.2140696 47.371556)",,,,,yes
598880559,Millennium tér,residential,False,True,161.639,"LINESTRING (18.2147789 47.3710209, 18.2147155 47.3709958, 18.2145109 47.370915, 18.213709 47.3706243, 18.2135053 47.370564, 18.2133297 47.3704802, 18.2129041 47.3703165)",,,,,
44050998,Vértes utca,residential,False,True,14.034,"LINESTRING (18.2060503 47.3711088, 18.205951 47.3712156)",,,,,
694570780,Vértes utca,residential,True,False,32.776,"LINESTRING (18.2060503 47.3711088, 18.2062312 47.3709815, 18.2063494 47.3708947)",,,,,
"[289606320, 326225420, 326225421]",Táncsics Mihály utca,residential,False,False,80.937,"LINESTRING (18.2140696 47.371556, 18.2140958 47.3715443, 18.214208 47.3715009, 18.2143033 47.3714521, 18.2147789 47.3710209)",,,,,yes
289606320,Táncsics Mihály utca,residential,False,True,92.417,"LINESTRING (18.2140696 47.371556, 18.2133582 47.3717867, 18.2129637 47.3719163)",,,,,
44050998,Vértes utca,residential,False,False,58.75,"LINESTRING (18.2055113 47.371652, 18.2055871 47.3715773, 18.2059152 47.3712541, 18.205951 47.3712156)",,,,,
44050998,Vértes utca,residential,False,True,267.41499999999996,"LINESTRING (18.2055113 47.371652, 18.2054362 47.3718399, 18.2053512 47.3720395, 18.2053337 47.3722045, 18.2053273 47.3722654, 18.2053465 47.3724734, 18.2053933 47.3726563, 18.2054739 47.3728356, 18.2055077 47.3728823, 18.2055881 47.3729931, 18.2057948 47.3731888, 18.2059686 47.3733099, 18.2060576 47.3733667, 18.2061562 47.3734105, 18.2065927 47.3736008, 18.2067081 47.3736555)",,,,,
814469224,Vértes utca,residential,False,True,30.034999999999997,"LINESTRING (18.2055113 47.371652, 18.2054078 47.3716085, 18.2051735 47.3715084)",,,,,
289606320,Táncsics Mihály utca,residential,False,True,21.346,"LINESTRING (18.2129637 47.3719163, 18.2127868 47.3720663)",,,,,
289606320,Táncsics Mihály utca,residential,False,False,92.417,"LINESTRING (18.2129637 47.3719163, 18.2133582 47.3717867, 18.2140696 47.371556)",,,,,
"[289606321, 162459151]",Vámos köz,residential,False,True,257.196,"LINESTRING (18.2129637 47.3719163, 18.2128866 47.3718977, 18.2125543 47.3718174, 18.2117068 47.3716632, 18.2112755 47.3715574, 18.2111573 47.3715284, 18.2110425 47.3714954, 18.2107822 47.3714206, 18.2099673 47.371049, 18.2098574 47.3710035)",,,,,
