osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,width
71288848,True,1,József Attila utca,residential,50,False,151.69,"LINESTRING (17.8784981 46.8485116, 17.8784175 46.8484906, 17.8783393 46.8484702, 17.8765768 46.8481472)",,,
727234726,True,2,Balatonszentgyörgyi út,primary,50,False,96.534,"LINESTRING (17.8784981 46.8485116, 17.87842 46.848386, 17.8783081 46.8482316, 17.8781629 46.8480689, 17.8780278 46.8479311, 17.8778585 46.8477646)",7,,
1238717596,False,2,Kőröshegyi út,tertiary,50,True,11.607,"LINESTRING (17.8804265 46.8479435, 17.8804907 46.8478488)",,,
753510646,False,2,Kőröshegyi út,tertiary,50,False,129.533,"LINESTRING (17.8804265 46.8479435, 17.880373 46.8480212, 17.8802262 46.8482345, 17.8801163 46.8483475, 17.8800185 46.8484276, 17.8799111 46.8484986, 17.8798079 46.8485609, 17.8797639 46.8485844, 17.8796046 46.8486637, 17.8794573 46.8487203, 17.8793057 46.8487775)",,,
"[1065966988, 41534765, 1237909262]",False,"['2', '3']",Gábor Áron utca,tertiary,,False,152.585,"LINESTRING (17.8804265 46.8479435, 17.8803798 46.8479278, 17.8803481 46.847914, 17.880245 46.8478593, 17.880165 46.8478052, 17.8800103 46.8476841, 17.8799654 46.8476444, 17.8799044 46.8475905, 17.8791841 46.8469496, 17.8791322 46.8469047)",,,
"[5133515, 110367483]",False,2,Széchenyi Imre utca,residential,50,False,60.270999999999994,"LINESTRING (17.877681 46.8525116, 17.8777144 46.852477, 17.8777829 46.8524059, 17.8778129 46.8523772, 17.8779654 46.8522439, 17.8780362 46.8521885, 17.8781907 46.8521008)",,,
"[71289569, 5133518]",True,1,Petőfi Sándor utca,residential,50,False,204.315,"LINESTRING (17.8746472 46.8477927, 17.8745639 46.8482934, 17.874555 46.8483467, 17.8763067 46.8486817, 17.8763572 46.8486914)",,,
753510639,True,1,Széchenyi Imre utca,residential,,False,8.59,"LINESTRING (17.8792754 46.8494503, 17.8793851 46.8494687)",,,
753510643,True,3,Budapesti út,primary,50,False,67.538,"LINESTRING (17.8792754 46.8494503, 17.8791526 46.8493648, 17.8790628 46.849286, 17.8790055 46.8492265, 17.8789391 46.849154, 17.8788566 46.8490605, 17.8787786 46.8489512)",7,,
71288994,False,2,Camping utca,residential,50,False,140.385,"LINESTRING (17.879089 46.8499128, 17.8790198 46.8498989, 17.8788205 46.8498589, 17.8782964 46.8497515, 17.8780898 46.8497139, 17.8773003 46.8496054)",,,
612411882,False,2,Széchenyi Imre utca,residential,50,True,38.638,"LINESTRING (17.879089 46.8499128, 17.8791 46.8500096, 17.8791332 46.8501322, 17.8791697 46.8502554)",,,
612411883,False,2,Széchenyi Imre utca,residential,50,False,14.324,"LINESTRING (17.879089 46.8499128, 17.879091 46.8498478, 17.8790926 46.849784)",,,
295111207,False,2,Széchenyi Imre utca,residential,50,True,72.772,"LINESTRING (17.8789042 46.8516716, 17.8787711 46.8517868, 17.878609 46.851895, 17.8784077 46.8520032, 17.8781907 46.8521008)",,,
295111208,False,2,Széchenyi Imre utca,residential,20,False,163.013,"LINESTRING (17.8789042 46.8516716, 17.87903 46.8515327, 17.8791265 46.851386, 17.879183 46.851264, 17.8792136 46.8511411, 17.8792381 46.8509279, 17.8792405 46.8507027, 17.8792153 46.8504921, 17.8791697 46.8502554)",,,
4793054,False,1,Liszt Ferenc utca,residential,50,False,61.333,"LINESTRING (17.8848596 46.8534949, 17.8848717 46.8534824, 17.8852576 46.8530841, 17.8853051 46.8530351)",,,
4793054,False,1,Liszt Ferenc utca,residential,50,True,61.333,"LINESTRING (17.8853051 46.8530351, 17.8852576 46.8530841, 17.8848717 46.8534824, 17.8848596 46.8534949)",,,
110367495,False,1,Spur István utca,residential,50,True,144.025,"LINESTRING (17.8853051 46.8530351, 17.8838273 46.8523586, 17.8837905 46.8523417, 17.8837312 46.8523146)",,,
110367495,False,1,Spur István utca,residential,50,False,144.02499999999998,"LINESTRING (17.8837312 46.8523146, 17.8837905 46.8523417, 17.8838273 46.8523586, 17.8853051 46.8530351)",,,
1204552991,False,2,Spur István utca,residential,50,True,415.639,"LINESTRING (17.8837312 46.8523146, 17.8836685 46.8522863, 17.8814916 46.8513036, 17.8792247 46.8502802, 17.8791697 46.8502554)",,,
1225798582,False,2,Bajcsy-Zsilinszky utca,tertiary,50,True,78.128,"LINESTRING (17.8837312 46.8523146, 17.8837744 46.8522696, 17.8841881 46.8518352, 17.8842019 46.8518203, 17.8842274 46.8517935, 17.8842918 46.8517258)",,,
295111208,False,2,Széchenyi Imre utca,residential,20,True,163.01300000000003,"LINESTRING (17.8791697 46.8502554, 17.8792153 46.8504921, 17.8792405 46.8507027, 17.8792381 46.8509279, 17.8792136 46.8511411, 17.879183 46.851264, 17.8791265 46.851386, 17.87903 46.8515327, 17.8789042 46.8516716)",,,
612411882,False,2,Széchenyi Imre utca,residential,50,False,38.638,"LINESTRING (17.8791697 46.8502554, 17.8791332 46.8501322, 17.8791 46.8500096, 17.879089 46.8499128)",,,
1204552991,False,2,Spur István utca,residential,50,False,415.63900000000007,"LINESTRING (17.8791697 46.8502554, 17.8792247 46.8502802, 17.8814916 46.8513036, 17.8836685 46.8522863, 17.8837312 46.8523146)",,,
110382889,False,1,Akácfa utca,living_street,20,False,81.128,"LINESTRING (17.885534 46.8501145, 17.885497 46.8501776, 17.885137 46.8507917)",,,
41534764,False,1,Dr. Korányi Frigyes utca,living_street,20,False,203.066,"LINESTRING (17.885137 46.8507917, 17.8849336 46.8507899, 17.8845949 46.8507869, 17.8825906 46.8507693, 17.8824678 46.8507592)",,,
110382889,False,1,Akácfa utca,living_street,20,True,81.128,"LINESTRING (17.885137 46.8507917, 17.885497 46.8501776, 17.885534 46.8501145)",,,
41534764,False,1,Dr. Korányi Frigyes utca,living_street,20,True,203.06599999999997,"LINESTRING (17.8824678 46.8507592, 17.8825906 46.8507693, 17.8845949 46.8507869, 17.8849336 46.8507899, 17.885137 46.8507917)",,,
"[1077794897, 122220385, 110371901, 122220383]",False,1,Tó utca,residential,50,False,366.98800000000006,"LINESTRING (17.8824678 46.8507592, 17.88247 46.8507247, 17.8824817 46.8505412, 17.8824936 46.8503534, 17.8824806 46.8503142, 17.8824299 46.8502496, 17.8823714 46.8501781, 17.8808702 46.8480363, 17.8808268 46.8479956, 17.8805665 46.8478752, 17.8805521 46.8478685, 17.8804907 46.8478488)",,yes,
