osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes,junction
171825657,Széchenyi tér,residential,False,True,2.914,"LINESTRING (22.0453311 47.6881158, 22.0453301 47.688142)",,,,
379918522,Bem utca,residential,False,True,192.967,"LINESTRING (22.0453311 47.6881158, 22.0451948 47.6881158, 22.0450607 47.6881542, 22.0448496 47.6882608, 22.0443154 47.6885612, 22.0436751 47.688997, 22.0433548 47.6891855)",,,,
171825689,Széchenyi tér,residential,False,True,65.708,"LINESTRING (22.0462025 47.6880764, 22.0453301 47.688142)",,,,
379911349,Széchenyi tér,residential,False,False,170.415,"LINESTRING (22.0462025 47.6880764, 22.0461486 47.6882858, 22.0460491 47.6885474, 22.0459092 47.6886877, 22.0452345 47.6892611, 22.0450822 47.68937)",,,,
171825657,Széchenyi tér,residential,False,False,2.914,"LINESTRING (22.0453301 47.688142, 22.0453311 47.6881158)",,,,
171825689,Széchenyi tér,residential,False,False,65.708,"LINESTRING (22.0453301 47.688142, 22.0462025 47.6880764)",,,,
171825657,Széchenyi tér,residential,False,True,138.26999999999998,"LINESTRING (22.0453301 47.688142, 22.0453174 47.6884778, 22.0452778 47.688759, 22.045203 47.6890195, 22.0450822 47.68937)",,,,
171825655,Templom utca,residential,False,True,44.789,"LINESTRING (22.0433548 47.6891855, 22.0432596 47.6892694, 22.0431408 47.6894055, 22.0430297 47.6895231)",,,,
379916909,Széchenyi tér,secondary,False,True,136.33999999999997,"LINESTRING (22.0433548 47.6891855, 22.0434119 47.6892633, 22.043592 47.6894073, 22.0438008 47.6895161, 22.0442214 47.6897916, 22.0443765 47.689914, 22.0444914 47.6900167, 22.0445528 47.6900954)",4905,,,
379918522,Bem utca,residential,False,False,192.96699999999996,"LINESTRING (22.0433548 47.6891855, 22.0436751 47.688997, 22.0443154 47.6885612, 22.0448496 47.6882608, 22.0450607 47.6881542, 22.0451948 47.6881158, 22.0453311 47.6881158)",,,,
171825657,Széchenyi tér,residential,False,False,138.26999999999998,"LINESTRING (22.0450822 47.68937, 22.045203 47.6890195, 22.0452778 47.688759, 22.0453174 47.6884778, 22.0453301 47.688142)",,,,
171825657,Széchenyi tér,residential,False,True,94.415,"LINESTRING (22.0450822 47.68937, 22.0449304 47.689718, 22.0448073 47.6899459, 22.0447501 47.6900288, 22.0446666 47.6900762, 22.0445528 47.6900954)",,,,
