osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,access
"[262438689, 262438690]",8624,Széchenyi tér,secondary,False,False,137.572,"LINESTRING (16.7066274 47.4029041, 16.7062819 47.4031308, 16.7061093 47.4032672, 16.7060156 47.4033526, 16.7059187 47.4034621, 16.7058287 47.403592, 16.7057345 47.4037314, 16.7056382 47.4039217)",,
"[52646629, 317580831]",,"['Fehler utca', 'Fehér utca']",residential,False,True,115.523,"LINESTRING (16.7066274 47.4029041, 16.7067698 47.4029681, 16.7072957 47.4031632, 16.7075325 47.4032632, 16.7076481 47.403312, 16.7077851 47.4033864, 16.7079135 47.4034652)",,
"[317580832, 33266543]",8624,Széchenyi tér,secondary,False,True,159.369,"LINESTRING (16.7066274 47.4029041, 16.7072468 47.4023742, 16.707474 47.4021382, 16.7078048 47.4017183)",,
35135487,8639,Bajcsy-Zsilinszky Endre utca,secondary,False,True,279.909,"LINESTRING (16.7042387 47.3999639, 16.7043389 47.4000676, 16.7044636 47.400144, 16.7045759 47.4001941, 16.7047265 47.4002491, 16.7050642 47.4003567, 16.7054132 47.4004735, 16.7057413 47.4005921, 16.7070736 47.4010948, 16.7072104 47.4011448, 16.7073238 47.4012028, 16.7073936 47.4012556)",,
35135597,,Ady Endre utca,residential,False,False,93.59,"LINESTRING (16.7042387 47.3999639, 16.7041202 47.3999765, 16.70402 47.4000296, 16.7039075 47.4001387, 16.7035997 47.4006383)",,
52646634,,Széchenyi tér,residential,False,False,47.666,"LINESTRING (16.7073936 47.4012556, 16.7071022 47.4016362)",,
52664464,8638,Kossuth Lajos utca,secondary,False,False,69.485,"LINESTRING (16.7073936 47.4012556, 16.707828 47.4007042)",,
35135487,8639,Bajcsy-Zsilinszky Endre utca,secondary,False,False,279.909,"LINESTRING (16.7073936 47.4012556, 16.7073238 47.4012028, 16.7072104 47.4011448, 16.7070736 47.4010948, 16.7057413 47.4005921, 16.7054132 47.4004735, 16.7050642 47.4003567, 16.7047265 47.4002491, 16.7045759 47.4001941, 16.7044636 47.400144, 16.7043389 47.4000676, 16.7042387 47.3999639)",,
934749380,8639,Széchenyi tér,secondary,False,True,60.339999999999996,"LINESTRING (16.7073936 47.4012556, 16.7074592 47.4013277, 16.7076592 47.4015993, 16.7077362 47.4016617, 16.7078048 47.4017183)",,
52664466,,Hunyadi János utca,residential,False,True,240.415,"LINESTRING (16.7054668 47.403352, 16.7044706 47.402941, 16.7036009 47.4025988, 16.7034149 47.4025326, 16.7032387 47.4024759, 16.7028929 47.4023803, 16.7026683 47.4023176)",,
934749379,,Széchenyi tér,residential,False,False,49.085,"LINESTRING (16.7054668 47.403352, 16.705228 47.4036531, 16.7052534 47.4037513)",,
"[52664465, 986218027]",,Széchenyi tér,residential,False,True,116.68099999999998,"LINESTRING (16.7054668 47.403352, 16.7056973 47.4030798, 16.705804 47.4029718, 16.7061055 47.4026666, 16.7062088 47.4025613, 16.7062973 47.4024665)",,
52646740,,Jankovics Gyula utca,residential,False,True,41.444,"LINESTRING (16.7052534 47.4037513, 16.7049902 47.4037774, 16.7048829 47.4037691, 16.7047108 47.4037421)",,
934749379,,Széchenyi tér,residential,False,False,34.814,"LINESTRING (16.7052534 47.4037513, 16.7053404 47.4038048, 16.7054099 47.4038399, 16.7056382 47.4039217)",,
934749379,,Széchenyi tér,residential,False,True,49.085,"LINESTRING (16.7052534 47.4037513, 16.705228 47.4036531, 16.7054668 47.403352)",,
33266573,8624,Petőfi Sándor utca,secondary,False,False,202.289,"LINESTRING (16.7056382 47.4039217, 16.705579 47.4040168, 16.7055226 47.4041024, 16.7054513 47.4041973, 16.7052983 47.4043632, 16.7049145 47.4047792, 16.7046765 47.4050565, 16.7043294 47.4055082)",,
"[262438689, 262438690]",8624,Széchenyi tér,secondary,False,True,137.57200000000003,"LINESTRING (16.7056382 47.4039217, 16.7057345 47.4037314, 16.7058287 47.403592, 16.7059187 47.4034621, 16.7060156 47.4033526, 16.7061093 47.4032672, 16.7062819 47.4031308, 16.7066274 47.4029041)",,
934749379,,Széchenyi tér,residential,False,True,34.814,"LINESTRING (16.7056382 47.4039217, 16.7054099 47.4038399, 16.7053404 47.4038048, 16.7052534 47.4037513)",,
35135596,,Fehér utca,residential,False,False,208.69699999999997,"LINESTRING (16.7095028 47.4022827, 16.7090925 47.4030859, 16.7090063 47.4032373, 16.7087689 47.4035521, 16.7085164 47.404034)",,
331278894,8624,Rákóczi Ferenc utca,secondary,False,False,38.235,"LINESTRING (16.7095028 47.4022827, 16.7093769 47.4022595, 16.7092322 47.4022242, 16.7090269 47.402164)",,
"[33266510, 331278894, 331278895]",8624,Rákóczi Ferenc utca,secondary,False,True,385.96799999999996,"LINESTRING (16.7095028 47.4022827, 16.7097242 47.4023151, 16.7106001 47.4024286, 16.7107885 47.4024553, 16.7109672 47.402482, 16.7111441 47.4025141, 16.7113082 47.4025476, 16.7114525 47.4025827, 16.7116479 47.402639, 16.7117933 47.402684, 16.7120425 47.4027706, 16.7123254 47.4028863, 16.7123634 47.4029034, 16.7123861 47.4029136, 16.7130772 47.4032273, 16.7140845 47.4036844, 16.7141055 47.4036948)",yes,
52659354,,Deák Ferenc utca,residential,False,True,106.235,"LINESTRING (16.7031838 47.4014282, 16.7026683 47.4023176)",,
1114927104,,Deák Ferenc utca,residential,False,True,93.244,"LINESTRING (16.7031838 47.4014282, 16.7035997 47.4006383)",,
52664467,,Dr. Szemes Zoltán utca,residential,False,True,262.378,"LINESTRING (16.7031838 47.4014282, 16.7042155 47.4017003, 16.704843 47.4018828, 16.705147 47.4019933, 16.7058329 47.4022523, 16.70607 47.4023418, 16.7061846 47.4023931, 16.7062673 47.4024438, 16.7062973 47.4024665)",,yes
"[52664465, 986218027]",,Széchenyi tér,residential,False,False,116.68100000000001,"LINESTRING (16.7062973 47.4024665, 16.7062088 47.4025613, 16.7061055 47.4026666, 16.705804 47.4029718, 16.7056973 47.4030798, 16.7054668 47.403352)",,
52664467,,Dr. Szemes Zoltán utca,residential,False,False,262.378,"LINESTRING (16.7062973 47.4024665, 16.7062673 47.4024438, 16.7061846 47.4023931, 16.70607 47.4023418, 16.7058329 47.4022523, 16.705147 47.4019933, 16.704843 47.4018828, 16.7042155 47.4017003, 16.7031838 47.4014282)",,yes
52664464,8638,Kossuth Lajos utca,secondary,False,True,304.759,"LINESTRING (16.7096905 47.3982706, 16.707828 47.4007042)",,
52664464,8638,Kossuth Lajos utca,secondary,False,False,304.759,"LINESTRING (16.707828 47.4007042, 16.7096905 47.3982706)",,
52664464,8638,Kossuth Lajos utca,secondary,False,True,69.485,"LINESTRING (16.707828 47.4007042, 16.7073936 47.4012556)",,
52663543,,Nádasdy utca,residential,False,True,158.526,"LINESTRING (16.7113579 47.3989334, 16.7103581 47.4001882)",,
96064035,,Csokonai utca,residential,False,False,182.897,"LINESTRING (16.7113579 47.3989334, 16.7133806 47.3996492, 16.7134298 47.3997006, 16.7134489 47.399737)",,
231373068,,Csokonai utca,residential,False,False,27.681,"LINESTRING (16.7134489 47.399737, 16.7136199 47.3995166)",,
96064035,,Csokonai utca,residential,False,True,182.897,"LINESTRING (16.7134489 47.399737, 16.7134298 47.3997006, 16.7133806 47.3996492, 16.7113579 47.3989334)",,
231373068,,Csokonai utca,residential,False,True,158.302,"LINESTRING (16.7134489 47.399737, 16.7132048 47.4000609, 16.7131209 47.400147, 16.7129876 47.4002296, 16.7121429 47.400669, 16.7120059 47.4007344)",,
52663543,,Nádasdy utca,residential,False,False,158.526,"LINESTRING (16.7103581 47.4001882, 16.7113579 47.3989334)",,
231372896,,Csokonai utca,residential,False,False,61.534,"LINESTRING (16.7103581 47.4001882, 16.7110978 47.4004239)",,
52663543,,Nádasdy utca,residential,False,True,241.22899999999998,"LINESTRING (16.7103581 47.4001882, 16.7094804 47.4013109, 16.708859 47.4021057)",,
331278894,8624,Rákóczi Ferenc utca,secondary,False,True,14.202,"LINESTRING (16.708859 47.4021057, 16.7090269 47.402164)",,
52663543,,Nádasdy utca,residential,False,False,241.22899999999998,"LINESTRING (16.708859 47.4021057, 16.7094804 47.4013109, 16.7103581 47.4001882)",,
331278894,8624,Rákóczi Ferenc utca,secondary,False,False,90.408,"LINESTRING (16.708859 47.4021057, 16.7080632 47.4018345, 16.7079236 47.4017735, 16.7078048 47.4017183)",,
35135602,,Csokonai utca,residential,False,True,98.176,"LINESTRING (16.7116847 47.3996354, 16.7110978 47.4004239)",,
"[331278894, 33266510, 331278895]",8624,Rákóczi Ferenc utca,secondary,False,False,385.96799999999996,"LINESTRING (16.7141055 47.4036948, 16.7140845 47.4036844, 16.7130772 47.4032273, 16.7123861 47.4029136, 16.7123634 47.4029034, 16.7123254 47.4028863, 16.7120425 47.4027706, 16.7117933 47.402684, 16.7116479 47.402639, 16.7114525 47.4025827, 16.7113082 47.4025476, 16.7111441 47.4025141, 16.7109672 47.402482, 16.7107885 47.4024553, 16.7106001 47.4024286, 16.7097242 47.4023151, 16.7095028 47.4022827)",yes,
35135596,,Fehér utca,residential,False,True,208.697,"LINESTRING (16.7085164 47.404034, 16.7087689 47.4035521, 16.7090063 47.4032373, 16.7090925 47.4030859, 16.7095028 47.4022827)",,
52646629,,Fehér utca,residential,False,False,79.11,"LINESTRING (16.7085164 47.404034, 16.7084672 47.4040064, 16.7083645 47.4039593, 16.70827 47.4038856, 16.7080766 47.4036331, 16.7080008 47.4035343, 16.7079135 47.4034652)",,
"[52646629, 317580831]",,"['Fehler utca', 'Fehér utca']",residential,False,False,115.52299999999998,"LINESTRING (16.7079135 47.4034652, 16.7077851 47.4033864, 16.7076481 47.403312, 16.7075325 47.4032632, 16.7072957 47.4031632, 16.7067698 47.4029681, 16.7066274 47.4029041)",,
52646629,,Fehér utca,residential,False,True,79.11,"LINESTRING (16.7079135 47.4034652, 16.7080008 47.4035343, 16.7080766 47.4036331, 16.70827 47.4038856, 16.7083645 47.4039593, 16.7084672 47.4040064, 16.7085164 47.404034)",,
52646634,,Széchenyi tér,residential,False,True,47.666,"LINESTRING (16.7071022 47.4016362, 16.7073936 47.4012556)",,
52672659,,Széchenyi tér,residential,True,False,113.117,"LINESTRING (16.7071022 47.4016362, 16.7069824 47.4017992, 16.7068558 47.4019502, 16.706639 47.4022087, 16.706487 47.4023899, 16.7064112 47.4024464, 16.7062973 47.4024665)",,
52646739,,Deák Ferenc utca,residential,False,False,79.286,"LINESTRING (16.7012654 47.4051158, 16.7013493 47.4050414, 16.7014134 47.4049468, 16.7014703 47.4048434, 16.7016516 47.4044574)",,
52646739,,Deák Ferenc utca,residential,False,False,67.836,"LINESTRING (16.7016516 47.4044574, 16.7019098 47.4038729)",,
52646739,,Deák Ferenc utca,residential,False,True,79.28599999999999,"LINESTRING (16.7016516 47.4044574, 16.7014703 47.4048434, 16.7014134 47.4049468, 16.7013493 47.4050414, 16.7012654 47.4051158)",,
52646742,,Kovács köz,residential,False,True,158.053,"LINESTRING (16.7016516 47.4044574, 16.7018412 47.4045105, 16.7020561 47.4045799, 16.7022928 47.4046623, 16.7025348 47.4047554, 16.7034783 47.4051541)",,
52646739,,Deák Ferenc utca,residential,False,False,34.778,"LINESTRING (16.7025152 47.4026127, 16.7026683 47.4023176)",,
52646739,,Deák Ferenc utca,residential,False,True,147.369,"LINESTRING (16.7025152 47.4026127, 16.7023942 47.4028374, 16.7022951 47.4030465, 16.7019098 47.4038729)",,
52646740,,Jankovics Gyula utca,residential,False,False,209.411,"LINESTRING (16.7025152 47.4026127, 16.7029106 47.402891, 16.7031086 47.4030248, 16.7032305 47.4031112, 16.7034437 47.4032353, 16.7037577 47.4033882, 16.7040952 47.4035273, 16.7047108 47.4037421)",,
52646739,,Deák Ferenc utca,residential,False,True,34.778,"LINESTRING (16.7026683 47.4023176, 16.7025152 47.4026127)",,
52659354,,Deák Ferenc utca,residential,False,False,106.235,"LINESTRING (16.7026683 47.4023176, 16.7031838 47.4014282)",,
52664466,,Hunyadi János utca,residential,False,False,240.41499999999996,"LINESTRING (16.7026683 47.4023176, 16.7028929 47.4023803, 16.7032387 47.4024759, 16.7034149 47.4025326, 16.7036009 47.4025988, 16.7044706 47.402941, 16.7054668 47.403352)",,
52646741,,Kovács utca,residential,False,False,182.36,"LINESTRING (16.7047108 47.4037421, 16.7034783 47.4051541)",,
52646740,,Jankovics Gyula utca,residential,False,False,41.444,"LINESTRING (16.7047108 47.4037421, 16.7048829 47.4037691, 16.7049902 47.4037774, 16.7052534 47.4037513)",,
52646740,,Jankovics Gyula utca,residential,False,True,209.411,"LINESTRING (16.7047108 47.4037421, 16.7040952 47.4035273, 16.7037577 47.4033882, 16.7034437 47.4032353, 16.7032305 47.4031112, 16.7031086 47.4030248, 16.7029106 47.402891, 16.7025152 47.4026127)",,
52646741,,Kovács utca,residential,False,True,182.36,"LINESTRING (16.7034783 47.4051541, 16.7047108 47.4037421)",,
52646742,,Kovács köz,residential,False,False,158.053,"LINESTRING (16.7034783 47.4051541, 16.7025348 47.4047554, 16.7022928 47.4046623, 16.7020561 47.4045799, 16.7018412 47.4045105, 16.7016516 47.4044574)",,
52646742,,Kovács köz,residential,False,True,75.23100000000001,"LINESTRING (16.7034783 47.4051541, 16.7039173 47.4053503, 16.7040905 47.4054183, 16.7043294 47.4055082)",,
33266573,8624,Petőfi Sándor utca,secondary,False,True,202.289,"LINESTRING (16.7043294 47.4055082, 16.7046765 47.4050565, 16.7049145 47.4047792, 16.7052983 47.4043632, 16.7054513 47.4041973, 16.7055226 47.4041024, 16.705579 47.4040168, 16.7056382 47.4039217)",,
52646742,,Kovács köz,residential,False,False,75.231,"LINESTRING (16.7043294 47.4055082, 16.7040905 47.4054183, 16.7039173 47.4053503, 16.7034783 47.4051541)",,
52646739,,Deák Ferenc utca,residential,False,True,67.836,"LINESTRING (16.7019098 47.4038729, 16.7016516 47.4044574)",,
52646739,,Deák Ferenc utca,residential,False,False,147.369,"LINESTRING (16.7019098 47.4038729, 16.7022951 47.4030465, 16.7023942 47.4028374, 16.7025152 47.4026127)",,
1114927104,,Deák Ferenc utca,residential,False,False,93.244,"LINESTRING (16.7035997 47.4006383, 16.7031838 47.4014282)",,
35135597,,Ady Endre utca,residential,False,True,93.59,"LINESTRING (16.7035997 47.4006383, 16.7039075 47.4001387, 16.70402 47.4000296, 16.7041202 47.3999765, 16.7042387 47.3999639)",,
52664471,,Bartók Béla utca,residential,False,True,197.102,"LINESTRING (16.7035997 47.4006383, 16.7028427 47.4003872, 16.7025292 47.4002856, 16.7014865 47.3999412, 16.7012434 47.3998649)",,
331278894,8624,Rákóczi Ferenc utca,secondary,False,False,14.202,"LINESTRING (16.7090269 47.402164, 16.708859 47.4021057)",,
52646631,,Jókai Mór utca,residential,True,False,168.42600000000002,"LINESTRING (16.7090269 47.402164, 16.7086552 47.4027677, 16.7085673 47.4028677, 16.7084769 47.4029569, 16.7083018 47.4031111, 16.7080088 47.4033952, 16.7079135 47.4034652)",,
331278894,8624,Rákóczi Ferenc utca,secondary,False,True,38.235,"LINESTRING (16.7090269 47.402164, 16.7092322 47.4022242, 16.7093769 47.4022595, 16.7095028 47.4022827)",,
"[317580832, 33266543]",8624,Széchenyi tér,secondary,False,False,159.369,"LINESTRING (16.7078048 47.4017183, 16.707474 47.4021382, 16.7072468 47.4023742, 16.7066274 47.4029041)",,
52664462,,Széchenyi köz,residential,True,False,151.61599999999999,"LINESTRING (16.7078048 47.4017183, 16.7079058 47.4016253, 16.7084368 47.4010427, 16.7084557 47.4010055, 16.7084285 47.4009744, 16.707828 47.4007042)",,
331278894,8624,Rákóczi Ferenc utca,secondary,False,True,90.408,"LINESTRING (16.7078048 47.4017183, 16.7079236 47.4017735, 16.7080632 47.4018345, 16.708859 47.4021057)",,
934749380,8639,Széchenyi tér,secondary,False,False,60.34,"LINESTRING (16.7078048 47.4017183, 16.7077362 47.4016617, 16.7076592 47.4015993, 16.7074592 47.4013277, 16.7073936 47.4012556)",,
231372896,,Csokonai utca,residential,False,False,38.907,"LINESTRING (16.7120059 47.4007344, 16.7124604 47.4009011)",,
231372896,,Csokonai utca,residential,False,True,76.573,"LINESTRING (16.7120059 47.4007344, 16.7110978 47.4004239)",,
231373068,,Csokonai utca,residential,False,False,158.302,"LINESTRING (16.7120059 47.4007344, 16.7121429 47.400669, 16.7129876 47.4002296, 16.7131209 47.400147, 16.7132048 47.4000609, 16.7134489 47.399737)",,
35135602,,Csokonai utca,residential,False,False,98.176,"LINESTRING (16.7110978 47.4004239, 16.7116847 47.3996354)",,
231372896,,Csokonai utca,residential,False,False,76.573,"LINESTRING (16.7110978 47.4004239, 16.7120059 47.4007344)",,
231372896,,Csokonai utca,residential,False,True,61.534,"LINESTRING (16.7110978 47.4004239, 16.7103581 47.4001882)",,
231372896,,Csokonai utca,residential,False,True,38.907,"LINESTRING (16.7124604 47.4009011, 16.7120059 47.4007344)",,
231373068,,Csokonai utca,residential,False,True,27.681,"LINESTRING (16.7136199 47.3995166, 16.7134489 47.399737)",,
52664471,,Bartók Béla utca,residential,False,False,197.10199999999998,"LINESTRING (16.7012434 47.3998649, 16.7014865 47.3999412, 16.7025292 47.4002856, 16.7028427 47.4003872, 16.7035997 47.4006383)",,
"[1114930073, 52664471]",,Bartók Béla utca,residential,False,"[False, True]",155.591,"LINESTRING (16.7012434 47.3998649, 16.7012329 47.3998246, 16.7012304 47.3997781, 16.7012277 47.3997294, 16.7012447 47.3996621, 16.7012883 47.3995799, 16.7015011 47.3992939, 16.7015576 47.3991568, 16.7016733 47.3989392, 16.7017382 47.3987905, 16.7017389 47.3985319)",,
"[1114930073, 52664471]",,Bartók Béla utca,residential,False,"[False, True]",155.59100000000004,"LINESTRING (16.7017389 47.3985319, 16.7017382 47.3987905, 16.7016733 47.3989392, 16.7015576 47.3991568, 16.7015011 47.3992939, 16.7012883 47.3995799, 16.7012447 47.3996621, 16.7012277 47.3997294, 16.7012304 47.3997781, 16.7012329 47.3998246, 16.7012434 47.3998649)",,
