osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge
304753529,2,2104,Fő út,secondary,False,False,12.041,"LINESTRING (19.2822876 47.6596073, 19.2823872 47.6595223)",,,
250272348,,,Ráday utca,residential,False,False,13.477,"LINESTRING (19.288772 47.6565918, 19.2888256 47.6565777, 19.2888717 47.6565677, 19.2889421 47.6565524)",,,
693633456,,,Petőfi utca,residential,False,False,50.805,"LINESTRING (19.288772 47.6565918, 19.288774 47.656637, 19.2887884 47.65696, 19.2887924 47.6570485)",,,
693633459,,,Ráday utca,residential,False,True,88.245,"LINESTRING (19.288772 47.6565918, 19.2886762 47.6565993, 19.2886268 47.6566032, 19.2882091 47.6566361, 19.2878489 47.6567074, 19.287623 47.6567535)",,,
693633460,,,Petőfi utca,residential,False,True,92.28300000000002,"LINESTRING (19.288772 47.6565918, 19.2887491 47.6565396, 19.2884531 47.6558639, 19.2884233 47.6557958)",,,
78594828,,,Temető utca,residential,False,False,19.535,"LINESTRING (19.2913712 47.6586088, 19.291355 47.6586846, 19.2913341 47.6587827)",,,
"[61273788, 477957708]",,,"['Petőfi utca', 'Újtelep utca']",residential,False,True,78.352,"LINESTRING (19.2913712 47.6586088, 19.2914262 47.6586137, 19.2915238 47.6586224, 19.291918 47.6585832, 19.2921381 47.6585273, 19.2921835 47.6585158, 19.2923612 47.6584404)",,,
"[1052227184, 78592305]",,,Petőfi utca,residential,False,True,274.696,"LINESTRING (19.2913712 47.6586088, 19.2908472 47.6584645, 19.2901881 47.658283, 19.2898188 47.6581218, 19.289356 47.6578377, 19.2890806 47.6576116, 19.2889172 47.6573865, 19.288817 47.6571152, 19.2887924 47.6570485)",40,,
461628219,2,2104,Fő út,secondary,False,False,111.72599999999998,"LINESTRING (19.2876915 47.6545665, 19.2879959 47.654261, 19.2883982 47.6538408, 19.2885083 47.6537258)",,,
"[304652861, 693633455]",2,2104,Fő út,secondary,False,True,96.88900000000001,"LINESTRING (19.2876915 47.6545665, 19.2875089 47.6547619, 19.2874693 47.6548043, 19.2874272 47.6548493, 19.2872063 47.6550856, 19.2870033 47.6553043)",,,
"[1052227177, 693633460]",,,Petőfi utca,residential,False,False,147.66,"LINESTRING (19.2876915 47.6545665, 19.2877474 47.6546419, 19.2877891 47.6546981, 19.2879275 47.6548848, 19.2879724 47.6549494, 19.2881228 47.6551658, 19.288291 47.6554935, 19.2884035 47.6557506, 19.2884233 47.6557958)",,,
73076056,,,Hársfa utca,residential,False,True,300.02299999999997,"LINESTRING (19.293046 47.6544404, 19.2930691 47.6543919, 19.2930934 47.6543409, 19.2931321 47.6542599, 19.2933598 47.6539471, 19.2931299 47.6533672, 19.2929465 47.6531267, 19.2925729 47.6527946, 19.2923054 47.652584, 19.2918061 47.6521908, 19.2917305 47.6521313)",,,
250272348,,,Ráday utca,residential,False,True,17.64,"LINESTRING (19.293046 47.6544404, 19.2930253 47.6544538, 19.2929234 47.6545195, 19.292876 47.6545502)",,,
73076448,,,Labda utca,residential,False,True,293.58500000000004,"LINESTRING (19.2896843 47.6535084, 19.2897245 47.6535466, 19.2898909 47.6537048, 19.2893401 47.6541129, 19.2894186 47.6543159, 19.28954 47.6545102, 19.2896761 47.6546818, 19.289989 47.6549877, 19.2900315 47.6550738, 19.2901119 47.6551582, 19.2906721 47.6556179, 19.2907092 47.6556484, 19.2907433 47.6556764)",,,
304652856,,,Csokonai utca,residential,False,True,216.868,"LINESTRING (19.2896843 47.6535084, 19.2903892 47.6529891, 19.2910654 47.6525258, 19.2917005 47.6521491, 19.2917305 47.6521313)",,,
"[304652857, 1052227181]",,,Csokonai utca,residential,False,False,94.50299999999999,"LINESTRING (19.2896843 47.6535084, 19.2896458 47.6535207, 19.2889051 47.653757, 19.2886701 47.6537385, 19.2885083 47.6537258)",,,
"[304652856, 1052227182]",,,Csokonai utca,residential,False,False,149.39000000000001,"LINESTRING (19.2932632 47.6512721, 19.2925327 47.6516708, 19.2924426 47.6517199, 19.2923633 47.6517606, 19.2919447 47.6520079, 19.2917305 47.6521313)",,,
461628219,2,2104,Fő út,secondary,False,True,279.968,"LINESTRING (19.2911309 47.6508795, 19.2910214 47.6510122, 19.2909239 47.6511248, 19.2901334 47.6520385, 19.289191 47.6530309)",,,
71338615,,,Újiskola utca,residential,False,False,125.33,"LINESTRING (19.2821581 47.6563046, 19.2820845 47.6562819, 19.2820252 47.6562636, 19.281965 47.656245, 19.2818628 47.6561603, 19.2816657 47.6559971, 19.2815934 47.655952, 19.2810016 47.6555827, 19.280942 47.6555455)",,,
"[1052270091, 71338853]",,,Újiskola utca,residential,False,False,141.276,"LINESTRING (19.2821581 47.6563046, 19.2821702 47.6563567, 19.2822144 47.6565468, 19.2822482 47.656602, 19.2823909 47.6568349, 19.2825597 47.6570142, 19.2827254 47.6571902, 19.2827823 47.6572506, 19.2830291 47.6573969)",,,
