osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge
"[51335226, 696862651, 263403332]",1104,Mányi út,secondary,False,False,146.432,2,50,"LINESTRING (18.7181146 47.5451737, 18.7180441 47.5451863, 18.7179909 47.5451929, 18.7178503 47.5451967, 18.7177547 47.5452194, 18.7169403 47.545497, 18.7168192 47.5455383, 18.7163426 47.5457006)",
187799231,1104,Etyeki utca,secondary,False,True,21.945999999999998,2,,"LINESTRING (18.7181146 47.5451737, 18.7181972 47.5451331, 18.718207 47.5451229, 18.7183003 47.5450252)",
"[51353600, 386627367, 62069933, 587038513, 62069939]",,Szent István tér,residential,False,True,144.229,2,30,"LINESTRING (18.7181146 47.5451737, 18.7181484 47.5452035, 18.7181984 47.5452475, 18.7182922 47.5453369, 18.7183811 47.5454453, 18.7184635 47.5456287, 18.7184997 47.5457701, 18.7185312 47.5459818, 18.7185621 47.5462404, 18.7185442 47.5463318, 18.718538 47.5463662, 18.7185315 47.5464024)",
"[48347552, 367618417, 367618418, 48348963]",,"['Magyar utca', 'Rácváros utca']",residential,False,"[False, True]",105.77399999999999,,,"LINESTRING (18.7187243 47.5482801, 18.7185795 47.5483095, 18.7183858 47.5484181, 18.718235 47.5484916, 18.7181165 47.5484864, 18.7180337 47.5484535, 18.7179116 47.5484023, 18.7178466 47.5483942, 18.7177778 47.5484006, 18.7177303 47.5484225, 18.7176796 47.5484571, 18.7176357 47.5484981, 18.7175866 47.5485732)",yes
51260765,102,Petőfi Sándor utca,primary,False,False,335.64799999999997,2,50,"LINESTRING (18.7187243 47.5482801, 18.7187291 47.5483761, 18.7187794 47.5484509, 18.719174 47.5487233, 18.7197199 47.5491001, 18.7197776 47.5491442, 18.720104 47.5493845, 18.7202595 47.5494928, 18.7209913 47.5500026, 18.7214633 47.550357, 18.7216717 47.5505134)",
53638680,102,,primary,False,False,110.623,2,50,"LINESTRING (18.7187243 47.5482801, 18.7187465 47.5482276, 18.7188068 47.5481697, 18.7189963 47.5480639, 18.7194447 47.5478321, 18.7198582 47.547671)",
48363528,,Benedek utca,residential,False,True,191.445,,,"LINESTRING (18.7139986 47.5486897, 18.7140265 47.5486341, 18.714107 47.5484947, 18.7141472 47.5484332, 18.7142304 47.5483698, 18.7142843 47.5483514, 18.7143995 47.548327, 18.7145195 47.5483044, 18.7147068 47.5482752, 18.7149805 47.5482509, 18.7152637 47.5482428, 18.7156238 47.5482655, 18.7157775 47.5482914, 18.7158663 47.5483125, 18.7159551 47.5483578, 18.7160151 47.5484275, 18.7160536 47.5485004)",
199193597,,Pálos utca,residential,False,False,41.483,,,"LINESTRING (18.7139986 47.5486897, 18.7139693 47.5487528, 18.7139539 47.5488005, 18.7139323 47.5488797, 18.7139146 47.5489542, 18.7138017 47.5490222)",
"[48272971, 199193597]",,Pálos utca,residential,False,True,149.477,,,"LINESTRING (18.7139986 47.5486897, 18.714197 47.548686, 18.7143807 47.5486756, 18.714593 47.5486636, 18.7147325 47.5486553, 18.7149148 47.5486466, 18.7150706 47.5486405, 18.7152058 47.5486353, 18.7153166 47.5486268, 18.715427 47.548703, 18.7154466 47.5487261, 18.7155509 47.5488486, 18.7156406 47.5490157)",
"[48272971, 199193597]",,Pálos utca,residential,False,False,149.47699999999998,,,"LINESTRING (18.7156406 47.5490157, 18.7155509 47.5488486, 18.7154466 47.5487261, 18.715427 47.548703, 18.7153166 47.5486268, 18.7152058 47.5486353, 18.7150706 47.5486405, 18.7149148 47.5486466, 18.7147325 47.5486553, 18.714593 47.5486636, 18.7143807 47.5486756, 18.714197 47.548686, 18.7139986 47.5486897)",
