osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes
228154132,Bocskai István utca,residential,False,False,311.322,"LINESTRING (20.8207078 46.9353225, 20.820766 46.9352731, 20.8219839 46.934305, 20.8233408 46.9331765)",,,
789630446,,primary,False,True,130.40099999999998,"LINESTRING (20.8207078 46.9353225, 20.8213534 46.9354676, 20.8215234 46.9355075, 20.8217394 46.9355694, 20.8219714 46.9356462, 20.8222875 46.9357721)",46,50,
789630446,,primary,False,False,36.324,"LINESTRING (20.8236878 46.9363218, 20.8232749 46.9361568)",46,50,
998258059,Fő út,secondary,False,False,32.527,"LINESTRING (20.8236878 46.9363218, 20.8237918 46.9363659, 20.8240581 46.9364688)",4232,50,
998258060,,primary,False,True,42.448,"LINESTRING (20.8236878 46.9363218, 20.8237719 46.9362551, 20.8240493 46.9360306)",46,50,
30019826,Fő út,secondary,False,True,104.758,"LINESTRING (20.83127 46.9392097, 20.8311771 46.9391827, 20.8310293 46.9391397, 20.8300349 46.9387905)",4232,50,
"[28680483, 1238866598]",Hősök útja,residential,False,False,129.676,"LINESTRING (20.83127 46.9392097, 20.8313299 46.9391443, 20.8319943 46.9384251, 20.8321698 46.9382186)",,,
228154126,Zrínyi Miklós utca,residential,False,True,156.274,"LINESTRING (20.823379 46.9313257, 20.8221344 46.932445)",,,
228154144,Petőfi Sándor utca,residential,False,True,128.744,"LINESTRING (20.823379 46.9313257, 20.8242006 46.9320266, 20.824467 46.9322124)",,,
228154116,Wesselényi Miklós utca,residential,False,True,193.722,"LINESTRING (20.8264737 46.9316692, 20.8284818 46.9326076, 20.8285771 46.9326551)",,,
228154130,Tompa Mihály utca,residential,False,True,114.009,"LINESTRING (20.8209981 46.9317748, 20.8221344 46.932445)",,,
563249814,,primary,False,False,101.783,"LINESTRING (20.8293017 46.931885, 20.8285771 46.9326551)",46,50,
563249814,,primary,False,True,42.455,"LINESTRING (20.8293017 46.931885, 20.8295996 46.9315619)",46,50,
228154132,Bocskai István utca,residential,False,True,14.916,"LINESTRING (20.824467 46.9322124, 20.8243424 46.9323161)",,,
228154144,Petőfi Sándor utca,residential,False,False,128.744,"LINESTRING (20.824467 46.9322124, 20.8242006 46.9320266, 20.823379 46.9313257)",,,
228154144,Petőfi Sándor utca,residential,False,True,283.10800000000006,"LINESTRING (20.824467 46.9322124, 20.8249067 46.9325574, 20.826715 46.9341497, 20.8267756 46.9342107)",,,
228154132,Bocskai István utca,residential,False,False,14.916,"LINESTRING (20.8243424 46.9323161, 20.824467 46.9322124)",,,
228154132,Bocskai István utca,residential,False,True,122.217,"LINESTRING (20.8243424 46.9323161, 20.8233408 46.9331765)",,,
228154129,Jókai Mór utca,residential,False,True,304.93,"LINESTRING (20.8243424 46.9323161, 20.8245249 46.9325628, 20.8255551 46.9343139, 20.825834 46.9348003, 20.8258636 46.934853)",,,
228154126,Zrínyi Miklós utca,residential,False,False,156.274,"LINESTRING (20.8221344 46.932445, 20.823379 46.9313257)",,,
228154130,Tompa Mihály utca,residential,False,False,114.009,"LINESTRING (20.8221344 46.932445, 20.8209981 46.9317748)",,,
228154130,Tompa Mihály utca,residential,False,True,122.503,"LINESTRING (20.8221344 46.932445, 20.8233408 46.9331765)",,,
230350067,Rákóczi Ferenc utca,residential,False,True,13.415,"LINESTRING (20.8285771 46.9326551, 20.8287019 46.9327405)",,,
563249814,,primary,False,True,101.783,"LINESTRING (20.8285771 46.9326551, 20.8293017 46.931885)",46,50,
228154116,Wesselényi Miklós utca,residential,False,False,193.722,"LINESTRING (20.8285771 46.9326551, 20.8284818 46.9326076, 20.8264737 46.9316692)",,,
563249814,,primary,False,False,138.599,"LINESTRING (20.8285771 46.9326551, 20.8280649 46.9331496, 20.8274549 46.9336365)",46,50,
228154130,Tompa Mihály utca,residential,False,False,122.503,"LINESTRING (20.8233408 46.9331765, 20.8221344 46.932445)",,,
228154132,Bocskai István utca,residential,False,False,122.217,"LINESTRING (20.8233408 46.9331765, 20.8243424 46.9323161)",,,
228154130,Tompa Mihály utca,residential,False,True,288.09900000000005,"LINESTRING (20.8233408 46.9331765, 20.8246615 46.9355333, 20.8246977 46.9355961)",,,
228154132,Bocskai István utca,residential,False,True,311.32200000000006,"LINESTRING (20.8233408 46.9331765, 20.8219839 46.934305, 20.820766 46.9352731, 20.8207078 46.9353225)",,,
275095674,,primary,False,False,82.079,"LINESTRING (20.8274549 46.9336365, 20.8267756 46.9342107)",46,50,
275095675,Kossuth Lajos utca,residential,False,False,313.709,"LINESTRING (20.8274549 46.9336365, 20.8284512 46.9345425, 20.8298345 46.9359418)",,,
563249814,,primary,False,True,138.599,"LINESTRING (20.8274549 46.9336365, 20.8280649 46.9331496, 20.8285771 46.9326551)",46,50,
275095674,,primary,False,False,99.478,"LINESTRING (20.8267756 46.9342107, 20.8258636 46.934853)",46,50,
275095674,,primary,False,True,82.079,"LINESTRING (20.8267756 46.9342107, 20.8274549 46.9336365)",46,50,
228154144,Petőfi Sándor utca,residential,False,False,283.108,"LINESTRING (20.8267756 46.9342107, 20.826715 46.9341497, 20.8249067 46.9325574, 20.824467 46.9322124)",,,
228154144,Petőfi Sándor utca,residential,False,True,280.26,"LINESTRING (20.8267756 46.9342107, 20.8272804 46.934941, 20.8277578 46.9356482, 20.8283301 46.9364967)",,,
275095674,,primary,False,False,121.095,"LINESTRING (20.8258636 46.934853, 20.8246977 46.9355961)",46,50,
275095674,,primary,False,True,99.478,"LINESTRING (20.8258636 46.934853, 20.8267756 46.9342107)",46,50,
228154129,Jókai Mór utca,residential,False,False,304.93,"LINESTRING (20.8258636 46.934853, 20.825834 46.9348003, 20.8255551 46.9343139, 20.8245249 46.9325628, 20.8243424 46.9323161)",,,
230350073,Jókai Mór utca,residential,False,True,235.345,"LINESTRING (20.8258636 46.934853, 20.8264449 46.9358118, 20.8270255 46.9368151)",,,
275095674,,primary,False,True,121.095,"LINESTRING (20.8246977 46.9355961, 20.8258636 46.934853)",46,50,
228154130,Tompa Mihály utca,residential,False,False,288.09900000000005,"LINESTRING (20.8246977 46.9355961, 20.8246615 46.9355333, 20.8233408 46.9331765)",,,
228154130,Tompa Mihály utca,residential,False,True,165.023,"LINESTRING (20.8246977 46.9355961, 20.8249176 46.9359973, 20.8254173 46.9368011, 20.8254254 46.9368379, 20.8254234 46.9368673, 20.8254075 46.9369006, 20.8253518 46.9369719)",,,
275095674,,primary,False,False,68.981,"LINESTRING (20.8246977 46.9355961, 20.8243201 46.9358451, 20.8240493 46.9360306)",46,50,
789630446,,primary,False,True,86.315,"LINESTRING (20.8222875 46.9357721, 20.8232749 46.9361568)",46,50,
789630446,,primary,False,False,130.401,"LINESTRING (20.8222875 46.9357721, 20.8219714 46.9356462, 20.8217394 46.9355694, 20.8215234 46.9355075, 20.8213534 46.9354676, 20.8207078 46.9353225)",46,50,
230350071,,secondary_link,True,False,52.06999999999999,"LINESTRING (20.8240493 46.9360306, 20.8239786 46.9361478, 20.8239546 46.9361928, 20.8239436 46.9362391, 20.8239504 46.9363041, 20.8239566 46.9363318, 20.8239958 46.9363862, 20.8240581 46.9364688)",4232,50,1
275095674,,primary,False,True,68.981,"LINESTRING (20.8240493 46.9360306, 20.8243201 46.9358451, 20.8246977 46.9355961)",46,50,
998258060,,primary,False,False,42.448,"LINESTRING (20.8240493 46.9360306, 20.8237719 46.9362551, 20.8236878 46.9363218)",46,50,
30019826,Fő út,secondary,False,False,26.317,"LINESTRING (20.8250526 46.9368524, 20.8253518 46.9369719)",4232,50,
30019826,Fő út,secondary,False,True,86.72200000000001,"LINESTRING (20.8250526 46.9368524, 20.8246347 46.9366903, 20.8240581 46.9364688)",4232,50,
30019826,Fő út,secondary,False,False,70.089,"LINESTRING (20.8266523 46.9374833, 20.8274551 46.9377945)",4232,50,
30019826,Fő út,secondary,False,True,113.946,"LINESTRING (20.8266523 46.9374833, 20.8260114 46.937227, 20.8253518 46.9369719)",4232,50,
30019826,Fő út,secondary,False,False,153.513,"LINESTRING (20.8280289 46.938015, 20.8297914 46.9386916)",4232,50,
30019826,Fő út,secondary,False,True,49.991,"LINESTRING (20.8280289 46.938015, 20.8278656 46.9379509, 20.8274551 46.9377945)",4232,50,
230347619,Árpád utca,residential,False,False,238.038,"LINESTRING (20.8280289 46.938015, 20.827347 46.9386502, 20.8260653 46.9396823)",,,
30019826,Fő út,secondary,False,True,21.511,"LINESTRING (20.8300349 46.9387905, 20.8297914 46.9386916)",4232,50,
30019826,Fő út,secondary,False,False,104.75800000000001,"LINESTRING (20.8300349 46.9387905, 20.8310293 46.9391397, 20.8311771 46.9391827, 20.83127 46.9392097)",4232,50,
230347619,Árpád utca,residential,False,True,238.038,"LINESTRING (20.8260653 46.9396823, 20.827347 46.9386502, 20.8280289 46.938015)",,,
563249814,,primary,False,False,42.455,"LINESTRING (20.8295996 46.9315619, 20.8293017 46.931885)",46,50,
230350067,Rákóczi Ferenc utca,residential,False,False,13.415,"LINESTRING (20.8287019 46.9327405, 20.8285771 46.9326551)",,,
230350067,Rákóczi Ferenc utca,residential,False,True,441.977,"LINESTRING (20.8287019 46.9327405, 20.8294416 46.9334777, 20.8318905 46.9360656)",,,
230350066,Botond utca,residential,False,False,129.849,"LINESTRING (20.8298345 46.9359418, 20.8292708 46.9361685, 20.8287499 46.9363704, 20.8283549 46.9365274)",,,
275095675,Kossuth Lajos utca,residential,False,False,199.26,"LINESTRING (20.8298345 46.9359418, 20.8306628 46.9367798, 20.8313258 46.9374162)",,,
275095675,Kossuth Lajos utca,residential,False,True,313.709,"LINESTRING (20.8298345 46.9359418, 20.8284512 46.9345425, 20.8274549 46.9336365)",,,
230350067,Rákóczi Ferenc utca,residential,False,False,441.977,"LINESTRING (20.8318905 46.9360656, 20.8294416 46.9334777, 20.8287019 46.9327405)",,,
789630446,,primary,False,False,86.315,"LINESTRING (20.8232749 46.9361568, 20.8222875 46.9357721)",46,50,
789630446,,primary,False,True,36.324,"LINESTRING (20.8232749 46.9361568, 20.8236878 46.9363218)",46,50,
230350069,,primary_link,True,False,62.254000000000005,"LINESTRING (20.8232749 46.9361568, 20.8235016 46.9361714, 20.8236491 46.9361579, 20.823748 46.9361391, 20.8238289 46.9361129, 20.8240493 46.9360306)",,,1
228154144,Petőfi Sándor utca,residential,False,True,3.899,"LINESTRING (20.8283301 46.9364967, 20.8283549 46.9365274)",,,
230350060,Botond utca,residential,False,True,105.189,"LINESTRING (20.8283301 46.9364967, 20.8270255 46.9368151)",,,
228154144,Petőfi Sándor utca,residential,False,False,280.26,"LINESTRING (20.8283301 46.9364967, 20.8277578 46.9356482, 20.8272804 46.934941, 20.8267756 46.9342107)",,,
30019826,Fő út,secondary,False,False,86.72200000000001,"LINESTRING (20.8240581 46.9364688, 20.8246347 46.9366903, 20.8250526 46.9368524)",4232,50,
998258059,Fő út,secondary,False,True,32.527,"LINESTRING (20.8240581 46.9364688, 20.8237918 46.9363659, 20.8236878 46.9363218)",4232,50,
228154144,Petőfi Sándor utca,residential,False,False,3.899,"LINESTRING (20.8283549 46.9365274, 20.8283301 46.9364967)",,,
228154144,Petőfi Sándor utca,residential,False,True,181.63299999999998,"LINESTRING (20.8283549 46.9365274, 20.8288166 46.9372065, 20.8293638 46.9380085)",,,
230350066,Botond utca,residential,False,True,129.849,"LINESTRING (20.8283549 46.9365274, 20.8287499 46.9363704, 20.8292708 46.9361685, 20.8298345 46.9359418)",,,
230350060,Botond utca,residential,False,False,105.189,"LINESTRING (20.8270255 46.9368151, 20.8283301 46.9364967)",,,
230350073,Jókai Mór utca,residential,False,False,235.345,"LINESTRING (20.8270255 46.9368151, 20.8264449 46.9358118, 20.8258636 46.934853)",,,
"[230350073, 1238866595]",Jókai Mór utca,residential,False,True,116.42200000000001,"LINESTRING (20.8270255 46.9368151, 20.8273929 46.9374472, 20.8274953 46.937601, 20.8274957 46.9376343, 20.8274939 46.9377185, 20.8274551 46.9377945)",,,
30019826,Fő út,secondary,False,True,26.317,"LINESTRING (20.8253518 46.9369719, 20.8250526 46.9368524)",4232,50,
30019826,Fő út,secondary,False,False,113.946,"LINESTRING (20.8253518 46.9369719, 20.8260114 46.937227, 20.8266523 46.9374833)",4232,50,
228154130,Tompa Mihály utca,residential,False,False,165.023,"LINESTRING (20.8253518 46.9369719, 20.8254075 46.9369006, 20.8254234 46.9368673, 20.8254254 46.9368379, 20.8254173 46.9368011, 20.8249176 46.9359973, 20.8246977 46.9355961)",,,
230350061,Dr. Pikó Béla utca,residential,False,False,162.872,"LINESTRING (20.8313258 46.9374162, 20.8303472 46.9377135, 20.8293638 46.9380085)",,,
275095675,Kossuth Lajos utca,residential,False,False,109.851,"LINESTRING (20.8313258 46.9374162, 20.8317785 46.9378508, 20.8321698 46.9382186)",,,
275095675,Kossuth Lajos utca,residential,False,True,199.26,"LINESTRING (20.8313258 46.9374162, 20.8306628 46.9367798, 20.8298345 46.9359418)",,,
30019826,Fő út,secondary,False,True,70.089,"LINESTRING (20.8274551 46.9377945, 20.8266523 46.9374833)",4232,50,
30019826,Fő út,secondary,False,False,49.991,"LINESTRING (20.8274551 46.9377945, 20.8278656 46.9379509, 20.8280289 46.938015)",4232,50,
"[230350073, 1238866595]",Jókai Mór utca,residential,False,False,116.422,"LINESTRING (20.8274551 46.9377945, 20.8274939 46.9377185, 20.8274957 46.9376343, 20.8274953 46.937601, 20.8273929 46.9374472, 20.8270255 46.9368151)",,,
228154144,Petőfi Sándor utca,residential,False,False,181.63299999999998,"LINESTRING (20.8293638 46.9380085, 20.8288166 46.9372065, 20.8283549 46.9365274)",,,
228154144,Petőfi Sándor utca,residential,False,True,82.60900000000001,"LINESTRING (20.8293638 46.9380085, 20.8295073 46.9382469, 20.8297301 46.9385934, 20.8297914 46.9386916)",,,
