osmid,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed,name,lanes
295031446,unclassified,False,True,21.89,"LINESTRING (-9.1092016 51.7214916, -9.1093502 51.7215242, -9.1095103 51.7215262)",,,50,Sackville Mews,
295031446,unclassified,False,False,145.32099999999997,"LINESTRING (-9.1092016 51.7214916, -9.109108 51.7214602, -9.1090117 51.7214172, -9.1087859 51.7212504, -9.1084887 51.7210739, -9.1083168 51.720997, -9.1081598 51.7209769, -9.1079965 51.7209775, -9.1075307 51.7211975)",,,50,Sackville Mews,
107258495,unclassified,False,False,48.989,"LINESTRING (-9.1120438 51.7221865, -9.1118777 51.7219801, -9.1118102 51.7219135, -9.1117306 51.7217918)",,,50,Tanyard Lane,
"[295122213, 239481781]",secondary,False,False,97.475,"LINESTRING (-9.1120438 51.7221865, -9.1131932 51.7218094, -9.1132998 51.7217836)",R586,,50,Main Street,
"[239481748, 295122213]",secondary,False,True,181.144,"LINESTRING (-9.1120438 51.7221865, -9.1116878 51.7223279, -9.1110447 51.7225834, -9.1106565 51.7227432, -9.1102297 51.7229253, -9.109865 51.7230975)",R586,,50,Main Street,2
107258496,secondary,False,False,196.643,"LINESTRING (-9.1133175 51.7206825, -9.1134682 51.7202238, -9.1137443 51.7193135, -9.113798 51.7191293, -9.1138409 51.718997, -9.113868 51.7189478)",R586,,50,West Green,
295073898,secondary,False,True,26.339,"LINESTRING (-9.1133175 51.7206825, -9.1134592 51.7208473, -9.1135126 51.720885)",R586,,50,Bridge Street,
1153424122,secondary,False,True,161.358,"LINESTRING (-9.1133175 51.7206825, -9.1131944 51.7205216, -9.113035 51.7196897, -9.1129724 51.7192991, -9.1129656 51.7192565)",R599,,,East Green,
"[295073897, 295073898, 239453430]",secondary,False,False,82.25,"LINESTRING (-9.1143508 51.7214112, -9.1141084 51.7212706, -9.1139401 51.7211701, -9.1137612 51.7210548, -9.1136037 51.720949, -9.1135907 51.7209403, -9.1135126 51.720885)",R586,yes,50,Bridge Street,
333925110,secondary,False,False,27.05,"LINESTRING (-9.1143508 51.7214112, -9.1144474 51.7215168, -9.114502 51.7216339)",R586,,50,Market Square,
239481779,secondary,True,False,83.408,"LINESTRING (-9.1132998 51.7217836, -9.1134471 51.7217347, -9.1143508 51.7214112)",R586,,,Market Square,
"[295122213, 239481781]",secondary,False,True,97.475,"LINESTRING (-9.1132998 51.7217836, -9.1131932 51.7218094, -9.1120438 51.7221865)",R586,,50,Main Street,
239482108,secondary,False,True,134.153,"LINESTRING (-9.1073364 51.7242644, -9.1074934 51.7241884, -9.1078697 51.7240064, -9.1086922 51.7236085, -9.1087359 51.7235895, -9.1088782 51.7235275)",R586,,50,Chapel Street,2
191151058,residential,False,True,18.807000000000002,"LINESTRING (-9.1103265 51.7215249, -9.1103083 51.7216163, -9.1103244 51.7216927)",,,50,Sackville Mews,
295031446,unclassified,False,False,56.521,"LINESTRING (-9.1103265 51.7215249, -9.1100894 51.7215034, -9.1098518 51.7215044, -9.1095103 51.7215262)",,,50,Sackville Mews,
295031446,unclassified,False,True,37.599000000000004,"LINESTRING (-9.1103265 51.7215249, -9.110678 51.721594, -9.1108465 51.7216277)",,,50,Sackville Mews,
191151067,tertiary,False,False,4.818,"LINESTRING (-9.1146615 51.7226414, -9.1146669 51.7226846)",L4617,,50,Cat Lane,
191151057,residential,False,False,136.25400000000002,"LINESTRING (-9.1146615 51.7226414, -9.1152355 51.7226115, -9.115375 51.7226265, -9.115485 51.7226863, -9.1155338 51.7227348, -9.1156255 51.7227532, -9.1165498 51.7227245)",,,,St.Marys Park,
"[191151067, 239453556]",tertiary,False,True,112.649,"LINESTRING (-9.1146615 51.7226414, -9.1146331 51.7224445, -9.1146148 51.7223185, -9.1145915 51.722131, -9.1145435 51.7217637, -9.114502 51.7216339)",L4617,,50,Cat Lane,
191151070,residential,False,False,58.837,"LINESTRING (-9.1153616 51.7210181, -9.1156486 51.7213321, -9.1157505 51.7214881)",,,,,
191151041,residential,False,False,11.691,"LINESTRING (-9.117738 51.7168938, -9.1178454 51.7168124)",,,,,
191151041,residential,False,True,51.147999999999996,"LINESTRING (-9.117738 51.7168938, -9.1174698 51.7170899, -9.1174161 51.7171863, -9.1173061 51.7172608)",,,,,
191151051,residential,False,True,87.324,"LINESTRING (-9.117738 51.7168938, -9.1177809 51.7169204, -9.1178989 51.7168871, -9.1180384 51.7168174, -9.1181135 51.7167476, -9.1181618 51.7166778, -9.1181296 51.7166013, -9.1177541 51.7163853)",,,,,
191151051,residential,False,False,87.324,"LINESTRING (-9.1177541 51.7163853, -9.1181296 51.7166013, -9.1181618 51.7166778, -9.1181135 51.7167476, -9.1180384 51.7168174, -9.1178989 51.7168871, -9.1177809 51.7169204, -9.117738 51.7168938)",,,,,
239452326,secondary,False,False,161.976,"LINESTRING (-9.1182172 51.7158259, -9.1169535 51.7167462, -9.1166937 51.7169354)",,,50,Bantry Road,
191151058,residential,False,False,18.807000000000002,"LINESTRING (-9.1103244 51.7216927, -9.1103083 51.7216163, -9.1103265 51.7215249)",,,50,Sackville Mews,
191151048,residential,False,False,97.845,"LINESTRING (-9.116075 51.7163255, -9.1161356 51.7163622, -9.1157639 51.716598, -9.1162682 51.7168905, -9.1163701 51.7169204)",,,50,Model Villas,
191151037,residential,False,True,32.672,"LINESTRING (-9.1166973 51.7167077, -9.1163701 51.7169204)",,,50,Model Villas,
191151048,residential,False,True,18.061,"LINESTRING (-9.1165704 51.7170252, -9.1163701 51.7169204)",,,50,Model Villas,
239452326,secondary,False,True,13.109,"LINESTRING (-9.1165704 51.7170252, -9.1166937 51.7169354)",,,50,Bantry Road,
"[405378036, 239452326]",secondary,False,False,283.594,"LINESTRING (-9.1165704 51.7170252, -9.1162961 51.717225, -9.1161186 51.717349, -9.1154467 51.7178185, -9.1152865 51.7179304, -9.1150623 51.7180871, -9.1140095 51.7188228, -9.1139314 51.7188874, -9.113868 51.7189478)",,,50,Bantry Road,
191151041,residential,False,False,93.882,"LINESTRING (-9.1162682 51.7177546, -9.1164774 51.7176515, -9.1165847 51.7176615, -9.1167831 51.717615, -9.1173061 51.7172608)",,,,,
191151047,residential,False,True,55.579,"LINESTRING (-9.1166937 51.7169354, -9.1173061 51.7172608)",,,50,St. Vincent's Park,
239452326,secondary,False,False,13.109,"LINESTRING (-9.1166937 51.7169354, -9.1165704 51.7170252)",,,50,Bantry Road,
239452326,secondary,False,True,161.976,"LINESTRING (-9.1166937 51.7169354, -9.1169535 51.7167462, -9.1182172 51.7158259)",,,50,Bantry Road,
191151053,residential,False,True,42.169,"LINESTRING (-9.1140553 51.7227013, -9.1146669 51.7226846)",,,,,
191151047,residential,False,False,55.579,"LINESTRING (-9.1173061 51.7172608, -9.1166937 51.7169354)",,,50,St. Vincent's Park,
191151041,residential,False,False,51.147999999999996,"LINESTRING (-9.1173061 51.7172608, -9.1174161 51.7171863, -9.1174698 51.7170899, -9.117738 51.7168938)",,,,,
191151041,residential,False,True,93.88199999999998,"LINESTRING (-9.1173061 51.7172608, -9.1167831 51.717615, -9.1165847 51.7176615, -9.1164774 51.7176515, -9.1162682 51.7177546)",,,,,
191151053,residential,False,False,42.169,"LINESTRING (-9.1146669 51.7226846, -9.1140553 51.7227013)",,,,,
191151067,tertiary,False,True,4.818,"LINESTRING (-9.1146669 51.7226846, -9.1146615 51.7226414)",L4617,,50,Cat Lane,
"[933818185, 191151067]",tertiary,False,False,182.66,"LINESTRING (-9.1146669 51.7226846, -9.1146588 51.7230369, -9.1146177 51.7234155, -9.1146135 51.7234541, -9.1145754 51.723805, -9.1145515 51.7241119, -9.1145432 51.7243251)",L4617,,50,"['Cat Lane', 'St. Mary’s Road']",
"[933818185, 191151067]",tertiary,False,True,182.65999999999997,"LINESTRING (-9.1145432 51.7243251, -9.1145515 51.7241119, -9.1145754 51.723805, -9.1146135 51.7234541, -9.1146177 51.7234155, -9.1146588 51.7230369, -9.1146669 51.7226846)",L4617,,50,"['St. Mary’s Road', 'Cat Lane']",
295031446,unclassified,False,False,37.599000000000004,"LINESTRING (-9.1108465 51.7216277, -9.110678 51.721594, -9.1103265 51.7215249)",,,50,Sackville Mews,
191151037,residential,False,False,32.672,"LINESTRING (-9.1163701 51.7169204, -9.1166973 51.7167077)",,,50,Model Villas,
191151048,residential,False,False,18.061,"LINESTRING (-9.1163701 51.7169204, -9.1165704 51.7170252)",,,50,Model Villas,
191151048,residential,False,True,97.845,"LINESTRING (-9.1163701 51.7169204, -9.1162682 51.7168905, -9.1157639 51.716598, -9.1161356 51.7163622, -9.116075 51.7163255)",,,50,Model Villas,
191151057,residential,False,True,136.25400000000002,"LINESTRING (-9.1165498 51.7227245, -9.1156255 51.7227532, -9.1155338 51.7227348, -9.115485 51.7226863, -9.115375 51.7226265, -9.1152355 51.7226115, -9.1146615 51.7226414)",,,,St.Marys Park,
191151041,residential,False,True,11.691,"LINESTRING (-9.1178454 51.7168124, -9.117738 51.7168938)",,,,,
107258496,secondary,False,True,196.64300000000003,"LINESTRING (-9.113868 51.7189478, -9.1138409 51.718997, -9.113798 51.7191293, -9.1137443 51.7193135, -9.1134682 51.7202238, -9.1133175 51.7206825)",R586,,50,West Green,
239452519,secondary,False,False,71.013,"LINESTRING (-9.113868 51.7189478, -9.1135708 51.7190493, -9.1134689 51.7190828, -9.1129656 51.7192565)",R599,,,Mary Street,
"[405378036, 239452326]",secondary,False,True,283.594,"LINESTRING (-9.113868 51.7189478, -9.1139314 51.7188874, -9.1140095 51.7188228, -9.1150623 51.7180871, -9.1152865 51.7179304, -9.1154467 51.7178185, -9.1161186 51.717349, -9.1162961 51.717225, -9.1165704 51.7170252)",,,50,Bantry Road,
260473788,tertiary,False,True,184.635,"LINESTRING (-9.1182089 51.7208449, -9.1180963 51.7208847, -9.1176995 51.7210316, -9.1176296 51.7210575, -9.1172487 51.7211739, -9.1171323 51.7212017, -9.1168034 51.7212802, -9.1166212 51.7213162, -9.1157505 51.7214881)",L4609,,,Castle Street,2
333923214,unclassified,False,True,29.106,"LINESTRING (-9.1182089 51.7208449, -9.1182665 51.7209512, -9.1182615 51.7211008)",,,,,
"[239481748, 295122213]",secondary,False,False,181.144,"LINESTRING (-9.109865 51.7230975, -9.1102297 51.7229253, -9.1106565 51.7227432, -9.1110447 51.7225834, -9.1116878 51.7223279, -9.1120438 51.7221865)",R586,,50,Main Street,2
239482108,secondary,False,False,83.10499999999999,"LINESTRING (-9.109865 51.7230975, -9.1096784 51.7231788, -9.1090471 51.7234538, -9.1088782 51.7235275)",R586,,50,Chapel Street,2
"[239482200, 239482174]",tertiary,False,"[False, True]",265.55400000000003,"LINESTRING (-9.109865 51.7230975, -9.1094057 51.7227372, -9.1093648 51.7227051, -9.1085079 51.722033, -9.1080749 51.7216628, -9.1075307 51.7211975)",L4620,,,Sackville Street,2
191151070,residential,False,True,58.837,"LINESTRING (-9.1157505 51.7214881, -9.1156486 51.7213321, -9.1153616 51.7210181)",,,,,
260473788,tertiary,False,False,184.635,"LINESTRING (-9.1157505 51.7214881, -9.1166212 51.7213162, -9.1168034 51.7212802, -9.1171323 51.7212017, -9.1172487 51.7211739, -9.1176296 51.7210575, -9.1176995 51.7210316, -9.1180963 51.7208847, -9.1182089 51.7208449)",L4609,,,Castle Street,2
260473788,tertiary,False,True,89.622,"LINESTRING (-9.1157505 51.7214881, -9.1152495 51.721587, -9.1147909 51.7216667, -9.114606 51.7216627, -9.114502 51.7216339)",L4609,,,Castle Street,2
28498475,secondary,False,False,41.427,"LINESTRING (-9.1129656 51.7192565, -9.1129545 51.7192265, -9.1128316 51.7188933)",R599,,50,Park Road,
239452519,secondary,False,True,71.013,"LINESTRING (-9.1129656 51.7192565, -9.1134689 51.7190828, -9.1135708 51.7190493, -9.113868 51.7189478)",R599,,,Mary Street,
"[295073921, 295073922, 287005119, 405380327]",tertiary,False,True,498.39700000000005,"LINESTRING (-9.1129656 51.7192565, -9.1126709 51.7193374, -9.112141 51.7194652, -9.1118442 51.7195239, -9.1102737 51.7197943, -9.1095378 51.7198815, -9.1091083 51.7199496, -9.1087242 51.7200442, -9.1080949 51.7202329, -9.1075269 51.7204182, -9.1073899 51.7204812, -9.107306 51.7205496, -9.1072643 51.7206251, -9.1072309 51.7207111, -9.1072267 51.7207879, -9.1072297 51.7208484, -9.1072309 51.7208726, -9.1072482 51.7209441, -9.1075307 51.7211975)",L4620,yes,50,Quarry Road,2
1153424122,secondary,False,False,161.358,"LINESTRING (-9.1129656 51.7192565, -9.1129724 51.7192991, -9.113035 51.7196897, -9.1131944 51.7205216, -9.1133175 51.7206825)",R599,,,East Green,
239482108,secondary,False,False,134.153,"LINESTRING (-9.1088782 51.7235275, -9.1087359 51.7235895, -9.1086922 51.7236085, -9.1078697 51.7240064, -9.1074934 51.7241884, -9.1073364 51.7242644)",R586,,50,Chapel Street,2
239482108,secondary,False,True,83.10499999999999,"LINESTRING (-9.1088782 51.7235275, -9.1090471 51.7234538, -9.1096784 51.7231788, -9.109865 51.7230975)",R586,,50,Chapel Street,2
294776620,unclassified,False,False,87.289,"LINESTRING (-9.1088782 51.7235275, -9.1090828 51.7236924, -9.1094345 51.7238839, -9.1097824 51.7240734)",,,50,Kearney's Lane,
294776620,unclassified,False,True,87.289,"LINESTRING (-9.1097824 51.7240734, -9.1094345 51.7238839, -9.1090828 51.7236924, -9.1088782 51.7235275)",,,50,Kearney's Lane,
107258495,unclassified,False,True,48.989,"LINESTRING (-9.1117306 51.7217918, -9.1118102 51.7219135, -9.1118777 51.7219801, -9.1120438 51.7221865)",,,50,Tanyard Lane,
333919229,unclassified,False,True,26.558,"LINESTRING (-9.110776 51.7168818, -9.1108153 51.7171194)",,,,,
405380328,secondary,False,True,97.03999999999999,"LINESTRING (-9.110776 51.7168818, -9.1109217 51.7168754, -9.1110628 51.7168712, -9.1111792 51.7168605, -9.1114424 51.7168395, -9.1117309 51.7168164, -9.1119952 51.7168113, -9.1120899 51.7168336, -9.1121547 51.7168643)",R599,,,,
333919229,unclassified,False,False,26.558,"LINESTRING (-9.1108153 51.7171194, -9.110776 51.7168818)",,,,,
333920946,unclassified,False,False,61.766000000000005,"LINESTRING (-9.1132263 51.7186157, -9.1131354 51.7184354, -9.1131185 51.7183944, -9.1129866 51.7180806)",,,,,
333920947,residential,False,True,26.657,"LINESTRING (-9.1126031 51.7181126, -9.1129866 51.7180806)",,,,,1
"[405378040, 295074018, 405377202, 405380326]",secondary,False,False,106.608,"LINESTRING (-9.1126031 51.7181126, -9.1124907 51.7178563, -9.1124365 51.7177406, -9.1123725 51.7176042, -9.1122935 51.7173799, -9.1122885 51.7172511, -9.1122817 51.717179)",R599,yes,50,Park Road,2
"[28498475, 405380326]",secondary,False,True,88.226,"LINESTRING (-9.1126031 51.7181126, -9.1126138 51.7181516, -9.1128316 51.7188933)",R599,,50,Park Road,2
333920947,residential,False,False,23.836,"LINESTRING (-9.1134114 51.7180276, -9.1130716 51.718068)",,,,,1
333920947,residential,False,False,26.657,"LINESTRING (-9.1129866 51.7180806, -9.1126031 51.7181126)",,,,,1
333920947,residential,False,True,6.021,"LINESTRING (-9.1129866 51.7180806, -9.1130716 51.718068)",,,,,1
333920946,unclassified,False,True,61.766000000000005,"LINESTRING (-9.1129866 51.7180806, -9.1131185 51.7183944, -9.1131354 51.7184354, -9.1132263 51.7186157)",,,,,
333920934,residential,False,True,28.521,"LINESTRING (-9.1130716 51.718068, -9.1129903 51.7178165)",,,,,1
333920947,residential,False,False,6.021,"LINESTRING (-9.1130716 51.718068, -9.1129866 51.7180806)",,,,,1
333920947,residential,False,True,23.836,"LINESTRING (-9.1130716 51.718068, -9.1134114 51.7180276)",,,,,1
333920934,residential,False,False,28.521,"LINESTRING (-9.1129903 51.7178165, -9.1130716 51.718068)",,,,,1
333920977,unclassified,False,False,78.197,"LINESTRING (-9.1129447 51.7169193, -9.1130308 51.7170595, -9.1127194 51.7171752, -9.1124565 51.7172284, -9.1124082 51.7171586, -9.1122817 51.717179)",,,,,
333923211,unclassified,False,True,47.421,"LINESTRING (-9.1182615 51.7211008, -9.1176749 51.721324)",,,,,
333923214,unclassified,False,False,29.106,"LINESTRING (-9.1182615 51.7211008, -9.1182665 51.7209512, -9.1182089 51.7208449)",,,,,
333922941,unclassified,False,False,31.384,"LINESTRING (-9.1132022 51.7210916, -9.1135126 51.720885)",,,,,
333922941,unclassified,False,True,31.384,"LINESTRING (-9.1135126 51.720885, -9.1132022 51.7210916)",,,,,
295073898,secondary,False,False,26.339,"LINESTRING (-9.1135126 51.720885, -9.1134592 51.7208473, -9.1133175 51.7206825)",R586,,50,Bridge Street,
"[295073897, 295073898, 239453430]",secondary,False,True,82.25,"LINESTRING (-9.1135126 51.720885, -9.1135907 51.7209403, -9.1136037 51.720949, -9.1137612 51.7210548, -9.1139401 51.7211701, -9.1141084 51.7212706, -9.1143508 51.7214112)",R586,yes,50,Bridge Street,
333923211,unclassified,False,False,27.23,"LINESTRING (-9.1173381 51.7214522, -9.1176749 51.721324)",,,,,
333923211,unclassified,False,False,47.421,"LINESTRING (-9.1176749 51.721324, -9.1182615 51.7211008)",,,,,
333923211,unclassified,False,True,27.23,"LINESTRING (-9.1176749 51.721324, -9.1173381 51.7214522)",,,,,
333923222,unclassified,False,True,14.802,"LINESTRING (-9.1176749 51.721324, -9.1177834 51.7214389)",,,,,
333923222,unclassified,False,False,14.802,"LINESTRING (-9.1177834 51.7214389, -9.1176749 51.721324)",,,,,
394385443,residential,False,False,148.23000000000002,"LINESTRING (-9.1106818 51.7189504, -9.111627 51.7189249, -9.1128316 51.7188933)",,,,,
394385446,residential,False,False,112.102,"LINESTRING (-9.1106818 51.7189504, -9.1102972 51.7189867, -9.110151 51.7189245, -9.1102513 51.7185672, -9.1101468 51.7182798)",,,,,
394385446,residential,False,True,42.513000000000005,"LINESTRING (-9.1106818 51.7189504, -9.1106901 51.7188313, -9.1111123 51.7188028)",,,,,
"[28498475, 405380326]",secondary,False,False,88.226,"LINESTRING (-9.1128316 51.7188933, -9.1126138 51.7181516, -9.1126031 51.7181126)",R599,,50,Park Road,2
28498475,secondary,False,True,41.427,"LINESTRING (-9.1128316 51.7188933, -9.1129545 51.7192265, -9.1129656 51.7192565)",R599,,50,Park Road,
394385443,residential,False,True,148.23000000000002,"LINESTRING (-9.1128316 51.7188933, -9.111627 51.7189249, -9.1106818 51.7189504)",,,,,
394385446,residential,False,False,42.513000000000005,"LINESTRING (-9.1111123 51.7188028, -9.1106901 51.7188313, -9.1106818 51.7189504)",,,,,
394385446,residential,False,True,112.102,"LINESTRING (-9.1101468 51.7182798, -9.1102513 51.7185672, -9.110151 51.7189245, -9.1102972 51.7189867, -9.1106818 51.7189504)",,,,,
"[191151067, 239453556]",tertiary,False,False,112.649,"LINESTRING (-9.114502 51.7216339, -9.1145435 51.7217637, -9.1145915 51.722131, -9.1146148 51.7223185, -9.1146331 51.7224445, -9.1146615 51.7226414)",L4617,,50,Cat Lane,
260473788,tertiary,False,False,89.622,"LINESTRING (-9.114502 51.7216339, -9.114606 51.7216627, -9.1147909 51.7216667, -9.1152495 51.721587, -9.1157505 51.7214881)",L4609,,,Castle Street,2
333925062,secondary,True,False,84.495,"LINESTRING (-9.114502 51.7216339, -9.113545 51.7217451, -9.1132998 51.7217836)",R586,,50,Market Square,
333925110,secondary,False,True,27.05,"LINESTRING (-9.114502 51.7216339, -9.1144474 51.7215168, -9.1143508 51.7214112)",R586,,50,Market Square,
405377202,secondary,False,True,36.696,"LINESTRING (-9.1121547 51.7168643, -9.1122032 51.7169017, -9.1122294 51.7169554, -9.1122817 51.717179)",R599,,,,
405380328,secondary,False,False,97.03999999999999,"LINESTRING (-9.1121547 51.7168643, -9.1120899 51.7168336, -9.1119952 51.7168113, -9.1117309 51.7168164, -9.1114424 51.7168395, -9.1111792 51.7168605, -9.1110628 51.7168712, -9.1109217 51.7168754, -9.110776 51.7168818)",R599,,,,
