osmid,lanes,ref,name,highway,maxspeed,access,junction,oneway,reversed,length,geometry,bridge,tunnel
1010767291,,,Harbour View,residential,,,,False,True,38.584,"LINESTRING (-7.616148 52.0873282, -7.616069 52.0875761, -7.6160578 52.0876145, -7.6160419 52.087669)",,
42234847,,L3147,,tertiary,,,,True,False,29.468,"LINESTRING (-7.6227337 52.0940771, -7.6226604 52.0939639, -7.6225122 52.0938534)",,
42234855,,L3162,Strandside North,tertiary,,,,True,False,47.195,"LINESTRING (-7.6183391 52.094208, -7.6182277 52.0939586, -7.6181762 52.0938699, -7.6181358 52.0938027)",,
46426794,1,,Thompson's Lane,unclassified,,,,True,False,81.24300000000001,"LINESTRING (-7.6171783 52.0896479, -7.6173127 52.0890566, -7.6173648 52.0889269)",,
46428177,,,Davitts Quay,unclassified,,,,False,True,55.149,"LINESTRING (-7.6171783 52.0896479, -7.617421 52.0896752, -7.6177136 52.0897283, -7.6179563 52.0897771)",,
46427924,,,Jacknell Street,residential,,,,False,False,95.384,"LINESTRING (-7.6175303 52.0874482, -7.6170589 52.0874073, -7.6165192 52.0873604, -7.616148 52.0873282)",,
46427963,,,Convent Row,tertiary,,,,False,True,149.63799999999998,"LINESTRING (-7.6175303 52.0874482, -7.6175822 52.0874553, -7.6176003 52.0874578, -7.6185372 52.087587, -7.6186353 52.0875962, -7.6190076 52.0876286, -7.6193129 52.0876427, -7.6195974 52.0876438, -7.6196882 52.0876538)",,
46427304,,,Church Street,tertiary,,,,True,False,60.012,"LINESTRING (-7.6172409 52.0887824, -7.6173291 52.0882884, -7.6173378 52.088246)",,
1010767290,,,Abbey View,residential,,,,False,True,22.294,"LINESTRING (-7.6160419 52.087669, -7.6159857 52.0878665)",,
1010767291,,,Harbour View,residential,,,,False,False,38.584,"LINESTRING (-7.6160419 52.087669, -7.6160578 52.0876145, -7.616069 52.0875761, -7.616148 52.0873282)",,
46427956,1,,New Lane,unclassified,,,,True,False,95.899,"LINESTRING (-7.617429 52.0878008, -7.6160419 52.087669)",,
46427304,,,Church Street,tertiary,,,,True,False,39.833999999999996,"LINESTRING (-7.617429 52.0878008, -7.6174829 52.0875819, -7.6175171 52.0874853, -7.6175303 52.0874482)",,
300991023,,R911,Bridge Street,secondary,50,,,False,False,77.244,"LINESTRING (-7.6206839 52.0904583, -7.6206006 52.0907317, -7.6205546 52.090999, -7.6205263 52.0911457)",,
1015102665,,R911,T. F. Meagher Street,secondary,50,,,False,True,63.342999999999996,"LINESTRING (-7.6206839 52.0904583, -7.6208212 52.0899819, -7.6208419 52.089897)",,
46428177,,,Davitts Quay,unclassified,,,,False,False,64.91499999999999,"LINESTRING (-7.619334 52.0904201, -7.6192673 52.0903525, -7.6191589 52.0902502, -7.6190437 52.0901428, -7.6189622 52.0900617, -7.6187896 52.0899436)",,
46428250,,,Crossbridge Street,tertiary,,,,False,False,47.260999999999996,"LINESTRING (-7.619334 52.0904201, -7.6193755 52.0904012, -7.6195048 52.0903394, -7.6195353 52.0903329, -7.6195737 52.0903326, -7.6199725 52.090378)",,
1118104033,,,Davitts Quay,tertiary,,,,False,True,119.241,"LINESTRING (-7.619334 52.0904201, -7.6195443 52.0906504, -7.6196382 52.0907498, -7.6197829 52.0908879, -7.6198666 52.0909363, -7.6199936 52.0909788, -7.6201906 52.0910247, -7.6203266 52.091061, -7.6205263 52.0911457)",,
46428250,,,Crossbridge Street,tertiary,,,,False,True,47.260999999999996,"LINESTRING (-7.6199725 52.090378, -7.6195737 52.0903326, -7.6195353 52.0903329, -7.6195048 52.0903394, -7.6193755 52.0904012, -7.619334 52.0904201)",,
46428264,1,,Crossbridge Street,unclassified,,,,True,False,49.840999999999994,"LINESTRING (-7.6199725 52.090378, -7.6200221 52.0903997, -7.6206839 52.0904583)",,
46428335,2,,Boreenatra,residential,,,,False,False,69.404,"LINESTRING (-7.619902 52.0868736, -7.618901 52.0867675)",,
46428335,2,,Boreenatra,residential,,,,False,True,34.262,"LINESTRING (-7.619902 52.0868736, -7.6199097 52.0868394, -7.6201734 52.0868602, -7.6203512 52.0868749)",,
46428336,,,Strand Street,residential,,,,False,True,88.026,"LINESTRING (-7.619902 52.0868736, -7.6198361 52.087193, -7.6197072 52.0875948, -7.6196982 52.0876227, -7.6196882 52.0876538)",,
46428335,2,,Boreenatra,residential,,,,False,True,69.404,"LINESTRING (-7.618901 52.0867675, -7.619902 52.0868736)",,
38499995,1,,Main Street (Parnell Street),tertiary,50,,,True,False,107.66,"LINESTRING (-7.6207071 52.0892432, -7.6191457 52.0891127)",,
46430057,2,,Grattan Square,tertiary,50,,,False,True,20.785,"LINESTRING (-7.6207071 52.0892432, -7.6210083 52.0892695)",,
"[300991024, 184358154]",2,R672,"['Grattan Square', ""O'Connell Street""]",secondary,50,,,False,False,117.32000000000001,"LINESTRING (-7.6227094 52.0894123, -7.6220617 52.0893668, -7.6212506 52.0892933, -7.6210083 52.0892695)",,
184358154,,R672,O'Connell Street,secondary,50,,,False,True,95.801,"LINESTRING (-7.6227094 52.0894123, -7.6233408 52.0894668, -7.6237651 52.0895239, -7.6240775 52.0895897)",,
46430244,,,Keating Street,residential,,,,True,False,164.627,"LINESTRING (-7.6240775 52.0895897, -7.6241403 52.0893659, -7.6237383 52.0893278, -7.6237609 52.0892391, -7.6237594 52.0891472, -7.6240071 52.0883396)",,
184358154,,R672,O'Connell Street,secondary,50,,,False,False,95.80099999999999,"LINESTRING (-7.6240775 52.0895897, -7.6237651 52.0895239, -7.6233408 52.0894668, -7.6227094 52.0894123)",,
184358154,,R672,O'Connell Street,secondary,50,,,False,True,43.651,"LINESTRING (-7.6240775 52.0895897, -7.6242458 52.0896239, -7.6244531 52.089675, -7.6246797 52.0897203)",,
46711083,,,Strandside,residential,,,,False,False,19.507,"LINESTRING (-7.6174197 52.0929184, -7.6172318 52.0930505)",,
42233986,2,L3165,Strandside North,tertiary,,,,False,False,151.12400000000002,"LINESTRING (-7.6174197 52.0929184, -7.6171961 52.0928309, -7.6169188 52.0927108, -7.6166748 52.0925882, -7.616045 52.092039, -7.6159169 52.0919454)",,
42233986,2,L3165,Strandside North,tertiary,,,,False,True,25.326999999999998,"LINESTRING (-7.6174197 52.0929184, -7.6176794 52.0930166, -7.6177354 52.0930378)",,
46711086,,,,residential,,,,False,True,54.656,"LINESTRING (-7.6176388 52.0934723, -7.6173315 52.0931271, -7.6172318 52.0930505)",,
46711083,,,Strandside,residential,,,,False,False,106.114,"LINESTRING (-7.6172318 52.0930505, -7.6159126 52.0935543)",,
46711083,,,Strandside,residential,,,,False,True,19.507,"LINESTRING (-7.6172318 52.0930505, -7.6174197 52.0929184)",,
46711086,,,,residential,,,,False,False,54.656,"LINESTRING (-7.6172318 52.0930505, -7.6173315 52.0931271, -7.6176388 52.0934723)",,
46711083,,,Strandside,residential,,,,False,True,66.05,"LINESTRING (-7.6137223 52.0938557, -7.6145824 52.0935844)",,
46711084,,,Strandside,residential,,,,False,False,37.94,"LINESTRING (-7.614802 52.0938978, -7.6145824 52.0935844)",,
46711083,,,Strandside,residential,,,,False,False,66.05,"LINESTRING (-7.6145824 52.0935844, -7.6137223 52.0938557)",,
46711084,,,Strandside,residential,,,,False,False,45.874,"LINESTRING (-7.6145824 52.0935844, -7.6142197 52.0932372)",,
46711084,,,Strandside,residential,,,,False,True,37.94,"LINESTRING (-7.6145824 52.0935844, -7.614802 52.0938978)",,
46711083,,,Strandside,residential,,,,False,True,108.27100000000002,"LINESTRING (-7.6145824 52.0935844, -7.6147813 52.0934985, -7.614888 52.0934736, -7.6150027 52.093479, -7.615342 52.0936438, -7.6154596 52.0937025, -7.6155588 52.0937037, -7.6159126 52.0935543)",,
46711084,,,Strandside,residential,,,,False,True,45.874,"LINESTRING (-7.6142197 52.0932372, -7.6145824 52.0935844)",,
46711083,,,Strandside,residential,,,,False,True,106.114,"LINESTRING (-7.6159126 52.0935543, -7.6172318 52.0930505)",,
46711085,,,Strandside,residential,,,,False,False,44.646,"LINESTRING (-7.6159126 52.0935543, -7.6154799 52.0932534)",,
46711083,,,Strandside,residential,,,,False,False,108.27099999999999,"LINESTRING (-7.6159126 52.0935543, -7.6155588 52.0937037, -7.6154596 52.0937025, -7.615342 52.0936438, -7.6150027 52.093479, -7.614888 52.0934736, -7.6147813 52.0934985, -7.6145824 52.0935844)",,
46711085,,,Strandside,residential,,,,False,True,44.646,"LINESTRING (-7.6154799 52.0932534, -7.6159126 52.0935543)",,
71461327,,,King Street Lower,residential,,,,False,True,37.607,"LINESTRING (-7.6148197 52.0916863, -7.6152039 52.0914441)",,
71461327,,,King Street Lower,residential,,,,False,False,37.607,"LINESTRING (-7.6152039 52.0914441, -7.6148197 52.0916863)",,
71461319,,,Strandside South,residential,,,,False,True,74.29100000000001,"LINESTRING (-7.6152039 52.0914441, -7.6155377 52.0916969, -7.6155774 52.0917274, -7.6156927 52.091816, -7.615725 52.0918382, -7.6158182 52.0919021, -7.6159169 52.0919454)",,
159761357,1,N25,Shandon Roundabout,trunk,60,yes,roundabout,True,False,12.538,"LINESTRING (-7.6226869 52.0934919, -7.6227706 52.093511, -7.6228453 52.0935463)",,
34426958,1,N25,Strandside Roundabout,trunk,60,yes,roundabout,True,False,25.221,"LINESTRING (-7.6179842 52.0937471, -7.617929 52.0937016, -7.6178953 52.0936488, -7.6178854 52.0935924, -7.6179002 52.0935365)",,
157612757,1,N25,,trunk,60,yes,,True,False,47.568,"LINESTRING (-7.6179842 52.0937471, -7.617797 52.093711, -7.6172974 52.0936973)",,
157612762,,,Shandon,tertiary,,,,True,False,24.000999999999998,"LINESTRING (-7.6224224 52.0935332, -7.6224839 52.0933966, -7.6225065 52.0933238)",,
159761388,1,N25,Shandon Roundabout,trunk,60,yes,roundabout,True,False,19.241,"LINESTRING (-7.6224224 52.0935332, -7.6225047 52.0935021, -7.6225991 52.0934883, -7.6226869 52.0934919)",,
157612765,,,Shandon,tertiary,,,,True,False,22.407,"LINESTRING (-7.6225065 52.0933238, -7.6226333 52.093435, -7.6226869 52.0934919)",,
"[46426793, 385864526, 385864527]",2,,Shandon,tertiary,,,,False,True,178.68799999999996,"LINESTRING (-7.6225065 52.0933238, -7.622306 52.092939, -7.6222674 52.092869, -7.6222535 52.092841, -7.6220435 52.0924639, -7.6220027 52.09239, -7.6218887 52.0921862, -7.621777 52.092049, -7.62156 52.0918325)",,
34426958,1,N25,Strandside Roundabout,trunk,60,yes,roundabout,True,False,21.831,"LINESTRING (-7.6179828 52.09345, -7.6180678 52.0934105, -7.6181682 52.0933888, -7.6182747 52.0933868)",,
157612756,,L3165,Strandside North,tertiary,,,,True,False,50.545,"LINESTRING (-7.6179828 52.09345, -7.617983 52.0933833, -7.6179775 52.0933076, -7.6179697 52.0932898, -7.6179378 52.0932173, -7.617844 52.0931263, -7.6177354 52.0930378)",,
34426958,1,N25,Strandside Roundabout,trunk,60,yes,roundabout,True,False,12.146,"LINESTRING (-7.6185365 52.0936998, -7.6184844 52.0937441, -7.6184157 52.0937787)",,
1014193134,,,Doire Beag,residential,,,,False,True,7.215,"LINESTRING (-7.628272 52.089124, -7.628167 52.0891171)",,
157615578,,,Doire Beag,residential,,,,False,False,153.062,"LINESTRING (-7.628272 52.089124, -7.6281776 52.0895894, -7.6282098 52.0896421, -7.6281866 52.0898497, -7.6280146 52.0899672, -7.6279502 52.0900381, -7.6279288 52.0902144, -7.6279073 52.0903084, -7.6278252 52.0904306)",,
157615580,,,The Beeches,residential,,,,False,False,43.07299999999999,"LINESTRING (-7.6277946 52.0908374, -7.6279261 52.090549, -7.6279647 52.0904644)",,
164389210,,,,residential,,,,False,False,21.301000000000002,"LINESTRING (-7.6237531 52.0879384, -7.6238458 52.087956, -7.624051 52.0879949)",,
184358156,,R911,Rices Street,secondary,50,,,False,False,27.051000000000002,"LINESTRING (-7.6237531 52.0879384, -7.6236124 52.0880229, -7.6234581 52.0881003)",,
"[385864523, 184358156]",,R911,Rices Street,secondary,50,,,False,True,105.82000000000001,"LINESTRING (-7.6237531 52.0879384, -7.6240353 52.0877139, -7.6241721 52.08763, -7.6241993 52.0876139, -7.6242976 52.0875555, -7.6244902 52.0874703, -7.6248972 52.0873116)",,
164389228,,,Rice's Court,residential,,,,False,True,76.572,"LINESTRING (-7.6249927 52.087984, -7.624941 52.0879421, -7.6249465 52.0873918, -7.6249189 52.087347, -7.6248972 52.0873116)",,
164389210,,,,residential,,,,False,True,21.301000000000002,"LINESTRING (-7.624051 52.0879949, -7.6238458 52.087956, -7.6237531 52.0879384)",,
46429014,,,Saint Brigid Terrace,residential,,,,False,False,60.589,"LINESTRING (-7.6249552 52.0890091, -7.6251102 52.0884726)",,
46429014,,,Saint Brigid Terrace,residential,,,,False,True,41.37,"LINESTRING (-7.6249552 52.0890091, -7.6248154 52.0893711)",,
164389224,,,Saint Thomas Street,residential,,,,False,False,155.0,"LINESTRING (-7.6249552 52.0890091, -7.6264378 52.0892674, -7.6267135 52.0893155, -7.6271378 52.0893894)",,
"[164389224, 1014473614]",,,"['Saint Thomas Street', ""Ryan's Way""]",residential,,,,False,True,72.104,"LINESTRING (-7.6276466 52.0890646, -7.6275277 52.0894573, -7.6271378 52.0893894)",,
46429014,,,Saint Brigid Terrace,residential,,,,False,False,41.37,"LINESTRING (-7.6248154 52.0893711, -7.6249552 52.0890091)",,
164389209,,,Saint Martin's Terrace,residential,,,,False,False,25.69,"LINESTRING (-7.6248154 52.0893711, -7.6251802 52.0894271)",,
"[46429014, 1014490527]",,,"['St Brigid Street', 'Saint Brigid Terrace']",residential,,,,False,True,39.921,"LINESTRING (-7.6248154 52.0893711, -7.6247893 52.0894384, -7.6246797 52.0897203)",,
164389215,,,Fitzgerald Terrace,residential,,,,False,False,82.646,"LINESTRING (-7.6271378 52.0893894, -7.6273218 52.0886548)",,
"[164389224, 1014473614]",,,"[""Ryan's Way"", 'Saint Thomas Street']",residential,,,,False,False,72.104,"LINESTRING (-7.6271378 52.0893894, -7.6275277 52.0894573, -7.6276466 52.0890646)",,
164389224,,,Saint Thomas Street,residential,,,,False,True,155.0,"LINESTRING (-7.6271378 52.0893894, -7.6267135 52.0893155, -7.6264378 52.0892674, -7.6249552 52.0890091)",,
164389209,,,Saint Martin's Terrace,residential,,,,False,True,25.69,"LINESTRING (-7.6251802 52.0894271, -7.6248154 52.0893711)",,
184358154,,R672,O'Connell Street,secondary,50,,,False,False,62.941,"LINESTRING (-7.6255367 52.089928, -7.6246797 52.0897203)",,
184358154,,R672,O'Connell Street,secondary,50,,,False,True,42.209,"LINESTRING (-7.6255367 52.089928, -7.6261114 52.0900673)",,
"[385864548, 164389246]",,,"['Davis Street', 'Stephens Street']",residential,,,,False,True,178.966,"LINESTRING (-7.6255367 52.089928, -7.6252778 52.0911116, -7.6257841 52.091125, -7.6258432 52.0911009, -7.6258855 52.0910465)",,
164389231,,,George's Court,residential,,,,False,True,106.613,"LINESTRING (-7.6269385 52.0907312, -7.6268677 52.0910758, -7.6267561 52.0911026, -7.6258855 52.0910465)",,
164389246,,,Stephens Street,residential,,,,False,True,109.971,"LINESTRING (-7.6258855 52.0910465, -7.6261114 52.0900673)",,
164389231,,,George's Court,residential,,,,False,False,106.613,"LINESTRING (-7.6258855 52.0910465, -7.6267561 52.0911026, -7.6268677 52.0910758, -7.6269385 52.0907312)",,
"[385864548, 164389246]",,,"['Davis Street', 'Stephens Street']",residential,,,,False,False,178.966,"LINESTRING (-7.6258855 52.0910465, -7.6258432 52.0911009, -7.6257841 52.091125, -7.6252778 52.0911116, -7.6255367 52.089928)",,
45781799,2,R911,Grattan Square,secondary,50,,,False,True,70.69500000000001,"LINESTRING (-7.6208419 52.089897, -7.6208583 52.0898353, -7.6210083 52.0892695)",,
"[1015102664, 182622670, 46673655]",,,"['Grattan Square', 'Crossbridge Street']",tertiary,50,,,True,False,108.71499999999999,"LINESTRING (-7.6208419 52.089897, -7.6207747 52.0898896, -7.6205592 52.08987, -7.6202684 52.089847, -7.6201679 52.0898488, -7.6201106 52.0898681, -7.6200734 52.0899113, -7.6200573 52.0899786, -7.6200277 52.0901587, -7.6199725 52.090378)",,
1015102665,,R911,T. F. Meagher Street,secondary,50,,,False,False,63.342999999999996,"LINESTRING (-7.6208419 52.089897, -7.6208212 52.0899819, -7.6206839 52.0904583)",,
183926958,1,,Galwey's Lane,residential,,,,True,False,85.027,"LINESTRING (-7.6181286 52.0890198, -7.6179563 52.0897771)",,
184358151,1,,Main Street (Parnell Street),tertiary,,,,True,False,53.198,"LINESTRING (-7.6181286 52.0890198, -7.6180981 52.089016, -7.6177057 52.0889668, -7.6173648 52.0889269)",,
46428177,,,Davitts Quay,unclassified,,,,False,False,55.149,"LINESTRING (-7.6179563 52.0897771, -7.6177136 52.0897283, -7.617421 52.0896752, -7.6171783 52.0896479)",,
46428177,,,Davitts Quay,unclassified,,,,False,True,60.271,"LINESTRING (-7.6179563 52.0897771, -7.6181217 52.0898138, -7.6185661 52.0898763, -7.6186118 52.0898827, -7.6187896 52.0899436)",,
46427304,,,Church Street,tertiary,,,,True,False,30.518,"LINESTRING (-7.6173732 52.0880731, -7.6174223 52.0878333, -7.617429 52.0878008)",,
46427950,1,,Bath Street,unclassified,,,,True,False,97.60300000000001,"LINESTRING (-7.6173732 52.0880731, -7.6168278 52.0880073, -7.6159857 52.0878665)",,
1010767290,,,Abbey View,residential,,,,False,False,22.294,"LINESTRING (-7.6159857 52.0878665, -7.6160419 52.087669)",,
"[1010767289, 1010767290]",,,"['Abbey View', ""Coady's Quay""]",residential,,,,False,True,61.481,"LINESTRING (-7.6159857 52.0878665, -7.6159258 52.0880596, -7.6159222 52.0881932, -7.615827 52.0884081)",,
"[385864522, 385864523]",,R911,Rices Street,secondary,50,,,False,False,78.232,"LINESTRING (-7.6269738 52.0865026, -7.6261432 52.0868314, -7.6260089 52.0868813)",,
"[385864521, 385864522]",,R911,Rices Street,secondary,50,,,False,True,83.121,"LINESTRING (-7.6269738 52.0865026, -7.6272582 52.08639, -7.6272843 52.0863789, -7.627981 52.0860835)",,
"[1010733323, 1010733318, 1010733319]",,,Cois Tra,residential,,,,False,True,131.957,"LINESTRING (-7.622076 52.0854961, -7.6211746 52.0855467, -7.6211152 52.0859041, -7.621068 52.0861738)",,
46428335,2,,Boreenatra,residential,,,,False,True,37.705,"LINESTRING (-7.6203512 52.0868749, -7.6208981 52.0869202)",,
46428335,2,,Boreenatra,residential,,,,False,False,34.262,"LINESTRING (-7.6203512 52.0868749, -7.6201734 52.0868602, -7.6199097 52.0868394, -7.619902 52.0868736)",,
1010767287,,,Buttery Lane,residential,,,,False,False,86.09700000000001,"LINESTRING (-7.6203512 52.0868749, -7.6202721 52.0873102, -7.6203047 52.0873932, -7.6202358 52.0876405)",,
1010767287,,,Buttery Lane,residential,,,,False,True,86.09700000000001,"LINESTRING (-7.6202358 52.0876405, -7.6203047 52.0873932, -7.6202721 52.0873102, -7.6203512 52.0868749)",,
1014193134,,,Doire Beag,residential,,,,False,False,7.215,"LINESTRING (-7.628167 52.0891171, -7.628272 52.089124)",,
"[157615593, 1014193135]",,,White's Orchard,residential,,,,False,False,63.60899999999999,"LINESTRING (-7.6271607 52.0897794, -7.6272904 52.0898041, -7.6272394 52.0899178, -7.6271375 52.0900991, -7.6270259 52.0902143, -7.6269996 52.0902561)",,
1015107410,,,,unclassified,,,,False,False,37.249,"LINESTRING (-7.6178781 52.0882861, -7.6176353 52.0882602, -7.6175732 52.0882536, -7.6173378 52.088246)",,
46427304,,,Church Street,tertiary,,,,True,False,19.377,"LINESTRING (-7.6173378 52.088246, -7.6173732 52.0880731)",,
1015107410,,,,unclassified,,,,False,True,37.249,"LINESTRING (-7.6173378 52.088246, -7.6175732 52.0882536, -7.6176353 52.0882602, -7.6178781 52.0882861)",,
