osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,name,bridge,tunnel
39367195,False,L70691,residential,50,False,21.212,"LINESTRING (-6.8052258 53.1771663, -6.8054478 53.1770296)",2,Páirc Mhuire,,
39367195,False,L70691,residential,50,True,21.569,"LINESTRING (-6.8052258 53.1771663, -6.8049832 53.1772947)",2,Páirc Mhuire,,
"[112216753, 28928602]",False,L4079,tertiary,50,False,410.589,"LINESTRING (-6.80355 53.1761089, -6.8033748 53.1762433, -6.8031164 53.1764292, -6.8025914 53.1768437, -6.8023847 53.1770021, -6.8019391 53.1773437, -6.8013537 53.1777924, -6.8012554 53.1778677, -6.8009345 53.1781136, -6.8008471 53.1781806, -6.8004414 53.1784915, -6.8002567 53.1786331, -6.800065 53.1787832, -6.7997453 53.1790128)",2,"['Moorefield Road', 'Edward Street']",,
39367196,False,,unclassified,,False,43.475,"LINESTRING (-6.80355 53.1761089, -6.8037889 53.1762606, -6.8039563 53.1762879, -6.804087 53.176285)",,,,
39367196,False,,unclassified,,True,43.475,"LINESTRING (-6.804087 53.176285, -6.8039563 53.1762879, -6.8037889 53.1762606, -6.80355 53.1761089)",,,,
39367197,False,,residential,,False,100.37799999999999,"LINESTRING (-6.804087 53.176285, -6.8037201 53.1763955, -6.8032072 53.1765532, -6.8028595 53.1767842)",,,,
38283643,False,,tertiary,50,False,76.019,"LINESTRING (-6.7965117 53.182698, -6.797277 53.182191)",,Eyre Street,,
114491202,True,,residential,,False,61.227,"LINESTRING (-6.7965117 53.182698, -6.7971856 53.1830723)",,,,
38283643,False,,tertiary,50,True,41.465,"LINESTRING (-6.7965117 53.182698, -6.796267 53.1828489, -6.7960562 53.1829511)",,Eyre Street,,
38716009,False,,tertiary,50,True,54.186,"LINESTRING (-6.7999104 53.1804116, -6.7993523 53.180766)",,Henry Street,,
38716009,False,,tertiary,50,False,115.13100000000001,"LINESTRING (-6.7999104 53.1804116, -6.8005737 53.1799802, -6.8009744 53.1797248, -6.8010094 53.1796889, -6.801013 53.1796323)",,Henry Street,,
39700078,False,,unclassified,,False,106.961,"LINESTRING (-6.7999104 53.1804116, -6.8004879 53.1807244, -6.8005262 53.1807452, -6.8000214 53.1810976)",,Henry Lane,,
"[48475380, 48475381]",True,,unclassified,,False,155.935,"LINESTRING (-6.7999104 53.1804116, -6.7994315 53.180139, -6.7999108 53.1797487, -6.8004323 53.1793307)",,"['Dawson Street', 'Limerick Lane']",,
38716009,False,,tertiary,50,False,57.841,"LINESTRING (-6.8004323 53.1793307, -6.7997453 53.1790128)",,Henry Street,,
38716009,False,,tertiary,50,True,51.208,"LINESTRING (-6.8004323 53.1793307, -6.801013 53.1796323)",,Henry Street,,
39700079,False,,residential,,True,290.77599999999995,"LINESTRING (-6.7978515 53.1833854, -6.7982851 53.1829645, -6.7985511 53.1827064, -6.7987775 53.182478, -6.7993227 53.1819765, -6.7995882 53.1817828, -6.8000921 53.1814749, -6.8003626 53.1812579)",,College Park,,
39700080,False,,residential,,False,56.400000000000006,"LINESTRING (-6.7978515 53.1833854, -6.7975434 53.1832406, -6.7971856 53.1830723)",,,,
27681140,False,R416,secondary,50,False,17.753,"LINESTRING (-6.7963599 53.1813026, -6.7961727 53.1814162)",,Main Street,,
27681140,False,R416,secondary,50,True,9.984,"LINESTRING (-6.7963599 53.1813026, -6.7964724 53.1812433)",,Main Street,,
"[53157835, 46770623]",False,,"['unclassified', 'residential']",,False,102.72500000000001,"LINESTRING (-6.7963599 53.1813026, -6.7960122 53.1810441, -6.7958328 53.1809271, -6.7956581 53.1808297, -6.7955065 53.1808784, -6.7953971 53.1808688, -6.795249 53.1807872)",,Saint Patrick's Terrace,,
49809188,False,,unclassified,,False,28.882,"LINESTRING (-6.7969903 53.1819962, -6.797277 53.182191)",,Anne Street,,
49809188,False,,unclassified,,True,84.426,"LINESTRING (-6.7969903 53.1819962, -6.7961727 53.1814162)",,Anne Street,,
57731428,False,,unclassified,,False,76.324,"LINESTRING (-6.7969903 53.1819962, -6.7965183 53.1821681, -6.7960948 53.1824169)",,,,
57731426,False,,unclassified,,True,62.311,"LINESTRING (-6.7956372 53.1826472, -6.7952632 53.1828609, -6.7950498 53.182976, -6.7949369 53.1830161)",,,,
57731428,False,,unclassified,,True,39.84,"LINESTRING (-6.7956372 53.1826472, -6.7958415 53.1825518, -6.7960948 53.1824169)",,,,
93534775,False,,unclassified,,False,51.455,"LINESTRING (-6.7956372 53.1826472, -6.7952136 53.1823433, -6.7951234 53.1823825)",,Thomas Street,,
93534773,False,,unclassified,,False,32.468,"LINESTRING (-6.7951234 53.1823825, -6.7947448 53.1825663)",,,,
93534775,False,,unclassified,,True,51.455,"LINESTRING (-6.7951234 53.1823825, -6.7952136 53.1823433, -6.7956372 53.1826472)",,Thomas Street,,
"[680628920, 680628922, 38716013]",False,,unclassified,,True,32.932,"LINESTRING (-6.7951234 53.1823825, -6.7950978 53.1823625, -6.7948915 53.1822017, -6.7948222 53.1821477)",,,,building_passage
93534773,False,,unclassified,,True,32.468,"LINESTRING (-6.7947448 53.1825663, -6.7951234 53.1823825)",,,,
93534774,False,,unclassified,,False,31.443,"LINESTRING (-6.7947448 53.1825663, -6.7944623 53.1823398)",,,,
57731430,False,,unclassified,,True,51.63,"LINESTRING (-6.7947448 53.1825663, -6.7947658 53.1826126, -6.7947925 53.1826801, -6.7949369 53.1830161)",,Francis Street,,
27681140,False,R416,secondary,50,False,4.497,"LINESTRING (-6.7944623 53.1823398, -6.7944119 53.1823667)",,Main Street,,
93534774,False,,unclassified,,True,31.443,"LINESTRING (-6.7944623 53.1823398, -6.7947448 53.1825663)",,,,
27681140,False,R416,secondary,50,True,32.116,"LINESTRING (-6.7944623 53.1823398, -6.7945706 53.182282, -6.7948222 53.1821477)",,Main Street,,
38716003,True,,unclassified,,False,41.818,"LINESTRING (-6.7960948 53.1824169, -6.7965117 53.182698)",,John Street,,
57731428,False,,unclassified,,False,39.84,"LINESTRING (-6.7960948 53.1824169, -6.7958415 53.1825518, -6.7956372 53.1826472)",,,,
57731428,False,,unclassified,,True,76.324,"LINESTRING (-6.7960948 53.1824169, -6.7965183 53.1821681, -6.7969903 53.1819962)",,,,
53157835,False,,residential,,False,89.087,"LINESTRING (-6.795249 53.1807872, -6.7943519 53.1801932)",,Saint Patrick's Terrace,,
53157836,False,,residential,,False,37.9,"LINESTRING (-6.795249 53.1807872, -6.7948243 53.1810139)",,,,
"[53157835, 46770623]",False,,"['residential', 'unclassified']",,True,102.72500000000001,"LINESTRING (-6.795249 53.1807872, -6.7953971 53.1808688, -6.7955065 53.1808784, -6.7956581 53.1808297, -6.7958328 53.1809271, -6.7960122 53.1810441, -6.7963599 53.1813026)",,Saint Patrick's Terrace,,
53157835,False,,residential,,True,89.087,"LINESTRING (-6.7943519 53.1801932, -6.795249 53.1807872)",,Saint Patrick's Terrace,,
"[53157837, 101413974, 101414005]",True,,residential,,False,239.441,"LINESTRING (-6.7943519 53.1801932, -6.7940243 53.1803907, -6.7938517 53.1804948, -6.7937797 53.1805326, -6.7937771 53.180706, -6.7939843 53.1809083, -6.7942251 53.1810993, -6.7953563 53.1818622)",,"['Liffey View', 'Liffey Terrace']",,
55533758,False,,residential,,False,49.495999999999995,"LINESTRING (-6.7943519 53.1801932, -6.7939186 53.1799184, -6.7938452 53.1798678)",,Saint Bridget's Terrace,,
55533758,False,,residential,,True,49.495999999999995,"LINESTRING (-6.7938452 53.1798678, -6.7939186 53.1799184, -6.7943519 53.1801932)",,Saint Bridget's Terrace,,
53157836,False,,residential,,True,37.9,"LINESTRING (-6.7948243 53.1810139, -6.795249 53.1807872)",,,,
39367195,False,L70691,residential,50,False,7.355,"LINESTRING (-6.8022969 53.1788819, -6.8023762 53.1788359)",2,Páirc Mhuire,,
39367195,False,L70691,residential,50,True,7.563,"LINESTRING (-6.8022969 53.1788819, -6.802216 53.1789296)",2,Páirc Mhuire,,
377951293,False,,residential,,False,83.827,"LINESTRING (-6.8022969 53.1788819, -6.8028392 53.1792127, -6.8031801 53.1794187)",,,,
"[377951291, 38716007]",False,R416,secondary,50,True,214.034,"LINESTRING (-6.8039668 53.1824565, -6.8036753 53.1823708, -6.803485 53.1823098, -6.8033873 53.1822768, -6.8032684 53.1822366, -6.8032446 53.1822286, -6.8029566 53.1821312, -6.8024154 53.1819482, -6.802292 53.1819065, -6.8019653 53.1817944, -6.8016778 53.1816957, -6.801162 53.1815192)",,Station Road,,
"[53533251, 377951315, 377951293]",False,,residential,,True,328.21500000000003,"LINESTRING (-6.8039668 53.1824565, -6.8040414 53.1823544, -6.8040487 53.1823089, -6.8040567 53.1822691, -6.8040433 53.1822257, -6.8039993 53.1821563, -6.8039514 53.1820919, -6.8039448 53.1820635, -6.8039529 53.1820168, -6.8039725 53.1819808, -6.8040125 53.1819474, -6.8042741 53.1818129, -6.8045811 53.1816719, -6.8048974 53.1814888, -6.8050486 53.1813336, -6.8051525 53.1811953, -6.8053145 53.1809847, -6.8053503 53.1808861, -6.8053505 53.1807747, -6.8053111 53.1807172, -6.8052502 53.1806704, -6.8049374 53.1804772, -6.8048957 53.1804515, -6.8042864 53.1800999)",,,,
264024380,False,,residential,,True,53.863,"LINESTRING (-6.8042864 53.1800999, -6.8037135 53.1804416)",,,,
88748243,False,,residential,,True,89.283,"LINESTRING (-6.8042864 53.1800999, -6.804804 53.1797952, -6.8052385 53.179535)",2,,,
"[377951315, 53533251, 377951293]",False,,residential,,False,328.21500000000015,"LINESTRING (-6.8042864 53.1800999, -6.8048957 53.1804515, -6.8049374 53.1804772, -6.8052502 53.1806704, -6.8053111 53.1807172, -6.8053505 53.1807747, -6.8053503 53.1808861, -6.8053145 53.1809847, -6.8051525 53.1811953, -6.8050486 53.1813336, -6.8048974 53.1814888, -6.8045811 53.1816719, -6.8042741 53.1818129, -6.8040125 53.1819474, -6.8039725 53.1819808, -6.8039529 53.1820168, -6.8039448 53.1820635, -6.8039514 53.1820919, -6.8039993 53.1821563, -6.8040433 53.1822257, -6.8040567 53.1822691, -6.8040487 53.1823089, -6.8040414 53.1823544, -6.8039668 53.1824565)",,,,
377951293,False,,residential,,True,105.703,"LINESTRING (-6.8042864 53.1800999, -6.8039811 53.1799128, -6.8037153 53.179746, -6.8031801 53.1794187)",,,,
81770893,False,,unclassified,,False,84.553,"LINESTRING (-6.801162 53.1815192, -6.8020265 53.1809626)",,,,
"[377951291, 38716007]",False,R416,secondary,50,False,214.03400000000005,"LINESTRING (-6.801162 53.1815192, -6.8016778 53.1816957, -6.8019653 53.1817944, -6.802292 53.1819065, -6.8024154 53.1819482, -6.8029566 53.1821312, -6.8032446 53.1822286, -6.8032684 53.1822366, -6.8033873 53.1822768, -6.803485 53.1823098, -6.8036753 53.1823708, -6.8039668 53.1824565)",,Station Road,,
38716007,False,R416,secondary,50,True,54.697,"LINESTRING (-6.801162 53.1815192, -6.8010727 53.1814906, -6.8008502 53.1814194, -6.8004412 53.1812839)",,Station Road,,
23500912,False,R416,secondary,50,False,28.891,"LINESTRING (-6.8000214 53.1810976, -6.8003626 53.1812579)",,Charlotte Street,,
23500912,False,R416,secondary,50,True,57.873,"LINESTRING (-6.8000214 53.1810976, -6.7998735 53.1810252, -6.7997715 53.1809796, -6.7995958 53.1808897, -6.7993523 53.180766)",,Charlotte Street,,
39700078,False,,unclassified,,True,106.961,"LINESTRING (-6.8000214 53.1810976, -6.8005262 53.1807452, -6.8004879 53.1807244, -6.7999104 53.1804116)",,Henry Lane,,
38283643,False,,tertiary,50,False,41.465,"LINESTRING (-6.7960562 53.1829511, -6.796267 53.1828489, -6.7965117 53.182698)",,Eyre Street,,
38283643,False,,tertiary,50,True,76.868,"LINESTRING (-6.7960562 53.1829511, -6.7955784 53.1831336, -6.7950523 53.1832896)",,Eyre Street,,
57731429,True,,unclassified,,False,43.851,"LINESTRING (-6.7960562 53.1829511, -6.7959754 53.182899, -6.7956372 53.1826472)",,Thomas Street,,
57731430,False,,unclassified,,True,31.369,"LINESTRING (-6.7949369 53.1830161, -6.7950523 53.1832896)",,Francis Street,,
57731426,False,,unclassified,,False,62.311,"LINESTRING (-6.7949369 53.1830161, -6.7950498 53.182976, -6.7952632 53.1828609, -6.7956372 53.1826472)",,,,
57731430,False,,unclassified,,False,51.63,"LINESTRING (-6.7949369 53.1830161, -6.7947925 53.1826801, -6.7947658 53.1826126, -6.7947448 53.1825663)",,Francis Street,,
81756696,False,,unclassified,,True,53.794,"LINESTRING (-6.7981791 53.1808319, -6.7987378 53.1811811)",,Eyre Court,,
81769054,False,,unclassified,,True,50.77,"LINESTRING (-6.7978279 53.1825064, -6.797277 53.182191)",,Powerscourt,,
81770893,False,,unclassified,,True,44.393,"LINESTRING (-6.8024868 53.180674, -6.8020828 53.1809273, -6.8020265 53.1809626)",,,,
82318275,False,,tertiary,50,False,38.932,"LINESTRING (-6.7938981 53.1837967, -6.7938202 53.1834497)",,Sexs Road,,
96322656,False,,residential,,False,35.25,"LINESTRING (-6.7955791 53.177758, -6.7951811 53.1779668)",,Ryston Gate,,
96322656,False,,residential,,False,33.326,"LINESTRING (-6.7951811 53.1779668, -6.7948038 53.1781635)",,Ryston Gate,,
96322656,False,,residential,,True,35.25,"LINESTRING (-6.7951811 53.1779668, -6.7955791 53.177758)",,Ryston Gate,,
96322650,False,,residential,,True,21.694,"LINESTRING (-6.7951811 53.1779668, -6.7951057 53.1779294, -6.7949415 53.1778349)",,,,
96322656,False,,residential,,True,33.326,"LINESTRING (-6.7948038 53.1781635, -6.7951811 53.1779668)",,Ryston Gate,,
88748239,False,R445,secondary,50,False,20.173,"LINESTRING (-6.7949415 53.1778349, -6.7946956 53.1779407)",2,Athgarvan Road,,
88748239,False,R445,secondary,50,True,15.226,"LINESTRING (-6.7949415 53.1778349, -6.7951164 53.1777468)",2,Athgarvan Road,,
96322650,False,,residential,,False,21.694,"LINESTRING (-6.7949415 53.1778349, -6.7951057 53.1779294, -6.7951811 53.1779668)",,,,
101413977,False,,unclassified,,False,11.431000000000001,"LINESTRING (-6.8033113 53.1810063, -6.8033019 53.1809558, -6.8033587 53.1809165)",,,,
101414004,False,,residential,,False,26.736,"LINESTRING (-6.8033113 53.1810063, -6.8033658 53.1810209, -6.8035543 53.1811186, -6.8036191 53.1810792)",,,,
101414004,False,,residential,,True,34.120000000000005,"LINESTRING (-6.8033113 53.1810063, -6.8032164 53.1810516, -6.8031077 53.18109, -6.8030381 53.1810954, -6.8029736 53.1810937, -6.8028879 53.1811521)",,,,
101413988,False,,residential,,False,36.796,"LINESTRING (-6.8028879 53.1811521, -6.8030269 53.1812285, -6.8031716 53.1813193, -6.803063 53.1813848)",,,,
101414004,False,,residential,,False,34.12,"LINESTRING (-6.8028879 53.1811521, -6.8029736 53.1810937, -6.8030381 53.1810954, -6.8031077 53.18109, -6.8032164 53.1810516, -6.8033113 53.1810063)",,,,
101414004,False,,residential,,True,76.292,"LINESTRING (-6.8028879 53.1811521, -6.8027865 53.1812235, -6.8027257 53.1812556, -6.8026604 53.1812776, -6.8025982 53.1812706, -6.8025379 53.1812441, -6.8023153 53.1811248, -6.8020265 53.1809626)",,,,
27681140,False,R416,secondary,50,False,3.748,"LINESTRING (-6.7953563 53.1818622, -6.7953163 53.1818859)",,Main Street,,
27681140,False,R416,secondary,50,True,73.61500000000001,"LINESTRING (-6.7953563 53.1818622, -6.7956069 53.1817253, -6.7961123 53.1814492, -6.7961727 53.1814162)",,Main Street,,
81770893,False,,unclassified,,True,84.553,"LINESTRING (-6.8020265 53.1809626, -6.801162 53.1815192)",,,,
81770893,False,,unclassified,,False,44.393,"LINESTRING (-6.8020265 53.1809626, -6.8020828 53.1809273, -6.8024868 53.180674)",,,,
101414004,False,,residential,,False,76.29199999999999,"LINESTRING (-6.8020265 53.1809626, -6.8023153 53.1811248, -6.8025379 53.1812441, -6.8025982 53.1812706, -6.8026604 53.1812776, -6.8027257 53.1812556, -6.8027865 53.1812235, -6.8028879 53.1811521)",,,,
