osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,junction,bridge
996609408,L3621,Bailick Road,tertiary,False,True,38.22,"LINESTRING (-8.1745464 51.9100382, -8.1744822 51.9101561, -8.1743774 51.9103657)",2,,,,
32997145,,,residential,False,True,17.375,"LINESTRING (-8.1643657 51.9105457, -8.1642338 51.9104123)",,,,,
32997144,,,residential,False,True,53.75,"LINESTRING (-8.1643657 51.9105457, -8.1647213 51.9104446, -8.1650834 51.9103519)",,,,,
32997145,,,residential,False,False,73.63199999999999,"LINESTRING (-8.1643657 51.9105457, -8.1644176 51.9107014, -8.1643923 51.9108199, -8.1641986 51.9109376, -8.1638728 51.9110167)",,,,,
32997145,,,residential,False,False,138.418,"LINESTRING (-8.1629759 51.9099633, -8.1632404 51.9098801, -8.1635178 51.9098519, -8.1637995 51.9098553, -8.164016 51.909901, -8.1642123 51.9100602, -8.164297 51.9101492, -8.1643109 51.9102425, -8.1642338 51.9104123)",,,,,
32997145,,,residential,False,False,17.375,"LINESTRING (-8.1642338 51.9104123, -8.1643657 51.9105457)",,,,,
32997145,,,residential,False,True,138.418,"LINESTRING (-8.1642338 51.9104123, -8.1643109 51.9102425, -8.164297 51.9101492, -8.1642123 51.9100602, -8.164016 51.909901, -8.1637995 51.9098553, -8.1635178 51.9098519, -8.1632404 51.9098801, -8.1629759 51.9099633)",,,,,
32997146,,,residential,False,False,42.099000000000004,"LINESTRING (-8.1642338 51.9104123, -8.1639518 51.9104233, -8.1636212 51.9104351)",,,,,
32997145,,,residential,False,True,73.632,"LINESTRING (-8.1638728 51.9110167, -8.1641986 51.9109376, -8.1643923 51.9108199, -8.1644176 51.9107014, -8.1643657 51.9105457)",,,,,
32997146,,,residential,False,True,42.099000000000004,"LINESTRING (-8.1636212 51.9104351, -8.1639518 51.9104233, -8.1642338 51.9104123)",,,,,
32997979,,Suncourt,residential,False,False,152.105,"LINESTRING (-8.1700166 51.9176315, -8.1698681 51.9174633, -8.1697084 51.9172732, -8.1696417 51.9171555, -8.1697835 51.917035, -8.1701483 51.9167703, -8.170424 51.9166253, -8.1705882 51.9165651)",,,,,
32997979,,Suncourt,residential,False,True,202.369,"LINESTRING (-8.1700166 51.9176315, -8.1710399 51.9173011, -8.1720065 51.9170511, -8.1724191 51.9169442, -8.1726136 51.9168882, -8.172689 51.9168636)",,,,,
267758213,,Bromley Court,residential,False,False,73.531,"LINESTRING (-8.1700166 51.9176315, -8.1699743 51.9176564, -8.1697728 51.9178953, -8.1695796 51.9180408, -8.1694297 51.9181809)",,,,,
32997981,,Bromley Court,residential,False,False,20.666,"LINESTRING (-8.1694297 51.9181809, -8.1692082 51.9180549)",,,,,
32997981,,Bromley Court,residential,False,True,86.208,"LINESTRING (-8.1694297 51.9181809, -8.1700718 51.9185177, -8.1703063 51.9187282)",,,,,
267758213,,Bromley Court,residential,False,True,73.531,"LINESTRING (-8.1694297 51.9181809, -8.1695796 51.9180408, -8.1697728 51.9178953, -8.1699743 51.9176564, -8.1700166 51.9176315)",,,,,
32997980,,Bromley Court,residential,False,False,16.151,"LINESTRING (-8.1690216 51.9181435, -8.1692082 51.9180549)",,,,,
32997980,,Bromley Court,residential,False,True,11.547,"LINESTRING (-8.1693455 51.9179948, -8.1692082 51.9180549)",,,,,
32997981,,Bromley Court,residential,False,False,86.208,"LINESTRING (-8.1703063 51.9187282, -8.1700718 51.9185177, -8.1694297 51.9181809)",,,,,
32997980,,Bromley Court,residential,False,False,11.547,"LINESTRING (-8.1692082 51.9180549, -8.1693455 51.9179948)",,,,,
32997980,,Bromley Court,residential,False,True,16.151,"LINESTRING (-8.1692082 51.9180549, -8.1690216 51.9181435)",,,,,
32997981,,Bromley Court,residential,False,True,20.666,"LINESTRING (-8.1692082 51.9180549, -8.1694297 51.9181809)",,,,,
32997983,,Lauriston,residential,False,True,51.544,"LINESTRING (-8.1671946 51.9182842, -8.1670261 51.91821, -8.1666026 51.9179989)",,,,,
34495654,R907,Youghal Road,secondary,False,True,55.669,"LINESTRING (-8.1705127 51.9121137, -8.1702142 51.911968, -8.1698572 51.9118191)",2,,,,
"[58897549, 58897550]",R907,,secondary,False,False,52.994,"LINESTRING (-8.1705127 51.9121137, -8.1705611 51.912136, -8.1707169 51.912208, -8.1709039 51.9123163, -8.1709427 51.9123426, -8.1709681 51.9123597, -8.1710799 51.9124352)",2,,,,yes
299844332,,,residential,False,False,39.881,"LINESTRING (-8.1705127 51.9121137, -8.1702664 51.9123177, -8.1701371 51.9123849)",,,,,
69750049,,Showfield/Showpark,residential,False,True,46.898,"LINESTRING (-8.1747548 51.918629, -8.1754034 51.9184954)",,,,,
69750284,,The Green,residential,False,True,169.33300000000003,"LINESTRING (-8.1747548 51.918629, -8.1746887 51.9184957, -8.1744472 51.9181325, -8.1741757 51.9180271, -8.1739466 51.9178881, -8.1738576 51.9178403, -8.1737003 51.9177736, -8.1734358 51.9175439, -8.1733916 51.9175046, -8.1733475 51.9174652, -8.1733228 51.9174431)",,,,,
91097502,,,residential,False,True,6.355,"LINESTRING (-8.1703487 51.9137584, -8.1703371 51.9137017)",,,,,
589332404,,,residential,True,False,71.58600000000001,"LINESTRING (-8.1703487 51.9137584, -8.1703696 51.913842, -8.170401 51.9139485, -8.1704481 51.9139721, -8.1710692 51.9139472, -8.1711167 51.9139431)",1,,,,
85031334,,,residential,False,False,45.858,"LINESTRING (-8.1716554 51.9101492, -8.1722947 51.9100286)",,,,,
32997136,,,residential,False,False,28.52,"LINESTRING (-8.1722947 51.9100286, -8.1721722 51.9097835)",,,,,
32997136,,,residential,False,True,28.109,"LINESTRING (-8.1722947 51.9100286, -8.1724163 51.91027)",,,,,
85031334,,,residential,False,True,45.858,"LINESTRING (-8.1722947 51.9100286, -8.1716554 51.9101492)",,,,,
85031335,,,residential,False,False,45.645,"LINESTRING (-8.1715367 51.9099052, -8.1721722 51.9097835)",,,,,
32997136,,,residential,False,True,28.52,"LINESTRING (-8.1721722 51.9097835, -8.1722947 51.9100286)",,,,,
85031335,,,residential,False,True,45.645,"LINESTRING (-8.1721722 51.9097835, -8.1715367 51.9099052)",,,,,
32997136,,,residential,False,False,28.109,"LINESTRING (-8.1724163 51.91027, -8.1722947 51.9100286)",,,,,
32997136,,,residential,False,True,37.687,"LINESTRING (-8.1724163 51.91027, -8.1725722 51.910595)",,,,,
85031338,,,residential,False,True,45.231,"LINESTRING (-8.1724163 51.91027, -8.1717885 51.9103944)",,,,,
85031338,,,residential,False,False,45.231,"LINESTRING (-8.1717885 51.9103944, -8.1724163 51.91027)",,,,,
91097502,,,residential,False,False,59.67100000000001,"LINESTRING (-8.1701776 51.9131746, -8.1701865 51.9132002, -8.1702638 51.9134235, -8.1702819 51.9134757, -8.170305 51.9135425, -8.1703211 51.9136221, -8.1703371 51.9137017)",,,,,
91097502,,,residential,False,True,35.208,"LINESTRING (-8.1701776 51.9131746, -8.1701577 51.913085, -8.1701476 51.9130398, -8.170027 51.9129274, -8.1699861 51.9128892)",,,,,
299844328,,,residential,False,True,106.35300000000001,"LINESTRING (-8.1701776 51.9131746, -8.1701367 51.9131843, -8.1700047 51.9132157, -8.1699686 51.9132243, -8.1698241 51.9132811, -8.1697621 51.9133838, -8.1697357 51.9134276, -8.1696083 51.9135092, -8.1693112 51.9136649, -8.1693327 51.9137425, -8.1693807 51.9137743, -8.1695106 51.9137799)",,,,,
91097502,,,residential,False,False,6.355,"LINESTRING (-8.1703371 51.9137017, -8.1703487 51.9137584)",,,,,
91097502,,,residential,False,True,59.671,"LINESTRING (-8.1703371 51.9137017, -8.1703211 51.9136221, -8.170305 51.9135425, -8.1702819 51.9134757, -8.1702638 51.9134235, -8.1701865 51.9132002, -8.1701776 51.9131746)",,,,,
299844328,,,residential,False,False,57.356,"LINESTRING (-8.1703371 51.9137017, -8.1702777 51.9137076, -8.1701317 51.913722, -8.1698971 51.9137452, -8.1697673 51.913758, -8.1695106 51.9137799)",,,,,
91097504,,Dickinson's Lane,residential,False,False,23.489,"LINESTRING (-8.1712648 51.914762, -8.1712716 51.9145508)",2,20,,,
91097504,,Dickinson's Lane,residential,False,True,11.942,"LINESTRING (-8.1712648 51.914762, -8.1713825 51.9148183, -8.1714024 51.9148278)",2,20,,,
91097508,,,residential,False,False,129.487,"LINESTRING (-8.1712648 51.914762, -8.1703488 51.9150558, -8.1698274 51.915223, -8.1695898 51.9152992)",,,,,
91097504,,Dickinson's Lane,residential,False,True,23.489,"LINESTRING (-8.1712716 51.9145508, -8.1712648 51.914762)",2,20,,,
807900714,,,residential,False,False,21.058,"LINESTRING (-8.1712716 51.9145508, -8.1709652 51.9145628)",,,,,
91097504,,Dickinson's Lane,residential,False,False,55.684,"LINESTRING (-8.1712716 51.9145508, -8.1713495 51.9144534, -8.1713963 51.9140623)",2,20,,,
91097504,,Dickinson's Lane,residential,False,True,55.684,"LINESTRING (-8.1713963 51.9140623, -8.1713495 51.9144534, -8.1712716 51.9145508)",2,20,,,
91097508,,,residential,False,True,129.487,"LINESTRING (-8.1695898 51.9152992, -8.1698274 51.915223, -8.1703488 51.9150558, -8.1712648 51.914762)",,,,,
137083469,R907,Youghal Road,secondary,False,True,44.565,"LINESTRING (-8.1648068 51.9099885, -8.1653202 51.9102341)",2,,,,
137083469,R907,Youghal Road,secondary,False,False,44.565,"LINESTRING (-8.1653202 51.9102341, -8.1648068 51.9099885)",2,,,,
137083498,,,residential,False,False,20.867,"LINESTRING (-8.1653202 51.9102341, -8.1650834 51.9103519)",,,,,
137083469,R907,Youghal Road,secondary,False,True,362.6019999999999,"LINESTRING (-8.1653202 51.9102341, -8.166376 51.9106621, -8.1665187 51.9107243, -8.1668137 51.9108528, -8.1668435 51.9108678, -8.1670452 51.9109692, -8.167474 51.9111848, -8.1678652 51.911367, -8.1681012 51.9114667, -8.1683867 51.911556, -8.168627 51.9116055, -8.1691065 51.9116625, -8.1694269 51.9117023, -8.1696847 51.911768, -8.1698572 51.9118191)",2,,,,
137083498,,,residential,False,False,45.613,"LINESTRING (-8.1650834 51.9103519, -8.1654352 51.9107)",,,,,
137083498,,,residential,False,True,20.867,"LINESTRING (-8.1650834 51.9103519, -8.1653202 51.9102341)",,,,,
32997144,,,residential,False,False,53.75,"LINESTRING (-8.1650834 51.9103519, -8.1647213 51.9104446, -8.1643657 51.9105457)",,,,,
137083498,,,residential,False,False,56.915,"LINESTRING (-8.1654352 51.9107, -8.1649175 51.9111)",,,,,
137083498,,,residential,False,True,45.613,"LINESTRING (-8.1654352 51.9107, -8.1650834 51.9103519)",,,,,
137083501,,,residential,False,False,22.915,"LINESTRING (-8.1654352 51.9107, -8.1656347 51.9108653)",,,,,
137083501,,,residential,False,True,22.915,"LINESTRING (-8.1656347 51.9108653, -8.1654352 51.9107)",,,,,
137083501,,,residential,False,False,138.65,"LINESTRING (-8.1656347 51.9108653, -8.1654045 51.9109827, -8.1652822 51.911074, -8.165544 51.9112619, -8.1655476 51.9112645, -8.1660271 51.9116134, -8.1662663 51.9117971)",,,,,
"[137083504, 137083476]",,,residential,False,False,131.267,"LINESTRING (-8.1656347 51.9108653, -8.1658144 51.9108234, -8.1658953 51.910911, -8.165964 51.9108845, -8.1662558 51.9111069, -8.1663416 51.911091, -8.1665112 51.9112218, -8.1665562 51.9111969, -8.1669315 51.9114791)",,,,,
137083498,,,residential,False,True,56.915,"LINESTRING (-8.1649175 51.9111, -8.1654352 51.9107)",,,,,
137083495,,,residential,False,True,159.71999999999997,"LINESTRING (-8.1649175 51.9111, -8.1651703 51.9115012, -8.1653239 51.9118107, -8.1653591 51.9120636, -8.1647012 51.9122009)",,,,,
"[137083498, 137083495]",,,residential,False,False,163.708,"LINESTRING (-8.1649175 51.9111, -8.1641821 51.9112644, -8.1647012 51.9122009)",,,,,
"[137083504, 137083476]",,,residential,False,True,131.267,"LINESTRING (-8.1669315 51.9114791, -8.1665562 51.9111969, -8.1665112 51.9112218, -8.1663416 51.911091, -8.1662558 51.9111069, -8.165964 51.9108845, -8.1658953 51.910911, -8.1658144 51.9108234, -8.1656347 51.9108653)",,,,,
137083501,,,residential,False,True,138.64999999999998,"LINESTRING (-8.1662663 51.9117971, -8.1660271 51.9116134, -8.1655476 51.9112645, -8.165544 51.9112619, -8.1652822 51.911074, -8.1654045 51.9109827, -8.1656347 51.9108653)",,,,,
34495654,R907,Youghal Road,secondary,False,False,55.669,"LINESTRING (-8.1698572 51.9118191, -8.1702142 51.911968, -8.1705127 51.9121137)",2,,,,
137083469,R907,Youghal Road,secondary,False,False,362.60200000000003,"LINESTRING (-8.1698572 51.9118191, -8.1696847 51.911768, -8.1694269 51.9117023, -8.1691065 51.9116625, -8.168627 51.9116055, -8.1683867 51.911556, -8.1681012 51.9114667, -8.1678652 51.911367, -8.167474 51.9111848, -8.1670452 51.9109692, -8.1668435 51.9108678, -8.1668137 51.9108528, -8.1665187 51.9107243, -8.166376 51.9106621, -8.1653202 51.9102341)",2,,,,
"[137083481, 137083486]",,,tertiary,False,False,51.141000000000005,"LINESTRING (-8.174384 51.9119831, -8.1742776 51.9119891, -8.1740446 51.9120445, -8.1738235 51.9120642, -8.1737609 51.912053, -8.1736644 51.9120358)",,,,,
137083481,,,tertiary,False,True,66.61,"LINESTRING (-8.174384 51.9119831, -8.1744692 51.9120122, -8.1745538 51.9120597, -8.1746963 51.9123296, -8.1747804 51.9125067)",,,,,
1200682831,,,unclassified,False,True,34.575,"LINESTRING (-8.174384 51.9119831, -8.1744862 51.911927, -8.1746521 51.9118866, -8.1748278 51.9118438)",,,,,
"[137083481, 137083486]",,,tertiary,False,True,51.141,"LINESTRING (-8.1736644 51.9120358, -8.1737609 51.912053, -8.1738235 51.9120642, -8.1740446 51.9120445, -8.1742776 51.9119891, -8.174384 51.9119831)",,,,,
"[996609408, 137083491, 702459197]",L3621,Bailick Road,tertiary,False,False,192.051,"LINESTRING (-8.1736644 51.9120358, -8.1738657 51.9115328, -8.1740287 51.9111581, -8.1740641 51.9110708, -8.1741263 51.9109314, -8.1743774 51.9103657)",2,,,,yes
"[267761027, 775951228]",L3621,"['Broderick Street', 'Bailick Road']",tertiary,False,"[False, True]",174.83599999999998,"LINESTRING (-8.1736644 51.9120358, -8.1735425 51.9121479, -8.1733831 51.9122555, -8.1728252 51.9124461, -8.1723016 51.9126261, -8.1720503 51.912696, -8.1716286 51.9128132, -8.1715206 51.9128432)",,,,,
137083475,,,residential,False,False,17.42,"LINESTRING (-8.1647012 51.9122009, -8.1647937 51.9123468)",,,,,
137083495,,,residential,False,False,159.72,"LINESTRING (-8.1647012 51.9122009, -8.1653591 51.9120636, -8.1653239 51.9118107, -8.1651703 51.9115012, -8.1649175 51.9111)",,,,,
"[137083498, 137083495]",,,residential,False,True,163.708,"LINESTRING (-8.1647012 51.9122009, -8.1641821 51.9112644, -8.1649175 51.9111)",,,,,
137083475,,,residential,False,True,17.42,"LINESTRING (-8.1647937 51.9123468, -8.1647012 51.9122009)",,,,,
"[58897549, 58897550]",R907,,secondary,False,True,52.994,"LINESTRING (-8.1710799 51.9124352, -8.1709681 51.9123597, -8.1709427 51.9123426, -8.1709039 51.9123163, -8.1707169 51.912208, -8.1705611 51.912136, -8.1705127 51.9121137)",2,,,,yes
137083443,R907,Main Street,secondary,False,False,54.648,"LINESTRING (-8.1710799 51.9124352, -8.171311 51.9126319, -8.1714347 51.9127373, -8.1715206 51.9128432)",2,,,,
137083500,,Distillery Walk,unclassified,False,True,90.436,"LINESTRING (-8.1710799 51.9124352, -8.1707081 51.9125951, -8.1702127 51.9127969, -8.1699861 51.9128892)",,,,,
137083443,R907,Main Street,secondary,False,False,181.618,"LINESTRING (-8.1715206 51.9128432, -8.1715905 51.912925, -8.1717539 51.913116, -8.1719633 51.9133608, -8.1721178 51.9135498, -8.1722797 51.9137378, -8.1725048 51.9139976, -8.1726651 51.91418, -8.1727563 51.9142877)",2,,,,
137083443,R907,Main Street,secondary,False,True,54.647999999999996,"LINESTRING (-8.1715206 51.9128432, -8.1714347 51.9127373, -8.171311 51.9126319, -8.1710799 51.9124352)",2,,,,
"[267761027, 775951228]",L3621,"['Broderick Street', 'Bailick Road']",tertiary,False,"[False, True]",174.83599999999998,"LINESTRING (-8.1715206 51.9128432, -8.1716286 51.9128132, -8.1720503 51.912696, -8.1723016 51.9126261, -8.1728252 51.9124461, -8.1733831 51.9122555, -8.1735425 51.9121479, -8.1736644 51.9120358)",,,,,
91097502,,,residential,False,False,35.208,"LINESTRING (-8.1699861 51.9128892, -8.170027 51.9129274, -8.1701476 51.9130398, -8.1701577 51.913085, -8.1701776 51.9131746)",,,,,
137083500,,Distillery Walk,unclassified,False,False,90.43599999999999,"LINESTRING (-8.1699861 51.9128892, -8.1702127 51.9127969, -8.1707081 51.9125951, -8.1710799 51.9124352)",,,,,
137083500,,Distillery Walk,unclassified,False,True,51.059,"LINESTRING (-8.1699861 51.9128892, -8.1695896 51.9130528, -8.1693663 51.9131435)",,,,,
137083481,,,tertiary,False,False,130.505,"LINESTRING (-8.1749591 51.9141617, -8.1748937 51.9140768, -8.1748165 51.9137856, -8.1747821 51.9135103, -8.1747942 51.9133852, -8.1748113 51.9132094, -8.1748397 51.9130031)",,,,,
137083481,,,tertiary,False,True,251.514,"LINESTRING (-8.1749591 51.9141617, -8.1749795 51.9142144, -8.1751719 51.9144707, -8.1753734 51.9147209, -8.1754233 51.9147829, -8.1754602 51.9148286, -8.1754755 51.9148509, -8.175649 51.9151039, -8.1757287 51.9152596, -8.1758035 51.9154056, -8.1758808 51.9156862, -8.1759096 51.9158356, -8.1758776 51.9159417, -8.175752 51.9161151, -8.1756295 51.9162756)",,,,,
"[806577598, 301860812, 818171381, 137083502]",,Riverside Way,unclassified,False,False,290.15700000000004,"LINESTRING (-8.1749591 51.9141617, -8.175075 51.9141423, -8.1754388 51.914074, -8.1755027 51.9140623, -8.1754582 51.9138682, -8.1754164 51.9137096, -8.1754029 51.9135651, -8.1754111 51.9135307, -8.1754384 51.9134163, -8.175484 51.9132788, -8.1756019 51.9129875, -8.1756638 51.9128345, -8.175938 51.9123014, -8.1760376 51.9120812, -8.1760519 51.912038, -8.1761092 51.911864)",2,,,,yes
137083442,R907,Main Street,secondary,False,False,24.966,"LINESTRING (-8.1727563 51.9142877, -8.1729261 51.9144863)",2,,,,
29377283,R627,Connolly Street,secondary,False,False,110.727,"LINESTRING (-8.1727563 51.9142877, -8.1726606 51.9143128, -8.1720519 51.91455, -8.1714024 51.9148278)",,,,,
137083443,R907,Main Street,secondary,False,True,181.61800000000002,"LINESTRING (-8.1727563 51.9142877, -8.1726651 51.91418, -8.1725048 51.9139976, -8.1722797 51.9137378, -8.1721178 51.9135498, -8.1719633 51.9133608, -8.1717539 51.913116, -8.1715905 51.912925, -8.1715206 51.9128432)",2,,,,
137083442,R907,Main Street,secondary,False,True,24.966,"LINESTRING (-8.1729261 51.9144863, -8.1727563 51.9142877)",2,,,,
137083441,,Church Lane,residential,True,False,144.08300000000003,"LINESTRING (-8.1729261 51.9144863, -8.1731856 51.9144466, -8.1737894 51.9143504, -8.1741782 51.9142914, -8.1742993 51.914273, -8.1748278 51.9141769, -8.1749591 51.9141617)",,,,,
137083442,R907,Main Street,secondary,False,False,145.179,"LINESTRING (-8.1729261 51.9144863, -8.1731068 51.9146975, -8.1735667 51.9152351, -8.1736208 51.9152983, -8.1736786 51.9153659, -8.173914 51.915641)",2,,,,
137083442,R907,Main Street,secondary,False,False,2.875,"LINESTRING (-8.1744231 51.9162131, -8.1744443 51.9162354)",2,,,,
137083442,R907,Main Street,secondary,False,True,72.567,"LINESTRING (-8.1744231 51.9162131, -8.1743436 51.9161237, -8.1741522 51.9159087, -8.174006 51.9157444, -8.173914 51.915641)",2,,,,
267574911,,Oliver Plunkett Place,residential,False,False,139.514,"LINESTRING (-8.1744231 51.9162131, -8.1737183 51.9164658, -8.1734359 51.916568, -8.1730943 51.9166917, -8.1727417 51.9168297, -8.1727056 51.9168459, -8.172689 51.9168636)",,,,,
137083442,R907,Main Street,secondary,False,True,2.875,"LINESTRING (-8.1744443 51.9162354, -8.1744231 51.9162131)",2,,,,
137083466,R907,,secondary,True,False,59.515,"LINESTRING (-8.1744443 51.9162354, -8.1747862 51.9163748, -8.1748239 51.9163902, -8.1751633 51.916535)",,,,,
137083478,,,tertiary,True,False,38.164,"LINESTRING (-8.1756295 51.9162756, -8.175442 51.9164894, -8.1754253 51.9165065, -8.1753583 51.9165752)",,,,,
137083481,,,tertiary,False,False,251.514,"LINESTRING (-8.1756295 51.9162756, -8.175752 51.9161151, -8.1758776 51.9159417, -8.1759096 51.9158356, -8.1758808 51.9156862, -8.1758035 51.9154056, -8.1757287 51.9152596, -8.175649 51.9151039, -8.1754755 51.9148509, -8.1754602 51.9148286, -8.1754233 51.9147829, -8.1753734 51.9147209, -8.1751719 51.9144707, -8.1749795 51.9142144, -8.1749591 51.9141617)",,,,,
137083487,,,tertiary_link,True,False,34.82,"LINESTRING (-8.1756295 51.9162756, -8.1755615 51.9164231, -8.1755587 51.9164757, -8.1755934 51.9165164, -8.1756663 51.9165579)",,,,,
1200723497,R907,,secondary,True,False,1.709,"LINESTRING (-8.1751633 51.916535, -8.1751882 51.9165355)",,,,roundabout,
159762380,R907,,secondary,True,False,20.139,"LINESTRING (-8.1753733 51.916584, -8.1755133 51.9167432)",,,,roundabout,
137083467,R907,,secondary,True,False,20.304000000000002,"LINESTRING (-8.1753733 51.916584, -8.1755008 51.9165721, -8.1756663 51.9165579)",,,,,
"[137083465, 137120338, 137083461]",R907,New Cork Road,secondary,False,False,60.762,"LINESTRING (-8.1757866 51.9165476, -8.1759287 51.9165468, -8.1765126 51.916544, -8.1766725 51.9165434)",,,,,yes
137083468,R907,,secondary,True,False,29.718,"LINESTRING (-8.1757866 51.9165476, -8.1756652 51.9165916, -8.1755903 51.9166504, -8.1755464 51.9166849, -8.1755133 51.9167432)",,,,,
"[137083465, 137120338, 137083461]",R907,New Cork Road,secondary,False,True,60.762,"LINESTRING (-8.1766725 51.9165434, -8.1765126 51.916544, -8.1759287 51.9165468, -8.1757866 51.9165476)",,,,,yes
159762378,R907,,secondary,True,False,42.426,"LINESTRING (-8.1755133 51.9167432, -8.1756274 51.9168905, -8.1756753 51.9169517, -8.1756883 51.9169684, -8.1757373 51.9170312, -8.1757395 51.9170933)",2,,,roundabout,
