osmid,lanes,ref,highway,oneway,reversed,length,geometry,bridge,maxspeed,access,name
186523400,1,,unclassified,True,False,49.29899999999999,"LINESTRING (-9.3012755 52.3850272, -9.3012325 52.3849382, -9.3012824 52.3849089, -9.3013614 52.3848625, -9.3014889 52.3847794, -9.301519 52.3847299, -9.3015485 52.3846812, -9.3015615 52.3846598)",,,,
888907341,1,,unclassified,True,False,40.051,"LINESTRING (-9.3015615 52.3846598, -9.3015418 52.3846315, -9.3015249 52.3846072, -9.3014697 52.3843871, -9.30146 52.3843487, -9.3014672 52.3843074)",,,,
22456861,2,N21,trunk,False,False,8.844,"LINESTRING (-9.3017458 52.3843512, -9.3017558 52.3844305)",,50,yes,
210631872,2,L7089,tertiary,False,True,19.987,"LINESTRING (-9.3017458 52.3843512, -9.3016695 52.3843453, -9.3015301 52.3843346, -9.3014672 52.3843074)",,,,
210967506,2,R524,secondary,False,False,45.033,"LINESTRING (-9.3017951 52.386884, -9.3016795 52.3864852)",,,,
210967506,2,R524,secondary,False,True,229.785,"LINESTRING (-9.3017951 52.386884, -9.3020285 52.3876339, -9.302427 52.3889142)",,,,
"[994005554, 210976322, 210631863]",2,,"['unclassified', 'residential']",False,"[False, True]",319.78599999999994,"LINESTRING (-9.3017951 52.386884, -9.3016541 52.3869011, -9.3013314 52.386884, -9.3009299 52.386829, -9.3005839 52.3867586, -9.3003801 52.3866637, -9.3000689 52.3865065, -9.2996264 52.386261, -9.2994225 52.3862086, -9.2992535 52.3861922, -9.2989612 52.3862397, -9.2985186 52.3863265, -9.2984021 52.3863816, -9.2981951 52.3863402, -9.2980144 52.3862069, -9.297897 52.3859726)",,,,
146581949,2,,tertiary,False,True,69.77799999999999,"LINESTRING (-9.3014672 52.3843074, -9.3013705 52.3841993, -9.3010959 52.3837236)",,,,
210631872,2,L7089,tertiary,False,False,19.987,"LINESTRING (-9.3014672 52.3843074, -9.3015301 52.3843346, -9.3016695 52.3843453, -9.3017458 52.3843512)",,,,
210743919,2,,residential,False,False,81.515,"LINESTRING (-9.2949175 52.3848224, -9.2950881 52.3848008, -9.2952061 52.3848106, -9.2953081 52.3848466, -9.2955334 52.3850758, -9.2956669 52.3852746)",,,,
210743922,2,,residential,False,True,107.70700000000001,"LINESTRING (-9.2949175 52.3848224, -9.2948628 52.3846796, -9.2948483 52.3846211, -9.2948092 52.3844636, -9.2948029 52.3844491, -9.2947341 52.38429, -9.2946439 52.3841545, -9.2945678 52.3838807)",,,,
235854832,2,N21,trunk,False,True,105.66499999999999,"LINESTRING (-9.2945777 52.3866951, -9.2957289 52.3864831, -9.2960683 52.3864206)",,50,yes,
210743922,2,,residential,False,False,107.707,"LINESTRING (-9.2945678 52.3838807, -9.2946439 52.3841545, -9.2947341 52.38429, -9.2948029 52.3844491, -9.2948092 52.3844636, -9.2948483 52.3846211, -9.2948628 52.3846796, -9.2949175 52.3848224)",,,,
210743919,2,,residential,False,True,131.013,"LINESTRING (-9.2960683 52.3864206, -9.2960167 52.3863004, -9.295992 52.3861913, -9.2959531 52.3859587, -9.295882 52.3856423, -9.2957533 52.3854032, -9.2956669 52.3852746)",,,,
235854832,2,N21,trunk,False,False,105.66499999999999,"LINESTRING (-9.2960683 52.3864206, -9.2957289 52.3864831, -9.2945777 52.3866951)",,50,yes,
235854832,2,N21,trunk,False,True,92.589,"LINESTRING (-9.2960683 52.3864206, -9.2968242 52.3862439, -9.2973368 52.3861143)",,50,yes,
210743918,2,,residential,False,False,68.025,"LINESTRING (-9.2946976 52.3854183, -9.2950452 52.385364, -9.2953027 52.3853509, -9.2954958 52.3853083, -9.2956669 52.3852746)",,,,
210743918,2,,residential,False,True,68.025,"LINESTRING (-9.2956669 52.3852746, -9.2954958 52.3853083, -9.2953027 52.3853509, -9.2950452 52.385364, -9.2946976 52.3854183)",,,,
210743919,2,,residential,False,False,131.013,"LINESTRING (-9.2956669 52.3852746, -9.2957533 52.3854032, -9.295882 52.3856423, -9.2959531 52.3859587, -9.295992 52.3861913, -9.2960167 52.3863004, -9.2960683 52.3864206)",,,,
210743919,2,,residential,False,True,81.515,"LINESTRING (-9.2956669 52.3852746, -9.2955334 52.3850758, -9.2953081 52.3848466, -9.2952061 52.3848106, -9.2950881 52.3848008, -9.2949175 52.3848224)",,,,
22456861,2,N21,trunk,False,True,8.844,"LINESTRING (-9.3017558 52.3844305, -9.3017458 52.3843512)",,50,yes,
22456861,2,N21,trunk,False,False,32.362,"LINESTRING (-9.3017558 52.3844305, -9.3017705 52.3845469, -9.3017656 52.3846649, -9.3017441 52.3847196)",,50,yes,
210967520,,,unclassified,False,True,193.572,"LINESTRING (-9.3017558 52.3844305, -9.3018295 52.3844299, -9.3019703 52.3844203, -9.3020082 52.3844364, -9.3020323 52.3844961, -9.3021289 52.3847663, -9.3021718 52.3848338, -9.3023005 52.3850364, -9.3023381 52.3852148, -9.3022898 52.3853687, -9.3013199 52.3855422)",,,,
210967500,,,residential,False,False,191.95000000000002,"LINESTRING (-9.2995244 52.3832928, -9.2992804 52.3833452, -9.298752 52.3835482, -9.2980948 52.3837643, -9.2972945 52.3840523, -9.2970646 52.3841383)",,,,
210967500,,,residential,False,True,96.249,"LINESTRING (-9.2995244 52.3832928, -9.2999912 52.3835171, -9.3004981 52.3837725, -9.3006606 52.3837953)",,,,
"[210967507, 441673988]",,,residential,False,False,218.271,"LINESTRING (-9.2971507 52.3843144, -9.2976013 52.3844896, -9.2979312 52.3846238, -9.2981029 52.3847122, -9.2977381 52.384727, -9.2973937 52.3847628, -9.2971051 52.3847875, -9.2968637 52.3847826, -9.2967296 52.3847237, -9.2965864 52.3846138, -9.2963688 52.3843963)",,,,
210967519,,,residential,False,False,34.531,"LINESTRING (-9.2961944 52.3833465, -9.2962656 52.3833796, -9.296456 52.3834205, -9.2965247 52.3834646, -9.296566 52.3835319)",,,,
210967519,,,residential,False,True,31.894000000000002,"LINESTRING (-9.2961944 52.3833465, -9.2961036 52.3833041, -9.2959517 52.3831668, -9.2958793 52.383193)",,,,
210967523,,,residential,False,True,53.707,"LINESTRING (-9.2961944 52.3833465, -9.2964909 52.3831979, -9.2967618 52.3830915, -9.2968181 52.3831308)",,,,
210967516,,,residential,False,False,53.087,"LINESTRING (-9.2971158 52.383265, -9.2971426 52.3833354, -9.2969656 52.3833813, -9.2967875 52.3834351, -9.2966786 52.3834877, -9.296566 52.3835319)",,,,
210967524,,,unclassified,False,False,60.077,"LINESTRING (-9.299982 52.3841358, -9.3003184 52.3839543, -9.3004697 52.3838638, -9.3005185 52.3838346, -9.3006606 52.3837953)",,,,
"[210967499, 210967524, 210967501]",,,"['unclassified', 'residential']",False,True,135.785,"LINESTRING (-9.299982 52.3841358, -9.2997471 52.3842162, -9.2996333 52.3842259, -9.2993732 52.3842062, -9.2991157 52.38418, -9.2989279 52.3842455, -9.2987804 52.3842848, -9.2986731 52.3842701, -9.2984693 52.3842046, -9.2981554 52.3840785)",,,,
772007886,,,residential,False,False,55.622,"LINESTRING (-9.299982 52.3841358, -9.3000213 52.3842229, -9.3000117 52.3843378, -9.2998203 52.3844176, -9.2996098 52.3845013)",,,,
210967500,,,residential,False,False,96.249,"LINESTRING (-9.3006606 52.3837953, -9.3004981 52.3837725, -9.2999912 52.3835171, -9.2995244 52.3832928)",,,,
210967522,,,unclassified,False,True,30.626,"LINESTRING (-9.3006606 52.3837953, -9.3008736 52.383766, -9.3010959 52.3837236)",,,,
210967524,,,unclassified,False,True,60.077,"LINESTRING (-9.3006606 52.3837953, -9.3005185 52.3838346, -9.3004697 52.3838638, -9.3003184 52.3839543, -9.299982 52.3841358)",,,,
210967506,2,R524,secondary,False,False,229.785,"LINESTRING (-9.302427 52.3889142, -9.3020285 52.3876339, -9.3017951 52.386884)",,,,
24553456,2,R524,secondary,False,False,56.102000000000004,"LINESTRING (-9.3013199 52.3855422, -9.301264 52.3854502, -9.3011394 52.3853741, -9.3009907 52.3853197, -9.3008986 52.3852585, -9.3008406 52.3851867, -9.300819 52.3851599)",,,,
24553456,2,R524,secondary,False,True,107.733,"LINESTRING (-9.3013199 52.3855422, -9.3013958 52.3856843, -9.3016795 52.3864852)",,,,
210967520,,,unclassified,False,False,193.572,"LINESTRING (-9.3013199 52.3855422, -9.3022898 52.3853687, -9.3023381 52.3852148, -9.3023005 52.3850364, -9.3021718 52.3848338, -9.3021289 52.3847663, -9.3020323 52.3844961, -9.3020082 52.3844364, -9.3019703 52.3844203, -9.3018295 52.3844299, -9.3017558 52.3844305)",,,,
210967519,,,residential,False,False,31.894000000000002,"LINESTRING (-9.2958793 52.383193, -9.2959517 52.3831668, -9.2961036 52.3833041, -9.2961944 52.3833465)",,,,
210967502,,,residential,False,False,24.275999999999996,"LINESTRING (-9.2984516 52.3839952, -9.2983577 52.3839788, -9.2981554 52.3840785)",,,,
210967519,,,residential,False,False,41.984,"LINESTRING (-9.2967397 52.383817, -9.2970646 52.3841383)",,,,
210967519,,,residential,False,True,34.11,"LINESTRING (-9.2967397 52.383817, -9.2967178 52.3837953, -9.2965928 52.3836268, -9.296566 52.3835319)",,,,
210967525,,,residential,False,True,45.681,"LINESTRING (-9.2967397 52.383817, -9.296692 52.3839035, -9.2967859 52.384005, -9.2969415 52.3841844)",,,,
210967500,,,residential,False,True,75.351,"LINESTRING (-9.2959652 52.3839526, -9.2958686 52.3840099, -9.2959652 52.3842031, -9.2961368 52.3843995, -9.2962334 52.3844454, -9.2963688 52.3843963)",,,,
146581949,2,,tertiary,False,False,69.77799999999999,"LINESTRING (-9.3010959 52.3837236, -9.3013705 52.3841993, -9.3014672 52.3843074)",,,,
210967522,,,unclassified,False,False,30.626,"LINESTRING (-9.3010959 52.3837236, -9.3008736 52.383766, -9.3006606 52.3837953)",,,,
210967499,,,residential,False,False,19.22,"LINESTRING (-9.2979017 52.3840017, -9.2981554 52.3840785)",,,,
235854832,2,N21,trunk,False,True,41.155,"LINESTRING (-9.2973368 52.3861143, -9.297897 52.3859726)",,50,yes,
210967526,,,residential,False,True,111.246,"LINESTRING (-9.2973368 52.3861143, -9.2972059 52.385917, -9.296794 52.3851706)",,,,Father Casey Close
235854832,2,N21,trunk,False,False,92.589,"LINESTRING (-9.2973368 52.3861143, -9.2968242 52.3862439, -9.2960683 52.3864206)",,50,yes,
210967500,,,residential,False,False,9.802,"LINESTRING (-9.2970646 52.3841383, -9.2969415 52.3841844)",,,,
210967519,,,residential,False,True,41.984,"LINESTRING (-9.2970646 52.3841383, -9.2967397 52.383817)",,,,
210967500,,,residential,False,True,191.95000000000002,"LINESTRING (-9.2970646 52.3841383, -9.2972945 52.3840523, -9.2980948 52.3837643, -9.298752 52.3835482, -9.2992804 52.3833452, -9.2995244 52.3832928)",,,,
210967500,,,residential,False,False,75.351,"LINESTRING (-9.2963688 52.3843963, -9.2962334 52.3844454, -9.2961368 52.3843995, -9.2959652 52.3842031, -9.2958686 52.3840099, -9.2959652 52.3839526)",,,,
210967500,,,residential,False,True,45.454,"LINESTRING (-9.2963688 52.3843963, -9.2965633 52.3843259, -9.2969415 52.3841844)",,,,
"[210967507, 441673988]",,,residential,False,True,218.27100000000002,"LINESTRING (-9.2963688 52.3843963, -9.2965864 52.3846138, -9.2967296 52.3847237, -9.2968637 52.3847826, -9.2971051 52.3847875, -9.2973937 52.3847628, -9.2977381 52.384727, -9.2981029 52.3847122, -9.2979312 52.3846238, -9.2976013 52.3844896, -9.2971507 52.3843144)",,,,
210967523,,,residential,False,False,53.707,"LINESTRING (-9.2968181 52.3831308, -9.2967618 52.3830915, -9.2964909 52.3831979, -9.2961944 52.3833465)",,,,
210967500,,,residential,False,True,9.802,"LINESTRING (-9.2969415 52.3841844, -9.2970646 52.3841383)",,,,
210967500,,,residential,False,False,45.454,"LINESTRING (-9.2969415 52.3841844, -9.2965633 52.3843259, -9.2963688 52.3843963)",,,,
210967525,,,residential,False,False,45.681000000000004,"LINESTRING (-9.2969415 52.3841844, -9.2967859 52.384005, -9.296692 52.3839035, -9.2967397 52.383817)",,,,
210967499,,,residential,False,True,19.22,"LINESTRING (-9.2981554 52.3840785, -9.2979017 52.3840017)",,,,
"[210967499, 210967524, 210967501]",,,"['residential', 'unclassified']",False,False,135.785,"LINESTRING (-9.2981554 52.3840785, -9.2984693 52.3842046, -9.2986731 52.3842701, -9.2987804 52.3842848, -9.2989279 52.3842455, -9.2991157 52.38418, -9.2993732 52.3842062, -9.2996333 52.3842259, -9.2997471 52.3842162, -9.299982 52.3841358)",,,,
210967502,,,residential,False,True,24.275999999999996,"LINESTRING (-9.2981554 52.3840785, -9.2983577 52.3839788, -9.2984516 52.3839952)",,,,
210967516,,,residential,False,True,53.087,"LINESTRING (-9.296566 52.3835319, -9.2966786 52.3834877, -9.2967875 52.3834351, -9.2969656 52.3833813, -9.2971426 52.3833354, -9.2971158 52.383265)",,,,
210967519,,,residential,False,False,34.11000000000001,"LINESTRING (-9.296566 52.3835319, -9.2965928 52.3836268, -9.2967178 52.3837953, -9.2967397 52.383817)",,,,
210967519,,,residential,False,True,34.531,"LINESTRING (-9.296566 52.3835319, -9.2965247 52.3834646, -9.296456 52.3834205, -9.2962656 52.3833796, -9.2961944 52.3833465)",,,,
210967526,,,residential,False,False,111.246,"LINESTRING (-9.296794 52.3851706, -9.2972059 52.385917, -9.2973368 52.3861143)",,,,Father Casey Close
"[210631875, 386353140, 210631869]",2,R555,secondary,False,False,537.9649999999999,"LINESTRING (-9.3086858 52.3885413, -9.3084289 52.3883309, -9.3082301 52.3881725, -9.3079991 52.3880162, -9.3078298 52.3879198, -9.3076173 52.3878288, -9.3073964 52.3877681, -9.3071066 52.3876923, -9.3068388 52.3876353, -9.3060216 52.3874615, -9.3039234 52.3869789, -9.3031067 52.3867936, -9.3016795 52.3864852)",yes,,,
772007886,,,residential,False,False,39.07,"LINESTRING (-9.2996098 52.3845013, -9.2997246 52.3846551, -9.2998427 52.3848226)",,,,
772007886,,,residential,False,True,55.622,"LINESTRING (-9.2996098 52.3845013, -9.2998203 52.3844176, -9.3000117 52.3843378, -9.3000213 52.3842229, -9.299982 52.3841358)",,,,
772007887,,,residential,False,False,59.26899999999999,"LINESTRING (-9.2996098 52.3845013, -9.2995173 52.3844994, -9.2992877 52.38455, -9.2991441 52.3846259, -9.299294 52.3848167)",,,,
772007886,,,residential,False,True,39.07,"LINESTRING (-9.2998427 52.3848226, -9.2997246 52.3846551, -9.2996098 52.3845013)",,,,
772007887,,,residential,False,True,59.269,"LINESTRING (-9.299294 52.3848167, -9.2991441 52.3846259, -9.2992877 52.38455, -9.2995173 52.3844994, -9.2996098 52.3845013)",,,,
