osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,bridge
512560481,2,L50200,Woodlands Road,tertiary,50,False,True,193.561,"LINESTRING (-6.4694046 53.5068531, -6.4695652 53.507024, -6.4699405 53.5074338, -6.470271 53.5077382, -6.4703915 53.5078491, -6.4708668 53.5082393, -6.4709634 53.5083237)",,,
512560481,2,L50200,Woodlands Road,tertiary,50,False,True,84.017,"LINESTRING (-6.4686758 53.5062342, -6.4694046 53.5068531)",,,
4805679,2,,Woodlands Park,residential,,False,True,25.857,"LINESTRING (-6.4686758 53.5062342, -6.4686116 53.5062634, -6.4684589 53.5063477, -6.4683968 53.5063957)",,,
512560481,2,L50200,Woodlands Road,tertiary,50,False,False,111.629,"LINESTRING (-6.4686758 53.5062342, -6.4680408 53.5057972, -6.4677839 53.5056451, -6.4677261 53.5056244, -6.4676189 53.505586, -6.4675291 53.5055597, -6.4674726 53.5055451)",,,
512560481,2,L50200,Woodlands Road,tertiary,50,False,True,111.629,"LINESTRING (-6.4674726 53.5055451, -6.4675291 53.5055597, -6.4676189 53.505586, -6.4677261 53.5056244, -6.4677839 53.5056451, -6.4680408 53.5057972, -6.4686758 53.5062342)",,,
873226785,1,R155,,secondary,50,True,False,19.268,"LINESTRING (-6.4674726 53.5055451, -6.4674434 53.5055632, -6.467408 53.5055768, -6.4673729 53.5055845, -6.4673359 53.5055879, -6.4673038 53.5055871, -6.4672724 53.505583, -6.4672411 53.5055752, -6.4672127 53.5055641)",roundabout,,
4247335,2,R155,Fairyhouse Road,secondary,50,False,False,91.343,"LINESTRING (-6.4672127 53.5055641, -6.4671884 53.50559, -6.4671549 53.5056203, -6.4670934 53.5057047, -6.4670183 53.5058249, -6.4669524 53.5058907, -6.4668179 53.5059836, -6.4667202 53.5060424, -6.4665667 53.5061327, -6.4664066 53.5062138)",,,
7972652,1,R155,,secondary,50,True,False,21.297,"LINESTRING (-6.4672127 53.5055641, -6.4671825 53.5055459, -6.4671603 53.5055239, -6.467147 53.5054986, -6.4671445 53.505472, -6.4671509 53.5054498, -6.4671649 53.5054288, -6.4671842 53.5054112, -6.4672088 53.5053961)",roundabout,,
4397150,2,,Steeplechase Hill,residential,30,False,True,108.05900000000001,"LINESTRING (-6.4704069 53.5098568, -6.4704485 53.5098254, -6.4706292 53.5096891, -6.4708134 53.5095453, -6.4709072 53.5094544, -6.4709428 53.5093773, -6.4709597 53.5092325, -6.4709397 53.509097, -6.4709273 53.5090387, -6.4709338 53.5089879)",,,
1128218818,2,,Steeplechase Hill,residential,30,False,False,110.787,"LINESTRING (-6.4704069 53.5098568, -6.4702465 53.5097792, -6.4700407 53.5096706, -6.4699131 53.5095258, -6.4698557 53.5093813, -6.4698305 53.5092357, -6.4698235 53.5091356, -6.469813 53.5089845)",,,
1128218819,2,,Steeplechase Hill,residential,30,False,True,71.94,"LINESTRING (-6.4704069 53.5098568, -6.4707684 53.5100333, -6.471076 53.5101843, -6.4712343 53.5102763)",,,
4371527,2,L1006,Skryne Road,tertiary,50,False,False,80.69999999999999,"LINESTRING (-6.4631792 53.5098209, -6.4628641 53.5095521, -6.4627896 53.5094886, -6.4625491 53.5092844, -6.462479 53.5092265)",,,
23259803,2,,Norman Grove,residential,,False,False,47.881,"LINESTRING (-6.4631792 53.5098209, -6.4632422 53.5097934, -6.4633617 53.5097478, -6.4637304 53.5095435)",,,
1128218818,2,,Steeplechase Hill,residential,30,False,True,110.787,"LINESTRING (-6.469813 53.5089845, -6.4698235 53.5091356, -6.4698305 53.5092357, -6.4698557 53.5093813, -6.4699131 53.5095258, -6.4700407 53.5096706, -6.4702465 53.5097792, -6.4704069 53.5098568)",,,
1128218819,2,,Steeplechase Hill,residential,30,False,False,71.94,"LINESTRING (-6.4712343 53.5102763, -6.471076 53.5101843, -6.4707684 53.5100333, -6.4704069 53.5098568)",,,
873226787,1,R125,,secondary,50,True,False,1.64,"LINESTRING (-6.4711642 53.5088469, -6.4711394 53.5088468)",roundabout,,
512560491,1,R125,Dunshaughlin Road,secondary,50,True,False,17.355,"LINESTRING (-6.4709651 53.5087932, -6.4707141 53.5087476)",,,
900203810,1,R125,,secondary,50,True,False,14.215,"LINESTRING (-6.4709651 53.5087932, -6.470934 53.5087547, -6.4709242 53.5087125, -6.4709374 53.5086707)",roundabout,,
873226786,1,R125,,secondary,50,True,False,6.384,"LINESTRING (-6.4709374 53.5086707, -6.4709587 53.5086449, -6.4709888 53.5086225)",roundabout,,
23259664,2,,Coill Beag,residential,50,False,False,37.87,"LINESTRING (-6.4585468 53.5028299, -6.4585325 53.5028982, -6.4584654 53.503167)",,,
516631931,2,,Jamestown Road,tertiary,50,False,False,384.639,"LINESTRING (-6.4585468 53.5028299, -6.4587917 53.5028532, -6.4597297 53.5029442, -6.4601556 53.502972, -6.4604211 53.5030038, -6.4607459 53.503054, -6.461144 53.5031387, -6.4616076 53.5032837, -6.4618221 53.5033611, -6.4639377 53.5040161)",,,
516631931,2,,Jamestown Road,tertiary,50,False,False,89.611,"LINESTRING (-6.4639377 53.5040161, -6.4651395 53.5043883)",,,
516631931,2,,Jamestown Road,tertiary,50,False,True,384.63899999999995,"LINESTRING (-6.4639377 53.5040161, -6.4618221 53.5033611, -6.4616076 53.5032837, -6.461144 53.5031387, -6.4607459 53.503054, -6.4604211 53.5030038, -6.4601556 53.502972, -6.4597297 53.5029442, -6.4587917 53.5028532, -6.4585468 53.5028299)",,,
1126910644,2,,Meadowbank Hill,residential,30,False,True,27.468000000000004,"LINESTRING (-6.4639377 53.5040161, -6.4639822 53.5039466, -6.4640853 53.5037852)",,,
516631931,2,,Jamestown Road,tertiary,50,False,True,89.611,"LINESTRING (-6.4651395 53.5043883, -6.4639377 53.5040161)",,,
23259662,2,,Meadowbank Hill,residential,30,False,False,80.018,"LINESTRING (-6.4651395 53.5043883, -6.4650862 53.5044518, -6.4649166 53.5046272, -6.4647598 53.5047685, -6.4646092 53.5048587, -6.4644317 53.5049651)",,,
516631931,2,,Jamestown Road,tertiary,50,False,False,95.794,"LINESTRING (-6.4651395 53.5043883, -6.4653482 53.504452, -6.4654676 53.5044798, -6.4655787 53.5044943, -6.4656094 53.5044964, -6.4656893 53.504495, -6.4657932 53.5044841, -6.4663153 53.5043796, -6.4665074 53.5043375)",,,
4247340,2,R125,,secondary,50,False,False,94.39200000000001,"LINESTRING (-6.4596037 53.5067373, -6.4595166 53.506715, -6.4593729 53.5066782, -6.4592111 53.5066507, -6.459076 53.5066364, -6.4589767 53.5066345, -6.4587696 53.5066489, -6.4586816 53.506658, -6.4585661 53.5066759, -6.4583579 53.5066964, -6.4582156 53.5067047)",,,
4247340,2,R125,,secondary,50,False,True,133.01,"LINESTRING (-6.4596037 53.5067373, -6.4596858 53.5067676, -6.4597249 53.506782, -6.4598411 53.5068384, -6.459955 53.5069171, -6.4599994 53.5069478, -6.4600395 53.5069789, -6.460161 53.5070998, -6.4603326 53.5072836, -6.4604585 53.5074027, -6.460632 53.5075639, -6.4607159 53.5076146, -6.460842 53.5076532)",,,
"[1126837992, 1126837993, 28481016]","['1', '2']",,Church View,residential,50,False,False,64.632,"LINESTRING (-6.4596037 53.5067373, -6.4596488 53.5066873, -6.4597343 53.5065923, -6.4599105 53.5063969, -6.4600654 53.506225)",,building_passage,
4247340,2,R125,,secondary,50,False,True,134.833,"LINESTRING (-6.4566022 53.5060212, -6.4567472 53.5061279, -6.4569071 53.5062455, -6.4571326 53.5063992, -6.4573215 53.5064845, -6.4575369 53.5065562, -6.4577446 53.5066227, -6.4580042 53.5066726, -6.4582156 53.5067047)",,,
4247337,2,R125,Main Street,secondary,50,False,False,168.222,"LINESTRING (-6.463194 53.5072251, -6.4630307 53.507235, -6.4628021 53.5072589, -6.4626317 53.5072951, -6.4625931 53.5073094, -6.4625077 53.5073412, -6.4623668 53.5074049, -6.4621956 53.5074879, -6.4620202 53.5075587, -6.4618396 53.5076025, -6.4616933 53.5076298, -6.4615845 53.5076501, -6.4612358 53.5076757, -6.460958 53.5076682, -6.460842 53.5076532)",,,
4247337,2,R125,Main Street,secondary,50,False,True,44.878,"LINESTRING (-6.463194 53.5072251, -6.4633026 53.5072265, -6.4633641 53.5072277, -6.4638724 53.5072358)",,,
23259726,2,,Moatlands,residential,50,False,True,51.829,"LINESTRING (-6.463194 53.5072251, -6.4631943 53.5071987, -6.4631973 53.5068964, -6.4631986 53.506759)",,,
4805678,2,,Woodlands Park,residential,,False,False,157.661,"LINESTRING (-6.4699893 53.508004, -6.4698739 53.5079689, -6.4698246 53.5079539, -6.4697015 53.5079164, -6.46944 53.5078458, -6.4692531 53.5077934, -6.4690917 53.5077481, -6.4688078 53.5076271, -6.4685869 53.5075328, -6.4684788 53.5075011, -6.4683224 53.5074553, -6.4680901 53.5073837, -6.4679157 53.5073132)",,,
4805678,2,,Woodlands Park,residential,,False,False,6.248,"LINESTRING (-6.4679157 53.5073132, -6.4678433 53.5072771)",,,
4805678,2,,Woodlands Park,residential,,False,True,157.661,"LINESTRING (-6.4679157 53.5073132, -6.4680901 53.5073837, -6.4683224 53.5074553, -6.4684788 53.5075011, -6.4685869 53.5075328, -6.4688078 53.5076271, -6.4690917 53.5077481, -6.4692531 53.5077934, -6.46944 53.5078458, -6.4697015 53.5079164, -6.4698246 53.5079539, -6.4698739 53.5079689, -6.4699893 53.508004)",,,
4805679,2,,Woodlands Park,residential,,False,False,78.084,"LINESTRING (-6.4679157 53.5073132, -6.4680076 53.5072338, -6.4681196 53.5071268, -6.4682185 53.5070092, -6.4682827 53.5069038, -6.4683268 53.5068112, -6.4683497 53.5066719)",,,
4805679,2,,Woodlands Park,residential,,False,False,31.032,"LINESTRING (-6.4683497 53.5066719, -6.4683501 53.5065902, -6.4683628 53.5064721, -6.4683968 53.5063957)",,,
4805679,2,,Woodlands Park,residential,,False,True,78.08400000000002,"LINESTRING (-6.4683497 53.5066719, -6.4683268 53.5068112, -6.4682827 53.5069038, -6.4682185 53.5070092, -6.4681196 53.5071268, -6.4680076 53.5072338, -6.4679157 53.5073132)",,,
4805680,2,,Woodlands Park,residential,,False,False,67.118,"LINESTRING (-6.4683497 53.5066719, -6.4684557 53.5066829, -6.4686182 53.5067092, -6.4687833 53.5067699, -6.4689188 53.50685, -6.4690647 53.5069109, -6.4692342 53.506938)",,,
4805679,2,,Woodlands Park,residential,,False,False,25.857,"LINESTRING (-6.4683968 53.5063957, -6.4684589 53.5063477, -6.4686116 53.5062634, -6.4686758 53.5062342)",,,
4805679,2,,Woodlands Park,residential,,False,True,31.032000000000004,"LINESTRING (-6.4683968 53.5063957, -6.4683628 53.5064721, -6.4683501 53.5065902, -6.4683497 53.5066719)",,,
4805681,2,,Woodlands Park,residential,,False,False,15.961,"LINESTRING (-6.4683968 53.5063957, -6.4683324 53.5063787, -6.4681987 53.5063154)",,,
4805680,2,,Woodlands Park,residential,,False,True,67.118,"LINESTRING (-6.4692342 53.506938, -6.4690647 53.5069109, -6.4689188 53.50685, -6.4687833 53.5067699, -6.4686182 53.5067092, -6.4684557 53.5066829, -6.4683497 53.5066719)",,,
4805678,2,,Woodlands Park,residential,,False,True,6.248,"LINESTRING (-6.4678433 53.5072771, -6.4679157 53.5073132)",,,
4805682,2,,Woodlands Park,residential,,False,False,15.544,"LINESTRING (-6.4681987 53.5063154, -6.4679939 53.506384)",,,
4805681,2,,Woodlands Park,residential,,False,False,58.27100000000001,"LINESTRING (-6.4681987 53.5063154, -6.4681565 53.5062591, -6.4681145 53.5062179, -6.4680149 53.5060094, -6.467889 53.5059244, -6.467774 53.5059735)",,,
4805681,2,,Woodlands Park,residential,,False,True,15.961,"LINESTRING (-6.4681987 53.5063154, -6.4683324 53.5063787, -6.4683968 53.5063957)",,,
4805682,2,,Woodlands Park,residential,,False,True,15.544,"LINESTRING (-6.4679939 53.506384, -6.4681987 53.5063154)",,,
4805695,2,,Streamstown,residential,,False,False,10.253,"LINESTRING (-6.4664118 53.5091717, -6.4663773 53.5092616)",,,
4805695,2,,Streamstown,residential,,False,True,66.88900000000001,"LINESTRING (-6.4664118 53.5091717, -6.4664348 53.5091063, -6.4664615 53.5090305, -6.4665402 53.5089308, -6.4666074 53.508842, -6.466676 53.5087072, -6.4667136 53.5086006)",,,
4805696,2,,Streamstown,residential,,False,False,41.102,"LINESTRING (-6.4664118 53.5091717, -6.4662494 53.5091535, -6.4659494 53.50912, -6.4658926 53.5091459, -6.4658859 53.509193)",,,
4805695,2,,Streamstown,residential,,False,True,10.253,"LINESTRING (-6.4663773 53.5092616, -6.4664118 53.5091717)",,,
474802499,2,,Streamstown,residential,,False,False,30.383,"LINESTRING (-6.4663773 53.5092616, -6.4668284 53.5093135)",,,
474802499,2,,Streamstown,residential,,False,True,7.137,"LINESTRING (-6.4663773 53.5092616, -6.4662708 53.5092512)",,,
474802499,2,,Streamstown,residential,,False,True,30.383,"LINESTRING (-6.4668284 53.5093135, -6.4663773 53.5092616)",,,
474802500,2,,Streamstown,residential,,False,False,6.796,"LINESTRING (-6.4668284 53.5093135, -6.4668488 53.5092536)",,,
474802499,2,,Streamstown,residential,,False,False,21.725,"LINESTRING (-6.4668284 53.5093135, -6.4670833 53.5093643, -6.4671399 53.5093756)",,,
4805711,2,,Woodlands,residential,,False,True,56.348,"LINESTRING (-6.4701322 53.5065894, -6.4697652 53.5067207, -6.4694848 53.5068232, -6.4694589 53.5068327, -6.4694046 53.5068531)",,,
4805715,1,,Woodlands,residential,,True,False,14.203,"LINESTRING (-6.4701322 53.5065894, -6.4701087 53.506568, -6.4700976 53.5065434, -6.4701 53.5065178, -6.4701158 53.5064941, -6.4701432 53.5064744)",roundabout,,
4805716,2,,Woodlands Hall,residential,,False,False,29.463,"LINESTRING (-6.4701432 53.5064744, -6.4698687 53.5062657)",,,
4805715,1,,Woodlands,residential,,True,False,14.062000000000001,"LINESTRING (-6.4701432 53.5064744, -6.4701792 53.5064609, -6.4702204 53.5064547, -6.4702628 53.5064564, -6.4703023 53.5064658, -6.470335 53.506482)",roundabout,,
4805774,2,,Woodlands Manor,residential,,False,False,29.965,"LINESTRING (-6.470335 53.506482, -6.4707112 53.5063318)",,,
4805715,1,,Woodlands,residential,,True,False,14.451,"LINESTRING (-6.470335 53.506482, -6.4703581 53.5065041, -6.4703681 53.5065294, -6.4703642 53.5065553, -6.4703467 53.5065791, -6.4703173 53.5065983)",roundabout,,
4805715,1,,Woodlands,residential,,True,False,13.475999999999999,"LINESTRING (-6.4703173 53.5065983, -6.470282 53.5066104, -6.4702422 53.5066157, -6.4702016 53.5066138, -6.4701638 53.5066047, -6.4701322 53.5065894)",roundabout,,
1128215505,2,,Woodlands,residential,,False,False,40.458,"LINESTRING (-6.4703173 53.5065983, -6.4703912 53.5067082, -6.4706058 53.5069179)",,,
4805716,2,,Woodlands Hall,residential,,False,True,29.463,"LINESTRING (-6.4698687 53.5062657, -6.4701432 53.5064744)",,,
4805716,2,,Woodlands Hall,residential,,False,False,64.871,"LINESTRING (-6.4698687 53.5062657, -6.4697057 53.5061324, -6.469357 53.5058389, -6.469317 53.5057847)",,,
4805767,2,,Woodlands Hall,residential,,False,False,49.733,"LINESTRING (-6.4698687 53.5062657, -6.4698054 53.5062951, -6.4692764 53.5065413)",,,
4805716,2,,Woodlands Hall,residential,,False,True,64.871,"LINESTRING (-6.469317 53.5057847, -6.469357 53.5058389, -6.4697057 53.5061324, -6.4698687 53.5062657)",,,
4805717,2,,Woodlands Hall,residential,,False,False,64.226,"LINESTRING (-6.469317 53.5057847, -6.4692497 53.5057807, -6.4692089 53.505786, -6.4691947 53.5057878, -6.4691836 53.5057939, -6.46907 53.5058556, -6.4687352 53.506007, -6.4685738 53.5058875)",,,
4805717,2,,Woodlands Hall,residential,,False,True,30.368000000000002,"LINESTRING (-6.469317 53.5057847, -6.4693637 53.5056555, -6.4693872 53.5055705, -6.4692955 53.5055651)",,,
4805719,2,,Woodlands,residential,,False,False,44.233,"LINESTRING (-6.4706058 53.5069179, -6.4705358 53.5069547, -6.4704591 53.5069811, -6.4702708 53.5069973, -6.4701193 53.5070269, -6.4699946 53.5070608)",,,
1128215505,2,,Woodlands,residential,,False,False,50.49,"LINESTRING (-6.4706058 53.5069179, -6.4708151 53.5070638, -6.4710032 53.5071608, -6.4711617 53.5072253)",,,
1128215505,2,,Woodlands,residential,,False,True,40.458,"LINESTRING (-6.4706058 53.5069179, -6.4703912 53.5067082, -6.4703173 53.5065983)",,,
4805719,2,,Woodlands,residential,,False,False,6.019,"LINESTRING (-6.4699946 53.5070608, -6.4699308 53.5070994)",,,
28274644,2,,Woodlands,residential,,False,False,8.514,"LINESTRING (-6.4699946 53.5070608, -6.4699068 53.5070048)",,,
4805719,2,,Woodlands,residential,,False,True,44.233,"LINESTRING (-6.4699946 53.5070608, -6.4701193 53.5070269, -6.4702708 53.5069973, -6.4704591 53.5069811, -6.4705358 53.5069547, -6.4706058 53.5069179)",,,
4805719,2,,Woodlands,residential,,False,True,6.019,"LINESTRING (-6.4699308 53.5070994, -6.4699946 53.5070608)",,,
1128215505,2,,Woodlands,residential,,False,True,50.489999999999995,"LINESTRING (-6.4711617 53.5072253, -6.4710032 53.5071608, -6.4708151 53.5070638, -6.4706058 53.5069179)",,,
4805767,2,,Woodlands Hall,residential,,False,True,49.733,"LINESTRING (-6.4692764 53.5065413, -6.4698054 53.5062951, -6.4698687 53.5062657)",,,
4805774,2,,Woodlands Manor,residential,,False,True,29.965,"LINESTRING (-6.4707112 53.5063318, -6.470335 53.506482)",,,
4805774,2,,Woodlands Manor,residential,,False,False,39.901,"LINESTRING (-6.4707112 53.5063318, -6.4708258 53.5063071, -6.4709889 53.5062765, -6.4711477 53.5062554, -6.471292 53.5062366)",,,
4805781,2,,Woodlands Manor,residential,,False,False,83.79599999999999,"LINESTRING (-6.4707112 53.5063318, -6.470674 53.5063031, -6.4705881 53.5062279, -6.4704766 53.5061412, -6.4704514 53.5061031, -6.4704422 53.5060697, -6.4704508 53.505988, -6.4704766 53.5058553, -6.4705834 53.5056373)",,,
1128215503,2,,Woodlands Manor,residential,,False,False,22.577,"LINESTRING (-6.471292 53.5062366, -6.4714802 53.506406)",,,
4805774,2,,Woodlands Manor,residential,,False,True,39.901,"LINESTRING (-6.471292 53.5062366, -6.4711477 53.5062554, -6.4709889 53.5062765, -6.4708258 53.5063071, -6.4707112 53.5063318)",,,
1128215503,2,,Woodlands Manor,residential,,False,True,22.577,"LINESTRING (-6.4714802 53.506406, -6.471292 53.5062366)",,,
