osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,width,access
1036394184,1,R863,Eyre Square,secondary,30,True,False,30.887,,"LINESTRING (-9.0491153 53.2750152, -9.0491711 53.2750383, -9.0492234 53.2750503, -9.0492565 53.2750545, -9.0493156 53.2750558, -9.0493702 53.2750487, -9.0495428 53.2749987)",,
1036394186,1,R336,Prospect Hill,secondary,30,True,False,34.605999999999995,,"LINESTRING (-9.0491153 53.2750152, -9.0491335 53.2750648, -9.0491336 53.2751037, -9.0491255 53.2751357, -9.0490953 53.275171, -9.0489285 53.2752824)",,
25192079,2,R336,Eyre Square,secondary,30,True,False,46.839,,"LINESTRING (-9.048669 53.2746893, -9.0491153 53.2750152)",,
47089210,,,Saint Patrick's Avenue,residential,30,False,False,100.87700000000001,,"LINESTRING (-9.048669 53.2746893, -9.0485824 53.2747332, -9.0478813 53.275089, -9.0475657 53.2752825, -9.0475433 53.2752962)",,
34672862,1,L5048,Bóthar na Long,tertiary,50,True,False,48.45,,"LINESTRING (-9.049319 53.2714986, -9.0495165 53.2715698, -9.049589 53.2715909, -9.0496611 53.2715971, -9.0497409 53.2715871, -9.0497962 53.2715679, -9.0499304 53.27148)",,
34672865,2,L5048,Bóthar na Long,tertiary,50,False,False,188.66299999999998,,"LINESTRING (-9.049319 53.2714986, -9.0489659 53.2713359, -9.0487096 53.2712213, -9.0484823 53.2711416, -9.0483467 53.2711035, -9.0482605 53.2710853, -9.0478077 53.2710135, -9.0472421 53.2709238, -9.0469166 53.2708736, -9.0467453 53.2708472)",,
34705972,2,,The Elms,residential,30,False,False,58.496,,"LINESTRING (-9.0438697 53.2743768, -9.0442574 53.2745027, -9.0445995 53.2746668)",,
34705972,2,,The Elms,residential,30,False,True,91.409,,"LINESTRING (-9.0446342 53.2753522, -9.0446284 53.2752962, -9.0446219 53.2751957, -9.044643 53.2751468, -9.0448872 53.2748794, -9.0449138 53.2748089, -9.0446451 53.2747037, -9.0445995 53.2746668)",,
"[1044787186, 1029851767]",2,R339,Forster Street,secondary,30,False,False,85.97,,"LINESTRING (-9.0446342 53.2753522, -9.0453459 53.275312, -9.0457212 53.2752804, -9.0458882 53.2752156)",,
"[202855821, 1029851767]",2,R339,"['College Road', 'Forster Street']",secondary,30,False,True,228.08599999999998,,"LINESTRING (-9.0446342 53.2753522, -9.0441012 53.2753721, -9.043949 53.2753918, -9.0437614 53.2754328, -9.043472 53.2755072, -9.0432913 53.275564, -9.0428707 53.275732, -9.0423933 53.2759248, -9.042213 53.2760025, -9.0420924 53.2760524, -9.0419912 53.2761043, -9.0419057 53.2761541, -9.041809 53.276219, -9.0417042 53.2763012)",,
34705986,2,,The Elms,residential,30,False,True,56.037,,"LINESTRING (-9.0436413 53.2751018, -9.0438442 53.2751502, -9.0439581 53.2751493, -9.0441339 53.275069, -9.0442277 53.2750165, -9.0442919 53.2749284)",,
34707114,1,,Rosemary Avenue,residential,30,False,False,49.541,,"LINESTRING (-9.0507295 53.2749708, -9.0507022 53.2750433, -9.0506687 53.275107, -9.0506369 53.2751549, -9.050434 53.2753768)",,
35539575,1,,Eyre Street,residential,30,True,False,12.412,,"LINESTRING (-9.050434 53.2753768, -9.0502513 53.2753539)",,
34707114,1,,Rosemary Avenue,residential,30,False,True,49.541,,"LINESTRING (-9.050434 53.2753768, -9.0506369 53.2751549, -9.0506687 53.275107, -9.0507022 53.2750433, -9.0507295 53.2749708)",,
131754373,2,R336,Prospect Hill,secondary,30,True,False,62.672,,"LINESTRING (-9.048198 53.2758932, -9.048031 53.2760403, -9.0478531 53.2761971, -9.0476865 53.2763663)",,
344874635,2,,Bóthar na mBan,residential,30,False,True,78.06300000000002,,"LINESTRING (-9.048198 53.2758932, -9.0486192 53.2760552, -9.0487386 53.2760961, -9.0488366 53.2761187, -9.048936 53.2761356, -9.0491218 53.2761726, -9.0492414 53.2762052)",,
496703677,2,,Woodquay,residential,30,False,False,13.389,,"LINESTRING (-9.0529333 53.2761609, -9.0530084 53.2762181, -9.0530581 53.2762554)",,
35539605,2,,Saint Anthony's Place,residential,30,False,False,38.611,,"LINESTRING (-9.0536908 53.2752548, -9.0536217 53.2752764, -9.0534331 53.2753353, -9.0533617 53.2753514, -9.0531617 53.2753963)",,
"[131754282, 1106517855]",2,R863,Saint Francis Street,secondary,30,False,False,78.097,,"LINESTRING (-9.0536908 53.2752548, -9.0537698 53.2753363, -9.0540175 53.2756358, -9.0541263 53.2757597, -9.0542421 53.2758745)",,
131754282,2,R863,Saint Francis Street,secondary,30,False,True,66.89500000000001,,"LINESTRING (-9.0536908 53.2752548, -9.0533281 53.2750219, -9.0530688 53.2748742, -9.0529792 53.2748304)",,
35539605,2,,Saint Anthony's Place,residential,30,False,False,33.943,,"LINESTRING (-9.0531617 53.2753963, -9.0526531 53.2754225)",,
35539605,2,,Saint Anthony's Place,residential,30,False,True,38.611,,"LINESTRING (-9.0531617 53.2753963, -9.0533617 53.2753514, -9.0534331 53.2753353, -9.0536217 53.2752764, -9.0536908 53.2752548)",,
35539607,1,,Court Lane,residential,30,False,False,80.506,,"LINESTRING (-9.0531617 53.2753963, -9.0532381 53.2754926, -9.0532896 53.275532, -9.0537303 53.2760345)",,
35539605,2,,Saint Anthony's Place,residential,30,False,False,5.262,,"LINESTRING (-9.0526531 53.2754225, -9.0525742 53.2754262)",,
35539605,2,,Saint Anthony's Place,residential,30,False,True,33.943,,"LINESTRING (-9.0526531 53.2754225, -9.0531617 53.2753963)",,
24450045,1,L5150,Woodquay,residential,30,True,False,93.53999999999999,,"LINESTRING (-9.0526531 53.2754225, -9.0526241 53.275762, -9.05271 53.2757374, -9.0527457 53.2758261, -9.0528525 53.2760178, -9.0529333 53.2761609)",,
25193845,,R866,Saint Vincent's Avenue,secondary,30,False,False,6.836,,"LINESTRING (-9.0537303 53.2760345, -9.0536392 53.276063)",,
25193845,,R866,Saint Vincent's Avenue,secondary,30,False,True,38.4,,"LINESTRING (-9.0537303 53.2760345, -9.0541172 53.2759135, -9.0542421 53.2758745)",,
35539607,1,,Court Lane,residential,30,False,True,80.506,,"LINESTRING (-9.0537303 53.2760345, -9.0532896 53.275532, -9.0532381 53.2754926, -9.0531617 53.2753963)",,
"[172189227, 727288191]",2,,Frenchville Lane,residential,30,False,"[False, True]",119.85600000000001,,"LINESTRING (-9.0465246 53.2741576, -9.0467638 53.2738397, -9.0477449 53.2741662, -9.0478164 53.2742052)",,
"[36786025, 808866628]",1,R336,Spanish Parade,secondary,50,True,False,75.464,,"LINESTRING (-9.0549612 53.2703694, -9.0548687 53.2704271, -9.0548218 53.2704462, -9.0546904 53.2704806, -9.0545952 53.270498, -9.0544129 53.2705064, -9.0542468 53.2704934, -9.0539003 53.2704597)",,
25034962,1,R336,Flood Street,secondary,30,True,False,39.176,,"LINESTRING (-9.0539003 53.2704597, -9.0538432 53.2704662, -9.0537976 53.2704825, -9.0536053 53.2705978, -9.0535655 53.2706111, -9.0535066 53.2706284, -9.0534647 53.2706327, -9.0534129 53.2706339)",,
25035338,2,R336,New Dock Street,secondary,30,True,False,36.226,,"LINESTRING (-9.0534129 53.2706339, -9.0533815 53.2706279, -9.0533493 53.2706182, -9.0529746 53.2704429)",,
"[442122632, 910621186]",2,R336,Merchants Road,secondary,30,True,False,229.95199999999997,,"LINESTRING (-9.0526928 53.2704612, -9.0525858 53.2705333, -9.0514603 53.2713194, -9.0513422 53.2714003, -9.0511407 53.2715384, -9.0509382 53.2716771, -9.0508418 53.2717432, -9.050637 53.2718887, -9.0504539 53.2720366)",,
47089210,,,Saint Patrick's Avenue,residential,30,False,True,100.87700000000001,,"LINESTRING (-9.0475433 53.2752962, -9.0475657 53.2752825, -9.0478813 53.275089, -9.0485824 53.2747332, -9.048669 53.2746893)",,
"[22762674, 1005819227]",2,R336,Forster Street,secondary,30,True,False,130.353,,"LINESTRING (-9.0464587 53.2750485, -9.0466909 53.2749004, -9.046877 53.2747669, -9.047244 53.2745238, -9.0477018 53.2742593, -9.0478164 53.2742052)",,
95745224,2,,Saint Brendan's Avenue,residential,30,False,False,54.84,,"LINESTRING (-9.0512707 53.2773593, -9.0511816 53.2773203, -9.0509467 53.2771931, -9.0507887 53.2771099, -9.0507696 53.2770959, -9.0507545 53.2770795, -9.0507376 53.277041, -9.0507225 53.277007)",,
131753520,2,R866,Headford Road,secondary,30,False,True,106.583,,"LINESTRING (-9.0512707 53.2773593, -9.0516624 53.2771088, -9.0519013 53.276956, -9.0519111 53.2769496, -9.0523578 53.2766549)",,
344874687,3,R866,Headford Road,secondary,30,False,False,93.892,,"LINESTRING (-9.0512707 53.2773593, -9.0510836 53.2775405, -9.050936 53.2777069, -9.0506093 53.2781046)",,
849820943,2,,Dyke Road,tertiary,30,False,False,81.072,,"LINESTRING (-9.0512707 53.2773593, -9.0514154 53.2774092, -9.0514489 53.2774292, -9.0514798 53.2774571, -9.0514968 53.2774762, -9.0515101 53.2774969, -9.0515242 53.2775314, -9.051538 53.2775814, -9.0516236 53.2779413, -9.051631 53.2779753, -9.0516394 53.2780146)",,
131838568,,,Saint Bridget's Place,residential,30,False,True,24.15,,"LINESTRING (-9.0480248 53.2770073, -9.0483364 53.2771189)",,
128405696,,,Drom Ard,residential,30,False,True,25.828,,"LINESTRING (-9.0480248 53.2770073, -9.0480995 53.276924, -9.0478971 53.2768582)",,
131838568,,,Saint Bridget's Place,residential,30,False,False,54.175000000000004,,"LINESTRING (-9.0480248 53.2770073, -9.0473637 53.2768111, -9.0472947 53.276791)",,
128405696,,,Drom Ard,residential,30,False,False,25.828,,"LINESTRING (-9.0478971 53.2768582, -9.0480995 53.276924, -9.0480248 53.2770073)",,
131494963,1,,Lombard Street,tertiary,30,True,False,111.55099999999999,,"LINESTRING (-9.0545038 53.2719926, -9.0544714 53.2721097, -9.0544755 53.2721727, -9.0544874 53.2724, -9.0544768 53.2724791, -9.0544482 53.2725906, -9.0544151 53.272704, -9.0543846 53.2727485, -9.0541699 53.2729497)",,
131754373,2,R336,Prospect Hill,secondary,30,True,False,35.263,,"LINESTRING (-9.0489285 53.2752824, -9.0488011 53.2753673, -9.0486121 53.275536)",,
"[24751817, 23488457]",2,R863,"['Williamsgate Street', 'Eglinton Street']",secondary,30,False,True,226.58099999999996,,"LINESTRING (-9.0529792 53.2748304, -9.0528945 53.2747935, -9.0522688 53.2745214, -9.0520386 53.2744123, -9.0519179 53.2743462, -9.0517914 53.2742745, -9.0513132 53.2740032, -9.0512856 53.2739919, -9.0512587 53.2739842, -9.0512273 53.2739886, -9.0511989 53.2739989, -9.050687 53.274307, -9.0506537 53.2743386, -9.0505982 53.2743963, -9.0505051 53.2745085)",,
35539410,,L5119,Daly's Place,residential,30,True,False,34.234,,"LINESTRING (-9.0529792 53.2748304, -9.0529239 53.2748924, -9.0529083 53.2749074, -9.0527152 53.2750946)",,
131754282,2,R863,Saint Francis Street,secondary,30,False,False,66.895,,"LINESTRING (-9.0529792 53.2748304, -9.0530688 53.2748742, -9.0533281 53.2750219, -9.0536908 53.2752548)",,
137575290,1,,Saint Bridget's Place Lower,residential,30,False,True,65.134,,"LINESTRING (-9.0490252 53.2780991, -9.0494949 53.2779109, -9.049839 53.277773)",,
186543377,1,,Waterside,residential,30,True,False,27.655,,"LINESTRING (-9.0553268 53.2757227, -9.0552884 53.275776, -9.0552997 53.2758432, -9.0553613 53.2759607)",,
1106768122,3,R863,Saint Vincent's Avenue,secondary,30,False,False,9.061,,"LINESTRING (-9.0553268 53.2757227, -9.0552814 53.2757079, -9.0552137 53.2756776)",,
"[1106517856, 24728779]",3,R863,Saint Vincent's Avenue,secondary,30,False,False,71.739,,"LINESTRING (-9.0552137 53.2756776, -9.0551782 53.2756618, -9.0551281 53.2756426, -9.055088 53.2756395, -9.0550459 53.2756431, -9.0549647 53.2756641, -9.0544778 53.2758036, -9.0542421 53.2758745)",,
131850148,2,L5097,Newtownsmith,residential,30,False,True,211.677,,"LINESTRING (-9.0552137 53.2756776, -9.0552684 53.2756248, -9.055298 53.2755844, -9.0552997 53.2755575, -9.055271 53.2754714, -9.0551668 53.2751933, -9.0551027 53.2750563, -9.0550064 53.2749377, -9.0548338 53.2747599, -9.0547214 53.274669, -9.054538 53.2745153, -9.0544078 53.2744349, -9.05428 53.2743757, -9.0541805 53.2743277, -9.054007 53.274254, -9.0538421 53.2742023, -9.0537037 53.2741609)",,
1106768122,3,R863,Saint Vincent's Avenue,secondary,30,False,True,9.061,,"LINESTRING (-9.0552137 53.2756776, -9.0552814 53.2757079, -9.0553268 53.2757227)",,
34705972,2,,The Elms,residential,30,False,False,91.40900000000002,,"LINESTRING (-9.0445995 53.2746668, -9.0446451 53.2747037, -9.0449138 53.2748089, -9.0448872 53.2748794, -9.044643 53.2751468, -9.0446219 53.2751957, -9.0446284 53.2752962, -9.0446342 53.2753522)",,
34705972,2,,The Elms,residential,30,False,True,58.496,,"LINESTRING (-9.0445995 53.2746668, -9.0442574 53.2745027, -9.0438697 53.2743768)",,
34705986,2,,The Elms,residential,30,False,False,36.396,,"LINESTRING (-9.0445995 53.2746668, -9.0444067 53.2747702, -9.0442919 53.2749284)",,
143231128,2,,The Elms,residential,30,False,True,24.81,,"LINESTRING (-9.0439576 53.2748293, -9.0442919 53.2749284)",,
143231128,2,,The Elms,residential,30,False,False,18.936,,"LINESTRING (-9.0439576 53.2748293, -9.04381 53.274802, -9.0437306 53.2747802, -9.0436969 53.2747643)",,
143231128,2,,The Elms,residential,30,False,True,30.503,,"LINESTRING (-9.0439576 53.2748293, -9.0439713 53.2748081, -9.0439781 53.2747891, -9.0437617 53.2747025, -9.0437059 53.2747347, -9.0436969 53.2747643)",,
143231128,2,,The Elms,residential,30,False,False,24.81,,"LINESTRING (-9.0442919 53.2749284, -9.0439576 53.2748293)",,
34705986,2,,The Elms,residential,30,False,False,56.037,,"LINESTRING (-9.0442919 53.2749284, -9.0442277 53.2750165, -9.0441339 53.275069, -9.0439581 53.2751493, -9.0438442 53.2751502, -9.0436413 53.2751018)",,
34705986,2,,The Elms,residential,30,False,True,36.396,,"LINESTRING (-9.0442919 53.2749284, -9.0444067 53.2747702, -9.0445995 53.2746668)",,
131838568,,,Saint Bridget's Place,residential,30,False,False,26.185,,"LINESTRING (-9.049839 53.277773, -9.049553 53.2776111)",,
131838568,,,Saint Bridget's Place,residential,30,False,True,63.141999999999996,,"LINESTRING (-9.049839 53.277773, -9.0501849 53.2779328, -9.0505099 53.2780659, -9.0505314 53.2780748, -9.0506093 53.2781046)",,
137575290,1,,Saint Bridget's Place Lower,residential,30,False,False,65.134,,"LINESTRING (-9.049839 53.277773, -9.0494949 53.2779109, -9.0490252 53.2780991)",,
131838568,,,Saint Bridget's Place,residential,30,False,False,63.141999999999996,,"LINESTRING (-9.0506093 53.2781046, -9.0505314 53.2780748, -9.0505099 53.2780659, -9.0501849 53.2779328, -9.049839 53.277773)",,
150786703,2,,Dyke Road,tertiary,30,False,True,70.19,,"LINESTRING (-9.0506093 53.2781046, -9.0506767 53.2781239, -9.0507786 53.2781199, -9.0513382 53.2780459, -9.0516394 53.2780146)",,
344874687,3,R866,Headford Road,secondary,30,False,True,93.892,,"LINESTRING (-9.0506093 53.2781046, -9.050936 53.2777069, -9.0510836 53.2775405, -9.0512707 53.2773593)",,
150786703,2,,Dyke Road,tertiary,30,False,False,70.19,,"LINESTRING (-9.0516394 53.2780146, -9.0513382 53.2780459, -9.0507786 53.2781199, -9.0506767 53.2781239, -9.0506093 53.2781046)",,
849820943,2,,Dyke Road,tertiary,30,False,True,81.07199999999999,,"LINESTRING (-9.0516394 53.2780146, -9.051631 53.2779753, -9.0516236 53.2779413, -9.051538 53.2775814, -9.0515242 53.2775314, -9.0515101 53.2774969, -9.0514968 53.2774762, -9.0514798 53.2774571, -9.0514489 53.2774292, -9.0514154 53.2774092, -9.0512707 53.2773593)",,
"[24394272, 972219480]","['2', '3']",,Fairgreen Road,unclassified,30,False,False,85.91499999999999,,"LINESTRING (-9.0457947 53.2748118, -9.0457769 53.2747718, -9.0457472 53.2747051, -9.0456904 53.2746369, -9.0455439 53.2744591, -9.0455373 53.2744511, -9.0455046 53.2744115, -9.0453756 53.2742863, -9.0453575 53.2742687, -9.0451813 53.2741391)",,
242935614,1,,Fairgreen Road,unclassified,30,True,False,51.01499999999999,,"LINESTRING (-9.0457947 53.2748118, -9.0459539 53.275082, -9.0459981 53.2751068, -9.0460127 53.2751149, -9.0460402 53.2751215, -9.0460988 53.2751323, -9.0462152 53.2751274)",,
972219476,2,,Fairgreen Road,unclassified,30,False,True,45.349000000000004,,"LINESTRING (-9.0457947 53.2748118, -9.0458668 53.2751552, -9.0458882 53.2752156)",,
972219478,2,R339,Forster Street,secondary,30,True,False,18.415,,"LINESTRING (-9.0462152 53.2751274, -9.0464587 53.2750485)",,
"[23488457, 25192078]",2,R863,"['Williamsgate Street', 'Eyre Square']",secondary,30,False,"[False, True]",84.99300000000001,,"LINESTRING (-9.0495428 53.2749987, -9.0503211 53.2746587, -9.0503819 53.2746261, -9.0504385 53.2745816, -9.0505051 53.2745085)",,
"[1036394185, 1036394183]",1,"['R863', 'R336']","['Eyre Square', 'Prospect Hill']",secondary,30,True,False,51.777,,"LINESTRING (-9.0495428 53.2749987, -9.0493984 53.275085, -9.0492758 53.2751376, -9.0491335 53.2752023, -9.0489285 53.2752824)",,
131838565,2,R336,Bohermore,secondary,30,False,False,39.639,,"LINESTRING (-9.0468036 53.2773268, -9.047092 53.2770148)",,
131838565,2,R336,Bohermore,secondary,30,False,True,39.271,,"LINESTRING (-9.0468036 53.2773268, -9.0466445 53.2774795, -9.0464761 53.2776205)",,
186543837,,,Clós Ard,residential,30,False,False,49.268,,"LINESTRING (-9.0468036 53.2773268, -9.0468823 53.2773597, -9.0474111 53.2775805)",,
34672802,2,R336,Queen Street,secondary,30,True,False,4.701,,"LINESTRING (-9.0495033 53.2718183, -9.0495451 53.2717842)",,
164958752,2,,Barr Taoide,residential,30,False,False,30.051000000000002,,"LINESTRING (-9.0495033 53.2718183, -9.0495709 53.2718439, -9.0496277 53.2718654, -9.0497041 53.271894, -9.0497534 53.2719143, -9.0497946 53.2719387, -9.0498549 53.2719839)",,
164958752,2,,Barr Taoide,residential,30,False,True,30.050999999999995,,"LINESTRING (-9.0498549 53.2719839, -9.0497946 53.2719387, -9.0497534 53.2719143, -9.0497041 53.271894, -9.0496277 53.2718654, -9.0495709 53.2718439, -9.0495033 53.2718183)",,
22762674,2,R336,Forster Street,secondary,30,True,False,7.47,,"LINESTRING (-9.0478164 53.2742052, -9.0479189 53.2741777)",,
"[172189227, 727288191]",2,,Frenchville Lane,residential,30,False,"[False, True]",119.85600000000001,,"LINESTRING (-9.0478164 53.2742052, -9.0477449 53.2741662, -9.0467638 53.2738397, -9.0465246 53.2741576)",,
1202659816,,,Tuck Mill Court,residential,30,False,True,10.447,,"LINESTRING (-9.0550418 53.2731207, -9.0549801 53.2732071)",,
1202659816,,,Tuck Mill Court,residential,30,False,False,10.447,,"LINESTRING (-9.0549801 53.2732071, -9.0550418 53.2731207)",,
131850146,1,,Bowling Green,residential,30,True,False,138.996,,"LINESTRING (-9.0549801 53.2732071, -9.0549953 53.2732224, -9.0550059 53.2732403, -9.0550022 53.273271, -9.0549754 53.273297, -9.0549382 53.2733239, -9.0546905 53.273469, -9.0542672 53.2737484, -9.0537037 53.2741609)",,
131838565,2,R336,Bohermore,secondary,30,False,False,97.632,,"LINESTRING (-9.0455959 53.2783233, -9.0464761 53.2776205)",,
176934263,,,Blake's Lane,residential,30,False,True,50.876999999999995,,"LINESTRING (-9.0455959 53.2783233, -9.045659 53.278364, -9.0456777 53.278376, -9.0458194 53.2784485, -9.0461997 53.2786016)",,
176934263,,,Blake's Lane,residential,30,False,False,50.876999999999995,,"LINESTRING (-9.0461997 53.2786016, -9.0458194 53.2784485, -9.0456777 53.278376, -9.045659 53.278364, -9.0455959 53.2783233)",,
186533906,2,,Forster Court,residential,30,False,False,47.722,,"LINESTRING (-9.0447068 53.2761353, -9.0451368 53.2762609, -9.045172 53.276281, -9.0451961 53.2763038, -9.0452449 53.2763857)",,
24402207,2,,Forster Court,residential,30,False,False,25.514,,"LINESTRING (-9.0456518 53.2761829, -9.0455721 53.2762723, -9.0455337 53.2763054, -9.0454891 53.2763322, -9.0454161 53.2763567)",,
24402207,2,,Forster Court,residential,30,False,True,48.098,,"LINESTRING (-9.0456518 53.2761829, -9.0458024 53.2760162, -9.0458609 53.2759515, -9.0459025 53.2759175, -9.0459944 53.2758769, -9.0460089 53.2758732, -9.0460852 53.2758536)",,
186533901,2,,Forster Court,residential,30,False,False,60.168,,"LINESTRING (-9.0456518 53.2761829, -9.0457272 53.276208, -9.046428 53.276461)",,
24402207,2,,Forster Court,residential,30,False,True,11.831,,"LINESTRING (-9.0452449 53.2763857, -9.0454161 53.2763567)",,
24402207,2,,Forster Court,residential,30,False,False,83.347,,"LINESTRING (-9.0452449 53.2763857, -9.0451686 53.2763996, -9.0451148 53.2764124, -9.0450664 53.2764283, -9.0449763 53.2764673, -9.0449373 53.2764896, -9.0449063 53.2765135, -9.0448485 53.2765644, -9.0448041 53.2766169, -9.0446638 53.2767995, -9.0445308 53.2769653)",,
186533906,2,,Forster Court,residential,30,False,True,47.722,,"LINESTRING (-9.0452449 53.2763857, -9.0451961 53.2763038, -9.045172 53.276281, -9.0451368 53.2762609, -9.0447068 53.2761353)",,
186533901,2,,Forster Court,residential,30,False,True,60.168,,"LINESTRING (-9.046428 53.276461, -9.0457272 53.276208, -9.0456518 53.2761829)",,
131838568,,,Saint Bridget's Place,residential,30,False,True,26.185,,"LINESTRING (-9.049553 53.2776111, -9.049839 53.277773)",,
1023468868,1,,Saint Bridgets Court,residential,30,False,True,35.909,,"LINESTRING (-9.049553 53.2776111, -9.049847 53.2773402)",,
131838568,,,Saint Bridget's Place,residential,30,False,False,43.938,,"LINESTRING (-9.049553 53.2776111, -9.0494644 53.2775679, -9.0490065 53.2773895)",,
"[202855821, 1029851767]",2,R339,"['Forster Street', 'College Road']",secondary,30,False,False,228.086,,"LINESTRING (-9.0417042 53.2763012, -9.041809 53.276219, -9.0419057 53.2761541, -9.0419912 53.2761043, -9.0420924 53.2760524, -9.042213 53.2760025, -9.0423933 53.2759248, -9.0428707 53.275732, -9.0432913 53.275564, -9.043472 53.2755072, -9.0437614 53.2754328, -9.043949 53.2753918, -9.0441012 53.2753721, -9.0446342 53.2753522)",,
186543838,,,Clós Ard,residential,30,False,False,14.626,,"LINESTRING (-9.047546 53.2774766, -9.0474111 53.2775805)",,
186543838,,,Clós Ard,residential,30,False,False,14.362,,"LINESTRING (-9.0474111 53.2775805, -9.04727 53.2776783)",,
186543838,,,Clós Ard,residential,30,False,True,14.626,,"LINESTRING (-9.0474111 53.2775805, -9.047546 53.2774766)",,
186543837,,,Clós Ard,residential,30,False,True,49.268,,"LINESTRING (-9.0474111 53.2775805, -9.0468823 53.2773597, -9.0468036 53.2773268)",,
186543838,,,Clós Ard,residential,30,False,True,14.362,,"LINESTRING (-9.04727 53.2776783, -9.0474111 53.2775805)",,
972219479,1,R336,Bóthar Bhreandán Ui Eithir,secondary,30,True,False,15.98,,"LINESTRING (-9.0459453 53.2753552, -9.0458882 53.2752156)",,
972219475,2,R336,Forster Street,secondary,30,True,False,48.885,,"LINESTRING (-9.0459453 53.2753552, -9.0459682 53.2753166, -9.0460145 53.2752803, -9.0460762 53.2752444, -9.0461291 53.2752194, -9.046197 53.2751896, -9.0462747 53.2751527, -9.0464587 53.2750485)",,
632429670,2,,Waterside,residential,30,False,True,203.29,,"LINESTRING (-9.0540287 53.2786266, -9.0541028 53.2783106, -9.0541249 53.2782936, -9.0541609 53.2782841, -9.0542053 53.2782832, -9.0543303 53.2782916, -9.0544053 53.2782925, -9.0544698 53.278283, -9.0545001 53.2782717, -9.0545173 53.2782568, -9.0545252 53.2782316, -9.0545239 53.2781918, -9.0544258 53.2780054, -9.0542678 53.2777376, -9.0541119 53.2774815, -9.0540458 53.2773846, -9.0539969 53.2773224, -9.0539236 53.2772475, -9.0538411 53.2771699, -9.0537785 53.2771122)",,
24394273,2,,Station Road,unclassified,30,False,True,69.87599999999999,,"LINESTRING (-9.0460053 53.2737496, -9.0459651 53.2737717, -9.0457694 53.2738717, -9.0453422 53.2740685, -9.0451813 53.2741391)",,
1185545201,1,,Station Road,unclassified,30,True,False,5.2490000000000006,,"LINESTRING (-9.0460053 53.2737496, -9.0460409 53.2737307, -9.0460638 53.2737179)",,
24402210,2,,Forster Court,residential,30,False,False,48.096000000000004,,"LINESTRING (-9.04572 53.276722, -9.0457253 53.2766522, -9.0456046 53.2765959, -9.0455276 53.2765433, -9.0454613 53.2764811, -9.0454445 53.2764468, -9.0454358 53.2764124, -9.0454161 53.2763567)",,
881599809,2,,Forster Court,residential,30,False,True,63.592999999999996,,"LINESTRING (-9.0448804 53.2778452, -9.0444996 53.2777031, -9.0442145 53.2776097, -9.0440544 53.2775573)",,
901296704,2,,The Elms,residential,30,False,False,9.967,,"LINESTRING (-9.0436303 53.2748446, -9.0436969 53.2747643)",,
901296704,2,,The Elms,residential,30,False,True,9.967,,"LINESTRING (-9.0436969 53.2747643, -9.0436303 53.2748446)",,
143231128,2,,The Elms,residential,30,False,False,30.503,,"LINESTRING (-9.0436969 53.2747643, -9.0437059 53.2747347, -9.0437617 53.2747025, -9.0439781 53.2747891, -9.0439713 53.2748081, -9.0439576 53.2748293)",,
143231128,2,,The Elms,residential,30,False,True,18.936,,"LINESTRING (-9.0436969 53.2747643, -9.0437306 53.2747802, -9.04381 53.274802, -9.0439576 53.2748293)",,
442122627,2,R336,Dock Road,secondary,50,True,False,24.547,,"LINESTRING (-9.0497308 53.2716657, -9.0499304 53.27148)",,
34575162,,,Saint Nicholas Street,residential,30,False,False,32.317,,"LINESTRING (-9.0497308 53.2716657, -9.0497687 53.2716856, -9.0500974 53.2718565)",,
25035341,2,R336,Dock Road,secondary,50,True,False,209.13,,"LINESTRING (-9.0499304 53.27148, -9.0505624 53.2709822, -9.0506654 53.2709038, -9.0518601 53.269995)",,
34672858,1,L5048,Bóthar na Long,tertiary,50,True,False,38.444,,"LINESTRING (-9.0495451 53.2717842, -9.049577 53.2717256, -9.0495785 53.2716922, -9.0495638 53.2716631, -9.049511 53.2716236, -9.049319 53.2714986)",,
949074483,2,R336,Queen Street,secondary,50,True,False,18.084,,"LINESTRING (-9.0495451 53.2717842, -9.0496927 53.2716953, -9.0497308 53.2716657)",,
972219476,2,,Fairgreen Road,unclassified,30,False,False,45.349000000000004,,"LINESTRING (-9.0458882 53.2752156, -9.0458668 53.2751552, -9.0457947 53.2748118)",,
972219477,1,R339,Forster Street,secondary,30,True,False,23.874000000000002,,"LINESTRING (-9.0458882 53.2752156, -9.0460156 53.2751763, -9.0462152 53.2751274)",,
"[1044787186, 1029851767]",2,R339,Forster Street,secondary,30,False,True,85.97,,"LINESTRING (-9.0458882 53.2752156, -9.0457212 53.2752804, -9.0453459 53.275312, -9.0446342 53.2753522)",,
1011739327,1,,Saint Bridget's Place Upper,residential,30,False,True,65.933,,"LINESTRING (-9.0484432 53.2778775, -9.0490065 53.2773895)",,
131838568,,,Saint Bridget's Place,residential,30,False,False,24.086,,"LINESTRING (-9.0490065 53.2773895, -9.0487012 53.2772729)",,
1011739327,1,,Saint Bridget's Place Upper,residential,30,False,False,65.933,,"LINESTRING (-9.0490065 53.2773895, -9.0484432 53.2778775)",,
131838568,,,Saint Bridget's Place,residential,30,False,True,43.938,,"LINESTRING (-9.0490065 53.2773895, -9.0494644 53.2775679, -9.049553 53.2776111)",,
