osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,tunnel
137433012,True,,William Street,tertiary,,False,42.647999999999996,"LINESTRING (-7.7043563 52.3550192, -7.7043407 52.3550243, -7.7038024 52.3551999)",,,
23681469,False,,Mary's Street,tertiary,50,False,27.986,"LINESTRING (-7.705207 52.3544825, -7.705329 52.3547229)",,2,
23681469,False,,Mary's Street,tertiary,50,True,138.653,"LINESTRING (-7.705207 52.3544825, -7.7051211 52.3543039, -7.7051113 52.3542836, -7.7049874 52.354037, -7.7048957 52.3538686, -7.7048848 52.3538492, -7.7047967 52.3536614, -7.7046947 52.3534439, -7.7046356 52.3532859)",,2,
23681794,False,,Short Street,tertiary,,True,39.73,"LINESTRING (-7.704177 52.3546791, -7.7043563 52.3550192)",,,
23651816,True,,Morton Street,tertiary,50,False,73.405,"LINESTRING (-7.704177 52.3546791, -7.7049093 52.3545218, -7.705207 52.3544825)",,,
23902066,True,R688,,secondary,,False,49.495999999999995,"LINESTRING (-7.7028321 52.3554441, -7.7027102 52.355295, -7.7026423 52.3552094, -7.7025799 52.3551318, -7.7025114 52.3550444)",,,
23902602,True,R688,William Street,secondary,,False,71.493,"LINESTRING (-7.7028321 52.3554441, -7.7030211 52.3554014, -7.7032193 52.3553569, -7.7036208 52.3552675, -7.7038024 52.3551999)",,,
23902066,True,R688,,secondary,,False,10.797,"LINESTRING (-7.7025114 52.3550444, -7.7024542 52.3549538)",,,
23651816,True,,Morton Street,tertiary,50,False,120.19300000000001,"LINESTRING (-7.7025114 52.3550444, -7.7028003 52.3549802, -7.7035735 52.3548085, -7.7037969 52.3547606, -7.704177 52.3546791)",,,
23902067,False,,Kickham Street,tertiary,50,True,35.195,"LINESTRING (-7.7024542 52.3549538, -7.7022572 52.3550208, -7.7020178 52.3551237)",,,
23902467,False,R688,Gladstone Street,secondary,50,True,69.79100000000001,"LINESTRING (-7.7024542 52.3549538, -7.7023609 52.3547929, -7.7022265 52.3545162, -7.7021516 52.3543542)",,,
366208914,False,,College Avenue,residential,,True,1.395,"LINESTRING (-7.6977048 52.3549768, -7.6977079 52.3549892)",,,
23692850,False,,Emmet Street,tertiary,,False,88.06800000000001,"LINESTRING (-7.6977048 52.3549768, -7.6979758 52.3549445, -7.6980965 52.3549216, -7.6981635 52.3549019, -7.6982681 52.3548609, -7.6983459 52.3548396, -7.6984425 52.3548249, -7.6986056 52.3548192, -7.6986891 52.3548164, -7.6988394 52.354802, -7.6988547 52.3547978, -7.6989413 52.3547741)",,,
"[23800298, 1104943930]",False,,College Street,residential,50,False,132.501,"LINESTRING (-7.6977048 52.3549768, -7.6976492 52.3547956, -7.6975845 52.3545253, -7.6975277 52.3542797, -7.6974879 52.354108, -7.6974119 52.3538392, -7.6973986 52.3538002)",,,
23681217,False,R689,Upper Gladstone Street,secondary,,False,19.613,"LINESTRING (-7.7030966 52.3562149, -7.7031495 52.3563883)",,,
23651798,False,R707,Queen Street,secondary,,True,59.108000000000004,"LINESTRING (-7.7030966 52.3562149, -7.703261 52.3561739, -7.7039024 52.356014)",,,
23678724,True,R688,Upper Gladstone Street,secondary,,False,87.632,"LINESTRING (-7.7030966 52.3562149, -7.7030218 52.3560068, -7.7029731 52.3558385, -7.7029269 52.3557007, -7.7028856 52.3555559, -7.7028321 52.3554441)",,,
23678721,False,,Nelson Street,residential,50,True,62.837999999999994,"LINESTRING (-7.6984395 52.3527402, -7.6983236 52.3524732, -7.6982525 52.3523193, -7.6981854 52.352197)",,,
813285519,True,,Nelson Street,residential,50,False,92.18,"LINESTRING (-7.6984395 52.3527402, -7.6985859 52.3530568, -7.6987937 52.3534669, -7.6988277 52.3535345)",,,
23651802,True,,Bridge Street,tertiary,50,False,63.541,"LINESTRING (-7.704287 52.3525461, -7.7042569 52.3524878, -7.7041935 52.3523642, -7.7041279 52.3521789, -7.7041134 52.3519879)",,,
23681469,False,,Mary's Street,tertiary,50,False,85.602,"LINESTRING (-7.704287 52.3525461, -7.704316 52.3526075, -7.7045873 52.3531837, -7.7046356 52.3532859)",,2,
203358277,False,R884,O'Connell Street,secondary,50,False,192.216,"LINESTRING (-7.704287 52.3525461, -7.703863 52.3526079, -7.7031792 52.3527064, -7.7030942 52.3527187, -7.7024461 52.3528185, -7.702225 52.3528526, -7.7017423 52.352933, -7.7016416 52.3529585, -7.7015605 52.3529927)",,2,
23839375,False,,Wolfe Tone Street,residential,,False,40.527,"LINESTRING (-7.705948 52.3531196, -7.7060759 52.3534756)",,1,
23653532,False,,Wolfe Tone Street,residential,,True,88.31800000000001,"LINESTRING (-7.705948 52.3531196, -7.7058692 52.3528978, -7.7056977 52.3524153, -7.7056722 52.3523434)",,1,
23681468,False,,Peter Street,residential,,False,91.04400000000001,"LINESTRING (-7.705948 52.3531196, -7.7050496 52.3532275, -7.7047257 52.3532732, -7.7047067 52.3532759, -7.7046717 52.3532808, -7.7046356 52.3532859)",,,
1112533860,True,,,residential,,False,26.336,"LINESTRING (-7.705948 52.3531196, -7.7061832 52.3530883, -7.7063256 52.3530659)",,2,
23653533,False,,Gravel Walk,tertiary,50,False,55.298,"LINESTRING (-7.70811 52.3526554, -7.7080743 52.3524408, -7.7080251 52.3521608)",,,
23653533,False,,Gravel Walk,tertiary,50,True,30.052,"LINESTRING (-7.70811 52.3526554, -7.7081195 52.3527853, -7.7081565 52.3529237)",,,
830753458,False,,,residential,,False,46.617,"LINESTRING (-7.70811 52.3526554, -7.7076951 52.352674, -7.7076441 52.3526396, -7.7076226 52.3525216)",,,
23678925,False,,Albert Street,tertiary,50,True,9.079,"LINESTRING (-7.7081565 52.3529237, -7.7082893 52.3529144)",,2,
1107104374,False,,Albert Street,tertiary,50,False,62.472,"LINESTRING (-7.7081565 52.3529237, -7.7072428 52.3529884)",,2,
23653533,False,,Gravel Walk,tertiary,50,False,30.052,"LINESTRING (-7.7081565 52.3529237, -7.7081195 52.3527853, -7.70811 52.3526554)",,,
1107104374,False,,Albert Street,tertiary,50,True,62.472,"LINESTRING (-7.7072428 52.3529884, -7.7081565 52.3529237)",,2,
23705540,True,,O'Neill Street,tertiary,50,False,88.071,"LINESTRING (-7.7072428 52.3529884, -7.7070629 52.3524084, -7.7070014 52.3522102)",,,
"[23707033, 1107104373]",False,,O'Neill Street,tertiary,50,True,98.86699999999999,"LINESTRING (-7.7072428 52.3529884, -7.7073081 52.3531504, -7.7073664 52.3532949, -7.707445 52.3534472, -7.7074596 52.3534727, -7.7075541 52.3536376, -7.7076603 52.3538395)",,,
23678925,False,,Albert Street,tertiary,50,False,73.573,"LINESTRING (-7.7093621 52.352823, -7.7088525 52.3528655, -7.7088102 52.3528695, -7.7084488 52.3529032, -7.7082893 52.3529144)",,2,
139419639,False,,Heywood Road,tertiary,50,False,27.527,"LINESTRING (-7.7103509 52.3564371, -7.7105591 52.3566495)",,2,
23770725,False,,Inis Cara,residential,,False,123.01400000000001,"LINESTRING (-7.7103509 52.3564371, -7.7101527 52.3565195, -7.7099955 52.3565502, -7.7097573 52.3565354, -7.7096207 52.3565457, -7.7094551 52.3566456, -7.709207 52.3568528, -7.7089568 52.3570246)",,,
139419639,False,,Heywood Road,tertiary,50,True,231.50000000000003,"LINESTRING (-7.7103509 52.3564371, -7.7101492 52.3562608, -7.7097796 52.3559378, -7.7096452 52.3558407, -7.7089863 52.3553647, -7.7088748 52.3552841, -7.7086773 52.3550895, -7.7084827 52.3548867, -7.7084164 52.35482, -7.7083529 52.3547561)",,2,
23653544,False,,Saint Oliver Plunkett Terrace,residential,,False,46.214999999999996,"LINESTRING (-7.7074886 52.3569422, -7.7077735 52.3571715, -7.7078891 52.357278)",,,
23653544,False,,Saint Oliver Plunkett Terrace,residential,,True,195.03199999999998,"LINESTRING (-7.7074886 52.3569422, -7.7066302 52.3562385, -7.7059637 52.3555878, -7.7059548 52.3555791, -7.705909 52.3554845)",,,
23770724,False,,St Oliver Plunkett Terrace,residential,,False,112.24000000000001,"LINESTRING (-7.7074886 52.3569422, -7.7078105 52.3567981, -7.7082718 52.3565818, -7.7083255 52.3565425, -7.7083496 52.3564966, -7.708422 52.3561887)",,,
23691691,False,R688,Doctor O'Callaghan Row,secondary,,False,133.86100000000002,"LINESTRING (-7.706289 52.3582958, -7.7064214 52.358485, -7.7065802 52.3586469, -7.7068108 52.3588438, -7.7070137 52.3590016, -7.7072637 52.359195, -7.7073887 52.3592879)",,2,
23691691,False,R688,Doctor O'Callaghan Row,secondary,,True,97.769,"LINESTRING (-7.706289 52.3582958, -7.7061906 52.3581416, -7.7061631 52.3580997, -7.7060455 52.3579205, -7.7058772 52.357652, -7.7057483 52.3574812)",,2,
"[23653544, 30539879]",False,,"['Saint Oliver Plunkett Terrace', 'Cooleen Close']",residential,,True,242.51500000000004,"LINESTRING (-7.706289 52.3582958, -7.7063857 52.3582787, -7.7064186 52.358282, -7.706546 52.3582946, -7.7069465 52.3582979, -7.7072883 52.3582582, -7.7076301 52.3581787, -7.7079043 52.3581132, -7.7081964 52.3580271, -7.7084523 52.3579443, -7.7085002 52.3579042, -7.708493 52.357849, -7.7084271 52.3577737, -7.7079276 52.3573135, -7.7078891 52.357278)",,,
23678663,False,,Upper Gladstone Street,tertiary,50,False,210.17,"LINESTRING (-7.7032849 52.3573514, -7.7031406 52.3576015, -7.7030729 52.3576873, -7.7028481 52.3579723, -7.7028091 52.3580217, -7.7026399 52.3582145, -7.7025505 52.3583163, -7.7024951 52.3583744, -7.7022074 52.3586762, -7.7021843 52.3586969, -7.7019432 52.3589139, -7.7018324 52.3590136)",,2,
23678663,False,,Upper Gladstone Street,tertiary,50,True,109.869,"LINESTRING (-7.7032849 52.3573514, -7.7033589 52.3572101, -7.7033752 52.3571461, -7.7033911 52.3570839, -7.7033724 52.3569693, -7.7032429 52.3566089, -7.703212 52.3565361, -7.7031495 52.3563883)",,2,
148329074,False,,Shamrock Hill,residential,,True,211.501,"LINESTRING (-7.7032849 52.3573514, -7.7031603 52.3573701, -7.7030118 52.3573853, -7.7026919 52.357406, -7.7022056 52.3574213, -7.7018525 52.3574377, -7.7016149 52.3574691, -7.7014025 52.3575504, -7.7013194 52.3576196, -7.7012016 52.3577177, -7.7009567 52.3580072, -7.7007911 52.3581642)",,2,
155906748,False,,,residential,,True,60.564,"LINESTRING (-7.7032849 52.3573514, -7.7033389 52.3573556, -7.7033661 52.3573577, -7.7035474 52.3574249, -7.7037755 52.3574796, -7.7040567 52.357497, -7.7041257 52.3575049)",,,
309442153,False,R689,Thomas Street,secondary,50,False,40.911,"LINESTRING (-7.6978607 52.3582231, -7.6977776 52.3578587)",,2,
309442153,False,R689,Thomas Street,secondary,50,True,11.516,"LINESTRING (-7.6978607 52.3582231, -7.697885 52.3583256)",,2,
23787238,False,,Sweetbriar,residential,30,False,35.053,"LINESTRING (-7.6978607 52.3582231, -7.6976633 52.3582469, -7.6973539 52.3582829)",,,
366208915,True,,Cross Street,residential,,False,60.509,"LINESTRING (-7.6968278 52.3550739, -7.6977079 52.3549892)",,,
23696261,False,R707,Dillon Street,secondary,50,True,113.62899999999999,"LINESTRING (-7.6968278 52.3550739, -7.6972058 52.3557449, -7.6972185 52.3557675, -7.6973076 52.3560507)",,2,
23787244,False,,,residential,,False,141.805,"LINESTRING (-7.7007911 52.3581642, -7.7005057 52.3584638, -7.7002153 52.3587916, -7.7001935 52.3591037, -7.7001841 52.3593472)",,,
148329074,False,,Shamrock Hill,residential,,False,211.50099999999998,"LINESTRING (-7.7007911 52.3581642, -7.7009567 52.3580072, -7.7012016 52.3577177, -7.7013194 52.3576196, -7.7014025 52.3575504, -7.7016149 52.3574691, -7.7018525 52.3574377, -7.7022056 52.3574213, -7.7026919 52.357406, -7.7030118 52.3573853, -7.7031603 52.3573701, -7.7032849 52.3573514)",,2,
148329074,False,,Shamrock Hill,residential,,True,201.39800000000002,"LINESTRING (-7.7007911 52.3581642, -7.7006449 52.358179, -7.7004491 52.3581749, -7.6988747 52.3581618, -7.6985716 52.3581683, -7.6984777 52.3581847, -7.6983356 52.3582486, -7.6981854 52.3582863, -7.6980362 52.3583058, -7.6979606 52.3583157, -7.697885 52.3583256)",,2,
23653548,False,,Kickham Street,tertiary,50,False,128.546,"LINESTRING (-7.7004568 52.355712, -7.7006031 52.3555762, -7.7007815 52.3554739, -7.7009814 52.3553912, -7.7011066 52.3553281, -7.7011683 52.3553003, -7.7012298 52.3552726, -7.7017012 52.3551895, -7.7020178 52.3551237)",,2,
23653548,False,,Kickham Street,tertiary,50,True,82.737,"LINESTRING (-7.7004568 52.355712, -7.7004142 52.3557545, -7.7003407 52.3558341, -7.7002669 52.355931, -7.7002144 52.3560101, -7.7001567 52.3561289, -7.7001137 52.3562176, -7.7001004 52.356245, -7.7000803 52.3562865, -7.7000712 52.3563052, -7.7000461 52.3564069)",,2,
23653550,False,,Richmond Road,tertiary,,False,121.944,"LINESTRING (-7.7004568 52.355712, -7.7001993 52.3556178, -7.700092 52.3555605, -7.7000264 52.3554866, -7.6999928 52.3553606, -7.6999633 52.3547463)",,2,
23653550,False,,Richmond Road,tertiary,,True,121.944,"LINESTRING (-7.6999633 52.3547463, -7.6999928 52.3553606, -7.7000264 52.3554866, -7.700092 52.3555605, -7.7001993 52.3556178, -7.7004568 52.355712)",,2,
"[23692850, 23678807]",False,,Emmet Street,tertiary,,False,85.441,"LINESTRING (-7.6999633 52.3547463, -7.7000462 52.3547302, -7.7001001 52.354707, -7.700125 52.3546656, -7.7001296 52.3546136, -7.7001134 52.3542729, -7.7001109 52.35422, -7.7001061 52.3541201, -7.7001211 52.3540355)",,,
23692850,False,,Emmet Street,tertiary,,True,69.482,"LINESTRING (-7.6999633 52.3547463, -7.6998252 52.3547526, -7.6989413 52.3547741)",,,
23653553,True,,,unclassified,50,False,123.55000000000001,"LINESTRING (-7.7021516 52.3543542, -7.7022342 52.3543432, -7.7030907 52.3542286, -7.70319 52.3541975, -7.7032141 52.3541581, -7.7031927 52.354109, -7.7030612 52.3537551)",,,
23902467,False,R688,Gladstone Street,secondary,50,False,69.79100000000001,"LINESTRING (-7.7021516 52.3543542, -7.7022265 52.3545162, -7.7023609 52.3547929, -7.7024542 52.3549538)",,,
1018633656,False,R688,Gladstone Street,secondary,50,True,58.818999999999996,"LINESTRING (-7.7021516 52.3543542, -7.7021448 52.3543395, -7.7019159 52.3538452)",,2,
23651791,True,R884,The New Quay,secondary,50,False,46.209,"LINESTRING (-7.7003374 52.3519898, -7.7007493 52.3519177, -7.701001 52.3519234)",,,
23653554,False,,Abbey Street,residential,,False,93.082,"LINESTRING (-7.7003374 52.3519898, -7.7003791 52.3521773, -7.7004284 52.3523401, -7.7005316 52.3524822, -7.7005825 52.3525913, -7.7006271 52.3527325, -7.7006483 52.3528009)",,,
23653554,False,,Abbey Street,residential,,True,93.082,"LINESTRING (-7.7006483 52.3528009, -7.7006271 52.3527325, -7.7005825 52.3525913, -7.7005316 52.3524822, -7.7004284 52.3523401, -7.7003791 52.3521773, -7.7003374 52.3519898)",,,
23678805,False,,Dowd's Lane,unclassified,,False,95.37799999999999,"LINESTRING (-7.6997452 52.352921, -7.6996161 52.352813, -7.6994588 52.3526583, -7.6993431 52.3524061, -7.6992648 52.3521302)",,,
23651791,True,R884,The New Quay,secondary,50,False,74.533,"LINESTRING (-7.6992648 52.3521302, -7.6995262 52.3521011, -7.7000653 52.3520334, -7.7000731 52.3520324, -7.7003374 52.3519898)",,,
23678805,False,,Dowd's Lane,unclassified,,True,95.378,"LINESTRING (-7.6992648 52.3521302, -7.6993431 52.3524061, -7.6994588 52.3526583, -7.6996161 52.352813, -7.6997452 52.352921)",,,
"[1104943932, 23678806]",True,R884,Parnell Street,secondary,50,False,101.551,"LINESTRING (-7.6988277 52.3535345, -7.6987901 52.3535417, -7.6987164 52.3535564, -7.6985128 52.3535967, -7.6983451 52.3536296, -7.6979279 52.3537139, -7.6976778 52.3537644, -7.6974734 52.3537906, -7.6973986 52.3538002)",,1,
23653559,True,,,tertiary,50,False,135.593,"LINESTRING (-7.7031203 52.3520414, -7.7028798 52.3520774, -7.7026874 52.3520929, -7.7025419 52.3521046, -7.7023671 52.35211, -7.7022354 52.3521141, -7.7020667 52.3521273, -7.7015824 52.3521508, -7.7014685 52.3521538, -7.7013755 52.3521599, -7.7012732 52.3521954, -7.7012254 52.3522626)",,,
23681470,False,R884,The Quay,secondary,50,False,67.718,"LINESTRING (-7.7031203 52.3520414, -7.7035435 52.3520145, -7.7041134 52.3519879)",,,
837965237,True,,Sarsfield Street,tertiary,50,False,84.389,"LINESTRING (-7.7012254 52.3522626, -7.7014169 52.3526439, -7.7015099 52.3529016, -7.7015605 52.3529927)",,,
23696261,False,R707,Dillon Street,secondary,50,False,55.977,"LINESTRING (-7.6975378 52.3568398, -7.6975099 52.3567125, -7.6974965 52.3566516, -7.6974027 52.3563532, -7.6973997 52.3563437)",,2,
155731745,False,R707,Kickham Street,secondary,50,True,42.323,"LINESTRING (-7.6975378 52.3568398, -7.6976961 52.3568062, -7.6978012 52.3567897, -7.6978728 52.3567776, -7.6981357 52.3567331)",,2,
309442153,False,R689,Thomas Street,secondary,50,True,114.467,"LINESTRING (-7.6975378 52.3568398, -7.6975716 52.3569628, -7.6975816 52.3569992, -7.6976369 52.3572417, -7.6977532 52.3577518, -7.6977776 52.3578587)",,2,
23653548,False,,Kickham Street,tertiary,50,True,128.546,"LINESTRING (-7.7020178 52.3551237, -7.7017012 52.3551895, -7.7012298 52.3552726, -7.7011683 52.3553003, -7.7011066 52.3553281, -7.7009814 52.3553912, -7.7007815 52.3554739, -7.7006031 52.3555762, -7.7004568 52.355712)",,2,
23681206,True,,Catherine Street,tertiary,,False,69.684,"LINESTRING (-7.7020178 52.3551237, -7.7020508 52.355149, -7.7021872 52.3552532, -7.7023749 52.3553661, -7.7025063 52.3554145, -7.7026715 52.3554526, -7.7028321 52.3554441)",,,
23902067,False,,Kickham Street,tertiary,50,False,35.195,"LINESTRING (-7.7020178 52.3551237, -7.7022572 52.3550208, -7.7024542 52.3549538)",,,
23681214,False,,Mick Delahunty Square,residential,,False,96.337,"LINESTRING (-7.6989413 52.3547741, -7.6989422 52.3549163, -7.6989472 52.3550588, -7.6989469 52.3552109, -7.6989564 52.3553448, -7.6989536 52.3555428, -7.6989162 52.3556376)",,,
23692850,False,,Emmet Street,tertiary,,False,69.482,"LINESTRING (-7.6989413 52.3547741, -7.6998252 52.3547526, -7.6999633 52.3547463)",,,
23692850,False,,Emmet Street,tertiary,,True,88.068,"LINESTRING (-7.6989413 52.3547741, -7.6988547 52.3547978, -7.6988394 52.354802, -7.6986891 52.3548164, -7.6986056 52.3548192, -7.6984425 52.3548249, -7.6983459 52.3548396, -7.6982681 52.3548609, -7.6981635 52.3549019, -7.6980965 52.3549216, -7.6979758 52.3549445, -7.6977048 52.3549768)",,,
23707034,False,,,residential,,True,62.867,"LINESTRING (-7.7068002 52.3540484, -7.7068941 52.3540237, -7.7071645 52.3539587, -7.7076603 52.3538395)",,,
23692848,False,R688,Cashel Street,secondary,,False,86.837,"LINESTRING (-7.7038024 52.3551999, -7.7043168 52.3557908, -7.704404 52.355889)",,,
23707035,False,,Anne Street,residential,,True,101.5,"LINESTRING (-7.7076603 52.3538395, -7.7090549 52.3535114)",,,
