osmid,ref,name,highway,oneway,reversed,length,bridge,maxspeed,est_width,geometry,lanes,access
353672964,,,residential,False,False,101.41000000000001,,,,"LINESTRING (138.9465543 34.9806552, 138.946664 34.9803468, 138.9467686 34.9803492, 138.9468736 34.9803461, 138.9468735 34.9803353, 138.9468809 34.9801306, 138.946857 34.9799282)",,
353723494,,,unclassified,False,True,263.10200000000003,,,,"LINESTRING (138.9457261 34.9722969, 138.9457609 34.9723992, 138.9457855 34.9724895, 138.945828 34.9726457, 138.9458775 34.9730271, 138.9459193 34.9733485, 138.9459532 34.9736101, 138.9459829 34.9738387, 138.9459928 34.9739149, 138.9460591 34.9744257, 138.9460846 34.9746214, 138.9460872 34.9746418)",,
353723495,,,residential,False,False,83.099,,,,"LINESTRING (138.9458848 34.9793066, 138.9458027 34.9794653, 138.9457257 34.9796323, 138.9457018 34.9796958, 138.945682 34.9797658, 138.9456287 34.9800202)",,
353723502,,,residential,False,False,41.558,,,,"LINESTRING (138.9458848 34.9793066, 138.9461327 34.9794752, 138.9461841 34.979493, 138.9462622 34.9794954)",,
353723502,,,residential,False,True,72.21,,,,"LINESTRING (138.9458848 34.9793066, 138.9458196 34.979262, 138.9456265 34.9790818, 138.945485 34.9789669, 138.9453933 34.978923, 138.9453645 34.9789297, 138.9453346 34.9789597, 138.9453164 34.9789816)",,
353723502,,,residential,False,False,24.893,,,,"LINESTRING (138.9447064 34.9797175, 138.9448599 34.9795323)",,
333230219,136;414,国道136号,trunk,False,False,335.531,,,,"LINESTRING (138.9447064 34.9797175, 138.9446236 34.9796778, 138.944496 34.9796469, 138.9444355 34.9796381, 138.9443627 34.9796393, 138.944238 34.9796599, 138.9441444 34.9796932, 138.943857 34.9798057, 138.943615 34.9798786, 138.9433964 34.9799119, 138.9431294 34.9799196, 138.94275 34.9798735, 138.9423144 34.9797482, 138.9419053 34.979601, 138.9415696 34.9794718, 138.9413979 34.9793797, 138.9412839 34.9792921)",,yes
333230219,136;414,国道136号,trunk,False,True,81.705,,,,"LINESTRING (138.9447064 34.9797175, 138.9450783 34.9799061, 138.9452418 34.9799799, 138.9453715 34.9800024, 138.9455106 34.9800166)",,yes
333230219,136;414,国道136号,trunk,False,True,50.695,,,,"LINESTRING (138.9463034 34.9799741, 138.946857 34.9799282)",,yes
490707072,,,tertiary,False,False,53.361,,,,"LINESTRING (138.9463034 34.9799741, 138.9462622 34.9794954)",,
333230219,136;414,国道136号,trunk,False,False,61.747,,,,"LINESTRING (138.9463034 34.9799741, 138.945889 34.9800147, 138.9456287 34.9800202)",,yes
333230219,136;414,国道136号,trunk,False,False,10.767,,,,"LINESTRING (138.9456287 34.9800202, 138.9455106 34.9800166)",,yes
333230219,136;414,国道136号,trunk,False,True,61.747,,,,"LINESTRING (138.9456287 34.9800202, 138.945889 34.9800147, 138.9463034 34.9799741)",,yes
353723495,,,residential,False,True,83.099,,,,"LINESTRING (138.9456287 34.9800202, 138.945682 34.9797658, 138.9457018 34.9796958, 138.9457257 34.9796323, 138.9458027 34.9794653, 138.9458848 34.9793066)",,
353672573,,,unclassified,False,False,311.841,,30,,"LINESTRING (138.9489038 34.9777047, 138.9488891 34.9776569, 138.9487656 34.9772551, 138.9487348 34.9771537, 138.9486943 34.9770206, 138.9485425 34.9765211, 138.9485327 34.9764886, 138.9485052 34.9763983, 138.948506 34.9763781, 138.9485112 34.9762373, 138.9487415 34.9758128, 138.9487855 34.9757496, 138.9488298 34.975691, 138.9489239 34.9755958, 138.9492268 34.9753036, 138.9493183 34.9752057, 138.949354 34.9751518)",,
353672573,,,unclassified,False,True,86.665,,30,,"LINESTRING (138.9489038 34.9777047, 138.9489562 34.9778777, 138.9489686 34.9779187, 138.9489802 34.9779561, 138.9489984 34.9779804, 138.9490301 34.9780033, 138.9495536 34.9781615)",,
453483815,,,residential,False,False,60.965999999999994,,,,"LINESTRING (138.9489038 34.9777047, 138.9490905 34.9777522, 138.949226 34.977788, 138.9493125 34.9778056, 138.9494678 34.9778072, 138.9495544 34.9778018)",,
1201941413,12,伊東修善寺線,primary,False,False,3.77,,40,,"LINESTRING (138.9495544 34.9778018, 138.9495543 34.9777679)",,
453483815,,,residential,False,True,60.966,,,,"LINESTRING (138.9495544 34.9778018, 138.9494678 34.9778072, 138.9493125 34.9778056, 138.949226 34.977788, 138.9490905 34.9777522, 138.9489038 34.9777047)",,
1201941413,12,伊東修善寺線,primary,False,True,40.029,,40,,"LINESTRING (138.9495544 34.9778018, 138.9495609 34.977863, 138.9495536 34.9781615)",,
136521340,,,unclassified,False,False,24.693,,30,3.0m〜5.5m,"LINESTRING (138.9498096 34.9782344, 138.9495536 34.9781615)",,
136521340,,,unclassified,False,True,116.36,,30,3.0m〜5.5m,"LINESTRING (138.9498096 34.9782344, 138.9510074 34.9785975)",,
549915871,,,unclassified,False,False,40.861,,30,,"LINESTRING (138.9498096 34.9782344, 138.9499593 34.977888)",,
136522702,,,tertiary,False,False,161.524,,40,,"LINESTRING (138.9508203 34.9800577, 138.9504918 34.9796824, 138.9504421 34.979629, 138.9503465 34.9795536, 138.9502705 34.979501, 138.9501659 34.9794454, 138.9500815 34.9794068, 138.9494762 34.9791644)",,
136522702,,,tertiary,False,True,49.272000000000006,,40,,"LINESTRING (138.9508203 34.9800577, 138.9508494 34.9800915, 138.9511315 34.9804201)",,
998409548,,,tertiary_link,False,False,73.512,,,,"LINESTRING (138.9508203 34.9800577, 138.9508923 34.9800141, 138.9510165 34.9799356, 138.9512011 34.9798162, 138.9512246 34.9797875, 138.9512299 34.9797586, 138.9512073 34.9797229, 138.9511739 34.9796968, 138.9511317 34.9796705, 138.9510429 34.9796343)",,
548703422,,,tertiary_link,True,False,97.03,,,,"LINESTRING (138.9510429 34.9796343, 138.9509012 34.9795769, 138.9507538 34.9795213, 138.9507106 34.9795144, 138.9506743 34.9795267, 138.9506402 34.9795503, 138.9506324 34.9795769, 138.950637 34.9796002, 138.9506443 34.9796212, 138.9507492 34.9797337, 138.9507805 34.9797538, 138.9508273 34.9797592, 138.9508753 34.9797474, 138.950963 34.9796951, 138.9510049 34.9796686, 138.9510429 34.9796343)",,
998409548,,,tertiary_link,False,True,73.512,,,,"LINESTRING (138.9510429 34.9796343, 138.9511317 34.9796705, 138.9511739 34.9796968, 138.9512073 34.9797229, 138.9512299 34.9797586, 138.9512246 34.9797875, 138.9512011 34.9798162, 138.9510165 34.9799356, 138.9508923 34.9800141, 138.9508203 34.9800577)",,
353723494,,,unclassified,False,False,36.15,,,,"LINESTRING (138.9460994 34.9763706, 138.9461021 34.9760455)",,
353723494,,,unclassified,False,True,52.596,,,,"LINESTRING (138.9460994 34.9763706, 138.9460955 34.9768436)",,
548872682,,,residential,False,False,86.98800000000001,,,,"LINESTRING (138.9460994 34.9763706, 138.9462739 34.9763706, 138.9464031 34.9763546, 138.9464915 34.97633, 138.9466667 34.9763213, 138.946665 34.9760298, 138.9466599 34.9760098)",1,
548872682,,,residential,False,False,78.05600000000001,,,,"LINESTRING (138.9464597 34.9752222, 138.9464367 34.9751149, 138.9463712 34.9749757, 138.9462779 34.9747829, 138.9462526 34.9747306, 138.9462049 34.9746581, 138.9460872 34.9746418)",1,
548872682,,,residential,False,True,94.98700000000001,,,,"LINESTRING (138.9464597 34.9752222, 138.9465853 34.975286, 138.9466136 34.9753309, 138.9466154 34.9754281, 138.9466154 34.9758326, 138.9466599 34.9760098)",1,
548872683,,,residential,False,False,96.783,,,,"LINESTRING (138.9464597 34.9752222, 138.9464572 34.975395, 138.9464819 34.9755099, 138.9465173 34.975602, 138.9465096 34.9756891, 138.9464927 34.9757863, 138.9464973 34.9758923, 138.9465266 34.9759542, 138.9465851 34.9759959, 138.9466599 34.9760098)",1,
353723494,,,unclassified,False,False,263.10200000000003,,,,"LINESTRING (138.9460872 34.9746418, 138.9460846 34.9746214, 138.9460591 34.9744257, 138.9459928 34.9739149, 138.9459829 34.9738387, 138.9459532 34.9736101, 138.9459193 34.9733485, 138.9458775 34.9730271, 138.945828 34.9726457, 138.9457855 34.9724895, 138.9457609 34.9723992, 138.9457261 34.9722969)",,
353723494,,,unclassified,False,True,60.879000000000005,,,,"LINESTRING (138.9460872 34.9746418, 138.9461119 34.9748483, 138.9461091 34.9751883)",,
548872682,,,residential,False,True,78.05600000000001,,,,"LINESTRING (138.9460872 34.9746418, 138.9462049 34.9746581, 138.9462526 34.9747306, 138.9462779 34.9747829, 138.9463712 34.9749757, 138.9464367 34.9751149, 138.9464597 34.9752222)",1,
548872682,,,residential,False,False,94.987,,,,"LINESTRING (138.9466599 34.9760098, 138.9466154 34.9758326, 138.9466154 34.9754281, 138.9466136 34.9753309, 138.9465853 34.975286, 138.9464597 34.9752222)",1,
548872683,,,residential,False,True,96.78300000000002,,,,"LINESTRING (138.9466599 34.9760098, 138.9465851 34.9759959, 138.9465266 34.9759542, 138.9464973 34.9758923, 138.9464927 34.9757863, 138.9465096 34.9756891, 138.9465173 34.975602, 138.9464819 34.9755099, 138.9464572 34.975395, 138.9464597 34.9752222)",1,
548872682,,,residential,False,True,86.988,,,,"LINESTRING (138.9466599 34.9760098, 138.946665 34.9760298, 138.9466667 34.9763213, 138.9464915 34.97633, 138.9464031 34.9763546, 138.9462739 34.9763706, 138.9460994 34.9763706)",1,
490707072,,,tertiary,False,True,53.361,,,,"LINESTRING (138.9462622 34.9794954, 138.9463034 34.9799741)",,
353723502,,,residential,False,True,41.558,,,,"LINESTRING (138.9462622 34.9794954, 138.9461841 34.979493, 138.9461327 34.9794752, 138.9458848 34.9793066)",,
"[490707072, 895824668, 353723494, 490707071]",,,"['unclassified', 'tertiary']",False,False,194.594,yes,,,"LINESTRING (138.9462622 34.9794954, 138.9462546 34.97941, 138.9462465 34.9792897, 138.946217 34.9791117, 138.946136 34.9788189, 138.946102 34.9786801, 138.9460838 34.9784858, 138.9460858 34.9781351, 138.946088 34.9777582)",,
333230219,136;414,国道136号,trunk,False,True,335.53100000000006,,,,"LINESTRING (138.9412839 34.9792921, 138.9413979 34.9793797, 138.9415696 34.9794718, 138.9419053 34.979601, 138.9423144 34.9797482, 138.94275 34.9798735, 138.9431294 34.9799196, 138.9433964 34.9799119, 138.943615 34.9798786, 138.943857 34.9798057, 138.9441444 34.9796932, 138.944238 34.9796599, 138.9443627 34.9796393, 138.9444355 34.9796381, 138.944496 34.9796469, 138.9446236 34.9796778, 138.9447064 34.9797175)",,yes
549907846,,,residential,False,False,33.858,,,,"LINESTRING (138.9412839 34.9792921, 138.9413944 34.9791838, 138.941533 34.9790664)",1,
549907846,,,residential,False,True,33.858,,,,"LINESTRING (138.941533 34.9790664, 138.9413944 34.9791838, 138.9412839 34.9792921)",1,
353723502,,,residential,False,True,44.355,,,,"LINESTRING (138.9453164 34.9789816, 138.9450429 34.9793116)",,
353723502,,,residential,False,False,72.21000000000001,,,,"LINESTRING (138.9453164 34.9789816, 138.9453346 34.9789597, 138.9453645 34.9789297, 138.9453933 34.978923, 138.945485 34.9789669, 138.9456265 34.9790818, 138.9458196 34.979262, 138.9458848 34.9793066)",,
549907895,,,residential,False,False,31.102,,,,"LINESTRING (138.9453164 34.9789816, 138.9450663 34.9788343, 138.9450413 34.9788162)",1,
549907896,,,residential,False,False,17.393,,,,"LINESTRING (138.9450413 34.9788162, 138.9449337 34.9789454)",1,
549907895,,,residential,False,False,8.387,,,,"LINESTRING (138.9450413 34.9788162, 138.9450351 34.978801, 138.9450351 34.9787871, 138.9450397 34.978772, 138.9450605 34.9787474)",1,
549907895,,,residential,False,True,31.102,,,,"LINESTRING (138.9450413 34.9788162, 138.9450663 34.9788343, 138.9453164 34.9789816)",1,
549907895,,,residential,False,True,8.387,,,,"LINESTRING (138.9450605 34.9787474, 138.9450397 34.978772, 138.9450351 34.9787871, 138.9450351 34.978801, 138.9450413 34.9788162)",1,
549907896,,,residential,False,True,17.393,,,,"LINESTRING (138.9449337 34.9789454, 138.9450413 34.9788162)",1,
549907899,,,residential,False,False,5.124,,,,"LINESTRING (138.9449337 34.9789454, 138.9449807 34.9789707)",1,
549907899,,,residential,False,True,5.988,,,,"LINESTRING (138.9449337 34.9789454, 138.9448788 34.9789158)",1,
353723502,,,residential,False,False,44.355,,,,"LINESTRING (138.9450429 34.9793116, 138.9453164 34.9789816)",,
353723502,,,residential,False,True,29.669,,,,"LINESTRING (138.9450429 34.9793116, 138.9448599 34.9795323)",,
549907897,,,residential,False,False,20.126,,,,"LINESTRING (138.9450429 34.9793116, 138.9448642 34.9792052)",1,
549907897,,,residential,False,True,20.126,,,,"LINESTRING (138.9448642 34.9792052, 138.9450429 34.9793116)",1,
353723502,,,residential,False,False,29.669,,,,"LINESTRING (138.9448599 34.9795323, 138.9450429 34.9793116)",,
353723502,,,residential,False,True,24.893,,,,"LINESTRING (138.9448599 34.9795323, 138.9447064 34.9797175)",,
549907898,,,residential,False,False,19.47,,,,"LINESTRING (138.9448599 34.9795323, 138.9446828 34.9794343)",1,
549907898,,,residential,False,True,19.47,,,,"LINESTRING (138.9446828 34.9794343, 138.9448599 34.9795323)",1,
549907899,,,residential,False,False,5.988,,,,"LINESTRING (138.9448788 34.9789158, 138.9449337 34.9789454)",1,
549907899,,,residential,False,True,5.124,,,,"LINESTRING (138.9449807 34.9789707, 138.9449337 34.9789454)",1,
35861556,,,tertiary,False,True,77.859,,,,"LINESTRING (138.9504598 34.9788323, 138.9497336 34.9786276, 138.9496501 34.9786088)",,
998581788,,,tertiary,True,False,63.523,,,,"LINESTRING (138.9504598 34.9788323, 138.9505296 34.9788802, 138.9505842 34.97894, 138.9506407 34.9789855, 138.9508095 34.9790344, 138.9508804 34.9790531, 138.9509617 34.9790444, 138.950995 34.9790204, 138.951027 34.9789828)",,
"[998581787, 998581790]",,,unclassified,False,False,111.494,,30,,"LINESTRING (138.951027 34.9789828, 138.9510848 34.9789808, 138.9511575 34.9789979, 138.9512469 34.9790377, 138.9513402 34.9790827, 138.9517652 34.9792138, 138.9521663 34.9793317)",,
998581789,,,tertiary,True,False,19.804000000000002,,,,"LINESTRING (138.951027 34.9789828, 138.9510232 34.9789534, 138.9509986 34.9789281, 138.9508655 34.978888)",,
549915871,,,unclassified,False,True,40.861,,30,,"LINESTRING (138.9499593 34.977888, 138.9498096 34.9782344)",,
136519413,,,unclassified,False,False,116.864,,30,3.0m〜5.5m,"LINESTRING (138.9499593 34.977888, 138.9511071 34.9782273, 138.9511657 34.978245)",,
136519413,,,unclassified,False,True,27.576999999999998,,30,3.0m〜5.5m,"LINESTRING (138.9499593 34.977888, 138.9497865 34.9778373, 138.9497528 34.9778096, 138.9497403 34.977752)",,
998409543,,,residential,False,True,52.295,,,,"LINESTRING (138.9486623 34.978896, 138.9489162 34.9789718, 138.9490746 34.9790223, 138.9491133 34.9790385, 138.9491876 34.9790806)",,
353723494,,,unclassified,False,False,31.725,,,,"LINESTRING (138.946088 34.9777582, 138.9460903 34.9774729)",,
550785389,,,residential,False,False,141.63,,,,"LINESTRING (138.946088 34.9777582, 138.9457689 34.9777885, 138.9455825 34.9778074, 138.9455086 34.9777759, 138.9454239 34.9776092, 138.9454485 34.9775335, 138.9455255 34.9775234, 138.9460903 34.9774729)",1,
"[490707072, 895824668, 353723494, 490707071]",,,"['unclassified', 'tertiary']",False,True,194.594,yes,,,"LINESTRING (138.946088 34.9777582, 138.9460858 34.9781351, 138.9460838 34.9784858, 138.946102 34.9786801, 138.946136 34.9788189, 138.946217 34.9791117, 138.9462465 34.9792897, 138.9462546 34.97941, 138.9462622 34.9794954)",,
353723494,,,unclassified,False,False,69.977,,,,"LINESTRING (138.9460903 34.9774729, 138.9460955 34.9768436)",,
353723494,,,unclassified,False,True,31.725,,,,"LINESTRING (138.9460903 34.9774729, 138.946088 34.9777582)",,
550785389,,,residential,False,True,141.63,,,,"LINESTRING (138.9460903 34.9774729, 138.9455255 34.9775234, 138.9454485 34.9775335, 138.9454239 34.9776092, 138.9455086 34.9777759, 138.9455825 34.9778074, 138.9457689 34.9777885, 138.946088 34.9777582)",1,
353723494,,,unclassified,False,False,95.319,,,,"LINESTRING (138.9461021 34.9760455, 138.9461091 34.9751883)",,
353723494,,,unclassified,False,True,36.15,,,,"LINESTRING (138.9461021 34.9760455, 138.9460994 34.9763706)",,
551639865,,,residential,False,False,110.429,,,,"LINESTRING (138.9461021 34.9760455, 138.9455431 34.9760948, 138.9455219 34.9761869, 138.9449875 34.9762137)",1,
551639865,,,residential,False,True,110.429,,,,"LINESTRING (138.9449875 34.9762137, 138.9455219 34.9761869, 138.9455431 34.9760948, 138.9461021 34.9760455)",1,
353723494,,,unclassified,False,True,95.319,,,,"LINESTRING (138.9461091 34.9751883, 138.9461021 34.9760455)",,
353723494,,,unclassified,False,False,60.879000000000005,,,,"LINESTRING (138.9461091 34.9751883, 138.9461119 34.9748483, 138.9460872 34.9746418)",,
552342290,,,residential,False,False,121.96300000000001,,,,"LINESTRING (138.9461091 34.9751883, 138.9460385 34.9751883, 138.9458043 34.9751833, 138.9456472 34.9751807, 138.9455347 34.9751732, 138.9454238 34.975158, 138.9453175 34.9751429, 138.9452343 34.9751227, 138.9451819 34.9751214, 138.9451542 34.9751656, 138.9450803 34.9752868, 138.9450479 34.9753461, 138.9450171 34.9754231)",1,
552342290,,,residential,False,True,121.963,,,,"LINESTRING (138.9450171 34.9754231, 138.9450479 34.9753461, 138.9450803 34.9752868, 138.9451542 34.9751656, 138.9451819 34.9751214, 138.9452343 34.9751227, 138.9453175 34.9751429, 138.9454238 34.975158, 138.9455347 34.9751732, 138.9456472 34.9751807, 138.9458043 34.9751833, 138.9460385 34.9751883, 138.9461091 34.9751883)",1,
353672584,,,unclassified,False,False,9.585,,,,"LINESTRING (138.9467992 34.9724, 138.9469024 34.9723833)",,
353723494,,,unclassified,False,False,52.596,,,,"LINESTRING (138.9460955 34.9768436, 138.9460994 34.9763706)",,
353723494,,,unclassified,False,True,69.977,,,,"LINESTRING (138.9460955 34.9768436, 138.9460903 34.9774729)",,
553073873,,,residential,False,False,36.026,,,,"LINESTRING (138.9460955 34.9768436, 138.9464908 34.976836)",1,
553073873,,,residential,False,True,36.026,,,,"LINESTRING (138.9464908 34.976836, 138.9460955 34.9768436)",1,
353672584,,,unclassified,False,False,105.65899999999999,,,,"LINESTRING (138.9487929 34.9726754, 138.9490975 34.9726833, 138.9497103 34.9727757, 138.9497235 34.9727775, 138.9498438 34.9727937, 138.9499278 34.9728326)",,
353672584,,,unclassified,False,True,96.062,,,,"LINESTRING (138.9487929 34.9726754, 138.9487552 34.9726744, 138.9485591 34.9726903, 138.9483603 34.9727103, 138.948115 34.9727002, 138.9477428 34.9726737)",,
561948007,,,residential,False,False,47.076,,,,"LINESTRING (138.9487929 34.9726754, 138.9488009 34.9727683, 138.9486601 34.9728474, 138.9486708 34.9728782, 138.9487352 34.9729683, 138.9487352 34.9730222)",1,
561948007,,,residential,False,True,47.076,,,,"LINESTRING (138.9487352 34.9730222, 138.9487352 34.9729683, 138.9486708 34.9728782, 138.9486601 34.9728474, 138.9488009 34.9727683, 138.9487929 34.9726754)",1,
561948009,,,residential,False,True,11.809,,,,"LINESTRING (138.9480521 34.9734233, 138.9479225 34.9734224)",1,
561948008,,,residential,False,True,52.242000000000004,,,,"LINESTRING (138.9480521 34.9734233, 138.9480615 34.9734434, 138.9480836 34.9735467, 138.9481198 34.973761, 138.9481449 34.9738864)",1,
561948009,,,residential,False,False,142.948,,,,"LINESTRING (138.9480521 34.9734233, 138.9481829 34.9734147, 138.9483463 34.9733994, 138.9485892 34.9733707, 138.9487596 34.9733401, 138.9488892 34.9733248, 138.9490562 34.9733133, 138.9492418 34.9733057, 138.949459 34.9733076, 138.9496107 34.9733112)",1,
561948009,,,residential,False,False,11.809,,,,"LINESTRING (138.9479225 34.9734224, 138.9480521 34.9734233)",1,
353672625,,,unclassified,False,False,5.98,,30,,"LINESTRING (138.9496107 34.9733112, 138.9496451 34.9732654)",,
353672625,,,unclassified,False,True,37.361,,30,,"LINESTRING (138.9496107 34.9733112, 138.9493957 34.9735973)",,
561948009,,,residential,False,True,142.948,,,,"LINESTRING (138.9496107 34.9733112, 138.949459 34.9733076, 138.9492418 34.9733057, 138.9490562 34.9733133, 138.9488892 34.9733248, 138.9487596 34.9733401, 138.9485892 34.9733707, 138.9483463 34.9733994, 138.9481829 34.9734147, 138.9480521 34.9734233)",1,
353672625,,,unclassified,False,True,5.98,,30,,"LINESTRING (138.9496451 34.9732654, 138.9496107 34.9733112)",,
353672625,,,unclassified,False,False,51.39,,30,,"LINESTRING (138.9496451 34.9732654, 138.9497762 34.9730909, 138.9498824 34.972929, 138.9499147 34.9728605)",,
561948010,,,residential,False,False,36.007,,,,"LINESTRING (138.9496451 34.9732654, 138.9497142 34.9732774, 138.9497651 34.9732774, 138.9498416 34.9732433, 138.9499421 34.9732015, 138.9500093 34.9731764)",1,
672126737,349,修善寺天城湯ヶ島線,secondary,False,False,1.551,,40,,"LINESTRING (138.9506433 34.9729138, 138.9506575 34.9729215)",,
672126737,349,修善寺天城湯ヶ島線,secondary,False,True,31.473,,40,,"LINESTRING (138.9506433 34.9729138, 138.9503554 34.9727574)",,
561948010,,,residential,False,True,9.717,,,,"LINESTRING (138.9506433 34.9729138, 138.9506167 34.9729389, 138.9505926 34.9729653, 138.9505709 34.9729768)",1,
561948011,,,residential,False,False,36.169,,,,"LINESTRING (138.9500093 34.9731764, 138.9499147 34.9728605)",1,
561948010,,,residential,False,False,55.834,,,,"LINESTRING (138.9500093 34.9731764, 138.9500682 34.9731543, 138.9502037 34.973107, 138.9503592 34.9730587, 138.9505027 34.9730081, 138.9505617 34.9729817, 138.9505709 34.9729768)",1,
561948010,,,residential,False,True,36.007,,,,"LINESTRING (138.9500093 34.9731764, 138.9499421 34.9732015, 138.9498416 34.9732433, 138.9497651 34.9732774, 138.9497142 34.9732774, 138.9496451 34.9732654)",1,
353672625,,,unclassified,False,False,3.324,,30,,"LINESTRING (138.9499147 34.9728605, 138.9499278 34.9728326)",,
561948011,,,residential,False,True,36.169,,,,"LINESTRING (138.9499147 34.9728605, 138.9500093 34.9731764)",1,
353672625,,,unclassified,False,True,51.39,,30,,"LINESTRING (138.9499147 34.9728605, 138.9498824 34.972929, 138.9497762 34.9730909, 138.9496451 34.9732654)",,
562006703,,,residential,False,True,46.941,,,,"LINESTRING (138.9519765 34.9738729, 138.9518776 34.9734586)",1,
562006743,,,residential,False,False,62.682,,,,"LINESTRING (138.951101 34.9732233, 138.9512865 34.9731557, 138.9514153 34.9731118, 138.9516366 34.973047, 138.9517402 34.9730157)",1,
"[672126737, 353634555, 353634556]",349,修善寺天城湯ヶ島線,secondary,False,False,183.937,yes,40,,"LINESTRING (138.951101 34.9732233, 138.9511967 34.9733218, 138.9512732 34.9734142, 138.9513275 34.9734935, 138.9513922 34.973612, 138.9514588 34.9737648, 138.9515099 34.9739386, 138.9516633 34.9746393, 138.9516913 34.9747804)",,
672126737,349,修善寺天城湯ヶ島線,secondary,False,True,52.742999999999995,,40,,"LINESTRING (138.951101 34.9732233, 138.9510556 34.9731868, 138.950929 34.9730789, 138.9506692 34.9729279, 138.9506575 34.9729215)",,
353672588,,,residential,False,False,50.833,,,,"LINESTRING (138.9517402 34.9730157, 138.9517901 34.9732007, 138.9518776 34.9734586)",,
353672588,,,residential,False,True,90.363,,,,"LINESTRING (138.9517402 34.9730157, 138.9516813 34.9727975, 138.9516516 34.972756, 138.9515779 34.9727044, 138.9515206 34.9726678, 138.9514938 34.972642, 138.951471 34.9726058, 138.9514648 34.9725858, 138.9514575 34.9723957, 138.9514469 34.9723194, 138.9514353 34.9722807)",,
562006743,,,residential,False,True,62.682,,,,"LINESTRING (138.9517402 34.9730157, 138.9516366 34.973047, 138.9514153 34.9731118, 138.9512865 34.9731557, 138.951101 34.9732233)",1,
672126737,349,修善寺天城湯ヶ島線,secondary,False,True,1.551,,40,,"LINESTRING (138.9506575 34.9729215, 138.9506433 34.9729138)",,
562022499,,,residential,False,False,103.432,,,,"LINESTRING (138.9506575 34.9729215, 138.9507526 34.9728247, 138.9508728 34.9726909, 138.9509529 34.9725988, 138.9510222 34.972518, 138.9510807 34.9724486, 138.9511239 34.9724069, 138.9511994 34.9723627, 138.9512739 34.9723371, 138.9513443 34.9723225, 138.9513896 34.9723113, 138.9514353 34.9722807)",1,
672126737,349,修善寺天城湯ヶ島線,secondary,False,False,52.742999999999995,,40,,"LINESTRING (138.9506575 34.9729215, 138.9506692 34.9729279, 138.950929 34.9730789, 138.9510556 34.9731868, 138.951101 34.9732233)",,
561948010,,,residential,False,False,9.717,,,,"LINESTRING (138.9505709 34.9729768, 138.9505926 34.9729653, 138.9506167 34.9729389, 138.9506433 34.9729138)",1,
561948010,,,residential,False,True,55.834,,,,"LINESTRING (138.9505709 34.9729768, 138.9505617 34.9729817, 138.9505027 34.9730081, 138.9503592 34.9730587, 138.9502037 34.973107, 138.9500682 34.9731543, 138.9500093 34.9731764)",1,
562022502,,,residential,False,False,18.047,,,,"LINESTRING (138.9505709 34.9729768, 138.9506091 34.9730622, 138.95064 34.9731289)",1,
562022502,,,residential,False,True,18.047,,,,"LINESTRING (138.95064 34.9731289, 138.9506091 34.9730622, 138.9505709 34.9729768)",1,
136519651,,,unclassified,False,True,34.793,,30,3.0m〜5.5m,"LINESTRING (138.9508655 34.978888, 138.9510074 34.9785975)",,
998581789,,,tertiary,True,False,38.451,,,,"LINESTRING (138.9508655 34.978888, 138.9506318 34.978825, 138.9505543 34.9788135, 138.9504598 34.9788323)",,
