osmid,highway,oneway,reversed,length,lanes,bridge,geometry,ref,name,maxspeed,access,tunnel
368483351,tertiary,False,True,187.20499999999998,,,"LINESTRING (139.3145173 35.9396692, 139.3145312 35.939538, 139.3145541 35.9388578, 139.3145692 35.9387354, 139.3146034 35.9386194, 139.3147918 35.938009)",,,,,
783235846,tertiary,False,False,77.87599999999999,2,,"LINESTRING (139.3145173 35.9396692, 139.3144432 35.9396301, 139.3143862 35.939617, 139.3136809 35.9395111)",,,,,
783235846,tertiary,False,True,62.61,2,,"LINESTRING (139.3145173 35.9396692, 139.3145867 35.9397137, 139.3146644 35.9397544, 139.3147758 35.9397886, 139.3148938 35.9398008, 139.3151698 35.9398112)",,,,,
783235846,tertiary,False,False,42.091,2,,"LINESTRING (139.3136809 35.9395111, 139.3132174 35.9394615)",,,,,
127793367,unclassified,False,False,139.869,,,"LINESTRING (139.3136809 35.9395111, 139.3136436 35.9401578, 139.3136183 35.9405341, 139.3136207 35.9407677)",,,,,
783235846,tertiary,False,True,77.87599999999999,2,,"LINESTRING (139.3136809 35.9395111, 139.3143862 35.939617, 139.3144432 35.9396301, 139.3145173 35.9396692)",,,,,
127793993,tertiary,False,True,39.189,,,"LINESTRING (139.3176471 35.939656, 139.3176532 35.9400084)",,,,,
151060312,residential,False,True,118.00500000000001,,,"LINESTRING (139.3176471 35.939656, 139.3176239 35.9395286, 139.3175443 35.9392825, 139.3175116 35.9391298, 139.31749 35.9390044, 139.3174711 35.9388698, 139.3174577 35.9388058, 139.3174524 35.9386667, 139.3174739 35.9386125)",,,,,
483865074,unclassified,False,False,64.902,2,,"LINESTRING (139.3176471 35.939656, 139.3174467 35.9396724, 139.3169273 35.9396805)",,,,,
483865074,unclassified,False,True,59.346000000000004,2,,"LINESTRING (139.3176471 35.939656, 139.3178 35.9396181, 139.3182632 35.9394672)",,,,,
483865074,unclassified,False,True,41.793,2,,"LINESTRING (139.3164635 35.9396966, 139.3169273 35.9396805)",,,,,
606819069,primary,False,True,97.262,2,,"LINESTRING (139.3164635 35.9396966, 139.3165914 35.9394424, 139.316691 35.9392066, 139.3168356 35.9388757)",30,飯能寄居線,,,
783235845,primary,False,False,52.291,2,,"LINESTRING (139.3164635 35.9396966, 139.3163342 35.9399458, 139.3162308 35.9401274)",30,飯能寄居線,,,
783235846,tertiary,False,False,100.78800000000001,2,,"LINESTRING (139.3164635 35.9396966, 139.3157971 35.9398093, 139.3155965 35.9398255, 139.3153594 35.9398216)",,,,,
483970728,tertiary,False,True,32.504,2,,"LINESTRING (139.3202286 35.9397006, 139.3205688 35.9397985)",,,,,
127794038,residential,False,False,144.06400000000002,,,"LINESTRING (139.3202286 35.9397006, 139.3202213 35.9399479, 139.3202196 35.940112, 139.3202141 35.9403634, 139.3202219 35.9405059, 139.3202243 35.9405497, 139.3202328 35.9407041, 139.3202575 35.9407495, 139.3203488 35.9409191, 139.320365 35.9409746)",,,,,
483970728,tertiary,False,False,106.439,2,,"LINESTRING (139.3202286 35.9397006, 139.3199632 35.9396127, 139.3198643 35.9395794, 139.319718 35.9395301, 139.3195871 35.939486, 139.3194282 35.9394413, 139.3192511 35.939404, 139.3191142 35.9394002)",,,,,
151174673,unclassified,False,True,119.675,,,"LINESTRING (139.3182632 35.9394672, 139.3181489 35.9393823, 139.3180025 35.9392424, 139.3179595 35.9391936, 139.3179233 35.939111, 139.3177664 35.9389134, 139.3176699 35.9387842, 139.3175491 35.9386767, 139.3174739 35.9386125)",,,,,
483865074,unclassified,False,False,59.346000000000004,2,,"LINESTRING (139.3182632 35.9394672, 139.3178 35.9396181, 139.3176471 35.939656)",,,,,
"[483865074, 483865075]",unclassified,False,True,77.265,2,yes,"LINESTRING (139.3182632 35.9394672, 139.3184132 35.9394384, 139.318484 35.9394234, 139.3188822 35.9394104, 139.3189741 35.9394076, 139.3191142 35.9394002)",,鶴舞橋,,,
32088110,primary,False,False,11.783999999999999,2,,"LINESTRING (139.3158259 35.945726, 139.3158012 35.945711, 139.3157211 35.9456625)",39,川越坂戸毛呂山線,40,,
483832959,tertiary,False,False,26.331000000000003,,,"LINESTRING (139.3158259 35.945726, 139.3158824 35.9456803, 139.3159277 35.9456435, 139.3160329 35.9455587)",,,,,
484230475,residential,False,False,21.273,1,,"LINESTRING (139.3166147 35.9427882, 139.316851 35.9427878)",,,,,
483832958,tertiary,False,True,99.06400000000001,2,,"LINESTRING (139.3166147 35.9427882, 139.3166152 35.942809, 139.3166381 35.9436789)",,,,,
484230476,tertiary,False,False,63.741,2,,"LINESTRING (139.3166147 35.9427882, 139.3166114 35.9426893, 139.3166177 35.9426046, 139.3166335 35.9425265, 139.3166541 35.9424572, 139.3166969 35.9423598, 139.3167524 35.9422318)",,,,,
127792570,residential,False,True,35.004,,,"LINESTRING (139.3170735 35.9416113, 139.3167167 35.9414862)",,,,,
127792887,residential,False,False,22.903,,,"LINESTRING (139.3170735 35.9416113, 139.3173005 35.9417043)",,,,,
127793993,tertiary,False,False,74.701,,,"LINESTRING (139.3170735 35.9416113, 139.3173812 35.9409874)",,,,,
127793993,tertiary,False,True,74.81700000000001,,,"LINESTRING (139.3170735 35.9416113, 139.3169013 35.9419579, 139.3167524 35.9422318)",,,,,
127793560,residential,False,False,34.678,1,,"LINESTRING (139.3173812 35.9409874, 139.3170318 35.9408561)",,,,,
127793560,residential,False,True,21.795,1,,"LINESTRING (139.3173812 35.9409874, 139.3176026 35.9410667)",,,,,
127793993,tertiary,False,True,74.701,,,"LINESTRING (139.3173812 35.9409874, 139.3170735 35.9416113)",,,,,
127793993,tertiary,False,False,65.938,,,"LINESTRING (139.3173812 35.9409874, 139.31758 35.9405954, 139.3176335 35.9404318)",,,,,
127794074,residential,False,False,34.511,,,"LINESTRING (139.3176335 35.9404318, 139.3172526 35.9403968)",,,,,
127793993,tertiary,False,False,27.17,,,"LINESTRING (139.3176335 35.9404318, 139.3176551 35.9403337, 139.3176557 35.940189)",,,,,
127793993,tertiary,False,True,65.938,,,"LINESTRING (139.3176335 35.9404318, 139.31758 35.9405954, 139.3173812 35.9409874)",,,,,
32088110,primary,False,True,11.783999999999999,2,,"LINESTRING (139.3157211 35.9456625, 139.3158012 35.945711, 139.3158259 35.945726)",39,川越坂戸毛呂山線,40,,
91630713,tertiary,False,False,38.06,2,,"LINESTRING (139.3157211 35.9456625, 139.3157179 35.9457262, 139.3157146 35.9457895, 139.3157078 35.9460046)",,,30,,
783234841,primary,False,False,125.828,2,,"LINESTRING (139.3157211 35.9456625, 139.3156759 35.9456367, 139.3156325 35.9456119, 139.3156162 35.9456034, 139.3154747 35.9455305, 139.3153574 35.9454722, 139.3152624 35.9454319, 139.3151686 35.9453967, 139.3150851 35.9453675, 139.3149954 35.9453396, 139.3149139 35.9453162, 139.3147535 35.9452727, 139.3146854 35.9452562, 139.3145865 35.9452322, 139.3145256 35.9452183, 139.3144548 35.9452018)",39,川越坂戸毛呂山線,40,,
127792001,unclassified,False,False,210.121,,,"LINESTRING (139.317102 35.9372514, 139.3169329 35.9372429, 139.316753 35.9372367, 139.3166862 35.9372288, 139.3166179 35.9372285, 139.3165057 35.9372437, 139.3161839 35.9373216, 139.3158952 35.9373866, 139.315787 35.9373931, 139.315644 35.9373848, 139.3153139 35.9373602, 139.3152089 35.9373564, 139.3150969 35.9373604, 139.3149153 35.9373719, 139.3147997 35.9373841)",,,,,
127792055,residential,False,True,250.309,,,"LINESTRING (139.317102 35.9372514, 139.3170382 35.9376106, 139.3170073 35.937653, 139.3169554 35.9376873, 139.3166814 35.9377646, 139.3165533 35.9377866, 139.3163355 35.9378103, 139.3161519 35.9378406, 139.3159284 35.9378662, 139.3158103 35.9378814, 139.3157181 35.9378933, 139.3154618 35.937929, 139.3153479 35.9379449, 139.3149866 35.937988, 139.3147918 35.938009)",,,,,
127793904,unclassified,False,False,91.982,,,"LINESTRING (139.3196145 35.937348, 139.319697 35.9373493, 139.32012 35.9374968, 139.3203122 35.9375609, 139.3204314 35.937593, 139.3205644 35.93764)",,,,,
127794122,unclassified,False,False,299.89700000000005,,,"LINESTRING (139.3196145 35.937348, 139.3196267 35.9374737, 139.3196869 35.9376018, 139.3197604 35.9377431, 139.3201054 35.9383853, 139.320427 35.9388372, 139.3205051 35.9389729, 139.3207625 35.9394205, 139.3207653 35.9394631, 139.3207566 35.9394963, 139.3207438 35.9395272, 139.3205688 35.9397985)",,,,,
127792001,unclassified,False,True,210.12099999999998,,,"LINESTRING (139.3147997 35.9373841, 139.3149153 35.9373719, 139.3150969 35.9373604, 139.3152089 35.9373564, 139.3153139 35.9373602, 139.315644 35.9373848, 139.315787 35.9373931, 139.3158952 35.9373866, 139.3161839 35.9373216, 139.3165057 35.9372437, 139.3166179 35.9372285, 139.3166862 35.9372288, 139.316753 35.9372367, 139.3169329 35.9372429, 139.317102 35.9372514)",,,,,
127792456,residential,False,True,157.872,,,"LINESTRING (139.3147997 35.9373841, 139.3146846 35.9373991, 139.3144744 35.9374317, 139.3143736 35.9374638, 139.3142957 35.9374961, 139.3142281 35.9375556, 139.3141207 35.9376664, 139.314058 35.9377147, 139.3139844 35.9377525, 139.3138205 35.9377947, 139.3137258 35.9378207, 139.3136474 35.9378832, 139.3135958 35.9379533, 139.3134816 35.9381751)",,,,,
368483351,tertiary,False,False,69.737,,,"LINESTRING (139.3147997 35.9373841, 139.3148164 35.9376261, 139.3148242 35.9377975, 139.3148133 35.9379004, 139.3147918 35.938009)",,,,,
127792834,unclassified,False,False,6.087,,,"LINESTRING (139.3205475 35.937587, 139.3205644 35.93764)",,,,,
127792834,unclassified,False,True,6.087,,,"LINESTRING (139.3205644 35.93764, 139.3205475 35.937587)",,,,,
127792231,unclassified,False,True,195.27300000000002,,,"LINESTRING (139.3205644 35.93764, 139.3208365 35.938214, 139.3209651 35.9384225, 139.3210712 35.9385843, 139.3211938 35.9387864, 139.3213297 35.9390646, 139.3213655 35.9391471, 139.3214398 35.9392431)",,,,,
127793904,unclassified,False,True,91.982,,,"LINESTRING (139.3205644 35.93764, 139.3204314 35.937593, 139.3203122 35.9375609, 139.32012 35.9374968, 139.319697 35.9373493, 139.3196145 35.937348)",,,,,
127792055,residential,False,False,250.309,,,"LINESTRING (139.3147918 35.938009, 139.3149866 35.937988, 139.3153479 35.9379449, 139.3154618 35.937929, 139.3157181 35.9378933, 139.3158103 35.9378814, 139.3159284 35.9378662, 139.3161519 35.9378406, 139.3163355 35.9378103, 139.3165533 35.9377866, 139.3166814 35.9377646, 139.3169554 35.9376873, 139.3170073 35.937653, 139.3170382 35.9376106, 139.317102 35.9372514)",,,,,
368483351,tertiary,False,False,187.20499999999998,,,"LINESTRING (139.3147918 35.938009, 139.3146034 35.9386194, 139.3145692 35.9387354, 139.3145541 35.9388578, 139.3145312 35.939538, 139.3145173 35.9396692)",,,,,
368483351,tertiary,False,True,69.737,,,"LINESTRING (139.3147918 35.938009, 139.3148133 35.9379004, 139.3148242 35.9377975, 139.3148164 35.9376261, 139.3147997 35.9373841)",,,,,
363171331,residential,False,False,47.731,,,"LINESTRING (139.3134816 35.9381751, 139.3129682 35.938068)",,,,,
127792456,residential,False,False,157.872,,,"LINESTRING (139.3134816 35.9381751, 139.3135958 35.9379533, 139.3136474 35.9378832, 139.3137258 35.9378207, 139.3138205 35.9377947, 139.3139844 35.9377525, 139.314058 35.9377147, 139.3141207 35.9376664, 139.3142281 35.9375556, 139.3142957 35.9374961, 139.3143736 35.9374638, 139.3144744 35.9374317, 139.3146846 35.9373991, 139.3147997 35.9373841)",,,,,
127792456,residential,False,True,145.683,,,"LINESTRING (139.3134816 35.9381751, 139.3133651 35.9384706, 139.3132811 35.938802, 139.3132532 35.9390085, 139.3132174 35.9394615)",,,,,
"[1123448512, 127792139]",residential,False,"[False, True]",90.15799999999999,,,"LINESTRING (139.3112879 35.9383781, 139.3114531 35.9383469, 139.3115647 35.938344, 139.311625 35.9383585, 139.3117399 35.93844, 139.3118054 35.938468, 139.3118945 35.9385001, 139.3119729 35.9385138, 139.3121807 35.9386302)",,,,,
127792139,residential,False,True,87.155,,,"LINESTRING (139.3112879 35.9383781, 139.3112331 35.9385106, 139.3112066 35.9385949, 139.3112059 35.9388031, 139.3111962 35.9390194, 139.311169 35.93915)",,,,,
555984519,residential,False,False,65.095,,,"LINESTRING (139.3112879 35.9383781, 139.3112342 35.9382163, 139.3116071 35.9379274)",,,,,
"[1123448512, 127792139]",residential,False,"[False, True]",90.158,,,"LINESTRING (139.3121807 35.9386302, 139.3119729 35.9385138, 139.3118945 35.9385001, 139.3118054 35.938468, 139.3117399 35.93844, 139.311625 35.9383585, 139.3115647 35.938344, 139.3114531 35.9383469, 139.3112879 35.9383781)",,,,,
783235846,tertiary,False,True,42.091,2,,"LINESTRING (139.3132174 35.9394615, 139.3136809 35.9395111)",,,,,
127792456,residential,False,False,145.683,,,"LINESTRING (139.3132174 35.9394615, 139.3132532 35.9390085, 139.3132811 35.938802, 139.3133651 35.9384706, 139.3134816 35.9381751)",,,,,
783235846,tertiary,False,False,188.03300000000002,2,,"LINESTRING (139.3132174 35.9394615, 139.312406 35.9393873, 139.3118617 35.9393015, 139.311643 35.9392537, 139.311169 35.93915)",,,,,
483865074,unclassified,False,False,41.793,2,,"LINESTRING (139.3169273 35.9396805, 139.3164635 35.9396966)",,,,,
127792794,residential,False,False,32.986,,,"LINESTRING (139.3169273 35.9396805, 139.3168518 35.9398147, 139.3168095 35.9399599)",,,,,
483865074,unclassified,False,True,64.902,2,,"LINESTRING (139.3169273 35.9396805, 139.3174467 35.9396724, 139.3176471 35.939656)",,,,,
483970728,tertiary,False,False,32.504,2,,"LINESTRING (139.3205688 35.9397985, 139.3202286 35.9397006)",,,,,
127794122,unclassified,False,True,299.897,,,"LINESTRING (139.3205688 35.9397985, 139.3207438 35.9395272, 139.3207566 35.9394963, 139.3207653 35.9394631, 139.3207625 35.9394205, 139.3205051 35.9389729, 139.320427 35.9388372, 139.3201054 35.9383853, 139.3197604 35.9377431, 139.3196869 35.9376018, 139.3196267 35.9374737, 139.3196145 35.937348)",,,,,
127793473,residential,False,False,38.432,,,"LINESTRING (139.3153594 35.9398216, 139.315524 35.9401405)",,,,,
783235846,tertiary,False,False,17.119,2,,"LINESTRING (139.3153594 35.9398216, 139.3152418 35.9398178, 139.3151698 35.9398112)",,,,,
783235846,tertiary,False,True,100.78800000000001,2,,"LINESTRING (139.3153594 35.9398216, 139.3155965 35.9398255, 139.3157971 35.9398093, 139.3164635 35.9396966)",,,,,
127794074,residential,False,True,6.815,,,"LINESTRING (139.3168095 35.9399599, 139.3168036 35.940021)",,,,,
127792794,residential,False,True,32.986,,,"LINESTRING (139.3168095 35.9399599, 139.3168518 35.9398147, 139.3169273 35.9396805)",,,,,
127793663,residential,False,True,85.096,,,"LINESTRING (139.3168095 35.9399599, 139.3166658 35.9399751, 139.316635 35.9400121, 139.3165045 35.9402212, 139.3162906 35.9405471)",,,,,
127792858,residential,False,True,76.5,1,,"LINESTRING (139.3176532 35.9400084, 139.3168036 35.940021)",,,,,
127793993,tertiary,False,False,39.189,,,"LINESTRING (139.3176532 35.9400084, 139.3176471 35.939656)",,,,,
127793993,tertiary,False,True,20.083,,,"LINESTRING (139.3176532 35.9400084, 139.3176557 35.940189)",,,,,
127792858,residential,False,False,76.5,1,,"LINESTRING (139.3168036 35.940021, 139.3176532 35.9400084)",,,,,
127794074,residential,False,False,6.815,,,"LINESTRING (139.3168036 35.940021, 139.3168095 35.9399599)",,,,,
127794074,residential,False,True,79.951,,,"LINESTRING (139.3168036 35.940021, 139.3167841 35.9403584, 139.3172526 35.9403968)",,,,,
783235845,primary,False,False,110.302,2,,"LINESTRING (139.3162308 35.9401274, 139.3156689 35.9410089)",30,飯能寄居線,,,
127793809,residential,False,False,52.868,1,,"LINESTRING (139.3162308 35.9401274, 139.3160525 35.9400525, 139.3159959 35.9400521, 139.3159484 35.9400746, 139.3158213 35.9402718)",,,,,
783235845,primary,False,True,52.291,2,,"LINESTRING (139.3162308 35.9401274, 139.3163342 35.9399458, 139.3164635 35.9396966)",30,飯能寄居線,,,
127793473,residential,False,False,30.488,,,"LINESTRING (139.315524 35.9401405, 139.3158213 35.9402718)",,,,,
127793473,residential,False,True,38.432,,,"LINESTRING (139.315524 35.9401405, 139.3153594 35.9398216)",,,,,
127794083,residential,False,False,107.26700000000001,1,,"LINESTRING (139.315524 35.9401405, 139.315408 35.9401705, 139.3153145 35.9403263, 139.3152846 35.9404268, 139.3152663 35.9404897, 139.3152405 35.9405395, 139.3151958 35.9405837, 139.3151122 35.9406443, 139.3150781 35.9406702, 139.3150596 35.9407128, 139.3150478 35.9407668, 139.3150305 35.9409513)",,,,,
127793110,residential,False,False,40.786,,,"LINESTRING (139.3181087 35.9401942, 139.3176557 35.940189)",,,,,
"[127793073, 483866236]",residential,False,True,151.725,,,"LINESTRING (139.3181087 35.9401942, 139.318475 35.9401783, 139.3185333 35.9401887, 139.3186124 35.9402822, 139.318631 35.9403342, 139.3184932 35.9404763, 139.3184197 35.9405539, 139.3183498 35.9406621, 139.3183245 35.9407888, 139.3183143 35.9408924, 139.3183055 35.9410004, 139.3182988 35.9411109)",,,,,
483866234,residential,False,False,104.986,,,"LINESTRING (139.3181087 35.9401942, 139.3181033 35.9403436, 139.3180923 35.940458, 139.318066 35.9405738, 139.317991 35.9407697, 139.3179274 35.9409108, 139.3178265 35.9411009)",,,,,
127793110,residential,False,True,40.786,,,"LINESTRING (139.3176557 35.940189, 139.3181087 35.9401942)",,,,,
127793993,tertiary,False,False,20.083,,,"LINESTRING (139.3176557 35.940189, 139.3176532 35.9400084)",,,,,
127793993,tertiary,False,True,27.17,,,"LINESTRING (139.3176557 35.940189, 139.3176551 35.9403337, 139.3176335 35.9404318)",,,,,
127793473,residential,False,True,30.488,,,"LINESTRING (139.3158213 35.9402718, 139.315524 35.9401405)",,,,,
421190773,residential,False,False,79.364,,,"LINESTRING (139.3158213 35.9402718, 139.3154176 35.9409063)",,,,,
127793809,residential,False,True,52.86800000000001,1,,"LINESTRING (139.3158213 35.9402718, 139.3159484 35.9400746, 139.3159959 35.9400521, 139.3160525 35.9400525, 139.3162308 35.9401274)",,,,,
127793560,residential,False,True,54.804,1,,"LINESTRING (139.3172526 35.9403968, 139.3170318 35.9408561)",,,,,
127794074,residential,False,True,34.511,,,"LINESTRING (139.3172526 35.9403968, 139.3176335 35.9404318)",,,,,
127794074,residential,False,False,79.951,,,"LINESTRING (139.3172526 35.9403968, 139.3167841 35.9403584, 139.3168036 35.940021)",,,,,
127793352,residential,False,False,75.054,,,"LINESTRING (139.3162906 35.9405471, 139.3170318 35.9408561)",,,,,
127793678,residential,False,True,36.553,,,"LINESTRING (139.3162906 35.9405471, 139.316115 35.9408435)",,,,,
127793663,residential,False,False,85.09599999999999,,,"LINESTRING (139.3162906 35.9405471, 139.3165045 35.9402212, 139.316635 35.9400121, 139.3166658 35.9399751, 139.3168095 35.9399599)",,,,,
127792809,residential,False,False,76.834,1,,"LINESTRING (139.316115 35.9408435, 139.3168743 35.941159)",,,,,
127793678,residential,False,False,36.553,,,"LINESTRING (139.316115 35.9408435, 139.3162906 35.9405471)",,,,,
127793678,residential,False,True,35.771,,,"LINESTRING (139.316115 35.9408435, 139.315936 35.9411307)",,,,,
127793352,residential,False,False,36.544,,,"LINESTRING (139.3170318 35.9408561, 139.3168743 35.941159)",,,,,
127793352,residential,False,True,75.054,,,"LINESTRING (139.3170318 35.9408561, 139.3162906 35.9405471)",,,,,
127793560,residential,False,False,54.804,1,,"LINESTRING (139.3170318 35.9408561, 139.3172526 35.9403968)",,,,,
127793560,residential,False,True,34.678,1,,"LINESTRING (139.3170318 35.9408561, 139.3173812 35.9409874)",,,,,
127793361,residential,False,True,88.405,1,,"LINESTRING (139.3211791 35.9408881, 139.3211895 35.9416831)",,,,,
485100963,residential,False,True,24.821,,,"LINESTRING (139.3211791 35.9408881, 139.3209051 35.9409129)",,,,,
485100963,residential,False,False,55.501000000000005,,,"LINESTRING (139.3211791 35.9408881, 139.3213257 35.940868, 139.321341 35.9408992, 139.321364 35.9409428, 139.3213892 35.9410038, 139.321423 35.9410342, 139.3214902 35.9412189)",,,,,
127793055,tertiary,False,False,25.337,2,,"LINESTRING (139.3154176 35.9409063, 139.3156689 35.9410089)",,,,,
127793129,tertiary,False,True,35.206,2,,"LINESTRING (139.3154176 35.9409063, 139.3150305 35.9409513)",,,,,
421190773,residential,False,True,79.364,,,"LINESTRING (139.3154176 35.9409063, 139.3158213 35.9402718)",,,,,
127793876,residential,False,False,35.249,1,,"LINESTRING (139.3209051 35.9409129, 139.3209151 35.9412298)",,,,,
485100963,residential,False,False,24.821,,,"LINESTRING (139.3209051 35.9409129, 139.3211791 35.9408881)",,,,,
485100963,residential,False,True,23.21,,,"LINESTRING (139.3209051 35.9409129, 139.3206495 35.9409402)",,,,,
127792855,residential,False,False,24.046,,,"LINESTRING (139.3206495 35.9409402, 139.3203858 35.9409746)",,,,,
127793765,residential,False,False,32.589,,,"LINESTRING (139.3206495 35.9409402, 139.320658 35.9412332)",,,,,
485100963,residential,False,False,23.21,,,"LINESTRING (139.3206495 35.9409402, 139.3209051 35.9409129)",,,,,
127793129,tertiary,False,False,35.206,2,,"LINESTRING (139.3150305 35.9409513, 139.3154176 35.9409063)",,,,,
127793129,tertiary,False,True,51.593,2,,"LINESTRING (139.3150305 35.9409513, 139.3148147 35.9409624, 139.3147236 35.9409855, 139.3145654 35.9410575, 139.3144908 35.9410807)",,,,,
127794083,residential,False,True,107.267,1,,"LINESTRING (139.3150305 35.9409513, 139.3150478 35.9407668, 139.3150596 35.9407128, 139.3150781 35.9406702, 139.3151122 35.9406443, 139.3151958 35.9405837, 139.3152405 35.9405395, 139.3152663 35.9404897, 139.3152846 35.9404268, 139.3153145 35.9403263, 139.315408 35.9401705, 139.315524 35.9401405)",,,,,
127792855,residential,False,True,24.046,,,"LINESTRING (139.3203858 35.9409746, 139.3206495 35.9409402)",,,,,
