osmid,bridge,oneway,lanes,highway,reversed,length,geometry,maxspeed,name,width,ref,access,tunnel
"[1022579256, 207659104, 5219301]",yes,True,1,motorway_link,False,313.443,"LINESTRING (139.7419381 35.5956708, 139.742062 35.5958897, 139.7421552 35.5961322, 139.7422417 35.5964397, 139.7426293 35.597933, 139.7426759 35.5982981, 139.7425991 35.5983948)",,,,,,
80582528,,False,2,tertiary,True,10.316,"LINESTRING (139.7365482 35.5948179, 139.7364389 35.5948445)",20,,,,,
670888325,,True,,tertiary,False,6.177,"LINESTRING (139.7394238 35.5965596, 139.7394063 35.5965059)",30,旧東海道,5,,,
670888324,,True,4,tertiary,False,240.07599999999996,"LINESTRING (139.7394238 35.5965596, 139.7394947 35.5965416, 139.7400201 35.5964086, 139.7404235 35.5963484, 139.7408687 35.5962782, 139.7418805 35.5961167, 139.7420158 35.5961062)",50,競馬場通り,,,,
652298259,,True,4,tertiary,False,24.897,"LINESTRING (139.7420158 35.5961062, 139.7422901 35.5960866)",50,競馬場通り,,,,
652298260,,True,3,primary,False,259.913,"LINESTRING (139.7420158 35.5961062, 139.7420535 35.5962555, 139.742447 35.5977282, 139.7425744 35.5982935, 139.7425991 35.5983948)",,海岸通り,,316,,
80582528,,False,2,tertiary,False,10.316,"LINESTRING (139.7364389 35.5948445, 139.7365482 35.5948179)",20,,,,,
80582528,,False,2,tertiary,True,41.681999999999995,"LINESTRING (139.7364389 35.5948445, 139.736369 35.5948597, 139.73604 35.5949258, 139.7359917 35.5949355)",20,,,,,
230404597,,True,3,trunk,False,89.061,"LINESTRING (139.7364389 35.5948445, 139.7364793 35.5949755, 139.7366035 35.5952698, 139.7367412 35.5956064)",,第一京浜,,15,yes,
80582528,,False,2,tertiary,True,9.401,"LINESTRING (139.7347637 35.5951851, 139.7346625 35.5952045)",20,,,,,
80582528,,False,2,tertiary,False,114.45199999999998,"LINESTRING (139.7347637 35.5951851, 139.7348099 35.5951769, 139.7359384 35.5949464, 139.7359917 35.5949355)",20,,,,,
232344520,,True,,unclassified,False,96.331,"LINESTRING (139.7347637 35.5951851, 139.7347758 35.5952259, 139.7348886 35.5955879, 139.7350248 35.596025)",,桜新道,,,,
218190607,,True,,unclassified,False,3.877,"LINESTRING (139.735849 35.5992129, 139.7358428 35.5992474)",,桜新道,,,,
114259150,,False,,unclassified,False,126.58,"LINESTRING (139.735849 35.5992129, 139.7359012 35.5991833, 139.7370672 35.5986524)",,,,,,
91549185,,False,,unclassified,False,189.746,"LINESTRING (139.7365769 35.6016581, 139.7366268 35.6016431, 139.7368535 35.6015751, 139.7370868 35.6014944, 139.7378647 35.601104, 139.7384226 35.6008554)",,,,,,
225753960,,True,,unclassified,False,53.215,"LINESTRING (139.7365769 35.6016581, 139.7366609 35.6018935, 139.7367174 35.6021224)",30,見晴らし通り,,,,
80582528,,False,2,tertiary,False,9.401,"LINESTRING (139.7346625 35.5952045, 139.7347637 35.5951851)",20,,,,,
"[80582528, 114259126]",,False,2,tertiary,True,105.88,"LINESTRING (139.7346625 35.5952045, 139.7345241 35.5952347, 139.734227 35.595294, 139.7335773 35.5954202, 139.7335251 35.5954308)","['20', '30']",,,,,
1039916277,,False,4,tertiary,True,48.952,"LINESTRING (139.7346625 35.5952045, 139.7346291 35.5951005, 139.7345816 35.5949453, 139.7345303 35.5947776)",40,桜新道,,,,
218190607,,True,,unclassified,False,3.651,"LINESTRING (139.7357425 35.5997719, 139.7357565 35.5998027)",,桜新道,,,,
199345544,,False,,unclassified,False,106.493,"LINESTRING (139.7357425 35.5997719, 139.7356986 35.5998254, 139.7356157 35.5998685, 139.7353738 35.5999516, 139.735237 35.6000246, 139.735052 35.6001947, 139.7348952 35.6002885, 139.7348257 35.6003472)",,,,,,
225753960,,True,,unclassified,False,10.946,"LINESTRING (139.7365365 35.6015653, 139.7365769 35.6016581)",30,見晴らし通り,,,,
126938699,,False,,unclassified,False,164.123,"LINESTRING (139.7365365 35.6015653, 139.7363265 35.6017161, 139.7361386 35.6018046, 139.7361734 35.6020147, 139.7360339 35.6020965, 139.7358218 35.6022208, 139.735803 35.6022535, 139.7357909 35.6027245)",,,,,,
91548309,,True,,unclassified,False,117.09799999999998,"LINESTRING (139.7343543 35.5978148, 139.7343512 35.5977666, 139.7343322 35.5974749, 139.7343429 35.5972328, 139.7343188 35.5970867, 139.7342517 35.5967683)",,,,,,
"[384805102, 384805100, 543065630]",,False,2,tertiary,False,84.083,"LINESTRING (139.7343543 35.5978148, 139.7343102 35.5978238, 139.7339019 35.5979075, 139.7336465 35.5979609, 139.7334531 35.5980014)",30,,,,,yes
655128800,,False,2,tertiary,True,58.996,"LINESTRING (139.7343543 35.5978148, 139.7344133 35.5978027, 139.734987 35.5976851)",30,,,,,
953290130,,False,,unclassified,True,93.577,"LINESTRING (139.7343543 35.5978148, 139.7343674 35.5978648, 139.7344851 35.5983146, 139.7345861 35.5986348)",,,,,,
199345544,,False,,unclassified,False,166.28300000000002,"LINESTRING (139.7348257 35.6003472, 139.7347587 35.6005064, 139.7347265 35.6005958, 139.7347276 35.6006296, 139.7347345 35.6007899, 139.7347453 35.6009339, 139.7344636 35.6009666, 139.7344341 35.6007158, 139.7345713 35.6005552, 139.7343617 35.6004214)",,,,,,
199345544,,False,,unclassified,True,106.493,"LINESTRING (139.7348257 35.6003472, 139.7348952 35.6002885, 139.735052 35.6001947, 139.735237 35.6000246, 139.7353738 35.5999516, 139.7356157 35.5998685, 139.7356986 35.5998254, 139.7357425 35.5997719)",,,,,,
953290130,,False,,unclassified,False,69.925,"LINESTRING (139.7348257 35.6003472, 139.7348204 35.6003058, 139.7348359 35.600134, 139.7348565 35.6000181, 139.734919 35.5997816, 139.7349223 35.5997257)",,,,,,
953290130,,False,,unclassified,False,51.909,"LINESTRING (139.7347989 35.5992808, 139.7346493 35.5988301)",,,,,,
91548307,,False,,unclassified,False,94.458,"LINESTRING (139.7347989 35.5992808, 139.7348579 35.5992789, 139.7358108 35.5992475, 139.7358428 35.5992474)",,,,,,
953290130,,False,,unclassified,True,50.814,"LINESTRING (139.7347989 35.5992808, 139.7349194 35.5996738, 139.7349223 35.5997257)",,,,,,
953290130,,False,,unclassified,False,11.066,"LINESTRING (139.7346165 35.5987312, 139.7345861 35.5986348)",,,,,,
953290130,,False,,unclassified,True,11.39,"LINESTRING (139.7346165 35.5987312, 139.7346493 35.5988301)",,,,,,
114259174,,False,,residential,False,43.5,"LINESTRING (139.7346165 35.5987312, 139.7346684 35.5987228, 139.7350884 35.598655)",,,,,,
91548305,,False,2,tertiary,True,59.907,"LINESTRING (139.7349223 35.5997257, 139.7342598 35.5997169)",,,,,,
91548305,,False,2,tertiary,False,75.752,"LINESTRING (139.7349223 35.5997257, 139.7355794 35.5996755, 139.7357201 35.5997024, 139.7357512 35.5997121)",,,,,,
953290130,,False,,unclassified,False,50.814,"LINESTRING (139.7349223 35.5997257, 139.7349194 35.5996738, 139.7347989 35.5992808)",,,,,,
953290130,,False,,unclassified,True,69.925,"LINESTRING (139.7349223 35.5997257, 139.734919 35.5997816, 139.7348565 35.6000181, 139.7348359 35.600134, 139.7348204 35.6003058, 139.7348257 35.6003472)",,,,,,
218190607,,True,,unclassified,False,52.332,"LINESTRING (139.7358428 35.5992474, 139.7357512 35.5997121)",,桜新道,,,,
91548307,,False,,unclassified,True,94.458,"LINESTRING (139.7358428 35.5992474, 139.7358108 35.5992475, 139.7348579 35.5992789, 139.7347989 35.5992808)",,,,,,
199345544,,False,,unclassified,True,166.28300000000002,"LINESTRING (139.7343617 35.6004214, 139.7345713 35.6005552, 139.7344341 35.6007158, 139.7344636 35.6009666, 139.7347453 35.6009339, 139.7347345 35.6007899, 139.7347276 35.6006296, 139.7347265 35.6005958, 139.7347587 35.6005064, 139.7348257 35.6003472)",,,,,,
91548305,,False,2,tertiary,False,59.907,"LINESTRING (139.7342598 35.5997169, 139.7349223 35.5997257)",,,,,,
218190607,,True,,unclassified,False,6.696,"LINESTRING (139.7357512 35.5997121, 139.7357425 35.5997719)",,桜新道,,,,
91548305,,False,2,tertiary,True,75.752,"LINESTRING (139.7357512 35.5997121, 139.7357201 35.5997024, 139.7355794 35.5996755, 139.7349223 35.5997257)",,,,,,
126905213,,False,,unclassified,False,12.334,"LINESTRING (139.7336885 35.5963299, 139.7337199 35.5963145, 139.7338053 35.5962726)",,,,,,
91548309,,True,,unclassified,False,70.686,"LINESTRING (139.7342517 35.5967683, 139.7342115 35.5967269, 139.734072 35.5966025, 139.7339111 35.596476, 139.7337234 35.5963528, 139.7336885 35.5963299)",,,,,,
374254647,,False,,unclassified,True,38.669,"LINESTRING (139.7342517 35.5967683, 139.7343184 35.5967647, 139.7346706 35.5967009)",,,,,,
91549178,,False,,residential,False,127.354,"LINESTRING (139.7364344 35.6012198, 139.7365933 35.6012043, 139.7366711 35.6012087, 139.7367972 35.6010582, 139.7369098 35.6008837, 139.7370037 35.6009164, 139.7371619 35.6007245, 139.7373383 35.6005094)",,,,,,
225753960,,True,,unclassified,False,40.336999999999996,"LINESTRING (139.7364344 35.6012198, 139.7364533 35.6013031, 139.7364716 35.601481, 139.7364803 35.6014949, 139.7365365 35.6015653)",30,見晴らし通り,,,,
91549178,,False,,residential,False,30.516,"LINESTRING (139.7384226 35.6008554, 139.7386586 35.6010516)",,,,,,
91549178,,False,,residential,True,54.663,"LINESTRING (139.7384226 35.6008554, 139.7382295 35.6007093, 139.7381141 35.6006089, 139.7380176 35.6004933)",,,,,,
91549185,,False,,unclassified,False,66.298,"LINESTRING (139.7384226 35.6008554, 139.7389221 35.6005536, 139.7389567 35.6005327, 139.7390112 35.6004998)",,,,,,
91549185,,False,,unclassified,True,189.746,"LINESTRING (139.7384226 35.6008554, 139.7378647 35.601104, 139.7370868 35.6014944, 139.7368535 35.6015751, 139.7366268 35.6016431, 139.7365769 35.6016581)",,,,,,
91549178,,False,,residential,False,29.696,"LINESTRING (139.7386586 35.6010516, 139.7388276 35.6012806)",,,,,,
91549178,,False,,residential,True,30.516,"LINESTRING (139.7386586 35.6010516, 139.7384226 35.6008554)",,,,,,
638501560,,False,,residential,False,69.297,"LINESTRING (139.7386586 35.6010516, 139.7380075 35.6013804)",,,,,,
91549182,,False,,unclassified,False,52.194,"LINESTRING (139.7386586 35.6010516, 139.739102 35.6008449, 139.7391594 35.6008181)",,,,,,
91549174,,False,,residential,True,81.124,"LINESTRING (139.7380176 35.6004933, 139.7377627 35.6006242, 139.7375857 35.6007354, 139.7373383 35.6005094)",,,,,,
91549178,,False,,residential,False,54.663,"LINESTRING (139.7380176 35.6004933, 139.7381141 35.6006089, 139.7382295 35.6007093, 139.7384226 35.6008554)",,,,,,
91549178,,False,,residential,True,66.28,"LINESTRING (139.7380176 35.6004933, 139.7377627 35.6002098, 139.7374972 35.6003254)",,,,,,
91549179,,False,,residential,True,36.108,"LINESTRING (139.7377574 35.603082, 139.7376802 35.6027634)",,,,,,
91549178,,False,,residential,False,66.28,"LINESTRING (139.7374972 35.6003254, 139.7377627 35.6002098, 139.7380176 35.6004933)",,,,,,
91549178,,False,,residential,True,25.017,"LINESTRING (139.7374972 35.6003254, 139.7374462 35.6003778, 139.7373383 35.6005094)",,,,,,
114259136,,False,,residential,False,83.72099999999999,"LINESTRING (139.7374972 35.6003254, 139.7373262 35.5999916, 139.7371888 35.5996472, 139.7371818 35.5996185)",,,,,,
91549184,,False,,residential,False,41.813,"LINESTRING (139.7372134 35.6021884, 139.7373102 35.6025561)",,,,,,
91549184,,False,,residential,True,58.742,"LINESTRING (139.7372134 35.6021884, 139.7371753 35.6020439, 139.7367174 35.6021224)",,,,,,
638501427,,False,,residential,True,102.292,"LINESTRING (139.7372134 35.6021884, 139.7376993 35.6020889, 139.7377725 35.6023372, 139.7379402 35.6023463, 139.7380032 35.6024554)",,,,,,
91549178,,False,,residential,True,60.408,"LINESTRING (139.7397629 35.6021322, 139.7396992 35.6021241, 139.7396734 35.6021199, 139.7395545 35.60202, 139.7392311 35.6018199)",,,,,,
164271806,,True,2,trunk,False,182.463,"LINESTRING (139.7397629 35.6021322, 139.7401344 35.6028214, 139.7406377 35.603533, 139.7406795 35.6035914)",,第一京浜,,15,yes,
91549185,,False,,unclassified,False,8.885,"LINESTRING (139.7390112 35.6004998, 139.7390957 35.600459)",,,,,,
164271806,,True,2,trunk,False,37.845,"LINESTRING (139.7390112 35.6004998, 139.7391594 35.6008181)",,第一京浜,,15,yes,
91549185,,False,,unclassified,True,66.298,"LINESTRING (139.7390112 35.6004998, 139.7389567 35.6005327, 139.7389221 35.6005536, 139.7384226 35.6008554)",,,,,,
91549177,,False,,residential,False,29.165,"LINESTRING (139.7380149 35.6033546, 139.7377544 35.6035093)",,,,,,
91549177,,False,,residential,True,69.415,"LINESTRING (139.7380149 35.6033546, 139.7386479 35.6030013)",,,,,,
91549175,,False,,residential,True,48.483999999999995,"LINESTRING (139.7368534 35.6028173, 139.7368854 35.6028065, 139.737111 35.6027898, 139.7373363 35.602829, 139.7373796 35.60282)",,,,,,
225753960,,True,,unclassified,False,14.678,"LINESTRING (139.7368534 35.6028173, 139.7368601 35.6028721, 139.7368656 35.6029489)",30,見晴らし通り,,,,
91549177,,False,,residential,False,69.415,"LINESTRING (139.7386479 35.6030013, 139.7380149 35.6033546)",,,,,,
91549177,,False,,residential,True,39.927,"LINESTRING (139.7386479 35.6030013, 139.7387632 35.6029337, 139.7389019 35.6027179)",,,,,,
91549175,,False,,residential,False,27.896,"LINESTRING (139.7376802 35.6027634, 139.7373796 35.60282)",,,,,,
91549179,,False,,residential,False,36.108,"LINESTRING (139.7376802 35.6027634, 139.7377574 35.603082)",,,,,,
91549175,,False,,residential,True,75.24000000000001,"LINESTRING (139.7376802 35.6027634, 139.737921 35.6027614, 139.7381061 35.6027505, 139.7382885 35.6027026, 139.7383797 35.6026742, 139.7384709 35.6026153)",,,,,,
91549177,,False,,residential,True,29.165,"LINESTRING (139.7377544 35.6035093, 139.7380149 35.6033546)",,,,,,
91549175,,False,,residential,False,45.727999999999994,"LINESTRING (139.7389019 35.6027179, 139.7387337 35.6025826, 139.738664 35.6025761, 139.7384709 35.6026153)",,,,,,
91549177,,False,,residential,False,39.927,"LINESTRING (139.7389019 35.6027179, 139.7387632 35.6029337, 139.7386479 35.6030013)",,,,,,
91549177,,False,,residential,True,117.55199999999999,"LINESTRING (139.7389019 35.6027179, 139.7389617 35.602624, 139.7389885 35.6025695, 139.7389724 35.6025281, 139.7388276 35.6022664, 139.7388303 35.6022206, 139.7392311 35.6018199)",,,,,,
91549184,,False,,residential,False,58.742,"LINESTRING (139.7367174 35.6021224, 139.7371753 35.6020439, 139.7372134 35.6021884)",,,,,,
225753960,,True,,unclassified,False,38.131,"LINESTRING (139.7367174 35.6021224, 139.7367428 35.6022253, 139.736784 35.6024609)",30,見晴らし通り,,,,
91549175,,False,,residential,True,27.896,"LINESTRING (139.7373796 35.60282, 139.7376802 35.6027634)",,,,,,
91549184,,False,,residential,True,30.008,"LINESTRING (139.7373796 35.60282, 139.7373102 35.6025561)",,,,,,
91549175,,False,,residential,False,48.484,"LINESTRING (139.7373796 35.60282, 139.7373363 35.602829, 139.737111 35.6027898, 139.7368854 35.6028065, 139.7368534 35.6028173)",,,,,,
91549178,,False,,residential,False,33.587,"LINESTRING (139.7390314 35.6015652, 139.7392311 35.6018199)",,,,,,
91549178,,False,,residential,True,36.619,"LINESTRING (139.7390314 35.6015652, 139.7388276 35.6012806)",,,,,,
456861400,,False,,residential,False,57.907,"LINESTRING (139.7390314 35.6015652, 139.7385686 35.6019252)",,,,,,
91549182,,False,,unclassified,True,52.194,"LINESTRING (139.7391594 35.6008181, 139.739102 35.6008449, 139.7386586 35.6010516)",,,,,,
164271806,,True,2,trunk,False,155.98899999999998,"LINESTRING (139.7391594 35.6008181, 139.7394546 35.601472, 139.7396592 35.6019253, 139.7397629 35.6021322)",,第一京浜,,15,yes,
91549174,,False,,residential,False,81.124,"LINESTRING (139.7373383 35.6005094, 139.7375857 35.6007354, 139.7377627 35.6006242, 139.7380176 35.6004933)",,,,,,
91549178,,False,,residential,False,25.017,"LINESTRING (139.7373383 35.6005094, 139.7374462 35.6003778, 139.7374972 35.6003254)",,,,,,
