osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge,access
990717838,False,2,tertiary,False,49.546,"LINESTRING (127.6820924 26.1768412, 127.6822907 26.1767928, 127.6824528 26.1767582, 127.6825747 26.176736)",,,,,
1020781302,False,2,secondary,False,51.457,"LINESTRING (127.6820924 26.1768412, 127.6822987 26.1768636, 127.682466 26.1768776, 127.6825087 26.1768782, 127.6826058 26.1768797)",11,県道11号線,40,,
1020781304,False,2,primary,False,116.405,"LINESTRING (127.6820924 26.1768412, 127.6821723 26.1766708, 127.6821915 26.1766316, 127.6822484 26.176521, 127.6823389 26.1763523, 127.6823782 26.1762768, 127.6824288 26.1761894, 127.6824734 26.176115, 127.6825412 26.1760127, 127.6826158 26.1759074)",7,県道7号奥武山米須線,40,,
125806263,False,,residential,False,59.454,"LINESTRING (127.6823551 26.1753172, 127.682903 26.1751072)",,,,,
125806263,False,,residential,True,40.462,"LINESTRING (127.6823551 26.1753172, 127.6821714 26.1753648, 127.6820301 26.1753934, 127.6819609 26.1753982)",,,,,
964882571,False,,residential,True,53.225,"LINESTRING (127.6823551 26.1753172, 127.682441 26.1756043, 127.6826428 26.1755941)",,,,,
125806885,False,,residential,False,36.601,"LINESTRING (127.6879143 26.1775661, 127.6882239 26.1774555, 127.6882536 26.1774415)",,,,,
125806885,False,,residential,True,140.143,"LINESTRING (127.6879143 26.1775661, 127.6876235 26.1776813, 127.6871822 26.1779682, 127.6867153 26.1782145)",,,,,
382263363,False,,residential,True,147.081,"LINESTRING (127.6879143 26.1775661, 127.6878776 26.1776648, 127.6876549 26.1779211, 127.6875815 26.1780927, 127.6874401 26.178262, 127.6869292 26.1784571)",,,,,
125806343,False,,residential,True,34.399,"LINESTRING (127.6869292 26.1784571, 127.6867153 26.1782145)",,,,,
125806807,False,,residential,True,27.202,"LINESTRING (127.6869292 26.1784571, 127.6870841 26.1786584)",,,,,
125806203,False,,residential,False,62.014,"LINESTRING (127.6869292 26.1784571, 127.6866409 26.1785732, 127.6864426 26.1787817)",,,,,
382263363,False,,residential,False,147.08100000000002,"LINESTRING (127.6869292 26.1784571, 127.6874401 26.178262, 127.6875815 26.1780927, 127.6876549 26.1779211, 127.6878776 26.1776648, 127.6879143 26.1775661)",,,,,
125807116,False,,residential,False,8.404,"LINESTRING (127.6848177 26.1798351, 127.6848644 26.1797722)",,,,,
783779927,False,2,secondary,False,92.47100000000002,"LINESTRING (127.6848177 26.1798351, 127.6848663 26.1799147, 127.6849128 26.1799915, 127.6850148 26.1801494, 127.6850628 26.1802303, 127.6851122 26.1803093, 127.6851666 26.1803911, 127.6851903 26.1804313, 127.6852126 26.1804753, 127.6852333 26.1805206, 127.6852532 26.180568)",11,県道11号線,40,,
783779927,False,2,secondary,True,65.322,"LINESTRING (127.6848177 26.1798351, 127.6847584 26.1797489, 127.6847064 26.1796651, 127.6846596 26.1795789, 127.6846399 26.1795324, 127.6846218 26.1794869, 127.6845907 26.1793947, 127.6845764 26.1793461, 127.6845625 26.179298)",11,県道11号線,40,,
964882563,False,,unclassified,False,45.018,"LINESTRING (127.6825891 26.1813454, 127.6826271 26.1812211, 127.6827257 26.1809597)",,,,,
964882564,False,,residential,False,44.271,"LINESTRING (127.6825891 26.1813454, 127.6826441 26.1813073, 127.6827785 26.1812293, 127.68293 26.1810935)",,,,,
125806129,False,,unclassified,True,26.624,"LINESTRING (127.6904195 26.1810962, 127.6905905 26.1809124)",,,,,
125806952,False,,unclassified,False,73.268,"LINESTRING (127.6904195 26.1810962, 127.6898601 26.1806694)",,,,,
125807172,False,,unclassified,True,27.553,"LINESTRING (127.6904195 26.1810962, 127.6906243 26.1812624)",,,,,
125805772,False,,unclassified,False,50.835,"LINESTRING (127.6839774 26.1733242, 127.6844308 26.1735326)",,,,,
125807437,False,,unclassified,False,108.779,"LINESTRING (127.689699 26.1779813, 127.6896822 26.1775986, 127.6896587 26.1770037)",,,,,
125807437,False,,unclassified,True,78.575,"LINESTRING (127.689699 26.1779813, 127.6897627 26.1781926, 127.6897716 26.1782767, 127.6896548 26.1786661)",,,,,
965226173,False,,residential,False,115.59,"LINESTRING (127.689699 26.1779813, 127.689935 26.1778899, 127.6900584 26.1778742, 127.690277 26.1778694, 127.6904205 26.177941, 127.6904648 26.17795, 127.6905359 26.1779392, 127.6908061 26.1778875)",,,,,
"[125806291, 125805542]",False,,residential,False,110.174,"LINESTRING (127.6847511 26.1805734, 127.684429 26.1805761, 127.6841264 26.1806073, 127.6841123 26.1806094, 127.6836598 26.1806978)",,,,yes,
125805542,False,,residential,True,50.113,"LINESTRING (127.6847511 26.1805734, 127.6851914 26.180571, 127.6852532 26.180568)",,,,,
965226190,False,,residential,False,114.789,"LINESTRING (127.6847511 26.1805734, 127.6847409 26.1807428, 127.6846886 26.1808578, 127.6840516 26.1813253)",,,,,
965226190,False,,residential,True,92.429,"LINESTRING (127.6847511 26.1805734, 127.684755 26.1803938, 127.6847403 26.1803391, 127.6846806 26.180262, 127.6845746 26.180191, 127.6844104 26.1801308, 127.6841664 26.1800857)",,,,,
783779927,False,2,secondary,False,38.518,"LINESTRING (127.6845178 26.1789554, 127.6845197 26.1790617, 127.6845258 26.1791393, 127.6845303 26.1791729, 127.6845426 26.1792294, 127.6845625 26.179298)",11,県道11号線,40,,
821264806,False,2,tertiary,True,31.218,"LINESTRING (127.6845178 26.1789554, 127.6845769 26.1789397, 127.6846214 26.1789177, 127.6846504 26.1789, 127.6847048 26.1788554, 127.6847645 26.178793)",,,,,
"[965226186, 1137575027, 980741500]",False,2,tertiary,False,128.19,"LINESTRING (127.6845178 26.1789554, 127.6844138 26.178964, 127.6843706 26.1789645, 127.6842297 26.1789586, 127.683821 26.17893, 127.6838025 26.1789291, 127.6832364 26.178894)",,,,yes,
1020817085,False,2,secondary,True,50.739,"LINESTRING (127.6845178 26.1789554, 127.6845191 26.1789087, 127.6845248 26.1788088, 127.6845338 26.178727, 127.6845447 26.1786087, 127.6845531 26.1785003)",11,県道11号線,40,,
125807073,False,,unclassified,False,67.455,"LINESTRING (127.6850305 26.1738125, 127.6844308 26.1735326)",,,,,
125806323,False,,residential,True,20.696,"LINESTRING (127.6884253 26.1810582, 127.6883647 26.1812362)",,,,,
125806917,False,,residential,False,28.186,"LINESTRING (127.6884253 26.1810582, 127.6885034 26.1808146)",,,,,
125807609,False,,residential,False,75.29,"LINESTRING (127.6884253 26.1810582, 127.6885457 26.1810875, 127.6886424 26.1811235, 127.689034 26.1808096)",,,,,
125806323,False,,residential,False,20.696,"LINESTRING (127.6883647 26.1812362, 127.6884253 26.1810582)",,,,,
125806446,False,,residential,False,51.304,"LINESTRING (127.6883647 26.1812362, 127.6880655 26.181081, 127.6879302 26.1809908)",,,,,
125807616,False,,residential,False,49.628,"LINESTRING (127.689916 26.1793561, 127.6898186 26.1793203, 127.6894404 26.1792275)",,,,,
