osmid,highway,oneway,reversed,length,lanes,ref,name,bridge,geometry
227277586,tertiary,False,True,192.885,,,,,"LINESTRING (140.1537111 38.0516716, 140.1537802 38.0534054)"
"[80136580, 80136577, 80136572, 419261063]",trunk,False,True,538.5659999999999,2,399,国道399号,yes,"LINESTRING (140.1537111 38.0516716, 140.153242 38.051697, 140.1523933 38.0517465, 140.1510085 38.0518335, 140.1502639 38.0518813, 140.1499822 38.0518986, 140.1497322 38.0519227, 140.1494711 38.0519609, 140.1492328 38.052007, 140.1489776 38.0520788, 140.1487181 38.0521897, 140.1485111 38.0523042, 140.1483696 38.0523939, 140.1482306 38.0525041, 140.1481073 38.052623, 140.1479625 38.0527881)"
80136577,trunk,False,False,74.798,2,399,国道399号,,"LINESTRING (140.1476262 38.0534049, 140.1477071 38.0532173, 140.1478202 38.0529997, 140.1479625 38.0527881)"
"[227277938, 227277547, 227278990]",unclassified,False,True,199.37,,,,,"LINESTRING (140.1476262 38.0534049, 140.1472276 38.0533224, 140.1464364 38.053175, 140.1462634 38.0531375, 140.1454224 38.052955)"
292831662,trunk,False,True,143.90800000000002,2,399,国道399号,,"LINESTRING (140.1476262 38.0534049, 140.1475656 38.0535517, 140.1471177 38.0546356)"
227277445,unclassified,False,True,104.772,,,,,"LINESTRING (140.1454929 38.0513988, 140.1442972 38.0513632)"
227277445,unclassified,False,False,148.552,,,,,"LINESTRING (140.1454929 38.0513988, 140.1460068 38.0514129, 140.1471884 38.0514457)"
227280461,unclassified,False,False,173.156,,,,,"LINESTRING (140.1454929 38.0513988, 140.1454691 38.0517879, 140.1454224 38.052955)"
227277445,unclassified,False,True,148.552,,,,,"LINESTRING (140.1471884 38.0514457, 140.1460068 38.0514129, 140.1454929 38.0513988)"
"[80136572, 80136577, 80136580, 419261063]",trunk,False,False,538.5659999999999,2,399,国道399号,yes,"LINESTRING (140.1479625 38.0527881, 140.1481073 38.052623, 140.1482306 38.0525041, 140.1483696 38.0523939, 140.1485111 38.0523042, 140.1487181 38.0521897, 140.1489776 38.0520788, 140.1492328 38.052007, 140.1494711 38.0519609, 140.1497322 38.0519227, 140.1499822 38.0518986, 140.1502639 38.0518813, 140.1510085 38.0518335, 140.1523933 38.0517465, 140.153242 38.051697, 140.1537111 38.0516716)"
80136577,trunk,False,True,74.798,2,399,国道399号,,"LINESTRING (140.1479625 38.0527881, 140.1478202 38.0529997, 140.1477071 38.0532173, 140.1476262 38.0534049)"
"[227277938, 227277547, 227278990]",unclassified,False,False,199.37,,,,,"LINESTRING (140.1454224 38.052955, 140.1462634 38.0531375, 140.1464364 38.053175, 140.1472276 38.0533224, 140.1476262 38.0534049)"
227280461,unclassified,False,False,143.186,,,,,"LINESTRING (140.1454224 38.052955, 140.1453931 38.0536328, 140.1453559 38.0542416)"
227280461,unclassified,False,True,173.156,,,,,"LINESTRING (140.1454224 38.052955, 140.1454691 38.0517879, 140.1454929 38.0513988)"
227277586,tertiary,False,False,192.885,,,,,"LINESTRING (140.1537802 38.0534054, 140.1537111 38.0516716)"
227278754,unclassified,False,True,114.22,,,,,"LINESTRING (140.1537802 38.0534054, 140.1524765 38.0534411)"
227278754,unclassified,False,False,114.22,,,,,"LINESTRING (140.1524765 38.0534411, 140.1537802 38.0534054)"
227277955,unclassified,False,True,297.896,,,,,"LINESTRING (140.1524765 38.0534411, 140.152482 38.0536532, 140.1524822 38.0536629, 140.1524989 38.0540336, 140.1525205 38.0543277, 140.1525327 38.0546307, 140.1525361 38.054691, 140.1525369 38.0548316, 140.1525385 38.0551075, 140.1525404 38.0551449, 140.1525853 38.0560271, 140.1525718 38.0561178)"
227279234,unclassified,False,False,177.381,,,,,"LINESTRING (140.1524765 38.0534411, 140.1524391 38.0525997, 140.1524118 38.0518467)"
"[227278570, 227280589, 227277510]",unclassified,False,False,456.9959999999999,,,,,"LINESTRING (140.1426323 38.0543652, 140.1426705 38.0548963, 140.1426829 38.0554277, 140.1426481 38.0560474, 140.1425624 38.0572809, 140.14256 38.0576765, 140.142581 38.0584715)"
"[227279712, 292553930]","['unclassified', 'tertiary']",False,False,239.06199999999998,,,,,"LINESTRING (140.1426323 38.0543652, 140.143635 38.0542987, 140.1446164 38.0542416, 140.1450241 38.054231, 140.1453559 38.0542416)"
227279712,tertiary,False,False,189.79,,,,,"LINESTRING (140.1471177 38.0546356, 140.147933 38.054708, 140.1487132 38.0548998, 140.1492189 38.0550242)"
227279712,tertiary,False,True,160.72699999999998,,,,,"LINESTRING (140.1471177 38.0546356, 140.1466891 38.0545202, 140.1463469 38.0544351, 140.145842 38.0543057, 140.1453559 38.0542416)"
292831662,trunk,False,False,143.90800000000002,2,399,国道399号,,"LINESTRING (140.1471177 38.0546356, 140.1475656 38.0535517, 140.1476262 38.0534049)"
292831662,trunk,False,True,453.43399999999997,2,399,国道399号,,"LINESTRING (140.1471177 38.0546356, 140.1468108 38.0554564, 140.1466106 38.0559918, 140.1465306 38.0562058, 140.1460928 38.0573268, 140.1456245 38.0585402)"
227279712,tertiary,False,True,189.79,,,,,"LINESTRING (140.1492189 38.0550242, 140.1487132 38.0548998, 140.147933 38.054708, 140.1471177 38.0546356)"
227277955,unclassified,False,False,297.89599999999996,,,,,"LINESTRING (140.1525718 38.0561178, 140.1525853 38.0560271, 140.1525404 38.0551449, 140.1525385 38.0551075, 140.1525369 38.0548316, 140.1525361 38.054691, 140.1525327 38.0546307, 140.1525205 38.0543277, 140.1524989 38.0540336, 140.1524822 38.0536629, 140.152482 38.0536532, 140.1524765 38.0534411)"
227280433,tertiary,False,True,267.187,,,,,"LINESTRING (140.1456245 38.0585402, 140.144983 38.0584634, 140.1445277 38.0584473, 140.1436032 38.0584683, 140.142581 38.0584715)"
292831662,trunk,False,False,453.43399999999997,2,399,国道399号,,"LINESTRING (140.1456245 38.0585402, 140.1460928 38.0573268, 140.1465306 38.0562058, 140.1466106 38.0559918, 140.1468108 38.0554564, 140.1471177 38.0546356)"
"[227278570, 227280589, 227277510]",unclassified,False,True,456.9959999999999,,,,,"LINESTRING (140.142581 38.0584715, 140.14256 38.0576765, 140.1425624 38.0572809, 140.1426481 38.0560474, 140.1426829 38.0554277, 140.1426705 38.0548963, 140.1426323 38.0543652)"
227280433,tertiary,False,False,267.187,,,,,"LINESTRING (140.142581 38.0584715, 140.1436032 38.0584683, 140.1445277 38.0584473, 140.144983 38.0584634, 140.1456245 38.0585402)"
227277445,unclassified,False,False,104.772,,,,,"LINESTRING (140.1442972 38.0513632, 140.1454929 38.0513988)"
227279712,tertiary,False,False,160.727,,,,,"LINESTRING (140.1453559 38.0542416, 140.145842 38.0543057, 140.1463469 38.0544351, 140.1466891 38.0545202, 140.1471177 38.0546356)"
"[227279712, 292553930]","['unclassified', 'tertiary']",False,True,239.062,,,,,"LINESTRING (140.1453559 38.0542416, 140.1450241 38.054231, 140.1446164 38.0542416, 140.143635 38.0542987, 140.1426323 38.0543652)"
227280461,unclassified,False,True,143.186,,,,,"LINESTRING (140.1453559 38.0542416, 140.1453931 38.0536328, 140.1454224 38.052955)"
227279234,unclassified,False,True,177.381,,,,,"LINESTRING (140.1524118 38.0518467, 140.1524391 38.0525997, 140.1524765 38.0534411)"
