osmid,name,highway,oneway,reversed,length,lanes,maxspeed,ref,geometry,bridge
113388504,,unclassified,False,True,89.49900000000001,,,,"LINESTRING (139.817504 35.9287915, 139.8172125 35.9285476, 139.8170596 35.9284542, 139.8168812 35.9283836, 139.8167827 35.9283814, 139.8167006 35.9284027)",
"[113387619, 472293223]",,unclassified,False,True,121.324,,,,"LINESTRING (139.817504 35.9287915, 139.8178929 35.9292622, 139.8179401 35.9293199, 139.818044 35.9296552, 139.817993 35.929757)",
113388807,,unclassified,False,False,37.516,,,,"LINESTRING (139.8168506 35.9249484, 139.8167844 35.9252815)",
472280166,,unclassified,False,True,25.737,,,,"LINESTRING (139.8168506 35.9249484, 139.8171341 35.9249779)",
113388612,,unclassified,False,True,43.894999999999996,,,,"LINESTRING (139.8168506 35.9249484, 139.816585 35.9248868, 139.8163811 35.9248422)",
472280168,,residential,False,True,122.89099999999999,,,,"LINESTRING (139.8168506 35.9249484, 139.8168533 35.9247791, 139.816945 35.9245361, 139.8173392 35.9246666, 139.8172039 35.9249852)",
113387466,,tertiary,False,True,50.707,,,,"LINESTRING (139.8147009 35.9271337, 139.8142512 35.9268592)",
113387466,,tertiary,False,False,105.42099999999999,,,,"LINESTRING (139.8147009 35.9271337, 139.8154306 35.9275791, 139.8155076 35.9275924, 139.8156839 35.9275709)",
113389038,,unclassified,False,False,170.56699999999998,,,,"LINESTRING (139.8147009 35.9271337, 139.8143234 35.927388, 139.8140361 35.927297, 139.8136358 35.9271772, 139.8134222 35.9270876, 139.8132435 35.9270531, 139.8130243 35.9269668)",
113387409,,unclassified,False,False,32.381,,,,"LINESTRING (139.8117918 35.9241832, 139.8115224 35.9239903)",
113387979,,unclassified,False,True,22.288,,,,"LINESTRING (139.8117918 35.9241832, 139.8119836 35.9243099)",
113388160,,unclassified,False,False,45.711,,,,"LINESTRING (139.8117918 35.9241832, 139.8122051 35.9239445)",
113387280,,tertiary,False,True,51.858,,,,"LINESTRING (139.8177639 35.926332, 139.8179769 35.9258987)",
472280186,,unclassified,False,True,52.091,,,,"LINESTRING (139.8177639 35.926332, 139.8172345 35.9261431)",
113387280,,tertiary,False,False,156.391,,,,"LINESTRING (139.8177639 35.926332, 139.8175671 35.9267134, 139.8171068 35.9276339)",
113387419,,unclassified,False,True,96.724,,,,"LINESTRING (139.8177639 35.926332, 139.8181908 35.9264566, 139.818453 35.9265152, 139.8187035 35.9267113)",
113388069,,unclassified,False,True,95.378,,,,"LINESTRING (139.8168668 35.9237816, 139.8164876 35.9245825)",
65596831,越谷野田線,primary,True,False,185.656,,50,19,"LINESTRING (139.8168668 35.9237816, 139.8172181 35.9240196, 139.8176945 35.9243181, 139.8180579 35.9245146, 139.818538 35.924755)",
113388807,,unclassified,False,False,56.443,,,,"LINESTRING (139.8157817 35.9267358, 139.8153942 35.9271348)",
113388807,,unclassified,False,True,43.201,,,,"LINESTRING (139.8157817 35.9267358, 139.8160686 35.9264244)",
472280188,,unclassified,False,True,26.736,,,,"LINESTRING (139.8157817 35.9267358, 139.8159844 35.9269115)",
113387280,,tertiary,False,False,10.043,,,,"LINESTRING (139.8180662 35.925718, 139.8180228 35.9258012)",
113387280,,tertiary,False,True,51.479,,,,"LINESTRING (139.8180662 35.925718, 139.8182799 35.9252886)",
113387441,,unclassified,False,False,37.863,,,,"LINESTRING (139.8180662 35.925718, 139.8176753 35.9255925)",
113387546,,residential,False,False,56.356,,,,"LINESTRING (139.8194706 35.9264451, 139.8200451 35.9266462)",
472280152,,residential,False,True,39.777,,,,"LINESTRING (139.8194706 35.9264451, 139.8196411 35.9261151)",
472280148,,residential,False,True,83.35,,,,"LINESTRING (139.8194706 35.9264451, 139.8192186 35.9263772, 139.8189902 35.9268787)",
113388160,,unclassified,False,False,43.915,,,,"LINESTRING (139.8127768 35.9237052, 139.8132114 35.923526)",
550199003,,residential,False,False,90.658,,,,"LINESTRING (139.8127768 35.9237052, 139.8120894 35.9231095)",
113388160,,unclassified,False,True,57.949,,,,"LINESTRING (139.8127768 35.9237052, 139.8127341 35.9237231, 139.8123185 35.923897, 139.8122051 35.9239445)",
113388085,,residential,False,False,36.257,,,,"LINESTRING (139.818801 35.9233617, 139.8191744 35.9234837)",
113388085,,residential,False,True,20.691,,,,"LINESTRING (139.818801 35.9233617, 139.8185879 35.9232921)",
476012857,,unclassified,False,True,36.335,,,,"LINESTRING (139.818801 35.9233617, 139.8186425 35.9236622)",
113387369,,unclassified,False,True,34.465,,,,"LINESTRING (139.8111416 35.924498, 139.8108694 35.9247159)",
113387466,,tertiary,False,False,38.78,,,,"LINESTRING (139.8111416 35.924498, 139.8114522 35.9247396)",
113387466,,tertiary,False,True,100.951,,,,"LINESTRING (139.8111416 35.924498, 139.810364 35.923844)",
113387280,,tertiary,False,True,92.982,,,,"LINESTRING (139.8167006 35.9284027, 139.8171068 35.9276339)",
28185862,春日部松伏線,primary,False,False,130.82,2,40,10,"LINESTRING (139.8167006 35.9284027, 139.8164694 35.9282235, 139.8160246 35.9279211, 139.8158838 35.9278022, 139.8156839 35.9275709)",
28185862,春日部松伏線,primary,False,True,129.809,2,40,10,"LINESTRING (139.8167006 35.9284027, 139.8168457 35.9285353, 139.8172444 35.9289577, 139.8175861 35.9293234)",
113388504,,unclassified,False,False,89.49900000000001,,,,"LINESTRING (139.8167006 35.9284027, 139.8167827 35.9283814, 139.8168812 35.9283836, 139.8170596 35.9284542, 139.8172125 35.9285476, 139.817504 35.9287915)",
113388069,,unclassified,False,False,30.428,,,,"LINESTRING (139.8163811 35.9248422, 139.8164876 35.9245825)",
113387703,,unclassified,False,True,115.23500000000001,,,,"LINESTRING (139.8163811 35.9248422, 139.8159867 35.9249073, 139.8156327 35.9249312, 139.8155361 35.9249703, 139.8154181 35.9249942, 139.815174 35.9250094, 139.815142 35.9250379)",
113388612,,unclassified,False,False,43.894999999999996,,,,"LINESTRING (139.8163811 35.9248422, 139.816585 35.9248868, 139.8168506 35.9249484)",
472280169,,residential,False,False,89.244,,,,"LINESTRING (139.8163811 35.9248422, 139.8161417 35.9251003, 139.8158982 35.9255377)",
113387466,,tertiary,False,False,100.951,,,,"LINESTRING (139.810364 35.923844, 139.8111416 35.924498)",
113388583,,unclassified,False,False,58.526,,,,"LINESTRING (139.810364 35.923844, 139.8108187 35.9234679)",
65596832,越谷野田線,primary,True,False,80.918,,50,19,"LINESTRING (139.8157217 35.9226956, 139.8151075 35.9221644)",
113388493,,unclassified,False,False,35.058,,,,"LINESTRING (139.8157217 35.9226956, 139.8158664 35.9224029)",
113388493,,unclassified,False,True,12.525,,,,"LINESTRING (139.8157217 35.9226956, 139.815675 35.9228017)",
113388884,,residential,False,True,35.051,,,,"LINESTRING (139.8214204 35.923265, 139.8213658 35.9235771)",
113388557,,tertiary,False,False,50.558,,,,"LINESTRING (139.8214204 35.923265, 139.8212065 35.9231873, 139.8209273 35.9230494)",
476007266,,unclassified,False,False,84.673,,,,"LINESTRING (139.8214204 35.923265, 139.8214415 35.92281, 139.8210644 35.9227881)",
28185950,,tertiary,False,True,13.61,,,,"LINESTRING (139.8124179 35.9220548, 139.8123384 35.9221589)",
113389007,,unclassified,False,True,100.51,,,,"LINESTRING (139.8124179 35.9220548, 139.8135321 35.9221087)",
28185862,春日部松伏線,primary,False,False,20.173,2,40,10,"LINESTRING (139.818153 35.929884, 139.817993 35.929757)",
28185862,春日部松伏線,primary,False,True,87.146,2,40,10,"LINESTRING (139.818153 35.929884, 139.8184965 35.9301152, 139.8187879 35.9303113, 139.8188973 35.930385)",
113387863,,unclassified,False,False,75.961,,,,"LINESTRING (139.818153 35.929884, 139.8184318 35.929745, 139.8189468 35.9297161)",
113387757,,unclassified,False,False,48.107,,,,"LINESTRING (139.811009 35.9257768, 139.8114729 35.9255622)",
113387757,,unclassified,False,True,64.258,,,,"LINESTRING (139.811009 35.9257768, 139.810954 35.925851, 139.810656 35.926279)",
113387280,,tertiary,False,False,107.846,,,,"LINESTRING (139.8191744 35.9234837, 139.8187268 35.9243833)",
113387280,,tertiary,False,True,54.496,,,,"LINESTRING (139.8191744 35.9234837, 139.8193999 35.9230289)",
113388085,,residential,False,True,36.257,,,,"LINESTRING (139.8191744 35.9234837, 139.818801 35.9233617)",
113388085,,residential,False,False,31.925,,,,"LINESTRING (139.8158664 35.9224029, 139.8161952 35.9225103)",
113388493,,unclassified,False,True,35.058,,,,"LINESTRING (139.8158664 35.9224029, 139.8157217 35.9226956)",
113388377,,unclassified,False,True,62.653999999999996,,,,"LINESTRING (139.8158664 35.9224029, 139.8153486 35.9222508, 139.815283 35.9221461)",
476009762,,unclassified,False,True,26.175,,,,"LINESTRING (139.8158664 35.9224029, 139.8159575 35.9222312, 139.8159592 35.9221827)",
113387863,,unclassified,False,True,84.656,,,,"LINESTRING (139.8205089 35.9296092, 139.8195727 35.9296795)",
113389070,,residential,False,True,50.841,,,,"LINESTRING (139.8205089 35.9296092, 139.8210497 35.9297407)",
472293234,,residential,False,False,19.456,,,,"LINESTRING (139.8205089 35.9296092, 139.8205887 35.9294466)",
472293234,,residential,False,True,49.949,,,,"LINESTRING (139.8205089 35.9296092, 139.8204631 35.9297023, 139.8203686 35.9298946, 139.8203169 35.9300001, 139.8203039 35.9300266)",
113387277,,unclassified,False,False,65.638,,,,"LINESTRING (139.8112176 35.9231217, 139.8117278 35.9227001)",
113387315,,unclassified,False,False,50.422,,,,"LINESTRING (139.8112176 35.9231217, 139.8108087 35.9228119)",
113388801,,unclassified,False,True,52.651,,,,"LINESTRING (139.8112176 35.9231217, 139.8108187 35.9234679)",
113388657,,unclassified,False,False,43.992,,,,"LINESTRING (139.811922 35.9218548, 139.8115873 35.922143)",
321225042,越谷野田線,primary,False,False,50.501999999999995,2,40,19,"LINESTRING (139.811922 35.9218548, 139.8121177 35.9219914, 139.8123384 35.9221589)",
113387536,,unclassified,False,False,33.133,,,,"LINESTRING (139.8123427 35.9228908, 139.812618 35.9230885)",
113387915,,unclassified,False,False,54.393,,,,"LINESTRING (139.8123427 35.9228908, 139.811903 35.9225554)",
113388745,,unclassified,False,True,20.987,,,,"LINESTRING (139.8123427 35.9228908, 139.8121833 35.9230285)",
472280136,,unclassified,False,True,39.777,,,,"LINESTRING (139.8207988 35.9290189, 139.8203885 35.9288863)",
472280133,,unclassified,False,True,84.805,,,,"LINESTRING (139.8207988 35.9290189, 139.820822 35.9289681, 139.8208554 35.9287955, 139.82087 35.9287201, 139.8209127 35.9285685, 139.820932 35.9285001, 139.820966 35.9284304, 139.8210372 35.9282845)",
472293234,,residential,False,True,51.208,,,,"LINESTRING (139.8207988 35.9290189, 139.8207169 35.92918, 139.8206545 35.929325, 139.8205887 35.9294466)",
113388544,,residential,False,False,95.19200000000001,,,,"LINESTRING (139.8180707 35.928122, 139.8186199 35.9283056, 139.8190479 35.9284487)",
472280198,,residential,False,True,102.363,,,,"LINESTRING (139.8180707 35.928122, 139.8176195 35.9278935, 139.8175097 35.9278379, 139.8173723 35.9277684, 139.8171068 35.9276339)",
472280200,,residential,False,False,104.87800000000001,,,,"LINESTRING (139.8180707 35.928122, 139.8182154 35.9279263, 139.8184776 35.9275718, 139.8186691 35.9273128)",
"[472280202, 113388132]",,unclassified,False,True,91.714,,,,"LINESTRING (139.8180707 35.928122, 139.8178441 35.9285113, 139.8177931 35.9285578, 139.8177302 35.9286279, 139.817504 35.9287915)",
113388657,,unclassified,False,True,43.992,,,,"LINESTRING (139.8115873 35.922143, 139.811922 35.9218548)",
113389216,,unclassified,False,True,8.573,,,,"LINESTRING (139.8115873 35.922143, 139.811522 35.9221991)",
113388252,,unclassified,False,False,27.493,,,,"LINESTRING (139.8115873 35.922143, 139.8115625 35.9221277, 139.8113443 35.9219933)",
113387466,,tertiary,False,False,57.625,,,,"LINESTRING (139.813046 35.9260205, 139.8135092 35.9263781)",
113388630,,unclassified,False,False,42.254,,,,"LINESTRING (139.813046 35.9260205, 139.8127676 35.9263264)",
113387466,,tertiary,False,True,118.946,,,,"LINESTRING (139.813046 35.9260205, 139.8122036 35.925348, 139.8121053 35.9252695)",
113387651,,residential,False,False,37.14,,,,"LINESTRING (139.8193699 35.9236206, 139.8192124 35.9239293)",
113387651,,residential,False,True,31.482,,,,"LINESTRING (139.8193699 35.9236206, 139.8195033 35.9233589)",
113388413,,residential,False,False,181.55700000000002,,,,"LINESTRING (139.8193699 35.9236206, 139.8201528 35.923858, 139.8202412 35.9238849, 139.821258 35.9241935)",
113387197,,unclassified,False,False,64.514,,,,"LINESTRING (139.8130243 35.9269668, 139.812339 35.9267975)",
113387323,,unclassified,False,True,78.844,,,,"LINESTRING (139.8130243 35.9269668, 139.813175 35.926745, 139.8135092 35.9263781)",
113389038,,unclassified,False,True,170.567,,,,"LINESTRING (139.8130243 35.9269668, 139.8132435 35.9270531, 139.8134222 35.9270876, 139.8136358 35.9271772, 139.8140361 35.927297, 139.8143234 35.927388, 139.8147009 35.9271337)",
113388533,,unclassified,False,False,56.221,,,,"LINESTRING (139.8108187 35.9234679, 139.8112749 35.9238131)",
113388583,,unclassified,False,True,58.526,,,,"LINESTRING (139.8108187 35.9234679, 139.810364 35.923844)",
113388801,,unclassified,False,False,52.651,,,,"LINESTRING (139.8108187 35.9234679, 139.8112176 35.9231217)",
113387409,,unclassified,False,True,29.748,,,,"LINESTRING (139.8112749 35.9238131, 139.8115224 35.9239903)",
113388533,,unclassified,False,True,56.221,,,,"LINESTRING (139.8112749 35.9238131, 139.8108187 35.9234679)",
113388745,,unclassified,False,False,47.406,,,,"LINESTRING (139.8112749 35.9238131, 139.811635 35.9235021)",
113387315,,unclassified,False,True,50.422,,,,"LINESTRING (139.8108087 35.9228119, 139.8112176 35.9231217)",
113389216,,unclassified,False,False,54.154,,,,"LINESTRING (139.8108087 35.9228119, 139.8112212 35.9224575)",
113387536,,unclassified,False,True,35.942,,,,"LINESTRING (139.8129166 35.923303, 139.812618 35.9230885)",
113387890,,unclassified,False,True,57.698,,,,"LINESTRING (139.8129166 35.923303, 139.8133433 35.9229159)",
113388673,,unclassified,False,False,36.325,,,,"LINESTRING (139.8129166 35.923303, 139.8132114 35.923526)",
113387280,,tertiary,False,False,92.982,,,,"LINESTRING (139.8171068 35.9276339, 139.8167006 35.9284027)",
113388633,,unclassified,False,False,32.269,,,,"LINESTRING (139.8171068 35.9276339, 139.8168066 35.9274754)",
113387280,,tertiary,False,True,156.391,,,,"LINESTRING (139.8171068 35.9276339, 139.8175671 35.9267134, 139.8177639 35.926332)",
472280198,,residential,False,False,102.363,,,,"LINESTRING (139.8171068 35.9276339, 139.8173723 35.9277684, 139.8175097 35.9278379, 139.8176195 35.9278935, 139.8180707 35.928122)",
113387280,,tertiary,False,False,13.213,,,,"LINESTRING (139.818538 35.924755, 139.8184853 35.9248659)",
113387280,,tertiary,False,True,10.447,,,,"LINESTRING (139.818538 35.924755, 139.8185818 35.924668)",
65596831,越谷野田線,primary,True,False,246.672,,50,19,"LINESTRING (139.818538 35.924755, 139.8188442 35.9248905, 139.8192 35.9250333, 139.8196265 35.9251782, 139.8210423 35.9256498)",
113388485,,unclassified,False,False,31.198,,,,"LINESTRING (139.8208131 35.9269069, 139.8211341 35.9270125)",
113388485,,unclassified,False,True,21.85,,,,"LINESTRING (139.8208131 35.9269069, 139.8205883 35.9268329)",
113387441,,unclassified,False,False,39.5,,,,"LINESTRING (139.8175802 35.925051, 139.8177385 35.9247197)",
113387639,,unclassified,False,False,68.319,,,,"LINESTRING (139.8175802 35.925051, 139.8182799 35.9252886)",
113388192,,unclassified,False,False,22.048,,,,"LINESTRING (139.8175802 35.925051, 139.8173409 35.925009)",
113387441,,unclassified,False,True,82.524,,,,"LINESTRING (139.8175802 35.925051, 139.8173645 35.9254862, 139.8174887 35.9255301, 139.8176753 35.9255925)",
113387280,,tertiary,False,False,7.544,,,,"LINESTRING (139.8194322 35.9229663, 139.8193999 35.9230289)",
113387280,,tertiary,False,True,62.852,,,,"LINESTRING (139.8194322 35.9229663, 139.8196927 35.9224419)",
113389015,,residential,False,False,22.579,,,,"LINESTRING (139.8194322 35.9229663, 139.8196658 35.9230401)",
844677088,,unclassified,False,False,12.014,,,,"LINESTRING (139.8141353 35.9246412, 139.814251 35.924695)",
28185862,春日部松伏線,primary,False,True,129.81900000000002,2,40,10,"LINESTRING (139.8141353 35.9246412, 139.8141785 35.9248519, 139.814219 35.9250221, 139.8142839 35.9252349, 139.8143456 35.925391, 139.8144343 35.9255868, 139.8145266 35.9257603)",
113387757,,unclassified,False,True,61.259,,,,"LINESTRING (139.8141353 35.9246412, 139.8140512 35.9246394, 139.8134981 35.9247043, 139.8134612 35.9247088)",
844677082,春日部松伏線,primary,False,False,89.79299999999999,2,40,10,"LINESTRING (139.8141353 35.9246412, 139.8141146 35.9244903, 139.8140638 35.9238359)",
113387162,,unclassified,False,False,146.896,,,,"LINESTRING (139.8139188 35.9234772, 139.8139778 35.9233543, 139.8141477 35.9223119, 139.8141741 35.9221758)",
321225042,越谷野田線,primary,False,False,42.031,2,40,19,"LINESTRING (139.8139188 35.9234772, 139.8139778 35.9235998, 139.8140301 35.9237236, 139.8140638 35.9238359)",
321225042,越谷野田線,primary,False,True,81.797,2,40,19,"LINESTRING (139.8139188 35.9234772, 139.8138624 35.9233858, 139.8137962 35.9232994, 139.8137102 35.9232104, 139.813628 35.9231332, 139.8133433 35.9229159)",
113388936,,unclassified,False,True,42.153,,,,"LINESTRING (139.810656 35.926279, 139.8110889 35.9264233)",
113387757,,unclassified,False,False,64.258,,,,"LINESTRING (139.810656 35.926279, 139.810954 35.925851, 139.811009 35.9257768)",
844677088,,unclassified,False,True,12.014,,,,"LINESTRING (139.814251 35.924695, 139.8141353 35.9246412)",
844677083,,residential,False,False,97.90100000000001,,,,"LINESTRING (139.814251 35.924695, 139.8142782 35.9246456, 139.8142835 35.9246016, 139.8142527 35.924272, 139.8142507 35.9240624, 139.8142592 35.9238205)",
844677088,,unclassified,False,False,89.432,,,,"LINESTRING (139.814251 35.924695, 139.8143721 35.9247727, 139.8146483 35.9248921, 139.814925 35.9249784, 139.815142 35.9250379)",
113387628,,residential,False,False,31.569,,,,"LINESTRING (139.8209273 35.9230494, 139.8210644 35.9227881)",
"[113388557, 54240391]",,"['unclassified', 'tertiary']",False,False,132.00699999999998,,,,"LINESTRING (139.8209273 35.9230494, 139.8206431 35.9228507, 139.8203566 35.9226686, 139.8202037 35.9225926, 139.8198062 35.9224551, 139.8196927 35.9224419)",
113388557,,tertiary,False,True,50.558,,,,"LINESTRING (139.8209273 35.9230494, 139.8212065 35.9231873, 139.8214204 35.923265)",
472293234,,residential,False,False,29.536,,,,"LINESTRING (139.8200797 35.9304829, 139.820201 35.9302361)",
113387467,,residential,False,False,81.24799999999999,,,,"LINESTRING (139.8200797 35.9304829, 139.8199081 35.9304632, 139.8197553 35.9304719, 139.8195246 35.9305001, 139.8192912 35.9305414, 139.8191981 35.9305783)",
113387280,,tertiary,False,True,14.499,,,,"LINESTRING (139.8200621 35.9219495, 139.8201499 35.9218402)",
281261078,,residential,False,True,42.972,,,,"LINESTRING (139.8200621 35.9219495, 139.8195875 35.9219091)",
113387280,,tertiary,False,False,64.096,,,,"LINESTRING (139.8200621 35.9219495, 139.8197418 35.9223639, 139.8196927 35.9224419)",
472280152,,residential,False,False,44.62,,,,"LINESTRING (139.8199094 35.9255957, 139.8197182 35.9259659)",
472280159,,residential,False,True,113.505,,,,"LINESTRING (139.8199094 35.9255957, 139.8187423 35.92521)",
472280159,,residential,False,False,97.74000000000001,,,,"LINESTRING (139.8199094 35.9255957, 139.8204458 35.9257584, 139.8202697 35.9261483)",
875740506,越谷野田線旧道,tertiary,False,False,34.576,2,40,,"LINESTRING (139.8191981 35.9305783, 139.8188973 35.930385)",
113387467,,residential,False,True,81.248,,,,"LINESTRING (139.8191981 35.9305783, 139.8192912 35.9305414, 139.8195246 35.9305001, 139.8197553 35.9304719, 139.8199081 35.9304632, 139.8200797 35.9304829)",
113388884,,residential,False,False,30.974,,,,"LINESTRING (139.821258 35.9241935, 139.8213063 35.9239177)",
113388884,,residential,False,True,37.629,,,,"LINESTRING (139.821258 35.9241935, 139.8211607 35.9245226)",
113388413,,residential,False,True,181.55700000000002,,,,"LINESTRING (139.821258 35.9241935, 139.8202412 35.9238849, 139.8201528 35.923858, 139.8193699 35.9236206)",
65596831,越谷野田線,primary,True,False,17.47,,50,19,"LINESTRING (139.8167295 35.9236706, 139.8168668 35.9237816)",
