osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,tunnel
116711101,,,unclassified,False,True,84.68799999999999,"LINESTRING (140.4818175 41.1825617, 140.4817687 41.1827046, 140.4815756 41.1829246, 140.4813606 41.1832354)",,,
601894855,,,residential,False,False,48.08,"LINESTRING (140.4810203 41.1823341, 140.4812639 41.1819425)",,,
39336515,280,国道280号,trunk,False,False,131.909,"LINESTRING (140.4810203 41.1823341, 140.480693 41.182245, 140.4803484 41.18217, 140.480035 41.1821261, 140.4798362 41.182105, 140.4796476 41.1821026, 140.4794875 41.1821171)",2,,
39336515,280,国道280号,trunk,False,True,72.222,"LINESTRING (140.4810203 41.1823341, 140.4813181 41.1824643, 140.4815089 41.1825216, 140.4818175 41.1825617)",2,,
39336515,280,国道280号,trunk,False,False,91.04400000000001,"LINESTRING (140.4794875 41.1821171, 140.4791374 41.1821497, 140.478864 41.1822042, 140.4784272 41.1822926)",2,,
39336515,280,国道280号,trunk,False,True,131.909,"LINESTRING (140.4794875 41.1821171, 140.4796476 41.1821026, 140.4798362 41.182105, 140.480035 41.1821261, 140.4803484 41.18217, 140.480693 41.182245, 140.4810203 41.1823341)",2,,
116711117,,,unclassified,False,True,65.029,"LINESTRING (140.4794875 41.1821171, 140.4794946 41.1818775, 140.4795353 41.1815337)",,,
677915461,,,unclassified,False,False,35.685,"LINESTRING (140.4777068 41.1825456, 140.4779266 41.1828206)",,,
39336515,280,国道280号,trunk,False,True,66.849,"LINESTRING (140.4777068 41.1825456, 140.4778527 41.1824694, 140.478007 41.1824126, 140.4784272 41.1822926)",2,,
"[116709978, 116709973, 116709982]",280,国道280号,trunk,False,False,216.58999999999995,"LINESTRING (140.4878453 41.1846427, 140.4876392 41.1845447, 140.4872618 41.1843815, 140.4871044 41.1842592, 140.4863145 41.1836077, 140.4862017 41.1835138, 140.486095 41.1834285, 140.4859775 41.1833189)",2,yes,
116709988,,,unclassified,False,True,39.295,"LINESTRING (140.4874588 41.1829679, 140.4873588 41.1829052, 140.4872398 41.1828488, 140.4870557 41.1827924)",,,
39336515,280,国道280号,trunk,False,False,66.849,"LINESTRING (140.4784272 41.1822926, 140.478007 41.1824126, 140.4778527 41.1824694, 140.4777068 41.1825456)",2,,
39336515,280,国道280号,trunk,False,True,91.04400000000001,"LINESTRING (140.4784272 41.1822926, 140.478864 41.1822042, 140.4791374 41.1821497, 140.4794875 41.1821171)",2,,
116711110,,,unclassified,False,True,112.81,"LINESTRING (140.4784272 41.1822926, 140.478343 41.1820408, 140.4783304 41.1817978, 140.4785447 41.1817588, 140.4787123 41.1814732, 140.4787532 41.1814599)",,,
39336515,280,国道280号,trunk,False,False,44.678,"LINESTRING (140.4823488 41.1826011, 140.4818175 41.1825617)",2,,
39336515,280,国道280号,trunk,False,True,9.987,"LINESTRING (140.4823488 41.1826011, 140.4824621 41.1826293)",2,,
"[138227684, 116711114, 601897916, 193292155, 193292156]",,,"['unclassified', 'tertiary']",False,False,575.607,"LINESTRING (140.4823488 41.1826011, 140.4824558 41.1823017, 140.4825207 41.1821209, 140.4825828 41.1818761, 140.482629 41.1817362, 140.4826665 41.181631, 140.4827182 41.1814824, 140.4828749 41.181229, 140.4830432 41.1809846, 140.4833811 41.1805442, 140.482907 41.1803832, 140.4836121 41.1793998, 140.484498 41.178111)",,,yes
116711121,,,unclassified,False,False,18.284,"LINESTRING (140.4799405 41.1796714, 140.4799809 41.1795098)",,,
116711121,,,unclassified,False,True,19.028,"LINESTRING (140.4799405 41.1796714, 140.4798734 41.1798349)",,,
677915465,,,residential,False,False,50.653,"LINESTRING (140.4799405 41.1796714, 140.480469 41.1798934)",,,
"[116709986, 116711107]",,,unclassified,False,False,223.017,"LINESTRING (140.4843446 41.1825621, 140.4845247 41.1825733, 140.485008 41.1826372, 140.4855605 41.1826843, 140.4861934 41.1827224, 140.4864626 41.182748, 140.4866548 41.1827863, 140.4867257 41.1828497, 140.4868786 41.1829711)",,,
116711116,,,unclassified,False,False,64.301,"LINESTRING (140.4843446 41.1825621, 140.4843643 41.1828599, 140.4843815 41.1831397)",,,
116711125,,,unclassified,False,True,160.634,"LINESTRING (140.4843446 41.1825621, 140.4841277 41.1825521, 140.4837351 41.1825113, 140.4835513 41.1824924, 140.4831353 41.1824946, 140.4828805 41.1825098, 140.4827009 41.1825481, 140.4824621 41.1826293)",,,
116711121,,,unclassified,False,False,8.637,"LINESTRING (140.4799809 41.1795098, 140.480084 41.1795132)",,,
116711121,,,unclassified,False,True,18.284,"LINESTRING (140.4799809 41.1795098, 140.4799405 41.1796714)",,,
116711121,,,unclassified,False,False,19.028,"LINESTRING (140.4798734 41.1798349, 140.4799405 41.1796714)",,,
116711121,,,unclassified,False,True,19.548,"LINESTRING (140.4798734 41.1798349, 140.4797627 41.1799897)",,,
677915463,,,residential,False,False,55.601,"LINESTRING (140.4798734 41.1798349, 140.4804524 41.1800801)",,,
116711121,,,unclassified,False,False,19.548,"LINESTRING (140.4797627 41.1799897, 140.4798734 41.1798349)",,,
116711121,,,unclassified,False,True,19.515,"LINESTRING (140.4797627 41.1799897, 140.4796178 41.1801272)",,,
677915464,,,residential,False,False,68.806,"LINESTRING (140.4797627 41.1799897, 140.4804808 41.180291)",,,
116711101,,,unclassified,False,True,26.452,"LINESTRING (140.4818982 41.1823317, 140.4818175 41.1825617)",,,
116711098,,,unclassified,False,True,68.666,"LINESTRING (140.4818982 41.1823317, 140.4816681 41.1821646, 140.4814656 41.1820455, 140.4812639 41.1819425)",,,
116711124,,,unclassified,False,True,144.945,"LINESTRING (140.4818982 41.1823317, 140.4820765 41.1818996, 140.4821295 41.1817487, 140.4821543 41.1815611, 140.482296 41.181066)",,,
116711121,,,unclassified,False,False,19.515,"LINESTRING (140.4796178 41.1801272, 140.4797627 41.1799897)",,,
"[116711121, 116711099, 116711105]",,,unclassified,False,True,107.24799999999999,"LINESTRING (140.4796178 41.1801272, 140.4794365 41.1802801, 140.4793277 41.1803484, 140.4791658 41.1804151, 140.4790302 41.1804944, 140.4790152 41.1805442, 140.4789671 41.1807499, 140.4789393 41.180873)",,,yes
677915471,,,residential,False,False,97.67099999999999,"LINESTRING (140.4796178 41.1801272, 140.4804222 41.1804648, 140.4804611 41.1803982, 140.4804933 41.1803275, 140.4804808 41.180291)",,,
116711096,,,tertiary,False,False,39.424,"LINESTRING (140.484498 41.178111, 140.48456 41.178021, 140.4846338 41.177774)",,,
"[138227684, 601897916, 116711114, 193292155, 193292156]",,,"['unclassified', 'tertiary']",False,True,575.6070000000001,"LINESTRING (140.484498 41.178111, 140.4836121 41.1793998, 140.482907 41.1803832, 140.4833811 41.1805442, 140.4830432 41.1809846, 140.4828749 41.181229, 140.4827182 41.1814824, 140.4826665 41.181631, 140.482629 41.1817362, 140.4825828 41.1818761, 140.4825207 41.1821209, 140.4824558 41.1823017, 140.4823488 41.1826011)",,,yes
601894855,,,residential,False,True,48.08,"LINESTRING (140.4812639 41.1819425, 140.4810203 41.1823341)",,,
116711098,,,unclassified,False,False,68.666,"LINESTRING (140.4812639 41.1819425, 140.4814656 41.1820455, 140.4816681 41.1821646, 140.4818982 41.1823317)",,,
116711098,,,unclassified,False,True,43.232,"LINESTRING (140.4812639 41.1819425, 140.4810847 41.1818446, 140.4808282 41.1817347)",,,
116711097,,,unclassified,False,False,47.465999999999994,"LINESTRING (140.4810466 41.181341, 140.4808997 41.1816225, 140.4808282 41.1817347)",,,
116711102,,,unclassified,False,True,28.61,"LINESTRING (140.4808282 41.1817347, 140.4805069 41.1816468)",,,
116711097,,,unclassified,False,True,47.465999999999994,"LINESTRING (140.4808282 41.1817347, 140.4808997 41.1816225, 140.4810466 41.181341)",,,
116711098,,,unclassified,False,False,43.232,"LINESTRING (140.4808282 41.1817347, 140.4810847 41.1818446, 140.4812639 41.1819425)",,,
116711121,,,unclassified,False,False,20.012,"LINESTRING (140.480253 41.1793465, 140.4803203 41.1791738)",,,
677915467,,,residential,False,False,46.726,"LINESTRING (140.480253 41.1793465, 140.4807394 41.1795528)",,,
116711121,,,unclassified,False,True,25.124,"LINESTRING (140.480253 41.1793465, 140.4802095 41.1794511, 140.480171 41.1794862, 140.480084 41.1795132)",,,
116711102,,,unclassified,False,False,82.497,"LINESTRING (140.4795353 41.1815337, 140.4800734 41.1815748, 140.4802835 41.1815984, 140.4805069 41.1816468)",,,
116711105,,,unclassified,False,False,66.017,"LINESTRING (140.4795353 41.1815337, 140.4790927 41.1815037, 140.4787532 41.1814599)",,,
116711117,,,unclassified,False,False,65.029,"LINESTRING (140.4795353 41.1815337, 140.4794946 41.1818775, 140.4794875 41.1821171)",,,
116711122,,,unclassified,False,True,63.576,"LINESTRING (140.4795353 41.1815337, 140.4796161 41.1809981, 140.4796328 41.1809679)",,,
116711121,,,unclassified,False,False,20.308,"LINESTRING (140.4803203 41.1791738, 140.4803801 41.1789968)",,,
116711121,,,unclassified,False,True,20.012,"LINESTRING (140.4803203 41.1791738, 140.480253 41.1793465)",,,
677915468,,,residential,False,True,52.914,"LINESTRING (140.4803203 41.1791738, 140.4808709 41.1794077)",,,
116711096,,,tertiary,False,True,39.424,"LINESTRING (140.4846338 41.177774, 140.48456 41.178021, 140.484498 41.178111)",,,
"[116711105, 116711099, 116711121]",,,unclassified,False,False,107.248,"LINESTRING (140.4789393 41.180873, 140.4789671 41.1807499, 140.4790152 41.1805442, 140.4790302 41.1804944, 140.4791658 41.1804151, 140.4793277 41.1803484, 140.4794365 41.1802801, 140.4796178 41.1801272)",,,yes
116711105,,,unclassified,False,True,67.282,"LINESTRING (140.4789393 41.180873, 140.4788098 41.1813569, 140.4787532 41.1814599)",,,
677915472,,,residential,False,False,59.007000000000005,"LINESTRING (140.4789393 41.180873, 140.4793158 41.1809311, 140.4796328 41.1809679)",,,
116711124,,,unclassified,False,False,144.945,"LINESTRING (140.482296 41.181066, 140.4821543 41.1815611, 140.4821295 41.1817487, 140.4820765 41.1818996, 140.4818982 41.1823317)",,,
116711121,,,unclassified,False,True,8.637,"LINESTRING (140.480084 41.1795132, 140.4799809 41.1795098)",,,
677915466,,,residential,False,True,47.495,"LINESTRING (140.480084 41.1795132, 140.4805698 41.179734)",,,
116711121,,,unclassified,False,False,25.124000000000002,"LINESTRING (140.480084 41.1795132, 140.480171 41.1794862, 140.4802095 41.1794511, 140.480253 41.1793465)",,,
116711122,,,unclassified,False,False,63.576,"LINESTRING (140.4796328 41.1809679, 140.4796161 41.1809981, 140.4795353 41.1815337)",,,
"[116711122, 193292157]",,,"['unclassified', 'residential']",False,"[False, True]",140.695,"LINESTRING (140.4796328 41.1809679, 140.4798593 41.1809531, 140.480015 41.1809899, 140.4806304 41.1811889, 140.4805069 41.1816468)",,,
677915472,,,residential,False,True,59.007000000000005,"LINESTRING (140.4796328 41.1809679, 140.4793158 41.1809311, 140.4789393 41.180873)",,,
116711102,,,unclassified,False,False,28.61,"LINESTRING (140.4805069 41.1816468, 140.4808282 41.1817347)",,,
116711102,,,unclassified,False,True,82.497,"LINESTRING (140.4805069 41.1816468, 140.4802835 41.1815984, 140.4800734 41.1815748, 140.4795353 41.1815337)",,,
"[116711122, 193292157]",,,"['residential', 'unclassified']",False,"[False, True]",140.695,"LINESTRING (140.4805069 41.1816468, 140.4806304 41.1811889, 140.480015 41.1809899, 140.4798593 41.1809531, 140.4796328 41.1809679)",,,
116711105,,,unclassified,False,False,67.282,"LINESTRING (140.4787532 41.1814599, 140.4788098 41.1813569, 140.4789393 41.180873)",,,
116711105,,,unclassified,False,True,66.017,"LINESTRING (140.4787532 41.1814599, 140.4790927 41.1815037, 140.4795353 41.1815337)",,,
116711110,,,unclassified,False,False,112.81,"LINESTRING (140.4787532 41.1814599, 140.4787123 41.1814732, 140.4785447 41.1817588, 140.4783304 41.1817978, 140.478343 41.1820408, 140.4784272 41.1822926)",,,
677915462,,,unclassified,False,True,55.537,"LINESTRING (140.4813606 41.1832354, 140.4819739 41.1834262)",,,
116711101,,,unclassified,False,False,84.68799999999999,"LINESTRING (140.4813606 41.1832354, 140.4815756 41.1829246, 140.4817687 41.1827046, 140.4818175 41.1825617)",,,
677915462,,,unclassified,False,False,297.392,"LINESTRING (140.4813606 41.1832354, 140.4807669 41.1830508, 140.4798174 41.1828166, 140.4788759 41.1827116, 140.4779266 41.1828206)",,,
677915461,,,unclassified,False,True,35.685,"LINESTRING (140.4779266 41.1828206, 140.4777068 41.1825456)",,,
677915462,,,unclassified,False,False,95.244,"LINESTRING (140.4779266 41.1828206, 140.4776797 41.1828489, 140.4772183 41.1829801, 140.4773015 41.1832708)",,,
677915462,,,unclassified,False,True,297.392,"LINESTRING (140.4779266 41.1828206, 140.4788759 41.1827116, 140.4798174 41.1828166, 140.4807669 41.1830508, 140.4813606 41.1832354)",,,
677915462,,,unclassified,False,True,95.244,"LINESTRING (140.4773015 41.1832708, 140.4772183 41.1829801, 140.4776797 41.1828489, 140.4779266 41.1828206)",,,
677915462,,,unclassified,False,False,55.537,"LINESTRING (140.4819739 41.1834262, 140.4813606 41.1832354)",,,
677915463,,,residential,False,True,55.601,"LINESTRING (140.4804524 41.1800801, 140.4798734 41.1798349)",,,
677915471,,,residential,False,False,21.231,"LINESTRING (140.4804524 41.1800801, 140.480445 41.1799308, 140.480469 41.1798934)",,,
677915471,,,residential,False,True,23.685000000000002,"LINESTRING (140.4804524 41.1800801, 140.4804598 41.1802296, 140.4804808 41.180291)",,,
677915464,,,residential,False,True,68.806,"LINESTRING (140.4804808 41.180291, 140.4797627 41.1799897)",,,
677915471,,,residential,False,False,23.685000000000002,"LINESTRING (140.4804808 41.180291, 140.4804598 41.1802296, 140.4804524 41.1800801)",,,
677915471,,,residential,False,True,97.67099999999999,"LINESTRING (140.4804808 41.180291, 140.4804933 41.1803275, 140.4804611 41.1803982, 140.4804222 41.1804648, 140.4796178 41.1801272)",,,
677915465,,,residential,False,True,50.653,"LINESTRING (140.480469 41.1798934, 140.4799405 41.1796714)",,,
677915471,,,residential,False,False,19.630000000000003,"LINESTRING (140.480469 41.1798934, 140.480496 41.1798511, 140.4805698 41.179734)",,,
677915471,,,residential,False,True,21.231,"LINESTRING (140.480469 41.1798934, 140.480445 41.1799308, 140.4804524 41.1800801)",,,
677915466,,,residential,False,False,47.495,"LINESTRING (140.4805698 41.179734, 140.480084 41.1795132)",,,
677915471,,,residential,False,False,24.872999999999998,"LINESTRING (140.4805698 41.179734, 140.480606 41.1796765, 140.4806703 41.179629, 140.4807394 41.1795528)",,,
677915471,,,residential,False,True,19.630000000000003,"LINESTRING (140.4805698 41.179734, 140.480496 41.1798511, 140.480469 41.1798934)",,,
677915467,,,residential,False,True,46.726,"LINESTRING (140.4807394 41.1795528, 140.480253 41.1793465)",,,
677915471,,,residential,False,False,19.53,"LINESTRING (140.4807394 41.1795528, 140.4808709 41.1794077)",,,
677915471,,,residential,False,True,24.872999999999998,"LINESTRING (140.4807394 41.1795528, 140.4806703 41.179629, 140.480606 41.1796765, 140.4805698 41.179734)",,,
677915468,,,residential,False,False,52.914,"LINESTRING (140.4808709 41.1794077, 140.4803203 41.1791738)",,,
677915471,,,residential,False,True,19.53,"LINESTRING (140.4808709 41.1794077, 140.4807394 41.1795528)",,,
677915471,,,residential,False,False,20.04,"LINESTRING (140.4808709 41.1794077, 140.4809064 41.1793686, 140.4809359 41.1792909, 140.4809573 41.1792414)",,,
116711121,,,unclassified,False,True,20.308,"LINESTRING (140.4803801 41.1789968, 140.4803203 41.1791738)",,,
677915469,,,residential,False,True,55.437,"LINESTRING (140.4803801 41.1789968, 140.4809573 41.1792414)",,,
116711121,,,unclassified,False,False,31.234,"LINESTRING (140.4803801 41.1789968, 140.4803865 41.1789776, 140.4805 41.1789225, 140.4806163 41.1789042, 140.4807093 41.1789056)",,,
116711121,,,unclassified,False,False,20.490000000000002,"LINESTRING (140.4807093 41.1789056, 140.4807581 41.1789064, 140.4808413 41.1788755, 140.4809116 41.1788186)",,,
116711121,,,unclassified,False,True,31.234,"LINESTRING (140.4807093 41.1789056, 140.4806163 41.1789042, 140.4805 41.1789225, 140.4803865 41.1789776, 140.4803801 41.1789968)",,,
677915470,,,residential,False,True,43.370000000000005,"LINESTRING (140.4807093 41.1789056, 140.4807401 41.1789437, 140.4811328 41.1791225)",,,
677915471,,,residential,False,True,19.762,"LINESTRING (140.4811328 41.1791225, 140.4809573 41.1792414)",,,
677915470,,,residential,False,False,43.370000000000005,"LINESTRING (140.4811328 41.1791225, 140.4807401 41.1789437, 140.4807093 41.1789056)",,,
677915471,,,residential,False,False,57.337,"LINESTRING (140.4811328 41.1791225, 140.4812537 41.1790406, 140.4812926 41.1789881, 140.4809116 41.1788186)",,,
116711121,,,unclassified,False,True,20.490000000000002,"LINESTRING (140.4809116 41.1788186, 140.4808413 41.1788755, 140.4807581 41.1789064, 140.4807093 41.1789056)",,,
677915471,,,residential,False,True,57.336999999999996,"LINESTRING (140.4809116 41.1788186, 140.4812926 41.1789881, 140.4812537 41.1790406, 140.4811328 41.1791225)",,,
677915469,,,residential,False,False,55.437,"LINESTRING (140.4809573 41.1792414, 140.4803801 41.1789968)",,,
677915471,,,residential,False,False,19.762,"LINESTRING (140.4809573 41.1792414, 140.4811328 41.1791225)",,,
677915471,,,residential,False,True,20.04,"LINESTRING (140.4809573 41.1792414, 140.4809359 41.1792909, 140.4809064 41.1793686, 140.4808709 41.1794077)",,,
