osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,tunnel,bridge
24226752,True,2,32,国道32号支線,trunk,False,47.66,"LINESTRING (133.5436671 33.565855, 133.5436659 33.565839, 133.5436427 33.5655368, 133.543632 33.5654274)",,,
44405119,False,4,32,国道32号支線,trunk,False,16.666,"LINESTRING (133.5435325 33.5661305, 133.5436012 33.5661295, 133.5436421 33.5661306, 133.5437123 33.5661328)",,,
"[724727472, 724727473, 148781055]",True,,,,unclassified,False,216.9489999999999,"LINESTRING (133.5435325 33.5661305, 133.5435381 33.5662296, 133.5435355 33.566623, 133.5435244 33.5666712, 133.5435149 33.5667002, 133.5435108 33.5667198, 133.5435067 33.5667393, 133.5435114 33.566829, 133.5435172 33.5668551, 133.5435381 33.5668825, 133.5435641 33.5668991, 133.5435934 33.5669158, 133.5436366 33.5669224, 133.5436968 33.566923, 133.5437127 33.566922, 133.5437271 33.5669211, 133.5438116 33.5669167, 133.5438797 33.5669129, 133.5438997 33.5669073, 133.5439223 33.5668962, 133.5439438 33.5668797, 133.5439563 33.5668622, 133.5439721 33.5668344, 133.5439814 33.5668104, 133.5439831 33.5667765, 133.5439761 33.5666093, 133.5439679 33.5665821, 133.5439576 33.566554, 133.5439417 33.5665315, 133.5439194 33.5665108, 133.5438636 33.566474, 133.5438449 33.5664603, 133.5437784 33.5664096, 133.5437639 33.5663938, 133.5437515 33.5663738, 133.5437451 33.5663595, 133.5437397 33.5663397, 133.5437367 33.566276, 133.5437323 33.5662209, 133.5437123 33.5661328)",,,
47012294,False,4,,,tertiary,False,54.258,"LINESTRING (133.5435325 33.5661305, 133.5433095 33.5661345, 133.5431992 33.5661349, 133.542947 33.5661391)",40,,
47012297,False,2,,,tertiary,True,65.143,"LINESTRING (133.5411432 33.5685856, 133.5404401 33.5685844)",,,
47012297,False,2,,,tertiary,False,103.98100000000001,"LINESTRING (133.5411432 33.5685856, 133.542125 33.5685976, 133.5422653 33.5685934)",,,
462007112,False,,,,residential,True,31.347,"LINESTRING (133.5411432 33.5685856, 133.5411575 33.5686451, 133.5412127 33.5688615)",,,
47012298,False,,,,unclassified,False,7.596,"LINESTRING (133.542276 33.5680472, 133.5423579 33.5680441)",,,
47012301,True,2,,,tertiary,False,60.861999999999995,"LINESTRING (133.542276 33.5680472, 133.542293 33.5684098, 133.5422939 33.5684283, 133.54233 33.5685915)",,,
145219601,False,,,,unclassified,True,44.565000000000005,"LINESTRING (133.542276 33.5680472, 133.5421858 33.5680458, 133.5417951 33.5680395)",,,
47012298,False,,,,unclassified,False,66.814,"LINESTRING (133.5431246 33.5679994, 133.5431183 33.5685033, 133.5431119 33.5686001)",,,
47012298,False,,,,unclassified,True,71.21,"LINESTRING (133.5431246 33.5679994, 133.5430101 33.5680061, 133.5424428 33.5680392, 133.5423579 33.5680441)",,,
639256131,False,,,,unclassified,False,25.172,"LINESTRING (133.5431246 33.5679994, 133.5431686 33.5679758, 133.5433874 33.5679628)",,,
47012300,True,,,,unclassified,False,42.698,"LINESTRING (133.5435767 33.5677737, 133.5436281 33.56781, 133.5436618 33.5678376, 133.5436811 33.5678611, 133.5436943 33.5678907, 133.5437043 33.5680036, 133.5437149 33.5680428, 133.5437545 33.5681102)",,,
"[563190517, 563190518]",True,,,,unclassified,False,25.275,"LINESTRING (133.5435767 33.5677737, 133.5437175 33.56777, 133.5437992 33.5677689, 133.5438494 33.5677682)",,,
"[47012300, 563190517]",True,,,,unclassified,False,40.440000000000005,"LINESTRING (133.5437545 33.5681102, 133.5437735 33.5680342, 133.5437686 33.5679346, 133.5437703 33.5678822, 133.543779 33.5678483, 133.543803 33.567821, 133.5438494 33.5677682)",,,
120063654,False,2,,,tertiary,True,57.66,"LINESTRING (133.5437545 33.5681102, 133.5437937 33.5684772, 133.5438097 33.5686267)",,,
47012297,False,2,,,tertiary,True,49.721,"LINESTRING (133.5431119 33.5686001, 133.5425756 33.568584)",,,
47012297,False,2,,,tertiary,False,64.719,"LINESTRING (133.5431119 33.5686001, 133.5436491 33.5686206, 133.5438097 33.5686267)",,,
47012298,False,,,,unclassified,True,66.814,"LINESTRING (133.5431119 33.5686001, 133.5431183 33.5685033, 133.5431246 33.5679994)",,,
47012297,False,2,,,tertiary,True,72.78399999999999,"LINESTRING (133.5445943 33.5686594, 133.5439779 33.5686337, 133.5438097 33.5686267)",,,
145219673,False,,,,unclassified,False,47.229,"LINESTRING (133.5445943 33.5686594, 133.5445927 33.5685515, 133.5445875 33.5682347)",,,
47012297,False,2,,,tertiary,False,72.78399999999999,"LINESTRING (133.5438097 33.5686267, 133.5439779 33.5686337, 133.5445943 33.5686594)",,,
47012297,False,2,,,tertiary,True,64.719,"LINESTRING (133.5438097 33.5686267, 133.5436491 33.5686206, 133.5431119 33.5686001)",,,
120063654,False,2,,,tertiary,False,57.66,"LINESTRING (133.5438097 33.5686267, 133.5437937 33.5684772, 133.5437545 33.5681102)",,,
120063654,False,2,,,tertiary,True,26.308,"LINESTRING (133.5438097 33.5686267, 133.5438225 33.5687913, 133.543828 33.5688628)",,,
58515836,False,,,,unclassified,False,61.83,"LINESTRING (133.5427153 33.5641473, 133.542716 33.5642168, 133.5427173 33.5642349, 133.5427851 33.5646999)",,,
717436510,False,,,,tertiary,False,129.775,"LINESTRING (133.5427153 33.5641473, 133.5421069 33.564151, 133.541838 33.5642631, 133.5414382 33.5642982, 133.5413497 33.564287)",,,
717436510,False,,,,tertiary,True,58.819,"LINESTRING (133.5427153 33.5641473, 133.5432432 33.5641507, 133.5433501 33.5641508)",,,
47012294,False,4,,,tertiary,False,98.256,"LINESTRING (133.5415178 33.5662269, 133.5414257 33.5662297, 133.5404597 33.5662854)",40,,
47012294,False,4,,,tertiary,True,64.623,"LINESTRING (133.5415178 33.5662269, 133.5420053 33.5661979, 133.5422137 33.566188)",40,,
578750449,False,,,,tertiary,True,78.72800000000001,"LINESTRING (133.5415178 33.5662269, 133.5415084 33.5661322, 133.5414606 33.5655205)",,,
58515856,False,,,,unclassified,False,21.681,"LINESTRING (133.5381516 33.5650102, 133.5383856 33.5650113)",,,
120062510,False,,,,unclassified,False,121.75900000000001,"LINESTRING (133.5381516 33.5650102, 133.5380459 33.5650094, 133.5379437 33.5650174, 133.5375895 33.5650676, 133.5374563 33.5650903, 133.5373699 33.565113, 133.5370192 33.5652293, 133.5369385 33.5652512, 133.5368839 33.5652665)",,,
140225574,False,,,,unclassified,True,71.722,"LINESTRING (133.5381516 33.5650102, 133.5381562 33.5650829, 133.5381841 33.5655564, 133.5381849 33.5655887, 133.53819 33.5656544)",,,
58515856,False,,,,unclassified,False,128.897,"LINESTRING (133.5413995 33.5647891, 133.541469 33.5647831, 133.5421999 33.5647139, 133.5426995 33.5647069, 133.5427851 33.5646999)",,,
58515856,False,,,,unclassified,True,101.191,"LINESTRING (133.5413995 33.5647891, 133.5412846 33.5647984, 133.5410348 33.5648242, 133.5404252 33.5649036, 133.5403222 33.5649306)",,,
578750449,False,,,,tertiary,False,81.54599999999999,"LINESTRING (133.5413995 33.5647891, 133.5414116 33.5648619, 133.5414606 33.5655205)",,,
"[578750449, 371671689, 578750446]",False,,,,tertiary,True,56.044,"LINESTRING (133.5413995 33.5647891, 133.5413862 33.5647092, 133.54137 33.5645036, 133.5413665 33.5644593, 133.541358 33.5643523, 133.5413497 33.564287)",,building_passage,
303246636,False,,,,unclassified,False,26.776,"LINESTRING (133.53819 33.5656544, 133.5379011 33.5656604)",,,
303246636,False,,,,unclassified,True,80.603,"LINESTRING (133.53819 33.5656544, 133.5390589 33.565619)",,,
140225574,False,,,,unclassified,False,71.722,"LINESTRING (133.53819 33.5656544, 133.5381849 33.5655887, 133.5381841 33.5655564, 133.5381562 33.5650829, 133.5381516 33.5650102)",,,
140225574,False,,,,unclassified,True,66.36,"LINESTRING (133.53819 33.5656544, 133.5381956 33.5657199, 133.5382095 33.566156, 133.5382139 33.5662508)",,,
303246636,False,,,,unclassified,True,99.221,"LINESTRING (133.5403907 33.5655586, 133.5414606 33.5655205)",,,
58515827,False,,,,unclassified,True,70.123,"LINESTRING (133.5403907 33.5655586, 133.5403806 33.5654921, 133.5403222 33.5649306)",,,
145219629,False,,,,unclassified,False,81.08399999999999,"LINESTRING (133.5403907 33.5655586, 133.5404009 33.565618, 133.5404511 33.5662017, 133.5404597 33.5662854)",,,
303246636,False,,,,unclassified,False,91.973,"LINESTRING (133.5403907 33.5655586, 133.5394958 33.565596, 133.5393998 33.5656052)",,,
"[371671689, 578750449, 578750446]",False,,,,tertiary,False,56.044,"LINESTRING (133.5413497 33.564287, 133.541358 33.5643523, 133.5413665 33.5644593, 133.54137 33.5645036, 133.5413862 33.5647092, 133.5413995 33.5647891)",,building_passage,
"[371671689, 58515862, 371671686]",False,,,,tertiary,True,62.75500000000001,"LINESTRING (133.5413497 33.564287, 133.5413378 33.5642121, 133.5413393 33.5641075, 133.5413378 33.563823, 133.5413375 33.5637942, 133.5413366 33.5637233)",,,yes
717436510,False,,,,tertiary,False,101.882,"LINESTRING (133.5413497 33.564287, 133.5412624 33.5642706, 133.5402567 33.564349)",,,
717436510,False,,,,tertiary,True,129.775,"LINESTRING (133.5413497 33.564287, 133.5414382 33.5642982, 133.541838 33.5642631, 133.5421069 33.564151, 133.5427153 33.5641473)",,,
58515836,False,,,,unclassified,False,84.356,"LINESTRING (133.5427851 33.5646999, 133.5428717 33.5653878, 133.54288 33.5654544)",,,
58515836,False,,,,unclassified,True,61.83,"LINESTRING (133.5427851 33.5646999, 133.5427173 33.5642349, 133.542716 33.5642168, 133.5427153 33.5641473)",,,
58515856,False,,,,unclassified,True,128.897,"LINESTRING (133.5427851 33.5646999, 133.5426995 33.5647069, 133.5421999 33.5647139, 133.541469 33.5647831, 133.5413995 33.5647891)",,,
461995991,False,,,,residential,True,57.649,"LINESTRING (133.5427851 33.5646999, 133.5433093 33.5646862, 133.543407 33.5646839)",,,
717436510,False,,,,tertiary,False,79.666,"LINESTRING (133.5402567 33.564349, 133.539401 33.564419)",,,
58515827,False,,,,unclassified,False,64.955,"LINESTRING (133.5402567 33.564349, 133.5402646 33.5644231, 133.5403222 33.5649306)",,,
717436510,False,,,,tertiary,True,101.882,"LINESTRING (133.5402567 33.564349, 133.5412624 33.5642706, 133.5413497 33.564287)",,,
44405145,False,4,,,tertiary,False,107.167,"LINESTRING (133.5419786 33.5711349, 133.542037 33.5711399, 133.5420573 33.5711417, 133.5430442 33.5713018, 133.5431145 33.5713154)",50,,
44405145,False,4,,,tertiary,True,111.537,"LINESTRING (133.5419786 33.5711349, 133.5418824 33.5711289, 133.5408409 33.5710918, 133.540776 33.5710895)",50,,
117914282,False,,,,residential,False,54.0,"LINESTRING (133.5419786 33.5711349, 133.5419521 33.571211, 133.5418295 33.5715659, 133.541817 33.5716015)",,,
117914282,False,,,,residential,True,55.223,"LINESTRING (133.5419786 33.5711349, 133.5420012 33.5710648, 133.542038 33.5709506, 133.5421311 33.5706548)",,,
47012294,False,4,,,tertiary,False,74.085,"LINESTRING (133.5358618 33.5660652, 133.5351547 33.5659847, 133.5350692 33.5659776)",40,,
47012294,False,4,,,tertiary,True,92.189,"LINESTRING (133.5358618 33.5660652, 133.5364109 33.5661161, 133.5366612 33.5661393, 133.5368508 33.566156)",40,,
140225573,False,,,,residential,False,31.407000000000004,"LINESTRING (133.5358618 33.5660652, 133.5358678 33.565987, 133.5358747 33.565826, 133.535878 33.5657831)",,,
