osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge,tunnel
138418918,tertiary,False,False,109.75,,,,,"LINESTRING (139.2017801 36.3115918, 139.2017221 36.3125777)",,
769078864,trunk,False,True,14.581,2,462,市役所通り,40,"LINESTRING (139.2017801 36.3115918, 139.2016177 36.3116002)",,
138441088,unclassified,False,False,151.784,,,,,"LINESTRING (139.2017801 36.3115918, 139.2017824 36.311422, 139.2017761 36.3102268)",,
138415005,tertiary,False,True,21.686,,,,,"LINESTRING (139.1978364 36.3108618, 139.1975946 36.3108701)",,
138418142,tertiary,False,False,9.234,,,,,"LINESTRING (139.1978364 36.3108618, 139.1979393 36.3108572)",,
196677693,trunk,True,False,104.18100000000001,4,462,国道462号,,"LINESTRING (139.1978364 36.3108618, 139.1978398 36.3111185, 139.1978602 36.311248, 139.1978671 36.3116427, 139.1979185 36.311792)",,
138415428,unclassified,False,True,107.585,,,,,"LINESTRING (139.2007158 36.3116469, 139.2007516 36.312614)",,
769078864,trunk,False,False,53.62,2,462,市役所通り,40,"LINESTRING (139.2007158 36.3116469, 139.201313 36.311616)",,
769078864,trunk,False,True,73.978,2,462,市役所通り,40,"LINESTRING (139.2007158 36.3116469, 139.1998916 36.311686)",,
138412102,trunk,False,True,13.283,2,462,市役所通り,40,"LINESTRING (139.1980664 36.3117839, 139.1979185 36.311792)",,
"[769078864, 769078865, 138412102]",trunk,False,False,71.074,2,462,市役所通り,40,"LINESTRING (139.1980664 36.3117839, 139.198094 36.3117825, 139.19821 36.3117765, 139.198858 36.311743)",yes,
138446028,unclassified,False,True,116.98599999999999,,,,,"LINESTRING (139.1980664 36.3117839, 139.1981564 36.3115659, 139.1982005 36.311507, 139.1984752 36.3111338, 139.1985236 36.3110586, 139.198565 36.310904, 139.19858 36.310854, 139.1985789 36.3108287)",,
769078864,trunk,False,False,14.581,2,462,市役所通り,40,"LINESTRING (139.2016177 36.3116002, 139.2017801 36.3115918)",,
769078864,trunk,False,True,27.358,2,462,市役所通り,40,"LINESTRING (139.2016177 36.3116002, 139.201313 36.311616)",,
138447703,unclassified,False,False,189.291,,,,,"LINESTRING (139.2016177 36.3116002, 139.2015141 36.3114244, 139.2012306 36.3111361, 139.2011189 36.3109897, 139.201025 36.3108033, 139.2009394 36.3101393, 139.2008913 36.3100479)",,
138418343,unclassified,False,False,26.354,,,,,"LINESTRING (139.1978144 36.3098978, 139.1975207 36.3099104)",,
196677693,trunk,True,False,107.21,4,462,国道462号,,"LINESTRING (139.1978144 36.3098978, 139.1978364 36.3108618)",,
138412102,trunk,False,False,13.283,2,462,市役所通り,40,"LINESTRING (139.1979185 36.311792, 139.1980664 36.3117839)",,
769080476,primary,False,True,170.281,3,18,市役所通り,40,"LINESTRING (139.1979185 36.311792, 139.1960223 36.311894)",,
"[138557878, 971074557, 971074558]",primary,False,True,109.19800000000001,2,14,伊勢崎深谷線,40,"LINESTRING (139.1979185 36.311792, 139.1979127 36.3119254, 139.1979139 36.3120111, 139.1979247 36.3127739)",yes,
1253814536,trunk,True,False,104.265,2,462,国道462号,,"LINESTRING (139.1979185 36.311792, 139.1979547 36.3116401, 139.1979393 36.3108572)",,
769078864,trunk,False,False,92.829,2,462,市役所通り,40,"LINESTRING (139.198858 36.311743, 139.1998916 36.311686)",,
138561384,tertiary,False,False,65.628,2,,,40,"LINESTRING (139.198858 36.311743, 139.1986549 36.3120215, 139.1985052 36.3122599)",,
207344600,tertiary,False,True,86.36699999999999,2,,,40,"LINESTRING (139.198858 36.311743, 139.1992076 36.3114073, 139.1995033 36.3111669)",,
"[769078864, 769078865, 138412102]",trunk,False,True,71.074,2,462,市役所通り,40,"LINESTRING (139.198858 36.311743, 139.19821 36.3117765, 139.198094 36.3117825, 139.1980664 36.3117839)",yes,
138415468,unclassified,False,False,58.318,,,,,"LINESTRING (139.1998916 36.311686, 139.1998754 36.3122103)",,
769078864,trunk,False,False,73.978,2,462,市役所通り,40,"LINESTRING (139.1998916 36.311686, 139.2007158 36.3116469)",,
769078864,trunk,False,True,92.829,2,462,市役所通り,40,"LINESTRING (139.1998916 36.311686, 139.198858 36.311743)",,
196677693,trunk,True,False,52.049,4,462,国道462号,,"LINESTRING (139.1977406 36.3074436, 139.1977642 36.3079113)",,
138432039,tertiary,False,True,9.23,,,,,"LINESTRING (139.1977846 36.3089343, 139.1978873 36.3089279)",,
138432039,tertiary,False,False,25.696,,,,,"LINESTRING (139.1977846 36.3089343, 139.1976831 36.3089386, 139.197543 36.3089442, 139.1974993 36.3089524)",,
196677693,trunk,True,False,107.16999999999999,4,462,国道462号,,"LINESTRING (139.1977846 36.3089343, 139.1977863 36.3090127, 139.1978144 36.3098978)",,
207344600,tertiary,False,True,3.259,2,,,40,"LINESTRING (139.2008913 36.3100479, 139.2009076 36.3100217)",,
138447703,unclassified,False,True,189.291,,,,,"LINESTRING (139.2008913 36.3100479, 139.2009394 36.3101393, 139.201025 36.3108033, 139.2011189 36.3109897, 139.2012306 36.3111361, 139.2015141 36.3114244, 139.2016177 36.3116002)",,
207344600,tertiary,False,False,56.67099999999999,2,,,40,"LINESTRING (139.2008913 36.3100479, 139.2008266 36.3101164, 139.2004494 36.3104114)",,
138431990,unclassified,False,False,61.103,,,,,"LINESTRING (139.1982206 36.3127514, 139.1989016 36.3127224)",,
138561384,tertiary,False,False,26.631,2,,,40,"LINESTRING (139.1982206 36.3127514, 139.1979247 36.3127739)",,
138561384,tertiary,False,True,60.309,2,,,40,"LINESTRING (139.1982206 36.3127514, 139.1985052 36.3122599)",,
138557878,primary,False,True,131.945,2,14,伊勢崎深谷線,40,"LINESTRING (139.1979247 36.3127739, 139.1979717 36.3139599)",,
138561384,tertiary,False,True,26.631,2,,,40,"LINESTRING (139.1979247 36.3127739, 139.1982206 36.3127514)",,
138441863,tertiary,False,False,116.11,,,,,"LINESTRING (139.1979247 36.3127739, 139.1968758 36.3128187, 139.1967532 36.3128191, 139.1966304 36.3128152)",,
"[971074558, 971074557, 138557878]",primary,False,False,109.19800000000001,2,14,伊勢崎深谷線,40,"LINESTRING (139.1979247 36.3127739, 139.1979139 36.3120111, 139.1979127 36.3119254, 139.1979185 36.311792)",yes,
196677710,residential,False,False,113.8,,,,,"LINESTRING (139.1979821 36.307377, 139.1979784 36.3073381, 139.1979333 36.3068003, 139.1979373 36.3067814, 139.1979482 36.3067678, 139.197967 36.3067602, 139.1984536 36.306733)",,
196677713,residential,False,False,49.355999999999995,,,,,"LINESTRING (139.1979821 36.307377, 139.198149 36.3073589, 139.1983388 36.3073149, 139.1984249 36.3072939, 139.1985158 36.3072718)",,
"[196677697, 196677713, 138445494]",residential,False,True,196.69700000000003,,,,,"LINESTRING (139.1979821 36.307377, 139.1979309 36.307383, 139.1976083 36.3074166, 139.1971449 36.3075343, 139.1971075 36.3075501, 139.1969455 36.3077193, 139.196849 36.307872, 139.1967543 36.3080142, 139.1966861 36.3082054, 139.1965549 36.3084799)",,yes
138441377,unclassified,False,False,79.967,,,,,"LINESTRING (139.1950832 36.3071801, 139.1945537 36.307759)",,
439630173,residential,False,False,52.827,,,,,"LINESTRING (139.1950832 36.3071801, 139.194615 36.3068914)",,
138419546,tertiary,False,False,6.807,,,,,"LINESTRING (139.2016505 36.3068722, 139.2015798 36.3068946)",,
138419546,tertiary,False,True,6.807,,,,,"LINESTRING (139.2015798 36.3068946, 139.2016505 36.3068722)",,
138443508,residential,False,False,36.08,,,,,"LINESTRING (139.2015798 36.3068946, 139.2011868 36.306824)",,
138438673,tertiary,False,False,76.035,,,,,"LINESTRING (139.2015798 36.3068946, 139.2014449 36.3069605, 139.2013571 36.306994, 139.2012343 36.3070323, 139.2007886 36.3071302)",,
439630173,residential,False,True,52.827,,,,,"LINESTRING (139.194615 36.3068914, 139.1950832 36.3071801)",,
138441566,unclassified,False,True,89.384,,,,,"LINESTRING (139.194615 36.3068914, 139.1940764 36.3075108, 139.1940464 36.3075517)",,
138433555,unclassified,False,False,82.806,,,,,"LINESTRING (139.2007886 36.3071302, 139.2008145 36.3078746)",,
138438673,tertiary,False,False,115.229,,,,,"LINESTRING (139.2007886 36.3071302, 139.199595 36.3075158)",,
138438673,tertiary,False,True,76.035,,,,,"LINESTRING (139.2007886 36.3071302, 139.2012343 36.3070323, 139.2013571 36.306994, 139.2014449 36.3069605, 139.2015798 36.3068946)",,
138432535,residential,False,True,60.202,,,,,"LINESTRING (139.1985158 36.3072718, 139.1985055 36.3072325, 139.1984536 36.306733)",,
196677713,residential,False,False,54.182,,,,,"LINESTRING (139.1985158 36.3072718, 139.1986976 36.3072253, 139.1988906 36.307137, 139.1989371 36.3071097, 139.1990457 36.3070458)",,
196677713,residential,False,True,49.355999999999995,,,,,"LINESTRING (139.1985158 36.3072718, 139.1984249 36.3072939, 139.1983388 36.3073149, 139.198149 36.3073589, 139.1979821 36.307377)",,
138419061,unclassified,False,False,47.177,,,,,"LINESTRING (139.199595 36.3075158, 139.1996622 36.3079366)",,
138438673,tertiary,False,False,25.306,,,,,"LINESTRING (139.199595 36.3075158, 139.19934 36.3076136)",,
138438673,tertiary,False,True,115.229,,,,,"LINESTRING (139.199595 36.3075158, 139.2007886 36.3071302)",,
138441566,unclassified,False,False,89.384,,,,,"LINESTRING (139.1940464 36.3075517, 139.1940764 36.3075108, 139.194615 36.3068914)",,
138441566,unclassified,False,True,122.002,,,,,"LINESTRING (139.1940464 36.3075517, 139.1939986 36.3076184, 139.1937526 36.3079371, 139.1935218 36.3082498, 139.1935109 36.3082681, 139.1935065 36.3082853, 139.1935168 36.3083065, 139.1935435 36.308318, 139.1935817 36.3083205, 139.1937856 36.3083044)",,
478448779,residential,False,False,50.973,,,,,"LINESTRING (139.1940464 36.3075517, 139.1940953 36.3075694, 139.1945537 36.307759)",,
138441377,unclassified,False,False,41.575,,,,,"LINESTRING (139.1945537 36.307759, 139.1944166 36.3081162)",,
138441377,unclassified,False,True,79.967,,,,,"LINESTRING (139.1945537 36.307759, 139.1950832 36.3071801)",,
478448779,residential,False,True,50.973,,,,,"LINESTRING (139.1945537 36.307759, 139.1940953 36.3075694, 139.1940464 36.3075517)",,
138433555,unclassified,False,True,82.806,,,,,"LINESTRING (139.2008145 36.3078746, 139.2007886 36.3071302)",,
138443862,unclassified,False,False,103.483,,,,,"LINESTRING (139.2008145 36.3078746, 139.1996622 36.3079366)",,
