osmid,lanes,highway,oneway,reversed,length,geometry,bridge,width,name,ref,tunnel
114256801,,tertiary,False,True,189.30499999999998,"LINESTRING (137.2416549 35.8095478, 137.2415951 35.8094625, 137.2415838 35.809431, 137.2415858 35.8093766, 137.2415955 35.8093247, 137.2416186 35.8092749, 137.2416738 35.8092155, 137.241859 35.8090557, 137.242019 35.8089187, 137.2421358 35.8088303, 137.2423396 35.8086951, 137.2425297 35.8085634, 137.2428771 35.8083037)",,,,,
114268065,,unclassified,False,True,47.548,"LINESTRING (137.2416549 35.8095478, 137.2417682 35.809686, 137.2419561 35.8098987)",,,,,
56446046,,unclassified,False,False,23.993,"LINESTRING (137.2466196 35.8081459, 137.2468382 35.8082689)",,,,,
114255657,,unclassified,True,False,93.855,"LINESTRING (137.2466196 35.8081459, 137.2465011 35.8081423, 137.2464439 35.8082254, 137.2464002 35.8082883, 137.2461623 35.8087213, 137.2461263 35.8088237)",,,,,
114272846,,unclassified,False,False,182.75900000000001,"LINESTRING (137.2466196 35.8081459, 137.24657 35.8080514, 137.2464739 35.807985, 137.2459855 35.8076329, 137.2457711 35.8075456, 137.2456649 35.8074625, 137.24545 35.8072022, 137.2452707 35.8069617)",,,,,
56446046,,unclassified,False,False,10.793,"LINESTRING (137.2472486 35.808445, 137.2473562 35.8084875)",,,,,
56446046,,unclassified,False,True,42.062,"LINESTRING (137.2472486 35.808445, 137.2470273 35.8083298, 137.2468382 35.8082689)",,,,,
56446046,,unclassified,False,True,10.793,"LINESTRING (137.2473562 35.8084875, 137.2472486 35.808445)",,,,,
100012146,,unclassified,False,True,158.75300000000001,"LINESTRING (137.2441373 35.8089313, 137.2441249 35.8089618, 137.2440745 35.8090852, 137.2440191 35.8092351, 137.2439948 35.8092656, 137.2439513 35.8092984, 137.2439099 35.8093075, 137.2438732 35.8093081, 137.2437711 35.8092924, 137.2435312 35.8092486, 137.2434549 35.8092498, 137.2434257 35.8092502, 137.2433607 35.8092491, 137.2432804 35.8092477, 137.2431935 35.8092418, 137.2431374 35.809238, 137.2430624 35.8092259, 137.2430177 35.8092146, 137.2429819 35.809202, 137.2429456 35.8091848, 137.2428601 35.809125, 137.2427961 35.8090946, 137.2427507 35.8090814)",,,,,
100012158,1,unclassified,True,False,197.639,"LINESTRING (137.2441373 35.8089313, 137.2443912 35.8090373, 137.2445381 35.8091066, 137.2446657 35.8091666, 137.2447654 35.8092012, 137.2449331 35.8092248, 137.2451456 35.8092503, 137.2453059 35.8092661, 137.2454973 35.8092714, 137.2456483 35.809273, 137.2458534 35.8092868, 137.2459858 35.8093163, 137.2460697 35.809344, 137.2461535 35.809375, 137.2462182 35.8093828)",,4,,,
"[114258945, 114260524, 114264647]",2,unclassified,False,"[False, True]",26.695,"LINESTRING (137.2441373 35.8089313, 137.2441399 35.808892, 137.2441524 35.8087282, 137.2441457 35.808692)",yes,6,阿多野橋,,
"[114272444, 764037886]",,"['unclassified', 'tertiary']",False,False,44.784,"LINESTRING (137.2462182 35.8093828, 137.2465944 35.8091978, 137.2466398 35.8091703)",yes,"['5', '6']",井口橋,,
100012146,,unclassified,False,False,158.75300000000001,"LINESTRING (137.2427507 35.8090814, 137.2427961 35.8090946, 137.2428601 35.809125, 137.2429456 35.8091848, 137.2429819 35.809202, 137.2430177 35.8092146, 137.2430624 35.8092259, 137.2431374 35.809238, 137.2431935 35.8092418, 137.2432804 35.8092477, 137.2433607 35.8092491, 137.2434257 35.8092502, 137.2434549 35.8092498, 137.2435312 35.8092486, 137.2437711 35.8092924, 137.2438732 35.8093081, 137.2439099 35.8093075, 137.2439513 35.8092984, 137.2439948 35.8092656, 137.2440191 35.8092351, 137.2440745 35.8090852, 137.2441249 35.8089618, 137.2441373 35.8089313)",,,,,
100012146,,unclassified,False,True,113.75300000000001,"LINESTRING (137.2427507 35.8090814, 137.24271 35.8090769, 137.2426324 35.8090783, 137.2425383 35.809099, 137.2424173 35.8091463, 137.2423534 35.8091883, 137.2422795 35.8092277, 137.2421942 35.8092826, 137.2420958 35.8093416, 137.2418553 35.8094522, 137.2416549 35.8095478)",,,,,
114273901,,unclassified,False,False,119.33300000000001,"LINESTRING (137.2427507 35.8090814, 137.242772 35.8091841, 137.242806 35.8092937, 137.2428246 35.8093661, 137.2428303 35.8094315, 137.2427855 35.8094961, 137.2426426 35.8095332, 137.2425505 35.8095789, 137.2425315 35.8096194, 137.2425162 35.8096666, 137.242494 35.8097051, 137.2424092 35.8097703, 137.2422738 35.8098758, 137.2422383 35.8099185)",,,,,
114271978,,unclassified,False,False,25.542,"LINESTRING (137.2422383 35.8099185, 137.2420873 35.8099079, 137.2419561 35.8098987)",,,,,
114273901,,unclassified,False,True,119.33300000000001,"LINESTRING (137.2422383 35.8099185, 137.2422738 35.8098758, 137.2424092 35.8097703, 137.242494 35.8097051, 137.2425162 35.8096666, 137.2425315 35.8096194, 137.2425505 35.8095789, 137.2426426 35.8095332, 137.2427855 35.8094961, 137.2428303 35.8094315, 137.2428246 35.8093661, 137.242806 35.8092937, 137.242772 35.8091841, 137.2427507 35.8090814)",,,,,
26832768,,tertiary,False,False,435.379,"LINESTRING (137.2392227 35.8106933, 137.2394326 35.8104905, 137.2396143 35.8103763, 137.2397462 35.8103179, 137.2398974 35.8102221, 137.2400026 35.8101356, 137.2411844 35.8092409, 137.241412 35.8090063, 137.2417272 35.8085818, 137.242138 35.8080432, 137.2423753 35.807779)",,,,,
114261783,,unclassified,False,True,87.767,"LINESTRING (137.2392227 35.8106933, 137.2393237 35.8107132, 137.2394142 35.8107509, 137.2395351 35.8107456, 137.2396248 35.8107225, 137.2397032 35.8106933, 137.2397449 35.810655, 137.2397978 35.810633, 137.2398724 35.8106253, 137.2399755 35.8106145, 137.2400912 35.8106181, 137.2401399 35.81062)",,,,,
114260772,,unclassified,False,True,130.355,"LINESTRING (137.245388 35.8029432, 137.2444392 35.8038276)",,,,,
114269126,,secondary,False,False,64.539,"LINESTRING (137.245388 35.8029432, 137.2459283 35.8033238)",,,乗政下呂停車場線,440,
114269126,,secondary,False,True,128.122,"LINESTRING (137.245388 35.8029432, 137.2443254 35.8021784)",,,乗政下呂停車場線,440,
114271140,,unclassified,False,False,124.098,"LINESTRING (137.245388 35.8029432, 137.2463035 35.80211)",,,,,
114258144,,unclassified,False,True,200.367,"LINESTRING (137.2434711 35.8031239, 137.2433832 35.8034114, 137.2432743 35.8039269, 137.2432578 35.8040633, 137.2434067 35.8049003)",,,,,
114264466,,unclassified,False,False,117.994,"LINESTRING (137.2434711 35.8031239, 137.2437608 35.8032642, 137.2444392 35.8038276)",,,,,
114269300,,unclassified,False,False,131.01600000000002,"LINESTRING (137.2434711 35.8031239, 137.243497 35.8030531, 137.2437244 35.8027749, 137.2439556 35.8025289, 137.2443254 35.8021784)",,,,,
114260524,,unclassified,False,False,4.92,"LINESTRING (137.2441457 35.808692, 137.2441399 35.808648)",,6,,,
114257142,1,unclassified,True,False,119.44200000000001,"LINESTRING (137.2441457 35.808692, 137.2438866 35.8086433, 137.2437336 35.8085789, 137.2435597 35.8084989, 137.2433866 35.808397, 137.2432532 35.80829, 137.2430877 35.8081021)",,4,,,
"[114258945, 114260524, 114264647]",2,unclassified,False,"[False, True]",26.695,"LINESTRING (137.2441457 35.808692, 137.2441524 35.8087282, 137.2441399 35.808892, 137.2441373 35.8089313)",yes,6,阿多野橋,,
114267724,,tertiary,False,False,66.082,"LINESTRING (137.2380774 35.8090182, 137.2385365 35.808555)",,,,,
114256528,,unclassified,False,True,187.668,"LINESTRING (137.2380774 35.8090182, 137.2381695 35.8091352, 137.2382544 35.8092247, 137.2387996 35.8089258, 137.2392806 35.808603, 137.2396033 35.8083058)",,,,,
114259432,,unclassified,False,False,221.37900000000002,"LINESTRING (137.2461263 35.8088237, 137.2460061 35.808826, 137.245927 35.8088204, 137.2458753 35.8087975, 137.2457975 35.8087518, 137.2457393 35.8086842, 137.2456978 35.8086307, 137.2455959 35.8085811, 137.2455127 35.8085082, 137.2454923 35.8084706, 137.245437 35.8083518, 137.2453769 35.8082466, 137.2453796 35.808208, 137.2454172 35.8081652, 137.245457 35.8080858, 137.2454677 35.8079986, 137.2454079 35.8079025, 137.2453561 35.8077684, 137.2452776 35.8075264, 137.2452555 35.8074024, 137.2450675 35.8072895)",,4,,,
114272580,,unclassified,False,False,60.56,"LINESTRING (137.2461263 35.8088237, 137.2462412 35.8088827, 137.2464459 35.8090058, 137.2465603 35.8090978, 137.2466398 35.8091703)",,4,,,
764037887,,unclassified,True,False,58.611000000000004,"LINESTRING (137.2461263 35.8088237, 137.2460594 35.808937, 137.2460179 35.8089691, 137.2459515 35.8089964, 137.2458126 35.8090139, 137.2455912 35.8090334)",,4,,,
114267808,1,unclassified,True,False,96.19200000000001,"LINESTRING (137.2466398 35.8091703, 137.2464547 35.8091629, 137.2461757 35.8091063, 137.2460148 35.8090672, 137.2457845 35.8090438, 137.2455912 35.8090334)",,4,,,
114270008,,unclassified,True,False,104.67699999999999,"LINESTRING (137.2466398 35.8091703, 137.2466849 35.809156, 137.2467403 35.8091379, 137.2468043 35.8091139, 137.2469699 35.8089736, 137.2470647 35.8088943, 137.2471786 35.8087838, 137.2472299 35.8086845, 137.247245 35.8085599, 137.2472486 35.808445)",,,,,
114272580,,unclassified,False,True,60.56,"LINESTRING (137.2466398 35.8091703, 137.2465603 35.8090978, 137.2464459 35.8090058, 137.2462412 35.8088827, 137.2461263 35.8088237)",,4,,,
677431391,,unclassified,False,False,232.87199999999999,"LINESTRING (137.2466398 35.8091703, 137.2466833 35.8092056, 137.2467183 35.8092335, 137.2468782 35.8093622, 137.2470088 35.8094942, 137.2470756 35.8095642, 137.2471198 35.8096233, 137.2471537 35.8096586, 137.2472046 35.8096953, 137.2472459 35.8097132, 137.2472859 35.8097267, 137.2475219 35.809793, 137.2475794 35.809811, 137.2477537 35.8098596, 137.2478541 35.8099008, 137.2481612 35.8100485, 137.2483711 35.8101531, 137.2485325 35.8102275, 137.2486631 35.8102236, 137.2486969 35.8102224, 137.248765 35.8102193)",,,,,
"[114272444, 764037886]",,"['unclassified', 'tertiary']",False,True,44.784,"LINESTRING (137.2466398 35.8091703, 137.2465944 35.8091978, 137.2462182 35.8093828)",yes,"['5', '6']",井口橋,,
114260524,,unclassified,False,True,4.92,"LINESTRING (137.2441399 35.808648, 137.2441457 35.808692)",,6,,,
114256714,,unclassified,False,False,144.21900000000002,"LINESTRING (137.2441399 35.808648, 137.2440884 35.8085334, 137.2440628 35.8085065, 137.2439834 35.8084457, 137.243801 35.8083554, 137.2436235 35.8082357, 137.2435498 35.8081285, 137.243505 35.8080602, 137.2434652 35.807988, 137.2434215 35.8078788, 137.2434027 35.8078078, 137.2433984 35.8077249, 137.2433685 35.8075846)",,5,,,
114267515,,unclassified,False,False,176.99599999999998,"LINESTRING (137.2441399 35.808648, 137.2441971 35.8085923, 137.2442364 35.8085423, 137.2443314 35.8084708, 137.244422 35.8083616, 137.2445623 35.8080404, 137.2446348 35.8077153, 137.2449869 35.8073572, 137.2450675 35.8072895)",,5,,,
114257866,,unclassified,False,True,51.041,"LINESTRING (137.2396033 35.8083058, 137.2391407 35.8080413)",,,,,
114256528,,unclassified,False,False,187.668,"LINESTRING (137.2396033 35.8083058, 137.2392806 35.808603, 137.2387996 35.8089258, 137.2382544 35.8092247, 137.2381695 35.8091352, 137.2380774 35.8090182)",,,,,
"[114271648, 114257778]",,unclassified,False,"[False, True]",203.646,"LINESTRING (137.2396033 35.8083058, 137.2398949 35.808, 137.240074 35.8077741, 137.2405705 35.8071407, 137.2405753 35.8071051, 137.240535 35.8070595, 137.2403795 35.8069681, 137.2402655 35.8068159)",,5,,,
114256068,,unclassified,False,True,79.959,"LINESTRING (137.2404698 35.8060917, 137.2401698 35.8066625, 137.2401204 35.8067526)",,7,,,
114255870,1,unclassified,True,False,138.94,"LINESTRING (137.2455912 35.8090334, 137.2453239 35.8090404, 137.2450622 35.8090326, 137.244912 35.8090025, 137.2447944 35.8089563, 137.2443376 35.808775, 137.2441457 35.808692)",,4,,,
828303998,,primary,False,False,126.56300000000002,"LINESTRING (137.2385561 35.806435, 137.238732 35.806141, 137.2388881 35.8059108, 137.2390567 35.8056951, 137.2392272 35.8055202, 137.2392813 35.8054652)",,,下呂小坂線,88,
114256801,,tertiary,False,True,184.964,"LINESTRING (137.2401399 35.81062, 137.2403834 35.8102612, 137.2416549 35.8095478)",,,,,
114261783,,unclassified,False,False,87.76700000000001,"LINESTRING (137.2401399 35.81062, 137.2400912 35.8106181, 137.2399755 35.8106145, 137.2398724 35.8106253, 137.2397978 35.810633, 137.2397449 35.810655, 137.2397032 35.8106933, 137.2396248 35.8107225, 137.2395351 35.8107456, 137.2394142 35.8107509, 137.2393237 35.8107132, 137.2392227 35.8106933)",,,,,
114257408,,unclassified,False,False,63.676,"LINESTRING (137.2444016 35.8055251, 137.2438458 35.8051719)",,,,,
114268054,,unclassified,False,False,142.635,"LINESTRING (137.2444016 35.8055251, 137.2454765 35.8045841)",,,,,
"[114260593, 114267286]",,unclassified,False,True,304.714,"LINESTRING (137.2444016 35.8055251, 137.244671 35.8056794, 137.2447687 35.8057271, 137.2448875 35.8057468, 137.2450101 35.8057184, 137.2451474 35.805659, 137.2452946 35.8055942, 137.2453986 35.8056031, 137.2454774 35.8056387, 137.2455256 35.8056722, 137.245508 35.8057306, 137.2454469 35.8057712, 137.245323 35.805755, 137.2451983 35.8057539, 137.2450638 35.8058313, 137.2449949 35.8059384, 137.2449298 35.8060662, 137.2449025 35.8062509, 137.2448996 35.8064353, 137.2449463 35.8065943, 137.2450257 35.8067068, 137.2451092 35.8068083, 137.2452707 35.8069617)",,,,,
114261296,,unclassified,False,False,94.82,"LINESTRING (137.2382731 35.8075597, 137.2389895 35.8079629, 137.2391407 35.8080413)",,,,,
"[114272242, 114271199]",,unclassified,False,True,230.805,"LINESTRING (137.2382731 35.8075597, 137.2383836 35.8074447, 137.238486 35.8073474, 137.2385384 35.8073084, 137.2386351 35.8072019, 137.2387586 35.8070772, 137.238878 35.8069325, 137.2389761 35.8068363, 137.2391858 35.806638, 137.239369 35.8064752, 137.2394838 35.8065149, 137.2395146 35.8065211, 137.239581 35.8065335, 137.2396934 35.8065923, 137.2400838 35.8068039)",,,,,
114257408,,unclassified,False,True,63.676,"LINESTRING (137.2438458 35.8051719, 137.2444016 35.8055251)",,,,,
114258087,,tertiary,False,False,146.678,"LINESTRING (137.2438458 35.8051719, 137.2449382 35.8041946)",,6,,,
114258087,,tertiary,False,True,68.604,"LINESTRING (137.2438458 35.8051719, 137.2434335 35.8056904)",,6,,,
114258087,,tertiary,False,False,68.604,"LINESTRING (137.2434335 35.8056904, 137.2438458 35.8051719)",,6,,,
114256821,,unclassified,False,False,88.548,"LINESTRING (137.2434335 35.8056904, 137.2433788 35.8055242, 137.2434067 35.8049003)",,,,,
114258087,,tertiary,False,True,209.91000000000003,"LINESTRING (137.2434335 35.8056904, 137.2433156 35.8058048, 137.2432005 35.8059747, 137.2431353 35.8061737, 137.2430677 35.8064218, 137.2430067 35.8066229, 137.2429408 35.8068377, 137.2428342 35.8070978, 137.2427248 35.8072639, 137.2426133 35.8074355)",,6,,,
114262569,,unclassified,False,False,210.856,"LINESTRING (137.2434335 35.8056904, 137.2434428 35.805827, 137.2434358 35.8061768, 137.2434282 35.8069345, 137.2433685 35.8075846)",,,,,
114263692,,unclassified,False,True,81.705,"LINESTRING (137.2487263 35.8025959, 137.2479356 35.8022372)",,,,,
114258087,,tertiary,False,True,131.713,"LINESTRING (137.2459283 35.8033238, 137.2449382 35.8041946)",,6,,,
114268186,,unclassified,False,True,58.969,"LINESTRING (137.2459283 35.8033238, 137.2464165 35.8036766)",,,,,
114269126,,secondary,False,True,64.539,"LINESTRING (137.2459283 35.8033238, 137.245388 35.8029432)",,,乗政下呂停車場線,440,
548340073,,secondary,False,False,125.421,"LINESTRING (137.2459283 35.8033238, 137.2468328 35.802467)",,,乗政下呂停車場線,440,
114257729,,unclassified,False,False,40.797,"LINESTRING (137.2450675 35.8072895, 137.2452707 35.8069617)",,5,,,
114259432,,unclassified,False,True,221.37900000000008,"LINESTRING (137.2450675 35.8072895, 137.2452555 35.8074024, 137.2452776 35.8075264, 137.2453561 35.8077684, 137.2454079 35.8079025, 137.2454677 35.8079986, 137.245457 35.8080858, 137.2454172 35.8081652, 137.2453796 35.808208, 137.2453769 35.8082466, 137.245437 35.8083518, 137.2454923 35.8084706, 137.2455127 35.8085082, 137.2455959 35.8085811, 137.2456978 35.8086307, 137.2457393 35.8086842, 137.2457975 35.8087518, 137.2458753 35.8087975, 137.245927 35.8088204, 137.2460061 35.808826, 137.2461263 35.8088237)",,4,,,
114267515,,unclassified,False,True,176.99599999999995,"LINESTRING (137.2450675 35.8072895, 137.2449869 35.8073572, 137.2446348 35.8077153, 137.2445623 35.8080404, 137.244422 35.8083616, 137.2443314 35.8084708, 137.2442364 35.8085423, 137.2441971 35.8085923, 137.2441399 35.808648)",,5,,,
114267724,,tertiary,False,True,66.082,"LINESTRING (137.2385365 35.808555, 137.2380774 35.8090182)",,,,,
114270292,,tertiary,False,True,78.94,"LINESTRING (137.2385365 35.808555, 137.2389059 35.8082412, 137.2391407 35.8080413)",,,,,
114255618,,tertiary,False,False,6.59,"LINESTRING (137.2400838 35.8068039, 137.2401204 35.8067526)",,7,,,
"[114255572, 114260422]",,tertiary,False,True,161.868,"LINESTRING (137.2400838 35.8068039, 137.240035 35.8068821, 137.2397733 35.807249, 137.2395814 35.8075102, 137.2391407 35.8080413)",,,,,
"[114272242, 114271199]",,unclassified,False,False,230.80499999999995,"LINESTRING (137.2400838 35.8068039, 137.2396934 35.8065923, 137.239581 35.8065335, 137.2395146 35.8065211, 137.2394838 35.8065149, 137.239369 35.8064752, 137.2391858 35.806638, 137.2389761 35.8068363, 137.238878 35.8069325, 137.2387586 35.8070772, 137.2386351 35.8072019, 137.2385384 35.8073084, 137.238486 35.8073474, 137.2383836 35.8074447, 137.2382731 35.8075597)",,,,,
114255634,,unclassified,False,True,63.74,"LINESTRING (137.2430877 35.8081021, 137.2432285 35.8079219, 137.243287 35.8078402, 137.243331 35.8077545, 137.2433685 35.8075846)",,6,,,
114267240,,unclassified,False,True,85.744,"LINESTRING (137.2430877 35.8081021, 137.2429249 35.8079154, 137.2428291 35.8077765, 137.2426133 35.8074355)",,4,,,
"[114264112, 764327798, 114268383]","['2', '3']",unclassified,False,True,29.424,"LINESTRING (137.2430877 35.8081021, 137.2430623 35.8081261, 137.2428994 35.8082749, 137.2428771 35.8083037)",yes,10,,,
114255634,,unclassified,False,False,63.739999999999995,"LINESTRING (137.2433685 35.8075846, 137.243331 35.8077545, 137.243287 35.8078402, 137.2432285 35.8079219, 137.2430877 35.8081021)",,6,,,
114256714,,unclassified,False,True,144.21899999999997,"LINESTRING (137.2433685 35.8075846, 137.2433984 35.8077249, 137.2434027 35.8078078, 137.2434215 35.8078788, 137.2434652 35.807988, 137.243505 35.8080602, 137.2435498 35.8081285, 137.2436235 35.8082357, 137.243801 35.8083554, 137.2439834 35.8084457, 137.2440628 35.8085065, 137.2440884 35.8085334, 137.2441399 35.808648)",,5,,,
114262569,,unclassified,False,True,210.856,"LINESTRING (137.2433685 35.8075846, 137.2434282 35.8069345, 137.2434358 35.8061768, 137.2434428 35.805827, 137.2434335 35.8056904)",,,,,
114263692,,unclassified,False,False,81.705,"LINESTRING (137.2479356 35.8022372, 137.2487263 35.8025959)",,,,,
114268992,,unclassified,False,True,85.20700000000001,"LINESTRING (137.2479356 35.8022372, 137.247724 35.802444, 137.2473261 35.8028227)",,,,,
114256821,,unclassified,False,True,88.548,"LINESTRING (137.2434067 35.8049003, 137.2433788 35.8055242, 137.2434335 35.8056904)",,,,,
114258144,,unclassified,False,False,200.36700000000002,"LINESTRING (137.2434067 35.8049003, 137.2432578 35.8040633, 137.2432743 35.8039269, 137.2433832 35.8034114, 137.2434711 35.8031239)",,,,,
114260831,,unclassified,False,True,151.733,"LINESTRING (137.2434067 35.8049003, 137.2436308 35.8046465, 137.2438233 35.8043907, 137.2444392 35.8038276)",,,,,
114255618,,tertiary,False,True,6.59,"LINESTRING (137.2401204 35.8067526, 137.2400838 35.8068039)",,7,,,
114258047,2,tertiary,False,False,14.858,"LINESTRING (137.2401204 35.8067526, 137.2402655 35.8068159)",,,,,
114256068,,unclassified,False,False,79.959,"LINESTRING (137.2401204 35.8067526, 137.2401698 35.8066625, 137.2404698 35.8060917)",,7,,,
"[114261380, 371191540, 371191541]",2,tertiary,False,True,200.767,"LINESTRING (137.2401204 35.8067526, 137.2393941 35.8063703, 137.2392784 35.8062981, 137.2390947 35.8061809, 137.2390241 35.8060816, 137.2389995 35.8060207, 137.2389958 35.8059669, 137.2390189 35.8058758, 137.2390612 35.8058079, 137.239114 35.8057359, 137.2391515 35.8056998, 137.2391886 35.8056575, 137.2392238 35.8056192, 137.2392422 35.8055976, 137.2392542 35.8055777, 137.2392813 35.8054652)",,,,,yes
114257934,,unclassified,False,False,62.084,"LINESTRING (137.2463035 35.80211, 137.2468328 35.802467)",,,,,
114271140,,unclassified,False,True,124.098,"LINESTRING (137.2463035 35.80211, 137.245388 35.8029432)",,,,,
114267247,,unclassified,False,False,59.527,"LINESTRING (137.2473261 35.8028227, 137.2468328 35.802467)",,,,,
"[114272325, 114255759]",,unclassified,False,"[False, True]",125.66300000000001,"LINESTRING (137.2473261 35.8028227, 137.24715 35.803002, 137.24699 35.80316, 137.246777 35.803383, 137.2464165 35.8036766)",,,,,
114268992,,unclassified,False,False,85.20700000000001,"LINESTRING (137.2473261 35.8028227, 137.247724 35.802444, 137.2479356 35.8022372)",,,,,
114258087,,tertiary,False,False,131.713,"LINESTRING (137.2449382 35.8041946, 137.2459283 35.8033238)",,6,,,
114258087,,tertiary,False,True,146.678,"LINESTRING (137.2449382 35.8041946, 137.2438458 35.8051719)",,6,,,
114264501,,unclassified,False,True,60.749,"LINESTRING (137.2449382 35.8041946, 137.2444392 35.8038276)",,,,,
114269054,,unclassified,False,False,65.057,"LINESTRING (137.2449382 35.8041946, 137.2454765 35.8045841)",,,,,
114269380,,unclassified,False,False,68.068,"LINESTRING (137.2475415 35.8048115, 137.246825 35.804619)",,,,,
"[114272535, 114270255]",,unclassified,False,True,206.26999999999998,"LINESTRING (137.2475415 35.8048115, 137.2469564 35.805859, 137.2467148 35.8059263, 137.2465263 35.8060826, 137.2463405 35.8063177)",,,,,
114257934,,unclassified,False,True,62.084,"LINESTRING (137.2468328 35.802467, 137.2463035 35.80211)",,,,,
114267247,,unclassified,False,True,59.527,"LINESTRING (137.2468328 35.802467, 137.2473261 35.8028227)",,,,,
548340073,,secondary,False,True,125.421,"LINESTRING (137.2468328 35.802467, 137.2459283 35.8033238)",,,乗政下呂停車場線,440,
114257729,,unclassified,False,True,40.797,"LINESTRING (137.2452707 35.8069617, 137.2450675 35.8072895)",,5,,,
114256235,,unclassified,False,True,109.83,"LINESTRING (137.2452707 35.8069617, 137.2453475 35.8068103, 137.2455196 35.8065524, 137.2457088 35.8063751, 137.2460425 35.8062545)",,,,,
"[114260593, 114267286]",,unclassified,False,False,304.714,"LINESTRING (137.2452707 35.8069617, 137.2451092 35.8068083, 137.2450257 35.8067068, 137.2449463 35.8065943, 137.2448996 35.8064353, 137.2449025 35.8062509, 137.2449298 35.8060662, 137.2449949 35.8059384, 137.2450638 35.8058313, 137.2451983 35.8057539, 137.245323 35.805755, 137.2454469 35.8057712, 137.245508 35.8057306, 137.2455256 35.8056722, 137.2454774 35.8056387, 137.2453986 35.8056031, 137.2452946 35.8055942, 137.2451474 35.805659, 137.2450101 35.8057184, 137.2448875 35.8057468, 137.2447687 35.8057271, 137.244671 35.8056794, 137.2444016 35.8055251)",,,,,
114272846,,unclassified,False,True,182.759,"LINESTRING (137.2452707 35.8069617, 137.24545 35.8072022, 137.2456649 35.8074625, 137.2457711 35.8075456, 137.2459855 35.8076329, 137.2464739 35.807985, 137.24657 35.8080514, 137.2466196 35.8081459)",,,,,
114258087,,tertiary,False,False,209.91000000000005,"LINESTRING (137.2426133 35.8074355, 137.2427248 35.8072639, 137.2428342 35.8070978, 137.2429408 35.8068377, 137.2430067 35.8066229, 137.2430677 35.8064218, 137.2431353 35.8061737, 137.2432005 35.8059747, 137.2433156 35.8058048, 137.2434335 35.8056904)",,6,,,
114267240,,unclassified,False,False,85.744,"LINESTRING (137.2426133 35.8074355, 137.2428291 35.8077765, 137.2429249 35.8079154, 137.2430877 35.8081021)",,4,,,
"[764037888, 114256332, 550665639]",2,tertiary,False,True,43.851,"LINESTRING (137.2426133 35.8074355, 137.2425622 35.8074979, 137.2424325 35.8077005, 137.2423753 35.807779)",yes,6,,,
