osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,bridge,tunnel,width
296013820,secondary,True,False,24.864,"LINESTRING (139.7326258 35.6035268, 139.732785 35.6035546, 139.7328887 35.6035894)",2,池上通り,40,421,,,
646430659,unclassified,True,False,18.214000000000002,"LINESTRING (139.7326258 35.6035268, 139.7326117 35.6034157, 139.7326064 35.6033893, 139.7325956 35.6033655)",1,,,,,,
1073048441,tertiary,False,False,19.882,"LINESTRING (139.7326258 35.6035268, 139.7326659 35.6036381, 139.7326763 35.6036688, 139.7326848 35.603699)",2,,30,,,,
1073048442,tertiary,False,True,35.022999999999996,"LINESTRING (139.7326258 35.6035268, 139.7325615 35.6035584, 139.7324943 35.6035842, 139.7324686 35.6035904, 139.7322663 35.6036395)",3,,40,,,,
416906886,tertiary,False,False,5.208,"LINESTRING (139.7308403 35.6038455, 139.7308978 35.6038483)",2,,40,,,,
229858704,tertiary,False,True,71.741,"LINESTRING (139.7308403 35.6038455, 139.7307581 35.6038379, 139.7303969 35.6038106, 139.7301153 35.6037867, 139.7300507 35.6037815)",2,,40,,,,
46492247,secondary,True,False,25.107,"LINESTRING (139.7325022 35.6033246, 139.7326258 35.6035268)",2,池上通り,40,421,,,
164285884,tertiary,False,True,24.616,"LINESTRING (139.7344956 35.6044773, 139.7345259 35.6046973)",,,,,,,
295461982,tertiary,True,False,52.216,"LINESTRING (139.7344956 35.6044773, 139.7345071 35.6043569, 139.7344921 35.6042466, 139.7344621 35.60401)",,,,,,,
295461984,secondary_link,True,False,28.474999999999998,"LINESTRING (139.734275 35.6041523, 139.7343126 35.6041518, 139.7343496 35.6041394, 139.7343797 35.604122, 139.7344059 35.6040904, 139.7344134 35.6040583, 139.7344121 35.6040254, 139.7343976 35.6039997, 139.7343728 35.6039762)",1,,,,,,
1028561937,tertiary,True,False,43.071,"LINESTRING (139.734275 35.6041523, 139.7343327 35.604185, 139.7343648 35.6042127, 139.7343971 35.6042401, 139.7344487 35.6043022, 139.7344956 35.6044773)",,,,,,,
296013823,tertiary,True,False,19.694,"LINESTRING (139.7332621 35.6053031, 139.7333261 35.6054724)",1,,30,,,,
"[109046608, 646395038]",tertiary,True,False,14.969999999999999,"LINESTRING (139.7341725 35.6061417, 139.7341739 35.6061998, 139.7341745 35.6062189, 139.7341751 35.6062763)",,,,,,,
114259213,residential,False,True,23.044,"LINESTRING (139.7331247 35.6045645, 139.7333319 35.6044438)",,,,,,,
114259213,residential,False,False,49.035999999999994,"LINESTRING (139.7331247 35.6045645, 139.733073 35.6045827, 139.7326587 35.604687, 139.7326112 35.6047049)",,,,,,,
296013823,tertiary,True,False,38.001,"LINESTRING (139.7331247 35.6045645, 139.7331563 35.6046913, 139.7331621 35.6047286, 139.7331752 35.6048476, 139.7331823 35.6049026)",1,,30,,,,
109046090,tertiary_link,True,False,7.534000000000001,"LINESTRING (139.7341814 35.606438, 139.7342233 35.6064299, 139.7342609 35.6064182)",,,,,,,
"[646383341, 646383342, 646383343, 646369274, 646369276]",tertiary,True,False,73.05,"LINESTRING (139.7341814 35.606438, 139.7342576 35.6064552, 139.734332 35.6064882, 139.7344055 35.60653, 139.7344689 35.6065795, 139.7344883 35.6066076, 139.7345146 35.6066422, 139.7345501 35.6067118, 139.7345611 35.6067658, 139.7345699 35.6068304, 139.7345736 35.6068799, 139.7345779 35.6069416)","['1', '2']",,40,,,,
109045961,tertiary,False,False,60.477999999999994,"LINESTRING (139.7312039 35.6064011, 139.731301 35.6064034, 139.7318728 35.6064078)",,,,,,,
174323972,residential,True,False,65.641,"LINESTRING (139.7312039 35.6064011, 139.7311858 35.6064806, 139.7312499 35.6069874)",,,,,,,
367468153,tertiary,False,True,100.185,"LINESTRING (139.7312039 35.6064011, 139.731147 35.6064011, 139.730506 35.6064011, 139.7303494 35.6064012, 139.7302127 35.6063964, 139.730096 35.6063918)",,,,,,,
109045962,tertiary_link,True,False,30.419,"LINESTRING (139.734416 35.6061287, 139.7343944 35.6061027, 139.7343649 35.6060787, 139.7343285 35.606061, 139.73429 35.6060528, 139.7342466 35.60606, 139.7342129 35.6060788, 139.7341851 35.6061078, 139.7341725 35.6061417)",,,,,,,
"[262007546, 296885180]",tertiary,True,False,37.821,"LINESTRING (139.734416 35.6061287, 139.7344204 35.6060812, 139.7344307 35.6060341, 139.7344493 35.6059813, 139.7344921 35.6059055, 139.734509 35.6058755, 139.7345226 35.605803)",,,,,,,
109045963,residential,True,False,74.249,"LINESTRING (139.7332848 35.6041535, 139.7329694 35.6039056, 139.7327484 35.6037328, 139.7326848 35.603699)",1,,,,,,
388571764,residential,False,False,37.550999999999995,"LINESTRING (139.7332848 35.6041535, 139.7334728 35.6038953, 139.7334964 35.6038629)",,,,,,,
"[109007331, 646978461, 174323947]",secondary,False,False,69.109,"LINESTRING (139.7346237 35.6074303, 139.7348061 35.6074141, 139.7348466 35.6074091, 139.7352321 35.6073721, 139.7352549 35.6073698, 139.735381 35.6073483)","['1', '2']",鮫洲大山線,40,420,viaduct,,
"[262007619, 310050125, 310050140, 262610778, 310050139, 262610780]",tertiary,True,False,99.24600000000001,"LINESTRING (139.7346237 35.6074303, 139.734652 35.6073371, 139.7346496 35.6072856, 139.7346249 35.6069541, 139.7346211 35.6068967, 139.7346155 35.6068459, 139.734605 35.6067777, 139.7345933 35.6067167, 139.7345587 35.6066332, 139.7345126 35.606556)",1,,40,,,,
"[647761145, 646383362]",secondary,False,True,114.56400000000001,"LINESTRING (139.7346237 35.6074303, 139.7344746 35.6074478, 139.7334542 35.607564, 139.7333688 35.6075737)",2,区役所通り,40,420,,,
164285884,tertiary,False,False,24.616,"LINESTRING (139.7345259 35.6046973, 139.7344956 35.6044773)",,,,,,,
164285884,tertiary,False,True,14.638,"LINESTRING (139.7345259 35.6046973, 139.7345481 35.6048277)",,,,,,,
109045963,residential,True,False,73.658,"LINESTRING (139.7345259 35.6046973, 139.7344876 35.6047199, 139.734439 35.60472, 139.7344121 35.60472, 139.7337975 35.6044616)",1,,,,,,
109045959,tertiary,True,False,36.973,"LINESTRING (139.7345126 35.606556, 139.7344681 35.6064875, 139.7344487 35.6063815, 139.7344278 35.6062346)",,,,,,,
646369275,tertiary,True,False,27.692,"LINESTRING (139.7345126 35.606556, 139.7344539 35.6065156, 139.7344055 35.6064802, 139.7343507 35.6064527, 139.7342935 35.6064262, 139.7342609 35.6064182)",1,,40,,,,
"[296013826, 649786005, 296885182]",tertiary,True,False,57.138999999999996,"LINESTRING (139.7335495 35.6064327, 139.733646 35.6064359, 139.7336948 35.6064365, 139.7339128 35.6064395, 139.7340787 35.60644, 139.7341814 35.606438)",1,,40,,,,
109045963,residential,True,False,29.93,"LINESTRING (139.7335454 35.6043195, 139.7332848 35.6041535)",1,,,,,,
114259213,residential,False,False,23.74,"LINESTRING (139.7335454 35.6043195, 139.7333319 35.6044438)",,,,,,,
109045963,residential,True,False,27.733,"LINESTRING (139.7337975 35.6044616, 139.7335454 35.6043195)",1,,,,,,
388571766,residential,False,False,49.553,"LINESTRING (139.7337975 35.6044616, 139.7340565 35.6041134, 139.7340812 35.6040803)",,,,,,,
648207050,tertiary,True,False,13.638,"LINESTRING (139.7341751 35.6062763, 139.7341793 35.6063989)",,,,,,,
109046091,tertiary_link,True,False,24.308,"LINESTRING (139.7341751 35.6062763, 139.7341868 35.6063021, 139.7342078 35.6063242, 139.7342347 35.6063404, 139.7342688 35.6063505, 139.7343011 35.6063546, 139.7343334 35.6063517, 139.7343656 35.6063435, 139.7343921 35.6063289)",,,,,,,
296013827,tertiary,True,False,11.825,"LINESTRING (139.7344278 35.6062346, 139.7344246 35.6062135, 139.734416 35.6061287)",1,,30,,,,
647379501,secondary,False,False,9.636,"LINESTRING (139.7390876 35.6068556, 139.7391934 35.6068451)",2,鮫洲大山線,40,420,,,
1000010801,secondary,True,False,19.503,"LINESTRING (139.7390876 35.6068556, 139.7392847 35.6069269)",1,池上通り,40,421,,,
1228062435,secondary,False,True,43.028999999999996,"LINESTRING (139.7390876 35.6068556, 139.7389041 35.6068785, 139.7386185 35.6069208)",2,鮫洲大山線,40,420,,,
164285884,tertiary,False,False,14.638,"LINESTRING (139.7345481 35.6048277, 139.7345259 35.6046973)",,,,,,,
164285884,tertiary,False,True,111.08,"LINESTRING (139.7345481 35.6048277, 139.7345706 35.6049464, 139.7345951 35.6051248, 139.7346327 35.6054302, 139.7346328 35.6055192, 139.7346307 35.6055756, 139.7346184 35.6056265, 139.7345933 35.6057052, 139.7345694 35.6057474, 139.7345226 35.605803)",,,,,,,
109051027,residential,True,False,26.131,"LINESTRING (139.7342592 35.6048332, 139.7343717 35.6048288, 139.7344423 35.604828, 139.7345481 35.6048277)",,,,,,,
109051028,residential,True,False,80.637,"LINESTRING (139.7342592 35.6048332, 139.7342656 35.6049128, 139.7342179 35.6049812, 139.7340982 35.6050526, 139.7338685 35.60512, 139.7335831 35.6052062)",,,,,,,
109051028,residential,True,False,30.976,"LINESTRING (139.7335831 35.6052062, 139.73334 35.6052841, 139.7332621 35.6053031)",,,,,,,
290825019,residential,False,False,36.911,"LINESTRING (139.7335831 35.6052062, 139.7335795 35.6051669, 139.7335585 35.6049398, 139.7335558 35.6049106, 139.7335523 35.6048752)",,,,,,,
109051027,residential,True,False,33.59,"LINESTRING (139.7331823 35.6049026, 139.7332477 35.6048971, 139.7335523 35.6048752)",,,,,,,
114259170,residential,False,True,46.562,"LINESTRING (139.7331823 35.6049026, 139.7331009 35.6049174, 139.733046 35.6049236, 139.7326752 35.6049752)",,,,,,,
296013823,tertiary,True,False,45.26,"LINESTRING (139.7331823 35.6049026, 139.7331958 35.604957, 139.7332203 35.6051783, 139.7332621 35.6053031)",1,,30,,,,
114259142,tertiary,True,False,35.9,"LINESTRING (139.7298744 35.6042182, 139.7301214 35.604471)",,光学通り,,,,,
54920199,residential,False,True,74.782,"LINESTRING (139.7298744 35.6042182, 139.7297242 35.6043556, 139.7295296 35.604591, 139.7293889 35.6047612)",,,,,,,
54920199,residential,False,True,60.804,"LINESTRING (139.7293889 35.6047612, 139.7289989 35.6052067)",,,,,,,
197015220,residential,False,True,22.765,"LINESTRING (139.7293889 35.6047612, 139.7296141 35.6048528)",,,,,,,
54920199,residential,False,False,74.782,"LINESTRING (139.7293889 35.6047612, 139.7295296 35.604591, 139.7297242 35.6043556, 139.7298744 35.6042182)",,,,,,,
197015220,residential,False,False,56.138999999999996,"LINESTRING (139.7293889 35.6047612, 139.7290862 35.6046431, 139.7288487 35.6045147)",,,,,,,
114259188,residential,False,False,68.529,"LINESTRING (139.7314578 35.606012, 139.7315089 35.6060165, 139.7321505 35.6060283, 139.7322153 35.6060303)",,,,,,,
174323972,residential,True,False,48.977,"LINESTRING (139.7314578 35.606012, 139.7312764 35.6062904, 139.7312569 35.6063198, 139.7312039 35.6064011)",,,,,,,
238920787,secondary,False,False,59.247,"LINESTRING (139.7313321 35.6078244, 139.7314493 35.6078101, 139.7319801 35.6077448)",2,区役所通り,40,420,,,
"[238920787, 1169211054]",secondary,False,True,142.511,"LINESTRING (139.7313321 35.6078244, 139.730524 35.6079258, 139.7303706 35.6079437, 139.7299253 35.6079986, 139.7297728 35.6080118)","['1', '2']",区役所通り,40,420,,,
109045961,tertiary,False,True,30.747,"LINESTRING (139.7322129 35.6064086, 139.7318728 35.6064078)",,,,,,,
109045961,tertiary,False,False,100.347,"LINESTRING (139.7322129 35.6064086, 139.7330687 35.6064168, 139.7333228 35.606419)",,,,,,,
114259168,residential,False,False,42.072,"LINESTRING (139.7322129 35.6064086, 139.7322168 35.60633, 139.7322167 35.6063022, 139.7322153 35.6060303)",,,,,,,
114259221,residential,False,True,52.786,"LINESTRING (139.7295837 35.6061739, 139.7300959 35.6061847, 139.7301264 35.6061853, 139.7301674 35.606186)",,,,,,,
604004035,residential,False,False,66.324,"LINESTRING (139.7295837 35.6061739, 139.7297086 35.6059607, 139.7299099 35.6056397)",,,,,,,
604004035,residential,False,True,34.513,"LINESTRING (139.7295837 35.6061739, 139.7294631 35.6063912, 139.7294238 35.6064557)",,,,,,,
641911049,tertiary,True,False,114.99099999999999,"LINESTRING (139.7331302 35.6066078, 139.7329685 35.6066593, 139.7329009 35.6066781, 139.7327356 35.6067182, 139.7325639 35.6067634, 139.7324602 35.6067994, 139.7323527 35.6068481, 139.73228 35.6068924, 139.7322058 35.6069525, 139.7320429 35.6070985)",1,立会道路,,,,,
114259214,residential,False,False,40.794,"LINESTRING (139.7328477 35.6040308, 139.7327784 35.6040646, 139.7324391 35.6041854)",,,,,,,
296013823,tertiary,True,False,64.461,"LINESTRING (139.7328477 35.6040308, 139.7330736 35.604442, 139.7331247 35.6045645)",1,,30,,,,
903227747,unclassified,False,True,41.477,"LINESTRING (139.733516 35.6032421, 139.7339269 35.603408)",,,,,,,
903227748,unclassified,False,True,41.651999999999994,"LINESTRING (139.733516 35.6032421, 139.7334874 35.6032928, 139.7333645 35.6035103, 139.7333386 35.6035561, 139.7333237 35.6035825)",,,,,,,
114259120,residential,False,False,30.608,"LINESTRING (139.7326112 35.6047049, 139.7326752 35.6049752)",,,,,,,
114259120,residential,False,True,59.85,"LINESTRING (139.7326112 35.6047049, 139.73246 35.6042312, 139.7324391 35.6041854)",,,,,,,
114259213,residential,False,False,43.504000000000005,"LINESTRING (139.7326112 35.6047049, 139.7325615 35.6047219, 139.7322316 35.604772, 139.7321998 35.6047773, 139.7321417 35.6047866)",,,,,,,
114259213,residential,False,True,49.036,"LINESTRING (139.7326112 35.6047049, 139.7326587 35.604687, 139.733073 35.6045827, 139.7331247 35.6045645)",,,,,,,
114259117,residential,False,True,18.187,"LINESTRING (139.7326724 35.6056534, 139.7327256 35.605631, 139.7327555 35.6056184, 139.732847 35.6055724)",,,,,,,
232340486,tertiary,False,False,55.321,"LINESTRING (139.7326724 35.6056534, 139.7327078 35.6056802, 139.7327395 35.6057086, 139.7330713 35.6060303)",,光学通り,,,,,
232340486,tertiary,False,True,19.464,"LINESTRING (139.7326724 35.6056534, 139.7326334 35.6056337, 139.7324816 35.6055726)",,光学通り,,,,,
114259222,residential,False,True,39.772,"LINESTRING (139.7319092 35.6053391, 139.73193 35.6052988, 139.7321641 35.6050491)",,,,,,,
174323972,residential,True,False,37.637,"LINESTRING (139.7319092 35.6053391, 139.7318794 35.605385, 139.7317779 35.6055352, 139.7317142 35.6056381)",,,,,,,
232340486,tertiary,False,False,57.897,"LINESTRING (139.7319092 35.6053391, 139.7319987 35.6053756, 139.7324816 35.6055726)",,光学通り,,,,,
232340486,tertiary,False,True,44.89,"LINESTRING (139.7319092 35.6053391, 139.7318392 35.6053116, 139.7314621 35.6051635)",,光学通り,,,,,
114259213,residential,False,True,43.504000000000005,"LINESTRING (139.7321417 35.6047866, 139.7321998 35.6047773, 139.7322316 35.604772, 139.7325615 35.6047219, 139.7326112 35.6047049)",,,,,,,
114259222,residential,False,False,29.438,"LINESTRING (139.7321417 35.6047866, 139.7321738 35.6050029, 139.7321641 35.6050491)",,,,,,,
114259222,residential,False,True,51.30799999999999,"LINESTRING (139.7321417 35.6047866, 139.7321214 35.6046204, 139.7320596 35.6044063, 139.7320427 35.6043331)",,,,,,,
114259120,residential,False,True,30.608,"LINESTRING (139.7326752 35.6049752, 139.7326112 35.6047049)",,,,,,,
114259120,residential,False,False,68.329,"LINESTRING (139.7326752 35.6049752, 139.7327939 35.6054515, 139.732821 35.6055222, 139.732847 35.6055724)",,,,,,,
114259170,residential,False,False,46.562,"LINESTRING (139.7326752 35.6049752, 139.733046 35.6049236, 139.7331009 35.6049174, 139.7331823 35.6049026)",,,,,,,
114259170,residential,False,True,47.102,"LINESTRING (139.7326752 35.6049752, 139.732618 35.6049747, 139.7322265 35.6050312, 139.7321641 35.6050491)",,,,,,,
114259214,residential,False,False,20.416,"LINESTRING (139.7313562 35.6044858, 139.7311323 35.6045097)",,,,,,,
114259214,residential,False,True,28.205,"LINESTRING (139.7313562 35.6044858, 139.7316583 35.6044225)",,,,,,,
114259157,residential,False,False,76.02,"LINESTRING (139.7313562 35.6044858, 139.7313699 35.6045242, 139.7314519 35.6050927, 139.7314554 35.6051168, 139.7314621 35.6051635)",,,,,,,
