osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,ref,name,tunnel,access
847510934,unclassified,False,True,102.789,,,"LINESTRING (135.5042851 34.5306909, 135.5043639 34.53065, 135.5046659 34.5304933, 135.5048599 34.5303949, 135.5049827 34.5303577, 135.5051321 34.5303206, 135.5052406 34.5303259, 135.5052883 34.5303337)",,,,,
132689224,residential,False,True,97.752,,,"LINESTRING (135.4987414 34.5266633, 135.4987764 34.5266779, 135.4988294 34.5267335, 135.498887 34.5268126, 135.4995651 34.527102, 135.499624 34.5271272)",,,,,
132689246,unclassified,True,False,106.61,,,"LINESTRING (135.4976449 34.5284833, 135.4974353 34.5287803, 135.4974237 34.5289473, 135.4974243 34.5291592, 135.4974374 34.529395)",,,,,
132689255,unclassified,False,False,12.631,,,"LINESTRING (135.4976449 34.5284833, 135.4975619 34.5284484, 135.4975234 34.5284297)",,,,,
132689255,unclassified,False,True,122.48,,,"LINESTRING (135.4976449 34.5284833, 135.4981524 34.5286896, 135.4983462 34.5287597, 135.498379 34.5287722, 135.4983754 34.5291204, 135.4983754 34.5292033)",,,,,
847510936,unclassified,True,False,34.413,,,"LINESTRING (135.506258 34.5286475, 135.5066034 34.5287692)",,,,,
847510937,secondary,False,False,30.59,,40,"LINESTRING (135.506258 34.5286475, 135.5061898 34.5283782)",,197,深井畑山宿院線,,
847510938,secondary,False,True,29.429,,40,"LINESTRING (135.506258 34.5286475, 135.5063312 34.5289052)",,197,深井畑山宿院線 (Fukai-Hatakeyama-Shukuin Line),,
"[569714977, 847510939]",residential,False,True,72.989,,,"LINESTRING (135.506258 34.5286475, 135.5061534 34.5286052, 135.5061395 34.5286998, 135.5061153 34.5287774, 135.505856 34.5290977)",,,,,
132689238,tertiary,False,True,32.211,,,"LINESTRING (135.5004204 34.5257977, 135.5005824 34.5255406)",,,,,
132689252,unclassified,False,True,43.513,,,"LINESTRING (135.5004204 34.5257977, 135.5008445 34.5259739)",,,,,
132689238,tertiary,False,False,124.867,,,"LINESTRING (135.5004204 34.5257977, 135.5001243 34.5262726, 135.4998802 34.5266702, 135.499801 34.526798)",,,,,
132689252,unclassified,False,False,41.599000000000004,,,"LINESTRING (135.5004204 34.5257977, 135.5003644 34.525774, 135.5000164 34.5256269)",,,,,
99471681,unclassified,False,True,307.948,,,"LINESTRING (135.5060425 34.5277967, 135.5047906 34.5281899, 135.5046082 34.5282564, 135.5042486 34.5283849, 135.5039963 34.5284477, 135.5037377 34.5284939, 135.5036502 34.5285041, 135.5033137 34.5285428, 135.5031887 34.5285529, 135.5028419 34.528581)",,,,,
847510937,secondary,False,False,69.19800000000001,,40,"LINESTRING (135.5060425 34.5277967, 135.5058212 34.5273683, 135.5057669 34.5272653, 135.5057467 34.5272241)",,197,深井畑山宿院線,,
847510937,secondary,False,True,35.541,,40,"LINESTRING (135.5060425 34.5277967, 135.5060471 34.5278149, 135.5061217 34.5281096)",,197,深井畑山宿院線,,
907777153,unclassified,False,True,28.158,,,"LINESTRING (135.5052883 34.5303337, 135.5053899 34.5300947)",,,,,
847510934,unclassified,False,False,102.789,,,"LINESTRING (135.5052883 34.5303337, 135.5052406 34.5303259, 135.5051321 34.5303206, 135.5049827 34.5303577, 135.5048599 34.5303949, 135.5046659 34.5304933, 135.5043639 34.53065, 135.5042851 34.5306909)",,,,,
847510934,unclassified,False,True,59.49,,,"LINESTRING (135.5052883 34.5303337, 135.5056177 34.5304199, 135.505655 34.5304605, 135.5057086 34.5306549)",,,,,
907777153,unclassified,False,False,78.25699999999999,,,"LINESTRING (135.5052883 34.5303337, 135.5050146 34.5309403, 135.5049943 34.5309944)",,,,,
132689254,tertiary,False,False,94.926,,,"LINESTRING (135.4983342 34.5302003, 135.4983394 34.5301127, 135.498369 34.5293471)",,,,,
182283107,unclassified,True,False,95.534,1,,"LINESTRING (135.4983342 34.5302003, 135.4980622 34.5301883, 135.4979452 34.5301751, 135.4978912 34.5301413, 135.4978543 34.5300903, 135.4978452 34.5299888, 135.4978384 34.5299125, 135.497812 34.5298715, 135.497747 34.5298489, 135.4976546 34.5298588, 135.4975954 34.5298981)",,,,,
727700808,tertiary,False,False,78.5,2,,"LINESTRING (135.4983342 34.5302003, 135.4988919 34.5301807, 135.4989718 34.5301811, 135.4990596 34.5301823, 135.4991906 34.5301841)",,,,,
569714943,residential,False,True,26.849,,,"LINESTRING (135.5061592 34.5309953, 135.5064203 34.531105)",6.5,,,,
569714943,residential,False,False,59.602000000000004,,,"LINESTRING (135.5061592 34.5309953, 135.5058014 34.5308397, 135.5057572 34.5307911, 135.5057086 34.5306549)",6.5,,,,
1068921690,unclassified,False,True,49.212,,,"LINESTRING (135.5061592 34.5309953, 135.5059416 34.5313386, 135.5059105 34.5313876)",,,,,
82506920,residential,False,False,8.607,,,"LINESTRING (135.5067536 34.5308673, 135.5068246 34.5308166)",,,,,
82506920,residential,False,True,40.383,,,"LINESTRING (135.5067536 34.5308673, 135.5064203 34.531105)",,,,,
907777155,residential,False,True,23.745,,,"LINESTRING (135.5067536 34.5308673, 135.506529 34.5307607)",,,,,
82506920,residential,False,True,8.607,,,"LINESTRING (135.5068246 34.5308166, 135.5067536 34.5308673)",,,,,
569714943,residential,False,True,59.602000000000004,,,"LINESTRING (135.5057086 34.5306549, 135.5057572 34.5307911, 135.5058014 34.5308397, 135.5061592 34.5309953)",6.5,,,,
847510934,unclassified,False,False,59.49,,,"LINESTRING (135.5057086 34.5306549, 135.505655 34.5304605, 135.5056177 34.5304199, 135.5052883 34.5303337)",,,,,
847510935,residential,False,False,118.11499999999998,,,"LINESTRING (135.5057086 34.5306549, 135.5057775 34.5306358, 135.5060004 34.5305193, 135.5062784 34.5303551, 135.5063555 34.5303112, 135.5064354 34.5302602, 135.5065191 34.5302068, 135.5067083 34.5300045)",,,,,
244903846,unclassified,False,True,23.695,,,"LINESTRING (135.5032895 34.5310209, 135.5033005 34.530808)",,,,,
231053502,tertiary,False,False,146.668,,,"LINESTRING (135.5032895 34.5310209, 135.5029945 34.5310739, 135.5029008 34.5311349, 135.5028135 34.5312154, 135.5027318 34.5313382, 135.5026026 34.5314615, 135.5022596 34.5317678, 135.5021888 34.5317925, 135.5021484 34.531796, 135.5020912 34.5317901)",,,,,
231053502,tertiary,False,True,99.324,,,"LINESTRING (135.5032895 34.5310209, 135.5037817 34.5309226, 135.5039199 34.5308706, 135.5041327 34.5307583, 135.5042096 34.5307205, 135.5042851 34.5306909)",,,,,
569715042,residential,False,True,98.66000000000001,,,"LINESTRING (135.5032895 34.5310209, 135.5033151 34.5310725, 135.5034158 34.5312595, 135.5035045 34.5314535, 135.5036013 34.5316825, 135.5036793 34.5318476)",,,,,
132689238,tertiary,False,False,16.521,,,"LINESTRING (135.5008827 34.5245559, 135.5008533 34.5246297, 135.5008255 34.5246968)",,,,,
775988854,primary,True,False,154.05300000000003,,,"LINESTRING (135.5008827 34.5245559, 135.5010641 34.5246125, 135.5023589 34.5250896, 135.5024223 34.5251125)",,36,泉大津美原線,,
907777153,unclassified,False,False,28.158,,,"LINESTRING (135.5053899 34.5300947, 135.5052883 34.5303337)",,,,,
569714945,unclassified,False,False,131.264,,,"LINESTRING (135.5053899 34.5300947, 135.5047715 34.5301784, 135.5045545 34.5302136, 135.5040247 34.5300091)",,,,,
907777153,unclassified,False,True,42.628,,,"LINESTRING (135.5053899 34.5300947, 135.505414 34.5300517, 135.5055004 34.5298837, 135.5055756 34.5297432)",,,,,
132689228,unclassified,False,False,60.702,,,"LINESTRING (135.5008255 34.5246968, 135.5001632 34.5247132)",,,,,
132689238,tertiary,False,False,56.227999999999994,,,"LINESTRING (135.5008255 34.5246968, 135.5008445 34.5248106, 135.5008455 34.5249244, 135.500826 34.5251075, 135.5007953 34.5251972)",,,,,
132689238,tertiary,False,True,16.521,,,"LINESTRING (135.5008255 34.5246968, 135.5008533 34.5246297, 135.5008827 34.5245559)",,,,,
132689238,tertiary,False,False,40.036,,,"LINESTRING (135.499801 34.526798, 135.499624 34.5271272)",,,,,
1219898631,tertiary,False,False,45.383,,,"LINESTRING (135.499801 34.526798, 135.5002379 34.5269904)",,,,,
132689238,tertiary,False,True,124.867,,,"LINESTRING (135.499801 34.526798, 135.4998802 34.5266702, 135.5001243 34.5262726, 135.5004204 34.5257977)",,,,,
"[183525013, 1219898631]",tertiary,False,True,98.96799999999999,,,"LINESTRING (135.499801 34.526798, 135.4996954 34.5267541, 135.4994845 34.5266671, 135.4989388 34.5264394, 135.4988366 34.5263969)",,,,,
132689257,unclassified,False,False,203.728,,,"LINESTRING (135.5021627 34.527968, 135.5021548 34.5280389, 135.5021164 34.5281015, 135.5020714 34.5281602, 135.5018835 34.5282874, 135.5016641 34.5284135, 135.5013652 34.5285078, 135.5011541 34.5285683, 135.5009325 34.5286439, 135.5008192 34.528693, 135.5007132 34.528788, 135.5004716 34.5290395)",,,,,
569714958,tertiary,False,True,180.279,,,"LINESTRING (135.5021627 34.527968, 135.5021415 34.5276268, 135.5021339 34.5274764, 135.5021282 34.5273567, 135.5021439 34.5272778, 135.5021784 34.5271956, 135.5022327 34.5271196, 135.5023842 34.5269765, 135.5024528 34.5268796, 135.5024851 34.5268167, 135.5025002 34.526752, 135.5025105 34.526657, 135.5025265 34.5264348)",,,,,
569714961,tertiary,False,True,241.77000000000004,,,"LINESTRING (135.5021627 34.527968, 135.5020302 34.5280002, 135.5019294 34.5280752, 135.5017845 34.5281825, 135.5014563 34.5283384, 135.5012462 34.5283877, 135.5010535 34.5284309, 135.5008722 34.5284931, 135.5007068 34.5285721, 135.5003328 34.5286442, 135.5002441 34.5286466, 135.500162 34.5286488, 135.4997609 34.5285193)",,,,,
132689272,unclassified,False,False,93.256,,,"LINESTRING (135.5036793 34.5318476, 135.5034753 34.5320198, 135.5030134 34.532422, 135.5029719 34.5324503)",,,,,
132689272,unclassified,False,True,119.47399999999999,,,"LINESTRING (135.5036793 34.5318476, 135.5039134 34.5317015, 135.5041818 34.531566, 135.5043407 34.5314858, 135.5044334 34.5314324, 135.5045638 34.5313574, 135.5047475 34.5312337)",,,,,
569715042,residential,False,False,98.66,,,"LINESTRING (135.5036793 34.5318476, 135.5036013 34.5316825, 135.5035045 34.5314535, 135.5034158 34.5312595, 135.5033151 34.5310725, 135.5032895 34.5310209)",,,,,
173225737,primary_link,True,False,84.826,,,"LINESTRING (135.4994811 34.5253988, 135.4999048 34.5247205)",,,,,
132689252,unclassified,False,True,55.21,,,"LINESTRING (135.4994811 34.5253988, 135.4995574 34.5254313, 135.5000164 34.5256269)",,,,,
132689252,unclassified,False,False,43.513,,,"LINESTRING (135.5008445 34.5259739, 135.5004204 34.5257977)",,,,,
132689274,unclassified,False,True,125.952,,,"LINESTRING (135.5008445 34.5259739, 135.5002379 34.5269904)",,,,,
132689274,unclassified,False,False,32.724000000000004,,,"LINESTRING (135.5008445 34.5259739, 135.5009737 34.5258691, 135.5010606 34.5257431)",,,,,
132689238,tertiary,False,True,40.036,,,"LINESTRING (135.499624 34.5271272, 135.499801 34.526798)",,,,,
132689224,residential,False,False,97.752,,,"LINESTRING (135.499624 34.5271272, 135.4995651 34.527102, 135.498887 34.5268126, 135.4988294 34.5267335, 135.4987764 34.5266779, 135.4987414 34.5266633)",,,,,
132689238,tertiary,False,False,114.66300000000001,,,"LINESTRING (135.499624 34.5271272, 135.4996152 34.5271876, 135.4996104 34.5272636, 135.4996196 34.527424, 135.4997086 34.528154)",,,,,
132689254,tertiary,False,False,16.001,,,"LINESTRING (135.498369 34.5293471, 135.4983754 34.5292033)",,,,,
132689231,tertiary,False,True,85.51199999999999,,,"LINESTRING (135.498369 34.5293471, 135.4982995 34.5293525, 135.4975365 34.5293913, 135.4974374 34.529395)",,,,,
132689254,tertiary,False,True,94.926,,,"LINESTRING (135.498369 34.5293471, 135.4983394 34.5301127, 135.4983342 34.5302003)",,,,,
132689243,tertiary,False,True,51.694,,,"LINESTRING (135.4962659 34.5283357, 135.4964982 34.5279406, 135.4965126 34.5279176)",,,,,
132689238,tertiary,False,True,40.901,,,"LINESTRING (135.4997609 34.5285193, 135.4997086 34.528154)",,,,,
132689254,tertiary,False,True,147.978,,,"LINESTRING (135.4997609 34.5285193, 135.4996684 34.5285658, 135.4987808 34.5290123, 135.498441 34.5291724, 135.4983754 34.5292033)",,,,,
569714961,tertiary,False,False,241.77000000000004,,,"LINESTRING (135.4997609 34.5285193, 135.500162 34.5286488, 135.5002441 34.5286466, 135.5003328 34.5286442, 135.5007068 34.5285721, 135.5008722 34.5284931, 135.5010535 34.5284309, 135.5012462 34.5283877, 135.5014563 34.5283384, 135.5017845 34.5281825, 135.5019294 34.5280752, 135.5020302 34.5280002, 135.5021627 34.527968)",,,,,
132689243,tertiary,False,False,49.654,,,"LINESTRING (135.496761 34.5275207, 135.4965126 34.5279176)",,,,,
132689227,tertiary,False,False,60.961,,,"LINESTRING (135.496761 34.5275207, 135.4973 34.5277557, 135.497349 34.5277774)",,,,,
132689243,tertiary,False,True,49.654,,,"LINESTRING (135.4965126 34.5279176, 135.496761 34.5275207)",,,,,
132689243,tertiary,False,False,51.694,,,"LINESTRING (135.4965126 34.5279176, 135.4964982 34.5279406, 135.4962659 34.5283357)",,,,,
775949397,tertiary,False,False,105.561,2,,"LINESTRING (135.5059105 34.5313876, 135.5069268 34.5318351)",,,,,
132689234,tertiary,False,True,75.577,,,"LINESTRING (135.5059105 34.5313876, 135.50584 34.531427, 135.5052276 34.531769)",,,,,
775949397,tertiary,False,True,82.937,2,,"LINESTRING (135.5059105 34.5313876, 135.5055055 34.5312187, 135.505106 34.5310455)",,,,,
1068921690,unclassified,False,False,49.212,,,"LINESTRING (135.5059105 34.5313876, 135.5059416 34.5313386, 135.5061592 34.5309953)",,,,,
82506916,tertiary,False,False,37.537,,,"LINESTRING (135.5028419 34.528581, 135.503153 34.5283613)",,,,,
785265746,residential,False,False,137.861,,,"LINESTRING (135.5028419 34.528581, 135.5027594 34.5284844, 135.502583 34.5284457, 135.5026598 34.5282432, 135.5027703 34.5281186, 135.5028595 34.528049, 135.5029594 34.527996, 135.5030505 34.5282567, 135.503153 34.5283613)",,,,,
182283006,tertiary,False,True,3.118,,,"LINESTRING (135.5028419 34.528581, 135.5028153 34.5285985)",,,,,
99471681,unclassified,False,False,307.948,,,"LINESTRING (135.5028419 34.528581, 135.5031887 34.5285529, 135.5033137 34.5285428, 135.5036502 34.5285041, 135.5037377 34.5284939, 135.5039963 34.5284477, 135.5042486 34.5283849, 135.5046082 34.5282564, 135.5047906 34.5281899, 135.5060425 34.5277967)",,,,,
132689235,residential,True,False,71.47,,,"LINESTRING (135.4980067 34.5264471, 135.4987414 34.5266633)",,,,yes,
"[132689241, 406323893]","['residential', 'unclassified']",False,False,171.53300000000002,,,"LINESTRING (135.4980067 34.5264471, 135.4975735 34.5263615, 135.4971313 34.5262459, 135.4969163 34.5262245, 135.4965761 34.5261752, 135.4964151 34.5260915, 135.4962997 34.5259463)",,,,,
775949396,tertiary,False,True,33.051,,,"LINESTRING (135.5057043 34.5260228, 135.5056091 34.5263095)",,,,,
233381420,primary,True,False,132.998,,,"LINESTRING (135.5057043 34.5260228, 135.5056219 34.5259904, 135.5043853 34.5255231)",,36,泉大津美原線,,
775949396,tertiary,False,False,57.125,,,"LINESTRING (135.5057043 34.5260228, 135.5057307 34.5259276, 135.5058213 34.5256477, 135.5058623 34.5255259)",,,,,
82506920,residential,False,False,40.383,,,"LINESTRING (135.5064203 34.531105, 135.5067536 34.5308673)",,,,,
569714943,residential,False,False,26.849,,,"LINESTRING (135.5064203 34.531105, 135.5061592 34.5309953)",6.5,,,,
231053512,unclassified,False,True,155.499,,,"LINESTRING (135.5049053 34.5322202, 135.5064055 34.5328746)",,,,,
132689234,tertiary,False,False,44.769999999999996,,,"LINESTRING (135.5049053 34.5322202, 135.5049247 34.5321925, 135.505149 34.5318712)",,,,,
132689234,tertiary,False,True,53.262,,,"LINESTRING (135.5049053 34.5322202, 135.5047972 34.5323704, 135.5046335 34.5326019, 135.50461 34.5326328)",,,,,
132689238,tertiary,False,False,40.901,,,"LINESTRING (135.4997086 34.528154, 135.4997609 34.5285193)",,,,,
132689222,tertiary,True,False,169.06,2,,"LINESTRING (135.4997086 34.528154, 135.4996573 34.5281495, 135.4988102 34.5280688, 135.4987733 34.5280522, 135.4986265 34.527986, 135.4986016 34.5279748, 135.498035 34.5277206, 135.4979846 34.5276966)",,,,,
132689238,tertiary,False,True,114.66300000000001,,,"LINESTRING (135.4997086 34.528154, 135.4996196 34.527424, 135.4996104 34.5272636, 135.4996152 34.5271876, 135.499624 34.5271272)",,,,,
132689272,unclassified,False,False,36.285,,,"LINESTRING (135.5049943 34.5309944, 135.5049743 34.5310493, 135.5049392 34.5311123, 135.5048868 34.5311535, 135.5047475 34.5312337)",,,,,
775949397,tertiary,False,False,11.704,2,,"LINESTRING (135.5049943 34.5309944, 135.5050603 34.5310246, 135.505106 34.5310455)",,,,,
775949397,tertiary,False,True,73.209,2,,"LINESTRING (135.5049943 34.5309944, 135.5049366 34.5309699, 135.5044235 34.5307505, 135.5042851 34.5306909)",,,,,
907777153,unclassified,False,True,78.25699999999999,,,"LINESTRING (135.5049943 34.5309944, 135.5050146 34.5309403, 135.5052883 34.5303337)",,,,,
132689238,tertiary,False,False,42.877,,,"LINESTRING (135.5007953 34.5251972, 135.5005824 34.5255406)",,,,,
132689238,tertiary,False,True,56.227999999999994,,,"LINESTRING (135.5007953 34.5251972, 135.500826 34.5251075, 135.5008455 34.5249244, 135.5008445 34.5248106, 135.5008255 34.5246968)",,,,,
132689274,unclassified,False,False,43.268,,,"LINESTRING (135.5007953 34.5251972, 135.5007442 34.5251756, 135.5003675 34.5250324)",,,,,
132689274,unclassified,False,True,83.61099999999999,,,"LINESTRING (135.5007953 34.5251972, 135.5008581 34.5252186, 135.5012267 34.5254861, 135.5012001 34.5255328, 135.5010606 34.5257431)",,,,,
132689234,tertiary,False,False,53.262,,,"LINESTRING (135.50461 34.5326328, 135.5046335 34.5326019, 135.5047972 34.5323704, 135.5049053 34.5322202)",,,,,
132689234,tertiary,False,True,75.68100000000001,,,"LINESTRING (135.50461 34.5326328, 135.5043588 34.5329828, 135.5041743 34.5332108)",,,,,
231053505,residential,False,False,40.427,,,"LINESTRING (135.50461 34.5326328, 135.5045497 34.5326106, 135.5042416 34.5325034, 135.504204 34.5324903)",,,,,
231053506,unclassified,False,False,63.9,,,"LINESTRING (135.50461 34.5326328, 135.5046666 34.53266, 135.5048763 34.532763, 135.5052106 34.5329251)",,,,,
132689231,tertiary,False,False,85.51199999999999,,,"LINESTRING (135.4974374 34.529395, 135.4975365 34.5293913, 135.4982995 34.5293525, 135.498369 34.5293471)",,,,,
569714965,tertiary,False,True,60.095,,,"LINESTRING (135.4974374 34.529395, 135.4975046 34.5298324, 135.4975291 34.5298501, 135.4975954 34.5298981)",,,,,
58071690,tertiary,False,False,67.611,,,"LINESTRING (135.5020912 34.5317901, 135.5021832 34.5311868)",,,,,
231053502,tertiary,False,True,146.66799999999998,,,"LINESTRING (135.5020912 34.5317901, 135.5021484 34.531796, 135.5021888 34.5317925, 135.5022596 34.5317678, 135.5026026 34.5314615, 135.5027318 34.5313382, 135.5028135 34.5312154, 135.5029008 34.5311349, 135.5029945 34.5310739, 135.5032895 34.5310209)",,,,,
173225737,primary_link,True,False,164.25,,,"LINESTRING (135.4979846 34.5276966, 135.4988366 34.5263969)",,,,,
132689254,tertiary,False,True,16.001,,,"LINESTRING (135.4983754 34.5292033, 135.498369 34.5293471)",,,,,
132689254,tertiary,False,False,147.97799999999998,,,"LINESTRING (135.4983754 34.5292033, 135.498441 34.5291724, 135.4987808 34.5290123, 135.4996684 34.5285658, 135.4997609 34.5285193)",,,,,
132689255,unclassified,False,False,122.48,,,"LINESTRING (135.4983754 34.5292033, 135.4983754 34.5291204, 135.498379 34.5287722, 135.4983462 34.5287597, 135.4981524 34.5286896, 135.4976449 34.5284833)",,,,,
132687594,primary_link,True,False,148.869,,,"LINESTRING (135.497349 34.5277774, 135.4968591 34.5285644, 135.4967616 34.5287483, 135.4966869 34.5289944)",,,,,
132689227,tertiary,False,True,60.961,,,"LINESTRING (135.497349 34.5277774, 135.4973 34.5277557, 135.496761 34.5275207)",,,,,
"[233363385, 132689228, 233363383]",unclassified,False,False,63.958000000000006,,,"LINESTRING (135.4999048 34.5247205, 135.4997772 34.5247187, 135.4993291 34.5246879, 135.4993152 34.524687, 135.4992083 34.5246851)",,,,yes,yes
132689228,unclassified,False,True,23.687,,,"LINESTRING (135.4999048 34.5247205, 135.4999759 34.5247179, 135.5001632 34.5247132)",,,,,
182282997,tertiary,False,False,110.15699999999998,,,"LINESTRING (135.4989538 34.5316612, 135.498977 34.5315838, 135.4990207 34.5314456, 135.4991309 34.5310907, 135.4991497 34.530999, 135.4991588 34.5308818, 135.4991467 34.5306907)",,,,,
727700810,tertiary,False,False,113.827,,,"LINESTRING (135.4989538 34.5316612, 135.4988415 34.5320389, 135.4987432 34.5322228, 135.4986911 34.5322928, 135.49862 34.5323745, 135.4984766 34.5324959, 135.4984074 34.5325546)",,,,,
727700810,tertiary,False,True,45.736000000000004,,,"LINESTRING (135.4989538 34.5316612, 135.4988814 34.5316462, 135.4987563 34.5316203, 135.4984696 34.5315609)",,,,,
727700809,unclassified,True,False,20.67,1,,"LINESTRING (135.4976697 34.5304667, 135.4977258 34.5303925, 135.4978144 34.5303264)",,,,,
727700810,tertiary,False,False,39.533,,,"LINESTRING (135.4976697 34.5304667, 135.4976747 34.5304961, 135.4977345 34.5308182)",,,,,
182282997,tertiary,False,True,59.226,,,"LINESTRING (135.4991906 34.5301841, 135.4991229 34.5302375, 135.49911 34.5302889, 135.4991467 34.5306907)",,,,,
182283006,tertiary,False,False,50.101,,,"LINESTRING (135.4991906 34.5301841, 135.4993089 34.5301011, 135.4995885 34.5298753)",,,,,
727700808,tertiary,False,True,78.5,2,,"LINESTRING (135.4991906 34.5301841, 135.4990596 34.5301823, 135.4989718 34.5301811, 135.4988919 34.5301807, 135.4983342 34.5302003)",,,,,
775949397,tertiary,False,False,71.70400000000001,2,,"LINESTRING (135.4991906 34.5301841, 135.4994547 34.5301785, 135.4999732 34.5301722)",,,,,
775949397,tertiary,False,False,129.72299999999998,2,,"LINESTRING (135.5023287 34.5301541, 135.5024241 34.530165, 135.5027581 34.5302131, 135.5031333 34.5302891, 135.5034096 34.5303612, 135.5036931 34.5304528)",,,,,
775949397,tertiary,False,True,12.516,2,,"LINESTRING (135.5023287 34.5301541, 135.5022442 34.5301462, 135.5021929 34.5301417)",,,,,
847510932,tertiary,False,True,50.152,,,"LINESTRING (135.5023287 34.5301541, 135.5023155 34.5302324, 135.5022656 34.5306021)",,,,,
