osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,maxspeed,access,bridge
138528351,unclassified,False,True,62.204,"LINESTRING (139.1054691 35.9829388, 139.104827 35.9831461)",,,,,,
138528351,unclassified,False,False,62.204,"LINESTRING (139.104827 35.9831461, 139.1054691 35.9829388)",,,,,,
138528351,unclassified,False,True,68.993,"LINESTRING (139.104827 35.9831461, 139.104571 35.9832275, 139.1044954 35.9832663, 139.1044683 35.9833101, 139.1044679 35.9833549, 139.1044839 35.9834088, 139.1044878 35.9834772, 139.1044686 35.9835281, 139.1044273 35.9835712)",,,,,,
231075442,residential,False,True,107.909,"LINESTRING (139.104827 35.9831461, 139.1050115 35.9835396, 139.1050248 35.9835707, 139.105059 35.9837135, 139.1050376 35.9837393, 139.1046416 35.9838534)",,,,,,
138527714,unclassified,False,True,135.213,"LINESTRING (139.1044273 35.9835712, 139.1043562 35.9836172, 139.1043012 35.9836319, 139.1039241 35.9837179, 139.1036251 35.9837674, 139.1033432 35.9837811, 139.1031227 35.9837939, 139.1029696 35.9838008)",,,,,,
138528351,unclassified,False,False,68.993,"LINESTRING (139.1044273 35.9835712, 139.1044686 35.9835281, 139.1044878 35.9834772, 139.1044839 35.9834088, 139.1044679 35.9833549, 139.1044683 35.9833101, 139.1044954 35.9832663, 139.104571 35.9832275, 139.104827 35.9831461)",,,,,,
138528391,residential,False,True,30.921,"LINESTRING (139.1044273 35.9835712, 139.1044985 35.9836278, 139.1045396 35.9836806, 139.1045771 35.983735, 139.104614 35.9838012)",,,,,,
138527189,residential,False,False,120.648,"LINESTRING (139.1019587 35.9835614, 139.1019922 35.983599, 139.1023299 35.9839619, 139.1023697 35.9839976, 139.1024139 35.9840103, 139.102468 35.9840045, 139.1028672 35.9838388, 139.1029696 35.9838008)",,,,,,
138527781,residential,False,True,64.546,"LINESTRING (139.1019587 35.9835614, 139.1017004 35.9835176, 139.1015051 35.9835169, 139.1012528 35.9835611)",,,,,,
138527062,unclassified,False,True,154.245,"LINESTRING (139.0945122 35.9838003, 139.0946004 35.9838622, 139.0946979 35.9839095, 139.094796 35.9839408, 139.0948786 35.9839453, 139.094953 35.9839386, 139.0950398 35.983934, 139.0951216 35.9839469, 139.0953973 35.9840267, 139.0954598 35.9840722, 139.0955138 35.9841316, 139.0955588 35.9842078, 139.0956277 35.9842667, 139.0957352 35.9843183, 139.09575 35.9843231, 139.0958346 35.9843504, 139.0959099 35.9843827, 139.0959551 35.9844153)",,,,,,
138526982,residential,False,True,80.682,"LINESTRING (139.1012528 35.9835611, 139.1012015 35.9836912, 139.1012226 35.9838651, 139.1011955 35.9839299, 139.1009661 35.984038, 139.1008428 35.984123)",,,,,,
138527781,residential,False,False,64.54599999999999,"LINESTRING (139.1012528 35.9835611, 139.1015051 35.9835169, 139.1017004 35.9835176, 139.1019587 35.9835614)",,,,,,
138527135,tertiary,False,False,108.90299999999999,"LINESTRING (139.1029696 35.9838008, 139.103244 35.984619, 139.1032866 35.984746)",,,,,,
138527189,residential,False,True,120.648,"LINESTRING (139.1029696 35.9838008, 139.1028672 35.9838388, 139.102468 35.9840045, 139.1024139 35.9840103, 139.1023697 35.9839976, 139.1023299 35.9839619, 139.1019922 35.983599, 139.1019587 35.9835614)",,,,,,
138527714,unclassified,False,False,135.213,"LINESTRING (139.1029696 35.9838008, 139.1031227 35.9837939, 139.1033432 35.9837811, 139.1036251 35.9837674, 139.1039241 35.9837179, 139.1043012 35.9836319, 139.1043562 35.9836172, 139.1044273 35.9835712)",,,,,,
138528391,residential,False,False,6.313,"LINESTRING (139.1046416 35.9838534, 139.104614 35.9838012)",,,,,,
138528391,residential,False,True,69.753,"LINESTRING (139.1046416 35.9838534, 139.1046896 35.9839428, 139.1048324 35.9841342, 139.1049072 35.9842617, 139.1049304 35.9843323, 139.1049669 35.9844195)",,,,,,
231075442,residential,False,False,107.90899999999999,"LINESTRING (139.1046416 35.9838534, 139.1050376 35.9837393, 139.105059 35.9837135, 139.1050248 35.9835707, 139.1050115 35.9835396, 139.104827 35.9831461)",,,,,,
138526982,residential,False,False,88.68400000000001,"LINESTRING (139.0987729 35.9842196, 139.0990419 35.984562, 139.0991189 35.9846236, 139.0991824 35.9846344, 139.0992409 35.9846298, 139.0994845 35.9845767)",,,,,,
138527192,tertiary,False,False,175.70499999999998,"LINESTRING (139.0987729 35.9842196, 139.0984075 35.9847123, 139.0980594 35.9851777, 139.0980412 35.9852143, 139.0980364 35.9852401, 139.0980399 35.9852681, 139.0980571 35.9853164, 139.0980699 35.9853361, 139.098102 35.9853856, 139.0981402 35.9854559, 139.0982262 35.9856029)",,,,,,
138526982,residential,False,False,66.743,"LINESTRING (139.100322 35.984541, 139.1003855 35.984517, 139.1004296 35.9844845, 139.1004932 35.9844131, 139.1005397 35.9843545, 139.100638 35.9842744, 139.1007066 35.9842169, 139.1008428 35.984123)",,,,,,
138526982,residential,False,True,25.173000000000002,"LINESTRING (139.100322 35.984541, 139.100287 35.9845253, 139.1001753 35.9844989, 139.1000563 35.9844725)",,,,,,
160748718,residential,False,False,95.577,"LINESTRING (139.100322 35.984541, 139.1003419 35.9845817, 139.1003681 35.9846311, 139.1004054 35.9846739, 139.1005033 35.9847559, 139.1005298 35.9847852, 139.1005494 35.9848494, 139.1005651 35.9849184, 139.1005822 35.9849873, 139.1005945 35.985049, 139.1005997 35.9851253, 139.1005961 35.9852101, 139.1005806 35.9853385)",,,,,,
138526982,residential,False,False,25.173000000000002,"LINESTRING (139.1000563 35.9844725, 139.1001753 35.9844989, 139.100287 35.9845253, 139.100322 35.984541)",,,,,,
