osmid,highway,oneway,reversed,length,geometry,lanes,bridge,name,ref,maxspeed
32690445,unclassified,False,False,78.75299999999999,"LINESTRING (134.4113552 34.1358531, 134.411259 34.1360002, 134.4111757 34.1360852, 134.4109412 34.1362245, 134.4108458 34.1362944, 134.4107861 34.1363662)",,,,,
32690445,unclassified,False,True,232.461,"LINESTRING (134.4113552 34.1358531, 134.4116705 34.1354, 134.4118612 34.1351322, 134.4120098 34.1349523, 134.4120905 34.1347781, 134.4121269 34.1346349, 134.4121341 34.1344842, 134.4121096 34.1342736, 134.4120708 34.1339315)",,,,,
693560599,tertiary,False,True,231.077,"LINESTRING (134.4113552 34.1358531, 134.411272 34.135806, 134.410564 34.135376, 134.409844 34.134939, 134.4093243 34.1346314)",2,,,,
25328488,unclassified,False,True,12.991,"LINESTRING (134.4103522 34.1285926, 134.4102525 34.1285099)",,,,,30
"[25328488, 25443673, 25443674]",unclassified,False,False,59.504999999999995,"LINESTRING (134.4103522 34.1285926, 134.4103938 34.1286304, 134.4107614 34.1289103, 134.4108131 34.1289664)",,yes,泉谷橋,,30
695599013,unclassified,False,True,328.19800000000004,"LINESTRING (134.4103522 34.1285926, 134.4099259 34.1293054, 134.4097997 34.1295629, 134.4096955 34.1296941, 134.4095545 34.129803, 134.4094806 34.1298516, 134.4092966 34.1299302, 134.4091685 34.1299771, 134.4090611 34.1300468, 134.4088847 34.1301499, 134.4087988 34.1301842, 134.4078363 34.1304004)",,,,,
33081075,unclassified,False,False,178.455,"LINESTRING (134.4079522 34.1357358, 134.4080976 34.1355955, 134.4083761 34.1353348, 134.4088303 34.1350341, 134.4091392 34.1348586, 134.4092724 34.1347483, 134.4093243 34.1346314)",,,,,
170054827,residential,False,False,270.29,"LINESTRING (134.4079522 34.1357358, 134.408577 34.135892, 134.409546 34.1361, 134.410054 34.136202, 134.410453 34.136274, 134.41071 34.136337, 134.4107861 34.1363662)",,,,,
693560599,tertiary,False,True,50.288,"LINESTRING (134.4093243 34.1346314, 134.4088812 34.1343668)",2,,,,
33081075,unclassified,False,False,44.254999999999995,"LINESTRING (134.4093243 34.1346314, 134.4094299 34.1344376, 134.4095129 34.1342654)",,,,,
33081075,unclassified,False,True,178.455,"LINESTRING (134.4093243 34.1346314, 134.4092724 34.1347483, 134.4091392 34.1348586, 134.4088303 34.1350341, 134.4083761 34.1353348, 134.4080976 34.1355955, 134.4079522 34.1357358)",,,,,
693560599,tertiary,False,False,231.077,"LINESTRING (134.4093243 34.1346314, 134.409844 34.134939, 134.410564 34.135376, 134.411272 34.135806, 134.4113552 34.1358531)",2,,,,
25443674,unclassified,False,False,8.076,"LINESTRING (134.4117251 34.1298158, 134.4117708 34.1298778)",,,,,
25443674,unclassified,False,True,126.49,"LINESTRING (134.4117251 34.1298158, 134.4116224 34.1297097, 134.4109801 34.1290943, 134.4108131 34.1289664)",,,,,
170054808,unclassified,False,False,157.89000000000001,"LINESTRING (134.4117251 34.1298158, 134.411889 34.129241, 134.411971 34.129027, 134.412045 34.128896, 134.4121158 34.1288339, 134.4121283 34.1286888, 134.4123407 34.1285415)",,,,,
28638879,primary,False,True,105.334,"LINESTRING (134.4115079 34.1278918, 134.4123407 34.1285415)",2,,鳴門池田線,12;34,
170054436,unclassified,False,False,137.401,"LINESTRING (134.4115079 34.1278918, 134.4112484 34.1283444, 134.410942 34.128631, 134.4108131 34.1289664)",,,,,
28638879,primary,False,False,105.334,"LINESTRING (134.4123407 34.1285415, 134.4115079 34.1278918)",2,,鳴門池田線,12;34,
28638879,primary,False,True,5.631,"LINESTRING (134.4123407 34.1285415, 134.4123856 34.1285759)",2,,鳴門池田線,12;34,
170054808,unclassified,False,True,157.89,"LINESTRING (134.4123407 34.1285415, 134.4121283 34.1286888, 134.4121158 34.1288339, 134.412045 34.128896, 134.411971 34.129027, 134.411889 34.129241, 134.4117251 34.1298158)",,,,,
28638879,primary,False,False,5.631,"LINESTRING (134.4123856 34.1285759, 134.4123407 34.1285415)",2,,鳴門池田線,12;34,
170054141,unclassified,False,False,9.939,"LINESTRING (134.40393 34.128721, 134.40394 34.12881)",,,,,
170054141,unclassified,False,True,9.939,"LINESTRING (134.40394 34.12881, 134.40393 34.128721)",,,,,
170053817,unclassified,False,False,235.11700000000002,"LINESTRING (134.40394 34.12881, 134.404005 34.129168, 134.404173 34.129793, 134.404193 34.129855, 134.4042541 34.1301208, 134.4043018 34.1303281, 134.4044136 34.1304703, 134.404544 34.1305561, 134.4046401 34.1306407, 134.4047784 34.1307259)",,,,,
25443674,unclassified,False,False,126.49,"LINESTRING (134.4108131 34.1289664, 134.4109801 34.1290943, 134.4116224 34.1297097, 134.4117251 34.1298158)",,,,,
"[25328488, 25443673, 25443674]",unclassified,False,True,59.505,"LINESTRING (134.4108131 34.1289664, 134.4107614 34.1289103, 134.4103938 34.1286304, 134.4103522 34.1285926)",,yes,泉谷橋,,30
170054436,unclassified,False,True,137.401,"LINESTRING (134.4108131 34.1289664, 134.410942 34.128631, 134.4112484 34.1283444, 134.4115079 34.1278918)",,,,,
"[170054933, 170054957]",unclassified,False,False,408.86000000000007,"LINESTRING (134.4108131 34.1289664, 134.4106257 34.1292921, 134.4104695 34.1295403, 134.4102981 34.1297173, 134.4101979 34.129796, 134.4099273 34.1300466, 134.4097295 34.1301872, 134.4095312 34.1303212, 134.4093531 34.1304285, 134.40921 34.1304932, 134.4089562 34.130579, 134.408605 34.130774, 134.40832 34.131022, 134.408226 34.131142, 134.408131 34.13127, 134.408009 34.131484, 134.407952 34.131642)",,,,,
25328488,unclassified,False,False,12.991,"LINESTRING (134.4102525 34.1285099, 134.4103522 34.1285926)",,,,,30
170053780,unclassified,False,True,306.76099999999997,"LINESTRING (134.4102525 34.1285099, 134.4094448 34.129067, 134.4093228 34.1291524, 134.4091039 34.1293112, 134.4087402 34.1296391, 134.4083844 34.1299736, 134.408301 34.130057, 134.4081932 34.1301499, 134.4080943 34.1302231, 134.4078363 34.1304004)",,,,,
25443674,unclassified,False,False,313.798,"LINESTRING (134.4118885 34.1300743, 134.4125167 34.1313188, 134.4127303 34.1317345, 134.4131257 34.1323425, 134.4132413 34.1324693, 134.41339 34.1325897)",,,,,
25443674,unclassified,False,True,24.414,"LINESTRING (134.4118885 34.1300743, 134.411802 34.1299203, 134.4117708 34.1298778)",,,,,
170053780,unclassified,False,False,306.76099999999997,"LINESTRING (134.4078363 34.1304004, 134.4080943 34.1302231, 134.4081932 34.1301499, 134.408301 34.130057, 134.4083844 34.1299736, 134.4087402 34.1296391, 134.4091039 34.1293112, 134.4093228 34.1291524, 134.4094448 34.129067, 134.4102525 34.1285099)",,,,,
170054641,unclassified,False,True,286.389,"LINESTRING (134.4078363 34.1304004, 134.4073622 34.1305174, 134.4069484 34.1306132, 134.4066959 34.1306356, 134.4063997 34.1306172, 134.4062414 34.1306248, 134.4060788 34.1306369, 134.4058531 34.1306911, 134.4056741 34.130723, 134.4054618 34.13073, 134.4051201 34.1307201, 134.4047784 34.1307259)",,,,,
695599013,unclassified,False,False,328.19800000000004,"LINESTRING (134.4078363 34.1304004, 134.4087988 34.1301842, 134.4088847 34.1301499, 134.4090611 34.1300468, 134.4091685 34.1299771, 134.4092966 34.1299302, 134.4094806 34.1298516, 134.4095545 34.129803, 134.4096955 34.1296941, 134.4097997 34.1295629, 134.4099259 34.1293054, 134.4103522 34.1285926)",,,,,
170053817,unclassified,False,True,235.117,"LINESTRING (134.4047784 34.1307259, 134.4046401 34.1306407, 134.404544 34.1305561, 134.4044136 34.1304703, 134.4043018 34.1303281, 134.4042541 34.1301208, 134.404193 34.129855, 134.404173 34.129793, 134.404005 34.129168, 134.40394 34.12881)",,,,,
"[170054067, 170053996, 170054534]",unclassified,False,False,107.118,"LINESTRING (134.4047784 34.1307259, 134.4048283 34.1308056, 134.4049989 34.1310835, 134.4051349 34.1313067, 134.405213 34.1314339, 134.4052337 34.1315448, 134.4052368 34.1316017)",,yes,川原田橋,,
170054641,unclassified,False,False,286.389,"LINESTRING (134.4047784 34.1307259, 134.4051201 34.1307201, 134.4054618 34.13073, 134.4056741 34.130723, 134.4058531 34.1306911, 134.4060788 34.1306369, 134.4062414 34.1306248, 134.4063997 34.1306172, 134.4066959 34.1306356, 134.4069484 34.1306132, 134.4073622 34.1305174, 134.4078363 34.1304004)",,,,,
33081075,unclassified,False,False,146.38400000000001,"LINESTRING (134.4111476 34.1310707, 134.4113435 34.1305777, 134.4115615 34.1300714, 134.4116652 34.1299765, 134.4117044 34.1299348, 134.4117708 34.1298778)",,,,,
33081075,unclassified,False,True,389.68399999999997,"LINESTRING (134.4111476 34.1310707, 134.4111316 34.1311141, 134.4110589 34.1312344, 134.4109983 34.1314199, 134.4109983 34.1316856, 134.4109378 34.1318259, 134.4107803 34.1320515, 134.4106471 34.1322019, 134.4104473 34.1324826, 134.4103261 34.1327583, 134.4102716 34.1328987, 134.4095129 34.1342654)",,,,,
170053953,residential,False,True,322.18700000000007,"LINESTRING (134.4111476 34.1310707, 134.410976 34.131061, 134.410799 34.131089, 134.410515 34.131118, 134.410386 34.131146, 134.410278 34.131225, 134.410231 34.131264, 134.410102 34.131416, 134.410075 34.131478, 134.410014 34.131546, 134.409926 34.131619, 134.409824 34.131659, 134.409675 34.13167, 134.409086 34.131676, 134.408537 34.131664, 134.408286 34.131642, 134.407952 34.131642)",,,,,
170053854,residential,False,True,177.213,"LINESTRING (134.4070505 34.131573, 134.4068901 34.1315425, 134.4067816 34.131524, 134.4065263 34.13147, 134.4062639 34.1313851, 134.4061447 34.1313681, 134.4059801 34.1313621, 134.4058316 34.131359, 134.4057096 34.1314173, 134.4055405 34.1315216, 134.4052368 34.1316017)",,,,,
170053995,unclassified,False,False,18.579,"LINESTRING (134.4052368 34.1316017, 134.4051674 34.1317586)",,,,,
170053854,residential,False,False,177.21299999999997,"LINESTRING (134.4052368 34.1316017, 134.4055405 34.1315216, 134.4057096 34.1314173, 134.4058316 34.131359, 134.4059801 34.1313621, 134.4061447 34.1313681, 134.4062639 34.1313851, 134.4065263 34.13147, 134.4067816 34.131524, 134.4068901 34.1315425, 134.4070505 34.131573)",,,,,
"[170054067, 170053996, 170054534]",unclassified,False,True,107.118,"LINESTRING (134.4052368 34.1316017, 134.4052337 34.1315448, 134.405213 34.1314339, 134.4051349 34.1313067, 134.4049989 34.1310835, 134.4048283 34.1308056, 134.4047784 34.1307259)",,yes,川原田橋,,
170054279,residential,False,False,39.120000000000005,"LINESTRING (134.407528 34.131621, 134.40769 34.131635, 134.407952 34.131642)",,,,,
170053953,residential,False,False,322.18700000000007,"LINESTRING (134.407952 34.131642, 134.408286 34.131642, 134.408537 34.131664, 134.409086 34.131676, 134.409675 34.13167, 134.409824 34.131659, 134.409926 34.131619, 134.410014 34.131546, 134.410075 34.131478, 134.410102 34.131416, 134.410231 34.131264, 134.410278 34.131225, 134.410386 34.131146, 134.410515 34.131118, 134.410799 34.131089, 134.410976 34.131061, 134.4111476 34.1310707)",,,,,
170054279,residential,False,True,39.120000000000005,"LINESTRING (134.407952 34.131642, 134.40769 34.131635, 134.407528 34.131621)",,,,,
"[170054957, 170054933]",unclassified,False,True,408.86000000000007,"LINESTRING (134.407952 34.131642, 134.408009 34.131484, 134.408131 34.13127, 134.408226 34.131142, 134.40832 34.131022, 134.408605 34.130774, 134.4089562 34.130579, 134.40921 34.1304932, 134.4093531 34.1304285, 134.4095312 34.1303212, 134.4097295 34.1301872, 134.4099273 34.1300466, 134.4101979 34.129796, 134.4102981 34.1297173, 134.4104695 34.1295403, 134.4106257 34.1292921, 134.4108131 34.1289664)",,,,,
170054974,unclassified,False,False,234.191,"LINESTRING (134.407952 34.131642, 134.407921 34.131845, 134.407921 34.132138, 134.407934 34.132223, 134.408063 34.132696, 134.408076 34.132888, 134.4080985 34.1330934, 134.4078785 34.1335952, 134.4078168 34.1336876)",,,,,
170053995,unclassified,False,True,18.579,"LINESTRING (134.4051674 34.1317586, 134.4052368 34.1316017)",,,,,
170054949,unclassified,False,False,180.553,"LINESTRING (134.4051674 34.1317586, 134.4050559 34.1320056, 134.4049873 34.1321504, 134.4049395 34.1322717, 134.4049077 34.1324546, 134.4048599 34.1326689, 134.4047441 34.1327974, 134.4046253 34.1329158, 134.4043753 34.1332104)",,,,,
"[693640608, 693560598, 693560599]",tertiary,False,False,325.125,"LINESTRING (134.4051674 34.1317586, 134.4053469 34.1318513, 134.4056141 34.1320259, 134.4059501 34.1322835, 134.4062062 34.1324742, 134.4065527 34.1327433, 134.4067754 34.132912, 134.4069477 34.1330433, 134.4071563 34.1331941, 134.4078168 34.1336876)",2,yes,町口橋,,
"[170054820, 170054854]",unclassified,False,False,330.912,"LINESTRING (134.4043753 34.1332104, 134.404193 34.133429, 134.404032 34.133705, 134.403886 34.1339746, 134.4038112 34.1340986, 134.4037591 34.1341574, 134.4036964 34.1342933, 134.403592 34.134756, 134.4035644 34.1348659, 134.4035507 34.1350046, 134.4035863 34.1352127, 134.4037131 34.1357895, 134.4037422 34.1360211)",,,,,
170054949,unclassified,False,True,180.553,"LINESTRING (134.4043753 34.1332104, 134.4046253 34.1329158, 134.4047441 34.1327974, 134.4048599 34.1326689, 134.4049077 34.1324546, 134.4049395 34.1322717, 134.4049873 34.1321504, 134.4050559 34.1320056, 134.4051674 34.1317586)",,,,,
32690444,unclassified,False,False,55.622,"LINESTRING (134.4126715 34.1338768, 134.4120708 34.1339315)",,,,,
32690444,unclassified,False,True,41.067,"LINESTRING (134.4126715 34.1338768, 134.4129958 34.1338306, 134.4131045 34.1337945)",,,,,
170054603,residential,False,True,60.772,"LINESTRING (134.4126715 34.1338768, 134.412689 34.133975, 134.412655 34.134066, 134.412567 34.134201, 134.412439 34.134369)",,,,,
170053998,unclassified,False,False,59.224,"LINESTRING (134.4095129 34.1342654, 134.4088812 34.1343668)",,,,,
33081075,unclassified,False,False,389.684,"LINESTRING (134.4095129 34.1342654, 134.4102716 34.1328987, 134.4103261 34.1327583, 134.4104473 34.1324826, 134.4106471 34.1322019, 134.4107803 34.1320515, 134.4109378 34.1318259, 134.4109983 34.1316856, 134.4109983 34.1314199, 134.4110589 34.1312344, 134.4111316 34.1311141, 134.4111476 34.1310707)",,,,,
33081075,unclassified,False,True,44.254999999999995,"LINESTRING (134.4095129 34.1342654, 134.4094299 34.1344376, 134.4093243 34.1346314)",,,,,
"[32690444, 170054606]",unclassified,False,True,238.764,"LINESTRING (134.4095129 34.1342654, 134.409656 34.1342183, 134.4102822 34.1341266, 134.4109235 34.1340488, 134.4116202 34.1339726, 134.4120708 34.1339315)",,,,,
170053998,unclassified,False,True,59.224,"LINESTRING (134.4088812 34.1343668, 134.4095129 34.1342654)",,,,,
693560599,tertiary,False,False,50.288,"LINESTRING (134.4088812 34.1343668, 134.4093243 34.1346314)",2,,,,
"[170053797, 170054599]",unclassified,False,True,271.51800000000003,"LINESTRING (134.4088812 34.1343668, 134.4087098 34.1344199, 134.4083599 34.1344771, 134.4079877 34.134561, 134.407699 34.1347167, 134.4074865 34.134814, 134.4072177 34.1349229, 134.4070163 34.1350059, 134.4068128 34.1350572, 134.4067018 34.1350982, 134.406669 34.1351328, 134.4066188 34.1352904, 134.4064803 34.1355371)",,,,,
693560599,tertiary,False,True,123.791,"LINESTRING (134.4088812 34.1343668, 134.4084515 34.1341023, 134.4081219 34.1339069, 134.4078168 34.1336876)",2,,,,
170054603,residential,False,False,60.77199999999999,"LINESTRING (134.412439 34.134369, 134.412567 34.134201, 134.412655 34.134066, 134.412689 34.133975, 134.4126715 34.1338768)",,,,,
"[170053797, 170054599]",unclassified,False,False,271.518,"LINESTRING (134.4064803 34.1355371, 134.4066188 34.1352904, 134.406669 34.1351328, 134.4067018 34.1350982, 134.4068128 34.1350572, 134.4070163 34.1350059, 134.4072177 34.1349229, 134.4074865 34.134814, 134.407699 34.1347167, 134.4079877 34.134561, 134.4083599 34.1344771, 134.4087098 34.1344199, 134.4088812 34.1343668)",,,,,
"[170053844, 170054102, 170054599]",unclassified,False,True,198.71300000000002,"LINESTRING (134.4064803 34.1355371, 134.4064482 34.1355428, 134.406235 34.135576, 134.4061967 34.1355836, 134.4057859 34.1356509, 134.4055209 34.1356565, 134.4054007 34.1356686, 134.4053161 34.1357131, 134.4052562 34.1358283, 134.4052034 34.1358896, 134.4051108 34.1359073, 134.4049616 34.1359112, 134.4048063 34.1359231, 134.4047232 34.1359564, 134.4046214 34.1360206, 134.4045627 34.1360893)",,yes,神宮寺橋,,
170054627,unclassified,False,False,78.629,"LINESTRING (134.4037422 34.1360211, 134.4040299 34.1361108, 134.4041378 34.1361405, 134.4042446 34.1361482, 134.4045627 34.1360893)",,,,,
"[170054820, 170054854]",unclassified,False,True,330.912,"LINESTRING (134.4037422 34.1360211, 134.4037131 34.1357895, 134.4035863 34.1352127, 134.4035507 34.1350046, 134.4035644 34.1348659, 134.403592 34.134756, 134.4036964 34.1342933, 134.4037591 34.1341574, 134.4038112 34.1340986, 134.403886 34.1339746, 134.404032 34.133705, 134.404193 34.133429, 134.4043753 34.1332104)",,,,,
"[170053844, 170054102, 170054599]",unclassified,False,False,198.71299999999997,"LINESTRING (134.4045627 34.1360893, 134.4046214 34.1360206, 134.4047232 34.1359564, 134.4048063 34.1359231, 134.4049616 34.1359112, 134.4051108 34.1359073, 134.4052034 34.1358896, 134.4052562 34.1358283, 134.4053161 34.1357131, 134.4054007 34.1356686, 134.4055209 34.1356565, 134.4057859 34.1356509, 134.4061967 34.1355836, 134.406235 34.135576, 134.4064482 34.1355428, 134.4064803 34.1355371)",,yes,神宮寺橋,,
170054627,unclassified,False,True,78.629,"LINESTRING (134.4045627 34.1360893, 134.4042446 34.1361482, 134.4041378 34.1361405, 134.4040299 34.1361108, 134.4037422 34.1360211)",,,,,
32690445,unclassified,False,False,45.914,"LINESTRING (134.4107861 34.1363662, 134.4104958 34.136702)",,,,,
32690445,unclassified,False,True,78.753,"LINESTRING (134.4107861 34.1363662, 134.4108458 34.1362944, 134.4109412 34.1362245, 134.4111757 34.1360852, 134.411259 34.1360002, 134.4113552 34.1358531)",,,,,
170054827,residential,False,True,270.28999999999996,"LINESTRING (134.4107861 34.1363662, 134.41071 34.136337, 134.410453 34.136274, 134.410054 34.136202, 134.409546 34.1361, 134.408577 34.135892, 134.4079522 34.1357358)",,,,,
32690445,unclassified,False,True,45.914,"LINESTRING (134.4104958 34.136702, 134.4107861 34.1363662)",,,,,
86978092,secondary,False,False,5.893,"LINESTRING (134.4134371 34.1326256, 134.41339 34.1325897)",1,,引田滝宮線,102,30
749674148,unclassified,False,False,133.769,"LINESTRING (134.4134371 34.1326256, 134.4133933 34.1327007, 134.4133722 34.1327848, 134.4131045 34.1337945)",,,,,
25443674,unclassified,False,True,8.076,"LINESTRING (134.4117708 34.1298778, 134.4117251 34.1298158)",,,,,
25443674,unclassified,False,False,24.414,"LINESTRING (134.4117708 34.1298778, 134.411802 34.1299203, 134.4118885 34.1300743)",,,,,
33081075,unclassified,False,True,146.38400000000001,"LINESTRING (134.4117708 34.1298778, 134.4117044 34.1299348, 134.4116652 34.1299765, 134.4115615 34.1300714, 134.4113435 34.1305777, 134.4111476 34.1310707)",,,,,
