osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel
31260961,2,292,日本ロマンチック街道,trunk,False,False,115.47900000000001,"LINESTRING (138.5930932 36.6208146, 138.5932746 36.6208184, 138.5935284 36.6208238, 138.5937667 36.6208208, 138.5939485 36.6208029, 138.5940128 36.6207951, 138.5943063 36.6207597, 138.5943815 36.620757)",,
232688108,2,292,志賀草津道路,trunk,False,False,78.961,"LINESTRING (138.5930932 36.6208146, 138.5930043 36.6208188, 138.5927571 36.6208306, 138.59221 36.6208568)",,
920459707,2,292,日本ロマンチック街道,trunk,False,True,103.571,"LINESTRING (138.5930932 36.6208146, 138.5931133 36.6206573, 138.5931344 36.6204918, 138.5932113 36.619888)",,
1216672639,2,292,日本ロマンチック街道,trunk,True,False,18.573,"LINESTRING (138.5933641 36.6181697, 138.5933931 36.6183351)",,
181547921,2,292,日本ロマンチック街道,trunk,False,True,41.349000000000004,"LINESTRING (138.5933641 36.6181697, 138.593301 36.6179747, 138.5932263 36.6178152)",,
268077350,2,292,すずらん通り,trunk,False,False,4.953,"LINESTRING (138.5978208 36.6203271, 138.5978674 36.6203513)",,
609637622,2,292,日本ロマンチック街道,trunk,False,True,95.34800000000001,"LINESTRING (138.5978208 36.6203271, 138.5977506 36.620371, 138.5976689 36.6204221, 138.5970582 36.6208043, 138.5969782 36.6208543)",,
687909967,,,すずらん通り,tertiary,False,True,293.363,"LINESTRING (138.5978208 36.6203271, 138.5977492 36.6202562, 138.5977387 36.6202457, 138.597591 36.6200832, 138.5975344 36.6200267, 138.597506 36.6199984, 138.5974376 36.6199584, 138.5973446 36.6199224, 138.5970104 36.6198256, 138.5961097 36.6195709, 138.5956398 36.6194388, 138.5954642 36.6193925, 138.5953954 36.6193815, 138.5953539 36.6193781, 138.5953167 36.6193775, 138.5952851 36.6193804, 138.5952501 36.6193863, 138.5952133 36.6193959, 138.5951699 36.6194134, 138.5951338 36.6194322, 138.5950925 36.6194621, 138.5949775 36.6195804)",,
687909967,,,すずらん通り,tertiary,False,False,293.363,"LINESTRING (138.5949775 36.6195804, 138.5950925 36.6194621, 138.5951338 36.6194322, 138.5951699 36.6194134, 138.5952133 36.6193959, 138.5952501 36.6193863, 138.5952851 36.6193804, 138.5953167 36.6193775, 138.5953539 36.6193781, 138.5953954 36.6193815, 138.5954642 36.6193925, 138.5956398 36.6194388, 138.5961097 36.6195709, 138.5970104 36.6198256, 138.5973446 36.6199224, 138.5974376 36.6199584, 138.597506 36.6199984, 138.5975344 36.6200267, 138.597591 36.6200832, 138.5977387 36.6202457, 138.5977492 36.6202562, 138.5978208 36.6203271)",,
"[920459704, 962662250]",,,中央通り,unclassified,True,False,229.533,"LINESTRING (138.5949775 36.6195804, 138.5954909 36.6198747, 138.5960345 36.6201386, 138.5962668 36.6202728, 138.596393 36.6203514, 138.5964726 36.620401, 138.5965533 36.6204613, 138.5966009 36.6204969, 138.5966194 36.6205144, 138.5968918 36.6207725, 138.5969782 36.6208543)",,
1216672639,2,292,日本ロマンチック街道,trunk,True,False,22.225,"LINESTRING (138.5933931 36.6183968, 138.5933661 36.6185955)",,
920459708,,,,unclassified,True,False,23.728,"LINESTRING (138.5933931 36.6183968, 138.5934284 36.6184505, 138.5935471 36.6185698)",,
"[89004819, 955139188]",,,,"['unclassified', 'residential']",False,False,73.793,"LINESTRING (138.5963762 36.6211295, 138.5963874 36.6211875, 138.5963948 36.6212942, 138.5963897 36.6213233, 138.5964274 36.6213609, 138.5964679 36.6213907, 138.5962234 36.621662, 138.5961889 36.6216929)",,
609637622,2,292,日本ロマンチック街道,trunk,False,False,62.181999999999995,"LINESTRING (138.5963762 36.6211295, 138.5964312 36.6211205, 138.5964836 36.6211039, 138.5969096 36.6208913, 138.5969782 36.6208543)",,
"[31260961, 609637622]",2,292,日本ロマンチック街道,trunk,False,True,183.225,"LINESTRING (138.5963762 36.6211295, 138.5963108 36.6211275, 138.5962315 36.6211115, 138.5960111 36.6210643, 138.5957316 36.6210092, 138.5954841 36.6209604, 138.5953054 36.620922, 138.5950372 36.6208644, 138.5949443 36.6208425, 138.5947462 36.6207958, 138.5946613 36.6207807, 138.5945918 36.6207683, 138.5945097 36.6207602, 138.5943815 36.620757)",,
594139677,,,中央通り,unclassified,False,False,131.288,"LINESTRING (138.5969782 36.6208543, 138.5970355 36.6209052, 138.5970803 36.620945, 138.5971761 36.6210393, 138.5972393 36.6211127, 138.5973185 36.6212203, 138.5973363 36.6212562, 138.5973468 36.6212842, 138.5973569 36.6213258, 138.5973581 36.6213513, 138.5973527 36.6214016, 138.5973399 36.6214583, 138.5973028 36.6215887, 138.5973015 36.6215932, 138.5972626 36.6216966, 138.5972311 36.621759, 138.5971992 36.6218061, 138.5971307 36.621903)",20,
609637622,2,292,日本ロマンチック街道,trunk,False,False,95.34800000000001,"LINESTRING (138.5969782 36.6208543, 138.5970582 36.6208043, 138.5976689 36.6204221, 138.5977506 36.620371, 138.5978208 36.6203271)",,
609637622,2,292,日本ロマンチック街道,trunk,False,True,62.181999999999995,"LINESTRING (138.5969782 36.6208543, 138.5969096 36.6208913, 138.5964836 36.6211039, 138.5964312 36.6211205, 138.5963762 36.6211295)",,
"[31260961, 609637622]",2,292,日本ロマンチック街道,trunk,False,False,183.22500000000002,"LINESTRING (138.5943815 36.620757, 138.5945097 36.6207602, 138.5945918 36.6207683, 138.5946613 36.6207807, 138.5947462 36.6207958, 138.5949443 36.6208425, 138.5950372 36.6208644, 138.5953054 36.620922, 138.5954841 36.6209604, 138.5957316 36.6210092, 138.5960111 36.6210643, 138.5962315 36.6211115, 138.5963108 36.6211275, 138.5963762 36.6211295)",,
31260961,2,292,日本ロマンチック街道,trunk,False,True,115.47900000000001,"LINESTRING (138.5943815 36.620757, 138.5943063 36.6207597, 138.5940128 36.6207951, 138.5939485 36.6208029, 138.5937667 36.6208208, 138.5935284 36.6208238, 138.5932746 36.6208184, 138.5930932 36.6208146)",,
268077348,,,しゃくなげ通り,unclassified,False,False,267.172,"LINESTRING (138.5943815 36.620757, 138.5943896 36.6208476, 138.5944087 36.6210646, 138.5944129 36.6211652, 138.5944088 36.6212904, 138.5943781 36.6215347, 138.5943724 36.6215989, 138.5943724 36.6217065, 138.5943793 36.6217519, 138.5943953 36.6217902, 138.5944157 36.6218259, 138.5944401 36.6218678, 138.5944888 36.621936, 138.5946684 36.6221878, 138.5946735 36.6222, 138.594676 36.6222122, 138.5946731 36.6222324, 138.5942859 36.6224174, 138.593747 36.6226748)",,
958306538,,,,residential,False,True,56.504,"LINESTRING (138.5943815 36.620757, 138.5943635 36.6207019, 138.5943596 36.6206899, 138.5943115 36.6204781, 138.5942857 36.6203778, 138.5942592 36.6202586)",,
955805639,,,しゃくなげ通り,unclassified,False,False,3.739,"LINESTRING (138.5927584 36.6236073, 138.5927431 36.6236386)",,
268077348,,,しゃくなげ通り,unclassified,False,True,40.513999999999996,"LINESTRING (138.5927584 36.6236073, 138.5927916 36.6235263, 138.5929147 36.6233787, 138.5929341 36.6233453, 138.5929554 36.623283)",,
303901745,,,西の河原通り,unclassified,False,True,200.32200000000003,"LINESTRING (138.5927584 36.6236073, 138.5928139 36.6235751, 138.5929721 36.6234399, 138.5930322 36.6234022, 138.5930653 36.6233984, 138.593287 36.6234452, 138.5935665 36.6234863, 138.5936231 36.623494, 138.5940491 36.6235521, 138.594092 36.6235613, 138.5941423 36.623572, 138.5941912 36.6235767, 138.5942457 36.6235669, 138.5942647 36.6235601, 138.5943142 36.6235423, 138.5944278 36.6234827, 138.5945774 36.6234478, 138.594681 36.6234633, 138.5947851 36.6234975, 138.5948163 36.6235252)",,
89004817,,,地蔵通り,residential,False,False,309.492,"LINESTRING (138.5971307 36.621903, 138.5972526 36.6219472, 138.5977032 36.6220544, 138.597847 36.6221329, 138.5979419 36.6221933, 138.5980317 36.6222436, 138.5981214 36.6222829, 138.5983655 36.6223591, 138.5983937 36.622378, 138.598403 36.6223843, 138.5983952 36.6225165, 138.5984301 36.6225488, 138.5984554 36.6225767, 138.5984731 36.6226351, 138.5985625 36.6226343, 138.5986578 36.6226469, 138.5987943 36.6226799, 138.5988814 36.622701, 138.5989957 36.6227339, 138.599131 36.6227566, 138.5993665 36.6227995, 138.5994465 36.6228206, 138.5995039 36.6228399, 138.5997774 36.622965, 138.5998286 36.622971, 138.600015 36.6229628, 138.6000554 36.6229591, 138.6001007 36.6229429)",,
594139677,,,中央通り,unclassified,False,True,131.288,"LINESTRING (138.5971307 36.621903, 138.5971992 36.6218061, 138.5972311 36.621759, 138.5972626 36.6216966, 138.5973015 36.6215932, 138.5973028 36.6215887, 138.5973399 36.6214583, 138.5973527 36.6214016, 138.5973581 36.6213513, 138.5973569 36.6213258, 138.5973468 36.6212842, 138.5973363 36.6212562, 138.5973185 36.6212203, 138.5972393 36.6211127, 138.5971761 36.6210393, 138.5970803 36.620945, 138.5970355 36.6209052, 138.5969782 36.6208543)",20,
594139678,,,中央通り,unclassified,True,False,96.904,"LINESTRING (138.5971307 36.621903, 138.597026 36.6219901, 138.5969987 36.6220163, 138.5968888 36.6221219, 138.5968303 36.6221781, 138.5965376 36.6224591, 138.5965074 36.6224882, 138.5965001 36.6224975, 138.596461 36.6225467, 138.5964611 36.6225787)",,
89004798,,,,residential,False,False,173.256,"LINESTRING (138.6016321 36.6237554, 138.6013083 36.6234762, 138.6010666 36.6233624, 138.6009576 36.6233176, 138.6008861 36.6233002, 138.6005799 36.6232551, 138.6004965 36.6232244, 138.6002754 36.6232354, 138.6001272 36.6232617, 138.5999237 36.6233105)",,
183797522,,,,residential,False,True,156.78799999999998,"LINESTRING (138.6016321 36.6237554, 138.6012169 36.6241762, 138.601178 36.6242228, 138.6011545 36.624276, 138.60116 36.6244381, 138.6011452 36.6245505, 138.6011088 36.6246445, 138.6009196 36.6250006)",,
89004798,,,,residential,False,True,173.25600000000003,"LINESTRING (138.5999237 36.6233105, 138.6001272 36.6232617, 138.6002754 36.6232354, 138.6004965 36.6232244, 138.6005799 36.6232551, 138.6008861 36.6233002, 138.6009576 36.6233176, 138.6010666 36.6233624, 138.6013083 36.6234762, 138.6016321 36.6237554)",,
