osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,name,maxspeed
136570036,residential,False,False,167.095,"LINESTRING (138.9829193 34.7465453, 138.9825483 34.7463827, 138.9822667 34.7462612, 138.9821243 34.7462472, 138.9820222 34.746265, 138.9817499 34.7463821, 138.9815434 34.7464755, 138.981381 34.746535, 138.9812607 34.7465498)",,,,,
957099170,residential,False,True,172.48000000000002,"LINESTRING (138.9829193 34.7465453, 138.9828399 34.7465583, 138.9826435 34.7465581, 138.9824768 34.7465311, 138.9822206 34.7464727, 138.9820765 34.7464727, 138.9819779 34.7464966, 138.9816807 34.746638, 138.9815743 34.7466732, 138.9813563 34.7466987, 138.9812907 34.7466988, 138.9812716 34.7466027, 138.9812607 34.7465498)",,,,,
136570036,residential,False,True,66.809,"LINESTRING (138.9829193 34.7465453, 138.9831632 34.7466613, 138.983472 34.7466905, 138.983594 34.7467445)",,,,,
136570036,residential,False,False,147.55800000000002,"LINESTRING (138.9812607 34.7465498, 138.980718 34.746455, 138.9804574 34.7464635, 138.9800432 34.7464731, 138.9798629 34.7465061, 138.979684 34.7465801)",,,,,
136570036,residential,False,True,167.095,"LINESTRING (138.9812607 34.7465498, 138.981381 34.746535, 138.9815434 34.7464755, 138.9817499 34.7463821, 138.9820222 34.746265, 138.9821243 34.7462472, 138.9822667 34.7462612, 138.9825483 34.7463827, 138.9829193 34.7465453)",,,,,
957099170,residential,False,False,172.48,"LINESTRING (138.9812607 34.7465498, 138.9812716 34.7466027, 138.9812907 34.7466988, 138.9813563 34.7466987, 138.9815743 34.7466732, 138.9816807 34.746638, 138.9819779 34.7464966, 138.9820765 34.7464727, 138.9822206 34.7464727, 138.9824768 34.7465311, 138.9826435 34.7465581, 138.9828399 34.7465583, 138.9829193 34.7465453)",,,,,
136570219,unclassified,False,False,436.5969999999999,"LINESTRING (138.9862825 34.7469782, 138.9863717 34.7469952, 138.9864294 34.7470406, 138.9865235 34.7471324, 138.986566 34.7472646, 138.9866433 34.7473772, 138.9867322 34.7474101, 138.9868958 34.7473869, 138.9869548 34.7474034, 138.9870353 34.7474982, 138.9872384 34.7476673, 138.9872754 34.7477435, 138.9873376 34.7477768, 138.9875181 34.7477745, 138.9875858 34.7477967, 138.9876508 34.747872, 138.9876936 34.7479234, 138.9877758 34.7479525, 138.9878744 34.7479627, 138.9879339 34.7479412, 138.9879748 34.7478925, 138.9880048 34.7477915, 138.9880562 34.7477371, 138.9884117 34.7476996, 138.988563 34.7477187, 138.9886362 34.7476986, 138.9886584 34.7476286, 138.9886715 34.7475102, 138.9887268 34.7474553, 138.9888676 34.7474233, 138.9889248 34.747434, 138.988965 34.7474614, 138.9889617 34.7475091, 138.9889232 34.7475516, 138.9888501 34.747674, 138.9888651 34.7479366, 138.9888575 34.7480034, 138.9888119 34.7480515, 138.9887731 34.7480719, 138.9886772 34.7480909, 138.9885455 34.7481589)",,,,,
136570375,residential,False,True,528.238,"LINESTRING (138.9862825 34.7469782, 138.9862044 34.7467625, 138.9861254 34.7467293, 138.9860228 34.7467676, 138.9859276 34.7469186, 138.9859296 34.7470508, 138.9859863 34.7472698, 138.9859727 34.7473581, 138.9859146 34.7473944, 138.9858431 34.7473811, 138.9857873 34.7473331, 138.9856783 34.747136, 138.9855289 34.7470488, 138.9854352 34.7470515, 138.9853322 34.7470662, 138.9851894 34.7470481, 138.984701 34.7469239, 138.9846237 34.7469129, 138.9845766 34.7469364, 138.9845628 34.7470096, 138.9846395 34.74718, 138.9847613 34.7474119, 138.9848438 34.7476109, 138.9848299 34.7476862, 138.984776 34.7477207, 138.9845979 34.7476994, 138.9843406 34.7476531, 138.9842142 34.7476317, 138.9841173 34.747606, 138.9840664 34.7475612, 138.9839865 34.7474958, 138.9839108 34.747402, 138.9838699 34.7473304, 138.9837644 34.7470974, 138.9836928 34.7469133, 138.9836359 34.7468195, 138.983594 34.7467445)",,,,,
934266046,unclassified,False,False,174.855,"LINESTRING (138.9862825 34.7469782, 138.9862414 34.7470134, 138.986236 34.747064, 138.9863017 34.7472382, 138.9862454 34.7474773, 138.9862776 34.7475467, 138.9863621 34.7476911, 138.9863822 34.747766, 138.9863768 34.7478255, 138.9862803 34.7478608, 138.9861716 34.7478641, 138.9861099 34.7478916, 138.9860094 34.7480073, 138.9859222 34.7480227, 138.9858377 34.7479941, 138.985768 34.7479456, 138.985709 34.7478861)",,,,,
136570036,residential,False,True,147.558,"LINESTRING (138.979684 34.7465801, 138.9798629 34.7465061, 138.9800432 34.7464731, 138.9804574 34.7464635, 138.980718 34.746455, 138.9812607 34.7465498)",,,,,
