osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,tunnel,bridge
51497092,tertiary,False,True,70.226,"LINESTRING (139.4136884 35.6590307, 139.4136564 35.6590533, 139.4136024 35.6591056, 139.4135193 35.659207, 139.4134299 35.6593292, 139.4133791 35.6593878, 139.4133197 35.6594353, 139.4131877 35.6595004)",,,,,,
450055610,secondary,True,False,55.760999999999996,"LINESTRING (139.4136884 35.6590307, 139.4138938 35.6593744, 139.413958 35.6594818)",1,503,多摩モノレール通り,50,,
"[26083015, 27281420, 26083013, 25154159]",secondary,False,"[False, True]",332.348,"LINESTRING (139.4145573 35.6602057, 139.4147485 35.6604634, 139.4149157 35.660713, 139.4150133 35.6609242, 139.4154275 35.6620341, 139.4155338 35.6622756, 139.4156704 35.6624967, 139.4158282 35.6626867, 139.4160491 35.6629085)","['1', '2']",503,多摩モノレール通り,40,yes,
450055608,secondary,True,False,46.903,"LINESTRING (139.4145573 35.6602057, 139.4145139 35.6601161, 139.4143312 35.6598264)",1,503,多摩モノレール通り,50,,
1195335357,secondary,True,False,52.373,"LINESTRING (139.416334 35.6632369, 139.4167268 35.6635833)",1,503,多摩モノレール通り,40,,
27281419,secondary,True,False,8.042,"LINESTRING (139.4167268 35.6635833, 139.4167846 35.6636383)",1,503,多摩モノレール通り,40,,
28071852,tertiary,False,True,11.949,"LINESTRING (139.4167268 35.6635833, 139.4168362 35.6635229)",2,,,40,,
27281227,secondary,True,False,24.059,"LINESTRING (139.4178847 35.664494, 139.4177107 35.6643302)",1,503,多摩モノレール通り,40,,
857755401,unclassified,False,False,10.963,"LINESTRING (139.4178847 35.664494, 139.4178077 35.6645702)",,,,30,,
28071852,tertiary,False,False,11.949,"LINESTRING (139.4168362 35.6635229, 139.4167268 35.6635833)",2,,,40,,
28071852,tertiary,False,True,46.396,"LINESTRING (139.4168362 35.6635229, 139.4172609 35.6632883)",2,,,40,,
1195335358,secondary,True,False,53.903,"LINESTRING (139.4168362 35.6635229, 139.4164358 35.6631635)",1,503,多摩モノレール通り,40,,
1195335358,secondary,True,False,44.994,"LINESTRING (139.4164358 35.6631635, 139.4160491 35.6629085)",1,503,多摩モノレール通り,40,,
27281418,secondary_link,True,False,100.34,"LINESTRING (139.4164358 35.6631635, 139.4161466 35.6628597, 139.4159777 35.6626636, 139.4157872 35.6624315)",,,多摩モノレール通り,,,
450055608,secondary,True,False,50.28,"LINESTRING (139.4143312 35.6598264, 139.4141414 35.6595375, 139.4140691 35.6594275)",1,503,多摩モノレール通り,50,,
380950592,primary,False,True,11.713,"LINESTRING (139.4140691 35.6594275, 139.413958 35.6594818)",2,41,川崎街道,40,,
25154173,secondary,True,False,56.132000000000005,"LINESTRING (139.4140691 35.6594275, 139.4140068 35.659322, 139.4138005 35.6589723)",1,503,多摩モノレール通り,50,,
"[378206432, 450055612, 378206431]",primary,False,False,108.30000000000001,"LINESTRING (139.4140691 35.6594275, 139.4141899 35.6593742, 139.4143613 35.6593093, 139.4145465 35.6592476, 139.4147211 35.6592027, 139.4148689 35.6591731, 139.4150911 35.6591545, 139.4152039 35.6591462)",2,41,川崎街道,40,,yes
25154173,secondary,True,False,34.236,"LINESTRING (139.4138005 35.6589723, 139.4136338 35.6586958)",1,503,多摩モノレール通り,50,,
51497092,tertiary,False,True,12.031,"LINESTRING (139.4138005 35.6589723, 139.4136884 35.6590307)",,,,,,
1194654537,secondary,True,False,53.42,"LINESTRING (139.4141976 35.6598244, 139.4145573 35.6602057)",1,503,多摩モノレール通り,50,,
51497093,unclassified,False,False,71.224,"LINESTRING (139.4141976 35.6598244, 139.4141571 35.6598501, 139.4135768 35.6602192)",,,,,,
138947643,secondary_link,True,False,92.76899999999999,"LINESTRING (139.4141976 35.6598244, 139.4143973 35.6601858, 139.4146186 35.6605231, 139.4146506 35.6605726)",,,,,,
25154173,secondary,True,False,100.337,"LINESTRING (139.4134475 35.6583904, 139.4132703 35.6580924, 139.4131893 35.6579613, 139.4130095 35.6576444, 139.4129705 35.6575756)",1,503,多摩モノレール通り,50,,
"[835631116, 835631117, 155974095]",unclassified,False,True,312.978,"LINESTRING (139.4134475 35.6583904, 139.4134859 35.6583739, 139.4135115 35.6583629, 139.4136197 35.6582949, 139.4136354 35.6582818, 139.4137144 35.6582081, 139.4137232 35.6581943, 139.4137919 35.6579202, 139.4138775 35.6579079, 139.4140402 35.6579447, 139.4143188 35.6580006, 139.414401 35.657987, 139.4145319 35.6579733, 139.4146846 35.6579911, 139.4148389 35.6580142, 139.4150638 35.6580565, 139.415141 35.6580947, 139.4152584 35.658246, 139.4153373 35.6584178, 139.4153104 35.6584655, 139.4152786 35.6585528, 139.4152618 35.65864, 139.4152601 35.6587723, 139.4152282 35.6589331, 139.415208 35.6591103, 139.4152039 35.6591462)",,,,,,yes
450055613,tertiary,False,False,15.571,"LINESTRING (139.4129705 35.6575756, 139.4129083 35.6577062)",,,,,,
450055613,tertiary,False,True,15.571,"LINESTRING (139.4129083 35.6577062, 139.4129705 35.6575756)",,,,,,
450055610,secondary,True,False,120.387,"LINESTRING (139.4129083 35.6577062, 139.4130801 35.6579991, 139.4131285 35.6580791, 139.4134896 35.6586804)",1,503,多摩モノレール通り,50,,
1132443713,unclassified,False,True,28.03,"LINESTRING (139.4129083 35.6577062, 139.4128543 35.6577463, 139.4128038 35.6577196, 139.4126638 35.6576318)",,,,,,
378206432,primary,False,True,46.599,"LINESTRING (139.4166496 35.6590499, 139.4161357 35.6590857)",2,41,川崎街道,40,,
25376997,tertiary,False,False,72.417,"LINESTRING (139.4166496 35.6590499, 139.4166198 35.6589582, 139.4165819 35.6588693, 139.41655 35.6587746, 139.4165408 35.6587071, 139.4165397 35.6586339, 139.4165526 35.6585282, 139.4165772 35.6584131)",,,,,,
378206432,primary,False,False,32.399,"LINESTRING (139.4166496 35.6590499, 139.4167007 35.6590494, 139.4170082 35.659048)",2,41,川崎街道,40,,
199903469,primary,False,True,22.167,"LINESTRING (139.4106758 35.6628362, 139.4104734 35.6629489)",2,41,川崎街道,40,,
199903469,primary,False,False,39.069,"LINESTRING (139.4106758 35.6628362, 139.4107577 35.6627811, 139.4108765 35.6626839, 139.4109781 35.6625861)",2,41,川崎街道,40,,
267265635,residential,False,False,39.929,"LINESTRING (139.4106758 35.6628362, 139.4107183 35.6629082, 139.4108102 35.6630653, 139.410875 35.6631565)",,,,,,
199903469,primary,False,False,29.088,"LINESTRING (139.4112947 35.6619985, 139.4113171 35.6619217, 139.4113553 35.6617999, 139.4113722 35.6617446)",2,41,川崎街道,40,,
199903469,primary,False,True,23.914,"LINESTRING (139.4112947 35.6619985, 139.4112736 35.6620578, 139.4112362 35.6621605, 139.4112191 35.6622046)",2,41,川崎街道,40,,
27018429,tertiary,False,False,42.677,"LINESTRING (139.4130313 35.6600831, 139.4131036 35.660163, 139.4131942 35.6602962, 139.413268 35.6604143)",2,,,30,,
199903469,primary,False,True,56.645,"LINESTRING (139.4130313 35.6600831, 139.4129312 35.6601474, 139.4127931 35.6602361, 139.4125399 35.6603995)",2,41,川崎街道,40,,
450055611,primary,False,False,107.17799999999998,"LINESTRING (139.4130313 35.6600831, 139.4131556 35.6600051, 139.4137541 35.6596269, 139.4138677 35.659546, 139.413958 35.6594818)",2,41,川崎街道,40,,
27018429,tertiary,False,False,38.886,"LINESTRING (139.4134186 35.6609073, 139.4133954 35.6612565)",2,,,30,,
27018429,tertiary,False,True,56.86,"LINESTRING (139.4134186 35.6609073, 139.4133928 35.6607323, 139.4133746 35.6606486, 139.4133377 35.6605497, 139.413268 35.6604143)",2,,,30,,
51341751,residential,False,False,67.144,"LINESTRING (139.4134186 35.6609073, 139.4133431 35.6609155, 139.4126819 35.660987)",,,,30,,
51341751,residential,False,True,49.357,"LINESTRING (139.4134186 35.6609073, 139.4135027 35.6608981, 139.4139599 35.6608472)",,,,30,,
138945724,tertiary,True,False,41.861,"LINESTRING (139.413186 35.6615567, 139.4128127 35.6617165, 139.4127769 35.6617334)",,,,30,,
47489559,unclassified,False,False,48.698,"LINESTRING (139.4127769 35.6617334, 139.4127191 35.6616863, 139.4127041 35.6616744, 139.4126895 35.6616492, 139.4126737 35.6613229)",,,,,,
138945724,tertiary,True,False,18.470000000000002,"LINESTRING (139.4127769 35.6617334, 139.4127545 35.6617579, 139.4127594 35.6618464, 139.4127604 35.6618657, 139.412763 35.6618786, 139.4127704 35.6618919)",,,,30,,
138945724,tertiary,True,False,51.811,"LINESTRING (139.4128022 35.6619118, 139.4129165 35.6619062, 139.4130662 35.661845, 139.4132895 35.6617524, 139.4133185 35.6617292)",,,,30,,
138945724,tertiary,True,False,8.797,"LINESTRING (139.4133559 35.6615531, 139.4133544 35.661474)",,,,30,,
138945726,unclassified,True,False,15.434000000000001,"LINESTRING (139.4133559 35.6615531, 139.4132658 35.661548, 139.413186 35.6615567)",,,,,,
1195335357,secondary,True,False,44.676,"LINESTRING (139.4160491 35.6629085, 139.416334 35.6632369)",1,503,多摩モノレール通り,40,,
"[25154159, 27281420, 26083013, 26083015]",secondary,False,"[False, True]",332.34799999999996,"LINESTRING (139.4160491 35.6629085, 139.4158282 35.6626867, 139.4156704 35.6624967, 139.4155338 35.6622756, 139.4154275 35.6620341, 139.4150133 35.6609242, 139.4149157 35.660713, 139.4147485 35.6604634, 139.4145573 35.6602057)","['1', '2']",503,多摩モノレール通り,40,yes,
28071632,unclassified,False,False,16.741,"LINESTRING (139.4096163 35.6638686, 139.4096469 35.6639449, 139.4096757 35.6640112)",,,,,,
52155583,unclassified,False,False,128.888,"LINESTRING (139.4096163 35.6638686, 139.4097064 35.6638945, 139.409801 35.6639121, 139.4099102 35.6639286, 139.4100034 35.6639365, 139.4101115 35.6639509, 139.4101935 35.663957, 139.4103292 35.6639658, 139.4106383 35.6639787, 139.4107426 35.6640155, 139.4109963 35.664108)",,,,,,
52155581,unclassified,False,False,4.648,"LINESTRING (139.4096757 35.6640112, 139.4096651 35.6640521)",,,,,,
28071632,unclassified,False,True,16.741,"LINESTRING (139.4096757 35.6640112, 139.4096469 35.6639449, 139.4096163 35.6638686)",,,,,,
259869207,unclassified,False,False,157.611,"LINESTRING (139.4096757 35.6640112, 139.4098531 35.6640621, 139.4101466 35.664147, 139.4104357 35.664236, 139.4113162 35.6644935)",,,,,,
28071640,residential,False,False,22.753,"LINESTRING (139.4094427 35.6633865, 139.4094581 35.6633635, 139.4095131 35.6632545, 139.4095105 35.6631939)",,,,,,
750697260,unclassified,False,False,23.003000000000004,"LINESTRING (139.4094427 35.6633865, 139.4094758 35.6635183, 139.4094809 35.6635488, 139.4094886 35.6635899)",,,,,,
"[28071642, 52155583]","['residential', 'unclassified']",False,"[False, True]",68.946,"LINESTRING (139.4113162 35.6644935, 139.411412 35.6642535, 139.4109963 35.664108)",,,,,,
259869207,unclassified,False,False,50.512,"LINESTRING (139.4113162 35.6644935, 139.411498 35.6645476, 139.411843 35.6646457)",,,,,,
259869207,unclassified,False,True,157.61100000000002,"LINESTRING (139.4113162 35.6644935, 139.4104357 35.664236, 139.4101466 35.664147, 139.4098531 35.6640621, 139.4096757 35.6640112)",,,,,,
259869207,unclassified,False,True,24.057,"LINESTRING (139.4146056 35.6634094, 139.4143395 35.6634176)",,,,,,
51549177,residential,False,False,42.582,"LINESTRING (139.4146056 35.6634094, 139.4146737 35.6632407, 139.4146927 35.6632109, 139.4147197 35.6631789, 139.4148035 35.6631244, 139.4148498 35.6630982)",,,,,,
259869207,unclassified,False,False,8.100999999999999,"LINESTRING (139.4146056 35.6634094, 139.4146364 35.6634499, 139.4146464 35.6634738)",,,,,,
259869207,unclassified,False,False,39.053,"LINESTRING (139.4146464 35.6634738, 139.4147155 35.6638205)",,,,,,
52252238,unclassified,False,False,146.857,"LINESTRING (139.4146464 35.6634738, 139.4150114 35.6634497, 139.4154173 35.6634358, 139.4155761 35.6634109, 139.415732 35.6633612, 139.4159114 35.6632425, 139.4160232 35.6631777, 139.4161323 35.663088)",,,,,,
259869207,unclassified,False,True,8.100999999999999,"LINESTRING (139.4146464 35.6634738, 139.4146364 35.6634499, 139.4146056 35.6634094)",,,,,,
28071647,residential,False,False,21.573,"LINESTRING (139.4153216 35.665466, 139.4155602 35.6654739)",,,,,,
"[835634082, 835634083, 259869207]",unclassified,False,True,209.017,"LINESTRING (139.4153216 35.665466, 139.4153216 35.6654006, 139.4152668 35.6652748, 139.4152345 35.6651281, 139.4152539 35.6649604, 139.4152306 35.6648321, 139.4152087 35.6647325, 139.4151982 35.6646871, 139.4150008 35.664671, 139.4149272 35.6646488, 139.4148828 35.6646252, 139.4148653 35.664603, 139.4148605 35.664578, 139.4148516 35.6645218, 139.4147155 35.6638205)",,,,,,yes
52155585,unclassified,False,True,48.169,"LINESTRING (139.4132635 35.6638721, 139.4129276 35.6639341, 139.4127415 35.6639596)",,,,,,
259869207,unclassified,False,False,141.856,"LINESTRING (139.4132635 35.6638721, 139.4132295 35.6635577, 139.41323 35.6635294, 139.4132403 35.6635025, 139.4132588 35.6634875, 139.413296 35.6634754, 139.4133702 35.6634678, 139.4143395 35.6634176)",,,,,,
259869207,unclassified,False,True,264.08099999999996,"LINESTRING (139.4132635 35.6638721, 139.4133883 35.6644496, 139.4134198 35.6646053, 139.413422 35.6646421, 139.413192 35.6650104, 139.4131554 35.6650406, 139.4131106 35.6650357, 139.413059 35.6650158, 139.4128329 35.6649341, 139.412536 35.6648467, 139.4119733 35.6646861, 139.411843 35.6646457)",,,,,,
259869207,unclassified,False,False,24.057,"LINESTRING (139.4143395 35.6634176, 139.4146056 35.6634094)",,,,,,
"[28071644, 28071855]",residential,False,"[False, True]",210.466,"LINESTRING (139.4143395 35.6634176, 139.4141287 35.6631669, 139.414004 35.6630248, 139.4138989 35.6629387, 139.4137604 35.6628196, 139.4137941 35.6627255, 139.413897 35.6624338, 139.4139641 35.662398, 139.4141339 35.6624048, 139.414212 35.6623841, 139.414397 35.6623492, 139.4146501 35.6622966, 139.4147626 35.6622982)",,,,,,
259869207,unclassified,False,True,141.85600000000002,"LINESTRING (139.4143395 35.6634176, 139.4133702 35.6634678, 139.413296 35.6634754, 139.4132588 35.6634875, 139.4132403 35.6635025, 139.41323 35.6635294, 139.4132295 35.6635577, 139.4132635 35.6638721)",,,,,,
259869207,unclassified,False,True,39.053,"LINESTRING (139.4147155 35.6638205, 139.4146464 35.6634738)",,,,,,
28071645,unclassified,False,False,55.294000000000004,"LINESTRING (139.4147155 35.6638205, 139.4151251 35.6638394, 139.4153112 35.6639028)",,,,,,
"[835634082, 835634083, 259869207]",unclassified,False,False,209.017,"LINESTRING (139.4147155 35.6638205, 139.4148516 35.6645218, 139.4148605 35.664578, 139.4148653 35.664603, 139.4148828 35.6646252, 139.4149272 35.6646488, 139.4150008 35.664671, 139.4151982 35.6646871, 139.4152087 35.6647325, 139.4152306 35.6648321, 139.4152539 35.6649604, 139.4152345 35.6651281, 139.4152668 35.6652748, 139.4153216 35.6654006, 139.4153216 35.665466)",,,,,,yes
28071647,residential,False,True,21.573,"LINESTRING (139.4155602 35.6654739, 139.4153216 35.665466)",,,,,,
28071852,tertiary,False,False,43.145,"LINESTRING (139.4199537 35.6618006, 139.4195588 35.6620188)",2,,,40,,
28071861,residential,False,True,44.031,"LINESTRING (139.4199537 35.6618006, 139.4200124 35.6621937)",,,,,,
55063198,unclassified,False,False,92.116,"LINESTRING (139.4199537 35.6618006, 139.4198703 35.6613064, 139.4198106 35.6609804)",,,,,,
28071852,tertiary,False,False,60.217,"LINESTRING (139.4195588 35.6620188, 139.4190076 35.6623233)",2,,,40,,
28071852,tertiary,False,True,43.145,"LINESTRING (139.4195588 35.6620188, 139.4199537 35.6618006)",2,,,40,,
28071860,residential,False,False,45.19,"LINESTRING (139.4195588 35.6620188, 139.41943 35.6616261)",,,,,,
28071852,tertiary,False,False,39.725,"LINESTRING (139.4190076 35.6623233, 139.418644 35.6625242)",2,,,40,,
28071852,tertiary,False,True,60.217,"LINESTRING (139.4190076 35.6623233, 139.4195588 35.6620188)",2,,,40,,
28071859,residential,False,False,38.933,"LINESTRING (139.4190076 35.6623233, 139.4192467 35.6626146)",,,,,,
28071852,tertiary,False,False,42.476,"LINESTRING (139.418644 35.6625242, 139.4182552 35.662739)",2,,,40,,
28071852,tertiary,False,True,39.725,"LINESTRING (139.418644 35.6625242, 139.4190076 35.6623233)",2,,,40,,
28071858,residential,False,False,43.738,"LINESTRING (139.418644 35.6625242, 139.4183577 35.662207)",,,,,,
28071852,tertiary,False,False,108.626,"LINESTRING (139.4182552 35.662739, 139.4172609 35.6632883)",2,,,40,,
28071852,tertiary,False,True,42.476,"LINESTRING (139.4182552 35.662739, 139.418644 35.6625242)",2,,,40,,
835635024,unclassified,False,True,43.349,"LINESTRING (139.4182552 35.662739, 139.417959 35.6624323)",,,,,,
28071857,residential,False,True,37.245999999999995,"LINESTRING (139.4182552 35.662739, 139.4183406 35.6628472, 139.4184703 35.6630247)",,,,,,
28071852,tertiary,False,False,46.396,"LINESTRING (139.4172609 35.6632883, 139.4168362 35.6635229)",2,,,40,,
28071852,tertiary,False,True,108.626,"LINESTRING (139.4172609 35.6632883, 139.4182552 35.662739)",2,,,40,,
28071853,residential,False,False,43.469,"LINESTRING (139.4172609 35.6632883, 139.4169728 35.6629752)",,,,,,
138980623,residential,False,True,48.174,"LINESTRING (139.4157872 35.6624315, 139.416266 35.6622408)",,,,,,
27281418,secondary_link,True,False,66.778,"LINESTRING (139.4157872 35.6624315, 139.4157269 35.6623302, 139.4156264 35.6621448, 139.415531 35.6619202, 139.4155176 35.6619062, 139.4154878 35.6618883)",,,多摩モノレール通り,,,
27281418,secondary_link,True,False,40.645,"LINESTRING (139.4154878 35.6618883, 139.4154622 35.6618759, 139.4154152 35.661874, 139.4153187 35.6618985, 139.4152761 35.6619248, 139.4152582 35.6619668, 139.4152929 35.6620968)",,,多摩モノレール通り,,,
28071854,residential,False,True,73.19800000000001,"LINESTRING (139.4154878 35.6618883, 139.4155183 35.6618317, 139.4155573 35.6617884, 139.4156134 35.6617608, 139.4159168 35.6617571, 139.4162148 35.661736)",,,,,,
27281418,secondary_link,True,False,93.103,"LINESTRING (139.4152929 35.6620968, 139.4153988 35.6623491, 139.4154584 35.6624487, 139.4156057 35.6626532, 139.4157711 35.6628312)",,,多摩モノレール通り,,,
28071855,residential,False,False,53.018,"LINESTRING (139.4152929 35.6620968, 139.4152499 35.662108, 139.4149969 35.6622084, 139.4148844 35.6622622, 139.4147626 35.6622982)",,,,,,
28071861,residential,False,False,17.781,"LINESTRING (139.4200385 35.6623522, 139.4200124 35.6621937)",,,,,,
28071861,residential,False,True,39.087,"LINESTRING (139.4200385 35.6623522, 139.4196111 35.6624068)",,,,,,
52155600,unclassified,False,False,19.614,"LINESTRING (139.4200385 35.6623522, 139.4200637 35.6625274)",,,,,,
47489558,unclassified,False,True,39.473,"LINESTRING (139.4175177 35.6650036, 139.4171883 35.6650294, 139.4170836 35.6650159)",,,,,,
139106093,unclassified,False,False,55.092999999999996,"LINESTRING (139.4175177 35.6650036, 139.4176931 35.6647047, 139.4177415 35.6646341, 139.4178077 35.6645702)",,,,,,
27281419,secondary,True,False,36.551,"LINESTRING (139.4178077 35.6645702, 139.4180799 35.6648134)",1,503,多摩モノレール通り,40,,
857755401,unclassified,False,True,10.963,"LINESTRING (139.4178077 35.6645702, 139.4178847 35.664494)",,,,30,,
139106093,unclassified,False,True,55.093,"LINESTRING (139.4178077 35.6645702, 139.4177415 35.6646341, 139.4176931 35.6647047, 139.4175177 35.6650036)",,,,,,
47489559,unclassified,False,False,37.358,"LINESTRING (139.4126737 35.6613229, 139.4126819 35.660987)",,,,,,
47489559,unclassified,False,True,48.698,"LINESTRING (139.4126737 35.6613229, 139.4126895 35.6616492, 139.4127041 35.6616744, 139.4127191 35.6616863, 139.4127769 35.6617334)",,,,,,
51676574,unclassified,False,False,65.817,"LINESTRING (139.4126737 35.6613229, 139.4132731 35.6612505, 139.4133205 35.6612529, 139.4133954 35.6612565)",,,,,,
47489559,unclassified,False,True,37.417,"LINESTRING (139.4126391 35.6606523, 139.4126819 35.660987)",,,,,,
51676572,unclassified,False,False,12.153,"LINESTRING (139.4126391 35.6606523, 139.4127613 35.6606066)",,,,,,
51676571,unclassified,False,True,48.289,"LINESTRING (139.4126391 35.6606523, 139.4125357 35.6606909, 139.4123739 35.6607867, 139.4122158 35.6609116)",,,,,,
27018429,tertiary,False,False,56.86,"LINESTRING (139.413268 35.6604143, 139.4133377 35.6605497, 139.4133746 35.6606486, 139.4133928 35.6607323, 139.4134186 35.6609073)",2,,,30,,
27018429,tertiary,False,True,42.677,"LINESTRING (139.413268 35.6604143, 139.4131942 35.6602962, 139.4131036 35.660163, 139.4130313 35.6600831)",2,,,30,,
51497093,unclassified,False,True,35.341,"LINESTRING (139.413268 35.6604143, 139.4133421 35.6603673, 139.4135768 35.6602192)",,,,,,
51676572,unclassified,False,True,50.588,"LINESTRING (139.413268 35.6604143, 139.4132066 35.660446, 139.4127613 35.6606066)",,,,,,
50874953,secondary_link,True,False,151.32,"LINESTRING (139.415177 35.6609828, 139.4151512 35.6608816, 139.4150476 35.6606524, 139.4148819 35.660406, 139.4145896 35.6600812, 139.414556 35.6600462, 139.4144925 35.6599819, 139.4143312 35.6598264)",,,,,,
"[835631120, 835631121, 835631118]",residential,False,False,396.859,"LINESTRING (139.415177 35.6609828, 139.4152009 35.6610241, 139.4152095 35.6610363, 139.4152288 35.6610654, 139.4152872 35.6610854, 139.4153517 35.6610954, 139.4154148 35.6610984, 139.4155464 35.6610667, 139.4159277 35.6609624, 139.4163081 35.6608671, 139.4167094 35.6608101, 139.4170466 35.6607601, 139.4171345 35.6607271, 139.4171488 35.6606957, 139.4171535 35.6606829, 139.4171985 35.660571, 139.4172007 35.660554, 139.4172503 35.6604338, 139.4173239 35.6604013, 139.4177257 35.6603845, 139.4179805 35.6603473, 139.4182896 35.6603384, 139.4185085 35.6602625, 139.4187851 35.6602089, 139.4188758 35.6601654, 139.418955 35.660096, 139.4190769 35.6600792)",,,,,,yes
835631119,secondary_link,False,True,26.656,"LINESTRING (139.415177 35.6609828, 139.4149903 35.6610261, 139.4149523 35.6610299, 139.4149233 35.6610219, 139.4148985 35.6610055)",,,,,,
237890055,residential,False,True,61.603,"LINESTRING (139.420136 35.6599335, 139.4201224 35.6593796)",,,,,,
835631120,residential,False,True,97.046,"LINESTRING (139.420136 35.6599335, 139.4190769 35.6600792)",,,,,,
237890055,residential,False,False,52.54500000000001,"LINESTRING (139.420136 35.6599335, 139.4201148 35.6601033, 139.4201076 35.6601357, 139.420057 35.6603161, 139.4200394 35.6603988)",,,,,,
28071858,residential,False,True,29.184,"LINESTRING (139.4178733 35.6617142, 139.4180785 35.6619169)",,,,,,
835635024,unclassified,False,False,47.719,"LINESTRING (139.4178733 35.6617142, 139.4173467 35.6617476)",,,,,,
835635024,unclassified,False,True,58.352000000000004,"LINESTRING (139.4178733 35.6617142, 139.4179652 35.6616101, 139.4181372 35.6614172, 139.4182837 35.6613126)",,,,,,
28071854,residential,False,False,59.12,"LINESTRING (139.4173467 35.6617476, 139.4166956 35.6618009)",,,,,,
835635024,unclassified,False,True,47.719,"LINESTRING (139.4173467 35.6617476, 139.4178733 35.6617142)",,,,,,
835635024,unclassified,False,False,53.168,"LINESTRING (139.4173467 35.6617476, 139.4173653 35.6618106, 139.4176789 35.6621361)",,,,,,
51549176,unclassified,False,True,47.423,"LINESTRING (139.4176789 35.6621361, 139.4172476 35.6623792)",,,,,,
835635024,unclassified,False,False,41.535,"LINESTRING (139.4176789 35.6621361, 139.417959 35.6624323)",,,,,,
835635024,unclassified,False,True,53.168,"LINESTRING (139.4176789 35.6621361, 139.4173653 35.6618106, 139.4173467 35.6617476)",,,,,,
138945726,unclassified,True,False,68.86099999999999,"LINESTRING (139.4148985 35.6610055, 139.4148522 35.6610336, 139.4148294 35.661042, 139.4146557 35.6611064, 139.4144412 35.6612223, 139.414234 35.661305)",,,,,,
835631119,secondary_link,False,False,26.656,"LINESTRING (139.4148985 35.6610055, 139.4149233 35.6610219, 139.4149523 35.6610299, 139.4149903 35.6610261, 139.415177 35.6609828)",,,,,,
1132443713,unclassified,False,False,51.853,"LINESTRING (139.4122345 35.6573223, 139.41255 35.6575488, 139.4126638 35.6576318)",,,,,,
51341751,residential,False,False,69.471,"LINESTRING (139.4146506 35.6605726, 139.4146063 35.6605902, 139.4139599 35.6608472)",,,,30,,
138947643,secondary_link,True,False,53.126000000000005,"LINESTRING (139.4146506 35.6605726, 139.414771 35.6607627, 139.4148985 35.6610055)",,,,,,
51676573,unclassified,False,True,77.937,"LINESTRING (139.4139599 35.6608472, 139.4135768 35.6602192)",,,,,,
51341751,residential,False,False,49.357,"LINESTRING (139.4139599 35.6608472, 139.4135027 35.6608981, 139.4134186 35.6609073)",,,,30,,
51341751,residential,False,True,69.471,"LINESTRING (139.4139599 35.6608472, 139.4146063 35.6605902, 139.4146506 35.6605726)",,,,30,,
51676573,unclassified,False,False,56.608999999999995,"LINESTRING (139.4139599 35.6608472, 139.4142086 35.6612618, 139.414234 35.661305)",,,,,,
51676573,unclassified,False,True,56.608999999999995,"LINESTRING (139.414234 35.661305, 139.4142086 35.6612618, 139.4139599 35.6608472)",,,,,,
138945726,unclassified,True,False,86.997,"LINESTRING (139.414234 35.661305, 139.4136764 35.6615287, 139.4135491 35.6615797, 139.4135235 35.6615845, 139.413495 35.6615845, 139.4134584 35.6615762, 139.4133559 35.6615531)",,,,,,
