osmid,highway,oneway,reversed,length,ref,geometry,name,bridge,lanes,tunnel
78319336,unclassified,False,True,128.591,,"LINESTRING (138.2565081 37.0221969, 138.2566115 37.0216602, 138.2567913 37.0210638)",,,,
"[226629026, 226627898]",unclassified,False,True,71.903,,"LINESTRING (138.2565081 37.0221969, 138.2563532 37.0221935, 138.2556983 37.0221863)",,,,
"[226628120, 226628553]",unclassified,False,"[False, True]",114.003,,"LINESTRING (138.2565081 37.0221969, 138.2569 37.0223561, 138.2570486 37.0224155, 138.2573094 37.0224195, 138.2577096 37.0223249)",,,,
226627082,unclassified,False,False,57.335,,"LINESTRING (138.2533361 37.0216525, 138.2526906 37.0216687)",,,,
117112452,primary,False,True,61.80500000000001,63,"LINESTRING (138.2533361 37.0216525, 138.2533745 37.0218465, 138.2535186 37.022187)",上越新井線,,,
117112452,primary,False,False,61.80500000000001,63,"LINESTRING (138.2535186 37.022187, 138.2533745 37.0218465, 138.2533361 37.0216525)",上越新井線,,,
117112456,primary,False,False,100.79600000000002,63,"LINESTRING (138.2535186 37.022187, 138.2535795 37.0223439, 138.2536 37.0224747, 138.2535859 37.0226292, 138.2535547 37.0227729, 138.2534974 37.0229026, 138.2534066 37.0230587)",上越新井線,,,
"[226628066, 226627557, 226630762]",unclassified,False,"[False, True]",195.676,,"LINESTRING (138.2535186 37.022187, 138.2538213 37.0221318, 138.2541249 37.022083, 138.254486 37.0220838, 138.2550959 37.0221737, 138.2556983 37.0221863)",,yes,,
117112454,primary,False,False,65.667,63,"LINESTRING (138.2534066 37.0230587, 138.2530793 37.0235883)",上越新井線,,,
117112456,primary,False,True,100.79599999999999,63,"LINESTRING (138.2534066 37.0230587, 138.2534974 37.0229026, 138.2535547 37.0227729, 138.2535859 37.0226292, 138.2536 37.0224747, 138.2535795 37.0223439, 138.2535186 37.022187)",上越新井線,,,
226631212,unclassified,False,True,88.588,,"LINESTRING (138.2534066 37.0230587, 138.2528971 37.0228348, 138.2524943 37.0227509)",,,,
117112454,primary,False,True,65.667,63,"LINESTRING (138.2530793 37.0235883, 138.2534066 37.0230587)",上越新井線,,,
226628670,unclassified,False,False,49.2,,"LINESTRING (138.2530793 37.0235883, 138.2535786 37.0237803)",,,,
338500495,primary,False,True,49.694,63,"LINESTRING (138.2530793 37.0235883, 138.252993 37.023726, 138.2527015 37.0239039)",上越新井線,,,
338500496,primary,False,True,98.986,63,"LINESTRING (138.2527015 37.0239039, 138.2526287 37.0247922)",上越新井線,,,
"[117112457, 117112453]",tertiary,False,"[False, True]",45.512,63,"LINESTRING (138.2527015 37.0239039, 138.2525885 37.0239397, 138.2525051 37.0239881, 138.2524419 37.0240389, 138.2523373 37.0241734)",上越新井線,,,
338500495,primary,False,False,49.694,63,"LINESTRING (138.2527015 37.0239039, 138.252993 37.023726, 138.2530793 37.0235883)",上越新井線,,,
"[40245445, 117112446]",tertiary,False,"[False, True]",91.369,63,"LINESTRING (138.2518094 37.0248454, 138.2515479 37.0250691, 138.2514568 37.0251921, 138.25123 37.025518)",上越新井線,,,
117112453,tertiary,False,True,88.294,63,"LINESTRING (138.2518094 37.0248454, 138.2519133 37.0247382, 138.2520922 37.0245048, 138.2523373 37.0241734)",上越新井線,,,
226628651,tertiary,False,True,76.014,,"LINESTRING (138.2518094 37.0248454, 138.2511005 37.0245819, 138.2510399 37.0245476)",,,,
117112430,primary,False,False,45.927,63,"LINESTRING (138.2524791 37.0266929, 138.2524483 37.0271052)",上越新井線,,,
338500496,primary,False,False,68.63,63,"LINESTRING (138.2524791 37.0266929, 138.25255 37.0260783)",上越新井線,,,
226628837,unclassified,False,False,132.188,,"LINESTRING (138.2524791 37.0266929, 138.253444 37.0267415, 138.2534815 37.026775, 138.2534627 37.0271467)",,,,
117112422,primary,False,False,81.185,63,"LINESTRING (138.2524483 37.0271052, 138.2524428 37.0278353)",上越新井線,,,
117112430,primary,False,True,45.927,63,"LINESTRING (138.2524483 37.0271052, 138.2524791 37.0266929)",上越新井線,,,
316066414,secondary_link,False,True,90.169,,"LINESTRING (138.2524483 37.0271052, 138.2534627 37.0271467)",,,,
316066414,secondary_link,False,False,150.6,,"LINESTRING (138.2524483 37.0271052, 138.2513587 37.0270756, 138.2507565 37.0270199)",,,,
117112422,primary,False,True,81.185,63,"LINESTRING (138.2524428 37.0278353, 138.2524483 37.0271052)",上越新井線,,,
117112435,primary,False,False,50.257,63,"LINESTRING (138.2524428 37.0278353, 138.2523988 37.0282859)",上越新井線,,,
226628687,unclassified,False,False,102.082,,"LINESTRING (138.2524428 37.0278353, 138.2527986 37.0278539, 138.2533222 37.0279013, 138.2535531 37.0280074)",,,,
23855185,secondary,False,True,35.442,217,"LINESTRING (138.2523988 37.0282859, 138.2520009 37.0282597)",,,,
117112435,primary,False,True,50.257,63,"LINESTRING (138.2523988 37.0282859, 138.2524428 37.0278353)",上越新井線,,,
432388277,primary,False,False,111.598,30,"LINESTRING (138.2523988 37.0282859, 138.253647 37.0284054)",,,,
117112447,primary,False,True,43.469,63,"LINESTRING (138.2523988 37.0282859, 138.2523535 37.0284437, 138.2522659 37.0286618)",上越新井線,,,
117112425,primary,False,False,70.354,63,"LINESTRING (138.2522659 37.0286618, 138.2520587 37.0292725)",上越新井線,,,
117112447,primary,False,False,43.469,63,"LINESTRING (138.2522659 37.0286618, 138.2523535 37.0284437, 138.2523988 37.0282859)",上越新井線,,,
226629659,unclassified,False,False,73.533,,"LINESTRING (138.2522659 37.0286618, 138.2523377 37.0290374, 138.2524473 37.0293048)",,,,
226630499,unclassified,False,False,168.357,,"LINESTRING (138.2522659 37.0286618, 138.25361 37.028832, 138.253647 37.0284054)",,,,
229031783,unclassified,False,False,93.754,,"LINESTRING (138.2578395 37.0209613, 138.2567913 37.0210638)",,,,
226629483,unclassified,False,False,159.35500000000002,,"LINESTRING (138.2578395 37.0209613, 138.2578697 37.0213522, 138.2578853 37.0216092, 138.2579883 37.021927, 138.2577096 37.0223249)",,,,
226627082,unclassified,False,True,57.335,,"LINESTRING (138.2526906 37.0216687, 138.2533361 37.0216525)",,,,
226629648,unclassified,False,True,122.50500000000001,,"LINESTRING (138.2526906 37.0216687, 138.252684 37.022172, 138.2524943 37.0227509)",,,,
226629785,unclassified,False,True,98.857,,"LINESTRING (138.2520711 37.0217855, 138.2520252 37.022153, 138.2518745 37.0226586)",,,,
226627537,tertiary,False,False,35.464,,"LINESTRING (138.2488685 37.0221009, 138.2488109 37.0224165)",,,,
226631675,tertiary,False,False,286.20500000000004,,"LINESTRING (138.2488685 37.0221009, 138.2501588 37.0221824, 138.250304 37.0222238, 138.2504258 37.022311, 138.250642 37.0225528, 138.2518745 37.0226586)",,,,
"[226629026, 226627898]",unclassified,False,False,71.903,,"LINESTRING (138.2556983 37.0221863, 138.2563532 37.0221935, 138.2565081 37.0221969)",,,,
226629766,tertiary,False,False,203.411,,"LINESTRING (138.2556983 37.0221863, 138.2556473 37.0228627, 138.2555984 37.0234303, 138.2555104 37.0240088)",,,,
"[226630762, 226627557, 226628066]",unclassified,False,"[False, True]",195.676,,"LINESTRING (138.2556983 37.0221863, 138.2550959 37.0221737, 138.254486 37.0220838, 138.2541249 37.022083, 138.2538213 37.0221318, 138.2535186 37.022187)",,yes,,
226627909,unclassified,False,False,121.85,,"LINESTRING (138.2577096 37.0223249, 138.2590816 37.0223551)",,,,
226627409,residential,False,False,170.586,,"LINESTRING (138.2577096 37.0223249, 138.257851 37.0233751, 138.2578313 37.0238527)",,,,
"[226628120, 226628553]",unclassified,False,"[False, True]",114.00300000000001,,"LINESTRING (138.2577096 37.0223249, 138.2573094 37.0224195, 138.2570486 37.0224155, 138.2569 37.0223561, 138.2565081 37.0221969)",,,,
226629483,unclassified,False,True,159.355,,"LINESTRING (138.2577096 37.0223249, 138.2579883 37.021927, 138.2578853 37.0216092, 138.2578697 37.0213522, 138.2578395 37.0209613)",,,,
226627909,unclassified,False,True,121.85,,"LINESTRING (138.2590816 37.0223551, 138.2577096 37.0223249)",,,,
640965008,trunk,False,False,175.611,292,"LINESTRING (138.2590816 37.0223551, 138.2589283 37.0234112, 138.2588297 37.0239213)",国道292号,,2,
226627305,tertiary,False,True,152.37,,"LINESTRING (138.2488109 37.0224165, 138.248591 37.0237755)",,,,
226627537,tertiary,False,True,35.464,,"LINESTRING (138.2488109 37.0224165, 138.2488685 37.0221009)",,,,
226628874,unclassified,False,True,55.973,,"LINESTRING (138.2518745 37.0226586, 138.2524943 37.0227509)",,,,
226629785,unclassified,False,False,98.857,,"LINESTRING (138.2518745 37.0226586, 138.2520252 37.022153, 138.2520711 37.0217855)",,,,
"[226628731, 226630631]",tertiary,False,True,146.016,,"LINESTRING (138.2518745 37.0226586, 138.2517932 37.0230128, 138.2518179 37.023213, 138.25189 37.0236112, 138.2518997 37.0236622, 138.2518739 37.0237397, 138.2518427 37.0238032, 138.2517294 37.0239223)",,,,
226631675,tertiary,False,True,286.205,,"LINESTRING (138.2518745 37.0226586, 138.250642 37.0225528, 138.2504258 37.022311, 138.250304 37.0222238, 138.2501588 37.0221824, 138.2488685 37.0221009)",,,,
226628874,unclassified,False,False,55.973,,"LINESTRING (138.2524943 37.0227509, 138.2518745 37.0226586)",,,,
226629648,unclassified,False,False,122.50500000000001,,"LINESTRING (138.2524943 37.0227509, 138.252684 37.022172, 138.2526906 37.0216687)",,,,
226631212,unclassified,False,False,88.588,,"LINESTRING (138.2524943 37.0227509, 138.2528971 37.0228348, 138.2534066 37.0230587)",,,,
226631307,unclassified,False,False,112.08399999999999,,"LINESTRING (138.2524943 37.0227509, 138.2523852 37.0230071, 138.2523445 37.0235624, 138.2521211 37.023594)",,,,
226627305,tertiary,False,False,152.37,,"LINESTRING (138.248591 37.0237755, 138.2488109 37.0224165)",,,,
226627906,tertiary,False,True,11.51,,"LINESTRING (138.248591 37.0237755, 138.2485891 37.023879)",,,,
226629749,unclassified,False,True,9.778,,"LINESTRING (138.248591 37.0237755, 138.2484816 37.0237653)",,,,
226627057,unclassified,False,True,24.259,,"LINESTRING (138.2578313 37.0238527, 138.2577293 37.0240551)",,,,
226627409,residential,False,True,170.586,,"LINESTRING (138.2578313 37.0238527, 138.257851 37.0233751, 138.2577096 37.0223249)",,,,
226629032,unclassified,False,False,90.878,,"LINESTRING (138.2578313 37.0238527, 138.258435 37.0238119, 138.2588297 37.0239213)",,,,
226628670,unclassified,False,True,49.2,,"LINESTRING (138.2535786 37.0237803, 138.2530793 37.0235883)",,,,
226629614,unclassified,False,True,134.18,,"LINESTRING (138.2535786 37.0237803, 138.2532799 37.0242628, 138.2528924 37.0248554)",,,,
226631127,unclassified,False,False,176.708,,"LINESTRING (138.2535786 37.0237803, 138.2537037 37.0238475, 138.2549269 37.0249446)",,,,
226629032,unclassified,False,True,90.878,,"LINESTRING (138.2588297 37.0239213, 138.258435 37.0238119, 138.2578313 37.0238527)",,,,
640965008,trunk,False,False,272.341,292,"LINESTRING (138.2588297 37.0239213, 138.2586719 37.0247296, 138.2586193 37.0250893, 138.2586032 37.0256314, 138.2586866 37.0260648, 138.2587493 37.0263487)",国道292号,,2,
640965008,trunk,False,True,175.611,292,"LINESTRING (138.2588297 37.0239213, 138.2589283 37.0234112, 138.2590816 37.0223551)",国道292号,,2,
226629749,unclassified,False,False,9.778,,"LINESTRING (138.2484816 37.0237653, 138.248591 37.0237755)",,,,
226628159,unclassified,False,False,60.762,,"LINESTRING (138.2517294 37.0239223, 138.2523373 37.0241734)",,,,
"[226628731, 226630631]",tertiary,False,False,146.016,,"LINESTRING (138.2517294 37.0239223, 138.2518427 37.0238032, 138.2518739 37.0237397, 138.2518997 37.0236622, 138.25189 37.0236112, 138.2518179 37.023213, 138.2517932 37.0230128, 138.2518745 37.0226586)",,,,
226630875,tertiary,False,True,69.875,,"LINESTRING (138.2517294 37.0239223, 138.2516272 37.0240292, 138.2515027 37.0242395, 138.2513729 37.0242896, 138.2511983 37.0242455)",,,,
226627057,unclassified,False,False,24.259,,"LINESTRING (138.2577293 37.0240551, 138.2578313 37.0238527)",,,,
226625786,residential,False,False,272.392,,"LINESTRING (138.2577293 37.0240551, 138.2577776 37.0243409, 138.2577979 37.024456, 138.2578539 37.0247478, 138.2579737 37.0253684, 138.2580364 37.0257763, 138.2580156 37.0263339, 138.258057 37.0264834)",,,,
226630723,unclassified,False,False,198.065,,"LINESTRING (138.2577293 37.0240551, 138.257408 37.023985, 138.25665 37.023996, 138.256137 37.023996, 138.2560569 37.0239957, 138.2555104 37.0240088)",,,,
"[226627962, 226627827, 226628610]",tertiary,False,"[False, True]",119.216,,"LINESTRING (138.2555104 37.0240088, 138.255408 37.024352, 138.2552664 37.0246303, 138.2551713 37.0247603, 138.2549269 37.0249446)",,yes,,
226629766,tertiary,False,True,203.411,,"LINESTRING (138.2555104 37.0240088, 138.2555984 37.0234303, 138.2556473 37.0228627, 138.2556983 37.0221863)",,,,
226630723,unclassified,False,True,198.065,,"LINESTRING (138.2555104 37.0240088, 138.2560569 37.0239957, 138.256137 37.023996, 138.25665 37.023996, 138.257408 37.023985, 138.2577293 37.0240551)",,,,
226627906,tertiary,False,False,11.51,,"LINESTRING (138.2485891 37.023879, 138.248591 37.0237755)",,,,
226630874,unclassified,False,True,180.32299999999998,,"LINESTRING (138.2485891 37.023879, 138.2487513 37.0244617, 138.2491406 37.0254382)",,,,
226631372,tertiary,False,True,238.19400000000002,,"LINESTRING (138.2485891 37.023879, 138.2489408 37.0239066, 138.2499021 37.0238972, 138.2505066 37.0240417, 138.2511983 37.0242455)",,,,
226628159,unclassified,False,True,60.762,,"LINESTRING (138.2523373 37.0241734, 138.2517294 37.0239223)",,,,
117112453,tertiary,False,False,88.29400000000001,63,"LINESTRING (138.2523373 37.0241734, 138.2520922 37.0245048, 138.2519133 37.0247382, 138.2518094 37.0248454)",上越新井線,,,
"[117112457, 117112453]",tertiary,False,"[False, True]",45.512,63,"LINESTRING (138.2523373 37.0241734, 138.2524419 37.0240389, 138.2525051 37.0239881, 138.2525885 37.0239397, 138.2527015 37.0239039)",上越新井線,,,
226628975,tertiary,False,False,36.417,,"LINESTRING (138.2511983 37.0242455, 138.2510399 37.0245476)",,,,
226630875,tertiary,False,False,69.875,,"LINESTRING (138.2511983 37.0242455, 138.2513729 37.0242896, 138.2515027 37.0242395, 138.2516272 37.0240292, 138.2517294 37.0239223)",,,,
226631372,tertiary,False,False,238.19399999999996,,"LINESTRING (138.2511983 37.0242455, 138.2505066 37.0240417, 138.2499021 37.0238972, 138.2489408 37.0239066, 138.2485891 37.023879)",,,,
226628975,tertiary,False,True,36.417,,"LINESTRING (138.2510399 37.0245476, 138.2511983 37.0242455)",,,,
226628651,tertiary,False,False,76.014,,"LINESTRING (138.2510399 37.0245476, 138.2511005 37.0245819, 138.2518094 37.0248454)",,,,
226631359,unclassified,False,True,113.499,,"LINESTRING (138.2510399 37.0245476, 138.2509663 37.0245649, 138.25085 37.02473, 138.250774 37.024947, 138.2506575 37.0252567, 138.2505665 37.0254658)",,,,
795078029,unclassified,False,False,24.442,,"LINESTRING (138.2528924 37.0248554, 138.2526287 37.0247922)",,,,
795078029,unclassified,False,True,183.049,,"LINESTRING (138.2528924 37.0248554, 138.2548751 37.0253074)",,,,
226629614,unclassified,False,False,134.18,,"LINESTRING (138.2528924 37.0248554, 138.2532799 37.0242628, 138.2535786 37.0237803)",,,,
226631326,residential,False,True,289.312,,"LINESTRING (138.2561472 37.0250174, 138.2564629 37.0250136, 138.2564905 37.0254537, 138.256603 37.0266457, 138.2565097 37.0269134, 138.2562264 37.027286)",,,,
226627738,tertiary,False,False,40.603,,"LINESTRING (138.2549269 37.0249446, 138.2548751 37.0253074)",,,,
"[226628610, 226627827, 226627962]",tertiary,False,"[False, True]",119.21599999999998,,"LINESTRING (138.2549269 37.0249446, 138.2551713 37.0247603, 138.2552664 37.0246303, 138.255408 37.024352, 138.2555104 37.0240088)",,yes,,
226631127,unclassified,False,True,176.708,,"LINESTRING (138.2549269 37.0249446, 138.2537037 37.0238475, 138.2535786 37.0237803)",,,,
226627738,tertiary,False,True,40.603,,"LINESTRING (138.2548751 37.0253074, 138.2549269 37.0249446)",,,,
226628876,tertiary,False,False,116.659,,"LINESTRING (138.2548751 37.0253074, 138.2547286 37.02635)",,,,
795078029,unclassified,False,False,183.049,,"LINESTRING (138.2548751 37.0253074, 138.2528924 37.0248554)",,,,
40245446,secondary,False,False,8.91,217,"LINESTRING (138.2490403 37.0254353, 138.2491406 37.0254382)",,,,
226627989,unclassified,False,False,97.192,,"LINESTRING (138.2490403 37.0254353, 138.2489974 37.0263087)",,,,
40245446,secondary,False,False,54.53,217,"LINESTRING (138.2491406 37.0254382, 138.2497548 37.0254449)",,,,
40245446,secondary,False,True,8.91,217,"LINESTRING (138.2491406 37.0254382, 138.2490403 37.0254353)",,,,
226630874,unclassified,False,False,180.32299999999998,,"LINESTRING (138.2491406 37.0254382, 138.2487513 37.0244617, 138.2485891 37.023879)",,,,
40245446,secondary,False,True,54.53,217,"LINESTRING (138.2497548 37.0254449, 138.2491406 37.0254382)",,,,
40245446,secondary,False,False,72.138,217,"LINESTRING (138.2497548 37.0254449, 138.2503491 37.0254503, 138.2505665 37.0254658)",,,,
226629819,unclassified,False,False,91.845,,"LINESTRING (138.2497548 37.0254449, 138.2497277 37.0257626, 138.2497204 37.025963, 138.2497134 37.02627)",,,,
40245446,secondary,False,False,59.187,217,"LINESTRING (138.2505665 37.0254658, 138.25123 37.025518)",,,,
226629142,unclassified,False,True,102.911,,"LINESTRING (138.2505665 37.0254658, 138.2502106 37.0263466)",,,,
40245446,secondary,False,True,72.138,217,"LINESTRING (138.2505665 37.0254658, 138.2503491 37.0254503, 138.2497548 37.0254449)",,,,
226631359,unclassified,False,False,113.499,,"LINESTRING (138.2505665 37.0254658, 138.2506575 37.0252567, 138.250774 37.024947, 138.25085 37.02473, 138.2509663 37.0245649, 138.2510399 37.0245476)",,,,
338500496,primary,False,False,26.579,63,"LINESTRING (138.2525567 37.0259775, 138.2525617 37.0257385)",上越新井線,,,
338500496,primary,False,True,11.224,63,"LINESTRING (138.2525567 37.0259775, 138.25255 37.0260783)",上越新井線,,,
226632522,unclassified,False,False,158.61900000000003,,"LINESTRING (138.2525567 37.0259775, 138.252671 37.0260376, 138.2529055 37.0262561, 138.2535704 37.0265177, 138.2540893 37.026659)",,,,
338500496,primary,False,False,11.224,63,"LINESTRING (138.25255 37.0260783, 138.2525567 37.0259775)",上越新井線,,,
338500496,primary,False,True,68.63,63,"LINESTRING (138.25255 37.0260783, 138.2524791 37.0266929)",上越新井線,,,
"[226629458, 316066406]",unclassified,False,True,144.835,,"LINESTRING (138.25255 37.0260783, 138.2517184 37.0261987, 138.2516766 37.0262872, 138.2510103 37.0262506)",,,,
25656123,secondary,False,False,34.169,217,"LINESTRING (138.2510103 37.0262506, 138.2509189 37.0265491)",,,,
25656123,secondary,False,True,83.764,217,"LINESTRING (138.2510103 37.0262506, 138.25123 37.025518)",,,,
"[226629458, 316066406]",unclassified,False,False,144.835,,"LINESTRING (138.2510103 37.0262506, 138.2516766 37.0262872, 138.2517184 37.0261987, 138.25255 37.0260783)",,,,
40245443,secondary,False,False,62.264,125,"LINESTRING (138.2540691 37.0261594, 138.2547286 37.02635)",,,,
40245443,secondary,False,True,141.766,125,"LINESTRING (138.2540691 37.0261594, 138.2525617 37.0257385)",,,,
226627612,unclassified,False,False,55.582,,"LINESTRING (138.2540691 37.0261594, 138.2540893 37.026659)",,,,
226627989,unclassified,False,True,97.192,,"LINESTRING (138.2489974 37.0263087, 138.2490403 37.0254353)",,,,
226629724,unclassified,False,True,52.184,,"LINESTRING (138.2489974 37.0263087, 138.2489868 37.0264622, 138.2490244 37.0266736, 138.2490315 37.0267755)",,,,
226629734,unclassified,False,False,63.824,,"LINESTRING (138.2489974 37.0263087, 138.2493924 37.0263047, 138.2497134 37.02627)",,,,
226628616,unclassified,False,True,66.651,,"LINESTRING (138.2497134 37.02627, 138.2498303 37.0268621)",,,,
226628968,unclassified,False,False,44.982,,"LINESTRING (138.2497134 37.02627, 138.2499724 37.0263025, 138.2502106 37.0263466)",,,,
226629734,unclassified,False,True,63.824,,"LINESTRING (138.2497134 37.02627, 138.2493924 37.0263047, 138.2489974 37.0263087)",,,,
226629819,unclassified,False,True,91.845,,"LINESTRING (138.2497134 37.02627, 138.2497204 37.025963, 138.2497277 37.0257626, 138.2497548 37.0254449)",,,,
226629142,unclassified,False,False,102.911,,"LINESTRING (138.2502106 37.0263466, 138.2505665 37.0254658)",,,,
226628968,unclassified,False,True,44.982,,"LINESTRING (138.2502106 37.0263466, 138.2499724 37.0263025, 138.2497134 37.02627)",,,,
226629459,unclassified,False,True,66.866,,"LINESTRING (138.2502106 37.0263466, 138.2505983 37.0264421, 138.2509189 37.0265491)",,,,
226626643,unclassified,False,False,63.257,,"LINESTRING (138.2587493 37.0263487, 138.258057 37.0264834)",,,,
640965008,trunk,False,True,272.341,292,"LINESTRING (138.2587493 37.0263487, 138.2586866 37.0260648, 138.2586032 37.0256314, 138.2586193 37.0250893, 138.2586719 37.0247296, 138.2588297 37.0239213)",国道292号,,2,
40245443,secondary,False,True,62.264,125,"LINESTRING (138.2547286 37.02635, 138.2540691 37.0261594)",,,,
226628876,tertiary,False,True,116.659,,"LINESTRING (138.2547286 37.02635, 138.2548751 37.0253074)",,,,
"[40245443, 40245444]","['secondary', 'secondary_link']",False,False,120.983,125,"LINESTRING (138.2547286 37.02635, 138.2551567 37.0264998, 138.2552595 37.0266512, 138.2552237 37.0271931)",,,,
226626643,unclassified,False,True,63.257,,"LINESTRING (138.258057 37.0264834, 138.2587493 37.0263487)",,,,
226625786,residential,False,True,272.392,,"LINESTRING (138.258057 37.0264834, 138.2580156 37.0263339, 138.2580364 37.0257763, 138.2579737 37.0253684, 138.2578539 37.0247478, 138.2577979 37.024456, 138.2577776 37.0243409, 138.2577293 37.0240551)",,,,
226632199,residential,False,False,140.334,,"LINESTRING (138.258057 37.0264834, 138.2580943 37.0266257, 138.258163 37.0267799, 138.2582707 37.0269165, 138.258343 37.0271996, 138.2584244 37.0273839, 138.2582624 37.0276626)",,,,
25656123,secondary,False,True,34.169,217,"LINESTRING (138.2509189 37.0265491, 138.2510103 37.0262506)",,,,
25656123,secondary,False,False,54.3,217,"LINESTRING (138.2509189 37.0265491, 138.2507956 37.0269062, 138.2507565 37.0270199)",,,,
226629459,unclassified,False,False,66.866,,"LINESTRING (138.2509189 37.0265491, 138.2505983 37.0264421, 138.2502106 37.0263466)",,,,
226627612,unclassified,False,True,55.582,,"LINESTRING (138.2540893 37.026659, 138.2540691 37.0261594)",,,,
226628778,unclassified,False,True,57.831999999999994,,"LINESTRING (138.2540893 37.026659, 138.2541093 37.0269687, 138.2541305 37.027178)",,,,
226632522,unclassified,False,True,158.619,,"LINESTRING (138.2540893 37.026659, 138.2535704 37.0265177, 138.2529055 37.0262561, 138.252671 37.0260376, 138.2525567 37.0259775)",,,,
226628616,unclassified,False,False,66.651,,"LINESTRING (138.2498303 37.0268621, 138.2497134 37.02627)",,,,
226628998,unclassified,False,False,53.998,,"LINESTRING (138.2498303 37.0268621, 138.2499093 37.0273436)",,,,
226629422,unclassified,False,True,72.84599999999999,,"LINESTRING (138.2498303 37.0268621, 138.2496193 37.0268822, 138.2492463 37.0268463, 138.2490315 37.0267755)",,,,
226629103,unclassified,False,False,26.168,,"LINESTRING (138.2490315 37.0267755, 138.2489939 37.0267648, 138.2489428 37.0268392, 138.2489445 37.0269578)",,,,
226629422,unclassified,False,False,72.846,,"LINESTRING (138.2490315 37.0267755, 138.2492463 37.0268463, 138.2496193 37.0268822, 138.2498303 37.0268621)",,,,
226629724,unclassified,False,False,52.184000000000005,,"LINESTRING (138.2490315 37.0267755, 138.2490244 37.0266736, 138.2489868 37.0264622, 138.2489974 37.0263087)",,,,
226629103,unclassified,False,True,26.168000000000003,,"LINESTRING (138.2489445 37.0269578, 138.2489428 37.0268392, 138.2489939 37.0267648, 138.2490315 37.0267755)",,,,
