osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge,access
130506520,False,unclassified,False,105.333,,,,,"LINESTRING (139.974435 35.8648592, 139.9746845 35.8647944, 139.9750033 35.8646572, 139.9755195 35.8645132)",,
130506577,True,unclassified,False,46.042,,,,,"LINESTRING (139.9790969 35.8653764, 139.9794846 35.8656461)",,
30882705,False,tertiary,True,28.371,2,,旧水戸街道,,"LINESTRING (139.9764687 35.8654442, 139.9762174 35.8652905)",,
30882705,False,tertiary,False,149.54399999999998,2,,旧水戸街道,,"LINESTRING (139.9764687 35.8654442, 139.9766938 35.8655652, 139.9770883 35.8657831, 139.9774691 35.8660057, 139.9775932 35.866089, 139.9776872 35.8661638, 139.9777812 35.8662581)",,
130506496,False,unclassified,True,31.003,,,,,"LINESTRING (139.9764687 35.8654442, 139.9763051 35.8656314, 139.9762746 35.8656742)",,
130506546,True,unclassified,False,24.546,,,,,"LINESTRING (139.9748566 35.865679, 139.9747429 35.8654784)",,
223782228,False,unclassified,False,15.617,,,,,"LINESTRING (139.9748566 35.865679, 139.9749306 35.865806)",,
704512222,True,unclassified,False,142.067,,,,,"LINESTRING (139.9748566 35.865679, 139.9742196 35.8658925, 139.9742969 35.8660358, 139.9749306 35.865806)",,
130506469,False,unclassified,False,351.875,,,,,"LINESTRING (139.9762746 35.8656742, 139.9763721 35.8657629, 139.9764767 35.8658923, 139.9765314 35.8659712, 139.9765559 35.8660749, 139.976558 35.866202, 139.9765404 35.8663586, 139.9764888 35.8664542, 139.9764327 35.8665467, 139.9763909 35.8666139, 139.9763466 35.8666998, 139.9762635 35.866778, 139.9761656 35.8668487, 139.9758679 35.8669813, 139.9755821 35.8671303, 139.9755193 35.8671233, 139.9754696 35.8670682, 139.9752814 35.8667493, 139.9750076 35.8659791)",,
130506496,False,unclassified,False,31.003,,,,,"LINESTRING (139.9762746 35.8656742, 139.9763051 35.8656314, 139.9764687 35.8654442)",,
130506574,False,unclassified,False,101.26599999999999,,,,,"LINESTRING (139.9762746 35.8656742, 139.9762152 35.8657271, 139.9761103 35.8658042, 139.975838 35.8659771, 139.975776 35.8660039, 139.9753165 35.8661098)",,
130506501,True,unclassified,False,83.9,,,,,"LINESTRING (139.9784805 35.8659419, 139.9790969 35.8653764)",,
130506467,False,unclassified,False,17.491,,,,,"LINESTRING (139.9784805 35.8659419, 139.9783905 35.8658205, 139.9783771 35.8658092)",,
130506550,False,unclassified,True,70.31,,,,,"LINESTRING (139.9784805 35.8659419, 139.978689 35.866441, 139.9787289 35.8665413)",,
223782228,False,unclassified,False,20.46,,,,,"LINESTRING (139.9749306 35.865806, 139.9750076 35.8659791)",,
223782228,False,unclassified,True,15.617,,,,,"LINESTRING (139.9749306 35.865806, 139.9748566 35.865679)",,
223782227,True,unclassified,False,101.265,,,,,"LINESTRING (139.9749306 35.865806, 139.9758346 35.865495, 139.9759051 35.8653954)",,
130506574,False,unclassified,True,101.266,,,,,"LINESTRING (139.9753165 35.8661098, 139.975776 35.8660039, 139.975838 35.8659771, 139.9761103 35.8658042, 139.9762152 35.8657271, 139.9762746 35.8656742)",,
456333524,False,unclassified,False,32.326,,,,,"LINESTRING (139.9753165 35.8661098, 139.9751889 35.8660169, 139.9750076 35.8659791)",,
456333524,False,unclassified,True,62.768,,,,,"LINESTRING (139.9753165 35.8661098, 139.9754057 35.8662876, 139.9755408 35.8666437)",,
223782228,False,unclassified,True,20.46,,,,,"LINESTRING (139.9750076 35.8659791, 139.9749306 35.865806)",,
130506469,False,unclassified,True,351.875,,,,,"LINESTRING (139.9750076 35.8659791, 139.9752814 35.8667493, 139.9754696 35.8670682, 139.9755193 35.8671233, 139.9755821 35.8671303, 139.9758679 35.8669813, 139.9761656 35.8668487, 139.9762635 35.866778, 139.9763466 35.8666998, 139.9763909 35.8666139, 139.9764327 35.8665467, 139.9764888 35.8664542, 139.9765404 35.8663586, 139.976558 35.866202, 139.9765559 35.8660749, 139.9765314 35.8659712, 139.9764767 35.8658923, 139.9763721 35.8657629, 139.9762746 35.8656742)",,
456333524,False,unclassified,True,32.326,,,,,"LINESTRING (139.9750076 35.8659791, 139.9751889 35.8660169, 139.9753165 35.8661098)",,
130507960,False,residential,False,26.198,,,,,"LINESTRING (139.9732568 35.8660583, 139.9733351 35.8662852)",,
130507960,False,residential,True,133.259,,,,,"LINESTRING (139.9732568 35.8660583, 139.9729715 35.8655642, 139.9725926 35.864988)",,
130507990,False,residential,False,114.245,,,,,"LINESTRING (139.9732568 35.8660583, 139.9724458 35.8662461, 139.9720441 35.866357)",,
130507990,False,residential,True,67.092,,,,,"LINESTRING (139.9732568 35.8660583, 139.9736835 35.8660388, 139.9738204 35.8660591, 139.9736641 35.8661281)",,
130506481,False,residential,False,75.045,,,,,"LINESTRING (139.977871 35.8663663, 139.9771228 35.8666627)",,
30882705,False,tertiary,False,52.568,2,,旧水戸街道,,"LINESTRING (139.977871 35.8663663, 139.9779965 35.8665764, 139.9780539 35.8666965, 139.9780926 35.8668025)",,
30882705,False,tertiary,True,14.516000000000002,2,,旧水戸街道,,"LINESTRING (139.977871 35.8663663, 139.9778232 35.8663032, 139.9777812 35.8662581)",,
651958798,True,trunk,False,42.989,3,16,東京環状,60,"LINESTRING (139.9787289 35.8665413, 139.978453 35.8668567)",,
130506550,False,unclassified,False,70.31,,,,,"LINESTRING (139.9787289 35.8665413, 139.978689 35.866441, 139.9784805 35.8659419)",,
130506481,False,residential,True,75.045,,,,,"LINESTRING (139.9771228 35.8666627, 139.977871 35.8663663)",,
130507998,True,residential,False,108.262,,,,,"LINESTRING (139.9715517 35.8639151, 139.9715523 35.8638555, 139.9715525 35.8638428, 139.9710821 35.8632268, 139.9709947 35.8631477, 139.9709076 35.8631432)",,
458840314,False,residential,False,74.28200000000001,,,,,"LINESTRING (139.9715517 35.8639151, 139.9710903 35.8638523, 139.9707393 35.863802)",,
130507751,False,residential,False,95.446,,,,,"LINESTRING (139.9705095 35.8643988, 139.9705867 35.8643632, 139.9709689 35.864427, 139.9712894 35.864455, 139.9715434 35.8644906)",,
130507911,False,residential,True,88.36099999999999,,,,,"LINESTRING (139.9705095 35.8643988, 139.9705276 35.8644435, 139.9703407 35.8651756)",,
130507751,False,residential,True,95.44600000000001,,,,,"LINESTRING (139.9715434 35.8644906, 139.9712894 35.864455, 139.9709689 35.864427, 139.9705867 35.8643632, 139.9705095 35.8643988)",,
130507999,True,residential,False,77.65699999999998,,,,,"LINESTRING (139.9715434 35.8644906, 139.9716809 35.8640501, 139.971719 35.863994, 139.9717171 35.8639729, 139.9716993 35.863939, 139.9715517 35.8639151)",,
413424806,False,residential,False,19.391,,,,,"LINESTRING (139.9727491 35.8647501, 139.9728605 35.8648993)",,
130507758,False,unclassified,True,19.781,,,,,"LINESTRING (139.9807521 35.8649651, 139.9809708 35.8649804)",,
1013207922,False,residential,True,21.257,,,,,"LINESTRING (139.9807521 35.8649651, 139.9806744 35.8651456)",,
130507747,False,residential,False,49.024,,,,,"LINESTRING (139.9807521 35.8649651, 139.9804621 35.8649642, 139.9802815 35.8649219, 139.9802169 35.8649108)",,
413424806,False,residential,False,26.078,,,,,"LINESTRING (139.9728605 35.8648993, 139.9725926 35.864988)",,
413424806,False,residential,True,19.391,,,,,"LINESTRING (139.9728605 35.8648993, 139.9727491 35.8647501)",,
413424822,False,residential,False,6.826,,,,,"LINESTRING (139.9728605 35.8648993, 139.9729337 35.8648835)",,
413424806,False,residential,True,26.078,,,,,"LINESTRING (139.9725926 35.864988, 139.9728605 35.8648993)",,
130507960,False,residential,False,133.259,,,,,"LINESTRING (139.9725926 35.864988, 139.9729715 35.8655642, 139.9732568 35.8660583)",,
413424806,False,residential,False,112.592,,,,,"LINESTRING (139.9725926 35.864988, 139.972272 35.8651062, 139.9713769 35.8651565)",,
130507911,False,residential,False,88.36099999999999,,,,,"LINESTRING (139.9703407 35.8651756, 139.9705276 35.8644435, 139.9705095 35.8643988)",,
413424806,False,residential,True,87.33200000000001,,,,,"LINESTRING (139.9703407 35.8651756, 139.9707995 35.8651708, 139.971156 35.8651701, 139.9713097 35.8651655)",,
130507728,False,residential,False,49.0,,,,,"LINESTRING (139.9713776 35.8655902, 139.9713047 35.8654679, 139.9712851 35.8653873, 139.9713097 35.8651655)",,
130507728,False,residential,True,75.831,,,,,"LINESTRING (139.9713776 35.8655902, 139.9715131 35.8657606, 139.971683 35.8659624, 139.9717815 35.8660749, 139.9718602 35.866148)",,
130507728,False,residential,True,17.943,,,,,"LINESTRING (139.9718602 35.866148, 139.9719742 35.8662803)",,
130507822,False,residential,False,106.406,,,,,"LINESTRING (139.9718602 35.866148, 139.9708152 35.8665936)",,
130507728,False,residential,False,75.831,,,,,"LINESTRING (139.9718602 35.866148, 139.9717815 35.8660749, 139.971683 35.8659624, 139.9715131 35.8657606, 139.9713776 35.8655902)",,
71497913,True,unclassified,False,34.41,,,,,"LINESTRING (139.9736641 35.8661281, 139.9733351 35.8662852)",,
130507990,False,residential,False,67.092,,,,,"LINESTRING (139.9736641 35.8661281, 139.9738204 35.8660591, 139.9736835 35.8660388, 139.9732568 35.8660583)",,
130507728,False,residential,False,17.943,,,,,"LINESTRING (139.9719742 35.8662803, 139.9718602 35.866148)",,
130507728,False,residential,True,10.602,,,,,"LINESTRING (139.9719742 35.8662803, 139.9720441 35.866357)",,
130507856,False,residential,False,102.429,,,,,"LINESTRING (139.9719742 35.8662803, 139.9709982 35.8667525)",,
130507728,False,residential,False,10.602,,,,,"LINESTRING (139.9720441 35.866357, 139.9719742 35.8662803)",,
130507728,False,residential,True,56.435,,,,,"LINESTRING (139.9720441 35.866357, 139.9723805 35.8667851)",,
130507990,False,residential,True,114.245,,,,,"LINESTRING (139.9720441 35.866357, 139.9724458 35.8662461, 139.9732568 35.8660583)",,
71497913,True,unclassified,False,8.515,,,,,"LINESTRING (139.9733324 35.8664545, 139.973411 35.866412)",,
130508051,False,residential,True,96.578,,,,,"LINESTRING (139.9733324 35.8664545, 139.9734913 35.8666281, 139.9735005 35.8666982, 139.9738189 35.8671711, 139.9738127 35.867214)",,
130507822,False,residential,True,106.406,,,,,"LINESTRING (139.9708152 35.8665936, 139.9718602 35.866148)",,
471331330,False,tertiary,True,46.817,,,,,"LINESTRING (139.9702554 35.8666442, 139.970472 35.8670269)",,
130507728,False,residential,False,56.435,,,,,"LINESTRING (139.9723805 35.8667851, 139.9720441 35.866357)",,
71497913,True,unclassified,False,68.215,,,,,"LINESTRING (139.9723805 35.8667851, 139.9720036 35.8669913, 139.9718013 35.8671733)",,
71497913,True,unclassified,False,101.539,,,,,"LINESTRING (139.9723817 35.8669447, 139.9733324 35.8664545)",,
130507732,False,residential,False,6.934,,,,,"LINESTRING (139.9723817 35.8669447, 139.9724285 35.8669942)",,
130507732,False,residential,True,6.934,,,,,"LINESTRING (139.9724285 35.8669942, 139.9723817 35.8669447)",,
"[130508049, 130507732]",False,residential,"[False, True]",321.3,,,,,"LINESTRING (139.9724285 35.8669942, 139.9725493 35.8670114, 139.9730215 35.8671398, 139.9731219 35.8669853, 139.9733672 35.8671034, 139.9735582 35.8674886, 139.9738975 35.8681936, 139.9744409 35.8686108, 139.9746315 35.8687413)",,
130508010,False,residential,False,56.051,,,,,"LINESTRING (139.9724285 35.8669942, 139.9724641 35.8670737, 139.9725795 35.867263, 139.9726831 35.8674537)",,
130507931,False,unclassified,True,23.402,,,,,"LINESTRING (139.9789604 35.8671325, 139.9789055 35.8669268)",,
130507931,False,unclassified,False,192.995,,,,,"LINESTRING (139.9789604 35.8671325, 139.9790423 35.8675529, 139.9791224 35.8677787, 139.9792059 35.8679539, 139.9792837 35.8680398, 139.979471 35.8682224, 139.979744 35.8687186)",,
130507977,False,unclassified,True,213.05599999999998,,,,,"LINESTRING (139.9789604 35.8671325, 139.9797045 35.86753, 139.9806049 35.8684749)",,
471331330,False,tertiary,False,46.817,,,,,"LINESTRING (139.970472 35.8670269, 139.9702554 35.8666442)",,
471331330,False,tertiary,True,20.879,,,,,"LINESTRING (139.970472 35.8670269, 139.9705563 35.8672018)",,
471331330,False,tertiary,False,20.879,,,,,"LINESTRING (139.9705563 35.8672018, 139.970472 35.8670269)",,
471331330,False,tertiary,True,64.908,,,,,"LINESTRING (139.9705563 35.8672018, 139.9706612 35.8674068, 139.9706812 35.8674629, 139.9706905 35.8675553, 139.9706837 35.8676433, 139.9706462 35.867762)",,
130508010,False,residential,True,56.051,,,,,"LINESTRING (139.9726831 35.8674537, 139.9725795 35.867263, 139.9724641 35.8670737, 139.9724285 35.8669942)",,
130508005,False,residential,False,84.422,,,,,"LINESTRING (139.9751109 35.8679075, 139.9749572 35.8684054, 139.9747781 35.868604)",,
130508046,False,residential,True,46.476,,,,,"LINESTRING (139.9753453 35.8679809, 139.9752503 35.8681571, 139.9752206 35.8683815)",,
130507772,False,residential,False,27.654,,,,,"LINESTRING (139.9752206 35.8683815, 139.9754603 35.8685368)",,
130508046,False,residential,True,53.762,,,,,"LINESTRING (139.9752206 35.8683815, 139.9749332 35.8688052)",,
130508046,False,residential,False,46.476,,,,,"LINESTRING (139.9752206 35.8683815, 139.9752503 35.8681571, 139.9753453 35.8679809)",,
130507825,False,unclassified,True,38.444,,,,,"LINESTRING (139.9806049 35.8684749, 139.9808761 35.8687418)",,
130507977,False,unclassified,False,213.05599999999998,,,,,"LINESTRING (139.9806049 35.8684749, 139.9797045 35.86753, 139.9789604 35.8671325)",,
130507825,False,unclassified,False,38.444,,,,,"LINESTRING (139.9808761 35.8687418, 139.9806049 35.8684749)",,
130507925,False,unclassified,False,44.043,,,,,"LINESTRING (139.9808761 35.8687418, 139.9809064 35.8687815, 139.9809614 35.8688272, 139.9812217 35.8690197)",,
130508005,False,residential,False,20.189,,,,,"LINESTRING (139.9747781 35.868604, 139.9746315 35.8687413)",,
130508005,False,residential,True,84.422,,,,,"LINESTRING (139.9747781 35.868604, 139.9749572 35.8684054, 139.9751109 35.8679075)",,
130508051,False,residential,False,209.38400000000001,,,,,"LINESTRING (139.9747781 35.868604, 139.9745951 35.8684751, 139.9744982 35.8678795, 139.974343 35.8679033, 139.9741878 35.8678861, 139.9739377 35.8678071, 139.9737845 35.8674087, 139.9738127 35.867214)",,
130508006,False,residential,False,11.182,,,,,"LINESTRING (139.9758836 35.8686781, 139.9758084 35.8687581)",,
130507772,False,residential,True,39.867,,,,,"LINESTRING (139.9758084 35.8687581, 139.9754603 35.8685368)",,
130508006,False,residential,True,11.182,,,,,"LINESTRING (139.9758084 35.8687581, 139.9758836 35.8686781)",,
130508006,False,residential,False,44.566,,,,,"LINESTRING (139.9758084 35.8687581, 139.9757729 35.8688152, 139.9755567 35.8691029)",,
130508005,False,residential,True,20.189,,,,,"LINESTRING (139.9746315 35.8687413, 139.9747781 35.868604)",,
130508049,False,residential,True,28.703,,,,,"LINESTRING (139.9746315 35.8687413, 139.9749064 35.8688717)",,
"[130508049, 130507732]",False,residential,"[False, True]",321.30000000000007,,,,,"LINESTRING (139.9746315 35.8687413, 139.9744409 35.8686108, 139.9738975 35.8681936, 139.9735582 35.8674886, 139.9733672 35.8671034, 139.9731219 35.8669853, 139.9730215 35.8671398, 139.9725493 35.8670114, 139.9724285 35.8669942)",,
130508046,False,residential,False,7.779,,,,,"LINESTRING (139.9749064 35.8688717, 139.9749332 35.8688052)",,
130508046,False,residential,True,36.799,,,,,"LINESTRING (139.9749064 35.8688717, 139.9747265 35.8691688)",,
130508049,False,residential,False,28.703,,,,,"LINESTRING (139.9749064 35.8688717, 139.9746315 35.8687413)",,
130508006,False,residential,True,73.308,,,,,"LINESTRING (139.9752369 35.8700073, 139.9751853 35.8699677, 139.9751446 35.8699303, 139.9751182 35.8698549, 139.9751038 35.8697664, 139.975122 35.8696748, 139.975167 35.8695832, 139.9752977 35.8694221)",,
651116854,True,trunk,False,22.233,3,16,東京環状,60,"LINESTRING (139.9752369 35.8700073, 139.9751334 35.8701001, 139.9750714 35.8701556)",,
130508012,False,residential,False,59.363,,,,,"LINESTRING (139.9770417 35.8703439, 139.9764526 35.8705829)",,
130508012,False,residential,True,204.63799999999998,,,,,"LINESTRING (139.9770417 35.8703439, 139.9771155 35.8703764, 139.977418 35.8706752, 139.977683 35.8709131, 139.9779093 35.8709308, 139.9784428 35.8713773, 139.9786565 35.8715707)",,
456339203,False,residential,True,94.372,,,,,"LINESTRING (139.9770417 35.8703439, 139.9770305 35.8703065, 139.9764351 35.8696556)",,
130508012,False,residential,False,59.867,,,,,"LINESTRING (139.9764526 35.8705829, 139.9758611 35.8708281)",,
130508012,False,residential,True,59.363,,,,,"LINESTRING (139.9764526 35.8705829, 139.9770417 35.8703439)",,
130507890,False,tertiary,False,119.04200000000002,,,,,"LINESTRING (139.9764526 35.8705829, 139.9762434 35.8702123, 139.9759826 35.8698192, 139.9758718 35.8696947, 139.9758124 35.8696537)",,
130507738,False,unclassified,False,123.33500000000002,,,,,"LINESTRING (139.9791561 35.8710668, 139.9791844 35.8710686, 139.979931 35.8714466, 139.9802224 35.8716375, 139.9802553 35.8716484, 139.9803038 35.8716575)",,
130507738,False,unclassified,True,39.31,,,,,"LINESTRING (139.9791561 35.8710668, 139.9790503 35.8711262, 139.9789645 35.8711686, 139.9787987 35.8712691)",,
224064840,False,unclassified,False,98.14699999999999,,,,,"LINESTRING (139.9791561 35.8710668, 139.9789189 35.8709578, 139.9786547 35.8708035, 139.9784173 35.8707001, 139.9783905 35.8707078, 139.9783006 35.8707785, 139.9782621 35.8708236)",,
130507891,False,unclassified,True,69.222,,,,,"LINESTRING (139.9787987 35.8712691, 139.9782621 35.8708236)",,
130507738,False,unclassified,False,39.31,,,,,"LINESTRING (139.9787987 35.8712691, 139.9789645 35.8711686, 139.9790503 35.8711262, 139.9791561 35.8710668)",,
130507891,False,unclassified,False,87.983,,,,,"LINESTRING (139.9787987 35.8712691, 139.9791331 35.8715464, 139.9794996 35.8718196)",,
30953016,False,tertiary,True,14.29,2,,旧水戸街道,,"LINESTRING (139.9786565 35.8715707, 139.9785288 35.8714945)",,
30953016,False,tertiary,False,52.217,2,,旧水戸街道,,"LINESTRING (139.9786565 35.8715707, 139.9787584 35.8716409, 139.9790963 35.8718765)",,
130508012,False,residential,False,204.638,,,,,"LINESTRING (139.9786565 35.8715707, 139.9784428 35.8713773, 139.9779093 35.8709308, 139.977683 35.8709131, 139.977418 35.8706752, 139.9771155 35.8703764, 139.9770417 35.8703439)",,
130507738,False,unclassified,True,123.33500000000001,,,,,"LINESTRING (139.9803038 35.8716575, 139.9802553 35.8716484, 139.9802224 35.8716375, 139.979931 35.8714466, 139.9791844 35.8710686, 139.9791561 35.8710668)",,
224064847,False,unclassified,False,72.786,,,,,"LINESTRING (139.9803038 35.8716575, 139.9805462 35.8716452, 139.9805886 35.8716571, 139.9806855 35.8716988, 139.9807673 35.8717613, 139.9808748 35.8718613, 139.9809601 35.8719453)",,
1046032982,True,trunk,False,47.024,2,6,水戸街道,50,"LINESTRING (139.9721464 35.8678623, 139.9725044 35.86817)",,yes
130510938,False,residential,True,70.84,,,,,"LINESTRING (139.9721464 35.8678623, 139.9720588 35.8678761, 139.9713746 35.8679835)",,
1046032982,True,trunk,False,3.628,2,6,水戸街道,50,"LINESTRING (139.9728866 35.8684866, 139.9729136 35.8685108)",,yes
130510957,False,unclassified,True,38.974000000000004,,,,,"LINESTRING (139.9728866 35.8684866, 139.9727652 35.8685031, 139.97246 35.8685444)",,
92164303,False,unclassified,False,71.881,,,,,"LINESTRING (139.9716613 35.8686408, 139.9713955 35.8680313)",,
92164303,False,unclassified,True,38.82,,,,,"LINESTRING (139.9716613 35.8686408, 139.9717701 35.8689786)",,
130510957,False,unclassified,False,28.478,,,,,"LINESTRING (139.9716613 35.8686408, 139.9719739 35.8686031)",,
130510927,False,unclassified,False,113.86000000000001,,,,,"LINESTRING (139.9709504 35.8687553, 139.9707355 35.8680278, 139.9707061 35.8679111, 139.9706462 35.867762)",,
92164303,False,unclassified,False,38.82,,,,,"LINESTRING (139.9717701 35.8689786, 139.9716613 35.8686408)",,
92164303,False,unclassified,True,17.19,,,,,"LINESTRING (139.9717701 35.8689786, 139.9718244 35.8691268)",,
471331326,False,unclassified,True,120.39399999999999,,,,,"LINESTRING (139.9717701 35.8689786, 139.9716958 35.8690226, 139.9716572 35.8690632, 139.9716628 35.8697833, 139.9713847 35.869856)",,
48117362,True,trunk_link,False,69.548,2,6,水戸街道,,"LINESTRING (139.9737322 35.8692968, 139.9742561 35.8697561)",,yes
92164401,False,unclassified,False,104.68,,,,,"LINESTRING (139.9737322 35.8692968, 139.9736778 35.8693035, 139.9735495 35.8693194, 139.9725752 35.8693772)",,
92164311,False,unclassified,False,42.017,,,,,"LINESTRING (139.9709186 35.8698672, 139.9713847 35.869856)",,
92164311,False,unclassified,True,25.888,,,,,"LINESTRING (139.9709186 35.8698672, 139.9706313 35.8698664)",,
130511050,False,unclassified,False,65.663,,,,,"LINESTRING (139.9709186 35.8698672, 139.970902 35.869755, 139.9708875 35.8694214, 139.9708572 35.8692798)",,
130508046,False,residential,False,54.546,,,,,"LINESTRING (139.9743967 35.8695684, 139.9744458 35.869531, 139.9745041 35.8694022, 139.9746633 35.8692733, 139.9747265 35.8691688)",,
707554849,True,trunk_link,False,203.20200000000003,1,6,水戸街道,,"LINESTRING (139.9743967 35.8695684, 139.973099 35.8684684, 139.9730828 35.8684545, 139.9729964 35.8684076, 139.972789 35.8682951)",,yes
130508012,False,residential,True,59.867,,,,,"LINESTRING (139.9758611 35.8708281, 139.9764526 35.8705829)",,
220645076,True,trunk_link,False,90.27499999999999,1,6;294,水戸街道,,"LINESTRING (139.9758611 35.8708281, 139.9752979 35.8703498, 139.9751695 35.8702407)",,yes
39027415,True,trunk,False,12.178,2,6,水戸街道,50,"LINESTRING (139.972789 35.8682951, 139.9726975 35.8682145)",,yes
1017832188,False,tertiary,True,30.464,2,,,,"LINESTRING (139.9759051 35.8653954, 139.9762174 35.8652905)",,
223782229,True,unclassified,False,101.756,,,,,"LINESTRING (139.9759051 35.8653954, 139.9757787 35.8653685, 139.9748566 35.865679)",,
"[71498315, 1017832188, 30953260]",False,tertiary,False,420.588,2,,,,"LINESTRING (139.9759051 35.8653954, 139.9757805 35.8654431, 139.9744405 35.8659028, 139.9740212 35.8660586, 139.9736181 35.8662324, 139.9733037 35.8663781, 139.9720548 35.8670396, 139.9718013 35.8671733)",yes,
"[1254297945, 651958798]",True,trunk,False,120.609,3,16,東京環状,60,"LINESTRING (139.9794846 35.8656461, 139.9792423 35.8659401, 139.9787289 35.8665413)",,
30882705,False,tertiary,False,3.512,2,,旧水戸街道,,"LINESTRING (139.9756358 35.8637383, 139.97564 35.8637697)",,
130506560,False,unclassified,False,134.585,,,,,"LINESTRING (139.9756358 35.8637383, 139.9750606 35.8638166, 139.9747552 35.8638952, 139.9742218 35.8640992)",,
32618889,False,tertiary,False,30.876,,,,,"LINESTRING (139.9789055 35.8669268, 139.9785694 35.8668728)",,
32618889,False,tertiary,True,72.787,,,,,"LINESTRING (139.9789055 35.8669268, 139.9796961 35.867061)",,
130507931,False,unclassified,False,23.402,,,,,"LINESTRING (139.9789055 35.8669268, 139.9789604 35.8671325)",,
130507891,False,unclassified,False,69.222,,,,,"LINESTRING (139.9782621 35.8708236, 139.9787987 35.8712691)",,
130507891,False,unclassified,True,109.099,,,,,"LINESTRING (139.9782621 35.8708236, 139.9781221 35.8706989, 139.9779888 35.8705155, 139.9779751 35.8704801, 139.9780628 35.870024, 139.9780057 35.8699342)",,
224064840,False,unclassified,True,98.14699999999999,,,,,"LINESTRING (139.9782621 35.8708236, 139.9783006 35.8707785, 139.9783905 35.8707078, 139.9784173 35.8707001, 139.9786547 35.8708035, 139.9789189 35.8709578, 139.9791561 35.8710668)",,
1253817693,False,tertiary,True,7.898,2,,郵便局通り,,"LINESTRING (139.9782614 35.8631348, 139.9782859 35.863203)",,
32618889,False,tertiary,False,72.787,,,,,"LINESTRING (139.9796961 35.867061, 139.9789055 35.8669268)",,
130506539,True,unclassified,False,65.4,,,,,"LINESTRING (139.973395 35.8633982, 139.9741146 35.8633218)",,
223798285,False,unclassified,False,134.386,,,,,"LINESTRING (139.973395 35.8633982, 139.9733887 35.8638413, 139.9734853 35.8641399, 139.9729288 35.8642121)",,
224064850,False,unclassified,False,9.168,,,,,"LINESTRING (139.9811638 35.8638031, 139.9810831 35.8637529)",,
130506520,False,unclassified,True,105.333,,,,,"LINESTRING (139.9755195 35.8645132, 139.9750033 35.8646572, 139.9746845 35.8647944, 139.974435 35.8648592)",,
130507747,False,residential,True,8.712,,,,,"LINESTRING (139.9801215 35.8648981, 139.9802169 35.8649108)",,
651962501,True,trunk,False,63.118,,16,東京環状,60,"LINESTRING (139.9801215 35.8648981, 139.9797237 35.8653653)",,
130507747,False,residential,False,102.211,,,,,"LINESTRING (139.9801215 35.8648981, 139.979935 35.8648634, 139.9794465 35.8647735, 139.9791015 35.8647153, 139.9790121 35.8647198)",,
130507747,False,residential,False,8.712,,,,,"LINESTRING (139.9802169 35.8649108, 139.9801215 35.8648981)",,
651961728,True,trunk,False,101.927,2,16,東京環状,60,"LINESTRING (139.9802169 35.8649108, 139.9808644 35.8641592)",,
130507747,False,residential,True,49.024,,,,,"LINESTRING (139.9802169 35.8649108, 139.9802815 35.8649219, 139.9804621 35.8649642, 139.9807521 35.8649651)",,
1254297944,False,tertiary,True,8.523,2,,郵便局通り,,"LINESTRING (139.9797237 35.8653653, 139.9797942 35.8654164)",,
1254297945,True,trunk,False,37.936,,16,東京環状,60,"LINESTRING (139.9797237 35.8653653, 139.9794846 35.8656461)",,
1253817693,False,tertiary,False,96.285,2,,郵便局通り,,"LINESTRING (139.9797237 35.8653653, 139.9795584 35.8652282, 139.9792909 35.8649873, 139.9790121 35.8647198)",,
651961728,True,trunk,False,67.909,2,16,東京環状,60,"LINESTRING (139.9797942 35.8654164, 139.9802169 35.8649108)",,
1254297944,False,tertiary,False,8.523,2,,郵便局通り,,"LINESTRING (139.9797942 35.8654164, 139.9797237 35.8653653)",,
130507890,False,tertiary,True,10.234,,,,,"LINESTRING (139.9757303 35.8695901, 139.9758124 35.8696537)",,
"[651955668, 651116854]",True,trunk,False,64.25699999999999,"['2', '3']",16,東京環状,60,"LINESTRING (139.9757303 35.8695901, 139.9756349 35.8696737, 139.9752369 35.8700073)",,
130507890,False,tertiary,False,10.234,,,,,"LINESTRING (139.9758124 35.8696537, 139.9757303 35.8695901)",,
130507890,False,tertiary,True,119.042,,,,,"LINESTRING (139.9758124 35.8696537, 139.9758718 35.8696947, 139.9759826 35.8698192, 139.9762434 35.8702123, 139.9764526 35.8705829)",,
"[602638628, 651957321, 602638619, 651117565, 651955963]",True,trunk,False,331.44,"['2', '3']",16,東京環状,60,"LINESTRING (139.9758124 35.8696537, 139.9763117 35.8691873, 139.9765678 35.8689591, 139.976883 35.8686798, 139.9772921 35.8682974, 139.9775416 35.8680595, 139.9778514 35.8677116, 139.9781568 35.8673612)",yes,
832059972,False,unclassified,False,116.158,,,,,"LINESTRING (139.9763467 35.8715316, 139.9763135 35.871553, 139.9751153 35.8718321)",,
707554849,True,trunk_link,False,12.949,1,6,水戸街道,,"LINESTRING (139.9751695 35.8702407, 139.9750714 35.8701556)",,yes
651117565,True,trunk,False,87.272,2,16,東京環状,60,"LINESTRING (139.9751695 35.8702407, 139.9752351 35.8701807, 139.9757314 35.8697266, 139.9758124 35.8696537)",,
651117567,True,trunk,False,21.241,5,16,東京環状,60,"LINESTRING (139.9750065 35.8703787, 139.9751695 35.8702407)",,
