osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel
1191532248,False,2,6,陸前浜街道,trunk,50,False,6.954,"LINESTRING (140.6539545 36.6030383, 140.653994 36.6030922)",,
105361010,False,,,,residential,,False,102.81900000000002,"LINESTRING (140.6539545 36.6030383, 140.6541497 36.6028395, 140.6543143 36.602677, 140.6543443 36.6026474, 140.6545301 36.6025355, 140.6547069 36.6024638, 140.6547909 36.6024237)",,
"[1191532248, 425948218, 425948220]",False,2,6,陸前浜街道,trunk,50,True,57.172000000000004,"LINESTRING (140.6539545 36.6030383, 140.6538047 36.6028156, 140.6536765 36.6026172, 140.6536544 36.6025841)",yes,
106281287,False,,,,residential,,True,41.583,"LINESTRING (140.6536544 36.6025841, 140.6534501 36.6026997, 140.6532717 36.6027973)",,
"[1191532248, 425948218, 425948220]",False,2,6,陸前浜街道,trunk,50,False,57.172000000000004,"LINESTRING (140.6536544 36.6025841, 140.6536765 36.6026172, 140.6538047 36.6028156, 140.6539545 36.6030383)",yes,
425948220,False,2,6,陸前浜街道,trunk,50,True,82.386,"LINESTRING (140.6536544 36.6025841, 140.653541 36.6024018, 140.6534352 36.602211, 140.6533072 36.6018992)",,
105360897,False,,,,residential,,False,73.108,"LINESTRING (140.6512583 36.5966275, 140.6505275 36.5969242)",,
425948219,False,2,6,陸前浜街道,trunk,50,True,47.118,"LINESTRING (140.6512583 36.5966275, 140.6510183 36.5962501)",,
425948219,False,2,6,陸前浜街道,trunk,50,False,32.587,"LINESTRING (140.6512583 36.5966275, 140.6513527 36.5967791, 140.6514115 36.5968933)",,
105360850,False,,,,residential,,False,127.06,"LINESTRING (140.6547909 36.6024237, 140.6550413 36.6026347, 140.6553467 36.6027881, 140.6556272 36.6029802, 140.6558442 36.6031813)",,
105361010,False,,,,residential,,True,102.81899999999999,"LINESTRING (140.6547909 36.6024237, 140.6547069 36.6024638, 140.6545301 36.6025355, 140.6543443 36.6026474, 140.6543143 36.602677, 140.6541497 36.6028395, 140.6539545 36.6030383)",,
105360852,False,,,,residential,,False,75.678,"LINESTRING (140.6523658 36.5971082, 140.6516135 36.5974219)",,
105360852,False,,,,residential,,True,45.958,"LINESTRING (140.6523658 36.5971082, 140.6526841 36.5969656, 140.6528182 36.5969111)",,
105360930,False,,,,residential,,False,97.63600000000001,"LINESTRING (140.6523658 36.5971082, 140.6525757 36.5977067, 140.6526635 36.5979531)",,
105360852,False,,,,residential,,False,34.397,"LINESTRING (140.6555792 36.5963786, 140.6553461 36.596166, 140.6553222 36.5961483)",,
105360955,False,,,,residential,,True,49.379999999999995,"LINESTRING (140.6555792 36.5963786, 140.6554703 36.5964253, 140.6554412 36.5964692, 140.6555111 36.5966955, 140.6555595 36.5967439)",,
605864169,False,,,,residential,,True,22.254,"LINESTRING (140.6548282 36.5959437, 140.6548742 36.5961404)",,
105361007,False,,,,residential,,False,57.522999999999996,"LINESTRING (140.6548282 36.5959437, 140.6550011 36.5958806, 140.6551251 36.5957894, 140.6552622 36.5956388, 140.6552954 36.5956047)",,
605864169,False,,,,residential,,False,43.057,"LINESTRING (140.6548282 36.5959437, 140.654637 36.5956416, 140.6546097 36.5955985)",,
105360970,False,,,,residential,,True,37.783,"LINESTRING (140.6516361 36.5948412, 140.6519141 36.5950974)",,
105360806,False,,,,residential,,True,52.891000000000005,"LINESTRING (140.6516361 36.5948412, 140.6514771 36.5949287, 140.6511174 36.5950686)",,
105360798,False,,,,residential,,False,42.473,"LINESTRING (140.6529097 36.5952506, 140.6529398 36.5956318)",,
440742703,True,,,,residential,,False,82.523,"LINESTRING (140.6529097 36.5952506, 140.6537068 36.5948748)",,
605869217,False,,,,residential,,False,15.537,"LINESTRING (140.6529097 36.5952506, 140.6528035 36.5951399)",,
1193068742,False,2,,市民会館通り,tertiary,,False,61.458,"LINESTRING (140.6553862 36.598298, 140.6555976 36.598824)",,
1193068742,False,2,,市民会館通り,tertiary,,True,63.619,"LINESTRING (140.6553862 36.598298, 140.6551543 36.597757)",,
105360804,False,,,,residential,,True,56.566,"LINESTRING (140.6553862 36.598298, 140.6552127 36.5983853, 140.655081 36.5984318, 140.6549324 36.5984654, 140.6548035 36.5984824)",,
105360852,False,,,,residential,,True,40.004,"LINESTRING (140.6548742 36.5961404, 140.6553222 36.5961483)",,
605864169,False,,,,residential,,False,22.254,"LINESTRING (140.6548742 36.5961404, 140.6548282 36.5959437)",,
105360852,False,,,,residential,,False,40.932,"LINESTRING (140.6548742 36.5961404, 140.654562 36.5963204, 140.6544976 36.5963499)",,
1193068744,False,,,,residential,,True,16.524,"LINESTRING (140.6507919 36.598608, 140.6508409 36.5984647)",,
"[1075346329, 650298066, 650298067]",False,2,,,tertiary,,False,293.71700000000004,"LINESTRING (140.6507919 36.598608, 140.6507318 36.5985987, 140.650654 36.5985949, 140.6505727 36.5985998, 140.6504401 36.5986153, 140.6501842 36.598655, 140.6496898 36.5987458, 140.6495297 36.5987892, 140.6493936 36.5988426, 140.6493022 36.5988909, 140.6491878 36.5989621, 140.648994 36.5991174, 140.6488816 36.599192, 140.6487572 36.5992507, 140.6486187 36.5993013, 140.648464 36.5993361, 140.6483181 36.5993497, 140.6480312 36.5993473, 140.6477488 36.5993411)",yes,
"[1075346329, 1075346331, 1193068743]",False,"['2', '3']",,,tertiary,,True,127.256,"LINESTRING (140.6507919 36.598608, 140.6508822 36.5986327, 140.6510308 36.598672, 140.6514299 36.5987802, 140.6516864 36.5988512, 140.6518001 36.5988766, 140.6519097 36.5988918, 140.6519723 36.5988935, 140.6520424 36.5988836, 140.652156 36.5988579)",,
105360852,False,,,,residential,,False,49.677,"LINESTRING (140.6544976 36.5963499, 140.6539829 36.5965197)",,
1193068736,False,2,,市民会館通り,tertiary,,False,67.563,"LINESTRING (140.6544976 36.5963499, 140.6547942 36.5969089)",,
1193068736,False,2,,市民会館通り,tertiary,,True,69.328,"LINESTRING (140.6544976 36.5963499, 140.6541866 36.5957786)",,
105360852,False,,,,residential,,True,40.932,"LINESTRING (140.6544976 36.5963499, 140.654562 36.5963204, 140.6548742 36.5961404)",,
105360930,False,,,,residential,,True,25.015,"LINESTRING (140.6528017 36.5981488, 140.6526635 36.5979531)",,
440742704,False,,,,tertiary,,False,49.412,"LINESTRING (140.6528017 36.5981488, 140.6530572 36.598543)",,
105360805,False,,,,residential,,False,150.701,"LINESTRING (140.6528017 36.5981488, 140.6530939 36.5980185, 140.6538499 36.5976812, 140.6539491 36.5976361, 140.6540292 36.5976098, 140.6543034 36.597538)",,
1193068742,False,2,,市民会館通り,tertiary,,True,7.845,"LINESTRING (140.6559684 36.5994059, 140.6559129 36.5993512)",,
105360804,False,,,,residential,,False,56.566,"LINESTRING (140.6548035 36.5984824, 140.6549324 36.5984654, 140.655081 36.5984318, 140.6552127 36.5983853, 140.6553862 36.598298)",,
105360804,False,,,,residential,,True,143.156,"LINESTRING (140.6548035 36.5984824, 140.6545817 36.5985077, 140.6542715 36.5985715, 140.6540456 36.5986342, 140.6538147 36.5987007, 140.6535521 36.5988, 140.6533015 36.5989086)",,
105360892,False,,,,residential,,False,97.199,"LINESTRING (140.6548035 36.5984824, 140.6548281 36.5989382, 140.6547886 36.5993549)",,
105360897,False,,,,residential,,False,10.237,"LINESTRING (140.6497755 36.5971581, 140.649661 36.597153)",,
105360924,False,,,,residential,,True,67.038,"LINESTRING (140.6497755 36.5971581, 140.6501651 36.5976735)",,
105360897,False,,,,residential,,True,72.676,"LINESTRING (140.6497755 36.5971581, 140.649988 36.5971315, 140.6500849 36.5971053, 140.6505275 36.5969242)",,
